panel,cadence,cap,gross,cost_bps,comparand,CAGR,Sharpe,MaxDD,H1,H2,Calmar,turnover_yr,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,base_Sharpe,base_MaxDD,base_CAGR,base_OOS_Sharpe,L_H1,L_H2,L_OOS,L_DD,L_CAGR,S_H1,S_H2,S_OOS,S_DD,S_CAGR,pass4b,pass4b_strict,x_CAGR,x_Sharpe,x_MaxDD,x_H1,x_H2,x_OOS_Sharpe,x_OOS_CAGR
U56,W,INF,0.75,0.0,EWBH,0.13091115306515166,1.2360819456228427,-0.17274816551070726,1.280750925636137,1.2090273914491203,0.7578150116855368,4.394572810632718,1.180358816360604,1.2430758214498436,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,0.75,0.0,BLEND_BH,0.13091115306515166,1.2360819456228427,-0.17274816551070726,1.280750925636137,1.2090273914491203,0.7578150116855368,4.394572810632718,1.180358816360604,1.2430758214498436,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.19285819387057646,1.1121614158593471,-0.3576854838090592,1.2732876469361032,1.0720190036794035,1.139344546395122,0.23209532613208594
U56,W,INF,0.75,0.0,BLEND_RB,0.13091115306515166,1.2360819456228427,-0.17274816551070726,1.280750925636137,1.2090273914491203,0.7578150116855368,4.394572810632718,1.180358816360604,1.2430758214498436,0.14353853330986377,1.2803390722324455,-0.17274816551070737,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.1276753911514874,1.1134802446565564,-0.21460866483891694,1.163505985463669,1.0712408251223524,1.1365119695447037,0.13218022317078493
U56,W,INF,0.75,10.0,SPY,0.12594978357199493,1.1933695908106958,-0.17392304314971851,1.2364672466858724,1.167296002072809,0.7241696171540267,4.394572810632718,1.1346044674593432,1.1398035382729506,0.13852464950781207,1.2397071765466101,-0.17392304314971785,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,True,True,True,True,True,False,True,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,INF,0.75,10.0,EWBH,0.12594978357199493,1.1933695908106958,-0.17392304314971851,1.2364672466858724,1.167296002072809,0.7241696171540267,4.394572810632718,1.1346044674593432,1.1398035382729506,0.13852464950781207,1.2397071765466101,-0.17392304314971785,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,0.75,10.0,BLEND_BH,0.12594978357199493,1.1933695908106958,-0.17392304314971851,1.2364672466858724,1.167296002072809,0.7241696171540267,4.394572810632718,1.1346044674593432,1.1398035382729506,0.13852464950781207,1.2397071765466101,-0.17392304314971785,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.19238589500279946,1.1098473858941496,-0.35808253810552904,1.2707404656667507,1.0697213885744208,1.1370766170497362,0.23153526907228827
U56,W,INF,0.75,10.0,BLEND_RB,0.12594978357199493,1.1933695908106958,-0.17392304314971851,1.2364672466858724,1.167296002072809,0.7241696171540267,4.394572810632718,1.1346044674593432,1.1398035382729506,0.13852464950781207,1.2397071765466101,-0.17392304314971785,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.12659223490382265,1.1049813838531033,-0.21482858785901782,1.155013997872262,1.0627120041437372,1.127905197522472,0.1310642058640925
U56,W,INF,0.75,25.0,SPY,0.1185465394594245,1.1291912901285504,-0.1756836938565104,1.169889847070909,1.104616438942883,0.6747725805233089,4.394572810632718,1.065836403590113,1.0010733757351915,0.13104300062203,1.1786655678511138,-0.1756836938565105,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,True,True,True,True,True,False,True,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,INF,0.75,25.0,EWBH,0.1185465394594245,1.1291912901285504,-0.1756836938565104,1.169889847070909,1.104616438942883,0.6747725805233089,4.394572810632718,1.065836403590113,1.0010733757351915,0.13104300062203,1.1786655678511138,-0.1756836938565105,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,0.75,25.0,BLEND_BH,0.1185465394594245,1.1291912901285504,-0.1756836938565104,1.169889847070909,1.104616438942883,0.6747725805233089,4.394572810632718,1.065836403590113,1.0010733757351915,0.13104300062203,1.1786655678511138,-0.1756836938565105,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.1916777845512323,1.1063760706687926,-0.35867767409064244,1.266919465894705,1.0662746861943269,1.13367442028756,0.23069564377216523
U56,W,INF,0.75,25.0,BLEND_RB,0.1185465394594245,1.1291912901285504,-0.1756836938565104,1.169889847070909,1.104616438942883,0.6747725805233089,4.394572810632718,1.065836403590113,1.0010733757351915,0.13104300062203,1.1786655678511138,-0.1756836938565105,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.12496940679970403,1.0922319083485645,-0.21515838798522136,1.142275252635377,1.0499172642954968,1.11499327763822,0.1293921952787711
U56,W,INF,0.75,50.0,SPY,0.1063106078235736,1.0220208374642825,-0.17861367175230702,1.0586218343412694,1.000008065087603,0.5951986025515456,4.394572810632718,0.9509640652165171,0.8048439043976521,0.11867736655768191,1.0767540132346374,-0.17861367175230713,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,INF,0.75,50.0,EWBH,0.1063106078235736,1.0220208374642825,-0.17861367175230702,1.0586218343412694,1.000008065087603,0.5951986025515456,4.394572810632718,0.9509640652165171,0.8048439043976521,0.11867736655768191,1.0767540132346374,-0.17861367175230713,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,False,False,True,False,False,False,False,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,0.75,50.0,BLEND_BH,0.1063106078235736,1.0220208374642825,-0.17861367175230702,1.0586218343412694,1.000008065087603,0.5951986025515456,4.394572810632718,0.9509640652165171,0.8048439043976521,0.11867736655768191,1.0767540132346374,-0.17861367175230713,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,False,False,True,False,False,False,False,True,False,False,False,0.190498500846771,1.100589834558203,-0.35966838065282913,1.2605505380409148,1.0605294456055887,1.128003294252527,0.22929749484608042
U56,W,INF,0.75,50.0,BLEND_RB,0.1063106078235736,1.0220208374642825,-0.17861367175230702,1.0586218343412694,1.000008065087603,0.5951986025515456,4.394572810632718,0.9509640652165171,0.8048439043976521,0.11867736655768191,1.0767540132346374,-0.17861367175230713,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,False,False,False,True,False,False,False,True,False,False,False,0.12226976890400754,1.07097990893532,-0.215707829836717,1.1210422536808133,1.0285889640222505,1.0934690112046281,0.12661087687564443
U56,W,INF,1.0,0.0,SPY,0.17030054382337712,1.201728416708261,-0.2299676229676395,1.253745012528821,1.1677291870716016,0.7405413928522512,5.679032812388822,1.153507222534832,1.1971134585475425,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,INF,1.0,0.0,EWBH,0.17030054382337712,1.201728416708261,-0.2299676229676395,1.253745012528821,1.1677291870716016,0.7405413928522512,5.679032812388822,1.153507222534832,1.1971134585475425,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,1.0,0.0,BLEND_BH,0.17030054382337712,1.201728416708261,-0.2299676229676395,1.253745012528821,1.1677291870716016,0.7405413928522512,5.679032812388822,1.153507222534832,1.1971134585475425,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.0941394332549836,-0.44192919912077133,1.2520231777542374,1.0540745093283939,1.1216505977478417,0.3035355215537636
U56,W,INF,1.0,0.0,BLEND_RB,0.17030054382337712,1.201728416708261,-0.2299676229676395,1.253745012528821,1.1677291870716016,0.7405413928522512,5.679032812388822,1.153507222534832,1.1971134585475425,0.18588102761864755,1.240320117227432,-0.2299676229676395,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.16551682140378787,1.0814437826966992,-0.28667437293992837,1.139940279054553,1.0312620124526894,1.097437733778731,0.17014061970834615
U56,W,INF,1.0,10.0,SPY,0.1636677374794857,1.1604224628583475,-0.23143958043721158,1.2109434519866835,1.1273737338276293,0.707172633005563,5.679032812388822,1.1092498135304718,1.0997489520593335,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,INF,1.0,10.0,EWBH,0.1636677374794857,1.1604224628583475,-0.23143958043721158,1.2109434519866835,1.1273737338276293,0.707172633005563,5.679032812388822,1.1092498135304718,1.0997489520593335,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,1.0,10.0,BLEND_BH,0.1636677374794857,1.1604224628583475,-0.23143958043721158,1.2109434519866835,1.1273737338276293,0.707172633005563,5.679032812388822,1.1092498135304718,1.0997489520593335,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.0941394332549836,-0.4419291991207712,1.2520231777542374,1.0540745093283939,1.1216505977478415,0.3035355215537636
U56,W,INF,1.0,10.0,BLEND_RB,0.1636677374794857,1.1604224628583475,-0.23143958043721158,1.2109434519866835,1.1273737338276293,0.707172633005563,5.679032812388822,1.1092498135304718,1.0997489520593335,0.1791787324880838,1.2010516293259708,-0.23143958043721102,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.16429633110905684,1.0745413545608837,-0.28683516954938093,1.1330830049902967,1.0242993665979554,1.0903967028079804,0.1688748043721069
U56,W,INF,1.0,25.0,SPY,0.15378538419563648,1.0983626711241536,-0.233644788010835,1.1465981187349947,1.0667672497930605,0.6582016466316589,5.679032812388822,1.0427359602864978,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,INF,1.0,25.0,EWBH,0.15378538419563648,1.0983626711241536,-0.233644788010835,1.1465981187349947,1.0667672497930605,0.6582016466316589,5.679032812388822,1.0427359602864978,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,1.0,25.0,BLEND_BH,0.15378538419563648,1.0983626711241536,-0.233644788010835,1.1465981187349947,1.0667672497930605,0.6582016466316589,5.679032812388822,1.0427359602864978,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.0941394332549832,-0.4419291991207711,1.2520231777542372,1.0540745093283936,1.1216505977478415,0.3035355215537636
U56,W,INF,1.0,25.0,BLEND_RB,0.15378538419563648,1.0983626711241536,-0.233644788010835,1.1465981187349947,1.0667672497930605,0.6582016466316589,5.679032812388822,1.0427359602864978,0.9682864290496876,0.16919261159408938,1.142064220896412,-0.23364478801083466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.1624679392162427,1.064186759534743,-0.2870763125275364,1.1227965307879542,1.0138541360386513,1.0798337209573232,0.1669785923514744
U56,W,INF,1.0,50.0,SPY,0.13749156156446363,0.9947423463816243,-0.23731286202349577,1.03906871844388,0.9656343767375746,0.5793683510961615,5.679032812388822,0.9316386920880465,0.7810158480772771,0.15272707929432028,1.0435965710638826,-0.23731286202349566,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,INF,1.0,50.0,EWBH,0.13749156156446363,0.9947423463816243,-0.23731286202349577,1.03906871844388,0.9656343767375746,0.5793683510961615,5.679032812388822,0.9316386920880465,0.7810158480772771,0.15272707929432028,1.0435965710638826,-0.23731286202349566,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,False,False,True,False,False,False,False,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,INF,1.0,50.0,BLEND_BH,0.13749156156446363,0.9947423463816243,-0.23731286202349577,1.03906871844388,0.9656343767375746,0.5793683510961615,5.679032812388822,0.9316386920880465,0.7810158480772771,0.15272707929432028,1.0435965710638826,-0.23731286202349566,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,False,False,True,False,False,False,False,True,False,False,False,0.2524153172998047,1.094139433254983,-0.4419291991207721,1.2520231777542368,1.0540745093283934,1.121650597747841,0.3035355215537636
U56,W,INF,1.0,50.0,BLEND_RB,0.13749156156446363,0.9947423463816243,-0.23731286202349577,1.03906871844388,0.9656343767375746,0.5793683510961615,5.679032812388822,0.9316386920880465,0.7810158480772771,0.15272707929432028,1.0435965710638826,-0.23731286202349566,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,False,False,False,True,False,False,False,True,False,False,False,0.15942685843259774,1.0469267069224157,-0.2874780790232815,1.105651048511866,0.9964422033698414,1.0622250792270855,0.1638249233984339
U56,M,0.015,0.75,0.0,SPY,0.10338637195431377,1.2586673268948991,-0.1504197154756286,1.2957733034843275,1.237600273229042,0.6873192894123291,2.066251918697648,1.1864720129227773,1.0716141637970384,0.11462648726162894,1.3150595845131041,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,M,0.015,0.75,0.0,EWBH,0.10338637195431377,1.2586673268948991,-0.1504197154756286,1.2957733034843275,1.237600273229042,0.6873192894123291,2.066251918697648,1.1864720129227773,1.0716141637970384,0.11462648726162894,1.3150595845131041,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,M,0.015,0.75,0.0,BLEND_BH,0.10338637195431377,1.2586673268948991,-0.1504197154756286,1.2957733034843275,1.237600273229042,0.6873192894123291,2.066251918697648,1.1864720129227773,1.0716141637970384,0.11462648726162894,1.3150595845131041,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.13944526928266154,1.0337804378558961,-0.24683261135117995,1.2425834361717554,1.003627382991007,1.0821046086727613,0.17785204280390987
U56,M,0.015,0.75,0.0,BLEND_RB,0.10338637195431377,1.2586673268948991,-0.1504197154756286,1.2957733034843275,1.237600273229042,0.6873192894123291,2.066251918697648,1.1864720129227773,1.0716141637970384,0.11462648726162894,1.3150595845131041,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08977993367257553,1.0642289550965227,-0.2090864550450804,1.1185620784820987,1.0397700389001774,1.1157751417665627,0.10256009532142052
U56,M,0.015,0.75,10.0,SPY,0.10111031820254412,1.2331934750094962,-0.15076842800249224,1.2692439690212225,1.2127966542736113,0.6706332323162032,2.066251918697648,1.1593704390710928,1.038312789841187,0.112295464503813,1.2906704782194567,-0.15076842800249224,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,M,0.015,0.75,10.0,EWBH,0.10111031820254412,1.2331934750094962,-0.15076842800249224,1.2692439690212225,1.2127966542736113,0.6706332323162032,2.066251918697648,1.1593704390710928,1.038312789841187,0.112295464503813,1.2906704782194567,-0.15076842800249224,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,M,0.015,0.75,10.0,BLEND_BH,0.10111031820254412,1.2331934750094962,-0.15076842800249224,1.2692439690212225,1.2127966542736113,0.6706332323162032,2.066251918697648,1.1593704390710928,1.038312789841187,0.112295464503813,1.2906704782194567,-0.15076842800249224,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.1377582200366294,1.0228035673784897,-0.2480969431674136,1.2265963304273277,0.994467114045967,1.0730330749568069,0.1761127466601431
U56,M,0.015,0.75,10.0,BLEND_RB,0.10111031820254412,1.2331934750094962,-0.15076842800249224,1.2692439690212225,1.2127966542736113,0.6706332323162032,2.066251918697648,1.1593704390710928,1.038312789841187,0.112295464503813,1.2906704782194567,-0.15076842800249224,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08806007165145124,1.0454551080339565,-0.20912371947022423,1.0977375983993765,1.0222931206585353,1.0984112883390407,0.10082126327111207
U56,M,0.015,0.75,25.0,SPY,0.09770392801132988,1.1947950395870413,-0.15129149679278653,1.2292340137992825,1.1754218653805755,0.6457992027479784,2.066251918697648,1.1185196601482381,0.9892728291140446,0.10880695580208544,1.2539071377828284,-0.15129149679278675,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,M,0.015,0.75,25.0,EWBH,0.09770392801132988,1.1947950395870413,-0.15129149679278653,1.2292340137992825,1.1754218653805755,0.6457992027479784,2.066251918697648,1.1185196601482381,0.9892728291140446,0.10880695580208544,1.2539071377828284,-0.15129149679278675,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,M,0.015,0.75,25.0,BLEND_BH,0.09770392801132988,1.1947950395870413,-0.15129149679278653,1.2292340137992825,1.1754218653805755,0.6457992027479784,2.066251918697648,1.1185196601482381,0.9892728291140446,0.10880695580208544,1.2539071377828284,-0.15129149679278675,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.1352315319855455,1.006300974469255,-0.2499900377114922,1.2025050396223393,0.9807041606590066,1.059401095655386,0.17350781713092567
U56,M,0.015,0.75,25.0,BLEND_RB,0.09770392801132988,1.1947950395870413,-0.15129149679278653,1.2292340137992825,1.1754218653805755,0.6457992027479784,2.066251918697648,1.1185196601482381,0.9892728291140446,0.10880695580208544,1.2539071377828284,-0.15129149679278675,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08548458556978988,1.0171934087218142,-0.20917961610794034,1.0663507643123296,0.996002367789192,1.0722829099863083,0.09821739335971436
U56,M,0.015,0.75,50.0,SPY,0.09204706530783668,1.130348750896471,-0.15216327810994457,1.1620364997999073,1.1127239963040432,0.6049229909553387,2.066251918697648,1.0499707449657796,0.909890320541689,0.10301411862931031,1.1921993775570543,-0.15216327810994457,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,M,0.015,0.75,50.0,EWBH,0.09204706530783668,1.130348750896471,-0.15216327810994457,1.1620364997999073,1.1127239963040432,0.6049229909553387,2.066251918697648,1.0499707449657796,0.909890320541689,0.10301411862931031,1.1921993775570543,-0.15216327810994457,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,M,0.015,0.75,50.0,BLEND_BH,0.09204706530783668,1.130348750896471,-0.15216327810994457,1.1620364997999073,1.1127239963040432,0.6049229909553387,2.066251918697648,1.0499707449657796,0.909890320541689,0.10301411862931031,1.1921993775570543,-0.15216327810994457,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,False,True,False,True,True,True,False,False,False,0.1310307298715767,0.9787027589301359,-0.25313613840438576,1.1620759519899033,0.9577088416762625,1.036618359411634,0.16917695549974887
U56,M,0.015,0.75,50.0,BLEND_RB,0.09204706530783668,1.130348750896471,-0.15216327810994457,1.1620364997999073,1.1127239963040432,0.6049229909553387,2.066251918697648,1.0499707449657796,0.909890320541689,0.10301411862931031,1.1921993775570543,-0.15216327810994457,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08120357234732944,0.9698465045581813,-0.2092727771708005,1.013675290402543,0.9520026252340725,1.028534437819159,0.09388926307539203
U56,M,0.015,1.0,0.0,SPY,0.10352478267888054,1.258341516144155,-0.1504197154756287,1.2951288389790299,1.2377338092533179,0.6882394528638357,2.073498720994627,1.1858840202193466,1.0718539210680207,0.11486429296008005,1.3149426980687946,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,M,0.015,1.0,0.0,EWBH,0.10352478267888054,1.258341516144155,-0.1504197154756287,1.2951288389790299,1.2377338092533179,0.6882394528638357,2.073498720994627,1.1858840202193466,1.0718539210680207,0.11486429296008005,1.3149426980687946,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,M,0.015,1.0,0.0,BLEND_BH,0.10352478267888054,1.258341516144155,-0.1504197154756287,1.2951288389790299,1.2377338092533179,0.6882394528638357,2.073498720994627,1.1858840202193466,1.0718539210680207,0.11486429296008005,1.3149426980687946,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,False,False,False,0.13952776357560248,1.0330660309783255,-0.24683261135117995,1.2428014858317702,1.0026909026364812,1.0810389722071754,0.17792654131170793
U56,M,0.015,1.0,0.0,BLEND_RB,0.10352478267888054,1.258341516144155,-0.1504197154756287,1.2951288389790299,1.2377338092533179,0.6882394528638357,2.073498720994627,1.1858840202193466,1.0718539210680207,0.11486429296008005,1.3149426980687946,-0.1504197154756287,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08978135451486424,1.0632210257311883,-0.20908645504508006,1.11779565889708,1.0387546242265264,1.1146503848816223,0.1025974982410982
U56,M,0.015,1.0,10.0,SPY,0.10124048401803831,1.2328213941307913,-0.15076842800249168,1.2685590921825742,1.2128733733421038,0.6714965816076901,2.073498720994627,1.1587391004226244,1.0384911433386195,0.11252233439384618,1.2905013828091698,-0.1507684280024918,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,M,0.015,1.0,10.0,EWBH,0.10124048401803831,1.2328213941307913,-0.15076842800249168,1.2685590921825742,1.2128733733421038,0.6714965816076901,2.073498720994627,1.1587391004226244,1.0384911433386195,0.11252233439384618,1.2905013828091698,-0.1507684280024918,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
