arm,cell,beta,q,k,draw,panel_vol,breadth_IS,breadth_full
CROSS,SMALL-LO,0.2,,20,9,0.27663026960620596,0.6745192307692308,0.5928484107579461
CROSS,SMALL-LO,0.2,,20,10,0.31835643781458234,0.6798076923076921,0.5973105134474328
CROSS,SMALL-LO,0.2,,20,11,0.29004829627228707,0.7150641025641027,0.6083129584352078
CROSS,SMALL-LO,0.2,,30,0,0.2865561683293689,0.6874999999999999,0.5918907905460473
CROSS,SMALL-LO,0.2,,30,1,0.29242000797951634,0.6849358974358974,0.591483292583537
CROSS,SMALL-LO,0.2,,30,2,0.2976855818792364,0.6778846153846153,0.5925427872860636
CROSS,SMALL-LO,0.2,,30,3,0.30210427828985503,0.6952991452991452,0.5909535452322738
CROSS,SMALL-LO,0.2,,30,4,0.29512823866966553,0.6692307692307692,0.5881825590872046
CROSS,SMALL-LO,0.2,,30,5,0.29918478264403536,0.6842948717948717,0.6048492257538712
CROSS,SMALL-LO,0.2,,30,6,0.2832687866341767,0.6942307692307691,0.6105541972290138
CROSS,SMALL-LO,0.2,,30,7,0.2823685068702641,0.7041666666666667,0.6015484922575387
CROSS,SMALL-LO,0.2,,30,8,0.29881429447443625,0.6743589743589743,0.5801955990220049
CROSS,SMALL-LO,0.2,,30,9,0.2855777589897322,0.6777777777777777,0.5754686226568867
CROSS,SMALL-LO,0.2,,30,10,0.28008317269770794,0.7180555555555554,0.6076202118989404
CROSS,SMALL-LO,0.2,,30,11,0.30333991255901266,0.6699786324786324,0.5762021189894051
CROSS,SMALL-HI,0.2,,20,0,0.4365318128496134,0.6221153846153846,0.5241442542787287
CROSS,SMALL-HI,0.2,,20,1,0.4344762931245566,0.6418269230769231,0.5473716381418093
CROSS,SMALL-HI,0.2,,20,2,0.43881512841902187,0.6366987179487179,0.5375916870415648
CROSS,SMALL-HI,0.2,,20,3,0.4432252965473464,0.6455128205128206,0.5390586797066015
CROSS,SMALL-HI,0.2,,20,4,0.42676596402281997,0.6483974358974359,0.5408312958435209
CROSS,SMALL-HI,0.2,,20,5,0.4399795752688539,0.6472756410256411,0.5559902200488998
CROSS,SMALL-HI,0.2,,20,6,0.43242676331573743,0.6253205128205128,0.5030562347188263
CROSS,SMALL-HI,0.2,,20,7,0.4199111694555375,0.6225961538461539,0.5432151589242054
CROSS,SMALL-HI,0.2,,20,8,0.44057719658574684,0.6495192307692308,0.5716992665036675
CROSS,SMALL-HI,0.2,,20,9,0.4418504879217865,0.6671474358974359,0.586002444987775
CROSS,SMALL-HI,0.2,,20,10,0.4302351507818371,0.6427884615384616,0.5322738386308068
CROSS,SMALL-HI,0.2,,20,11,0.4293366814326734,0.6448717948717949,0.5599022004889975
CROSS,SMALL-HI,0.2,,30,0,0.4310835476024796,0.6399572649572648,0.5418500407497963
CROSS,SMALL-HI,0.2,,30,1,0.44453599757712947,0.6432692307692307,0.5513447432762836
CROSS,SMALL-HI,0.2,,30,2,0.4376065069704784,0.6375,0.541320293398533
CROSS,SMALL-HI,0.2,,30,3,0.4501958387782991,0.6530982905982906,0.5623879380603097
CROSS,SMALL-HI,0.2,,30,4,0.43954890798893603,0.6491452991452992,0.5451507742461287
CROSS,SMALL-HI,0.2,,30,5,0.4512585980264383,0.636111111111111,0.530317848410758
CROSS,SMALL-HI,0.2,,30,6,0.4405407206148355,0.639423076923077,0.5502852485737572
CROSS,SMALL-HI,0.2,,30,7,0.45577269919809343,0.6416666666666667,0.5419722901385493
CROSS,SMALL-HI,0.2,,30,8,0.44283115611506485,0.6392094017094018,0.5432355338223309
CROSS,SMALL-HI,0.2,,30,9,0.4409657284624449,0.6381410256410257,0.5466585167074165
CROSS,SMALL-HI,0.2,,30,10,0.4506007885805824,0.6439102564102563,0.5297473512632437
CROSS,SMALL-HI,0.2,,30,11,0.43869235974908777,0.6325854700854701,0.5244091279543602
CROSS,BSTK-LO,0.2,,20,0,0.19697647743007787,0.7458333333333333,0.7314180929095355
CROSS,BSTK-LO,0.2,,20,1,0.18972840414659237,0.7578525641025642,0.7286063569682152
CROSS,BSTK-LO,0.2,,20,2,0.19674173845863757,0.7381410256410257,0.7117359413202934
CROSS,BSTK-LO,0.2,,20,3,0.18783303827054357,0.747596153846154,0.7231051344743277
CROSS,BSTK-LO,0.2,,20,4,0.19755642154236244,0.7533653846153847,0.7280562347188264
CROSS,BSTK-LO,0.2,,20,5,0.18961167126401027,0.7578525641025642,0.725
CROSS,BSTK-LO,0.2,,20,6,0.20391581931564268,0.7431089743589744,0.7227383863080685
CROSS,BSTK-LO,0.2,,20,7,0.20014837230750082,0.7504807692307691,0.7139364303178484
CROSS,BSTK-LO,0.2,,20,8,0.20254966516998846,0.7442307692307693,0.7298899755501222
CROSS,BSTK-LO,0.2,,20,9,0.18252245491040026,0.751121794871795,0.735880195599022
CROSS,BSTK-LO,0.2,,20,10,0.1834738996876581,0.7451923076923077,0.7159535452322738
CROSS,BSTK-LO,0.2,,20,11,0.1954750297408267,0.7572115384615384,0.7215770171149145
CROSS,BSTK-LO,0.2,,30,0,0.1945733800729018,0.7469017094017093,0.7231051344743276
CROSS,BSTK-LO,0.2,,30,1,0.19256353098136733,0.7473290598290597,0.7211491442542787
CROSS,BSTK-LO,0.2,,30,2,0.19140209433933444,0.7488247863247863,0.7232273838630807
CROSS,BSTK-LO,0.2,,30,3,0.19199871683633468,0.7477564102564103,0.7262021189894051
CROSS,BSTK-LO,0.2,,30,4,0.1912644887537567,0.7488247863247861,0.7233088834555826
CROSS,BSTK-LO,0.2,,30,5,0.1920175375203949,0.7527777777777777,0.7255501222493888
CROSS,BSTK-LO,0.2,,30,6,0.19289780859151298,0.7543803418803419,0.7273838630806846
CROSS,BSTK-LO,0.2,,30,7,0.19199871683633468,0.7477564102564103,0.7262021189894051
CROSS,BSTK-LO,0.2,,30,8,0.19297146125200937,0.7521367521367522,0.7269356153219234
CROSS,BSTK-LO,0.2,,30,9,0.19126991910851615,0.7489316239316238,0.7231866340668296
CROSS,BSTK-LO,0.2,,30,10,0.19311552228151838,0.748611111111111,0.7229421352893236
CROSS,BSTK-LO,0.2,,30,11,0.19126991910851615,0.7489316239316238,0.7231866340668296
CROSS,BSTK-HI,0.2,,20,0,0.2988131914307653,0.7057692307692307,0.6916259168704156
CROSS,BSTK-HI,0.2,,20,1,0.3013128566244695,0.7113782051282052,0.7112469437652812
CROSS,BSTK-HI,0.2,,20,2,0.2871677148559286,0.7051282051282052,0.6956601466992665
CROSS,BSTK-HI,0.2,,20,3,0.29427091639392616,0.6951923076923078,0.6994498777506112
CROSS,BSTK-HI,0.2,,20,4,0.30554238620474455,0.7105769230769231,0.7004278728606357
CROSS,BSTK-HI,0.2,,20,5,0.30094675757346967,0.7064102564102565,0.6888753056234719
CROSS,BSTK-HI,0.2,,20,6,0.2955851487335416,0.6911858974358974,0.6794621026894865
CROSS,BSTK-HI,0.2,,20,7,0.3005883854717798,0.7004807692307692,0.6874083129584352
CROSS,BSTK-HI,0.2,,20,8,0.29356508606745385,0.6931089743589745,0.6894865525672371
CROSS,BSTK-HI,0.2,,20,9,0.283522098787523,0.7054487179487179,0.7094743276283618
CROSS,BSTK-HI,0.2,,20,10,0.2968140441924234,0.702724358974359,0.6948044009779951
CROSS,BSTK-HI,0.2,,20,11,0.2998384253105247,0.6862179487179487,0.681479217603912
CROSS,BSTK-HI,0.2,,30,0,0.3023293657851431,0.7056623931623931,0.6914017929910351
CROSS,BSTK-HI,0.2,,30,1,0.2979386028848749,0.7043803418803417,0.693683781581092
CROSS,BSTK-HI,0.2,,30,2,0.29252737951736835,0.7005341880341879,0.6927872860635698
CROSS,BSTK-HI,0.2,,30,3,0.3030915632540218,0.7029914529914529,0.6919722901385493
CROSS,BSTK-HI,0.2,,30,4,0.2992755325341853,0.7032051282051281,0.6988182559087205
CROSS,BSTK-HI,0.2,,30,5,0.30006045562263134,0.7020299145299145,0.6899755501222493
CROSS,BSTK-HI,0.2,,30,6,0.297761046273453,0.6987179487179486,0.6905867970660147
CROSS,BSTK-HI,0.2,,30,7,0.2980123074493488,0.7030982905982907,0.6942135289323553
CROSS,BSTK-HI,0.2,,30,8,0.29547358289693765,0.706730769230769,0.6927465362673186
CROSS,BSTK-HI,0.2,,30,9,0.30047176960166555,0.708440170940171,0.7010187449062755
CROSS,BSTK-HI,0.2,,30,10,0.29769216734541126,0.7074786324786325,0.7009779951100245
CROSS,BSTK-HI,0.2,,30,11,0.29921329992075113,0.6955128205128205,0.6841890790546047
CROSS,SMALL-LO,0.15,,20,0,0.2734894752798764,0.7149038461538462,0.607518337408313
CROSS,SMALL-LO,0.15,,20,1,0.29223926771923153,0.7024038461538462,0.5853300733496333
CROSS,SMALL-LO,0.15,,20,2,0.28658658947957105,0.7022435897435898,0.5915036674816626
CROSS,SMALL-LO,0.15,,20,3,0.292198425577037,0.6958333333333334,0.6040342298288508
CROSS,SMALL-LO,0.15,,20,4,0.2894845612328302,0.7086538461538463,0.5882640586797067
CROSS,SMALL-LO,0.15,,20,5,0.295362250704743,0.6916666666666667,0.5953545232273838
CROSS,SMALL-LO,0.15,,20,6,0.2983726908535399,0.6873397435897435,0.6253056234718827
CROSS,SMALL-LO,0.15,,20,7,0.2813202384445757,0.6927884615384616,0.5937041564792176
CROSS,SMALL-LO,0.15,,20,8,0.2992445229488334,0.6911858974358975,0.5962713936430318
CROSS,SMALL-LO,0.15,,20,9,0.27820657551583955,0.6911858974358974,0.6124694376528117
CROSS,SMALL-LO,0.15,,20,10,0.2879536533554529,0.6921474358974359,0.5993276283618582
CROSS,SMALL-LO,0.15,,20,11,0.3010196347698558,0.6892628205128205,0.5849022004889975
CROSS,SMALL-LO,0.15,,30,0,0.2933052100728724,0.7126068376068377,0.5971882640586798
CROSS,SMALL-LO,0.15,,30,1,0.2919159428388903,0.6958333333333334,0.6015484922575387
CROSS,SMALL-LO,0.15,,30,2,0.297809186548795,0.6990384615384614,0.6013447432762836
CROSS,SMALL-LO,0.15,,30,3,0.28747561476344174,0.6922008547008549,0.5894050529747351
CROSS,SMALL-LO,0.15,,30,4,0.2858767131428643,0.7002136752136752,0.5920537897310514
CROSS,SMALL-LO,0.15,,30,5,0.29730487007163475,0.685042735042735,0.589119804400978
CROSS,SMALL-LO,0.15,,30,6,0.29117445857211255,0.697008547008547,0.6119804400977995
CROSS,SMALL-LO,0.15,,30,7,0.2879711045623607,0.6940170940170939,0.6114914425427873
CROSS,SMALL-LO,0.15,,30,8,0.2870172738245224,0.7052350427350427,0.5845965770171149
CROSS,SMALL-LO,0.15,,30,9,0.29124250123807194,0.6833333333333332,0.6012224938875306
CROSS,SMALL-LO,0.15,,30,10,0.2823836950658507,0.7178418803418803,0.6040342298288509
CROSS,SMALL-LO,0.15,,30,11,0.2944664537274677,0.7023504273504273,0.5980440097799511
CROSS,SMALL-HI,0.15,,20,0,0.43921469278085556,0.666025641025641,0.5553178484107579
CROSS,SMALL-HI,0.15,,20,1,0.43741358592533264,0.664102564102564,0.5658312958435208
CROSS,SMALL-HI,0.15,,20,2,0.43956514403277913,0.6557692307692308,0.5621638141809291
CROSS,SMALL-HI,0.15,,20,3,0.43246831705587735,0.6714743589743589,0.5581295843520782
CROSS,SMALL-HI,0.15,,20,4,0.44041244846139077,0.6719551282051281,0.5690097799511002
CROSS,SMALL-HI,0.15,,20,5,0.43438807052670797,0.6493589743589744,0.5394865525672372
CROSS,SMALL-HI,0.15,,20,6,0.44862549617652414,0.6495192307692307,0.5379584352078239
CROSS,SMALL-HI,0.15,,20,7,0.4489927230587073,0.6700320512820512,0.5814180929095355
CROSS,SMALL-HI,0.15,,20,8,0.4453295124319857,0.6451923076923076,0.5319070904645476
CROSS,SMALL-HI,0.15,,20,9,0.4507339957432507,0.6669871794871796,0.574877750611247
CROSS,SMALL-HI,0.15,,20,10,0.4281837916498069,0.6671474358974359,0.5657090464547677
CROSS,SMALL-HI,0.15,,20,11,0.4465803158237252,0.6535256410256409,0.5388141809290954
CROSS,SMALL-HI,0.15,,30,0,0.42566827055538475,0.6598290598290598,0.5583129584352078
CROSS,SMALL-HI,0.15,,30,1,0.4420519955512175,0.6637820512820514,0.5430725346373269
CROSS,SMALL-HI,0.15,,30,2,0.4356811522433422,0.6701923076923078,0.5715158924205379
CROSS,SMALL-HI,0.15,,30,3,0.4386498117516896,0.6522435897435898,0.5538304808475958
CROSS,SMALL-HI,0.15,,30,4,0.4405980472262947,0.6583333333333334,0.5471475142624287
CROSS,SMALL-HI,0.15,,30,5,0.44265078665205704,0.6532051282051282,0.5481662591687042
CROSS,SMALL-HI,0.15,,30,6,0.44559534728330175,0.6516025641025642,0.547840260798696
CROSS,SMALL-HI,0.15,,30,7,0.435318034770796,0.660897435897436,0.5482477587612062
CROSS,SMALL-HI,0.15,,30,8,0.44121850201249857,0.6599358974358975,0.5535859820700896
CROSS,SMALL-HI,0.15,,30,9,0.4427671902356987,0.6549145299145299,0.5531377343113284
CROSS,SMALL-HI,0.15,,30,10,0.4445070213248061,0.6601495726495727,0.5460472697636511
CROSS,SMALL-HI,0.15,,30,11,0.4424400447546623,0.6527777777777779,0.5523227383863081
CROSS,BSTK-LO,0.15,,20,0,0.1934004586625125,0.7365384615384614,0.7213936430317849
CROSS,BSTK-LO,0.15,,20,1,0.1952725243971476,0.7341346153846153,0.717237163814181
CROSS,BSTK-LO,0.15,,20,2,0.1952027159639693,0.739423076923077,0.7273838630806846
CROSS,BSTK-LO,0.15,,20,3,0.1899827779285715,0.7410256410256411,0.7273838630806846
CROSS,BSTK-LO,0.15,,20,4,0.19530082775027852,0.7261217948717948,0.7102078239608802
CROSS,BSTK-LO,0.15,,20,5,0.19468042360797586,0.7405448717948718,0.7161369193154035
CROSS,BSTK-LO,0.15,,20,6,0.18844570913976857,0.7310897435897437,0.7157090464547677
CROSS,BSTK-LO,0.15,,20,7,0.19763722052380245,0.732051282051282,0.7198044009779951
CROSS,BSTK-LO,0.15,,20,8,0.19489700062889462,0.7365384615384615,0.7131418092909535
CROSS,BSTK-LO,0.15,,20,9,0.1914296260307709,0.7365384615384615,0.7265281173594131
CROSS,BSTK-LO,0.15,,20,10,0.19612918629077813,0.726602564102564,0.7233496332518337
CROSS,BSTK-LO,0.15,,20,11,0.1948515757637681,0.7371794871794871,0.7185819070904645
CROSS,BSTK-HI,0.15,,20,0,0.2969700883293137,0.7080128205128204,0.6932762836185818
CROSS,BSTK-HI,0.15,,20,1,0.29686853152089865,0.7052884615384615,0.6969437652811736
CROSS,BSTK-HI,0.15,,20,2,0.2956867817703456,0.7229166666666667,0.7170537897310514
CROSS,BSTK-HI,0.15,,20,3,0.30035273472470064,0.7049679487179488,0.6855745721271393
CROSS,BSTK-HI,0.15,,20,4,0.29360807086337193,0.7118589743589744,0.7004889975550121
CROSS,BSTK-HI,0.15,,20,5,0.2915213906127339,0.7043269230769231,0.6939486552567237
CROSS,BSTK-HI,0.15,,20,6,0.2863643551697654,0.7004807692307693,0.691320293398533
CROSS,BSTK-HI,0.15,,20,7,0.30541209224906185,0.7076923076923077,0.6924205378973105
CROSS,BSTK-HI,0.15,,20,8,0.302696151320537,0.7001602564102564,0.6963936430317849
CROSS,BSTK-HI,0.15,,20,9,0.2936510550314618,0.7182692307692308,0.6904034229828852
CROSS,BSTK-HI,0.15,,20,10,0.30750827312931206,0.6894230769230768,0.6745721271393643
CROSS,BSTK-HI,0.15,,20,11,0.2915923589330536,0.7139423076923077,0.6940709046454768
CROSS,BSTK-HI,0.15,,30,0,0.29291489188916703,0.7020299145299145,0.6887938060309698
CROSS,BSTK-HI,0.15,,30,1,0.2965570801534679,0.7050213675213676,0.6918907905460473
CROSS,BSTK-HI,0.15,,30,2,0.296652791574971,0.7024572649572648,0.6914832925835371
CROSS,BSTK-HI,0.15,,30,3,0.2957394471987756,0.7030982905982907,0.695558272208639
CROSS,BSTK-HI,0.15,,30,4,0.29443296860613377,0.706730769230769,0.693520782396088
CROSS,BSTK-HI,0.15,,30,5,0.29537997311336195,0.7030982905982907,0.6925427872860636
CROSS,BSTK-HI,0.15,,30,6,0.2973219725612907,0.7085470085470084,0.6962917685411573
CROSS,BSTK-HI,0.15,,30,7,0.29748223655166617,0.7034188034188033,0.6904237978810106
CROSS,BSTK-HI,0.15,,30,8,0.291819203641387,0.7028846153846152,0.6902607986960064
CROSS,BSTK-HI,0.15,,30,9,0.2949628231071445,0.7058760683760682,0.6894050529747351
CROSS,BSTK-HI,0.15,,30,10,0.2980221227163496,0.7022435897435897,0.691442542787286
CROSS,BSTK-HI,0.15,,30,11,0.2962856019892524,0.6983974358974357,0.6878973105134474
CROSSB,SMALL-BLO,,,20,0,0.5415891187634817,0.4104166666666666,0.4044621026894865
CROSSB,SMALL-BLO,,,20,1,0.46307186104309456,0.4535256410256411,0.4342298288508557
CROSSB,SMALL-BLO,,,20,2,0.5127847898946838,0.44326923076923075,0.4017114914425428
CROSSB,SMALL-BLO,,,20,3,0.4969268006146653,0.4424679487179487,0.45470660146699265
CROSSB,SMALL-BLO,,,20,4,0.5314013666496245,0.4475961538461538,0.443398533007335
CROSSB,SMALL-BLO,,,20,5,0.5573094962022883,0.430448717948718,0.4283007334963325
CROSSB,SMALL-BLO,,,20,6,0.4617896645999323,0.46891025641025647,0.4363691931540342
CROSSB,SMALL-BLO,,,20,7,0.5504893185270868,0.42355769230769225,0.41662591687041567
CROSSB,SMALL-BLO,,,30,0,0.4481685521042562,0.45021367521367517,0.4417685411572942
CROSSB,SMALL-BLO,,,30,1,0.4994705293904526,0.4753205128205129,0.4256316218418908
CROSSB,SMALL-BLO,,,30,2,0.481140886182762,0.431517094017094,0.43092909535452323
CROSSB,SMALL-BLO,,,30,3,0.5453899095663262,0.42873931623931616,0.4103504482477588
CROSSB,SMALL-BLO,,,30,4,0.5118627870103931,0.43611111111111106,0.4207416462917685
CROSSB,SMALL-BLO,,,30,5,0.5794528192562278,0.38632478632478634,0.36210268948655255
CROSSB,SMALL-BLO,,,30,6,0.5422972638427371,0.4351495726495726,0.3924205378973105
CROSSB,SMALL-BLO,,,30,7,0.47395476709266143,0.4371794871794872,0.41568867155664224
CROSSB,SMALL-BLO,,,40,0,0.5301314129568288,0.42804487179487183,0.4134474327628362
CROSSB,SMALL-BLO,,,40,1,0.4847642537134746,0.4461538461538462,0.4130501222493888
CROSSB,SMALL-BLO,,,40,2,0.5773037332231074,0.42483974358974363,0.41601466992665037
CROSSB,SMALL-BLO,,,40,3,0.49597763699411085,0.44871794871794873,0.4317848410757946
CROSSB,SMALL-BLO,,,40,4,0.49812444491152635,0.44831730769230765,0.4195904645476773
CROSSB,SMALL-BLO,,,40,5,0.5053859266179892,0.42628205128205127,0.41289731051344747
CROSSB,SMALL-BLO,,,40,6,0.48808751603117473,0.4323717948717949,0.425580684596577
CROSSB,SMALL-BLO,,,40,7,0.5216104433971515,0.4356570512820513,0.418062347188264
CROSSB,SMALL-BHI,,,20,0,0.3323829222518085,0.7209935897435897,0.6361858190709047
CROSSB,SMALL-BHI,,,20,1,0.3282808341912938,0.7224358974358975,0.6309902200488998
CROSSB,SMALL-BHI,,,20,2,0.30629951087414836,0.746474358974359,0.6351466992665037
CROSSB,SMALL-BHI,,,20,3,0.3231828228942174,0.7179487179487178,0.6035452322738386
CROSSB,SMALL-BHI,,,20,4,0.3430914273007145,0.6871794871794871,0.5881418092909535
CROSSB,SMALL-BHI,,,20,5,0.2870179338635069,0.7474358974358974,0.6136919315403423
CROSSB,SMALL-BHI,,,20,6,0.28819783525135684,0.7376602564102565,0.5941931540342298
CROSSB,SMALL-BHI,,,20,7,0.34067347164814177,0.7241987179487179,0.6334963325183374
CROSSB,SMALL-BHI,,,30,0,0.3200246215269668,0.7240384615384616,0.6079054604726976
CROSSB,SMALL-BHI,,,30,1,0.3161764420557805,0.7256410256410256,0.6257131214343928
CROSSB,SMALL-BHI,,,30,2,0.3252877840195489,0.6961538461538461,0.5948247758761206
CROSSB,SMALL-BHI,,,30,3,0.32104955790425377,0.7254273504273505,0.6031377343113284
CROSSB,SMALL-BHI,,,30,4,0.3080943340960455,0.740491452991453,0.6442950285248573
CROSSB,SMALL-BHI,,,30,5,0.3168028291356083,0.719764957264957,0.6093317033414833
CROSSB,SMALL-BHI,,,30,6,0.31015030074418865,0.7417735042735043,0.6330480847595762
CROSSB,SMALL-BHI,,,30,7,0.33067641863935404,0.702991452991453,0.5947025264873675
CROSSB,SMALL-BHI,,,40,0,0.31716648569967915,0.7338141025641025,0.609963325183374
CROSSB,SMALL-BHI,,,40,1,0.3118824642898736,0.7345352564102564,0.6088630806845965
CROSSB,SMALL-BHI,,,40,2,0.3106019514025938,0.7479967948717949,0.6323960880195598
CROSSB,SMALL-BHI,,,40,3,0.30095608600840335,0.7319711538461539,0.6056234718826407
CROSSB,SMALL-BHI,,,40,4,0.3114593245862167,0.6871794871794872,0.5805317848410758
CROSSB,SMALL-BHI,,,40,5,0.31076331386489636,0.7310096153846153,0.6054706601466993
CROSSB,SMALL-BHI,,,40,6,0.31978166951232384,0.7332532051282051,0.6362775061124695
CROSSB,SMALL-BHI,,,40,7,0.3240133952591929,0.7200320512820513,0.6262224938875305
CROSSB,BSTK-BLO,,,20,0,0.26890194551477087,0.6746794871794872,0.6841075794621027
CROSSB,BSTK-BLO,,,20,1,0.2762899073294881,0.6586538461538461,0.6646699266503667
CROSSB,BSTK-BLO,,,20,2,0.2892254417334671,0.648878205128205,0.6669926650366749
CROSSB,BSTK-BLO,,,20,3,0.2725211374142506,0.6567307692307692,0.6803789731051345
CROSSB,BSTK-BLO,,,20,4,0.28530299535567133,0.6721153846153847,0.6842298288508557
CROSSB,BSTK-BLO,,,20,5,0.3221596976506522,0.6567307692307691,0.6625305623471883
CROSSB,BSTK-BLO,,,20,6,0.2977787918316568,0.6584935897435897,0.6650977995110025
CROSSB,BSTK-BLO,,,20,7,0.28885715844972276,0.645352564102564,0.666442542787286
CROSSB,BSTK-BLO,,,30,0,0.31143794852006945,0.6397435897435897,0.6647514262428689
CROSSB,BSTK-BLO,,,30,1,0.2949779190804194,0.6449786324786324,0.6565199674001629
CROSSB,BSTK-BLO,,,30,2,0.29602116883555235,0.6624999999999999,0.6666259168704156
CROSSB,BSTK-BLO,,,30,3,0.3015776699921187,0.6652777777777776,0.6713121434392828
CROSSB,BSTK-BLO,,,30,4,0.27614107563273554,0.6646367521367521,0.6743683781581091
CROSSB,BSTK-BLO,,,30,5,0.29031030481601455,0.6573717948717948,0.6615729421352893
CROSSB,BSTK-BLO,,,30,6,0.30548226301309217,0.6447649572649572,0.6542787286063569
CROSSB,BSTK-BLO,,,30,7,0.27161814141834284,0.6634615384615383,0.6669926650366749
CROSSB,BSTK-BLO,,,40,0,0.2921347174375525,0.6591346153846154,0.6736246943765282
CROSSB,BSTK-BLO,,,40,1,0.2880871464906578,0.6518429487179487,0.667023227383863
CROSSB,BSTK-BLO,,,40,2,0.28386435289128903,0.6576923076923077,0.6646393643031785
CROSSB,BSTK-BLO,,,40,3,0.27489991181802387,0.6659455128205128,0.6714853300733497
CROSSB,BSTK-BLO,,,40,4,0.29164605524177273,0.6497596153846155,0.6665036674816627
CROSSB,BSTK-BLO,,,40,5,0.2963992931310432,0.6616185897435898,0.6733496332518337
CROSSB,BSTK-BLO,,,40,6,0.29439089415109343,0.6537660256410257,0.6664119804400979
CROSSB,BSTK-BLO,,,40,7,0.29254856313421673,0.6599358974358974,0.6685513447432763
CROSSB,BSTK-BHI,,,20,0,0.230493872431989,0.8197115384615385,0.7603300733496333
CROSSB,BSTK-BHI,,,20,1,0.21651908441613413,0.8192307692307692,0.7595354523227383
CROSSB,BSTK-BHI,,,20,2,0.22022318892896914,0.8283653846153844,0.7534229828850856
CROSSB,BSTK-BHI,,,20,3,0.21010867914347492,0.8375,0.7490220048899755
CROSSB,BSTK-BHI,,,20,4,0.2206418729741077,0.8225961538461538,0.7493276283618582
CROSSB,BSTK-BHI,,,20,5,0.22433824258857227,0.827403846153846,0.7520782396088019
CROSSB,BSTK-BHI,,,20,6,0.247295058431729,0.81875,0.7578850855745721
CROSSB,BSTK-BHI,,,20,7,0.2283066825370213,0.8333333333333334,0.765036674816626
CROSSB,BSTK-BHI,,,30,0,0.22319030404476192,0.8300213675213676,0.7484107579462103
CROSSB,BSTK-BHI,,,30,1,0.23521702919773796,0.8222222222222223,0.7519152404237979
CROSSB,BSTK-BHI,,,30,2,0.22068500315021886,0.8289529914529915,0.7511409942950285
CROSSB,BSTK-BHI,,,30,3,0.22349418868240964,0.8278846153846153,0.7516299918500408
CROSSB,BSTK-BHI,,,30,4,0.2209727192761031,0.8318376068376068,0.7536674816625918
CROSSB,BSTK-BHI,,,30,5,0.23127386460860008,0.8227564102564102,0.7529747351263244
CROSSB,BSTK-BHI,,,30,6,0.23068026326720328,0.8252136752136752,0.7473105134474327
CROSSB,BSTK-BHI,,,30,7,0.2223118967294623,0.8210470085470086,0.7594132029339853
CROSSB,BSTK-BHI,,,40,0,0.22112661972723774,0.8333333333333334,0.7552567237163814
CROSSB,BSTK-BHI,,,40,1,0.22649332261714808,0.8291666666666666,0.7591992665036675
CROSSB,BSTK-BHI,,,40,2,0.22273609687564777,0.8308493589743591,0.7611246943765282
CROSSB,BSTK-BHI,,,40,3,0.22392128027591993,0.8283653846153847,0.7565097799511002
CROSSB,BSTK-BHI,,,40,4,0.22367207731363434,0.8336538461538462,0.7584963325183374
CROSSB,BSTK-BHI,,,40,5,0.21711548462398533,0.8308493589743591,0.7568459657701712
CROSSB,BSTK-BHI,,,40,6,0.22630227260080407,0.8322115384615385,0.7580684596577016
CROSSB,BSTK-BHI,,,40,7,0.22576283161610858,0.829647435897436,0.752322738386308
MATCH,q0.00/UNM,,0.0,20,0,0.24749354035167706,0.7612179487179487,0.7158312958435208
MATCH,q0.00/UNM,,0.0,20,1,0.2427972752881256,0.7934294871794871,0.7342909535452323
MATCH,q0.00/UNM,,0.0,20,2,0.24826478307006167,0.7626602564102563,0.7327017114914425
MATCH,q0.00/UNM,,0.0,20,3,0.247061575957468,0.764102564102564,0.7369804400977995
MATCH,q0.00/UNM,,0.0,20,4,0.252442421097143,0.7245192307692309,0.7033007334963325
MATCH,q0.00/UNM,,0.0,20,5,0.24536456031684245,0.760576923076923,0.7240220048899755
MATCH,q0.00/UNM,,0.0,20,6,0.24477198896753766,0.769230769230769,0.7147921760391198
MATCH,q0.00/UNM,,0.0,20,7,0.2500319840470561,0.7862179487179486,0.742359413202934
MATCH,q0.00/UNM,,0.0,20,8,0.24373809064654953,0.745352564102564,0.7268948655256724
MATCH,q0.00/UNM,,0.0,20,9,0.2468642520680374,0.7775641025641026,0.7311735941320293
MATCH,q0.00/UNM,,0.0,20,10,0.24146518633259126,0.7613782051282051,0.7232273838630807
MATCH,q0.00/UNM,,0.0,20,11,0.24552515972688965,0.7772435897435896,0.7262836185819072
MATCH,q0.00/UNM,,0.0,20,12,0.24984771059259483,0.7645833333333332,0.7273838630806846
MATCH,q0.00/UNM,,0.0,20,13,0.2494049885660848,0.7850961538461537,0.7393643031784841
MATCH,q0.00/UNM,,0.0,20,14,0.24543060476513334,0.7386217948717948,0.7180929095354524
MATCH,q0.00/UNM,,0.0,20,15,0.24041372034813957,0.7610576923076923,0.7174205378973105
MATCH,q0.00/UNM,,0.0,30,0,0.2454837449973911,0.7700854700854699,0.7250203748981255
MATCH,q0.00/UNM,,0.0,30,1,0.24586686494487012,0.7575854700854701,0.712958435207824
MATCH,q0.00/UNM,,0.0,30,2,0.2468177140096609,0.7606837606837608,0.7301955990220049
MATCH,q0.00/UNM,,0.0,30,3,0.24545938917231946,0.7560897435897436,0.7180929095354522
MATCH,q0.00/UNM,,0.0,30,4,0.2479307746730231,0.7699786324786325,0.7253056234718827
