panel,anchor,cost_bps,chooser,pick_H,anchor_H,reach_anchor,pick_is_FAST,pick_OOS_S,anchor_OOS_S,delta_vs_anchor,ladder_mean_OOS_S,best_OOS_S,worst_OOS_S,spy_OOS_S,pick_OOS_CAGR,pick_OOS_DD,anchor_OOS_CAGR,anchor_OOS_DD,spy_OOS_CAGR,spy_OOS_DD,rank_IS_OOS,keep4b,fail4b,keep4a,fail4a
SMALL663,A,50.0,C_ISDD,42,126,0,0,0.21231556738884008,0.3620003737758874,-0.14968480638704731,0.32606894900627437,0.6008789594149658,0.08660995123118846,0.8768941923019906,0.022359262542872127,-0.4397399716857643,0.05231817806922079,-0.367396337594333,0.15331706161492242,-0.3371726770846233,0.55,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,A,100.0,C_ISSHARPE,252,126,0,0,0.5167108708274365,0.24770366309696468,0.2690072077304718,0.08446808059851275,0.5167108708274365,-0.5053920787836749,0.8768941923019906,0.08132521550990868,-0.38193117769320695,0.02950166065419224,-0.39300512556555034,0.15331706161492242,-0.3371726770846233,0.8500000000000001,False,"L_H1,L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,100.0,C_ISCAGR,252,126,0,0,0.5167108708274365,0.24770366309696468,0.2690072077304718,0.08446808059851275,0.5167108708274365,-0.5053920787836749,0.8768941923019906,0.08132521550990868,-0.38193117769320695,0.02950166065419224,-0.39300512556555034,0.15331706161492242,-0.3371726770846233,0.8500000000000001,False,"L_H1,L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,100.0,C_ISDD,42,126,0,0,-0.01137429147671691,0.24770366309696468,-0.2590779545736816,0.08446808059851275,0.5167108708274365,-0.5053920787836749,0.8768941923019906,-0.019912366810106552,-0.47242957423231235,0.02950166065419224,-0.39300512556555034,0.15331706161492242,-0.3371726770846233,0.8500000000000001,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,0.0,C_ISSHARPE,21,63,0,1,0.5650739218382183,0.39235326467177,0.17272065716644824,0.6016070621483363,0.7593659206077009,0.3816235822625743,0.8768941923019906,0.07648767388664557,-0.24424166059475305,0.04959968676401916,-0.2586701602834295,0.15331706161492242,-0.3371726770846233,0.26050420168067234,False,"L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,0.0,C_ISCAGR,21,63,0,1,0.5650739218382183,0.39235326467177,0.17272065716644824,0.6016070621483363,0.7593659206077009,0.3816235822625743,0.8768941923019906,0.07648767388664557,-0.24424166059475305,0.04959968676401916,-0.2586701602834295,0.15331706161492242,-0.3371726770846233,0.26050420168067234,False,"L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,0.0,C_ISDD,21,63,0,1,0.5650739218382183,0.39235326467177,0.17272065716644824,0.6016070621483363,0.7593659206077009,0.3816235822625743,0.8768941923019906,0.07648767388664557,-0.24424166059475305,0.04959968676401916,-0.2586701602834295,0.15331706161492242,-0.3371726770846233,0.26050420168067234,False,"L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,10.0,C_ISSHARPE,21,63,0,1,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5702627324311926,0.738924140736229,0.3657756379410347,0.8768941923019906,0.0688953817514597,-0.24427839336448787,0.04537974574087511,-0.2587045376515249,0.15331706161492242,-0.3371726770846233,-0.05882352941176472,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,10.0,C_ISCAGR,21,63,0,1,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5702627324311926,0.738924140736229,0.3657756379410347,0.8768941923019906,0.0688953817514597,-0.24427839336448787,0.04537974574087511,-0.2587045376515249,0.15331706161492242,-0.3371726770846233,-0.05882352941176472,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,10.0,C_ISDD,21,63,0,1,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5702627324311926,0.738924140736229,0.3657756379410347,0.8768941923019906,0.0688953817514597,-0.24427839336448787,0.04537974574087511,-0.2587045376515249,0.15331706161492242,-0.3371726770846233,-0.05882352941176472,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,25.0,C_ISSHARPE,21,63,0,1,0.4474037399437925,0.3266547819346027,0.12074895800918983,0.5230938862833026,0.7081166280277563,0.3266547819346027,0.8768941923019906,0.057595839555061534,-0.24433349251908998,0.039075467653244544,-0.2723054465370067,0.15331706161492242,-0.3371726770846233,-0.17647058823529416,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,25.0,C_ISCAGR,21,63,0,1,0.4474037399437925,0.3266547819346027,0.12074895800918983,0.5230938862833026,0.7081166280277563,0.3266547819346027,0.8768941923019906,0.057595839555061534,-0.24433349251908998,0.039075467653244544,-0.2723054465370067,0.15331706161492242,-0.3371726770846233,-0.17647058823529416,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,25.0,C_ISDD,21,63,0,1,0.4474037399437925,0.3266547819346027,0.12074895800918983,0.5230938862833026,0.7081166280277563,0.3266547819346027,0.8768941923019906,0.057595839555061534,-0.24433349251908998,0.039075467653244544,-0.2723054465370067,0.15331706161492242,-0.3371726770846233,-0.17647058823529416,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,B,50.0,C_ISSHARPE,42,63,0,0,0.5702479123316172,0.26077969136848533,0.30946822096313187,0.4442350824269675,0.6564389962188831,0.26077969136848533,0.8768941923019906,0.07821562928906878,-0.26856455774068444,0.028636406165999606,-0.30765470549459906,0.15331706161492242,-0.3371726770846233,0.05882352941176472,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,A_DD
SMALL663,B,50.0,C_ISCAGR,42,63,0,0,0.5702479123316172,0.26077969136848533,0.30946822096313187,0.4442350824269675,0.6564389962188831,0.26077969136848533,0.8768941923019906,0.07821562928906878,-0.26856455774068444,0.028636406165999606,-0.30765470549459906,0.15331706161492242,-0.3371726770846233,0.05882352941176472,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,A_DD
SMALL663,B,50.0,C_ISDD,90,63,0,0,0.6564389962188831,0.26077969136848533,0.3956593048503978,0.4442350824269675,0.6564389962188831,0.26077969136848533,0.8768941923019906,0.09170790184248556,-0.25653417908463805,0.028636406165999606,-0.30765470549459906,0.15331706161492242,-0.3371726770846233,0.05882352941176472,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,A_DD
SMALL663,B,100.0,C_ISSHARPE,90,63,0,0,0.5522137861850506,0.12914817596867476,0.4230656102163758,0.2866919151172269,0.5998109942510162,0.040300481071914994,0.8768941923019906,0.0748652349793848,-0.25666582728052234,0.008011611237598082,-0.3734689872692104,0.15331706161492242,-0.3371726770846233,0.73109243697479,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,A_DD
SMALL663,B,100.0,C_ISCAGR,90,63,0,0,0.5522137861850506,0.12914817596867476,0.4230656102163758,0.2866919151172269,0.5998109942510162,0.040300481071914994,0.8768941923019906,0.0748652349793848,-0.25666582728052234,0.008011611237598082,-0.3734689872692104,0.15331706161492242,-0.3371726770846233,0.73109243697479,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,A_DD
SMALL663,B,100.0,C_ISDD,90,63,0,0,0.5522137861850506,0.12914817596867476,0.4230656102163758,0.2866919151172269,0.5998109942510162,0.040300481071914994,0.8768941923019906,0.0748652349793848,-0.25666582728052234,0.008011611237598082,-0.3734689872692104,0.15331706161492242,-0.3371726770846233,0.73109243697479,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,A_DD
