panel,anchor,ladder,chooser,seed,P_pick,B_RESOLVED,GAPEX_50,GAPEX_75,GAPEX_90,GAPEX_95,GAPEX_97.5,GAPEX_99,gapq_50,gapq_75,gapq_90,gapq_95,gapq_97.5,gapq_99
SMALL,A,GROSS,CH_ISDD,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016295986766211135,0.02006612243833511,0.024718958819833048,0.02748679827110725,0.029597129090884303,0.03335100130823118
SMALL,A,CADENCE,CH_ISSHARPE,1,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09409687934153207,0.1664582561997174,0.23591659591560463,0.2851765229726637,0.3305462248618795,0.384780949535186
SMALL,A,CADENCE,CH_ISCAGR,1,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016338547794814362,0.02998183953055844,0.04253988027723981,0.05005241630803896,0.06119555402332266,0.0665996618134903
SMALL,A,CADENCE,CH_ISDD,1,0.323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.018232347395600923,0.03439262461462103,0.053156208649245584,0.07157439934104827,0.08383560487375141,0.10071899900860373
SMALL,B,N,CH_ISSHARPE,1,0.52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.059476867415631796,0.11260915262684232,0.1718258392305891,0.21004927217001296,0.23876224801009183,0.2776491223286485
SMALL,B,N,CH_ISCAGR,1,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012574266420032232,0.02216312552320704,0.032386709744071804,0.039418073907190515,0.04858157354422643,0.058285637256711036
SMALL,B,N,CH_ISDD,1,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639870032726525,0.012567581260582633,0.020329981800347487,0.02432122918100218,0.031166351146357605,0.04049528780369517
SMALL,B,H,CH_ISSHARPE,1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14340993366639604,0.22922144386678767,0.3229628385556318,0.38326574328512775,0.4156563670393723,0.4770368114358251
SMALL,B,H,CH_ISCAGR,1,0.706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01869120078190878,0.032786206067208445,0.04614010906245332,0.05416134736164143,0.06194270747938647,0.0722748236144485
SMALL,B,H,CH_ISDD,1,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014699814782085041,0.027687042140165485,0.04473863534862539,0.057057672761462834,0.07104263101352515,0.08636725395773472
SMALL,B,GROSS,CH_ISSHARPE,1,0.889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008926511880442967,0.0014107509742970203,0.001816733747568844,0.0020615954649205286,0.002395688166490392,0.002648117098449961
SMALL,B,GROSS,CH_ISCAGR,1,0.962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007143345712883775,0.01021125527591138,0.013037448725060142,0.015208891106374921,0.016735516630390666,0.01863085658583378
SMALL,B,GROSS,CH_ISDD,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014738262286471404,0.017815159927978358,0.021061066662031246,0.02337142744238814,0.02544214189796241,0.028055144869610717
SMALL,B,CADENCE,CH_ISSHARPE,1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143420740952832,0.24361165516393496,0.35218118444002583,0.41657570134911676,0.4832551341712011,0.5386736854322278
SMALL,B,CADENCE,CH_ISCAGR,1,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021423591903183214,0.03525849421899513,0.050787160874775555,0.062414722171834136,0.07307135583013738,0.08148077135240796
SMALL,B,CADENCE,CH_ISDD,1,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02106709926959005,0.03879152716875922,0.06396338248145418,0.08368411663542796,0.1056614423259337,0.13311548424414468
U56,A,N,CH_ISSHARPE,2,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052731700235335355,0.09806647267805038,0.14329764969128939,0.16747118681165982,0.18701176458688143,0.2205961878036901
U56,A,N,CH_ISCAGR,2,0.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025088349358016737,0.042750492036086885,0.05755621433248386,0.06648347155476153,0.07485249410730284,0.07935058405097624
U56,A,N,CH_ISDD,2,0.929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014924854719417902,0.020772794130799882,0.02920213783697263,0.034399729381224015,0.03853915569666918,0.04492938674826458
U56,A,H,CH_ISSHARPE,2,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04384983848670054,0.08268938282737537,0.12415855024266922,0.1510052986487075,0.17661200198409657,0.21038570388441677
U56,A,H,CH_ISCAGR,2,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420076903577154,0.011432581893345228,0.017211251642372315,0.02061454820676693,0.023787557150709578,0.028050858566845322
U56,A,H,CH_ISDD,2,0.511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008747963436724737,0.015782044775332155,0.02502958558556824,0.031746691964251825,0.04132934787884114,0.04833251550005504
U56,A,GROSS,CH_ISSHARPE,2,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015652936206900225,0.0002743969805232005,0.0003773565096705345,0.0004319846182992885,0.0005004838906418504,0.0005941432822903625
U56,A,GROSS,CH_ISCAGR,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009430064280888883,0.011437139108826266,0.013286802833577282,0.014218685327416358,0.015170514090366877,0.0162131318244028
U56,A,GROSS,CH_ISDD,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162810223173668,0.012151021294780767,0.014356655525026052,0.015574489395165727,0.016642718466000576,0.017865882567606448
U56,A,CADENCE,CH_ISSHARPE,2,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04336498619797663,0.07336066260394827,0.1139098558996024,0.15008180409270233,0.17822675168790772,0.21051093248810016
U56,A,CADENCE,CH_ISCAGR,2,0.485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0058909197693071125,0.010040910432572603,0.015852124276876014,0.019747771872835437,0.022540024005975427,0.026598440414026512
U56,A,CADENCE,CH_ISDD,2,0.353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006010387818747409,0.01216936830517526,0.019239043551519144,0.023668724623940006,0.02733999831126114,0.03546736207977471
U56,B,N,CH_ISSHARPE,2,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460499391432492,0.06458004266116535,0.09952005426984178,0.12856907202964535,0.15933926663797154,0.18715032037379203
U56,B,N,CH_ISCAGR,2,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010216388509018515,0.02151881566964542,0.03271668721883218,0.03866061884583433,0.04571922369472817,0.05093919626876934
U56,B,N,CH_ISDD,2,0.883,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007471646552914546,0.012211668167723316,0.020959143744356368,0.024598941726082107,0.030481186888109378,0.038428078771106544
U56,B,H,CH_ISSHARPE,2,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068167481085178,0.1173747286717512,0.18759377806734986,0.2245566911544267,0.26282785088993105,0.3079134831114427
U56,B,H,CH_ISCAGR,2,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006870039137454875,0.012612476192710997,0.01882592468610092,0.022305475367747945,0.025500451396794483,0.02950390948761695
U56,B,H,CH_ISDD,2,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006382328777801871,0.010506051744058581,0.015770562088397857,0.021138166148687187,0.027849870564802176,0.038598580073771094
U56,B,GROSS,CH_ISSHARPE,2,0.989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009526343320286346,0.0012288449389504241,0.0014997682740008013,0.0016247805450260609,0.001756031204512051,0.0019069351230479078
U56,B,GROSS,CH_ISCAGR,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009972266756826942,0.012098716465864856,0.01420361352571149,0.015714196255730718,0.01702628254154433,0.018395951794224118
U56,B,GROSS,CH_ISDD,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01072173552402389,0.012642523299702474,0.014775472550623647,0.016189850206875356,0.01742020217410625,0.0191281443849841
U56,B,CADENCE,CH_ISSHARPE,2,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06970638074511426,0.12126377461167312,0.1755215540619125,0.20296175731357952,0.2465395606019365,0.27243355550666426
U56,B,CADENCE,CH_ISCAGR,2,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007933618506058893,0.01446067065321377,0.020016921289118764,0.02341390463297523,0.025903396239776354,0.0302317463802064
U56,B,CADENCE,CH_ISDD,2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006998083253177745,0.013085104690992277,0.019406041044355074,0.02403271009993144,0.027518686387776194,0.03525686520926124
B136,A,N,CH_ISSHARPE,2,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03552788019745623,0.0752066870800166,0.13643083267990372,0.17005905433639534,0.20664721432710853,0.2432888767484177
B136,A,N,CH_ISCAGR,2,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021303000428686825,0.038622802192075256,0.05358560135155763,0.06262082918528286,0.07209653163698054,0.07902546454648238
B136,A,N,CH_ISDD,2,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004683404233185862,0.008548563737721088,0.014092266641371066,0.01718428029607517,0.020800101489553226,0.025758871241514655
B136,A,H,CH_ISSHARPE,2,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045711996021460255,0.08390247732681483,0.12479425350780206,0.15253340932924797,0.17723915323015532,0.2063212361586618
B136,A,H,CH_ISCAGR,2,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007956036037333747,0.014347356052691107,0.020472127175746556,0.02548087951373734,0.028607666492870342,0.035285996989916225
B136,A,H,CH_ISDD,2,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007620247219205456,0.01434630413535698,0.02305786691760896,0.030200319335932552,0.03459424384044725,0.04136817816614176
B136,A,GROSS,CH_ISSHARPE,2,0.938,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00033253067939365,0.00047673779980858533,0.0006058985164475672,0.0006614605591058086,0.0007017784712290974,0.0007712112845064511
B136,A,GROSS,CH_ISCAGR,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011550523372228949,0.013950469501298746,0.016186694499310164,0.017608498956980113,0.01844615269070737,0.019783373349248262
B136,A,GROSS,CH_ISDD,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011486187401545278,0.013660363510513862,0.01591941540895716,0.01777538560518065,0.019273629199320175,0.02172858549895077
B136,A,CADENCE,CH_ISSHARPE,2,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056611339195169474,0.10119874649931299,0.15099358914939062,0.17444488835376876,0.2038317865786293,0.2478876922448098
B136,A,CADENCE,CH_ISCAGR,2,0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009497339273620398,0.01685465683993781,0.02487815962003075,0.03096544317484602,0.0365810600790866,0.043837351669592815
B136,A,CADENCE,CH_ISDD,2,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009429055954754684,0.01753531305603276,0.027473848334480612,0.03603186469785345,0.04183368326339612,0.055734611378179054
B136,B,N,CH_ISSHARPE,2,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03159811144395841,0.06624364471649896,0.11594988131284115,0.15551419292420413,0.18528310486109356,0.21849935485378785
B136,B,N,CH_ISCAGR,2,0.909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0238203664158263,0.03578964387571809,0.0453289396763767,0.051446033622873796,0.05642566257435174,0.06178946122483479
B136,B,N,CH_ISDD,2,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027101519707807276,0.005529035165714735,0.00951567600639295,0.011807483464394732,0.014034852708875317,0.01723981997861033
B136,B,H,CH_ISSHARPE,2,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07282299624007471,0.13029959110817335,0.18480478249118593,0.21645993400503766,0.23912749599662758,0.27632474008590513
B136,B,H,CH_ISCAGR,2,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009023419620698858,0.016077459162341545,0.023820905982091523,0.028748617345205656,0.03289228746923368,0.03711171025531929
B136,B,H,CH_ISDD,2,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009272861870329274,0.017739946606385365,0.02836433566283827,0.03612033647801446,0.04303154536753339,0.051617245247628486
B136,B,GROSS,CH_ISSHARPE,2,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001047487749147702,0.0014157115008480159,0.0017817947573317784,0.0019702719505472585,0.002117876510441136,0.002327435090075276
B136,B,GROSS,CH_ISCAGR,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014189522895007078,0.01647595061329965,0.0185732775004954,0.019910440696553632,0.021192361162315702,0.022689833098949588
B136,B,GROSS,CH_ISDD,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009822339510112799,0.011228964544738568,0.012984215235525075,0.014264587671170352,0.0151111864998078,0.016160778276637828
B136,B,CADENCE,CH_ISSHARPE,2,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04950914799973194,0.09059148609524487,0.1404587797265992,0.17301323275649164,0.21118345104774688,0.23909603485623582
B136,B,CADENCE,CH_ISCAGR,2,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006571305181525489,0.011310152486465386,0.01752526736061053,0.021337746682343093,0.024704724995990794,0.028933827749829593
B136,B,CADENCE,CH_ISDD,2,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008084623756212383,0.015526701220372113,0.023997833686415927,0.028669494505733827,0.03498243199035757,0.04253747866109012
SMALL,A,N,CH_ISSHARPE,2,0.742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05522292485790882,0.08732817486881389,0.11450078672997532,0.13417694460691895,0.14856764827737762,0.17366108515682088
SMALL,A,N,CH_ISCAGR,2,0.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011898519319505252,0.018164988332902476,0.025745140438584117,0.03563425746309901,0.051042335530642816,0.07594171102903564
SMALL,A,N,CH_ISDD,2,0.613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01109308393281816,0.019371098045587787,0.02708225397853621,0.03210126175601449,0.037790355409170036,0.04414287443116104
SMALL,A,H,CH_ISSHARPE,2,0.615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11573140413522087,0.22465473961080998,0.3339419388746302,0.4255938229774113,0.4870351915505426,0.5511539506063305
SMALL,A,H,CH_ISCAGR,2,0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026284768197440522,0.046935926002152795,0.0684606124570568,0.08084977456192098,0.09279109396153684,0.10912257504222017
SMALL,A,H,CH_ISDD,2,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013892953366858307,0.029486872015647286,0.046308443722010165,0.05982333987552757,0.07291562135283736,0.09856753936783495
SMALL,A,GROSS,CH_ISSHARPE,2,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003075137183499166,0.0005119831656639207,0.0006989874452413475,0.000821573706634249,0.0009207551589220608,0.0010577450984381957
SMALL,A,GROSS,CH_ISCAGR,2,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005145384885637094,0.008045146436181705,0.011143615380139504,0.013383432341433394,0.014864618770130377,0.016486534993448147
SMALL,A,GROSS,CH_ISDD,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01637722300440464,0.02039572911565901,0.024774968796867847,0.02786582022651306,0.030391580219784227,0.03273182864990177
SMALL,A,CADENCE,CH_ISSHARPE,2,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08715072777218133,0.16600185145910606,0.2347169837956107,0.2978268602363707,0.3493717454645445,0.39305978165093086
SMALL,A,CADENCE,CH_ISCAGR,2,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167149713317577,0.02886538877404271,0.044138158634243994,0.05349249456864625,0.06403302124484038,0.07114552585455144
SMALL,A,CADENCE,CH_ISDD,2,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020100039968058037,0.03559709305559494,0.054478870816221964,0.0682969005744575,0.07952743336619053,0.09714088363463481
SMALL,B,N,CH_ISSHARPE,2,0.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06247911654584054,0.11021559543805776,0.16178377755256537,0.19248244519037672,0.21815719726470445,0.25488447327840763
SMALL,B,N,CH_ISCAGR,2,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01166972762251739,0.020664830835550818,0.030358322453618337,0.03874470351197437,0.04530824192083211,0.05157222952714892
SMALL,B,N,CH_ISDD,2,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066258602591315885,0.0132008760317264,0.020847824399082518,0.02557281527406204,0.03126564933668712,0.04104500478881741
SMALL,B,H,CH_ISSHARPE,2,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12227084341282657,0.21316686066165494,0.3012356507748245,0.3528804441390957,0.40190073445097146,0.45171278695710504
SMALL,B,H,CH_ISCAGR,2,0.719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.018737263645216884,0.033456690873808814,0.0475308296209821,0.055733080305930015,0.059376229008020046,0.07279810467441003
SMALL,B,H,CH_ISDD,2,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015286800689961355,0.029309617413342093,0.044062832569311296,0.05368608612811487,0.06270442998009694,0.07961001700978809
SMALL,B,GROSS,CH_ISSHARPE,2,0.881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009378450465785115,0.001423119753165808,0.0018508437942422185,0.00204967818693082,0.0023503594798556624,0.002607727087450894
SMALL,B,GROSS,CH_ISCAGR,2,0.958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007228955354259048,0.010491554490553556,0.013472571771553166,0.01508219769978377,0.01646436243348958,0.018113776128503213
SMALL,B,GROSS,CH_ISDD,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014786143403375751,0.01757338048003451,0.021062771241207468,0.023053412972357138,0.0249282075808937,0.026883859012934604
SMALL,B,CADENCE,CH_ISSHARPE,2,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13234100915948568,0.22768592195463316,0.34889273804334947,0.4195716581365821,0.4566123577985357,0.5208135031523677
SMALL,B,CADENCE,CH_ISCAGR,2,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02031715019158087,0.03355349259052598,0.047979059856874146,0.057102345059455384,0.06263536240682517,0.07412046951311019
SMALL,B,CADENCE,CH_ISDD,2,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02166878194785843,0.040374387859744176,0.06406294469370456,0.08265957610508524,0.10139637345208119,0.12178322210433956
U56,A,N,CH_ISSHARPE,3,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05483713414933955,0.10012249053129857,0.14543851896083088,0.173091255873576,0.20063269897913635,0.23155738679498375
U56,A,N,CH_ISCAGR,3,0.781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02154474831114661,0.04008386880805165,0.05495510851621297,0.06347913830730359,0.06961878681768155,0.07742161015990938
U56,A,N,CH_ISDD,3,0.925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01477317463848371,0.02045259815680031,0.028076006090349947,0.03583200882344554,0.0398382194843297,0.04555238162864546
U56,A,H,CH_ISSHARPE,3,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410385744852163,0.0805274345381449,0.11925928769069478,0.1519724020082485,0.17295633999340235,0.19649290546715617
U56,A,H,CH_ISCAGR,3,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005895166648689942,0.010547024798887639,0.015656080042357058,0.020183834145440536,0.023387648130115877,0.027257221129328484
U56,A,H,CH_ISDD,3,0.538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008631564045886775,0.01614092863922892,0.02538865899691753,0.03496793578909566,0.04156579482481567,0.04945496528811523
U56,A,GROSS,CH_ISSHARPE,3,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001563373833242121,0.0002802211012540856,0.00040141203618309084,0.00047451826424802494,0.0005229721282285771,0.0005787175075469663
U56,A,GROSS,CH_ISCAGR,3,0.999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009421068933229804,0.011330310780993169,0.01305137554532132,0.014145616467188092,0.014887275302387076,0.016241120724624223
U56,A,GROSS,CH_ISDD,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010099141426686664,0.012041521660735938,0.013832262900150294,0.01506465012462247,0.016807549014743454,0.017921386247006316
U56,A,CADENCE,CH_ISSHARPE,3,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041543991847953876,0.08034582088041481,0.1243686748774609,0.15263064999190973,0.17944875806931548,0.2060097925275427
U56,A,CADENCE,CH_ISCAGR,3,0.466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005982098493437449,0.010515019178838014,0.015018578423215346,0.018412588004593375,0.021959995093561266,0.02685669764026675
U56,A,CADENCE,CH_ISDD,3,0.369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005697428244131886,0.011393925047870318,0.018234810877771533,0.023378163911922958,0.027987257981389714,0.035757764528804054
U56,B,N,CH_ISSHARPE,3,0.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336474169086155,0.06602976631349808,0.10209303676337388,0.13572087148109452,0.16629524759646092,0.20600954763725088
U56,B,N,CH_ISCAGR,3,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009706726944600508,0.020590628794517896,0.03188875435796541,0.03921854546609726,0.0443778269648143,0.05103687982193419
U56,B,N,CH_ISDD,3,0.897,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00724716711387452,0.011514524872360377,0.01785912343693945,0.023647831190646045,0.026701723856457537,0.03133726402562308
U56,B,H,CH_ISSHARPE,3,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06975256351573567,0.12044145225591046,0.1788427752014621,0.21581787636031788,0.2490956280077191,0.2867817674813806
U56,B,H,CH_ISCAGR,3,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006984986124384696,0.012125648905323638,0.017970696187172668,0.021773566341246126,0.02547528260889107,0.029965191647905405
U56,B,H,CH_ISDD,3,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060819655212692725,0.010520775490171691,0.01625846104105161,0.022101400380250633,0.02737760230711802,0.03650656500807054
U56,B,GROSS,CH_ISSHARPE,3,0.994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009422148349738091,0.0012473139936051425,0.00149687110061274,0.0016526143314819163,0.0017856386357827463,0.0019868560445335365
U56,B,GROSS,CH_ISCAGR,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010332906697809507,0.012267849489360216,0.014184758405187115,0.01534260795189084,0.016394032803252308,0.01732332890027656
U56,B,GROSS,CH_ISDD,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010756674261710508,0.012805509116012831,0.014883883788407737,0.01637612216785887,0.01755030933275689,0.019001225676577298
U56,B,CADENCE,CH_ISSHARPE,3,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07212004141448614,0.125065931868637,0.1748927830323981,0.20693510598463324,0.2405369212466581,0.27657967658306715
U56,B,CADENCE,CH_ISCAGR,3,0.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008288644517070676,0.01484968489145111,0.020668225409610507,0.02406035863494489,0.026307983913024798,0.030519584148756673
U56,B,CADENCE,CH_ISDD,3,0.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006777975722867091,0.012440223458661026,0.018826741515084268,0.02306050202941198,0.029077113586428883,0.03355178134115099
B136,A,N,CH_ISSHARPE,3,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03473256149237125,0.07188219102432308,0.12040863566860094,0.15734561752868328,0.18515199310422678,0.2281342759471047
B136,A,N,CH_ISCAGR,3,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024187206649067483,0.041039049875978784,0.057626582407148935,0.06765012219718389,0.07602569929715192,0.08710357183484621
B136,A,N,CH_ISDD,3,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968441395908573,0.0077090805238789195,0.012919657111093346,0.01809403336619835,0.02269292248888091,0.02724786335667208
B136,A,H,CH_ISSHARPE,3,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04754930173121119,0.08463342972476451,0.12846634387377567,0.1565862653973657,0.17877562619367013,0.19607000503451127
B136,A,H,CH_ISCAGR,3,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007992738353933548,0.014111969001128766,0.021334501720089903,0.025072450727700254,0.029593289637431477,0.03305656538445954
B136,A,H,CH_ISDD,3,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007767116554853515,0.014552425585762113,0.022534488236440463,0.028575395073912824,0.03491137963665953,0.04363102703980591
B136,A,GROSS,CH_ISSHARPE,3,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003506634560337396,0.0004750478471151065,0.0006202946184542645,0.0006825059811026823,0.000742421343907426,0.0008072642320041967
B136,A,GROSS,CH_ISCAGR,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011296660007435455,0.013870044730729891,0.016107884777347193,0.017535181932058302,0.018662856495941786,0.020293857615201978
B136,A,GROSS,CH_ISDD,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011176453679993481,0.013425120006157004,0.015606683659941866,0.017499998465988396,0.018626556117074818,0.020281857015272887
B136,A,CADENCE,CH_ISSHARPE,3,0.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05529935500020622,0.10396582168316931,0.15958428324059012,0.18808488724744715,0.21622071316615757,0.2713801831082853
B136,A,CADENCE,CH_ISCAGR,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009226747014233316,0.017070604718689042,0.02561685353404608,0.0311994863028041,0.0352781928287099,0.03992030780239816
B136,A,CADENCE,CH_ISDD,3,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008838631485812765,0.01835631832171697,0.02934964035475134,0.03837379313900099,0.04571187523970117,0.05711863572327586
B136,B,N,CH_ISSHARPE,3,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267000020186783,0.06704530795526059,0.12480364910173301,0.15478432896434915,0.18555229500538134,0.23859234799710055
B136,B,N,CH_ISCAGR,3,0.922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023884857129825132,0.034794899632450305,0.04427103208005383,0.04914133441112388,0.05423274165304948,0.059345632064961726
B136,B,N,CH_ISDD,3,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003206138875587239,0.006120476041870271,0.010235082474116855,0.01314903866907606,0.016307938873836563,0.021415475770575655
B136,B,H,CH_ISSHARPE,3,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072289242377787,0.12784075835226758,0.18133456733506703,0.217257639961706,0.24673007325821608,0.2771884388949542
B136,B,H,CH_ISCAGR,3,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009198063097790588,0.015784626641038912,0.022830043111565477,0.026748422809583568,0.03089996531729314,0.03509644799289928
