panel,gross,bps,N,CAGR,S,DD,H1,H2,IS_S,OOS_S,OOS_CAGR,OOS_DD,turn,p4a,p4b
SMALL,0.65,50.0,12,0.05056970484860379,0.38061616827693967,-0.31483318361449963,0.4544011569581937,0.3236892734725418,0.4736492765060307,0.33264644182595715,0.043737345039222,-0.31483318361449975,9.619982450383224,False,False
SMALL,1.0,10.0,12,0.13268352097623803,0.6142209912832389,-0.4665225594533253,0.7059494250862085,0.5457974117115366,0.7201441339564107,0.5610125853200675,0.12203587148777828,-0.4665225594533252,14.77803052960232,False,False
SMALL,1.0,25.0,12,0.10782833864022012,0.5277707837203466,-0.46732665524416217,0.6146810427582731,0.46249109966139174,0.6308813002894134,0.47566629176645553,0.09636070180682732,-0.46732665524416184,14.77803052960232,False,False
SMALL,1.0,50.0,12,0.06750757851971545,0.3833290211741337,-0.4686668148955567,0.4618761317808259,0.323493681073107,0.48162830505414866,0.33312143125471605,0.0547602126983715,-0.4686668148955566,14.77803052960232,False,False
SMALL,0.65,10.0,15,0.0799770525544039,0.5706955480401289,-0.3153424516266814,0.7153497338880741,0.4600817434223704,0.7695755764343593,0.4694156904200756,0.06601584206206113,-0.31534245162668095,9.29785852676828,False,False
SMALL,0.65,25.0,15,0.0650152132173123,0.481348642661917,-0.3158877984939278,0.6200617016992716,0.37463670141821953,0.6762689049790137,0.38166397612445824,0.05065175424475643,-0.3158877984939279,9.29785852676828,False,False
SMALL,0.65,50.0,15,0.040499049286399025,0.3320703580301042,-0.31679670993933906,0.4605510269779444,0.23206519115297222,0.5201986393023863,0.23513510046562036,0.025494267394934322,-0.31679670993933895,9.29785852676828,False,False
SMALL,1.0,10.0,15,0.11536601828797433,0.5719536532835149,-0.4679331715099485,0.7228548566140012,0.4581064953642026,0.7765180617825713,0.46882699912802905,0.09123372565692267,-0.4679331715099485,14.28538523197645,False,False
SMALL,1.0,25.0,15,0.09170747908688237,0.48361813347569726,-0.4685803989863082,0.6280981500100746,0.3739297278906603,0.6838120171960549,0.3822440258342904,0.06714888522797113,-0.4685803989863082,14.28538523197645,False,False
SMALL,1.0,50.0,15,0.05329323543464981,0.33603227379725725,-0.4696591114469071,0.46947571560184337,0.23347562304341357,0.5287468733801606,0.23766905656996506,0.02808535390131306,-0.4696591114469073,14.28538523197645,False,False
SMALL,0.65,10.0,20,0.07144773235215274,0.5432967893158709,-0.3078191704858715,0.759549507394479,0.3801101868902737,0.7536166770421621,0.4370675140682382,0.057557064169873495,-0.30781917048587093,8.788674825839557,False,False
SMALL,0.65,25.0,20,0.057410660237012134,0.4534742094360752,-0.31115832579049374,0.6627218541229264,0.2946237094569027,0.6593582101713046,0.34900706952609734,0.043131114624607614,-0.3111583257904931,8.788674825839557,False,False
SMALL,0.65,50.0,20,0.03438852512044521,0.3034610113738028,-0.3316193410005709,0.5006960371456057,0.1520425547767734,0.5017843239095174,0.20201170144092193,0.01948723899785998,-0.331619341000572,8.788674825839557,False,False
SMALL,1.0,10.0,20,0.10298018452783286,0.5442386082745453,-0.4543670623930405,0.7647195864071856,0.37990885998244595,0.758222228229199,0.43719803506662414,0.07943175955123993,-0.4543670623930406,13.501990984444886,False,False
SMALL,1.0,25.0,20,0.08085246346580854,0.45544823660851314,-0.46483227238089697,0.6684874960575092,0.2956657369915256,0.6645989784962798,0.35031972605873263,0.056882599165136494,-0.46483227238089675,13.501990984444886,False,False
SMALL,1.0,50.0,20,0.04487264634267163,0.30716038801493045,-0.489200830867756,0.5074581618162056,0.15515695159498685,0.5080882722597837,0.20529798540629104,0.020256022056805323,-0.4892008308677561,13.501990984444886,False,False
SMALL,0.65,10.0,25,0.06513080250101355,0.5192631940575808,-0.29927480268063733,0.6803132816886968,0.39862610455967085,0.6186915723280486,0.4697273660273919,0.06057782634440212,-0.29927480268063744,8.449493569195402,False,False
SMALL,0.65,25.0,25,0.05171050941267108,0.42899187768344643,-0.30315158094399297,0.5833713091156448,0.31245881393854097,0.5245971917689184,0.38098662190327437,0.04665995225960318,-0.30315158094399297,8.449493569195402,False,False
SMALL,0.65,50.0,25,0.029686430485422965,0.2782885471045361,-0.32346049176846303,0.42134466611033666,0.16872503370759254,0.3675596974939487,0.23282409112947347,0.023834352315515117,-0.3234604917684638,8.449493569195402,False,False
SMALL,1.0,10.0,25,0.09396361411526843,0.5209037241740405,-0.4424828875395621,0.6849202635743019,0.3994633135410865,0.6237461919020387,0.4701248152035004,0.0853626332884927,-0.4424828875395622,12.982243989601722,False,False
SMALL,1.0,25.0,25,0.07285081953327532,0.4317094144357267,-0.4523087550196735,0.5886647650438049,0.3145698331513026,0.5303490161683267,0.38261579976789595,0.06355242485433843,-0.4523087550196726,12.982243989601722,False,False
SMALL,1.0,50.0,25,0.038488990599033324,0.28280362639969525,-0.47670587723241464,0.4277850495577469,0.17295824531718326,0.3744738273834814,0.23650977935644088,0.028091425924622326,-0.47670587723241387,12.982243989601722,False,False
SMALL,0.65,10.0,30,0.0609464444560579,0.5044763934304721,-0.304257689546932,0.7336889214414245,0.3326958949975568,0.6675323592773806,0.4226535928994683,0.05172114711582698,-0.3042576895469319,8.1206783124721,False,False
SMALL,0.65,25.0,30,0.04809575121626364,0.4144676916196254,-0.3058131720249124,0.6374773554218164,0.24621192748351914,0.5741794104026078,0.3338325858554387,0.03836529352012308,-0.3058131720249124,8.1206783124721,False,False
SMALL,0.65,50.0,30,0.026993734734283015,0.26422919689144864,-0.3161219482488279,0.47662845404076915,0.10202492368221341,0.4183425927476849,0.18559585461064276,0.01644988503229783,-0.3161219482488289,8.1206783124721,False,False
SMALL,1.0,10.0,30,0.08796293580054049,0.5059923337293171,-0.450649413114953,0.7393559468570113,0.3332697469129691,0.6740961387689177,0.42248584890273055,0.07188159085493395,-0.45064941311495277,12.47747532999761,False,False
SMALL,1.0,25.0,30,0.06777438358215782,0.41711556862453725,-0.4525580779986216,0.6438542292518278,0.24811797120651174,0.5814472434468387,0.33496392652120327,0.05102833138088747,-0.4525580779986208,12.47747532999761,False,False
SMALL,1.0,50.0,30,0.034886369299237385,0.26876564614273907,-0.468571331409375,0.4841907624049581,0.10614841000305857,0.4267836939540543,0.1888948344486072,0.017096034478111477,-0.46857133140937424,12.47747532999761,False,False
SMALL,0.65,10.0,40,0.04801699237306423,0.4256110296314271,-0.31695431228932025,0.6667676464269839,0.24877054858695563,0.6663938018589608,0.30554318596277896,0.03328252688392408,-0.3169543122893188,7.640399072469926,False,False
SMALL,0.65,25.0,40,0.03606792139672832,0.33744579419440934,-0.329013626065055,0.5717390825920668,0.16429111914021635,0.5743733807288333,0.2186583925914643,0.020888249174035423,-0.32901362606505524,7.640399072469926,False,False
SMALL,0.65,50.0,40,0.01642925925512606,0.19041958585553734,-0.3486657854015167,0.41305827577891224,0.023547786300034887,0.4208679703025404,0.07380649968986737,0.0005330585739673488,-0.34866578540151627,7.640399072469926,False,False
SMALL,1.0,10.0,40,0.06803410743675786,0.4269135492644435,-0.469584130920361,0.6722493983954028,0.24943319257599153,0.6723732636443442,0.3058964269106787,0.04348900023890345,-0.4695841309203601,11.74306496499957,False,False
SMALL,1.0,25.0,40,0.04936820409578235,0.33990345659886906,-0.48395177408656953,0.5778909373363607,0.1663268769838185,0.5810153071204337,0.22034860127786948,0.02430121910836669,-0.4839517740865703,11.74306496499957,False,False
SMALL,1.0,50.0,40,0.018919925243906066,0.19480103933148935,-0.5070824504305771,0.420327922167608,0.027865098502223004,0.42861416438080585,0.07772184746079475,-0.006962277442016607,-0.5070824504305778,11.74306496499957,False,False
