panel,gross,m,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_CAGR,IS_Sharpe,IS_Calmar,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,legs,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,dCAGR,dSharpe,cut,turnover_yr,mean_risk_gross,dgross_rel,act_rate,mean_stale_w,mean_gap_days,pp_per_1pct,clears_bar
B136,0.75,2,10.0,0.11838091092603276,1.1194763400555585,-0.1701051660092605,0.6959277822261325,1.2617642866796666,0.991951239030723,0.1204828543434775,1.1499401071747744,1.1599397940284708,-0.10386992063186362,0.1166556387539115,1.0948744343902432,-0.17010516600925996,11111,False,True,True,True,True,True,True,0.0001710659961848826,0.0015080663223352442,0.02137487150703865,4.575195221167436,0.7285076210802276,0.00025071718530433884,0.8085977482088025,0.013963833490413153,5.9607097591888465,0.008003135650595669,False
B136,0.75,2,25.0,0.11072755508020204,1.0534310479969577,-0.1784069111260207,0.6206461082776541,1.1990814843354518,0.9227582848918452,0.11309232695437665,1.0855879716567922,1.0750981824238237,-0.10519255711083841,0.10878699414269599,1.0274810887029402,-0.17840691112602225,11111,False,True,True,True,True,True,True,0.00033621360608715456,0.0029256385754909964,0.02137487150703865,4.575195221167436,0.7285076210802276,0.00025071718530433884,0.8085977482088025,0.013963833490413153,5.9607097591888465,0.015729386067955584,False
B136,0.75,2,50.0,0.09808286445127545,0.9431534945147045,-0.19206547514759964,0.5106741041090291,1.0943289235064435,0.8073117707397364,0.10087794002645323,0.9780938988785973,0.9393171968539827,-0.10739496771092838,0.0957900590094507,0.9149891285119617,-0.19206547514759964,10110,False,False,True,False,True,True,False,0.0006063542775263109,0.0052813567478277035,0.02137487150703865,4.575195221167436,0.7285076210802276,0.00025071718530433884,0.8085977482088025,0.013963833490413153,5.9607097591888465,0.028367622108354713,False
B136,0.75,3,0.0,0.12312546459399587,1.1597660045735836,-0.16767265026907308,0.7343205012648754,1.297454845870972,1.036521226847917,0.12474033502894688,1.186462289831685,1.2117146524492741,-0.10294530546181446,0.12179944866645465,1.1381896430953573,-0.16767265026907296,11111,False,True,True,True,True,True,True,-0.00032592558523636406,-0.003106256218250225,0.04009452818337722,4.487678478265718,0.7287716629145479,0.0006132501588840267,0.7021494370522006,0.015207482028365742,6.865693430656934,-0.008128929307902155,False
B136,0.75,3,10.0,0.11809425123110584,1.116604452944738,-0.17321524746480765,0.6817774587372811,1.256841487092418,0.99098553701155,0.11990604207179367,1.1446113525279917,1.154936360412187,-0.10382047546671769,0.11660678547972281,1.093983102282566,-0.17321524746480854,11111,False,True,True,True,True,True,True,-0.00011559369874203362,-0.0013638207884851816,0.04009452818337722,4.487678478265718,0.7287716629145479,0.0006132501588840267,0.7021494370522006,0.015207482028365742,6.865693430656934,-0.0028830292805380256,False
B136,0.75,3,25.0,0.11058761954475926,1.0517576751391797,-0.18146258359501732,0.6094238126332718,1.1957878672587436,0.92260610801978,0.1126916099528068,1.0817163314741618,1.0719006386108643,-0.10513251498651044,0.10886069081371952,1.0275808709562673,-0.18146258359501677,11111,False,True,True,True,True,True,True,0.00019627807064437341,0.0012522657177129748,0.04009452818337722,4.487678478265718,0.7287716629145479,0.0006132501588840267,0.7021494370522006,0.015207482028365742,6.865693430656934,0.004895382974621167,False
B136,0.75,3,50.0,0.09818301117236872,0.9434900183843672,-0.19503247122845357,0.5034187925422987,1.0937556417762857,0.8085347364158425,0.10076560454244854,0.9766585608970858,0.9389498874858699,-0.10731734023874084,0.09606413220450793,0.9167570859413463,-0.1950324712284538,10110,False,False,True,False,True,True,False,0.0007065009986195747,0.005617880617490356,0.04009452818337722,4.487678478265718,0.7287716629145479,0.0006132501588840267,0.7021494370522006,0.015207482028365742,6.865693430656934,0.017620883213497515,False
B136,0.75,5,0.0,0.12305380653307729,1.1585145827786876,-0.1664172053998909,0.7394295934569152,1.2979704114196184,1.0333308798969731,0.1252138468330628,1.1887564499441552,1.2142019799643873,-0.10312439684601349,0.12128091932164287,1.1340229039268706,-0.1664172053998909,11111,False,True,True,True,True,True,True,-0.000397583646154942,-0.004357678013146238,0.08315097342519973,4.28638419634369,0.7290589700368856,0.0010077266843933064,0.5414534288638689,0.019389517785601895,8.907196969696969,-0.0047814671287353845,False
B136,0.75,5,10.0,0.11824837383917508,1.1173402411957492,-0.1694037161537053,0.6980270357935042,1.2595487644452188,0.989618944401849,0.12062202017332413,1.1491724796997307,1.1593108685507234,-0.1040463118612146,0.11630051910625161,1.0915806660788732,-0.16940371615370575,11111,False,True,True,True,True,True,True,3.852890932720676e-05,-0.0006280325374741214,0.08315097342519973,4.28638419634369,0.7290589700368856,0.0010077266843933064,0.5414534288638689,0.019389517785601895,8.907196969696969,0.0004633608933257562,False
B136,0.75,5,25.0,0.11107663952290836,1.0554578861408401,-0.17743741469432817,0.6260046096493252,1.2017581142875509,0.923967120686766,0.11376740823408515,1.0896545236555077,1.0790973794088325,-0.10542830554959826,0.10886914911296786,1.027814756539785,-0.17743741469432828,11111,False,True,True,True,True,True,True,0.0006852980487934701,0.004952476719373378,0.08315097342519973,4.28638419634369,0.7290589700368856,0.0010077266843933064,0.5414534288638689,0.019389517785601895,8.907196969696969,0.008241611860502691,False
B136,0.75,5,50.0,0.09922023660147805,0.9520870727618451,-0.19066143514228473,0.5204001350741594,1.105097168554976,0.8144212412589966,0.10243086244010202,0.9901612652957954,0.9508172415296388,-0.10772928588812203,0.09658745281658287,0.9213588006612022,-0.19066143514228395,10110,False,False,True,False,True,True,False,0.0017437264277289088,0.014214934994968287,0.08315097342519973,4.28638419634369,0.7290589700368856,0.0010077266843933064,0.5414534288638689,0.019389517785601895,8.907196969696969,0.020970607509454064,False
B136,0.75,8,0.0,0.12387215779770222,1.1625910985201466,-0.16831877368487602,0.7359378581833889,1.2974978374670327,1.0417144274091468,0.1255059076042353,1.1889934461860572,1.2072069961964724,-0.10396386700844573,0.1225306588198154,1.1412277330708316,-0.16831877368487613,11111,False,True,True,True,True,True,True,0.000420767618469986,-0.0002811622716871742,0.15731393997348841,3.939663025733802,0.729492795177152,0.0016033744101386915,0.3766632548618219,0.025580248334567606,12.814713896457766,0.002674700147621352,False
B136,0.75,8,10.0,0.11944984353569121,1.1247030067600718,-0.17127139859182472,0.697430186930189,1.261815617563911,1.001756491602551,0.12125035840096166,1.1521649189488035,1.1561779947608863,-0.10487170569790849,0.11797161908620324,1.1024924408554013,-0.17127139859182428,11111,False,True,True,True,True,True,True,0.0012399986058433399,0.006734733026848572,0.15731393997348841,3.939663025733802,0.729492795177152,0.0016033744101386915,0.3766632548618219,0.025580248334567606,12.814713896457766,0.007882318668341232,False
B136,0.75,8,25.0,0.11284668823079103,1.0677430971635327,-0.17859232459756302,0.6318675143799034,1.2081412761835932,0.9417148674439757,0.11489501006740022,1.096788739126884,1.0815413606415043,-0.10623265484664546,0.1111653691908343,1.0442666253992017,-0.1785923245975618,11111,False,True,True,True,True,True,True,0.0024553467566761356,0.01723768774206591,0.15731393997348841,3.939663025733802,0.729492795177152,0.0016033744101386915,0.3766632548618219,0.025580248334567606,12.814713896457766,0.015607941401060367,False
B136,0.75,8,50.0,0.1019218146306109,0.9725590842802685,-0.19065797873213597,0.5345793305288601,1.1183630926593342,0.8414635665477201,0.10437696060941803,1.0042246277509137,0.9620107456170308,-0.10849874711375596,0.09990727297639923,0.9469895914075375,-0.1906579787321353,11110,False,False,True,True,True,True,False,0.004445304456861754,0.03468694651339166,0.15731393997348841,3.939663025733802,0.729492795177152,0.0016033744101386915,0.3766632548618219,0.025580248334567606,12.814713896457766,0.028257536856625076,False
B136,1.0,0,0.0,0.15732441493828775,1.1338692692269507,-0.22311958179959213,0.7051125395152357,1.2805773579038238,1.0015164409334396,0.16090490780913003,1.1667977880096272,1.195599043543897,-0.1345809940866035,0.15438879331573263,1.1071610480831495,-0.22311958179959168,11101,False,False,True,True,True,False,True,0.0,0.0,0.0,5.829629100658773,0.9563154568940531,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,1.0,0,10.0,0.15059502132495428,1.0911176660182103,-0.22381381560911473,0.6728584690587857,1.2397391892220606,0.9569591800871909,0.1543540900170295,1.1249178636600292,1.1373944780605099,-0.13570849251900252,0.14751347169942663,1.0637146634706696,-0.2238138156091145,11101,False,False,True,True,True,False,True,0.0,0.0,0.0,5.829629100658773,0.9563154568940531,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,1.0,0,25.0,0.14057097141179997,1.0268897797196246,-0.22485476575149432,0.6251634068861882,1.178357413175153,0.890045921074011,0.1445939737719184,1.061986530538238,1.0523692102105895,-0.13739852170606903,0.13727383736148324,0.9984537075147705,-0.2248547657514941,11101,False,False,True,True,True,False,True,0.0,0.0,0.0,5.829629100658773,0.9563154568940531,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,1.0,0,50.0,0.12404934387903999,0.9196543213054577,-0.22658861454669876,0.5474650353779097,1.075795396565164,0.778401840450109,0.12850189820619695,0.9568799236073161,0.8674120916191497,-0.14814400150490137,0.1204015991243581,0.8895229911821954,-0.22658861454669865,10101,False,False,True,False,True,False,True,0.0,0.0,0.0,5.829629100658773,0.9563154568940531,0.0,1.0,0.013418969344253491,4.818647540983607,,False
B136,1.0,1,0.0,0.15735595547835413,1.1341059997458691,-0.22316527516541673,0.70510949950308,1.281389629266948,1.0012400092672518,0.16101969634333324,1.1676478011686868,1.1964519762702641,-0.1345809940866033,0.1543522754214257,1.1069082246833557,-0.22316527516541662,11101,False,False,True,True,True,False,True,3.1540540066377076e-05,0.00023673051891837105,0.00707431781819523,5.788388451638513,0.9563236121278518,8.527765331001191e-06,0.8986693961105425,0.013410589022301727,5.362599771949829,0.004458456755399712,False
B136,1.0,1,10.0,0.15067383521893807,1.0916545058757154,-0.22384494909522767,0.673116975960171,1.240945066770017,0.9568968764001654,0.15452863203607414,1.1261479635786047,1.1386806320498823,-0.1357084925190022,0.14751404921549094,1.0636974122074594,-0.22384494909522756,11101,False,False,True,True,True,False,True,7.88138939837868e-05,0.0005368398575051891,0.00707431781819523,5.788388451638513,0.9563236121278518,8.527765331001191e-06,0.8986693961105425,0.013410589022301727,5.362599771949829,0.011140847217957401,False
B136,1.0,1,25.0,0.14071966709280637,1.027875963606657,-0.22486410467017925,0.6257987120674853,1.1801531582632794,0.8903037534555457,0.1448568820691527,1.0637859973315993,1.0542826827426792,-0.13739852170606903,0.13732923456428514,0.9987889643221011,-0.22486410467017892,11101,False,False,True,True,True,False,True,0.0001486956810063944,0.0009861838870324213,0.00707431781819523,5.788388451638513,0.9563236121278518,8.527765331001191e-06,0.8986693961105425,0.013410589022301727,5.362599771949829,0.021019084076763887,False
B136,1.0,1,50.0,0.12431180509029138,0.9213868020178487,-0.22656348648867342,0.5486841989276419,1.0785722645610254,0.779190116770679,0.12890875822009495,0.9596257656543565,0.8713182751587911,-0.14794680875550592,0.12054619773882824,0.8904431624447435,-0.22656348648867464,10101,False,False,True,False,True,False,True,0.0002624612112513969,0.0017324807123910713,0.00707431781819523,5.788388451638513,0.9563236121278518,8.527765331001191e-06,0.8986693961105425,0.013410589022301727,5.362599771949829,0.03710056828042747,False
B136,1.0,2,0.0,0.15728838288625613,1.133743242779705,-0.2231652751654165,0.704806707807339,1.2791458604268178,1.0025319143309028,0.16071141494802843,1.1655813845344436,1.1941613007005303,-0.13458099408660318,0.15448151563766865,1.107909008433289,-0.22316527516541662,11101,False,False,True,True,True,False,True,-3.603205203162041e-05,-0.00012602644724579726,0.021184049247930603,5.706133950693248,0.9563432989156578,2.9113846695683065e-05,0.8085977482088025,0.013963833490413153,5.9607097591888465,-0.0017009048463735165,False
B136,1.0,2,10.0,0.15070113057346513,1.0918825277067696,-0.22384494909522779,0.6732389146263652,1.2394322015847046,0.9586487819983471,0.1543363519849279,1.1247982218338497,1.137263771191897,-0.1357084925190023,0.1477208143624935,1.065186293476702,-0.22384494909522767,11101,False,False,True,True,True,False,True,0.00010610924851084391,0.0007648616885593817,0.021184049247930603,5.706133950693248,0.9563432989156578,2.9113846695683065e-05,0.8085977482088025,0.013963833490413153,5.9607097591888465,0.005008921914265723,False
B136,1.0,2,25.0,0.14088722265907183,1.0289894996647366,-0.22486410467017914,0.6265438535230826,1.179737374774481,0.8927437313186286,0.14483620299769817,1.063512480375812,1.054132178419944,-0.1373985217060687,0.1376505613228789,1.0010078178791728,-0.22486410467017903,11101,False,False,True,True,True,False,True,0.00031625124727185927,0.002099719945112044,0.021184049247930603,5.706133950693248,0.9563432989156578,2.9113846695683065e-05,0.8085977482088025,0.013963833490413153,5.9607097591888465,0.014928743960635985,False
B136,1.0,2,50.0,0.1247077576477067,0.9239738430373058,-0.22656174977572374,0.5504360633300036,1.0799861595611182,0.7827712726034334,0.12916776251475381,0.9611484571422706,0.8729336021153258,-0.14796974500895554,0.12105392333384013,0.893872342867156,-0.22656174977572363,10101,False,False,True,False,True,False,True,0.0006584137686667102,0.0043195217318481305,0.021184049247930603,5.706133950693248,0.9563432989156578,2.9113846695683065e-05,0.8085977482088025,0.013963833490413153,5.9607097591888465,0.031080638123564992,False
B136,1.0,3,0.0,0.15692823463695094,1.131259846372459,-0.22316527516541684,0.7031928893087466,1.2752973334244666,1.0013437802737999,0.1600935877000229,1.161547964525449,1.1902779823728986,-0.1345010073872539,0.15433213959221614,1.1066830934133784,-0.22316527516541684,11101,False,False,True,True,True,False,True,-0.0003961803013368126,-0.0026094228544917275,0.03958023295028379,5.598891022840945,0.956418499484714,0.00010774958191683837,0.7021494370522006,0.015207482028365745,6.865693430656934,-0.010009549510091299,False
B136,1.0,3,10.0,0.15046549161251166,1.0901480677591704,-0.22384494909522734,0.672186226317312,1.2365462884428458,0.9580170796357793,0.15385987949675273,1.1216171250919014,1.1344681029549686,-0.1356229224038924,0.147682093827747,1.0646261013508231,-0.22384494909522745,11101,False,False,True,True,True,False,True,-0.00012952971244262201,-0.0009695982590398611,0.03958023295028379,5.598891022840945,0.956418499484714,0.00010774958191683837,0.7021494370522006,0.015207482028365745,6.865693430656934,-0.0032725859043154846,False
B136,1.0,3,25.0,0.14083570008754687,1.0283814809736742,-0.22486410467017892,0.626314725927994,1.1782964699295433,0.8929514027727602,0.14456887652402273,1.0616118157849854,1.0529062189472045,-0.13730460882696316,0.13777539060269373,1.001450137515302,-0.22486410467017892,11101,False,False,True,True,True,False,True,0.00026472867574689474,0.0014917012540496266,0.03958023295028379,5.598891022840945,0.956418499484714,0.00010774958191683837,0.7021494370522006,0.015207482028365745,6.865693430656934,0.0066884062071948126,False
B136,1.0,3,50.0,0.12495613128226579,0.9252512564237887,-0.22819008311005684,0.5475966772052887,1.0809563033675285,0.7843905529806648,0.12924141662604116,0.961386975590823,0.8884633201562544,-0.14546623782207624,0.12144493723057748,0.8959959109828671,-0.22819008311005584,10101,False,False,True,False,True,False,True,0.0009067874032258061,0.005596935118331037,0.03958023295028379,5.598891022840945,0.956418499484714,0.00010774958191683837,0.7021494370522006,0.015207482028365745,6.865693430656934,0.022910107789532463,False
B136,1.0,5,0.0,0.1568774977661045,1.1305507895409466,-0.22324178158679964,0.7027246273122411,1.2752497367697242,0.9997526502948846,0.16058167417380376,1.1633682200961795,1.1929734246970431,-0.13460624591413983,0.15384076706771577,1.103879240568942,-0.2232417815867993,11101,False,False,True,True,True,False,True,-0.00044691717218325877,-0.003318479686004183,0.07987377442758725,5.363994620876255,0.9564473834234537,0.00013795294058005503,0.5414534288638689,0.01938951778560189,8.907196969696969,-0.005595293015587104,False
B136,1.0,5,10.0,0.15068583838228689,1.0911995606393359,-0.22391740872348243,0.6729527607581872,1.2383774336745097,0.9580997228300993,0.1546270605310165,1.125361348552306,1.1389301021279634,-0.13576518896296896,0.14745542957161173,1.063452964874505,-0.22391740872348231,11101,False,False,True,True,True,False,True,9.081705733260392e-05,8.189462112562218e-05,0.07987377442758725,5.363994620876255,0.9564473834234537,0.00013795294058005503,0.5414534288638689,0.01938951778560189,8.907196969696969,0.0011370072089799356,False
B136,1.0,5,25.0,0.14145699497422015,1.0320597467683277,-0.2249304967407374,0.6288920223088661,1.182924007682318,0.8955383553522861,0.14574907888070077,1.0682215760781448,1.0599759907759965,-0.13750224547444656,0.13794007366234684,1.0027145772914579,-0.2249304967407374,11101,False,False,True,True,True,False,True,0.0008860235624201795,0.005169967048703095,0.07987377442758725,5.363994620876255,0.9564473834234537,0.00013795294058005503,0.5414534288638689,0.01938951778560189,8.907196969696969,0.01109279696333168,False
B136,1.0,5,50.0,0.12623073335857393,0.9332703683647422,-0.22661803626877952,0.5570198005284028,1.0901858995766294,0.7911356288029264,0.13109518912607632,0.9727174472234619,0.8959327964311111,-0.14632256978233782,0.12224683399100056,0.9013015523709508,-0.2266180362687793,10101,False,False,True,False,True,False,True,0.002181389479533946,0.013616047059284542,0.07987377442758725,5.363994620876255,0.9564473834234537,0.00013795294058005503,0.5414534288638689,0.01938951778560189,8.907196969696969,0.027310459473923715,False
B136,1.0,8,0.0,0.15783991827075705,1.1356757766571424,-0.2251599903222219,0.7010122804005967,1.275903537853567,1.009216132586513,0.16077095857068535,1.164529677036265,1.1874372721900945,-0.13539322230820783,0.15543555025976707,1.1122584131330562,-0.22515999032222223,11101,False,False,True,True,True,False,True,0.0005155033324693026,0.0018065074301916173,0.15042658521515995,4.95269790197575,0.9554336792887097,-0.0009220572552567363,0.3766632548618219,0.025580248334567606,12.814713896457766,0.0034269429950295137,False
B136,1.0,8,10.0,0.1521146343623383,1.0992511935401037,-0.22585823189001675,0.673496082429316,1.2414024618920154,0.9709665350214374,0.1552185160350481,1.1288950393795756,1.1367038067333812,-0.1365514174542175,0.14956885869117076,1.0752000791443876,-0.22585823189001697,11101,False,False,True,True,True,False,True,0.0015196130373840155,0.008133527521893447,0.15042658521515995,4.95269790197575,0.9554336792887097,-0.0009220572552567363,0.3766632548618219,0.025580248334567606,12.814713896457766,0.010102024420819396,False
B136,1.0,8,25.0,0.1435759982109317,1.0444930616609807,-0.22690522657941914,0.6327575630377938,1.1895097468607045,0.9134897644729244,0.14693596259519315,1.075318904364134,1.0625405637342442,-0.13828739119266586,0.14082079683852378,1.0194937073214905,-0.22690522657941903,11101,False,False,True,True,True,False,True,0.003005026799131727,0.017603281941356075,0.15042658521515995,4.95269790197575,0.9554336792887097,-0.0009220572552567363,0.3766632548618219,0.025580248334567606,12.814713896457766,0.01997670022777916,False
B136,1.0,8,50.0,0.12947544279489032,0.9529866885649919,-0.22864923729564757,0.5662622990842355,1.1027207782122896,0.817507674886921,0.1332538286426872,0.9857727455901446,0.9368286317753067,-0.14223927847953244,0.12637827760591813,0.9264148967712591,-0.2286492372956478,10101,False,False,True,False,True,False,True,0.00542609891585033,0.03333236725953426,0.15042658521515995,4.95269790197575,0.9554336792887097,-0.0009220572552567363,0.3766632548618219,0.025580248334567606,12.814713896457766,0.03607140923985749,False
