panel,dialset,dial,split,n_arms,pick_S,pick_C,disagree,dOOS_Sharpe,dOOS_CAGR_pp,S_OOS_Sharpe,C_OOS_Sharpe,DN_OOS_Sharpe,S_OOS_CAGR,C_OOS_CAGR,DN_OOS_CAGR,S_OOS_MaxDD,C_OOS_MaxDD,DN_OOS_MaxDD,S_pass4a,C_pass4a,S_pass4b,C_pass4b,DN_pass4a,DN_pass4b,gross_range,nheld_ratio,ORD_b1_S,ORD_b2_S,ORD_R2_S,ORD_b1_C,ORD_b2_C,ORD_R2_C,ORD_LEVELGAP,ORD_CURVGAP,ORD_SHAPEDIST,VAL_b1_S,VAL_b2_S,VAL_R2_S,VAL_b1_C,VAL_b2_C,VAL_R2_C,VAL_LEVELGAP,VAL_CURVGAP,VAL_SHAPEDIST,SIGNFLIP,CURVFLIP
S1_B60,C,n,CAL,5,N50,N10,True,-0.3185212265441691,-3.852510728783765,1.1761487340353274,0.8576275074911582,0.974495297123064,0.1570820716971863,0.1185569644093487,0.1320802599010584,-0.2168568075909739,-0.2431145743721988,-0.2275182376010912,False,False,False,False,False,False,0.0,8.13616552736615,0.633729155426379,-0.1611147896159108,0.4275706178704105,0.6033781970515211,-0.2248240340579977,0.4146110949672554,0.0303509583748579,0.0637092444420869,0.071222430586182,0.5867720907352377,-0.0462763723567382,0.3464429891043017,0.5433588987383461,-0.0923944588456918,0.3037756288635365,0.0434131919968916,0.0461180864889536,0.071222430586182,0.0,0.0
S1_B60,C,quantile,CAL,5,Q1.00,Q1.00,False,0.0,0.0,1.1645354419642056,1.1645354419642056,1.1645354419642056,0.1549924481334743,0.1549924481334743,0.1549924481334743,-0.2161693255409662,-0.2161693255409662,-0.2161693255409662,False,False,False,False,False,False,0.0148682135616129,11.089442905509388,0.9795764993441116,-0.0952094696269916,0.9686349611739168,0.943769458178034,-0.1721315592902845,0.920330063893364,0.0358070411660775,0.0769220896632928,0.2089601853003137,0.976659718504456,-0.1862319928468247,0.9885465609089056,0.9397029104411682,-0.2765617330604796,0.9595279520850206,0.0369568080632878,0.0903297402136549,0.2089601853003137,0.0,0.0
S1_B60,C,volcap,CAL,5,V0.90,V0.90,False,0.0,0.0,1.137341200727691,1.137341200727691,1.0360112778069932,0.1475459294471217,0.1475459294471217,0.1299888098850907,-0.2142745329809722,-0.2142745329809722,-0.259712702516328,False,False,False,False,False,False,0.0167267402568145,1.3151951916904945,0.9152113498418228,0.125163607648238,0.8532777435588136,0.971818879265332,-0.1564558422031768,0.9689103646560304,0.0566075294235091,0.2816194498514148,0.355594908286874,0.6168706676855461,-0.7340411758976253,0.9193458685639836,0.5712056791836836,-0.8135975331535333,0.9882168738852118,0.0456649885018625,0.079556357255908,0.355594908286874,0.0,1.0
S2_B60,B,cadence,CAL,4,FREQ_W,FREQ_W,False,0.0,0.0,1.0008236106555477,1.0008236106555477,1.0008236106555477,0.1262449190934165,0.1262449190934165,0.1262449190934165,-0.2728991700371769,-0.2728991700371769,-0.2728991700371769,False,False,False,False,False,False,0.0,1.0,-0.8031055107604533,0.0215938788846045,0.6454447570190913,-0.6923846666081883,-0.1277908364818354,0.4957270244428589,0.110720844152265,0.1493847153664399,0.2184618328502315,-0.8090509673607112,-0.1212449911750879,0.6692638156723512,-0.6877829425532361,-0.2751113271984114,0.5487316184200621,0.1212680248074751,0.1538663360233235,0.2184618328502315,0.0,1.0
S2_B60,B,gross,CAL,6,G1.00,G1.00,False,0.0,0.0,0.998073901172108,0.998073901172108,1.001342444392794,0.1672955436215717,0.1672955436215717,0.117948031230856,-0.3520310485704073,-0.3520310485704073,-0.2563860127105175,False,False,False,False,False,False,0.746958774498761,1.0,0.9999908039162684,-0.0042321007373955,0.9999995185937558,0.9999918212477732,0.0040290489688331,0.9999998757980316,1.017331504815644e-06,0.0082611497062287,0.0083255510049262,0.999990803916268,-0.0042321007373956,0.9999995185937558,0.9999918212477736,0.0040290489688332,0.9999998757980316,1.0173315054817778e-06,0.0082611497062288,0.0083255510049262,0.0,1.0
S2_B60,B,n,CAL,5,FWD5,FWD5,False,0.0,0.0,0.7943291324498374,0.7943291324498374,1.0008236106555477,0.1461236968036008,0.1461236968036008,0.1262449190934165,-0.2707706093912009,-0.2707706093912009,-0.2728991700371769,False,False,False,False,False,False,1.1102230246251563e-16,8.20260231624602,0.0852093243549907,0.5058988563579069,0.2631942818212722,-0.7860898799747004,0.4767062309090727,0.8451861299861725,0.8712992043296911,0.0291926254488341,0.9896945801169758,0.0541189746263278,0.5727895953295369,0.3310167839323789,-0.8160724070571133,0.4498008395313215,0.8682949688030782,0.8701913816834411,0.1229887557982153,0.9896945801169758,1.0,0.0
S2_B60,B,trim,CAL,6,B0.02,B0.08,True,-0.0368841269639457,0.3235051073134265,1.2011047833062711,1.1642206563423254,1.1723073763573046,0.0985427272325154,0.1017777783056497,0.0965496765566196,-0.1307611386849512,-0.1632416975634659,-0.1310987542414086,True,False,False,False,False,False,0.0106502658205354,1.0203935795954264,-0.0215443595689635,-0.1433741824368777,0.0210203156186797,0.8170169035155411,0.1351367214430725,0.6857785541125054,0.8385612630845047,0.2785109038799503,0.9892906473725384,-0.0014568401941935,0.1846492444837758,0.0340974658717807,0.8579540741210254,0.1022472284747734,0.7465396890316395,0.859410914315219,0.0824020160090023,0.9892906473725384,1.0,1.0
S2_B60,B,volgate,CAL,6,V1.00,V1.00,False,0.0,0.0,1.1021509432475831,1.1021509432475831,1.0008236106555477,0.145318506546042,0.145318506546042,0.1262449190934165,-0.2338480541389362,-0.2338480541389362,-0.2728991700371769,False,False,False,False,False,False,0.0172336111736877,1.3071884133085705,0.5622158618160594,0.4958382823922429,0.5619422775632641,0.9110541392017456,0.0554053329757256,0.8330893954787846,0.3488382773856863,0.4404329494165173,0.6198658939041242,0.610500995147506,0.2540139211425576,0.4372345372103126,0.8874613312693834,-0.1755021473438926,0.8183886182207429,0.2769603361218774,0.4295160684864503,0.6198658939041242,0.0,0.0
S2_B60,C,band,CAL,6,B0.08,B0.08,False,0.0,0.0,1.1642206563423254,1.1642206563423254,1.1723073763573046,0.1017777783056497,0.1017777783056497,0.0965496765566196,-0.1632416975634659,-0.1632416975634659,-0.1310987542414086,False,False,False,False,False,False,0.0222592438928659,1.0430408970976257,-0.3713650900323644,-0.29369912864977,0.2241712082643806,0.9003165916076277,0.059677677946524,0.814131390369064,1.271681681639992,0.353376806596294,1.3949198131462632,-0.4216497421437931,-0.2933602053608812,0.2638487151393062,0.8934219085984964,-0.1822624986426278,0.8314223251752333,1.3150716507422897,0.1110977067182533,1.3949198131462632,1.0,1.0
S2_B60,C,cadence,CAL,4,FREQ_W,FREQ_M,True,-0.0040226020817923,0.4890252089541969,1.1723073763573046,1.1682847742755122,1.1723073763573046,0.0965496765566196,0.1014399286461615,0.0965496765566196,-0.1310987542414086,-0.1633082418925749,-0.1310987542414086,False,False,False,False,False,False,0.0,1.0,-0.6654265225259145,-0.7048332979097127,0.9395824347232123,0.5994782739294306,-0.7880040689392073,0.9803246135781564,1.2649047964553453,0.0831707710294945,1.3251228849803909,-0.6081304603830908,-0.7819429282345053,0.98125739986171,0.6637450306028564,-0.7122425191744215,0.947846871769907,1.271875490985947,0.0697004090600837,1.3251228849803909,1.0,0.0
S2_B60,C,gross,CAL,4,G1.00,G1.00,False,0.0,0.0,1.1716655012017616,1.1716655012017616,1.1723073763573046,0.1291091043753092,0.1291091043753092,0.0965496765566196,-0.1727287261987127,-0.1727287261987127,-0.1310987542414086,False,False,True,True,False,False,0.5347103082210989,1.0,0.9991513223163048,-0.041176258678179,0.9999988491651522,0.9999912947830722,0.0041699995187667,0.9999999785379116,0.0008399724667673,0.0453462581969458,0.0453634948257278,0.9991513223163048,-0.041176258678179,0.9999988491651522,0.9999912947830722,0.0041699995187667,0.9999999785379116,0.0008399724667673,0.0453462581969458,0.0453634948257278,0.0,1.0
S2_B60,C,n,CAL,5,N50,N50,False,0.0,0.0,1.110633274185537,1.110633274185537,1.0123665194947014,0.1502112178458083,0.1502112178458083,0.1399972682601418,-0.2414457849434047,-0.2414457849434047,-0.2343510199752739,False,False,False,False,False,False,0.0,8.1450867316582,0.9058490891865456,-0.0092913627172388,0.820648901801237,0.9193007637427746,-0.0011040649954548,0.8451151131775618,0.0134516745562288,0.0081872977217839,0.0401585882948557,0.8994118571820552,-0.0435098513656119,0.8108347960055319,0.9137766207664224,-0.0516819594693993,0.8376587375938986,0.0143647635843672,0.0081721081037874,0.0401585882948557,0.0,0.0
S2_B60,C,quantile,CAL,5,Q1.00,Q1.00,False,0.0,0.0,1.118648481764185,1.118648481764185,1.118648481764185,0.1509328460628856,0.1509328460628856,0.1509328460628856,-0.2408911253529772,-0.2408911253529772,-0.2408911253529772,False,False,False,False,False,False,0.0163888263122324,11.10345669964578,0.931817928763688,-0.2595246172850239,0.9356376793423872,0.9615119791520194,-0.2677829726838945,0.9962130065122564,0.0296940503883312,0.0082583553988705,0.2080157980477206,0.8975788958682295,-0.267660021101583,0.8772897612041322,0.9358620410916992,-0.3143305262579123,0.9746414396939006,0.0382831452234698,0.0466705051563293,0.2080157980477206,0.0,0.0
S2_B60,C,volcap,CAL,5,V0.90,V9.99,True,0.0209396875411851,0.7560347286696079,1.097708794223,1.118648481764185,1.0008236106555477,0.1433724987761895,0.1509328460628856,0.1262449190934165,-0.2338480541389358,-0.2408911253529772,-0.2728991700371769,False,False,False,False,False,False,0.0172336111736877,1.3108524453274597,0.5964447804611677,0.2517480365182979,0.4191234500301887,0.8791080394297466,-0.107081746526238,0.784297445429122,0.2826632589685789,0.358829783044536,0.5526706993010151,0.4111861548964194,-0.4718370473631221,0.3917042532428529,0.5046586190652069,-0.7353963255150752,0.7954880773778794,0.0934724641687874,0.263559278151953,0.5526706993010151,0.0,1.0
S3_B60,B,cadence,CAL,4,FREQ_W,FREQ_W,False,0.0,0.0,1.088126511094461,1.088126511094461,1.088126511094461,0.1292799196358858,0.1292799196358858,0.1292799196358858,-0.1957017239800439,-0.1957017239800439,-0.1957017239800439,False,False,False,False,False,False,0.0,1.0,-0.6565142831276466,0.0589884995731154,0.4344906470324948,-0.4618523547611499,-0.0039500042020929,0.2133232001316155,0.1946619283664966,0.0629385037752084,0.2450806614196234,-0.6678591622553707,-0.0932145027277399,0.4547248041272262,-0.4702727798091469,-0.1576329882486893,0.2460046464136346,0.1975863824462237,0.0644184855209493,0.2450806614196234,0.0,1.0
S3_B60,B,gross,CAL,6,G1.00,G1.00,False,0.0,0.0,1.0874834592651792,1.0874834592651792,1.0882397923825573,0.1725956312444512,0.1725956312444512,0.1206151772552972,-0.2561714014154211,-0.2561714014154211,-0.1833227579343821,False,False,False,False,False,True,0.7462829466095968,1.0,0.996313269666615,-0.0857639124370744,0.9999955799902948,0.9999996882264336,0.0006266304610986,0.9999997691186988,0.0036864185598186,0.086390542898173,0.0864845279432198,0.9963132696666148,-0.085763912437074,0.9999955799902948,0.9999996882264334,0.0006266304610986,0.9999997691186988,0.0036864185598186,0.0863905428981726,0.0864845279432198,0.0,1.0
S3_B60,B,n,CAL,5,EWall,FWD5,True,-0.3563782598262357,0.6094784162419487,1.088126511094461,0.7317482512682252,1.088126511094461,0.1292799196358858,0.1353747037983053,0.1292799196358858,-0.1957017239800439,-0.2885497131537394,-0.1957017239800439,False,False,False,False,False,False,2.220446049250313e-16,8.105481345002303,0.7579241191562185,0.0719144358203457,0.5796206564780876,-0.7931633206148325,0.3785837276546137,0.7724336920136105,1.551087439771051,0.3066692918342679,1.5913727013501855,0.7385562890701715,0.0731030816307794,0.5508094526690178,-0.8269191003630024,0.2871060160620676,0.7662250630041934,1.565475389433174,0.2140029344312881,1.5913727013501855,1.0,0.0
S3_B60,B,trim,CAL,6,B0.08,B0.08,False,0.0,0.0,1.1288997439148707,1.1288997439148707,1.1339052824527875,0.097666313300929,0.097666313300929,0.0919822846363416,-0.1630922776093964,-0.1630922776093964,-0.1302463856924507,False,False,False,False,False,False,0.0149029634530515,1.0283544891384235,0.3621823556569916,0.4543490204494014,0.3376090911325781,0.7524399814696181,0.4480155351846739,0.7668838454808086,0.3902576258126264,0.0063334852647274,0.522177047817177,0.5146274809348078,0.5970015661255004,0.6212523140896076,0.871522182629891,0.3848197380298385,0.9076371455933244,0.3568947016950832,0.2121818280956618,0.522177047817177,0.0,0.0
S3_B60,B,volgate,CAL,6,V1.00,V1.00,False,0.0,0.0,1.0714947962906942,1.0714947962906942,1.088126511094461,0.1427599564044168,0.1427599564044168,0.1292799196358858,-0.2441989820693393,-0.2441989820693393,-0.1957017239800439,False,False,False,False,False,False,0.0172336111736877,1.3245739627157718,0.9629241844735196,0.0089348280388847,0.9273028161960778,0.977362610863446,-0.1512007037974944,0.9780993259426692,0.0144384263899264,0.1601355318363792,0.2041866522653932,0.946943038169468,-0.1932951254363777,0.934064123055086,0.9336804468624982,-0.3335672637368513,0.9830262962902436,0.0132625913069698,0.1402721383004735,0.2041866522653932,0.0,1.0
S3_B60,C,band,CAL,6,B0.08,B0.08,False,0.0,0.0,1.1288997439148707,1.1288997439148707,1.1339052824527875,0.097666313300929,0.097666313300929,0.0919822846363416,-0.1630922776093964,-0.1630922776093964,-0.1302463856924507,False,False,False,False,False,False,0.0192448216400966,1.036997330887107,0.5223392240036938,0.3313588078413432,0.3826369244668171,0.8813134145765708,0.2776483125971744,0.853801920200673,0.3589741905728769,0.0537104952441688,0.5471644507751614,0.5721632225913889,0.0751000886741307,0.3330107766050257,0.9141565167060444,0.006388354033458,0.8357229481033857,0.3419932941146556,0.0687117346406726,0.5471644507751614,0.0,0.0
S3_B60,C,cadence,CAL,4,FREQ_W,FREQ_Q,True,-0.2190527008454126,-0.2116264767400455,1.1339052824527875,0.9148525816073748,1.1339052824527875,0.0919822846363416,0.0898660198689411,0.0919822846363416,-0.1302463856924507,-0.2470598049437073,-0.1302463856924507,False,False,False,False,False,False,0.0,1.0,-0.7312039731450031,-0.518391825462726,0.8033893350496153,0.9946547837382992,0.0311489627966602,0.9903083966967906,1.7258587568833024,0.5495407882593862,1.8905526263197332,-0.6912913299521469,-0.6290129842512588,0.873541037223689,0.9898187441744304,0.1231815287517728,0.9949148353446728,1.6811100741265772,0.7521945130030318,1.8905526263197332,1.0,1.0
S3_B60,C,gross,CAL,4,G1.00,G1.00,False,0.0,0.0,1.1330477924493887,1.1330477924493887,1.1339052824527875,0.1228566267897572,0.1228566267897572,0.0919822846363416,-0.1717314449666795,-0.1717314449666795,-0.1302463856924507,False,False,True,True,False,False,0.5332878868722007,1.0,0.9984387031105176,-0.055849108305281,0.9999989667675072,0.9999923648096936,0.0039047836339299,0.9999999770129112,0.0015536616991759,0.059753891939211,0.05978034341576,0.9984387031105176,-0.055849108305281,0.9999989667675072,0.9999923648096936,0.0039047836339299,0.9999999770129112,0.0015536616991759,0.059753891939211,0.05978034341576,0.0,1.0
S3_B60,C,n,CAL,5,N50,N50,False,0.0,0.0,1.107817470038396,1.107817470038396,0.996151462479694,0.1499208200022168,0.1499208200022168,0.1373663041499748,-0.2455597879690121,-0.2455597879690121,-0.2424320344773152,False,False,False,False,False,False,0.0,8.136184632292334,0.9115172409972008,0.1276055567423393,0.8471468587466704,0.9010984558871816,0.1271175492330618,0.8281372985252831,0.010418785110019,0.0004880075092775,0.0259247571615783,0.9162996452177417,0.0250722325938225,0.8402336566733983,0.9059747553163084,0.0332896162263605,0.8218984558189437,0.0103248899014332,0.0082173836325379,0.0259247571615783,0.0,0.0
S3_B60,C,quantile,CAL,5,Q1.00,Q1.00,False,0.0,0.0,1.0976519978612382,1.0976519978612382,1.0976519978612382,0.1480069490919278,0.1480069490919278,0.1480069490919278,-0.2451464609720651,-0.2451464609720651,-0.2451464609720651,False,False,False,False,False,False,0.0146992565893219,11.029472784964607,0.9946463635593044,0.0620479059529378,0.9931713311748924,0.9908001751900194,0.109137386747733,0.9935959563426968,0.003846188369285,0.0470894807947951,0.1683324943370932,0.993641821090368,0.0047232796072616,0.987346377990032,0.9975214583848908,0.0343633472853882,0.9962298995749742,0.0038796372945225,0.0296400676781265,0.1683324943370932,0.0,0.0
S3_B60,C,volcap,CAL,5,V9.99,V9.99,False,0.0,0.0,1.0968224758900358,1.0968224758900358,1.088126511094461,0.1479056012845709,0.1479056012845709,0.1292799196358858,-0.2451464609720651,-0.2451464609720651,-0.1957017239800439,False,False,False,False,False,False,0.0172336111736877,1.328920607649214,0.956436409931607,-0.1330987356345781,0.932485879670384,0.9515548389404688,-0.2494271375129744,0.9676705084389382,0.004881570991138,0.1163284018783962,0.1510258121708662,0.5634313616310619,-0.7943238304282132,0.9484052468555856,0.5264404179373956,-0.8065732508497563,0.9276999226244476,0.0369909436936662,0.012249420421543,0.1510258121708662,0.0,0.0
S4_M120,B,cadence,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,0.3581169212297774,0.3581169212297774,0.3904270351692034,0.0427973285377336,0.0427973285377336,0.0501060469900207,-0.4224355047618247,-0.4224355047618247,-0.4772810914279288,False,False,False,False,False,False,0.0,1.0,0.5948361765032859,-0.6974080099495513,0.8402080092188412,0.6019734277028754,-0.6767819602430587,0.8204058293707861,0.0071372511995895,0.0206260497064926,0.0324740841631232,0.6547043445287399,-0.5889162725537811,0.7754601548234413,0.660403766356611,-0.5647987112801309,0.7551307188816891,0.005699421827871,0.0241175612736501,0.0324740841631232,0.0,0.0
S4_M120,B,gross,CAL,6,G1.00,G1.00,False,0.0,0.0,0.3927213524833203,0.3927213524833203,0.3900523766862521,0.0623902862619056,0.0623902862619056,0.0473703827488627,-0.5887047189601817,-0.5887047189601817,-0.4524719665633328,False,False,False,False,False,False,0.746377732587697,1.0,0.999994359945325,0.0033557859226778,0.9999999812216194,0.9996579285079928,-0.0261481965065512,0.999999702209436,0.0003364314373321,0.0295039824292291,0.0295088112558251,0.9999943599453252,0.0033557859226777,0.9999999812216194,0.9996579285079926,-0.0261481965065512,0.999999702209436,0.0003364314373325,0.029503982429229,0.0295088112558251,0.0,1.0
S4_M120,B,n,CAL,5,EWall,EWall,False,0.0,0.0,0.3904270351692034,0.3904270351692034,0.3904270351692034,0.0501060469900207,0.0501060469900207,0.0501060469900207,-0.4772810914279288,-0.4772810914279288,-0.4772810914279288,False,False,False,False,False,False,0.0,7.844031993437244,0.9032190259241928,-0.1186320931695323,0.8298781823212319,0.8396446422234989,-0.202715361121993,0.7460966428494472,0.0635743837006939,0.0840832679524606,0.1463311640294668,0.8935671841468328,-0.0871560402637465,0.8060584879385561,0.8353187618428657,-0.1826829764519736,0.7311305037720534,0.058248422303967,0.0955269361882271,0.1463311640294668,0.0,0.0
S4_M120,B,trim,CAL,6,B0.08,B0.08,False,0.0,0.0,0.6629953036569757,0.6629953036569757,0.5812331378222779,0.048008727085572,0.048008727085572,0.0406389447814545,-0.1715443979909774,-0.1715443979909774,-0.1690227868131372,False,False,False,False,False,False,0.0066194319722874,1.0165139636661311,0.9280050730200656,-0.1176697442130049,0.8750395842541319,0.9403899582002094,-0.0833864450419232,0.8912865727005215,0.0123848851801436,0.0342832991710816,0.0483318067162171,0.8844291392649175,-0.3301410937072214,0.8912080441350821,0.905169962546149,-0.2955909417573594,0.9067066659447984,0.0207408232812315,0.0345501519498619,0.0483318067162171,0.0,0.0
S4_M120,B,volgate,CAL,6,V0.40,V0.40,False,0.0,0.0,0.0742914791437269,0.0742914791437269,0.3904270351692034,0.0012899295972974,0.0012899295972974,0.0501060469900207,-0.3379285300264384,-0.3379285300264384,-0.4772810914279288,False,False,False,False,False,False,0.0142984239959328,2.886388200139869,-0.8412791744854151,0.15749865557611,0.7325564759311435,-0.795934165149806,0.1228732444399457,0.6486090294519182,0.0453450093356091,0.0346254111361643,0.0983934227123574,-0.7795501850759203,0.3752935598027231,0.7485437470813008,-0.7367991982972418,0.3498345597023301,0.6652572777735805,0.0427509867786785,0.025459000100393,0.0983934227123574,0.0,0.0
S4_M120,C,band,CAL,6,B0.12,B0.12,False,0.0,0.0,0.7146414217263178,0.7146414217263178,0.5812331378222779,0.0530161028220996,0.0530161028220996,0.0406389447814545,-0.1850589110572228,-0.1850589110572228,-0.1690227868131372,False,False,False,False,False,False,0.012544040785887,1.0318944617612795,0.979842124549608,0.1003062005579294,0.970151922912257,0.9761641247477848,0.1420417652283169,0.9730722615137852,0.0036779998018233,0.0417355646703875,0.0496258861532828,0.980151907919525,-0.0730703421267338,0.9660370374968024,0.985664033978669,-0.028351584057499,0.972337400197672,0.0055121260591439,0.0447187580692348,0.0496258861532828,0.0,0.0
S4_M120,C,cadence,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,0.6598112975855656,0.6598112975855656,0.5812331378222779,0.0486167555173251,0.0486167555173251,0.0406389447814545,-0.1872929635779158,-0.1872929635779158,-0.1690227868131372,False,False,False,False,False,False,0.0,1.0,0.6338472226605698,-0.5033512430980502,0.6551247756028702,0.6861633174004693,-0.4512539761760453,0.6744502491607081,0.0523160947398995,0.0520972669220048,0.0756947295925826,0.6798336654056136,-0.3693568056464894,0.5985982624962071,0.7274977668851095,-0.3159022610723608,0.6290472393734482,0.0476641014794958,0.0534545445741285,0.0756947295925826,0.0,0.0
S4_M120,C,gross,CAL,4,G1.00,G1.00,False,0.0,0.0,0.5805417411255779,0.5805417411255779,0.5812331378222779,0.0532257418981376,0.0532257418981376,0.0406389447814545,-0.2198001550152938,-0.2198001550152938,-0.1690227868131372,False,False,False,False,False,False,0.3774704962482189,1.0,0.9998864262455108,-0.0150629557600278,0.9999997580262476,0.9998716424811642,-0.0160207351471064,0.9999999653926344,1.4783764346604222e-05,0.0009577793870785,0.0010055451741864,0.9998864262455108,-0.0150629557600278,0.9999997580262476,0.9998716424811642,-0.0160207351471064,0.9999999653926344,1.4783764346604222e-05,0.0009577793870785,0.0010055451741864,0.0,0.0
S4_M120,C,n,CAL,5,N5,N5,False,0.0,0.0,0.0909526775705158,0.0909526775705158,0.5405480281729363,0.0003006067160822,0.0003006067160822,0.0763636135285843,-0.4102707820728528,-0.4102707820728528,-0.353486616895002,False,False,False,False,False,False,0.0,9.470675745265204,-0.8473600378436548,0.4930537115023683,0.9611209961606604,-0.8442369593721134,0.5070750830523013,0.9698611834223694,0.0031230784715413,0.0140213715499329,0.0654793717208762,-0.7260122987990152,0.591536116782863,0.8770088354659807,-0.7187808706812304,0.5902925164678735,0.8650911950552436,0.0072314281177847,0.0012436003149894,0.0654793717208762,0.0,0.0
S4_M120,C,quantile,CAL,5,Q0.10,Q0.10,False,0.0,0.0,0.1037038214628969,0.1037038214628969,0.5104096732850508,0.0015739199154951,0.0015739199154951,0.0719133224507244,-0.4945018754811691,-0.4945018754811691,-0.4626064690447514,False,False,False,False,False,False,0.001906456532791,12.296017641717471,-0.5044719936107217,-0.258988996277416,0.3215672925303592,-0.6656856604029278,0.0200737212469322,0.4435403527507814,0.161213666792206,0.2790627175243483,0.3315982754160919,-0.4834298062659853,-0.372217069342615,0.3722499242963716,-0.6272157270410393,-0.0739308841367509,0.3988653438768612,0.143785920775054,0.298286185205864,0.3315982754160919,0.0,1.0
S4_M120,C,volcap,CAL,5,V0.30,V0.30,False,0.0,0.0,0.0905601755473587,0.0905601755473587,0.3904270351692034,0.0034323368677811,0.0034323368677811,0.0501060469900207,-0.3357835945168418,-0.3357835945168418,-0.4772810914279288,False,False,False,False,False,False,0.0154422979156074,3.028879776209549,-0.9317343280847008,-0.0461563611044547,0.8702592678018537,-0.8888228239352429,-0.1383334557709926,0.8091421573337649,0.0429115041494578,0.0921770946665378,0.1274713165745566,-0.8196721267094049,0.4226209953224227,0.8504709009916377,-0.8606872640476086,0.3106792971871315,0.837304192194451,0.0410151373382037,0.1119416981352912,0.1274713165745566,0.0,0.0
S5_M120,B,cadence,CAL,4,FREQ_M,FREQ_M,False,0.0,0.0,0.2410065976671752,0.2410065976671752,0.1351589996950764,0.0252860082989205,0.0252860082989205,0.0086578519349562,-0.4826737472665839,-0.4826737472665839,-0.5053655023347161,False,False,False,False,False,False,0.0,1.0,0.9156749579399834,-0.373820411741619,0.9782023288330638,0.9254211347820298,-0.3385086486014033,0.9709923818792076,0.0097461768420463,0.0353117631402157,0.0430825298203081,0.9449331213918184,-0.2767800731608445,0.9695058128022042,0.9520107907211592,-0.2381242068597641,0.9630276835421152,0.0070776693293406,0.0386558663010803,0.0430825298203081,0.0,0.0
S5_M120,B,gross,CAL,6,G1.00,G1.00,False,0.0,0.0,0.1395220695600283,0.1395220695600283,0.1343894233071444,0.0064583892578911,0.0064583892578911,0.0087862201352675,-0.6195021700259753,-0.6195021700259753,-0.4797051812987158,False,False,False,False,False,False,0.7450432130147433,1.0,0.9995637864592548,0.0295260915833524,0.9999995532849502,0.999663374790117,-0.0259381847937577,0.9999996523271611,9.958833086232131e-05,0.0554642763771102,0.0554661840448062,0.9995637864592544,0.0295260915833524,0.9999995532849502,0.9996633747901172,-0.0259381847937577,0.9999996523271611,9.958833086298746e-05,0.0554642763771102,0.0554661840448062,0.0,1.0
S5_M120,B,n,CAL,4,EWall,FWD5,True,0.1175132612327425,2.327346647746697,0.1351589996950764,0.2526722609278189,0.1351589996950764,0.0086578519349562,0.0319313184124232,0.0086578519349562,-0.5053655023347161,-0.5366794367604044,-0.5053655023347161,False,False,False,False,False,False,0.0,7.442155553272373,0.6981125264397313,0.7108861783484717,0.99272025813896,-0.3070480934959635,0.9516168355220844,0.9998531333685716,1.0051606199356948,0.2407306571736128,1.036174567503677,0.6981125264397313,0.7108861783484721,0.99272025813896,-0.3070480934959637,0.9516168355220848,0.9998531333685716,1.005160619935695,0.2407306571736127,1.036174567503677,1.0,0.0
S5_M120,B,trim,CAL,6,B0.03,B0.03,False,0.0,0.0,0.4614486993147851,0.4614486993147851,0.4614486993147851,0.031355844876715,0.031355844876715,0.031355844876715,-0.1802588941462684,-0.1802588941462684,-0.1802588941462684,False,False,False,False,False,False,0.0072317346788819,1.0176734999659471,-0.0140152346486264,-0.6435598934830659,0.4143657633021905,0.6855676161796128,-0.3655508470904706,0.6036303781627574,0.6995828508282392,0.2780090463925952,0.7763014320895423,-0.1401567884188286,-0.4007237760678135,0.1802234700459276,0.6078180884488337,-0.3280664593924787,0.4770704304239108,0.7479748768676623,0.0726573166753348,0.7763014320895423,1.0,0.0
S5_M120,B,volgate,CAL,6,V0.30,V0.40,True,-0.099929462768929,-1.3203132047771016,0.365377343177108,0.265447880408179,0.1351589996950764,0.0394666916705641,0.0262635596227931,0.0086578519349562,-0.2891331757115346,-0.4135421594791422,-0.5053655023347161,False,False,False,False,False,False,0.0146797153024911,2.8962942760713197,-0.8503786006334473,0.3027046808678195,0.8147738882345881,-0.714736154889537,0.2426556013459,0.5697295119708201,0.1356424457439102,0.0600490795219194,0.2714385109671481,-0.7608079622494036,0.502344835958435,0.8311790896361958,-0.6245560825169577,0.4592712964692931,0.6010004239695128,0.1362518797324459,0.0430735394891418,0.2714385109671481,0.0,0.0
S5_M120,C,band,CAL,6,B0.12,B0.12,False,0.0,0.0,0.544321356975844,0.544321356975844,0.4614486993147851,0.0388856381601381,0.0388856381601381,0.031355844876715,-0.1786385023570156,-0.1786385023570156,-0.1802588941462684,True,True,False,False,False,False,0.01427346158229,1.0334684101795728,0.3206808867690447,-0.0201888439933095,0.1032438205607668,0.8262151051826857,0.1959676512653269,0.721034720374485,0.505534218413641,0.2161564952586365,0.6946285224461197,0.3349892299894004,0.2319041656528375,0.1659973262560301,0.8626315363604273,0.1971782531030141,0.7830124310203078,0.5276423063710269,0.0347259125498234,0.6946285224461197,0.0,1.0
