panel,book,lam,cost,metric,base,COST,PATH,INTER,TOTAL
u56,TOP20,0.35,25.0,MaxDD,-0.22340278206194175,0.0008135295307207802,0.0060758269725729175,5.964549742332181e-06,0.00689532105303603
u56,TOP20,0.35,25.0,H1,1.1562721468398536,0.041146375425959336,-0.022865327650797962,-0.0003144967734804993,0.017966551001680875
u56,TOP20,0.35,25.0,H2,1.0060686893193436,0.033015022337410604,0.027943557723336676,-0.00032972437407319255,0.06062885568667409
u56,TOP20,0.35,25.0,OOS_Sharpe,1.0707252225136925,0.03294730526424705,0.023341993402236083,-0.00032900890394516047,0.055960289762537974
u56,TOP20,0.35,50.0,CAGR,0.11371958358199019,0.010584860485465697,0.001977501518177327,1.852761244114376e-05,0.012580889616084168
u56,TOP20,0.35,50.0,Sharpe,0.8918934580944784,0.07299457709526136,0.006674614737598339,-0.0006656220255261136,0.07900356980733358
u56,TOP20,0.35,50.0,MaxDD,-0.2255636921101405,0.0016244458642625803,0.006059757572706048,1.1909822084765764e-05,0.007696113259053394
u56,TOP20,0.35,50.0,H1,0.9599050086830144,0.08258866563597833,-0.021454576107124645,-0.0006342773883994957,0.06049981214045419
u56,TOP20,0.35,50.0,H2,0.8476814580987029,0.06615655266098674,0.029535341183626884,-0.0006561292227657001,0.09503576462184793
u56,TOP20,0.35,50.0,OOS_Sharpe,0.9109115367942219,0.06604594712828915,0.024955741219691796,-0.0006573192916020654,0.09034436905637888
u56,TOP20,0.25,0.0,CAGR,0.16526281946613164,0.0,0.002395287034831828,0.0,0.002395287034831828
u56,TOP20,0.25,0.0,Sharpe,1.2395791568968026,0.0,0.0005271533823942853,0.0,0.0005271533823942853
u56,TOP20,0.25,0.0,MaxDD,-0.2212375625545585,0.0,0.0058483392885009255,0.0,0.0058483392885009255
u56,TOP20,0.25,0.0,H1,1.3518151069970226,0.0,-0.02868144522829641,0.0,-0.02868144522829641
u56,TOP20,0.25,0.0,H2,1.1640196156388962,0.0,0.024693199053012815,0.0,0.024693199053012815
u56,TOP20,0.25,0.0,OOS_Sharpe,1.23004119250418,0.0,0.021121805244617597,0.0,0.021121805244617597
u56,TOP20,0.25,5.0,CAGR,0.16000548999955755,0.0015426204503734553,0.0023844979349041395,3.1483711560031935e-06,0.003930266756433598
u56,TOP20,0.25,5.0,Sharpe,1.2049296488809964,0.010200202177340412,0.0009949699755076313,-0.0001391407564510505,0.011056031396396993
u56,TOP20,0.25,5.0,MaxDD,-0.22167095147194205,0.0001933819042659879,0.005845172645910557,1.3791833161080902e-06,0.006039933733492653
u56,TOP20,0.25,5.0,H1,1.3127943767616352,0.01161451847978534,-0.02826964668837162,-0.0001264563178267064,-0.016781584526412985
u56,TOP20,0.25,5.0,H2,1.132475559821292,0.009180094351747492,0.02517717350896609,-0.00014042799464397682,0.034216839866069604
u56,TOP20,0.25,5.0,OOS_Sharpe,1.1982293946646856,0.009206924013037021,0.0216074192211142,-0.00014005262338989688,0.030674290610761323
u56,TOP20,0.25,10.0,CAGR,0.15477131411709877,0.0030736725136555343,0.002373756278357453,6.2731437611152074e-06,0.005453701935774102
u56,TOP20,0.25,10.0,Sharpe,1.1702469815920216,0.02041761828423283,0.0014637339372922664,-0.0002787116369844522,0.021602640584540644
u56,TOP20,0.25,10.0,MaxDD,-0.22210416783816644,0.00038664495522000575,0.005842007321000375,2.7574685318443315e-06,0.006231409744752225
u56,TOP20,0.25,10.0,H1,1.2737260825993533,0.02325506889580531,-0.02785584853546519,-0.00025385690176782383,-0.004854636541427704
u56,TOP20,0.25,10.0,H2,1.100906575337499,0.018372426013423482,0.025661474368621873,-0.00028098164123613323,0.04375291874080922
u56,TOP20,0.25,10.0,OOS_Sharpe,1.1663899771818018,0.018427497284868588,0.022093600889418807,-0.0002803633219490287,0.04024073485233837
u56,TOP20,0.25,15.0,CAGR,0.14956019232166895,0.004593220352770766,0.0023630618615888555,9.374448642462951e-06,0.006965656663002084
u56,TOP20,0.25,15.0,Sharpe,1.1355336572781205,0.030650527126101723,0.0019333452041749855,-0.0004186436377968672,0.03216522869247984
u56,TOP20,0.25,15.0,MaxDD,-0.22253721169644058,0.000579789188347779,0.005838843313412889,4.134855940862714e-06,0.006422767357701531
u56,TOP20,0.25,15.0,H1,1.2346138509568878,0.034919126103527987,-0.02744016470265409,-0.00038212183844854586,0.00709683956242535
u56,TOP20,0.25,15.0,H2,1.0693145240187734,0.0275757304341826,0.026146017265003874,-0.0004216036653104105,0.05330014403387606
u56,TOP20,0.25,15.0,OOS_Sharpe,1.1345248591484067,0.027660419604280895,0.02258026372925248,-0.0004208734955613025,0.04981980983797207
u56,TOP20,0.25,25.0,CAGR,0.13920671508695426,0.007598058453232692,0.0023418139372408664,1.550717536535906e-05,0.009955379565838918
u56,TOP20,0.25,25.0,Sharpe,1.0660250815691217,0.05115591157484456,0.002874707468931925,-0.0006993135748116774,0.05333130546896481
u56,TOP20,0.25,25.0,MaxDD,-0.22340278206194175,0.0009657213430448452,0.005832519248769041,6.8869385134728844e-06,0.0068051275303273595
u56,TOP20,0.25,25.0,H1,1.1562721468398536,0.058307608441069414,-0.026603599925529853,-0.0006409219803718003,0.03106308653516776
u56,TOP20,0.25,25.0,H2,1.0060686893193436,0.046010183854680475,0.02711549081160758,-0.0007028231296497545,0.0724228515366383
u56,TOP20,0.25,25.0,OOS_Sharpe,1.0707252225136925,0.04615809227678125,0.023554685519536545,-0.0007022569075538776,0.06901052088876392
u56,TOP20,0.25,50.0,CAGR,0.11371958358199019,0.014913261534791111,0.0022895067335870767,3.043734333019188e-05,0.01723320561170838
u56,TOP20,0.25,50.0,Sharpe,0.8918934580944784,0.10256915028164693,0.005235874806642116,-0.0014024343288721042,0.10640259075941694
u56,TOP20,0.25,50.0,MaxDD,-0.2255636921101405,0.0019284749009534918,0.005816732115194734,1.3751453902588473e-05,0.007758958470050814
u56,TOP20,0.25,50.0,H1,0.9599050086830144,0.1170117364093789,-0.024487306800291098,-0.0012973500748856281,0.09122707953420217
u56,TOP20,0.25,50.0,H2,0.8476814580987029,0.09219932482753279,0.029537479056470306,-0.0014030427511976251,0.12033376113280547
u56,TOP20,0.25,50.0,OOS_Sharpe,0.9109115367942219,0.09252676886176048,0.02599306221239228,-0.0014050750255867328,0.11711475604856603
u56,TOP20,0.15,0.0,CAGR,0.16526281946613164,0.0,0.002425482968005488,0.0,0.002425482968005488
u56,TOP20,0.15,0.0,Sharpe,1.2395791568968026,0.0,-0.009014799391851458,0.0,-0.009014799391851458
u56,TOP20,0.15,0.0,MaxDD,-0.2212375625545585,0.0,0.003166440627020095,0.0,0.003166440627020095
u56,TOP20,0.15,0.0,H1,1.3518151069970226,0.0,-0.034856639212353935,0.0,-0.034856639212353935
u56,TOP20,0.15,0.0,H2,1.1640196156388962,0.0,0.01325985820889719,0.0,0.01325985820889719
u56,TOP20,0.15,0.0,OOS_Sharpe,1.23004119250418,0.0,0.011923570597367927,0.0,0.011923570597367927
u56,TOP20,0.15,5.0,CAGR,0.16000548999955755,0.0021706778247674308,0.0024145279476526227,4.5304653149003116e-06,0.004589736237734954
u56,TOP20,0.15,5.0,Sharpe,1.2049296488809964,0.014338715779955713,-0.008248923380250739,-0.00031711209913187766,0.0057726803005730964
u56,TOP20,0.15,5.0,MaxDD,-0.22167095147194205,0.0002335121911708482,0.0031643431099718233,1.015565037842947e-06,0.0033988708661805145
u56,TOP20,0.15,5.0,H1,1.3127943767616352,0.01635955649502785,-0.034219711461927815,-0.0002661339751997005,-0.018126288942099666
u56,TOP20,0.15,5.0,H2,1.132475559821292,0.012879710567594627,0.014070906699856556,-0.0003315828600054527,0.02661903440744573
u56,TOP20,0.15,5.0,OOS_Sharpe,1.1982293946646856,0.012966915602996565,0.01272987151059457,-0.0003292158684320423,0.025367571245159093
u56,TOP20,0.15,10.0,CAGR,0.15477131411709877,0.0043262048650365426,0.002403621221992003,9.029292697526614e-06,0.006738855379726072
u56,TOP20,0.15,10.0,Sharpe,1.1702469815920216,0.028699805612835583,-0.007481227665645296,-0.0006354478185779389,0.020583130128612348
u56,TOP20,0.15,10.0,MaxDD,-0.22210416783816644,0.00046688937894001636,0.0031622466939148497,2.03029165324331e-06,0.0036311663645081094
u56,TOP20,0.15,10.0,H1,1.2737260825993533,0.03275242616175,-0.03357997233417853,-0.0005342645532004919,-0.0013618107256290202
u56,TOP20,0.15,10.0,H2,1.100906575337499,0.0257755987523689,0.01488309488732753,-0.0006638684338684531,0.03999482520582798
u56,TOP20,0.15,10.0,OOS_Sharpe,1.1663899771818018,0.02595183170804094,0.013537558833883967,-0.0006592977368724551,0.03883009280505245
u56,TOP20,0.15,15.0,CAGR,0.14956019232166895,0.006466660316616135,0.0023927625832820265,1.34966476339482e-05,0.00887291954753211
u56,TOP20,0.15,15.0,Sharpe,1.1355336572781205,0.043081202454185785,-0.006711874689829145,-0.0009548729278832102,0.03541445483647343
u56,TOP20,0.15,15.0,MaxDD,-0.22253721169644058,0.000700131601949594,0.00316015137849035,3.044180167277588e-06,0.0038633271606072217
u56,TOP20,0.15,15.0,H1,1.2346138509568878,0.04917558759543095,-0.032937596936686964,-0.0008042458672090635,0.01543374479153492
u56,TOP20,0.15,15.0,H2,1.0693145240187734,0.03868614009502447,0.015696282771536563,-0.0009967420434562335,0.0533856808231048
u56,TOP20,0.15,15.0,OOS_Sharpe,1.1345248591484067,0.03895317759260175,0.014346490281712088,-0.0009901290793079554,0.05230953879500588
u56,TOP20,0.15,25.0,CAGR,0.13920671508695426,0.010702671405255604,0.0023711887401161036,2.2337598267307968e-05,0.013096197743639015
u56,TOP20,0.15,25.0,Sharpe,1.0660250815691217,0.07189661784135204,-0.0051688501759630245,-0.0015964513231085942,0.06513131634228042
u56,TOP20,0.15,25.0,MaxDD,-0.22340278206194175,0.001166211308229137,0.0031559640480922635,5.069444176886151e-06,0.004327244800498287
u56,TOP20,0.15,25.0,H1,1.1562721468398536,0.08210064051999222,-0.031645643849777416,-0.0013491716956515187,0.049105824974563284
u56,TOP20,0.15,25.0,H2,1.0060686893193436,0.06454506599303,0.01732509560827089,-0.001663792913437545,0.08020636868786335
u56,TOP20,0.15,25.0,OOS_Sharpe,1.0707252225136925,0.06499885417392748,0.0159675138597295,-0.0016535718686905287,0.07931279616496645
u56,TOP20,0.15,50.0,CAGR,0.11371958358199019,0.02103441984217569,0.002318081279005124,4.3900644107530695e-05,0.023396401765288344
u56,TOP20,0.15,50.0,Sharpe,0.8918934580944784,0.14414481816454572,-0.0012937704501608804,-0.0032099665049468706,0.13964108120943797
u56,TOP20,0.15,50.0,MaxDD,-0.2255636921101405,0.002329051394616699,0.0031455149579170394,1.0117959913680252e-05,0.005484684312447419
u56,TOP20,0.15,50.0,H1,0.9599050086830144,0.16472992517496376,-0.028382089828267953,-0.002733477272703344,0.13361435807399247
u56,TOP20,0.15,50.0,H2,0.8476814580987029,0.12934149919023952,0.02140475872486669,-0.0033336295164398955,0.1474126283986663
u56,TOP20,0.15,50.0,OOS_Sharpe,0.9109115367942219,0.130289898822472,0.020031801628937362,-0.0033170665571042868,0.14700463389430507
u56,TOP20,0.1,0.0,CAGR,0.16526281946613164,0.0,0.0019473830343250675,0.0,0.0019473830343250675
u56,TOP20,0.1,0.0,Sharpe,1.2395791568968026,0.0,-0.021047815203693032,0.0,-0.021047815203693032
u56,TOP20,0.1,0.0,MaxDD,-0.2212375625545585,0.0,-0.0007744015731337983,0.0,-0.0007744015731337983
u56,TOP20,0.1,0.0,H1,1.3518151069970226,0.0,-0.03985244440457625,0.0,-0.03985244440457625
u56,TOP20,0.1,0.0,H2,1.1640196156388962,0.0,-0.0033205467704029434,0.0,-0.0033205467704029434
u56,TOP20,0.1,0.0,OOS_Sharpe,1.23004119250418,0.0,-0.002201324473166011,0.0,-0.002201324473166011
u56,TOP20,0.1,5.0,CAGR,0.16000548999955755,0.0025987430957943314,0.001938522376921048,4.4081911276805386e-06,0.00454167366384306
u56,TOP20,0.1,5.0,Sharpe,1.2049296488809964,0.017160115850945568,-0.020008270907867054,-0.0005140596712280843,-0.0033622147281495707
u56,TOP20,0.1,5.0,MaxDD,-0.22167095147194205,0.00025876619649678467,-0.0007748449497995136,1.0338085787431339e-07,-0.0005159753724448546
u56,TOP20,0.1,5.0,H1,1.3127943767616352,0.019531947391769,-0.03904352302124425,-0.00040016448868374077,-0.019911740118158994
u56,TOP20,0.1,5.0,H2,1.132475559821292,0.015451612839471052,-0.0021928240333095594,-0.0005535985177429481,0.012705190288418544
u56,TOP20,0.1,5.0,OOS_Sharpe,1.1982293946646856,0.015573781705732426,-0.0010872162248918293,-0.0005468296733304179,0.013939735807510178
u56,TOP20,0.1,10.0,CAGR,0.15477131411709877,0.005180271762992739,0.001929701056779587,8.787013820343859e-06,0.007118759833592669
u56,TOP20,0.1,10.0,Sharpe,1.1702469815920216,0.034345455114748846,-0.018965958097991953,-0.0010302547916789528,0.01434924222507794
u56,TOP20,0.1,10.0,MaxDD,-0.22210416783816644,0.0005173886401608208,-0.0007752876353559479,2.0621259011477377e-07,-0.0002576927826050124
u56,TOP20,0.1,10.0,H1,1.2737260825993533,0.03910115854258045,-0.03823116062549392,-0.0008031541342936599,6.684378279286918e-05
u56,TOP20,0.1,10.0,H2,1.100906575337499,0.030921617159806125,-0.0010629654322900084,-0.0011087410712677936,0.028749910656248323
u56,TOP20,0.1,10.0,OOS_Sharpe,1.1663899771818018,0.031168028813328696,2.9278030000412514e-05,-0.001095389155524762,0.030101917687804347
u56,TOP20,0.1,15.0,CAGR,0.14956019232166895,0.007744672512477679,0.0019209189035496177,1.3136616580311511e-05,0.009678728032607609
u56,TOP20,0.1,15.0,Sharpe,1.1355336572781205,0.05155378751779871,-0.017921095529113806,-0.0015483903879849326,0.03208430160069997
u56,TOP20,0.1,15.0,MaxDD,-0.22253721169644058,0.0007758673711055764,-0.0007757296301252881,3.0849549526035247e-07,4.4623647554864476e-07
u56,TOP20,0.1,15.0,H1,1.2346138509568878,0.05870438376966902,-0.03741557857834632,-0.0012087708320203117,0.02008003435930239
u56,TOP20,0.1,15.0,H2,1.0693145240187734,0.046408362716669815,6.883628066889358e-05,-0.001665256726190556,0.04481194227114815
u56,TOP20,0.1,15.0,OOS_Sharpe,1.1345248591484067,0.04678104028912555,0.0011479635608231398,-0.0016455057324484823,0.04628349811750021
u56,TOP20,0.1,25.0,CAGR,0.13920671508695426,0.012822434357279144,0.0019034714200150127,2.1748752954353634e-05,0.01474765453024851
u56,TOP20,0.1,25.0,Sharpe,1.0660250815691217,0.08603047774640671,-0.015824601193215937,-0.002589698343780089,0.06761617820941068
u56,TOP20,0.1,25.0,MaxDD,-0.22340278206194175,0.0012923938552619196,-0.0007766115485989822,5.114160230856868e-07,0.0005162937226860231
u56,TOP20,0.1,25.0,H1,1.1562721468398536,0.09799981516788381,-0.03577564850602877,-0.002027085730832656,0.060197080931022384
u56,TOP20,0.1,25.0,H2,1.0060686893193436,0.07742545694962044,0.002337494672846052,-0.002781720489283268,0.07698123113318323
u56,TOP20,0.1,25.0,OOS_Sharpe,1.0707252225136925,0.07805652920117612,0.0033911255465175483,-0.0027497156171034653,0.0786979391305902
u56,TOP20,0.1,50.0,CAGR,0.11371958358199019,0.02522308164967857,0.0018605263452962095,4.277801151064686e-05,0.027126386006485426
u56,TOP20,0.1,50.0,Sharpe,0.8918934580944784,0.1724673841299409,-0.010554225062565092,-0.005213121234256879,0.15670003783311892
u56,TOP20,0.1,50.0,MaxDD,-0.2255636921101405,0.0025811979000150975,-0.0007788042786245342,1.0091337891982022e-06,0.0018034027551797616
u56,TOP20,0.1,50.0,H1,0.9599050086830144,0.19660410356462765,-0.0316352288700128,-0.004104735590212183,0.16086413910440267
u56,TOP20,0.1,50.0,H2,0.8476814580987029,0.15514500511956086,0.008029542423752756,-0.005584842784659094,0.15758970475865453
u56,TOP20,0.1,50.0,OOS_Sharpe,0.9109115367942219,0.1564537890342016,0.009023613469454017,-0.005525276713509553,0.15995212579014606
u56,TOP20,0.06,0.0,CAGR,0.16526281946613164,0.0,0.0009499710029237107,0.0,0.0009499710029237107
u56,TOP20,0.06,0.0,Sharpe,1.2395791568968026,0.0,-0.038713999877343364,0.0,-0.038713999877343364
u56,TOP20,0.06,0.0,MaxDD,-0.2212375625545585,0.0,-0.007038382574081625,0.0,-0.007038382574081625
u56,TOP20,0.06,0.0,H1,1.3518151069970226,0.0,-0.044636709162186206,0.0,-0.044636709162186206
u56,TOP20,0.06,0.0,H2,1.1640196156388962,0.0,-0.029346876844240866,0.0,-0.029346876844240866
u56,TOP20,0.06,0.0,OOS_Sharpe,1.23004119250418,0.0,-0.0246505538200541,0.0,-0.0246505538200541
u56,TOP20,0.06,5.0,CAGR,0.16000548999955755,0.0030592233148205583,0.0009454709907628089,2.6677838518285313e-06,0.004007362089435196
u56,TOP20,0.06,5.0,Sharpe,1.2049296488809964,0.020194911951012307,-0.0373296152612268,-0.0008053841959538843,-0.01794008750616838
u56,TOP20,0.06,5.0,MaxDD,-0.22167095147194205,0.0002882712976511881,-0.007036078424330405,-1.6932380327849827e-06,-0.006749500364712002
u56,TOP20,0.06,5.0,H1,1.3127943767616352,0.02295412570480826,-0.04366006518977694,-0.0005668191959684599,-0.021272758680937143
u56,TOP20,0.06,5.0,H2,1.132475559821292,0.018210348925522757,-0.027798294412660907,-0.0008959003642137198,-0.01048384585135187
u56,TOP20,0.06,5.0,OOS_Sharpe,1.1982293946646856,0.01836189351256068,-0.02313053526646458,-0.0008793822639505677,-0.005648024017854469
u56,TOP20,0.06,10.0,CAGR,0.15477131411709877,0.006099354514431443,0.0009409917126042,5.318295278611274e-06,0.0070456645223142544
u56,TOP20,0.06,10.0,Sharpe,1.1702469815920216,0.040417566681459016,-0.035941068294837564,-0.0016143005289492862,0.0028621978576721663
u56,TOP20,0.06,10.0,MaxDD,-0.22210416783816644,0.0005763900033032288,-0.007033774345039823,-3.386393421456191e-06,-0.00646077073515805
u56,TOP20,0.06,10.0,H1,1.2737260825993533,0.0459489704326983,-0.042679147537241224,-0.0011374654094238323,0.002132357486033243
u56,TOP20,0.06,10.0,H2,1.100906575337499,0.036441065890719715,-0.026246091633155277,-0.0017947467975873987,0.008400227459977039
u56,TOP20,0.06,10.0,OOS_Sharpe,1.1663899771818018,0.03674645134724308,-0.021606640779751052,-0.0017619233039172233,0.013377887263574806
u56,TOP20,0.06,15.0,CAGR,0.14956019232166895,0.00912048574802804,0.0009365330755073398,7.951620816237792e-06,0.010064970444351617
u56,TOP20,0.06,15.0,Sharpe,1.1355336572781205,0.060665612014386694,-0.034548647387163234,-0.002426477897709667,0.023690486729513793
u56,TOP20,0.06,15.0,MaxDD,-0.22253721169644058,0.0008643561583666637,-0.0070314703364247055,-5.0794659612884985e-06,-0.00617219364401933
u56,TOP20,0.06,15.0,H1,1.2346138509568878,0.06898111417366981,-0.04169422220127661,-0.0017116880748457852,0.025575203897547416
u56,TOP20,0.06,15.0,H2,1.0693145240187734,0.05469040661207103,-0.02469052969578045,-0.002696294498792051,0.02730358241749853
u56,TOP20,0.06,15.0,OOS_Sharpe,1.1345248591484067,0.05515187545581779,-0.020079132661845023,-0.0026473772476656166,0.03242536554630715
u56,TOP20,0.06,25.0,CAGR,0.13920671508695426,0.015106114895587774,0.0009276773547728379,1.3167058395602282e-05,0.016046959308756215
u56,TOP20,0.06,25.0,Sharpe,1.0660250815691217,0.10122843176050944,-0.031753344768662206,-0.004059524140645143,0.06541556285120209
u56,TOP20,0.06,25.0,MaxDD,-0.22340278206194175,0.001439830982340573,-0.007026862532099498,-8.46536165244327e-06,-0.005595496911411368
u56,TOP20,0.06,25.0,H1,1.1562721468398536,0.1151435542905841,-0.039713421980403174,-0.0028698511305038643,0.07256028117967706
u56,TOP20,0.06,25.0,H2,1.0060686893193436,0.09123796180055566,-0.02157037840532594,-0.004506509381351664,0.06516107401387816
u56,TOP20,0.06,25.0,OOS_Sharpe,1.0707252225136925,0.09201810640379482,-0.017014330788114318,-0.0044260345078781516,0.07057774110780235
u56,TOP20,0.06,50.0,CAGR,0.11371958358199019,0.02974406144709274,0.0009058928433940405,2.5910881395585506e-05,0.030675865171882366
u56,TOP20,0.06,50.0,Sharpe,0.8918934580944784,0.20291404406287405,-0.024717731750662608,-0.008179988846972241,0.1700163234652392
u56,TOP20,0.06,50.0,MaxDD,-0.2255636921101405,0.0028758513047092427,-0.007177767209438746,0.00014549429965393657,-0.0041564216050755665
u56,TOP20,0.06,50.0,H1,0.9599050086830144,0.2309608631542851,-0.03471023016965291,-0.005809988923343612,0.19044064406128858
u56,TOP20,0.06,50.0,H2,0.8476814580987029,0.1828099956901561,-0.01372967624246546,-0.009062011334711295,0.16001830811297935
u56,TOP20,0.06,50.0,OOS_Sharpe,0.9109115367942219,0.18442218139040378,-0.009307654846620994,-0.008906243650000811,0.16620828289378198
broad,EWall,1.0,0.0,CAGR,0.14256296328763862,0.0,0.0,0.0,0.0
broad,EWall,1.0,0.0,Sharpe,1.1289168712344126,0.0,0.0,0.0,0.0
broad,EWall,1.0,0.0,MaxDD,-0.25357542583688475,0.0,0.0,0.0,0.0
broad,EWall,1.0,0.0,H1,1.2379454247183432,0.0,0.0,0.0,0.0
broad,EWall,1.0,0.0,H2,1.0311832593913524,0.0,0.0,0.0,0.0
broad,EWall,1.0,0.0,OOS_Sharpe,1.1094375225693065,0.0,0.0,0.0,0.0
broad,EWall,1.0,5.0,CAGR,0.14206843667114155,0.0,0.0,0.0,0.0
broad,EWall,1.0,5.0,Sharpe,1.1254359698711727,0.0,0.0,0.0,0.0
broad,EWall,1.0,5.0,MaxDD,-0.25364304579770003,0.0,0.0,0.0,0.0
broad,EWall,1.0,5.0,H1,1.2345632257028336,0.0,0.0,0.0,0.0
broad,EWall,1.0,5.0,H2,1.0276037263564903,0.0,0.0,0.0,0.0
broad,EWall,1.0,5.0,OOS_Sharpe,1.105820421977862,0.0,0.0,0.0,0.0
broad,EWall,1.0,10.0,CAGR,0.14157411947237497,0.0,0.0,0.0,0.0
broad,EWall,1.0,10.0,Sharpe,1.1219549467170122,0.0,0.0,0.0,0.0
broad,EWall,1.0,10.0,MaxDD,-0.2537106610635025,0.0,0.0,0.0,0.0
broad,EWall,1.0,10.0,H1,1.2311809584625346,0.0,0.0,0.0,0.0
broad,EWall,1.0,10.0,H2,1.0240240275629424,0.0,0.0,0.0,0.0
broad,EWall,1.0,10.0,OOS_Sharpe,1.1022031339130582,0.0,0.0,0.0,0.0
broad,EWall,1.0,15.0,CAGR,0.14108001160460248,0.0,0.0,0.0,0.0
broad,EWall,1.0,15.0,Sharpe,1.1184738039923323,0.0,0.0,0.0,0.0
broad,EWall,1.0,15.0,MaxDD,-0.2537782716345245,0.0,0.0,0.0,0.0
broad,EWall,1.0,15.0,H1,1.227798625038557,0.0,0.0,0.0,0.0
broad,EWall,1.0,15.0,H2,1.0204441653880199,0.0,0.0,0.0,0.0
broad,EWall,1.0,15.0,OOS_Sharpe,1.098585660845418,0.0,0.0,0.0,0.0
broad,EWall,1.0,25.0,CAGR,0.1400924235152614,0.0,0.0,0.0,0.0
broad,EWall,1.0,25.0,Sharpe,1.1115111687130292,0.0,0.0,0.0,0.0
broad,EWall,1.0,25.0,MaxDD,-0.25391347869315684,0.0,0.0,0.0,0.0
broad,EWall,1.0,25.0,H1,1.2210337678029726,0.0,0.0,0.0,0.0
broad,EWall,1.0,25.0,H2,1.0132839604042891,0.0,0.0,0.0,0.0
broad,EWall,1.0,25.0,OOS_Sharpe,1.0913501695849346,0.0,0.0,0.0,0.0
broad,EWall,1.0,50.0,CAGR,0.13762711051940624,0.0,0.0,0.0,0.0
broad,EWall,1.0,50.0,Sharpe,1.0941026434575893,0.0,0.0,0.0,0.0
broad,EWall,1.0,50.0,MaxDD,-0.2542514141973611,0.0,0.0,0.0,0.0
broad,EWall,1.0,50.0,H1,1.2041206093362764,0.0,0.0,0.0,0.0
broad,EWall,1.0,50.0,H2,0.995380755219256,0.0,0.0,0.0,0.0
broad,EWall,1.0,50.0,OOS_Sharpe,1.0732583768656936,0.0,0.0,0.0,0.0
broad,EWall,0.7,0.0,CAGR,0.14256296328763862,0.0,-3.182140334989647e-05,0.0,-3.182140334989647e-05
broad,EWall,0.7,0.0,Sharpe,1.1289168712344126,0.0,-0.00022524198245932325,0.0,-0.00022524198245932325
broad,EWall,0.7,0.0,MaxDD,-0.25357542583688475,0.0,-3.3306690738754696e-16,0.0,-3.3306690738754696e-16
broad,EWall,0.7,0.0,H1,1.2379454247183432,0.0,-0.0004726159330745716,0.0,-0.0004726159330745716
broad,EWall,0.7,0.0,H2,1.0311832593913524,0.0,-8.237140707079149e-06,0.0,-8.237140707079149e-06
broad,EWall,0.7,0.0,OOS_Sharpe,1.1094375225693065,0.0,-4.988186354637492e-06,0.0,-4.988186354637492e-06
broad,EWall,0.7,5.0,CAGR,0.14206843667114155,2.6397708841052747e-07,-3.1807312932841114e-05,-2.7692514947830205e-11,-3.1543363536945535e-05
broad,EWall,0.7,5.0,Sharpe,1.1254359698711727,1.934544448634057e-06,-0.0002252067616577147,-1.3003393917188077e-09,-0.00022327351754847236
broad,EWall,0.7,5.0,MaxDD,-0.25364304579770003,-1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0
broad,EWall,0.7,5.0,H1,1.2345632257028336,3.7588432328927723e-06,-0.0004724453845910137,-1.9309465137951065e-09,-0.00046868847230463473
broad,EWall,0.7,5.0,H2,1.0276037263564903,2.75403234883953e-07,-8.314283986399218e-06,-9.170355586007872e-10,-8.039797787073866e-06
broad,EWall,0.7,5.0,OOS_Sharpe,1.105820421977862,2.6960276988674536e-07,-5.064405253607518e-06,-9.73482849886409e-10,-4.795775966570659e-06
broad,EWall,0.7,10.0,CAGR,0.14157411947237497,5.277326635688695e-07,-3.1793228614906965e-05,-5.536260339056298e-11,-3.1265551313941486e-05
broad,EWall,0.7,10.0,Sharpe,1.1219549467170122,3.868806680573655e-06,-0.00022517163996971234,-2.5926816249466356e-09,-0.00022130542597076364
broad,EWall,0.7,10.0,MaxDD,-0.2537106610635025,-1.1102230246251565e-16,-2.220446049250313e-16,2.220446049250313e-16,-1.1102230246251565e-16
broad,EWall,0.7,10.0,H1,1.2311809584625346,7.517647360399948e-06,-0.00047227497156088205,-3.852153929173596e-09,-0.0004647611763544113
broad,EWall,0.7,10.0,H2,1.0240240275629424,5.503328923683881e-07,-8.391506766125545e-06,-1.8276233859637614e-09,-7.84300149714312e-06
broad,EWall,0.7,10.0,OOS_Sharpe,1.1022031339130582,5.387364316877807e-07,-5.140704905981508e-06,-1.9405370643710285e-09,-4.603909011358098e-06
broad,EWall,0.7,15.0,CAGR,0.14108001160460248,7.912668607001905e-07,-3.1779150393651534e-05,-8.300871101596385e-11,-3.098796654166236e-05
broad,EWall,0.7,15.0,Sharpe,1.1184738039923323,5.802781908981203e-06,-0.00022513661743994717,-3.877025811505064e-09,-0.00021933771255677748
broad,EWall,0.7,15.0,MaxDD,-0.2537782716345245,5.551115123125783e-16,2.220446049250313e-16,-5.551115123125783e-16,2.220446049250313e-16
broad,EWall,0.7,15.0,H1,1.227798625038557,1.1276403039772731e-05,-0.0004721046942381957,-5.763617805243371e-09,-0.0004608340548162282
broad,EWall,0.7,15.0,H2,1.0204441653880199,8.247882510303839e-07,-8.468808886386014e-06,-2.731761483687478e-09,-7.646752396839318e-06
broad,EWall,0.7,15.0,OOS_Sharpe,1.098585660845418,8.074002553204451e-07,-5.2170851494448556e-06,-2.901161533230834e-09,-4.412586055657641e-06
broad,EWall,0.7,25.0,CAGR,0.1400924235152614,1.3176716717744341e-06,-3.1751012230074593e-05,-1.3823475697449794e-10,-3.0433478793057134e-05
