panel,cadence,m,fold_start,is_fold,ladder,rung,moved,moved_value,OOS_Sharpe
U56,YEAR,1,3274,False,CADENCE,W,False,False,1.5090824586740197
U56,YEAR,1,3526,False,CADENCE,W,False,False,-0.3956659504113578
U56,YEAR,1,3777,False,CADENCE,W,False,False,1.737057408665915
U56,YEAR,1,4027,False,CADENCE,W,False,False,2.232080030321827
U56,YEAR,1,4279,False,CADENCE,W,False,False,1.2630149707416642
U56,YEAR,2,757,True,CADENCE,W,False,False,-0.2113827661148031
U56,YEAR,2,1009,True,CADENCE,W,False,False,1.5573000841813864
U56,YEAR,2,1259,True,CADENCE,W,False,False,2.5568857038167834
U56,YEAR,2,1511,True,CADENCE,W,False,False,0.8921107325943569
U56,YEAR,2,1763,True,CADENCE,W,False,False,1.1970392197168795
U56,YEAR,2,2015,True,CADENCE,W,False,False,1.064881337722707
U56,YEAR,2,2267,False,CADENCE,W,False,False,2.2713449074391034
U56,YEAR,2,2518,False,CADENCE,W,False,False,0.27841926344661655
U56,YEAR,2,2769,False,CADENCE,W,False,False,1.9836618210743198
U56,YEAR,2,3021,False,CADENCE,W,False,False,1.168455535411927
U56,YEAR,2,3274,False,CADENCE,W,False,False,1.5090824586740197
U56,YEAR,2,3526,False,CADENCE,W,False,False,-0.3956659504113578
U56,YEAR,2,3777,False,CADENCE,W,False,False,1.737057408665915
U56,YEAR,2,4027,False,CADENCE,W,False,False,2.232080030321827
U56,YEAR,2,4279,False,CADENCE,W,False,False,1.2630149707416642
U56,YEAR,4,757,True,N,10,True,True,-0.3374990562334904
U56,YEAR,4,1009,True,N,15,True,True,1.4317030068304029
U56,YEAR,4,1259,True,N,10,True,True,2.6194120054830723
U56,YEAR,4,1511,True,N,10,True,True,0.9221269981685226
U56,YEAR,4,1763,True,N,10,True,True,1.0259294032971622
U56,YEAR,4,2015,True,N,15,True,True,1.0567511159541503
U56,YEAR,4,2267,False,N,15,True,True,2.181517795415914
U56,YEAR,4,2518,False,N,15,True,True,0.3404639697647464
U56,YEAR,4,2769,False,N,10,True,True,1.7688437204219385
U56,YEAR,4,3021,False,N,15,True,True,1.076440753443667
U56,YEAR,4,3274,False,N,15,True,True,1.3283496219554352
U56,YEAR,4,3526,False,N,15,True,True,-0.0615274016941751
U56,YEAR,4,3777,False,N,15,True,True,1.8372467565536843
U56,YEAR,4,4027,False,N,15,True,True,2.067189966218021
U56,YEAR,4,4279,False,N,15,True,True,0.9124607143542123
U56,YEAR,8,757,True,N,40,True,True,0.14369942419630188
U56,YEAR,8,1009,True,N,40,True,True,1.123302741127959
U56,YEAR,8,1259,True,N,40,True,True,2.704749985343767
U56,YEAR,8,1511,True,N,5,True,True,0.8885729905166772
U56,YEAR,8,1763,True,N,5,True,True,0.7610259833597219
U56,YEAR,8,2015,True,N,5,True,True,0.6925129609685585
U56,YEAR,8,2267,False,N,40,True,True,2.86613974445938
U56,YEAR,8,2518,False,N,40,True,True,0.04209919524515937
U56,YEAR,8,2769,False,N,10,True,True,1.7688437204219385
U56,YEAR,8,3021,False,N,40,True,True,1.1016499328749216
U56,YEAR,8,3274,False,N,15,True,True,1.3283496219554352
U56,YEAR,8,3526,False,N,40,True,True,-0.6049803954629566
U56,YEAR,8,3777,False,N,15,True,True,1.8372467565536843
U56,YEAR,8,4027,False,N,15,True,True,2.067189966218021
U56,YEAR,8,4279,False,N,15,True,True,0.9124607143542123
U56,YEAR,14,757,True,N,40,True,True,0.14369942419630188
U56,YEAR,14,1009,True,N,40,True,True,1.123302741127959
U56,YEAR,14,1259,True,N,40,True,True,2.704749985343767
U56,YEAR,14,1511,True,N,5,True,True,0.8885729905166772
U56,YEAR,14,1763,True,N,5,True,True,0.7610259833597219
U56,YEAR,14,2015,True,N,5,True,True,0.6925129609685585
U56,YEAR,14,2267,False,N,40,True,True,2.86613974445938
U56,YEAR,14,2518,False,N,40,True,True,0.04209919524515937
U56,YEAR,14,2769,False,N,10,True,True,1.7688437204219385
U56,YEAR,14,3021,False,N,40,True,True,1.1016499328749216
U56,YEAR,14,3274,False,H,252,True,True,1.0848644611727094
U56,YEAR,14,3526,False,N,40,True,True,-0.6049803954629566
U56,YEAR,14,3777,False,N,15,True,True,1.8372467565536843
U56,YEAR,14,4027,False,N,15,True,True,2.067189966218021
U56,YEAR,14,4279,False,N,15,True,True,0.9124607143542123
U56,YEAR,20,757,True,N,40,True,True,0.14369942419630188
U56,YEAR,20,1009,True,N,40,True,True,1.123302741127959
U56,YEAR,20,1259,True,N,40,True,True,2.704749985343767
U56,YEAR,20,1511,True,N,5,True,True,0.8885729905166772
U56,YEAR,20,1763,True,N,5,True,True,0.7610259833597219
U56,YEAR,20,2015,True,N,5,True,True,0.6925129609685585
U56,YEAR,20,2267,False,N,40,True,True,2.86613974445938
U56,YEAR,20,2518,False,N,40,True,True,0.04209919524515937
U56,YEAR,20,2769,False,N,10,True,True,1.7688437204219385
U56,YEAR,20,3021,False,N,40,True,True,1.1016499328749216
U56,YEAR,20,3274,False,H,252,True,True,1.0848644611727094
U56,YEAR,20,3526,False,N,40,True,True,-0.6049803954629566
U56,YEAR,20,3777,False,N,15,True,True,1.8372467565536843
U56,YEAR,20,4027,False,N,15,True,True,2.067189966218021
U56,YEAR,20,4279,False,N,15,True,True,0.9124607143542123
B136,QUARTER,1,566,True,CADENCE,W,False,False,-1.6083302605877046
B136,QUARTER,1,629,True,CADENCE,W,False,False,3.145908987342223
B136,QUARTER,1,693,True,CADENCE,W,False,False,4.19076792242656
B136,QUARTER,1,757,True,CADENCE,W,False,False,2.548251033921032
B136,QUARTER,1,819,True,CADENCE,W,False,False,0.42269773799854926
B136,QUARTER,1,882,True,CADENCE,W,False,False,-1.5774803119523428
B136,QUARTER,1,946,True,CADENCE,W,False,False,0.40645793100442346
B136,QUARTER,1,1009,True,CADENCE,W,False,False,8.045172055190841
B136,QUARTER,1,1071,True,CADENCE,W,False,False,0.7798536478691862
B136,QUARTER,1,1134,True,CADENCE,W,False,False,1.7197584548603488
B136,QUARTER,1,1197,True,CADENCE,W,False,False,-0.5200954286512783
B136,QUARTER,1,1259,True,CADENCE,W,False,False,2.497629353212304
B136,QUARTER,1,1319,True,CADENCE,W,False,False,2.4922434426612288
B136,QUARTER,1,1383,True,CADENCE,W,False,False,4.087741918332768
B136,QUARTER,1,1447,True,CADENCE,W,False,False,3.661399662074359
B136,QUARTER,1,1511,True,CADENCE,W,False,False,0.004175839008727784
B136,QUARTER,1,1572,True,CADENCE,W,False,False,1.4193523443173675
B136,QUARTER,1,1635,True,CADENCE,W,False,False,2.560289451370971
B136,QUARTER,1,1699,True,CADENCE,W,False,False,1.2623819774528509
B136,QUARTER,1,1763,True,CADENCE,W,False,False,0.8004394531320765
B136,QUARTER,1,1824,True,CADENCE,W,False,False,0.635748541959813
B136,QUARTER,1,1887,True,CADENCE,W,False,False,-1.4681195286102113
B136,QUARTER,1,1951,True,CADENCE,W,False,False,2.973366984139356
B136,QUARTER,1,2015,True,CADENCE,W,False,False,-1.1500437541578161
B136,QUARTER,1,2076,True,CADENCE,W,False,False,2.4128252007561932
B136,QUARTER,1,2140,True,CADENCE,W,False,False,0.7298464558410486
B136,QUARTER,1,2204,True,CADENCE,W,False,False,0.9239269453908324
B136,QUARTER,1,2267,False,CADENCE,W,False,False,4.975709389518379
B136,QUARTER,1,2329,False,CADENCE,W,False,False,1.5474047444755867
B136,QUARTER,1,2392,False,CADENCE,W,False,False,2.6634746495145407
B136,QUARTER,1,2455,False,CADENCE,W,False,False,2.654703037832026
B136,QUARTER,1,2518,False,CADENCE,W,False,False,1.4240372971268405
B136,QUARTER,1,2579,False,CADENCE,W,False,False,1.2507025143969708
B136,QUARTER,1,2643,False,CADENCE,W,False,False,2.641968221908043
B136,QUARTER,1,2706,False,CADENCE,W,False,False,-2.2553524927187723
B136,QUARTER,1,2769,False,CADENCE,W,False,False,4.556371598845867
B136,QUARTER,1,2830,False,CADENCE,W,False,False,0.9317317404721112
B136,QUARTER,1,2893,False,CADENCE,W,False,False,0.47504505785607065
B136,QUARTER,1,2957,False,CADENCE,W,False,False,2.390793653105219
B136,QUARTER,1,3021,False,CADENCE,W,False,False,-1.316436110637497
B136,QUARTER,1,3083,False,CADENCE,W,False,False,2.4982532012765812
B136,QUARTER,1,3146,False,CADENCE,W,False,False,2.4014390771856844
B136,QUARTER,1,3210,False,CADENCE,W,False,False,1.585686243636521
B136,QUARTER,1,3274,False,CADENCE,W,False,False,0.6168130032658861
B136,QUARTER,1,3335,False,CADENCE,W,False,False,2.0653563572251645
B136,QUARTER,1,3398,False,CADENCE,W,False,False,-0.9003747432953897
B136,QUARTER,1,3462,False,CADENCE,W,False,False,1.7974168776890884
B136,QUARTER,1,3526,False,CADENCE,W,False,False,0.13402972423880297
B136,QUARTER,1,3588,False,CADENCE,W,False,False,-2.2677142966116706
B136,QUARTER,1,3650,False,CADENCE,W,False,False,-0.2867083983715892
B136,QUARTER,1,3714,False,CADENCE,W,False,False,3.2632371119947328
B136,QUARTER,1,3777,False,CADENCE,W,False,False,-1.2358857433160992
B136,QUARTER,1,3839,False,CADENCE,W,False,False,2.901415566182617
B136,QUARTER,1,3901,False,CADENCE,W,False,False,-0.5335343682511997
B136,QUARTER,1,3964,False,CADENCE,W,False,False,3.7019735898722153
B136,QUARTER,1,4027,False,CADENCE,W,False,False,4.039202804506608
B136,QUARTER,1,4088,False,CADENCE,W,False,False,0.9231965586737056
B136,QUARTER,1,4151,False,CADENCE,W,False,False,0.3969023393512048
B136,QUARTER,1,4215,False,CADENCE,W,False,False,2.1515845238451443
B136,QUARTER,1,4279,False,CADENCE,W,False,False,-0.5128929173872397
B136,QUARTER,1,4339,False,CADENCE,W,False,False,1.47710994974302
B136,QUARTER,1,4401,False,CADENCE,W,False,False,1.5029160552798657
B136,QUARTER,1,4465,False,CADENCE,W,False,False,1.4817993286882605
B136,QUARTER,1,4529,False,CADENCE,W,False,False,0.7542264935744356
B136,QUARTER,1,4590,False,CADENCE,W,False,False,3.8172999305833892
B136,QUARTER,1,4652,False,CADENCE,W,False,False,-0.6382522442197679
B136,QUARTER,2,566,True,CADENCE,W,False,False,-1.6083302605877046
B136,QUARTER,2,629,True,CADENCE,W,False,False,3.145908987342223
B136,QUARTER,2,693,True,CADENCE,W,False,False,4.19076792242656
B136,QUARTER,2,757,True,CADENCE,W,False,False,2.548251033921032
B136,QUARTER,2,819,True,CADENCE,W,False,False,0.42269773799854926
B136,QUARTER,2,882,True,CADENCE,W,False,False,-1.5774803119523428
B136,QUARTER,2,946,True,CADENCE,W,False,False,0.40645793100442346
B136,QUARTER,2,1009,True,CADENCE,W,False,False,8.045172055190841
B136,QUARTER,2,1071,True,CADENCE,W,False,False,0.7798536478691862
B136,QUARTER,2,1134,True,CADENCE,W,False,False,1.7197584548603488
B136,QUARTER,2,1197,True,CADENCE,W,False,False,-0.5200954286512783
B136,QUARTER,2,1259,True,CADENCE,W,False,False,2.497629353212304
B136,QUARTER,2,1319,True,CADENCE,W,False,False,2.4922434426612288
B136,QUARTER,2,1383,True,CADENCE,W,False,False,4.087741918332768
B136,QUARTER,2,1447,True,CADENCE,W,False,False,3.661399662074359
B136,QUARTER,2,1511,True,CADENCE,W,False,False,0.004175839008727784
B136,QUARTER,2,1572,True,CADENCE,W,False,False,1.4193523443173675
B136,QUARTER,2,1635,True,CADENCE,W,False,False,2.560289451370971
B136,QUARTER,2,1699,True,CADENCE,W,False,False,1.2623819774528509
B136,QUARTER,2,1763,True,CADENCE,W,False,False,0.8004394531320765
B136,QUARTER,2,1824,True,CADENCE,W,False,False,0.635748541959813
B136,QUARTER,2,1887,True,CADENCE,W,False,False,-1.4681195286102113
B136,QUARTER,2,1951,True,CADENCE,W,False,False,2.973366984139356
B136,QUARTER,2,2015,True,CADENCE,W,False,False,-1.1500437541578161
B136,QUARTER,2,2076,True,CADENCE,W,False,False,2.4128252007561932
B136,QUARTER,2,2140,True,CADENCE,W,False,False,0.7298464558410486
B136,QUARTER,2,2204,True,CADENCE,W,False,False,0.9239269453908324
B136,QUARTER,2,2267,False,CADENCE,W,False,False,4.975709389518379
B136,QUARTER,2,2329,False,CADENCE,W,False,False,1.5474047444755867
B136,QUARTER,2,2392,False,CADENCE,W,False,False,2.6634746495145407
B136,QUARTER,2,2455,False,CADENCE,W,False,False,2.654703037832026
B136,QUARTER,2,2518,False,CADENCE,W,False,False,1.4240372971268405
B136,QUARTER,2,2579,False,CADENCE,W,False,False,1.2507025143969708
B136,QUARTER,2,2643,False,CADENCE,W,False,False,2.641968221908043
B136,QUARTER,2,2706,False,CADENCE,W,False,False,-2.2553524927187723
B136,QUARTER,2,2769,False,CADENCE,W,False,False,4.556371598845867
B136,QUARTER,2,2830,False,CADENCE,W,False,False,0.9317317404721112
B136,QUARTER,2,2893,False,CADENCE,W,False,False,0.47504505785607065
B136,QUARTER,2,2957,False,CADENCE,W,False,False,2.390793653105219
B136,QUARTER,2,3021,False,CADENCE,W,False,False,-1.316436110637497
B136,QUARTER,2,3083,False,CADENCE,W,False,False,2.4982532012765812
B136,QUARTER,2,3146,False,CADENCE,W,False,False,2.4014390771856844
B136,QUARTER,2,3210,False,CADENCE,W,False,False,1.585686243636521
B136,QUARTER,2,3274,False,CADENCE,W,False,False,0.6168130032658861
B136,QUARTER,2,3335,False,CADENCE,W,False,False,2.0653563572251645
B136,QUARTER,2,3398,False,CADENCE,W,False,False,-0.9003747432953897
B136,QUARTER,2,3462,False,CADENCE,W,False,False,1.7974168776890884
B136,QUARTER,2,3526,False,CADENCE,W,False,False,0.13402972423880297
B136,QUARTER,2,3588,False,CADENCE,W,False,False,-2.2677142966116706
B136,QUARTER,2,3650,False,CADENCE,W,False,False,-0.2867083983715892
B136,QUARTER,2,3714,False,CADENCE,W,False,False,3.2632371119947328
B136,QUARTER,2,3777,False,CADENCE,W,False,False,-1.2358857433160992
B136,QUARTER,2,3839,False,CADENCE,W,False,False,2.901415566182617
B136,QUARTER,2,3901,False,CADENCE,W,False,False,-0.5335343682511997
B136,QUARTER,2,3964,False,CADENCE,W,False,False,3.7019735898722153
B136,QUARTER,2,4027,False,CADENCE,W,False,False,4.039202804506608
B136,QUARTER,2,4088,False,CADENCE,W,False,False,0.9231965586737056
B136,QUARTER,2,4151,False,CADENCE,W,False,False,0.3969023393512048
B136,QUARTER,2,4215,False,CADENCE,W,False,False,2.1515845238451443
B136,QUARTER,2,4279,False,CADENCE,W,False,False,-0.5128929173872397
B136,QUARTER,2,4339,False,CADENCE,W,False,False,1.47710994974302
B136,QUARTER,2,4401,False,CADENCE,W,False,False,1.5029160552798657
B136,QUARTER,2,4465,False,CADENCE,W,False,False,1.4817993286882605
B136,QUARTER,2,4529,False,CADENCE,W,False,False,0.7542264935744356
B136,QUARTER,2,4590,False,CADENCE,W,False,False,3.8172999305833892
B136,QUARTER,2,4652,False,CADENCE,W,False,False,-0.6382522442197679
B136,QUARTER,4,566,True,CADENCE,W,False,False,-1.6083302605877046
B136,QUARTER,4,629,True,CADENCE,W,False,False,3.145908987342223
B136,QUARTER,4,693,True,N,10,True,True,3.966892542100304
B136,QUARTER,4,757,True,N,10,True,True,3.901890467686201
B136,QUARTER,4,819,True,N,10,True,True,1.0315601423521978
B136,QUARTER,4,882,True,N,10,True,True,-1.0864813588228268
B136,QUARTER,4,946,True,N,10,True,True,0.22838472101696725
B136,QUARTER,4,1009,True,N,10,True,True,9.050771221646267
B136,QUARTER,4,1071,True,N,10,True,True,0.4372162397184578
B136,QUARTER,4,1134,True,N,10,True,True,1.405491208934646
B136,QUARTER,4,1197,True,N,10,True,True,-0.7418864367147918
B136,QUARTER,4,1259,True,N,10,True,True,2.9453727733482635
B136,QUARTER,4,1319,True,N,10,True,True,3.162835442245905
B136,QUARTER,4,1383,True,N,10,True,True,4.629123896204176
B136,QUARTER,4,1447,True,N,10,True,True,2.913382894226054
B136,QUARTER,4,1511,True,N,10,True,True,1.1733611926848142
B136,QUARTER,4,1572,True,N,10,True,True,2.045091354332221
B136,QUARTER,4,1635,True,N,10,True,True,1.9586289649370148
B136,QUARTER,4,1699,True,N,10,True,True,1.0963670312168778
B136,QUARTER,4,1763,True,N,10,True,True,0.8685761861238223
B136,QUARTER,4,1824,True,N,10,True,True,0.7873974249351361
B136,QUARTER,4,1887,True,N,10,True,True,-1.0982582799651648
B136,QUARTER,4,1951,True,N,10,True,True,2.721660937296019
B136,QUARTER,4,2015,True,N,10,True,True,-1.874294567991466
B136,QUARTER,4,2076,True,N,10,True,True,2.5964325469005636
B136,QUARTER,4,2140,True,N,10,True,True,0.8535015150701422
B136,QUARTER,4,2204,True,N,10,True,True,1.0914733477742793
B136,QUARTER,4,2267,False,N,10,True,True,4.035746723456127
B136,QUARTER,4,2329,False,N,10,True,True,1.3412571512009264
B136,QUARTER,4,2392,False,N,10,True,True,2.5559568830163175
B136,QUARTER,4,2455,False,N,10,True,True,3.2563034378754048
B136,QUARTER,4,2518,False,N,10,True,True,1.1316653926296925
B136,QUARTER,4,2579,False,N,10,True,True,1.6485914516469615
B136,QUARTER,4,2643,False,N,10,True,True,3.025011793885086
B136,QUARTER,4,2706,False,N,10,True,True,-2.184229124573369
B136,QUARTER,4,2769,False,N,10,True,True,3.3234279652972507
B136,QUARTER,4,2830,False,N,10,True,True,0.2490307055974095
B136,QUARTER,4,2893,False,N,10,True,True,0.1610066120196698
B136,QUARTER,4,2957,False,N,10,True,True,2.530560503546438
B136,QUARTER,4,3021,False,N,10,True,True,-1.3348841794497948
B136,QUARTER,4,3083,False,N,10,True,True,4.600630009543885
B136,QUARTER,4,3146,False,N,10,True,True,1.0364984454154262
B136,QUARTER,4,3210,False,N,10,True,True,1.1632097924390132
B136,QUARTER,4,3274,False,N,10,True,True,-0.9051549504951618
B136,QUARTER,4,3335,False,N,10,True,True,1.413125970252372
B136,QUARTER,4,3398,False,CADENCE,W,False,False,-0.9003747432953897
B136,QUARTER,4,3462,False,CADENCE,W,False,False,1.7974168776890884
B136,QUARTER,4,3526,False,CADENCE,W,False,False,0.13402972423880297
B136,QUARTER,4,3588,False,CADENCE,W,False,False,-2.2677142966116706
B136,QUARTER,4,3650,False,N,10,True,True,0.06603042927419472
B136,QUARTER,4,3714,False,N,10,True,True,2.4470371523680066
B136,QUARTER,4,3777,False,N,10,True,True,-1.4532456814273613
B136,QUARTER,4,3839,False,CADENCE,W,False,False,2.901415566182617
B136,QUARTER,4,3901,False,N,10,True,True,-0.053997488144010494
B136,QUARTER,4,3964,False,N,10,True,True,2.9832173911531537
B136,QUARTER,4,4027,False,N,10,True,True,3.906415547933574
B136,QUARTER,4,4088,False,N,10,True,True,1.1274940667982225
B136,QUARTER,4,4151,False,N,10,True,True,0.2712472937509007
B136,QUARTER,4,4215,False,N,10,True,True,2.1380522036325726
B136,QUARTER,4,4279,False,N,10,True,True,0.5405336063377536
B136,QUARTER,4,4339,False,N,10,True,True,0.6547113758911993
B136,QUARTER,4,4401,False,N,10,True,True,1.3288397659392428
B136,QUARTER,4,4465,False,N,10,True,True,0.698161937032632
B136,QUARTER,4,4529,False,CADENCE,W,False,False,0.7542264935744356
B136,QUARTER,4,4590,False,CADENCE,W,False,False,3.8172999305833892
B136,QUARTER,4,4652,False,N,10,True,True,-1.1271190012070662
B136,QUARTER,8,566,True,N,5,True,True,-1.8925825552213271
B136,QUARTER,8,629,True,N,40,True,True,3.0131883595658704
B136,QUARTER,8,693,True,N,5,True,True,3.00762512279443
B136,QUARTER,8,757,True,N,5,True,True,3.188058951664923
B136,QUARTER,8,819,True,N,10,True,True,1.0315601423521978
B136,QUARTER,8,882,True,N,5,True,True,-1.7609490960601966
B136,QUARTER,8,946,True,N,10,True,True,0.22838472101696725
B136,QUARTER,8,1009,True,N,10,True,True,9.050771221646267
B136,QUARTER,8,1071,True,N,10,True,True,0.4372162397184578
B136,QUARTER,8,1134,True,N,10,True,True,1.405491208934646
B136,QUARTER,8,1197,True,N,5,True,True,-1.6862393246596008
B136,QUARTER,8,1259,True,N,10,True,True,2.9453727733482635
B136,QUARTER,8,1319,True,N,10,True,True,3.162835442245905
B136,QUARTER,8,1383,True,N,10,True,True,4.629123896204176
B136,QUARTER,8,1447,True,N,10,True,True,2.913382894226054
B136,QUARTER,8,1511,True,N,10,True,True,1.1733611926848142
B136,QUARTER,8,1572,True,N,10,True,True,2.045091354332221
B136,QUARTER,8,1635,True,N,10,True,True,1.9586289649370148
B136,QUARTER,8,1699,True,N,10,True,True,1.0963670312168778
B136,QUARTER,8,1763,True,N,10,True,True,0.8685761861238223
B136,QUARTER,8,1824,True,N,10,True,True,0.7873974249351361
B136,QUARTER,8,1887,True,N,10,True,True,-1.0982582799651648
B136,QUARTER,8,1951,True,N,10,True,True,2.721660937296019
B136,QUARTER,8,2015,True,N,10,True,True,-1.874294567991466
B136,QUARTER,8,2076,True,N,10,True,True,2.5964325469005636
B136,QUARTER,8,2140,True,N,10,True,True,0.8535015150701422
B136,QUARTER,8,2204,True,N,10,True,True,1.0914733477742793
B136,QUARTER,8,2267,False,N,5,True,True,3.238533980259115
B136,QUARTER,8,2329,False,N,10,True,True,1.3412571512009264
B136,QUARTER,8,2392,False,N,10,True,True,2.5559568830163175
B136,QUARTER,8,2455,False,N,10,True,True,3.2563034378754048
B136,QUARTER,8,2518,False,N,10,True,True,1.1316653926296925
B136,QUARTER,8,2579,False,N,10,True,True,1.6485914516469615
B136,QUARTER,8,2643,False,N,10,True,True,3.025011793885086
B136,QUARTER,8,2706,False,N,10,True,True,-2.184229124573369
B136,QUARTER,8,2769,False,N,10,True,True,3.3234279652972507
B136,QUARTER,8,2830,False,N,10,True,True,0.2490307055974095
B136,QUARTER,8,2893,False,N,10,True,True,0.1610066120196698
B136,QUARTER,8,2957,False,N,10,True,True,2.530560503546438
B136,QUARTER,8,3021,False,N,10,True,True,-1.3348841794497948
B136,QUARTER,8,3083,False,N,10,True,True,4.600630009543885
B136,QUARTER,8,3146,False,N,10,True,True,1.0364984454154262
B136,QUARTER,8,3210,False,N,10,True,True,1.1632097924390132
B136,QUARTER,8,3274,False,N,10,True,True,-0.9051549504951618
B136,QUARTER,8,3335,False,N,30,True,True,1.781146787733309
B136,QUARTER,8,3398,False,N,30,True,True,-0.20628302174874857
B136,QUARTER,8,3462,False,N,30,True,True,3.058409331099338
B136,QUARTER,8,3526,False,N,30,True,True,-0.45942177754912117
B136,QUARTER,8,3588,False,N,30,True,True,-2.4966713593835395
B136,QUARTER,8,3650,False,N,30,True,True,-0.9897282575378341
B136,QUARTER,8,3714,False,N,30,True,True,3.102804611481546
B136,QUARTER,8,3777,False,N,30,True,True,-0.6721179838182775
B136,QUARTER,8,3839,False,N,30,True,True,3.0097302670209505
B136,QUARTER,8,3901,False,N,30,True,True,-0.7074035924165885
B136,QUARTER,8,3964,False,N,30,True,True,3.9158568810911567
B136,QUARTER,8,4027,False,N,30,True,True,3.760490494910922
B136,QUARTER,8,4088,False,N,30,True,True,0.879152580844497
B136,QUARTER,8,4151,False,N,30,True,True,0.4370976561051651
B136,QUARTER,8,4215,False,N,30,True,True,1.6729056692753725
B136,QUARTER,8,4279,False,N,30,True,True,-0.5493895972083143
B136,QUARTER,8,4339,False,N,10,True,True,0.6547113758911993
B136,QUARTER,8,4401,False,N,30,True,True,2.347761390509714
B136,QUARTER,8,4465,False,N,40,True,True,1.2139694777231504
B136,QUARTER,8,4529,False,N,30,True,True,0.545141486341687
B136,QUARTER,8,4590,False,N,30,True,True,4.117543065985829
B136,QUARTER,8,4652,False,N,10,True,True,-1.1271190012070662
B136,QUARTER,14,566,True,N,5,True,True,-1.8925825552213271
B136,QUARTER,14,629,True,N,40,True,True,3.0131883595658704
B136,QUARTER,14,693,True,N,5,True,True,3.00762512279443
B136,QUARTER,14,757,True,N,5,True,True,3.188058951664923
B136,QUARTER,14,819,True,N,10,True,True,1.0315601423521978
B136,QUARTER,14,882,True,N,5,True,True,-1.7609490960601966
B136,QUARTER,14,946,True,N,10,True,True,0.22838472101696725
B136,QUARTER,14,1009,True,H,21,True,True,3.901972074584373
B136,QUARTER,14,1071,True,N,10,True,True,0.4372162397184578
B136,QUARTER,14,1134,True,N,10,True,True,1.405491208934646
B136,QUARTER,14,1197,True,N,5,True,True,-1.6862393246596008
B136,QUARTER,14,1259,True,N,10,True,True,2.9453727733482635
B136,QUARTER,14,1319,True,N,10,True,True,3.162835442245905
B136,QUARTER,14,1383,True,N,10,True,True,4.629123896204176
B136,QUARTER,14,1447,True,N,10,True,True,2.913382894226054
B136,QUARTER,14,1511,True,N,10,True,True,1.1733611926848142
B136,QUARTER,14,1572,True,N,10,True,True,2.045091354332221
B136,QUARTER,14,1635,True,N,10,True,True,1.9586289649370148
B136,QUARTER,14,1699,True,N,10,True,True,1.0963670312168778
B136,QUARTER,14,1763,True,N,10,True,True,0.8685761861238223
B136,QUARTER,14,1824,True,N,10,True,True,0.7873974249351361
B136,QUARTER,14,1887,True,N,10,True,True,-1.0982582799651648
B136,QUARTER,14,1951,True,N,10,True,True,2.721660937296019
B136,QUARTER,14,2015,True,N,10,True,True,-1.874294567991466
B136,QUARTER,14,2076,True,N,10,True,True,2.5964325469005636
B136,QUARTER,14,2140,True,N,10,True,True,0.8535015150701422
B136,QUARTER,14,2204,True,N,10,True,True,1.0914733477742793
B136,QUARTER,14,2267,False,N,5,True,True,3.238533980259115
B136,QUARTER,14,2329,False,N,10,True,True,1.3412571512009264
B136,QUARTER,14,2392,False,N,10,True,True,2.5559568830163175
B136,QUARTER,14,2455,False,N,10,True,True,3.2563034378754048
B136,QUARTER,14,2518,False,N,10,True,True,1.1316653926296925
B136,QUARTER,14,2579,False,N,10,True,True,1.6485914516469615
B136,QUARTER,14,2643,False,N,10,True,True,3.025011793885086
B136,QUARTER,14,2706,False,N,10,True,True,-2.184229124573369
B136,QUARTER,14,2769,False,N,10,True,True,3.3234279652972507
B136,QUARTER,14,2830,False,N,10,True,True,0.2490307055974095
B136,QUARTER,14,2893,False,N,10,True,True,0.1610066120196698
B136,QUARTER,14,2957,False,N,10,True,True,2.530560503546438
B136,QUARTER,14,3021,False,N,10,True,True,-1.3348841794497948
B136,QUARTER,14,3083,False,N,10,True,True,4.600630009543885
B136,QUARTER,14,3146,False,N,10,True,True,1.0364984454154262
B136,QUARTER,14,3210,False,N,10,True,True,1.1632097924390132
B136,QUARTER,14,3274,False,N,10,True,True,-0.9051549504951618
B136,QUARTER,14,3335,False,N,30,True,True,1.781146787733309
B136,QUARTER,14,3398,False,N,30,True,True,-0.20628302174874857
B136,QUARTER,14,3462,False,N,30,True,True,3.058409331099338
B136,QUARTER,14,3526,False,N,30,True,True,-0.45942177754912117
B136,QUARTER,14,3588,False,N,30,True,True,-2.4966713593835395
B136,QUARTER,14,3650,False,N,30,True,True,-0.9897282575378341
B136,QUARTER,14,3714,False,N,30,True,True,3.102804611481546
B136,QUARTER,14,3777,False,N,30,True,True,-0.6721179838182775
B136,QUARTER,14,3839,False,N,30,True,True,3.0097302670209505
B136,QUARTER,14,3901,False,N,30,True,True,-0.7074035924165885
B136,QUARTER,14,3964,False,H,252,True,True,4.390866467802093
B136,QUARTER,14,4027,False,H,252,True,True,4.606439770319176
B136,QUARTER,14,4088,False,H,252,True,True,2.097365736896825
B136,QUARTER,14,4151,False,H,252,True,True,0.6069032961929623
B136,QUARTER,14,4215,False,H,252,True,True,0.21921138436672022
B136,QUARTER,14,4279,False,H,252,True,True,0.3322042000061495
B136,QUARTER,14,4339,False,N,10,True,True,0.6547113758911993
B136,QUARTER,14,4401,False,H,252,True,True,1.8625741595100358
B136,QUARTER,14,4465,False,H,63,True,True,1.650550380594821
B136,QUARTER,14,4529,False,H,63,True,True,0.8095136971823493
