panel,anchor,ladder,K,chooser,pick,reach,P_boot,pick_OOS,anchor_OOS,delta,mean_OOS,rank_IS_OOS,spy_OOS
B135,A,CADENCE,8,C_ISSHARPE,2M,0,0.151,1.0716310816829844,1.0102419886913445,0.06138909299163986,1.0124808438464448,-0.19047619047619047,0.8769078511614361
B135,A,CADENCE,8,C_ISCAGR,2M,0,0.139,1.0716310816829844,1.0102419886913445,0.06138909299163986,1.0124808438464448,-0.19047619047619047,0.8769078511614361
B135,A,CADENCE,8,C_ISDD,D,0,0.026,0.9524145858482902,1.0102419886913445,-0.05782740284305432,1.0124808438464448,-0.19047619047619047,0.8769078511614361
B135,B,N,2,C_ISSHARPE,12,1,0.677,0.7333980866712816,0.7333980866712816,0.0,0.6808265231914182,,0.8769078511614361
B135,B,N,2,C_ISCAGR,12,1,0.483,0.7333980866712816,0.7333980866712816,0.0,0.6808265231914182,,0.8769078511614361
B135,B,N,2,C_ISDD,12,1,0.785,0.7333980866712816,0.7333980866712816,0.0,0.6808265231914182,,0.8769078511614361
B135,B,N,3,C_ISSHARPE,12,1,0.446,0.7333980866712816,0.7333980866712816,0.0,0.7296343228594738,-0.5,0.8769078511614361
B135,B,N,3,C_ISCAGR,12,1,0.324,0.7333980866712816,0.7333980866712816,0.0,0.7296343228594738,-0.5,0.8769078511614361
B135,B,N,3,C_ISDD,15,0,0.494,0.827249922195585,0.7333980866712816,0.09385183552430343,0.7296343228594738,-0.5,0.8769078511614361
B135,B,N,4,C_ISSHARPE,12,1,0.322,0.7333980866712816,0.7333980866712816,0.0,0.714297072213404,-0.19999999999999996,0.8769078511614361
B135,B,N,4,C_ISCAGR,8,0,0.122,0.6682853202751946,0.7333980866712816,-0.06511276639608699,0.714297072213404,-0.19999999999999996,0.8769078511614361
B135,B,N,4,C_ISDD,15,0,0.488,0.827249922195585,0.7333980866712816,0.09385183552430343,0.714297072213404,-0.19999999999999996,0.8769078511614361
B135,B,N,6,C_ISSHARPE,5,0,0.166,0.6987536051202518,0.7333980866712816,-0.03464448155102984,0.7388481540162176,-0.48571428571428577,0.8769078511614361
B135,B,N,6,C_ISCAGR,5,0,0.028,0.6987536051202518,0.7333980866712816,-0.03464448155102984,0.7388481540162176,-0.48571428571428577,0.8769078511614361
B135,B,N,6,C_ISDD,20,0,0.379,0.8771470301234385,0.7333980866712816,0.14374894345215694,0.7388481540162176,-0.48571428571428577,0.8769078511614361
B135,B,N,8,C_ISSHARPE,5,0,0.154,0.6987536051202518,0.7333980866712816,-0.03464448155102984,0.7896495238911555,-0.7857142857142857,0.8769078511614361
B135,B,N,8,C_ISCAGR,5,0,0.017,0.6987536051202518,0.7333980866712816,-0.03464448155102984,0.7896495238911555,-0.7857142857142857,0.8769078511614361
B135,B,N,8,C_ISDD,20,0,0.352,0.8771470301234385,0.7333980866712816,0.14374894345215694,0.7896495238911555,-0.7857142857142857,0.8769078511614361
B135,B,H,2,C_ISSHARPE,42,0,0.068,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.791040134580727,,0.8769078511614361
B135,B,H,2,C_ISCAGR,42,0,0.048,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.791040134580727,,0.8769078511614361
B135,B,H,2,C_ISDD,63,1,0.62,0.7333980866712816,0.7333980866712816,0.0,0.791040134580727,,0.8769078511614361
B135,B,H,3,C_ISSHARPE,42,0,0.073,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.7818321931888604,0.5,0.8769078511614361
B135,B,H,3,C_ISCAGR,42,0,0.04,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.7818321931888604,0.5,0.8769078511614361
B135,B,H,3,C_ISDD,63,1,0.591,0.7333980866712816,0.7333980866712816,0.0,0.7818321931888604,0.5,0.8769078511614361
B135,B,H,4,C_ISSHARPE,42,0,0.073,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8169736681024435,0.0,0.8769078511614361
B135,B,H,4,C_ISCAGR,42,0,0.032,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8169736681024435,0.0,0.8769078511614361
B135,B,H,4,C_ISDD,63,1,0.538,0.7333980866712816,0.7333980866712816,0.0,0.8169736681024435,0.0,0.8769078511614361
B135,B,H,6,C_ISSHARPE,42,0,0.069,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8834073852030914,-0.3142857142857143,0.8769078511614361
B135,B,H,6,C_ISCAGR,42,0,0.042,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8834073852030914,-0.3142857142857143,0.8769078511614361
B135,B,H,6,C_ISDD,63,1,0.455,0.7333980866712816,0.7333980866712816,0.0,0.8834073852030914,-0.3142857142857143,0.8769078511614361
B135,B,H,8,C_ISSHARPE,42,0,0.082,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8782451030484255,-0.08433734939759036,0.8769078511614361
B135,B,H,8,C_ISCAGR,42,0,0.039,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8782451030484255,-0.08433734939759036,0.8769078511614361
B135,B,H,8,C_ISDD,63,1,0.43,0.7333980866712816,0.7333980866712816,0.0,0.8782451030484255,-0.08433734939759036,0.8769078511614361
B135,B,GROSS,2,C_ISSHARPE,0.55,1,0.989,0.7333980866712816,0.7333980866712816,0.0,0.7311971662884209,,0.8769078511614361
B135,B,GROSS,2,C_ISCAGR,0.55,1,1.0,0.7333980866712816,0.7333980866712816,0.0,0.7311971662884209,,0.8769078511614361
B135,B,GROSS,2,C_ISDD,0.45,0,0.0,0.7289962459055603,0.7333980866712816,-0.004401840765721254,0.7311971662884209,,0.8769078511614361
B135,B,GROSS,3,C_ISSHARPE,0.65,0,0.0,0.7377873120160138,0.7333980866712816,0.004389225344732184,0.7333938815309519,1.0,0.8769078511614361
B135,B,GROSS,3,C_ISCAGR,0.65,0,0.0,0.7377873120160138,0.7333980866712816,0.004389225344732184,0.7333938815309519,1.0,0.8769078511614361
B135,B,GROSS,3,C_ISDD,0.45,0,0.0,0.7289962459055603,0.7333980866712816,-0.004401840765721254,0.7333938815309519,1.0,0.8769078511614361
B135,B,GROSS,4,C_ISSHARPE,0.65,0,0.0,0.7377873120160138,0.7333980866712816,0.004389225344732184,0.7311901111900819,0.9999999999999998,0.8769078511614361
B135,B,GROSS,4,C_ISCAGR,0.65,0,0.0,0.7377873120160138,0.7333980866712816,0.004389225344732184,0.7311901111900819,0.9999999999999998,0.8769078511614361
B135,B,GROSS,4,C_ISDD,0.35,0,0.0,0.724578800167472,0.7333980866712816,-0.008819286503809587,0.7311901111900819,0.9999999999999998,0.8769078511614361
B135,B,GROSS,6,C_ISSHARPE,0.75,0,0.0,0.7421646022304209,0.7333980866712816,0.00876651555913932,0.7311768762114866,1.0,0.8769078511614361
B135,B,GROSS,6,C_ISCAGR,0.75,0,0.0,0.7421646022304209,0.7333980866712816,0.00876651555913932,0.7311768762114866,1.0,0.8769078511614361
B135,B,GROSS,6,C_ISDD,0.25,0,0.0,0.7201362102781712,0.7333980866712816,-0.013261876393110383,0.7311768762114866,1.0,0.8769078511614361
B135,B,GROSS,8,C_ISSHARPE,1.0,0,0.002,0.7530844118011766,0.7333980866712816,0.019686325129894988,0.7358347211698704,1.0,0.8769078511614361
B135,B,GROSS,8,C_ISCAGR,1.0,0,0.0,0.7530844118011766,0.7333980866712816,0.019686325129894988,0.7358347211698704,1.0,0.8769078511614361
B135,B,GROSS,8,C_ISDD,0.25,0,0.0,0.7201362102781712,0.7333980866712816,-0.013261876393110383,0.7358347211698704,1.0,0.8769078511614361
B135,B,CADENCE,2,C_ISSHARPE,2W,0,0.323,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.8396351623461107,,0.8769078511614361
B135,B,CADENCE,2,C_ISCAGR,2W,0,0.282,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.8396351623461107,,0.8769078511614361
B135,B,CADENCE,2,C_ISDD,M,1,0.618,0.7333980866712816,0.7333980866712816,0.0,0.8396351623461107,,0.8769078511614361
B135,B,CADENCE,3,C_ISSHARPE,2W,0,0.204,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.8937794948048023,0.5,0.8769078511614361
B135,B,CADENCE,3,C_ISCAGR,2W,0,0.161,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.8937794948048023,0.5,0.8769078511614361
B135,B,CADENCE,3,C_ISDD,M,1,0.539,0.7333980866712816,0.7333980866712816,0.0,0.8937794948048023,0.5,0.8769078511614361
B135,B,CADENCE,4,C_ISSHARPE,2W,0,0.186,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.9160725144603671,0.0,0.8769078511614361
B135,B,CADENCE,4,C_ISCAGR,2W,0,0.137,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.9160725144603671,0.0,0.8769078511614361
B135,B,CADENCE,4,C_ISDD,W,0,0.46,0.9829515734270612,0.7333980866712816,0.2495534867557796,0.9160725144603671,0.0,0.8769078511614361
B135,B,CADENCE,6,C_ISSHARPE,2W,0,0.162,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.9006240384615968,0.14285714285714288,0.8769078511614361
B135,B,CADENCE,6,C_ISCAGR,2W,0,0.122,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.9006240384615968,0.14285714285714288,0.8769078511614361
B135,B,CADENCE,6,C_ISDD,W,0,0.392,0.9829515734270612,0.7333980866712816,0.2495534867557796,0.9006240384615968,0.14285714285714288,0.8769078511614361
B135,B,CADENCE,8,C_ISSHARPE,2W,0,0.097,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.8978568170927488,0.14285714285714285,0.8769078511614361
B135,B,CADENCE,8,C_ISCAGR,2W,0,0.072,0.9458722380209399,0.7333980866712816,0.2124741513496583,0.8978568170927488,0.14285714285714285,0.8769078511614361
B135,B,CADENCE,8,C_ISDD,W,0,0.325,0.9829515734270612,0.7333980866712816,0.2495534867557796,0.8978568170927488,0.14285714285714285,0.8769078511614361
SMALL663,A,N,2,C_ISSHARPE,15,0,0.403,0.4651833510314538,0.45343025806528664,0.011753092966167167,0.45930680454837025,,0.8768941923019906
SMALL663,A,N,2,C_ISCAGR,15,0,0.31,0.4651833510314538,0.45343025806528664,0.011753092966167167,0.45930680454837025,,0.8768941923019906
SMALL663,A,N,2,C_ISDD,20,1,0.886,0.45343025806528664,0.45343025806528664,0.0,0.45930680454837025,,0.8768941923019906
SMALL663,A,N,3,C_ISSHARPE,25,0,0.008,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.445019094151917,-0.5,0.8768941923019906
SMALL663,A,N,3,C_ISCAGR,25,0,0.003,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.445019094151917,-0.5,0.8768941923019906
SMALL663,A,N,3,C_ISDD,25,0,0.215,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.445019094151917,-0.5,0.8768941923019906
SMALL663,A,N,4,C_ISSHARPE,25,0,0.004,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.46015366844791417,-0.7999999999999998,0.8768941923019906
SMALL663,A,N,4,C_ISCAGR,25,0,0.003,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.46015366844791417,-0.7999999999999998,0.8768941923019906
SMALL663,A,N,4,C_ISDD,25,0,0.22,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.46015366844791417,-0.7999999999999998,0.8768941923019906
SMALL663,A,N,6,C_ISSHARPE,25,0,0.006,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.4566060014587358,-0.8285714285714285,0.8768941923019906
SMALL663,A,N,6,C_ISCAGR,25,0,0.002,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.4566060014587358,-0.8285714285714285,0.8768941923019906
SMALL663,A,N,6,C_ISDD,30,0,0.138,0.4387970702339974,0.45343025806528664,-0.014633187831289252,0.4566060014587358,-0.8285714285714285,0.8768941923019906
SMALL663,A,N,8,C_ISSHARPE,25,0,0.003,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.4092759828801551,0.23809523809523808,0.8768941923019906
SMALL663,A,N,8,C_ISCAGR,25,0,0.004,0.4164436733590105,0.45343025806528664,-0.03698658470627614,0.4092759828801551,0.23809523809523808,0.8768941923019906
SMALL663,A,N,8,C_ISDD,30,0,0.145,0.4387970702339974,0.45343025806528664,-0.014633187831289252,0.4092759828801551,0.23809523809523808,0.8768941923019906
SMALL663,A,H,2,C_ISSHARPE,126,1,0.781,0.45343025806528664,0.45343025806528664,0.0,0.48534808639367355,,0.8768941923019906
SMALL663,A,H,2,C_ISCAGR,126,1,0.803,0.45343025806528664,0.45343025806528664,0.0,0.48534808639367355,,0.8768941923019906
SMALL663,A,H,2,C_ISDD,126,1,0.486,0.45343025806528664,0.45343025806528664,0.0,0.48534808639367355,,0.8768941923019906
SMALL663,A,H,3,C_ISSHARPE,189,0,0.446,0.6447311616245422,0.45343025806528664,0.1913009035592556,0.5384757781372964,0.5,0.8768941923019906
SMALL663,A,H,3,C_ISCAGR,189,0,0.451,0.6447311616245422,0.45343025806528664,0.1913009035592556,0.5384757781372964,0.5,0.8768941923019906
SMALL663,A,H,3,C_ISDD,126,1,0.459,0.45343025806528664,0.45343025806528664,0.0,0.5384757781372964,0.5,0.8768941923019906
SMALL663,A,H,4,C_ISSHARPE,63,0,0.069,0.4616477649614769,0.45343025806528664,0.008217506896190274,0.5192687748433416,0.0,0.8768941923019906
SMALL663,A,H,4,C_ISCAGR,63,0,0.076,0.4616477649614769,0.45343025806528664,0.008217506896190274,0.5192687748433416,0.0,0.8768941923019906
SMALL663,A,H,4,C_ISDD,63,0,0.153,0.4616477649614769,0.45343025806528664,0.008217506896190274,0.5192687748433416,0.0,0.8768941923019906
SMALL663,A,H,6,C_ISSHARPE,42,0,0.028,0.3926425228579467,0.45343025806528664,-0.06078773520733993,0.48418713508463634,-0.6,0.8768941923019906
SMALL663,A,H,6,C_ISCAGR,42,0,0.039,0.3926425228579467,0.45343025806528664,-0.06078773520733993,0.48418713508463634,-0.6,0.8768941923019906
SMALL663,A,H,6,C_ISDD,42,0,0.058,0.3926425228579467,0.45343025806528664,-0.06078773520733993,0.48418713508463634,-0.6,0.8768941923019906
SMALL663,A,H,8,C_ISSHARPE,42,0,0.027,0.3926425228579467,0.45343025806528664,-0.06078773520733993,0.5026818660737302,-0.47619047619047616,0.8768941923019906
SMALL663,A,H,8,C_ISCAGR,42,0,0.036,0.3926425228579467,0.45343025806528664,-0.06078773520733993,0.5026818660737302,-0.47619047619047616,0.8768941923019906
SMALL663,A,H,8,C_ISDD,10,0,0.035,0.5482539936731646,0.45343025806528664,0.09482373560787799,0.5026818660737302,-0.47619047619047616,0.8768941923019906
SMALL663,A,GROSS,2,C_ISSHARPE,0.75,1,0.825,0.45343025806528664,0.45343025806528664,0.0,0.45321025558607475,,0.8768941923019906
SMALL663,A,GROSS,2,C_ISCAGR,0.75,1,0.923,0.45343025806528664,0.45343025806528664,0.0,0.45321025558607475,,0.8768941923019906
SMALL663,A,GROSS,2,C_ISDD,0.65,0,0.0,0.4529902531068629,0.45343025806528664,-0.0004400049584237231,0.45321025558607475,,0.8768941923019906
SMALL663,A,GROSS,3,C_ISSHARPE,0.85,0,0.011,0.45386317774120183,0.45343025806528664,0.00043291967591518876,0.45342789630445046,1.0,0.8768941923019906
SMALL663,A,GROSS,3,C_ISCAGR,0.85,0,0.014,0.45386317774120183,0.45343025806528664,0.00043291967591518876,0.45342789630445046,1.0,0.8768941923019906
SMALL663,A,GROSS,3,C_ISDD,0.65,0,0.0,0.4529902531068629,0.45343025806528664,-0.0004400049584237231,0.45342789630445046,1.0,0.8768941923019906
SMALL663,A,GROSS,4,C_ISSHARPE,0.85,0,0.017,0.45386317774120183,0.45343025806528664,0.00043291967591518876,0.453206196449287,0.9999999999999998,0.8768941923019906
SMALL663,A,GROSS,4,C_ISCAGR,0.85,0,0.007,0.45386317774120183,0.45343025806528664,0.00043291967591518876,0.453206196449287,0.9999999999999998,0.8768941923019906
SMALL663,A,GROSS,4,C_ISDD,0.55,0,0.0,0.4525410968837965,0.45343025806528664,-0.0008891611814901279,0.453206196449287,0.9999999999999998,0.8768941923019906
SMALL663,A,GROSS,6,C_ISSHARPE,1.0,0,0.013,0.4545066463826424,0.45343025806528664,0.0010763883173557365,0.45323591466390684,1.0,0.8768941923019906
SMALL663,A,GROSS,6,C_ISCAGR,1.0,0,0.011,0.4545066463826424,0.45343025806528664,0.0010763883173557365,0.45323591466390684,1.0,0.8768941923019906
SMALL663,A,GROSS,6,C_ISDD,0.45,0,0.0,0.4520840558036505,0.45343025806528664,-0.0013462022616361202,0.45323591466390684,1.0,0.8768941923019906
SMALL663,A,GROSS,8,C_ISSHARPE,1.0,0,0.007,0.4545066463826424,0.45343025806528664,0.0010763883173557365,0.4527724486523214,1.0,0.8768941923019906
SMALL663,A,GROSS,8,C_ISCAGR,1.0,0,0.008,0.4545066463826424,0.45343025806528664,0.0010763883173557365,0.4527724486523214,1.0,0.8768941923019906
SMALL663,A,GROSS,8,C_ISDD,0.25,0,0.0,0.45114586804116835,0.45343025806528664,-0.002284390024118288,0.4527724486523214,1.0,0.8768941923019906
SMALL663,A,CADENCE,2,C_ISSHARPE,D,0,0.581,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.4084169613136043,,0.8768941923019906
SMALL663,A,CADENCE,2,C_ISCAGR,D,0,0.568,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.4084169613136043,,0.8768941923019906
SMALL663,A,CADENCE,2,C_ISDD,D,0,0.438,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.4084169613136043,,0.8768941923019906
SMALL663,A,CADENCE,3,C_ISSHARPE,D,0,0.504,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.44084250691485344,-1.0,0.8768941923019906
SMALL663,A,CADENCE,3,C_ISCAGR,D,0,0.465,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.44084250691485344,-1.0,0.8768941923019906
SMALL663,A,CADENCE,3,C_ISDD,D,0,0.39,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.44084250691485344,-1.0,0.8768941923019906
SMALL663,A,CADENCE,4,C_ISSHARPE,M,0,0.38,0.24826335226879295,0.45343025806528664,-0.2051669057964937,0.3926977182533383,-0.9999999999999998,0.8768941923019906
SMALL663,A,CADENCE,4,C_ISCAGR,D,0,0.395,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.3926977182533383,-0.9999999999999998,0.8768941923019906
SMALL663,A,CADENCE,4,C_ISDD,D,0,0.291,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.3926977182533383,-0.9999999999999998,0.8768941923019906
SMALL663,A,CADENCE,6,C_ISSHARPE,M,0,0.316,0.24826335226879295,0.45343025806528664,-0.2051669057964937,0.4432125466386243,-0.6,0.8768941923019906
SMALL663,A,CADENCE,6,C_ISCAGR,D,0,0.328,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.4432125466386243,-0.6,0.8768941923019906
SMALL663,A,CADENCE,6,C_ISDD,D,0,0.289,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.4432125466386243,-0.6,0.8768941923019906
SMALL663,A,CADENCE,8,C_ISSHARPE,M,0,0.29,0.24826335226879295,0.45343025806528664,-0.2051669057964937,0.3701248904973014,0.3333333333333333,0.8768941923019906
SMALL663,A,CADENCE,8,C_ISCAGR,D,0,0.306,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.3701248904973014,0.3333333333333333,0.8768941923019906
SMALL663,A,CADENCE,8,C_ISDD,D,0,0.267,0.36340366456192197,0.45343025806528664,-0.09002659350336467,0.3701248904973014,0.3333333333333333,0.8768941923019906
SMALL663,B,N,2,C_ISSHARPE,10,0,0.308,0.3519788872310222,0.3661054591964655,-0.014126571965443258,0.3590421732137439,,0.8768941923019906
SMALL663,B,N,2,C_ISCAGR,10,0,0.234,0.3519788872310222,0.3661054591964655,-0.014126571965443258,0.3590421732137439,,0.8768941923019906
SMALL663,B,N,2,C_ISDD,12,1,0.805,0.3661054591964655,0.3661054591964655,0.0,0.3590421732137439,,0.8768941923019906
SMALL663,B,N,3,C_ISSHARPE,15,0,0.097,0.3200612289551289,0.3661054591964655,-0.04604423024133658,0.3460485251275389,-1.0,0.8768941923019906
SMALL663,B,N,3,C_ISCAGR,10,0,0.104,0.3519788872310222,0.3661054591964655,-0.014126571965443258,0.3460485251275389,-1.0,0.8768941923019906
SMALL663,B,N,3,C_ISDD,15,0,0.113,0.3200612289551289,0.3661054591964655,-0.04604423024133658,0.3460485251275389,-1.0,0.8768941923019906
SMALL663,B,N,4,C_ISSHARPE,8,0,0.028,0.32361220804976915,0.3661054591964655,-0.04249325114669633,0.3404394458580964,-0.7999999999999998,0.8768941923019906
SMALL663,B,N,4,C_ISCAGR,8,0,0.014,0.32361220804976915,0.3661054591964655,-0.04249325114669633,0.3404394458580964,-0.7999999999999998,0.8768941923019906
SMALL663,B,N,4,C_ISDD,15,0,0.095,0.3200612289551289,0.3661054591964655,-0.04604423024133658,0.3404394458580964,-0.7999999999999998,0.8768941923019906
SMALL663,B,N,6,C_ISSHARPE,8,0,0.015,0.32361220804976915,0.3661054591964655,-0.04249325114669633,0.30714411010207127,-0.2,0.8768941923019906
SMALL663,B,N,6,C_ISCAGR,5,0,0.006,0.23576134498179832,0.3661054591964655,-0.13034411421466716,0.30714411010207127,-0.2,0.8768941923019906
SMALL663,B,N,6,C_ISDD,15,0,0.09,0.3200612289551289,0.3661054591964655,-0.04604423024133658,0.30714411010207127,-0.2,0.8768941923019906
SMALL663,B,N,8,C_ISSHARPE,8,0,0.015,0.32361220804976915,0.3661054591964655,-0.04249325114669633,0.30485198399146385,0.21428571428571427,0.8768941923019906
SMALL663,B,N,8,C_ISCAGR,5,0,0.006,0.23576134498179832,0.3661054591964655,-0.13034411421466716,0.30485198399146385,0.21428571428571427,0.8768941923019906
SMALL663,B,N,8,C_ISDD,30,0,0.072,0.3154226082541728,0.3661054591964655,-0.05068285094229269,0.30485198399146385,0.21428571428571427,0.8768941923019906
SMALL663,B,H,2,C_ISSHARPE,42,0,0.157,0.7004730980844529,0.3661054591964655,0.33436763888798743,0.5332892786404592,,0.8768941923019906
SMALL663,B,H,2,C_ISCAGR,42,0,0.127,0.7004730980844529,0.3661054591964655,0.33436763888798743,0.5332892786404592,,0.8768941923019906
SMALL663,B,H,2,C_ISDD,42,0,0.536,0.7004730980844529,0.3661054591964655,0.33436763888798743,0.5332892786404592,,0.8768941923019906
SMALL663,B,H,3,C_ISSHARPE,42,0,0.125,0.7004730980844529,0.3661054591964655,0.33436763888798743,0.6018342326723825,0.5,0.8768941923019906
SMALL663,B,H,3,C_ISCAGR,42,0,0.1,0.7004730980844529,0.3661054591964655,0.33436763888798743,0.6018342326723825,0.5,0.8768941923019906
SMALL663,B,H,3,C_ISDD,42,0,0.362,0.7004730980844529,0.3661054591964655,0.33436763888798743,0.6018342326723825,0.5,0.8768941923019906
SMALL663,B,H,4,C_ISSHARPE,21,0,0.016,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.580899832747749,0.19999999999999996,0.8768941923019906
SMALL663,B,H,4,C_ISCAGR,21,0,0.011,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.580899832747749,0.19999999999999996,0.8768941923019906
SMALL663,B,H,4,C_ISDD,21,0,0.255,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.580899832747749,0.19999999999999996,0.8768941923019906
SMALL663,B,H,6,C_ISSHARPE,21,0,0.021,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5426947049879749,0.3142857142857143,0.8768941923019906
SMALL663,B,H,6,C_ISCAGR,21,0,0.011,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5426947049879749,0.3142857142857143,0.8768941923019906
SMALL663,B,H,6,C_ISDD,21,0,0.237,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5426947049879749,0.3142857142857143,0.8768941923019906
SMALL663,B,H,8,C_ISSHARPE,21,0,0.015,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5540725629105461,0.03614457831325301,0.8768941923019906
SMALL663,B,H,8,C_ISCAGR,21,0,0.005,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5540725629105461,0.03614457831325301,0.8768941923019906
SMALL663,B,H,8,C_ISDD,21,0,0.214,0.5180966329738488,0.3661054591964655,0.1519911737773833,0.5540725629105461,0.03614457831325301,0.8768941923019906
SMALL663,B,GROSS,2,C_ISSHARPE,0.55,1,0.864,0.3661054591964655,0.3661054591964655,0.0,0.3654157190263406,,0.8768941923019906
SMALL663,B,GROSS,2,C_ISCAGR,0.55,1,0.976,0.3661054591964655,0.3661054591964655,0.0,0.3654157190263406,,0.8768941923019906
SMALL663,B,GROSS,2,C_ISDD,0.45,0,0.0,0.36472597885621577,0.3661054591964655,-0.0013794803402497058,0.3654157190263406,,0.8768941923019906
SMALL663,B,GROSS,3,C_ISSHARPE,0.65,0,0.001,0.36764685831378885,0.3661054591964655,0.001541399117323372,0.3661594321221567,1.0,0.8768941923019906
SMALL663,B,GROSS,3,C_ISCAGR,0.65,0,0.003,0.36764685831378885,0.3661054591964655,0.001541399117323372,0.3661594321221567,1.0,0.8768941923019906
SMALL663,B,GROSS,3,C_ISDD,0.45,0,0.0,0.36472597885621577,0.3661054591964655,-0.0013794803402497058,0.3661594321221567,1.0,0.8768941923019906
SMALL663,B,GROSS,4,C_ISSHARPE,0.65,0,0.002,0.36764685831378885,0.3661054591964655,0.001541399117323372,0.3654924253322539,0.9999999999999998,0.8768941923019906
SMALL663,B,GROSS,4,C_ISCAGR,0.65,0,0.003,0.36764685831378885,0.3661054591964655,0.001541399117323372,0.3654924253322539,0.9999999999999998,0.8768941923019906
SMALL663,B,GROSS,4,C_ISDD,0.35,0,0.0,0.36349140496254556,0.3661054591964655,-0.0026140542339199158,0.3654924253322539,0.9999999999999998,0.8768941923019906
SMALL663,B,GROSS,6,C_ISSHARPE,0.75,0,0.001,0.36936937195051023,0.3661054591964655,0.003263912754044751,0.36562009359915154,1.0,0.8768941923019906
SMALL663,B,GROSS,6,C_ISCAGR,0.75,0,0.003,0.36936937195051023,0.3661054591964655,0.003263912754044751,0.36562009359915154,1.0,0.8768941923019906
SMALL663,B,GROSS,6,C_ISDD,0.25,0,0.0,0.36238148831538347,0.3661054591964655,-0.003723970881082006,0.36562009359915154,1.0,0.8768941923019906
SMALL663,B,GROSS,8,C_ISSHARPE,1.0,0,0.0,0.3746254858486408,0.3661054591964655,0.008520026652175328,0.36745502210036196,1.0,0.8768941923019906
SMALL663,B,GROSS,8,C_ISCAGR,1.0,0,0.002,0.3746254858486408,0.3661054591964655,0.008520026652175328,0.36745502210036196,1.0,0.8768941923019906
SMALL663,B,GROSS,8,C_ISDD,0.25,0,0.0,0.36238148831538347,0.3661054591964655,-0.003723970881082006,0.36745502210036196,1.0,0.8768941923019906
SMALL663,B,CADENCE,2,C_ISSHARPE,M,1,0.816,0.3661054591964655,0.3661054591964655,0.0,0.5739138313290586,,0.8768941923019906
SMALL663,B,CADENCE,2,C_ISCAGR,M,1,0.752,0.3661054591964655,0.3661054591964655,0.0,0.5739138313290586,,0.8768941923019906
SMALL663,B,CADENCE,2,C_ISDD,M,1,0.907,0.3661054591964655,0.3661054591964655,0.0,0.5739138313290586,,0.8768941923019906
SMALL663,B,CADENCE,3,C_ISSHARPE,M,1,0.423,0.3661054591964655,0.3661054591964655,0.0,0.5921936834168261,-1.0,0.8768941923019906
SMALL663,B,CADENCE,3,C_ISCAGR,2M,0,0.368,0.6287533875923609,0.3661054591964655,0.2626479283958954,0.5921936834168261,-1.0,0.8768941923019906
SMALL663,B,CADENCE,3,C_ISDD,M,1,0.743,0.3661054591964655,0.3661054591964655,0.0,0.5921936834168261,-1.0,0.8768941923019906
