timing,panel,anchor,stat,rule,widest,pick,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,KEEP_4b
T_REC,B136,B,CAGR,M_PAIRWISE,GROSS,"(12, 63, 0.75, 'M')",1.2900500383135471,0.7743970280341763,0.13675606851242428,-0.2820224720339187,False
T_REC,B136,B,CAGR,M_D2,GROSS,"(12, 63, 0.75, 'M')",1.2900500383135471,0.7743970280341763,0.13675606851242428,-0.2820224720339187,False
T_REC,B136,B,MaxDD,M_NONE,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,MaxDD,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,MaxDD,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,MaxDD,M_D2,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,Vol,M_NONE,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,Vol,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,Vol,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,Vol,M_D2,GROSS,"(12, 63, 0.3, 'M')",1.2816783196222288,0.7564878714736817,0.05523371994090298,-0.11985378917341372,False
T_REC,B136,B,Calmar,M_NONE,H,"(12, 21, 0.55, 'M')",1.3040789259460395,1.0563032803155215,0.1380090078625671,-0.1921908077308987,True
T_REC,B136,B,Calmar,M_SUBSAMPLE,H,"(12, 21, 0.55, 'M')",1.3040789259460395,1.0563032803155215,0.1380090078625671,-0.1921908077308987,True
T_REC,B136,B,Calmar,M_PAIRWISE,H,"(12, 21, 0.55, 'M')",1.3040789259460395,1.0563032803155215,0.1380090078625671,-0.1921908077308987,True
T_REC,B136,B,Calmar,M_D2,H,"(12, 21, 0.55, 'M')",1.3040789259460395,1.0563032803155215,0.1380090078625671,-0.1921908077308987,True
T_REC,B136,B,Turnover,M_NONE,H,"(12, 252, 0.55, 'M')",0.987826220430941,0.8174832057872802,0.09938390530948715,-0.20764871733154333,False
T_REC,B136,B,Turnover,M_SUBSAMPLE,H,"(12, 252, 0.55, 'M')",0.987826220430941,0.8174832057872802,0.09938390530948715,-0.20764871733154333,False
T_REC,B136,B,Turnover,M_PAIRWISE,H,"(12, 252, 0.55, 'M')",0.987826220430941,0.8174832057872802,0.09938390530948715,-0.20764871733154333,False
T_REC,B136,B,Turnover,M_D2,H,"(12, 252, 0.55, 'M')",0.987826220430941,0.8174832057872802,0.09938390530948715,-0.20764871733154333,False
T_REC,SMALL,A,Sharpe,M_NONE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,Sharpe,M_SUBSAMPLE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,Sharpe,M_PAIRWISE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,Sharpe,M_D2,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,CAGR,M_NONE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,CAGR,M_SUBSAMPLE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,CAGR,M_PAIRWISE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,CAGR,M_D2,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,MaxDD,M_NONE,N,"(40, 126, 0.75, 'W')",0.5857770191934815,0.41008987441341255,0.05790651525515811,-0.3552195718774188,False
T_REC,SMALL,A,MaxDD,M_SUBSAMPLE,N,"(40, 126, 0.75, 'W')",0.5857770191934815,0.41008987441341255,0.05790651525515811,-0.3552195718774188,False
T_REC,SMALL,A,MaxDD,M_PAIRWISE,N,"(40, 126, 0.75, 'W')",0.5857770191934815,0.41008987441341255,0.05790651525515811,-0.3552195718774188,False
T_REC,SMALL,A,MaxDD,M_D2,N,"(40, 126, 0.75, 'W')",0.5857770191934815,0.41008987441341255,0.05790651525515811,-0.3552195718774188,False
T_REC,SMALL,A,Vol,M_NONE,GROSS,"(20, 126, 0.3, 'W')",0.4741409053365358,0.530223930552932,0.038393787849075656,-0.15803841965053078,False
T_REC,SMALL,A,Vol,M_SUBSAMPLE,GROSS,"(20, 126, 0.3, 'W')",0.4741409053365358,0.530223930552932,0.038393787849075656,-0.15803841965053078,False
T_REC,SMALL,A,Vol,M_PAIRWISE,GROSS,"(20, 126, 0.3, 'W')",0.4741409053365358,0.530223930552932,0.038393787849075656,-0.15803841965053078,False
T_REC,SMALL,A,Vol,M_D2,GROSS,"(20, 126, 0.3, 'W')",0.4741409053365358,0.530223930552932,0.038393787849075656,-0.15803841965053078,False
T_REC,SMALL,A,Calmar,M_NONE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,Calmar,M_SUBSAMPLE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,Calmar,M_PAIRWISE,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,Calmar,M_D2,H,"(20, 21, 0.75, 'W')",0.9198689183795604,0.6609285807326951,0.10937568673966136,-0.34952971822725654,False
T_REC,SMALL,A,Turnover,M_NONE,H,"(20, 252, 0.75, 'W')",0.6731628526455633,0.8626496072479855,0.15482108488283863,-0.36004470663366117,False
T_REC,SMALL,A,Turnover,M_SUBSAMPLE,H,"(20, 252, 0.75, 'W')",0.6731628526455633,0.8626496072479855,0.15482108488283863,-0.36004470663366117,False
T_REC,SMALL,A,Turnover,M_PAIRWISE,H,"(20, 252, 0.75, 'W')",0.6731628526455633,0.8626496072479855,0.15482108488283863,-0.36004470663366117,False
T_REC,SMALL,A,Turnover,M_D2,H,"(20, 252, 0.75, 'W')",0.6731628526455633,0.8626496072479855,0.15482108488283863,-0.36004470663366117,False
T_REC,SMALL,B,Sharpe,M_NONE,N,"(30, 63, 0.55, 'M')",1.0840861084351445,0.44767493273923525,0.05082788517361969,-0.2675468435060723,False
T_REC,SMALL,B,Sharpe,M_SUBSAMPLE,N,"(30, 63, 0.55, 'M')",1.0840861084351445,0.44767493273923525,0.05082788517361969,-0.2675468435060723,False
T_REC,SMALL,B,Sharpe,M_PAIRWISE,N,"(30, 63, 0.55, 'M')",1.0840861084351445,0.44767493273923525,0.05082788517361969,-0.2675468435060723,False
T_REC,SMALL,B,Sharpe,M_D2,N,"(30, 63, 0.55, 'M')",1.0840861084351445,0.44767493273923525,0.05082788517361969,-0.2675468435060723,False
T_REC,SMALL,B,CAGR,M_NONE,GROSS,"(12, 63, 0.75, 'M')",0.8120607559934488,0.41677821250951563,0.06742134728279692,-0.3891094545178072,False
T_REC,SMALL,B,CAGR,M_SUBSAMPLE,GROSS,"(12, 63, 0.75, 'M')",0.8120607559934488,0.41677821250951563,0.06742134728279692,-0.3891094545178072,False
T_REC,SMALL,B,CAGR,M_PAIRWISE,GROSS,"(12, 63, 0.75, 'M')",0.8120607559934488,0.41677821250951563,0.06742134728279692,-0.3891094545178072,False
T_REC,SMALL,B,CAGR,M_D2,GROSS,"(12, 63, 0.75, 'M')",0.8120607559934488,0.41677821250951563,0.06742134728279692,-0.3891094545178072,False
T_REC,SMALL,B,MaxDD,M_NONE,GROSS,"(12, 63, 0.3, 'M')",0.7965857334947642,0.41464612091735004,0.03143096983750815,-0.16711261177676162,False
T_REC,SMALL,B,MaxDD,M_SUBSAMPLE,H,"(12, 21, 0.55, 'M')",0.8106650510805523,0.6296525679233137,0.08789126823084814,-0.25360897911666336,False
T_REC,SMALL,B,MaxDD,M_PAIRWISE,H,"(12, 21, 0.55, 'M')",0.8106650510805523,0.6296525679233137,0.08789126823084814,-0.25360897911666336,False
T_REC,SMALL,B,MaxDD,M_D2,H,"(12, 21, 0.55, 'M')",0.8106650510805523,0.6296525679233137,0.08789126823084814,-0.25360897911666336,False
T_REC,SMALL,B,Vol,M_NONE,GROSS,"(12, 63, 0.3, 'M')",0.7965857334947642,0.41464612091735004,0.03143096983750815,-0.16711261177676162,False
T_REC,SMALL,B,Vol,M_SUBSAMPLE,GROSS,"(12, 63, 0.3, 'M')",0.7965857334947642,0.41464612091735004,0.03143096983750815,-0.16711261177676162,False
T_REC,SMALL,B,Vol,M_PAIRWISE,GROSS,"(12, 63, 0.3, 'M')",0.7965857334947642,0.41464612091735004,0.03143096983750815,-0.16711261177676162,False
T_REC,SMALL,B,Vol,M_D2,GROSS,"(12, 63, 0.3, 'M')",0.7965857334947642,0.41464612091735004,0.03143096983750815,-0.16711261177676162,False
T_REC,SMALL,B,Calmar,M_NONE,N,"(30, 63, 0.55, 'M')",1.0840861084351445,0.44767493273923525,0.05082788517361969,-0.2675468435060723,False
T_REC,SMALL,B,Calmar,M_SUBSAMPLE,H,"(12, 21, 0.55, 'M')",0.8106650510805523,0.6296525679233137,0.08789126823084814,-0.25360897911666336,False
T_REC,SMALL,B,Calmar,M_PAIRWISE,H,"(12, 21, 0.55, 'M')",0.8106650510805523,0.6296525679233137,0.08789126823084814,-0.25360897911666336,False
T_REC,SMALL,B,Calmar,M_D2,N,"(30, 63, 0.55, 'M')",1.0840861084351445,0.44767493273923525,0.05082788517361969,-0.2675468435060723,False
T_REC,SMALL,B,Turnover,M_NONE,H,"(12, 252, 0.55, 'M')",0.6733449242609827,0.37668831884146803,0.0460302940126589,-0.261809158745995,False
T_REC,SMALL,B,Turnover,M_SUBSAMPLE,H,"(12, 252, 0.55, 'M')",0.6733449242609827,0.37668831884146803,0.0460302940126589,-0.261809158745995,False
T_REC,SMALL,B,Turnover,M_PAIRWISE,H,"(12, 252, 0.55, 'M')",0.6733449242609827,0.37668831884146803,0.0460302940126589,-0.261809158745995,False
T_REC,SMALL,B,Turnover,M_D2,H,"(12, 252, 0.55, 'M')",0.6733449242609827,0.37668831884146803,0.0460302940126589,-0.261809158745995,False
T_LAG1,U56,A,Sharpe,M_NONE,N,"(12, 126, 0.75, 'W')",1.1696873607632179,1.1698943117560725,0.18714415997301903,-0.2016923126486766,True
T_LAG1,U56,A,Sharpe,M_SUBSAMPLE,N,"(12, 126, 0.75, 'W')",1.1696873607632179,1.1698943117560725,0.18714415997301903,-0.2016923126486766,True
T_LAG1,U56,A,Sharpe,M_PAIRWISE,N,"(12, 126, 0.75, 'W')",1.1696873607632179,1.1698943117560725,0.18714415997301903,-0.2016923126486766,True
T_LAG1,U56,A,Sharpe,M_D2,N,"(12, 126, 0.75, 'W')",1.1696873607632179,1.1698943117560725,0.18714415997301903,-0.2016923126486766,True
T_LAG1,U56,A,CAGR,M_NONE,GROSS,"(20, 126, 0.75, 'W')",1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,True
T_LAG1,U56,A,CAGR,M_SUBSAMPLE,GROSS,"(20, 126, 0.75, 'W')",1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,True
T_LAG1,U56,A,CAGR,M_PAIRWISE,GROSS,"(20, 126, 0.75, 'W')",1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,True
T_LAG1,U56,A,CAGR,M_D2,GROSS,"(20, 126, 0.75, 'W')",1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,True
T_LAG1,U56,A,MaxDD,M_NONE,N,"(40, 126, 0.75, 'W')",1.1622879854389037,1.1150205809068778,0.14075876803447396,-0.2245551801328196,False
T_LAG1,U56,A,MaxDD,M_SUBSAMPLE,N,"(40, 126, 0.75, 'W')",1.1622879854389037,1.1150205809068778,0.14075876803447396,-0.2245551801328196,False
T_LAG1,U56,A,MaxDD,M_PAIRWISE,N,"(40, 126, 0.75, 'W')",1.1622879854389037,1.1150205809068778,0.14075876803447396,-0.2245551801328196,False
T_LAG1,U56,A,MaxDD,M_D2,N,"(40, 126, 0.75, 'W')",1.1622879854389037,1.1150205809068778,0.14075876803447396,-0.2245551801328196,False
T_LAG1,U56,A,Vol,M_NONE,GROSS,"(20, 126, 0.3, 'W')",1.1146340993875627,1.1738708320626285,0.06781524673092854,-0.07990335554891093,False
T_LAG1,U56,A,Vol,M_SUBSAMPLE,GROSS,"(20, 126, 0.3, 'W')",1.1146340993875627,1.1738708320626285,0.06781524673092854,-0.07990335554891093,False
T_LAG1,U56,A,Vol,M_PAIRWISE,GROSS,"(20, 126, 0.3, 'W')",1.1146340993875627,1.1738708320626285,0.06781524673092854,-0.07990335554891093,False
T_LAG1,U56,A,Vol,M_D2,GROSS,"(20, 126, 0.3, 'W')",1.1146340993875627,1.1738708320626285,0.06781524673092854,-0.07990335554891093,False
T_LAG1,U56,A,Calmar,M_NONE,N,"(15, 126, 0.75, 'W')",1.1485292319546603,1.1893551717984185,0.18871877652037616,-0.20144579389406259,True
T_LAG1,U56,A,Calmar,M_SUBSAMPLE,CADENCE,"(20, 126, 0.75, 'W')",1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,True
T_LAG1,U56,A,Calmar,M_PAIRWISE,CADENCE,"(20, 126, 0.75, 'W')",1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,True
T_LAG1,U56,A,Calmar,M_D2,CADENCE,"(20, 126, 0.75, 'W')",1.115763519905964,1.1759465345181017,0.1716196082191408,-0.19127561830465023,True
T_LAG1,U56,A,Turnover,M_NONE,H,"(20, 252, 0.75, 'W')",1.1321555761923587,1.1899719103842925,0.17330929033385956,-0.21843530966689828,False
T_LAG1,U56,A,Turnover,M_SUBSAMPLE,H,"(20, 252, 0.75, 'W')",1.1321555761923587,1.1899719103842925,0.17330929033385956,-0.21843530966689828,False
