panel,k,draw,r,n,arm,Ebar,n_over_Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,CAGR_0bps,Sharpe_0bps,MaxDD_0bps,H1_0bps,H2_0bps,OOS_CAGR_0bps,OOS_Sharpe_0bps,OOS_MaxDD_0bps,IS_Sharpe_0bps,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,pass4a,pass4b
MIX q=1.00 k=40 d2,40,2,0.05,2.0,CAND,14.1,0.14184397163120568,0.3525,0.07431470484514824,0.3971885665076145,-0.8454532902742604,0.6375782489640958,0.20546337995604946,0.10249855714355793,0.4772726071297072,-0.8454532902742609,0.24382919324701827,0.10063853562601177,0.4849422106447821,-0.829471011220514,0.7244777318638276,0.2947086190065821,0.13093315876451905,0.5635872929616504,-0.8294710112205135,0.3356195302202575,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7278982180470086,0.9920138379580672,0.5276750736336916,-0.18315601033605677,0.6680319593768097,0.05219521705033636,-0.18315601033605622,False,False
MIX q=1.00 k=40 d2,40,2,0.1,4.0,CAND,14.1,0.28368794326241137,0.3525,0.06269205893684027,0.3992680934514531,-0.7026699221459007,0.7371232038545521,0.1342298048543452,0.05456763499350603,0.3525467171786117,-0.7026699221459001,0.4947106497799808,0.08279231928065456,0.490898326936943,-0.6783768955051876,0.8270246800504399,0.22832307377764371,0.07614671565801467,0.44552752056837797,-0.6783768955051876,0.5847321596518705,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7278982180470086,0.9920138379580672,0.5276750736336916,-0.18315601033605677,0.6680319593768097,0.05219521705033636,-0.18315601033605622,False,False
MIX q=1.00 k=40 d2,40,2,0.25,10.0,CAND,14.1,0.7092198581560284,0.3525,0.044429618274878235,0.373661062644111,-0.49665684971226287,0.6595409023654775,0.15136627179968254,0.04243412030244431,0.34674611491219137,-0.49665684971226165,0.4314946359434837,0.05750985809096232,0.46004774588991515,-0.46918989475245565,0.7458518387777338,0.2388925840327917,0.05656179334705347,0.4341324245794467,-0.46918989475245554,0.5170166631954366,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7278982180470086,0.9920138379580672,0.5276750736336916,-0.18315601033605677,0.6680319593768097,0.05219521705033636,-0.18315601033605622,False,False
MIX q=1.00 k=40 d2,40,2,0.5,20.0,CAND,14.1,1.4184397163120568,0.3525,0.03276818355589883,0.3754316987906836,-0.3148137011931845,0.6790125179515311,0.13132608055766312,0.01976891737386155,0.23860134308410708,-0.31481370119318675,0.6456020869416423,0.03939084816253824,0.4400859602555156,-0.29717648594391033,0.7405357131648984,0.19923401250337802,0.02701897753104232,0.3058867984100666,-0.2971764859439088,0.705941766903005,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7278982180470086,0.9920138379580672,0.5276750736336916,-0.18315601033605677,0.6680319593768097,0.05219521705033636,-0.18315601033605622,False,False
MIX q=1.00 k=40 d2,40,2,,,EWall,14.1,,0.3525,0.03664565868391367,0.31038060076182217,-0.4835404049348242,0.6037082372052638,0.11946696019512423,0.023883407647899535,0.22416603685268663,-0.48354040493482486,0.5025537701776139,0.05136195560154366,0.40196861654007704,-0.4498802919353714,0.6933450588390533,0.21515219060631993,0.03999020096264072,0.3168664377701446,-0.44988029193537205,0.5942385773950354,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.7278982180470086,0.9920138379580672,0.5276750736336916,-0.18315601033605677,0.6680319593768097,0.05219521705033636,-0.18315601033605622,False,False
MIX q=1.00 k=40 d3,40,3,0.05,2.0,CAND,12.916867469879518,0.1548363025837142,0.32292168674698796,0.06189885632908254,0.3547320170534971,-0.6754218627658992,0.111224595458353,0.5578652205923859,0.08045230401873749,0.4120062955391132,-0.6754218627658997,0.25310154426640025,0.08691968506542325,0.43958658309712684,-0.6594589165811966,0.20403378600208996,0.6369392414325344,0.10629956098377158,0.4950553798674853,-0.6594589165811966,0.3414672067966565,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.41113411311756076,0.3897188554159514,0.43143606285168135,-0.14694128324201072,0.3720100164084282,0.02687658250321512,-0.1469412832420105,False,False
MIX q=1.00 k=40 d3,40,3,0.1,4.0,CAND,12.916867469879518,0.3096726051674284,0.32292168674698796,0.04384871237510923,0.31126974244891703,-0.4444450686410055,0.2292224865886596,0.38007852280241294,0.03475730271584698,0.26558642446558567,-0.4444450686410054,0.39792589011642693,0.06363217814904387,0.40275932172891626,-0.4304716133236496,0.31869518717844697,0.47422236307879256,0.05643320384477657,0.36185551356314455,-0.43047161332364925,0.4810407298558236,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.41113411311756076,0.3897188554159514,0.43143606285168135,-0.14694128324201072,0.3720100164084282,0.02687658250321512,-0.1469412832420105,False,False
MIX q=1.00 k=40 d3,40,3,0.25,10.0,CAND,12.916867469879518,0.7741815129185711,0.32292168674698796,0.011354620622360034,0.15068295088150305,-0.3586543469514095,0.2631173565799643,0.06097400756028536,0.003627305903957767,0.09889304375410794,-0.3586543469514101,0.249054531607876,0.02407752024394494,0.23903078382072424,-0.32060769774126574,0.34910949726163193,0.15213735734636544,0.017534671411526537,0.19121968465654182,-0.3206076977412655,0.3305402941865875,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.41113411311756076,0.3897188554159514,0.43143606285168135,-0.14694128324201072,0.3720100164084282,0.02687658250321512,-0.1469412832420105,False,False
MIX q=1.00 k=40 d3,40,3,0.5,20.0,CAND,12.916867469879518,1.5483630258371421,0.32292168674698796,0.01157062948675236,0.1679329727473836,-0.22050458609954704,0.20510763136196603,0.14305541159110124,0.00496299864087546,0.09966426223877226,-0.22050458609954782,0.3139769984880573,0.01803754113560485,0.23432773630809417,-0.19625901579291227,0.2685653388844168,0.21285741506977668,0.012240129316420933,0.16888779338470472,-0.19625901579291316,0.375947803183566,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.41113411311756076,0.3897188554159514,0.43143606285168135,-0.14694128324201072,0.3720100164084282,0.02687658250321512,-0.1469412832420105,False,False
MIX q=1.00 k=40 d3,40,3,,,EWall,12.916867469879518,,0.32292168674698796,0.029439838144074804,0.25545220555463627,-0.385183229943295,0.30066528947480853,0.22970111833833462,0.021868129513459955,0.20861708808977086,-0.3851832299432949,0.3541588562072932,0.04477226984169547,0.34302403209135174,-0.36815787485570317,0.3916437561101802,0.3170307338317721,0.03813215085937682,0.29550194621890513,-0.3681578748557037,0.44454721317305634,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.41113411311756076,0.3897188554159514,0.43143606285168135,-0.14694128324201072,0.3720100164084282,0.02687658250321512,-0.1469412832420105,False,False
MIX q=1.00 k=40 d4,40,4,0.05,2.0,CAND,13.640963855421687,0.14661720544073487,0.34102409638554215,0.026056453158995074,0.2309434266133415,-0.6555101748201451,0.03200668426231649,0.3979934670886018,0.05696430578693579,0.3367188233234496,-0.5281175896437897,0.05099320190006272,0.05207446592440923,0.3210328342664618,-0.5851830798343164,0.12825953035800292,0.4837137174219843,0.08356525086686895,0.42452950270283524,-0.5032296222515753,0.14508696911524352,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.570518999799032,0.5814071741920611,0.5600108571400813,-0.17121138744530706,0.5286916803729645,0.04014364757397604,-0.1712113874453065,False,False
MIX q=1.00 k=40 d4,40,4,0.1,4.0,CAND,13.640963855421687,0.29323441088146973,0.34102409638554215,0.06314371911493666,0.3973973295003613,-0.47483334872238514,0.47928403388493496,0.33318731082456254,0.04617498228368677,0.3176803925724285,-0.4748333487223855,0.5362770727551803,0.08332051323150091,0.4873526457807855,-0.45635393521272116,0.5664251800962741,0.4261800953470937,0.06722425367134965,0.41058779293547076,-0.4563539352127216,0.6211847183593149,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.570518999799032,0.5814071741920611,0.5600108571400813,-0.17121138744530706,0.5286916803729645,0.04014364757397604,-0.1712113874453065,False,False
MIX q=1.00 k=40 d4,40,4,0.25,10.0,CAND,13.640963855421687,0.7330860272036743,0.34102409638554215,0.03694623555033716,0.31791938450391816,-0.3508311023406294,0.3286451884740351,0.3112590299322699,0.03636071316207046,0.30861759990002224,-0.35083110234063086,0.3353061613294442,0.05033293921025894,0.40399531781054043,-0.33552230994643295,0.41492409305174,0.39778456133525586,0.050728280694125605,0.39788736361096333,-0.3355223099464312,0.4159112501280599,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.570518999799032,0.5814071741920611,0.5600108571400813,-0.17121138744530706,0.5286916803729645,0.04014364757397604,-0.1712113874453065,False,False
MIX q=1.00 k=40 d4,40,4,0.5,20.0,CAND,13.640963855421687,1.4661720544073487,0.34102409638554215,0.027647697809620286,0.31833414959942835,-0.22045256839647054,0.32846265767065114,0.31186195928658994,0.018130983762647768,0.2213847771762451,-0.22045256839646943,0.5000768616608844,0.03429756569685738,0.38158039904848196,-0.21081157991722932,0.38735784229061665,0.37918582748831237,0.025495750224921343,0.2887363264638649,-0.21081157991723076,0.5560832908680573,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.570518999799032,0.5814071741920611,0.5600108571400813,-0.17121138744530706,0.5286916803729645,0.04014364757397604,-0.1712113874453065,False,False
MIX q=1.00 k=40 d4,40,4,,,EWall,13.640963855421687,,0.34102409638554215,0.044584899863112204,0.3551899932780112,-0.37422759958778795,0.296393893141658,0.4060528022156095,0.043366388630723174,0.3406058288716805,-0.3742275995877866,0.38280698769688193,0.05941303143424648,0.44446705470360015,-0.3594874423397042,0.38124033091742526,0.49986308367463683,0.05928638574709355,0.4327904425527802,-0.3594874423397051,0.4671629332166181,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.570518999799032,0.5814071741920611,0.5600108571400813,-0.17121138744530706,0.5286916803729645,0.04014364757397604,-0.1712113874453065,False,False
MIX q=1.00 k=40 d5,40,5,0.05,2.0,CAND,14.628915662650602,0.13671553286114313,0.36572289156626503,-0.03578192340415698,0.002538694123933014,-0.7170743972506638,-0.2312428969002104,0.18211210818540524,-0.02788338469322793,0.05142070475856466,-0.5523417632191829,-0.09811941621706034,-0.011303659220972984,0.09456590923749986,-0.6591419491430663,-0.13188035011678328,0.2699407867477384,-0.002057245511842609,0.1403470137551548,-0.5138663559251271,0.0021072283673367162,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.48367518448558344,0.4347688897045824,0.5285833584782246,-0.14237577130185874,0.5309865293887819,0.039939565135319155,-0.14237577130186008,False,False
MIX q=1.00 k=40 d5,40,5,0.1,4.0,CAND,14.628915662650602,0.27343106572228626,0.36572289156626503,0.03758819475912856,0.28293716777178723,-0.3873165849077993,0.255014610775255,0.30843846372306677,0.03250658056172595,0.2555803327401504,-0.35194290066222844,0.34298517041273474,0.0585334333377725,0.3807330159055435,-0.3312258226311102,0.35929020758129265,0.4023703917005823,0.05427569571486379,0.35035636083969707,-0.3312258226311119,0.4485266580135503,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.48367518448558344,0.4347688897045824,0.5285833584782246,-0.14237577130185874,0.5309865293887819,0.039939565135319155,-0.14237577130186008,False,False
MIX q=1.00 k=40 d5,40,5,0.25,10.0,CAND,14.628915662650602,0.6835776643057158,0.36572289156626503,0.0376549443069103,0.32490533231972285,-0.33044051747021164,0.27678537048393254,0.36688625854018037,0.03697443761803143,0.30903894395422504,-0.3304405174702124,0.36129247633354383,0.05101961843623992,0.4119028385424838,-0.310829348611078,0.3661430552405947,0.4530050903070095,0.05127984020259113,0.3958450848491948,-0.3108293486110788,0.4499265492408267,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.48367518448558344,0.4347688897045824,0.5285833584782246,-0.14237577130185874,0.5309865293887819,0.039939565135319155,-0.14237577130186008,False,False
MIX q=1.00 k=40 d5,40,5,0.5,20.0,CAND,14.628915662650602,1.3671553286114315,0.36572289156626503,0.02850970249525031,0.320230395839912,-0.24796094166873306,0.34899197075577965,0.30102286674284173,0.02163391024582695,0.24643284980936098,-0.2479609416687335,0.47175906294267267,0.03532392657893002,0.3831638956176332,-0.23723076584698388,0.40862845260586106,0.3673100379015455,0.02937555195307895,0.313526820017831,-0.23723076584698455,0.5272762385253369,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.48367518448558344,0.4347688897045824,0.5285833584782246,-0.14237577130185874,0.5309865293887819,0.039939565135319155,-0.14237577130186008,False,False
MIX q=1.00 k=40 d5,40,5,,,EWall,14.628915662650602,,0.36572289156626503,0.029539007445434917,0.2647490371852607,-0.43434221783758054,0.3215110652078882,0.22364640494647992,0.026236663722609244,0.23990454260803118,-0.43434221783757965,0.31344833956866724,0.04347440079259779,0.35095876978781654,-0.4205680427993025,0.4058705321434161,0.3124150299090392,0.04114110129948467,0.32758811282420525,-0.4205680427993038,0.3975061376997106,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.48367518448558344,0.4347688897045824,0.5285833584782246,-0.14237577130185874,0.5309865293887819,0.039939565135319155,-0.14237577130186008,False,False
MIX q=1.00 k=40 d6,40,6,0.05,2.0,CAND,12.675903614457832,0.15777967873776255,0.3168975903614458,0.017210333324484628,0.19946091832120982,-0.5404152078353495,0.10680647342869999,0.27759378499815446,0.014913338228194961,0.1979871700997405,-0.4869060697665454,0.205383545619636,0.04368211013117751,0.2923249724813557,-0.46727165801321424,0.2024027139504673,0.3689464001480661,0.04283781629264016,0.28933823661475044,-0.4587502706437334,0.30266770384226366,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.13552497939407437,-0.04157446522500223,0.30607341945470345,-0.2395166835496414,0.262067408709064,0.01813216992296507,-0.19508541126349443,False,False
MIX q=1.00 k=40 d6,40,6,0.1,4.0,CAND,12.675903614457832,0.3155593574755251,0.3168975903614458,0.01236269420534919,0.1632622926536628,-0.40066735151752086,0.2857756747239741,0.06163989285738851,-0.014192074901415497,0.045404269510579236,-0.38521722935858604,0.38927018336518726,0.03243744049849884,0.25766759336711803,-0.3580384182639542,0.37852644116204653,0.15812410927377243,0.006798462153122742,0.1411491402828928,-0.35803841826395444,0.48192893924556646,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.13552497939407437,-0.04157446522500223,0.30607341945470345,-0.2395166835496414,0.262067408709064,0.01813216992296507,-0.19508541126349443,False,False
MIX q=1.00 k=40 d6,40,6,0.25,10.0,CAND,12.675903614457832,0.7888983936888128,0.3168975903614458,0.01500476638759296,0.17501872042696986,-0.4064594242688667,0.17705028007330886,0.17387407171868152,0.010864371832523423,0.14711415614246018,-0.3872915416812025,0.22436214604693275,0.027199029532422925,0.256641172101867,-0.3704476644130361,0.2522227417872447,0.26146875006186043,0.024417366029885867,0.2354616528887024,-0.37044766441303567,0.2943164888090789,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.13552497939407437,-0.04157446522500223,0.30607341945470345,-0.2395166835496414,0.262067408709064,0.01813216992296507,-0.19508541126349443,False,False
MIX q=1.00 k=40 d6,40,6,0.5,20.0,CAND,12.675903614457832,1.5777967873776255,0.3168975903614458,-0.005764470237213715,-0.011955409415707151,-0.33372402717703165,-0.04050322395802482,0.010500798199191159,-0.011325271739751064,-0.05895611115618523,-0.29389318223888805,0.08131507205845412,0.0005102815169215624,0.05342682916601655,-0.30958066451322874,0.02173779127609182,0.07913755311408817,-0.004255851418114909,0.010159892474749174,-0.2778446074866895,0.14017838083440787,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.13552497939407437,-0.04157446522500223,0.30607341945470345,-0.2395166835496414,0.262067408709064,0.01813216992296507,-0.19508541126349443,False,False
MIX q=1.00 k=40 d6,40,6,,,EWall,12.675903614457832,,0.3168975903614458,-0.01143122614000791,0.003237649153792487,-0.47145881783345067,0.011876635382426516,-0.004409395120269901,-0.011278778749186813,0.0061703165994609266,-0.41146336881969936,-0.0016723741466823164,0.0035324240104732674,0.10029890249019797,-0.4221168635328638,0.10380935983221558,0.0975111754934027,0.004668924613867809,0.10825674068966018,-0.3930684601197374,0.08697205148794052,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.13552497939407437,-0.04157446522500223,0.30607341945470345,-0.2395166835496414,0.262067408709064,0.01813216992296507,-0.19508541126349443,False,False
MIX q=1.00 k=40 d7,40,7,0.05,2.0,CAND,12.548192771084338,0.15938550168026883,0.31370481927710847,0.008281553652335072,0.173020368002491,-0.7776013294259871,0.008361922308437504,0.3063570347649496,0.06601354651360647,0.3555784243305701,-0.7776013294259876,-0.19552500944802514,0.03365268859564674,0.25697544453826365,-0.7473156590344434,0.0998396740217002,0.38520074745463606,0.09303263700254383,0.4340047909673993,-0.7473156590344434,-0.09903435382089847,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.3339412205840902,0.3413854350858326,0.32638427269165404,-0.22777589192658654,0.25098195165767084,0.016331705001950914,-0.22777589192658643,False,False
