panel,family,level,cad,gross,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,turn_yr,p4a,f4b,p4b
SMALL439,QUANTILE,0.95,W,1.0,DEGROSS,0.11383135768679842,0.6577218670563624,-0.43100774637838957,0.8961313171963166,0.5394280326991538,0.13509023435844747,0.9133873223037842,-0.2163900115818188,0.100948660856923,0.5579522325910975,-0.4310077463783891,2.2034275758776056,False,"H1,H2,OOS,DD",False
SMALL439,QUANTILE,0.95,M,0.5,RESPREAD,0.06064257151586405,0.6455875445922686,-0.232161350876948,0.8789273683642511,0.5257319079867371,0.06904683792916266,0.8885046344092637,-0.1207926823056491,0.05550411291201729,0.5488051932061131,-0.23216135087694822,0.5760080095111445,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,M,0.5,DEGROSS,0.05782356336951988,0.6461175496533447,-0.2212402819066459,0.8789502257179466,0.5262957938348942,0.06570621063631421,0.8885827820946062,-0.11522433367356633,0.05300220383716825,0.5493441008206879,-0.22124028190664624,0.5490232010016559,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,M,0.75,RESPREAD,0.08871659622176753,0.6445620881755271,-0.3392218923356701,0.8797863782326868,0.5248321386852135,0.10331875911067745,0.8899922852168726,-0.17678569179338688,0.07982777662027796,0.5474270377395921,-0.339221892335671,0.8471877711094185,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,M,0.75,DEGROSS,0.08472755155570733,0.645182614185501,-0.323065845346193,0.8797699846079015,0.5254380559529473,0.09834188669741906,0.8899981895425936,-0.1688356982195014,0.07643435719595915,0.5480491759629363,-0.32306584534619187,0.8068627503753077,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,M,1.0,RESPREAD,0.11502464581615834,0.6431806526779942,-0.4428967455616277,0.8806023736926903,0.5239857460366452,0.13730959267314846,0.8914728367143705,-0.23000181536017072,0.1015297938210371,0.5459253667420262,-0.4428967455616267,1.1260710085994803,False,"H1,H2,OOS,DD",False
SMALL439,QUANTILE,0.95,M,1.0,DEGROSS,0.11006489811067843,0.6439225558495568,-0.42247096483054647,0.8805481079315032,0.5245977981488,0.13073548132710666,0.891403944320142,-0.21991713540796576,0.0975340763488115,0.5466213820644682,-0.42247096483054736,1.0698801098326107,False,"H1,H2,OOS,DD",False
SMALL439,QUANTILE,0.95,Q,0.5,RESPREAD,0.06461844011526363,0.6829573842167318,-0.2178859065148968,0.9139541446257222,0.565739447881033,0.0722905580666724,0.9256418589365967,-0.11789659973632804,0.05992492569743968,0.5867211090790707,-0.21788590651489714,0.3394832827989264,False,"H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,Q,0.5,DEGROSS,0.06165471268343681,0.6838543423912669,-0.20706593833521525,0.914139227904393,0.5668669230278593,0.06881459258874378,0.9259204642106447,-0.11235081216779497,0.057272940899422586,0.5877505030816866,-0.2070659383352157,0.32398242685052336,False,"H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,Q,0.75,RESPREAD,0.0938109088114536,0.6769322499335928,-0.3256598905807522,0.9126567639262035,0.557601049605144,0.10761263948596245,0.9233559353548767,-0.17416890884888991,0.0854040124499631,0.5795933472645253,-0.3256598905807524,0.4963385547079641,False,"H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,Q,0.75,DEGROSS,0.08969762856785568,0.6783781108131011,-0.30954296745955556,0.9129657791826364,0.559364131025804,0.10249032914261846,0.9238113427511184,-0.16609779963175364,0.08189988409843352,0.5812217745947824,-0.3095429674595551,0.47319820624487996,False,"H2,OOS,DD,CAGR",False
SMALL439,QUANTILE,0.95,Q,1.0,RESPREAD,0.12052377097774847,0.6687651153741277,-0.436595383295153,0.9108380520737461,0.5476532965513613,0.14221478566162915,0.9204832737332465,-0.22872063013943023,0.10738203504775434,0.5704886814063426,-0.4365953832951517,0.658039766737212,False,"H2,OOS,DD",False
SMALL439,QUANTILE,0.95,Q,1.0,DEGROSS,0.11554880806003198,0.6709928960908015,-0.41431442858144607,0.9113165577266572,0.5501977725454789,0.13553245571588723,0.9211659666201211,-0.2182808104077235,0.10342761077214235,0.5728995181365054,-0.4143144285814482,0.6253610930888094,False,"H2,OOS,DD",False
SMALL439,MA-THRESH,0.3,D,0.5,RESPREAD,0.04969919405596235,0.439121438677621,-0.3617326892693027,0.12113922068827723,0.7052200999333569,-0.017237503966977985,-0.0785035035251231,-0.3617326892693027,0.09313319900047223,0.7347752165242074,-0.21911364543456813,31.969613697416197,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.3,D,0.5,DEGROSS,0.0060356648682544645,0.4790161117609515,-0.028990152770027366,0.3040492959242096,0.6066392201899955,0.0011743408071662742,0.1640268376031109,-0.015204337215255048,0.009038666104991933,0.6024007825355076,-0.028990152770027144,1.7088308510030428,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,D,0.75,RESPREAD,0.068945984837121,0.44068952521529003,-0.49543767934307337,0.122497445373849,0.7069737819480392,-0.031196716690345738,-0.07718912540069038,-0.49543767934307337,0.13564448466718693,0.7364891881342341,-0.31854056686756804,47.64978497450763,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.3,D,0.75,DEGROSS,0.009007823694800354,0.4791222184301724,-0.04339624173580148,0.3041156250864146,0.6067741319930786,0.0017426360007692931,0.164093514008431,-0.022740081785058264,0.013504412214138117,0.6025251637332885,-0.04339624173580181,2.5612085318259465,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,D,1.0,RESPREAD,0.08406898550112585,0.4421985583927515,-0.6041444408774972,0.12380242161882964,0.7086630912681507,-0.04862307951565814,-0.0759305353888561,-0.6041444408774972,0.1747577118968202,0.7381421257234398,-0.4103152731248446,63.14217744903783,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.3,D,1.0,DEGROSS,0.011948755592313676,0.4792152429558124,-0.057740188135321,0.3041792293178146,0.6068900621506144,0.0022982645811799873,0.16415711804554076,-0.0302317461978725,0.017933032013004002,0.6026326749444734,-0.05774018813532311,3.412562622086177,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,W,0.5,RESPREAD,0.09491919381784775,0.7498130105471017,-0.30521535622322005,0.5057623756048341,0.9547518400310178,0.03657157799459654,0.35034326082318124,-0.30521535622322005,0.13244240193327528,0.9749908642834878,-0.2295295524257288,13.2666974390869,False,"H1,DD,CAGR",False
SMALL439,MA-THRESH,0.3,W,0.5,DEGROSS,0.008607013045575984,0.661253680036963,-0.023939761393385606,0.644886801228441,0.7418178643659052,0.00404443647115782,0.5462334773476759,-0.010259304504229516,0.011424762748055484,0.7369937667251311,-0.023939761393385606,0.7822614353009122,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,W,0.75,RESPREAD,0.13827246767454393,0.7497330038383319,-0.42909949286913907,0.5040102121622513,0.9563922951423255,0.0489586877965007,0.3493077046028307,-0.42909949286913907,0.19696835766433662,0.9761307874589067,-0.3299926623531191,19.7679485793281,False,"H1,DD",False
SMALL439,MA-THRESH,0.3,W,0.75,DEGROSS,0.012879517724475598,0.6614431292866041,-0.035836038066193066,0.645116584592275,0.7420305884152216,0.006054971590654823,0.5464605834067121,-0.015360559464306145,0.01710179517533117,0.7371910500931285,-0.03583603806619318,1.172574189334759,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,W,1.0,RESPREAD,0.1780660589260057,0.749379915465836,-0.5361481741784937,0.5020434159099801,0.9577860135026259,0.05693632516447389,0.3481315080655402,-0.5361481741784937,0.25940119606169154,0.9770585084542059,-0.4216134067318047,26.190085434413543,False,"H1,DD",False
SMALL439,MA-THRESH,0.3,W,1.0,DEGROSS,0.01713097661776164,0.6616327501659022,-0.04768332852852075,0.6453457924696897,0.74224583041071,0.008057614708736338,0.5466870949573425,-0.020442934590921613,0.02275455195485243,0.7373895597071016,-0.04768332852852064,1.562470982251796,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,M,0.5,RESPREAD,0.14560515231593119,1.1062540508268823,-0.20176016762941595,1.0879072668902754,1.1388328021957808,0.12498619344905415,1.0699560717597218,-0.14831479228674482,0.15847981369937814,1.1306152380689038,-0.2017601676294154,5.572711232934894,False,-,True
SMALL439,MA-THRESH,0.3,M,0.5,DEGROSS,0.010147964989508651,0.7702577234787932,-0.021380018415235624,0.8076861355101658,0.8297834224857253,0.006306795206265425,0.8050039258996037,-0.00720068627971171,0.012518802771814608,0.803494462296541,-0.021380018415235402,0.3648623626783669,True,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,M,0.75,RESPREAD,0.21837520998967141,1.1052511513368137,-0.2981015390815813,1.0888615798999763,1.1365835145069547,0.1874721872203038,1.07114687437041,-0.2178957157723067,0.23778886266977883,1.128534299597485,-0.298101539081581,8.289740329321614,False,DD,False
SMALL439,MA-THRESH,0.3,M,0.75,DEGROSS,0.015211664441391104,0.7730976089573941,-0.031756745613022996,0.808222064249301,0.8334350200166338,0.009459797437605166,0.8056309315656133,-0.01079486042743294,0.018767188213387076,0.806851458162085,-0.031756745613022774,0.5467138977895495,True,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,M,1.0,RESPREAD,0.2905290235878877,1.1037625767384776,-0.39184156083267074,1.0896990191583042,1.1337794680674158,0.2495279299411266,1.0722991987540447,-0.2845730624579591,0.3164237148856395,1.1258150144712828,-0.39184156083267063,10.968801586118888,False,DD,False
SMALL439,MA-THRESH,0.3,M,1.0,DEGROSS,0.02026847006625143,0.7758761711504774,-0.04193270012952077,0.8087568337090717,0.837007920772139,0.012612461725483248,0.8062568348627986,-0.014384901819101126,0.025008116346646236,0.8101352768406962,-0.04193270012952088,0.7282296605072186,True,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,Q,0.5,RESPREAD,0.12112497720807114,0.869758579769084,-0.23574229282156678,0.7694164071438115,0.9640132502500827,0.07859063534466681,0.6870621613146266,-0.19424921990050603,0.14812671016077195,0.9660493819780908,-0.2357422928215669,2.9034634108961668,False,"H1,DD",False
SMALL439,MA-THRESH,0.3,Q,0.5,DEGROSS,0.008449362910993408,0.603821419180025,-0.02305242103448424,0.5890513729981248,0.6681300582362857,0.004446292296908849,0.5304267202353034,-0.01322953049234965,0.010920463136393499,0.6605005950102353,-0.023052421034483905,0.21181284324403388,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,Q,0.75,RESPREAD,0.17469516831285303,0.8652255046039188,-0.3471150242473362,0.7787585488289959,0.9489572160751246,0.11630950640289761,0.6995066913484513,-0.278010433778092,0.21212873423692602,0.953574350939975,-0.3471150242473364,4.306103580715903,False,"H1,DD",False
SMALL439,MA-THRESH,0.3,Q,0.75,DEGROSS,0.012607999594635322,0.6076810434477007,-0.03359892777420104,0.5895579117063819,0.6728910660728501,0.006656315779071331,0.5309339325238537,-0.01980528626834943,0.016287673486569565,0.6651415209598011,-0.033598927774200815,0.3169048603936747,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.3,Q,1.0,RESPREAD,0.22354437153918738,0.859563184484717,-0.45446819220501455,0.7877653571182295,0.9323505723263374,0.15281289904294182,0.7116800925835425,-0.3543278253121094,0.2692070955866206,0.939297801197945,-0.45446819220501466,5.6878941853393465,False,"H1,DD",False
SMALL439,MA-THRESH,0.3,Q,1.0,DEGROSS,0.016723955714011973,0.6113278408359617,-0.04356427949656827,0.5900649481014779,0.6773791196726536,0.008857585489353115,0.5314423711522377,-0.026355064375708448,0.02159475521242915,0.6695239923798253,-0.04356427949656849,0.4214982201188112,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,D,0.5,RESPREAD,0.032636322976107746,0.35088482871493176,-0.26429222271018715,-0.00811485683659349,0.6185685442702636,-0.018189430147640517,-0.14801569713433232,-0.26429222271018715,0.06520956682052836,0.602191251629134,-0.25803003106670186,28.100314397613992,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.2,D,0.5,DEGROSS,0.00752794904606624,0.4073414938906012,-0.03633686013967641,0.05347956533320057,0.6223479187508356,0.00010297740086784302,0.01446999529160953,-0.030232382478129205,0.012124063686278275,0.563329094217314,-0.036336860139676186,2.851138023906333,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,D,0.75,RESPREAD,0.04503138173883392,0.35275719617034823,-0.37799147671894395,-0.0062398380984563665,0.6204799330967332,-0.030147764124276,-0.14614222220343928,-0.37799147671894395,0.09415883723810681,0.6040766608595024,-0.36662179088672164,41.84686959101246,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.2,D,0.75,DEGROSS,0.011183270799213663,0.407508850638108,-0.05425002014215585,0.05360913540199407,0.6225469870657391,9.727531872272266e-05,0.014599054310759066,-0.04511466327529434,0.01806570814585373,0.5635165840885045,-0.05425002014215574,4.271953796930086,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,D,1.0,RESPREAD,0.05463935090853789,0.3545878545789992,-0.4792105439079577,-0.004400914755519665,0.6223445400243576,-0.04394314063493565,-0.1443039944203599,-0.4792105439079577,0.12028657539879184,0.6059167338414128,-0.4626944036137619,55.40005947605358,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.2,D,1.0,DEGROSS,0.014763899584533169,0.40764783275945415,-0.07199037753068505,0.05372713669400796,0.6227068897529933,5.311573514910073e-05,0.014716483724066816,-0.059841685953218926,0.023923103062335027,0.5636686711591229,-0.07199037753068438,5.690678134463127,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,W,0.5,RESPREAD,0.06319440568163603,0.6148018901683695,-0.23212449386700662,0.3808678418161097,0.7971062845890511,0.02211201681407915,0.278467030730663,-0.22128098661646045,0.08928973852316369,0.786231605012933,-0.23212449386700762,12.034612980911653,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.2,W,0.5,DEGROSS,0.011247904970199007,0.5970665397475027,-0.03475918417531754,0.4311108136361537,0.727173539972862,0.005394077164800226,0.42617204497708855,-0.022431816985600594,0.014866817470575944,0.6815740736710469,-0.034759184175313096,1.3019511927912732,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,W,0.75,RESPREAD,0.09162015074038288,0.615736494597516,-0.3352496505905216,0.38264533755974706,0.7973688595170275,0.030165254727741786,0.28038523891954414,-0.31581231130138,0.13124297138125218,0.7865955758772447,-0.33524965059052025,17.92759618948328,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.2,W,0.75,DEGROSS,0.016790970437889907,0.597317615515041,-0.05197164010007793,0.43146140066484656,0.727390982652406,0.00804540894347916,0.4264073968528264,-0.03352192125325304,0.022209968803789337,0.6818410805885915,-0.05197164010007771,1.9511347636151868,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,W,1.0,RESPREAD,0.11758774820160944,0.6166755023397509,-0.42958861645542434,0.3845010904084691,0.7975558677504456,0.036131843620095916,0.282396513709192,-0.40079834070971754,0.17086053347969865,0.7868854364784283,-0.42958861645542323,23.743225760253758,False,"H1,H2,OOS,DD",False
SMALL439,MA-THRESH,0.2,W,1.0,DEGROSS,0.02227867570600428,0.5975661033676585,-0.06906783119373217,0.43180898992838196,0.727606291337704,0.010665770030428678,0.42663976471904425,-0.044528381760814195,0.029490563993034957,0.6821057167441612,-0.06906783119373017,2.5995825152980023,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,M,0.5,RESPREAD,0.09223074666085296,0.8551982362397237,-0.22065790923528428,0.820470177588962,0.8994188736071758,0.07668758759958227,0.8239331820879162,-0.1389051739118291,0.10190609420362517,0.8773869838520796,-0.2206579092352826,5.228273530403244,False,"H1,DD,CAGR",False
SMALL439,MA-THRESH,0.2,M,0.5,DEGROSS,0.013813524625243323,0.7150271824438628,-0.028873102453453314,0.6742584174384733,0.7807824125765471,0.010068045783958368,0.7365725023237866,-0.011852618186174335,0.016125097663684862,0.7299270791942494,-0.028873102453457866,0.6209567411354068,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,M,0.75,RESPREAD,0.1365354294891714,0.8543050448467356,-0.3259554285737717,0.8232374453564711,0.8959928934889614,0.11423637788033014,0.8272433491976198,-0.20336174687654374,0.15047773430356393,0.8744474200647773,-0.3259554285737709,7.786990327079899,False,"H1,DD",False
SMALL439,MA-THRESH,0.2,M,0.75,DEGROSS,0.02068391549654125,0.7180516991727397,-0.04318475993483317,0.6754318176286965,0.7846717805570598,0.015095321066223022,0.7377592048845718,-0.01774581768971606,0.02413797830623743,0.7334510607810648,-0.04318475993483639,0.9302882744173573,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,M,1.0,RESPREAD,0.1792990769507996,0.853348069086471,-0.42643354931396515,0.8261115494508808,0.8925134614692047,0.1510782105333066,0.8306992086867984,-0.26455864656584516,0.19700676184229304,0.8714050399450384,-0.42643354931396504,10.31395063551922,False,"H1,OOS,DD",False
SMALL439,MA-THRESH,0.2,M,1.0,DEGROSS,0.027529689018716885,0.720994299839632,-0.05741111210485794,0.6766055641341048,0.7884450183093807,0.020117771497150105,0.7389463404455885,-0.02361712954848738,0.03211714046144132,0.7368722670087109,-0.057411112104857276,1.2390240055656854,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,Q,0.5,RESPREAD,0.09336016611120579,0.8218627897925929,-0.21885814014960703,0.7329666867226836,0.9076104323135654,0.06888376879129021,0.7369191733423959,-0.14038635053450177,0.1086987555386667,0.8714977919974397,-0.21885814014960692,2.6611588927378507,False,"H1,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.2,Q,0.5,DEGROSS,0.012229365431953632,0.5915442717481474,-0.03759270468886422,0.6220076048974081,0.6064452100750028,0.009766853548385912,0.6603600240013557,-0.01946490779576171,0.013747585692418518,0.5835541673630581,-0.03759270468886289,0.35210848951116175,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,Q,0.75,RESPREAD,0.13432429061395612,0.8099888742092101,-0.32557387993038056,0.7368796980294231,0.884161207601002,0.10178837427553589,0.7402811478412203,-0.20659637076959458,0.15482003684392698,0.8521072983307926,-0.325573879930381,3.952407746684767,False,"H1,OOS,DD",False
SMALL439,MA-THRESH,0.2,Q,0.75,DEGROSS,0.018206380445585646,0.5951248618724768,-0.05613839696441314,0.6232114235776678,0.6103591276934429,0.01462222657249157,0.6612188623425025,-0.029154650347550715,0.02041807702183629,0.5873939656824123,-0.056138396964412585,0.5264962631105614,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.2,Q,1.0,RESPREAD,0.1713854777171353,0.7973152949836796,-0.4370475020983775,0.7407326652889423,0.8596774781264839,0.13351829536039772,0.7436196708286217,-0.27016120010028866,0.19531198868383415,0.8316548339122257,-0.4370475020983775,5.227159722465397,False,"H1,OOS,DD",False
SMALL439,MA-THRESH,0.2,Q,1.0,DEGROSS,0.024094824426472705,0.5984063546750403,-0.0745171253139768,0.624416633271356,0.613879206507475,0.01945860282474121,0.6620782665073202,-0.03881540148169027,0.026958063849485514,0.5908803201046146,-0.07451712531397914,0.6999681232965989,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,D,0.5,RESPREAD,0.02644010402275243,0.31657627081716727,-0.29466662367664775,0.06609234679398805,0.4964958238669752,-0.004474105000964346,-0.014915304451768892,-0.19740472645178497,0.04593748873869696,0.47545430080022405,-0.29466662367664687,24.520213630418883,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.12,D,0.5,DEGROSS,0.0103481229293656,0.40268360005556475,-0.04891493787945611,0.17179966309798778,0.5652622477913217,0.0034063324743258683,0.17599731586074838,-0.04274781422415319,0.014643402316104615,0.5076914413489078,-0.048914937879456,4.215943578218142,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,D,0.75,RESPREAD,0.036507647044869085,0.31862780886851894,-0.41194891001253087,0.06824990168018921,0.4985364888085599,-0.008891605859356111,-0.012755529061042731,-0.28350652700820045,0.06547030409075516,0.47747925017868403,-0.4119489100125303,36.48102026176565,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.12,D,0.75,DEGROSS,0.015306183455983557,0.4029289846407245,-0.07305024657287518,0.17201931525808617,0.5655337069117109,0.004961837617748266,0.17621612943998638,-0.06370915509989505,0.0217241292631829,0.5079529514232798,-0.07305024657287384,6.314163825481409,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,D,1.0,RESPREAD,0.044358924414395595,0.32064458608760255,-0.5122223563413686,0.07038216084052433,0.5005349816998936,-0.014751336220755862,-0.010619707416773918,-0.3618855389520882,0.08247988609734103,0.4794640234273585,-0.5122223563413688,48.24906340237638,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.12,D,1.0,DEGROSS,0.020114193297296357,0.4031204851145602,-0.09695645630412664,0.17220218266845427,0.5657383466235816,0.006416590033852643,0.17639707139906619,-0.0843948523434157,0.028635112759374914,0.5081527070870601,-0.09695645630412852,8.408744070609561,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,W,0.5,RESPREAD,0.053402400505443204,0.5801779086088386,-0.24573353474150794,0.49953601100236084,0.6522123732838021,0.034089273258202324,0.4504512176723361,-0.1394976121121545,0.0654650160328496,0.6479163319068243,-0.24573353474150728,10.524592481918543,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.12,W,0.5,DEGROSS,0.0153090590857059,0.5816956732593637,-0.04333645066484526,0.5091161557202416,0.65058254952848,0.011087403839083798,0.5361502399223779,-0.033228007542515314,0.01791549009736193,0.612152882443315,-0.04333645066484637,1.911117375057047,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,W,0.75,RESPREAD,0.07755631921664219,0.5813532160214311,-0.35176752450874393,0.5020086717829348,0.6525705258046435,0.049307902068778775,0.45324739462623254,-0.20451633733622365,0.09531482196191887,0.6483185662222681,-0.3517675245087435,15.667158847972658,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.12,W,0.75,DEGROSS,0.022793585758607016,0.5820286146313385,-0.06483400550023877,0.5097646920072398,0.6507256636393193,0.016528714628347707,0.536702388885643,-0.04960672275041955,0.026667669357688606,0.6123973267214696,-0.06483400550023599,2.8630145557703948,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,W,1.0,RESPREAD,0.09977346081927285,0.582528674835057,-0.447123570721506,0.5045419595645193,0.6528993763342252,0.06322083841540027,0.456116606228339,-0.26633873915607387,0.12288687541618115,0.6486854623253235,-0.44712357072150677,20.73369206933513,False,"H1,H2,OOS,DD",False
SMALL439,MA-THRESH,0.12,W,1.0,DEGROSS,0.030160099123902162,0.5823505449858665,-0.08635459865290007,0.5104027125365185,0.6508579333417209,0.021899302917705477,0.537244433663997,-0.06582767940382706,0.035276297986046146,0.6126308466151847,-0.08635459865290007,3.8137474405154626,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,M,0.5,RESPREAD,0.06881355347053963,0.7255313601125067,-0.2246918947523161,0.6830567559173607,0.7753357597147671,0.05449893218224955,0.6839934905616949,-0.11914288719087851,0.07771805224166828,0.753030973824363,-0.22469189475231643,4.571760316758606,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.12,M,0.5,DEGROSS,0.019056930845356312,0.7017898042401212,-0.04818559828171809,0.6956140627868652,0.7280091390275938,0.01726611031401082,0.7803853898926956,-0.02167933716811299,0.020160427781409584,0.6762463830630684,-0.048185598281718534,0.9094860484449909,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,M,0.75,RESPREAD,0.10136589335024171,0.7250901012725154,-0.32993054718423775,0.6865398860497013,0.7723411410087748,0.08100924836114198,0.6885226210176816,-0.1742213965444488,0.11408182787343546,0.7502754967396921,-0.329930547184238,6.807524439553975,False,"H1,H2,OOS,DD",False
SMALL439,MA-THRESH,0.12,M,0.75,DEGROSS,0.028500995810065932,0.7047560068563187,-0.07190257531928212,0.6971948381314607,0.7316842260019938,0.0258821522538486,0.7819211483089918,-0.032417623898164716,0.03011574810987616,0.6796052992350186,-0.07190257531928246,1.362168252230181,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,M,1.0,RESPREAD,0.13246018494598788,0.72465552265458,-0.429662590750578,0.6901699564017,0.7693871993804201,0.10693607653487969,0.6932374934763967,-0.22648246556440932,0.1484573510944509,0.7475061297338277,-0.42966259075057855,9.013975505331942,False,"H1,H2,OOS,DD",False
SMALL439,MA-THRESH,0.12,M,1.0,DEGROSS,0.03788678485194952,0.7076389744799162,-0.09535974027084071,0.6987778808009312,0.7352339970578463,0.03448518735448691,0.783459517662167,-0.04308914096929484,0.03998541758336649,0.6828561969131661,-0.09535974027083971,1.813932383768059,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,Q,0.5,RESPREAD,0.07551288728750571,0.7642989558795059,-0.2200020233946529,0.7041587807446534,0.8311615370283281,0.05644454701565382,0.7067242229528883,-0.12865839937823376,0.08741670025692949,0.8016406961096129,-0.2200020233946528,2.3597639321452077,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,MA-THRESH,0.12,Q,0.5,DEGROSS,0.016980655976148062,0.5869998612455255,-0.07374774265303563,0.7095275114245954,0.523194172137922,0.01751799294967138,0.7398614514776133,-0.0340527318217787,0.01665016196562963,0.5261693773906441,-0.07374774265303907,0.5186929101812747,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,Q,0.75,RESPREAD,0.10832491073250883,0.7473304792927316,-0.32976726404292045,0.7048837733311969,0.8019310592959128,0.08326689355838846,0.70617484975866,-0.18923341887444334,0.12403086609495984,0.7769114553918799,-0.3297672640429208,3.507765085034089,False,"H1,H2,OOS,DD",False
SMALL439,MA-THRESH,0.12,Q,0.75,DEGROSS,0.025180403142539776,0.5882898989940357,-0.10998672834191481,0.7104843407773246,0.5234846707995892,0.02618883366891378,0.740112621835053,-0.050948223333334486,0.024560386618426966,0.5271032458688227,-0.10998672834191214,0.7753990122983979,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.12,Q,1.0,RESPREAD,0.137521746229037,0.7287418868353025,-0.44231787711411097,0.7055646999789921,0.7706327122035809,0.10902731914709873,0.7056292706722679,-0.24742376431594337,0.15541763284448762,0.7501238587320442,-0.44231787711411075,4.643292746825702,False,"H1,H2,OOS,DD",False
SMALL439,MA-THRESH,0.12,Q,1.0,DEGROSS,0.03318761467081055,0.5892266437210163,-0.14579771183253687,0.7114443223797088,0.5233166193008095,0.03479898132011505,0.7403690116435585,-0.06775372872520236,0.03219735322467576,0.5276165254757971,-0.14579771183253687,1.0308311109177857,False,"H1,H2,OOS,CAGR",False
SMALL439,MA-THRESH,0.06,D,0.5,RESPREAD,0.019129946184439195,0.2520747543081345,-0.30987863530765136,0.13536070887479038,0.33727800939980124,0.004722264979402535,0.100597482129852,-0.16343077257036565,0.028097792650072728,0.3241590312216032,-0.3098786353076527,20.77336958646332,False,"H1,H2,OOS,DD,CAGR",False
