panel,cost_bps,chooser,b_in,b_out,n_IS4a,n_IS4b,Sharpe_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,BASE_CAGR_OOS,BASE_Sharpe_OOS,BASE_MaxDD_OOS,SPY_CAGR_OOS,SPY_Sharpe_OOS,SPY_MaxDD_OOS,beats_base_OOS_Sharpe,beats_SPY_OOS_Sharpe,OOS_DDcap,OOS_CAGRfloor,pass4a,pass4b_FULL,pass4b_OOS
U56,50,C_IS_SHARPE_among_IS4a,0.03,0.08,5,0,1.1196430821734564,0.09149648958467083,1.1245931555949706,-0.1466192079669585,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307,False,True,True,False,False,False,False
B136,0,C_IS_SHARPE,0.01,0.12,0,4,1.2224194025092698,0.09646356002194523,1.0891604098038317,-0.16528093753564788,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,0,C_ZERO_PARAM_live,0.03,0.03,0,4,1.1179358815955824,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,0,C_IS_SHARPE_among_IS4b,0.01,0.12,0,4,1.2224194025092698,0.09646356002194523,1.0891604098038317,-0.16528093753564788,0.08074281555114382,1.1313567037098642,-0.12211674782076976,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,5,C_IS_SHARPE,0.01,0.12,0,4,1.2161709410423824,0.09570734888038102,1.0812607529873768,-0.16534126909623248,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,5,C_ZERO_PARAM_live,0.03,0.03,0,4,1.1050567184970685,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,5,C_IS_SHARPE_among_IS4b,0.01,0.12,0,4,1.2161709410423824,0.09570734888038102,1.0812607529873768,-0.16534126909623248,0.07960724597554547,1.116524766132875,-0.1222637242361585,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,10,C_IS_SHARPE,0.01,0.12,0,4,1.209921826638477,0.09495164058334682,1.0733601387298015,-0.16540159819846734,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,10,C_ZERO_PARAM_live,0.03,0.03,0,4,1.092172960863223,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,10,C_IS_SHARPE_among_IS4b,0.01,0.12,0,4,1.209921826638477,0.09495164058334682,1.0733601387298015,-0.16540159819846734,0.0784728360555127,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,25,C_IS_SHARPE,0.01,0.12,0,3,1.1911707613706863,0.09268752952559867,1.0496530148295047,-0.16558257075539584,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,25,C_ZERO_PARAM_live,0.03,0.03,0,3,1.053495815841588,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,25,C_IS_SHARPE_among_IS4b,0.01,0.12,0,3,1.1911707613706863,0.09268752952559867,1.0496530148295047,-0.16558257075539584,0.07507655272231117,1.057138821217919,-0.12285153570594698,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
B136,50,C_IS_SHARPE,0.01,0.12,0,0,1.159907752412006,0.08892403783449354,1.0101263180044717,-0.16588414251964267,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,False,False,False,False
B136,50,C_ZERO_PARAM_live,0.03,0.03,0,0,0.988957858988056,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.06943916638398329,0.9827932668211912,-0.12358608812190786,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False,False,False,False
