panel,axis,L,step,date,pick,anchor,rand,on_anchor,s_pick,s_anc,s_rand,delta,delta_rand,is_oos_half
U56,CADENCE,252,1961,2015-10-15,W,W,W,1,0.021054695725634984,0.021054695725634984,0.021054695725634984,0.0,0.0,0
U56,N,252,2024,2016-01-15,15,20,15,0,1.2842711650647742,1.3547387379557947,1.2842711650647742,0.07046757289102046,0.07046757289102046,0
U56,H,252,2024,2016-01-15,126,126,252,1,1.3547387379557947,1.3547387379557947,1.7023534967294844,0.0,-0.34761475877368975,0
U56,GROSS,252,2024,2016-01-15,0.75,0.75,0.3,1,1.3547387379557947,1.3547387379557947,1.3606950482802325,0.0,-0.005956310324437775,0
U56,CADENCE,252,2024,2016-01-15,W,W,M,1,1.3547387379557947,1.3547387379557947,1.162491930927138,0.0,0.1922468070286567,0
U56,N,252,2087,2016-04-18,40,20,20,0,2.3683250942144642,3.2571868674259794,3.2571868674259794,0.8888617732115152,0.0,0
U56,H,252,2087,2016-04-18,252,126,21,0,2.341787466698682,3.2571868674259794,3.332043379546862,0.9153994007272974,-0.07485651212088262,0
U56,GROSS,252,2087,2016-04-18,0.75,0.75,0.75,1,3.2571868674259794,3.2571868674259794,3.2571868674259794,0.0,0.0,0
U56,CADENCE,252,2087,2016-04-18,W,W,M,1,3.2571868674259794,3.2571868674259794,3.7099740131475865,0.0,-0.45278714572160705,0
U56,N,252,2150,2016-07-18,30,20,30,0,-0.33378690774079744,0.2400953666420772,-0.33378690774079744,0.5738822743828746,0.5738822743828746,0
U56,H,252,2150,2016-07-18,63,126,126,0,0.3595227938206674,0.2400953666420772,0.2400953666420772,-0.11942742717859017,0.0,0
U56,GROSS,252,2150,2016-07-18,0.55,0.75,0.5,0,0.2379278334891653,0.2400953666420772,0.2373672252395497,0.0021675331529119046,0.002728141402527501,0
U56,CADENCE,252,2150,2016-07-18,W,W,M,1,0.2400953666420772,0.2400953666420772,0.387026045548322,0.0,-0.14693067890624478,0
U56,N,252,2213,2016-10-14,40,20,10,0,3.4046319638959326,3.1293576694966934,3.6094223085417254,-0.2752742943992392,-0.48006463904503205,0
U56,H,252,2213,2016-10-14,63,126,252,0,2.2952675067096435,3.1293576694966934,2.7142748806605694,0.8340901627870498,0.41508278883612393,0
U56,GROSS,252,2213,2016-10-14,0.3,0.75,0.7,0,3.1273350171169265,3.1293576694966934,3.1291835403406756,0.0020226523797668428,0.00017412915601777712,0
U56,CADENCE,252,2213,2016-10-14,M,W,W,0,3.1354674576506927,3.1293576694966934,3.1293576694966934,-0.006109788153999318,0.0,0
U56,N,252,2276,2017-01-17,30,20,40,0,1.7598776450621318,1.4873786898437864,2.6169790595861655,-0.27249895521834544,-1.129600369742379,1
U56,H,252,2276,2017-01-17,63,126,252,0,1.9702249783748071,1.4873786898437864,2.3206345367719017,-0.48284628853102074,-0.8332558469281153,1
U56,GROSS,252,2276,2017-01-17,0.3,0.75,0.4,0,1.4848285536903112,1.4873786898437864,1.48547557768248,0.002550136153475213,0.0019031121613064528,1
U56,CADENCE,252,2276,2017-01-17,W,W,W,1,1.4873786898437864,1.4873786898437864,1.4873786898437864,0.0,0.0,1
U56,N,252,2339,2017-04-18,10,20,40,0,2.9037980897686158,2.719464526623627,2.9021420193918948,-0.18433356314498894,-0.18267749276826795,1
U56,H,252,2339,2017-04-18,126,126,252,1,2.719464526623627,2.719464526623627,1.7614740394341186,0.0,0.9579904871895082,1
U56,GROSS,252,2339,2017-04-18,0.75,0.75,0.5,1,2.719464526623627,2.719464526623627,2.713191798015318,0.0,0.006272728608308853,1
U56,CADENCE,252,2339,2017-04-18,M,W,M,0,3.3224918322585673,2.719464526623627,3.3224918322585673,-0.6030273056349404,-0.6030273056349404,1
U56,N,252,2402,2017-07-18,15,20,40,0,1.7445223150338005,2.263337415911531,2.7832660581718875,0.5188151008777304,-0.5199286422603566,1
U56,H,252,2402,2017-07-18,126,126,63,1,2.263337415911531,2.263337415911531,2.6377105524634996,0.0,-0.3743731365519687,1
U56,GROSS,252,2402,2017-07-18,0.75,0.75,0.65,1,2.263337415911531,2.263337415911531,2.2611988068754525,0.0,0.0021386090360784316,1
U56,CADENCE,252,2402,2017-07-18,M,W,W,0,2.1995926340648304,2.263337415911531,2.263337415911531,0.06374478184670052,0.0,1
U56,N,252,2465,2017-10-16,40,20,15,0,4.206377939593674,3.981486648309071,3.070281069395432,-0.2248912912846026,0.9112055789136391,1
U56,H,252,2465,2017-10-16,126,126,252,1,3.981486648309071,3.981486648309071,4.4077546968973085,0.0,-0.4262680485882373,1
U56,GROSS,252,2465,2017-10-16,0.75,0.75,0.4,1,3.981486648309071,3.981486648309071,3.9804436366393516,0.0,0.0010430116697195402,1
U56,CADENCE,252,2465,2017-10-16,M,W,W,0,3.982203047829046,3.981486648309071,3.981486648309071,-0.0007163995199750417,0.0,1
U56,N,252,2528,2018-01-17,40,20,10,0,0.13170263389435616,0.8906582222815896,0.8940098689355972,0.7589555883872334,-0.0033516466540075562,1
U56,H,252,2528,2018-01-17,252,126,252,0,0.5095210457457447,0.8906582222815896,0.5095210457457447,0.3811371765358449,0.3811371765358449,1
U56,GROSS,252,2528,2018-01-17,0.75,0.75,0.65,1,0.8906582222815896,0.8906582222815896,0.8905560209620542,0.0,0.00010220131953542211,1
U56,CADENCE,252,2528,2018-01-17,M,W,M,0,0.8059167021824813,0.8906582222815896,0.8059167021824813,0.08474152009910829,0.08474152009910829,1
U56,N,252,2591,2018-04-18,20,20,40,1,2.45971274102218,2.45971274102218,1.9169533597324098,0.0,0.5427593812897704,1
U56,H,252,2591,2018-04-18,126,126,126,1,2.45971274102218,2.45971274102218,2.45971274102218,0.0,0.0,1
U56,GROSS,252,2591,2018-04-18,0.75,0.75,0.6,1,2.45971274102218,2.45971274102218,2.454426284494412,0.0,0.0052864565277683795,1
U56,CADENCE,252,2591,2018-04-18,M,W,W,0,2.090733990396684,2.45971274102218,2.45971274102218,0.36897875062549623,0.0,1
U56,N,252,2654,2018-07-18,20,20,10,1,0.22004390963482717,0.22004390963482717,0.20667004807021017,0.0,0.013373861564617007,1
U56,H,252,2654,2018-07-18,126,126,252,1,0.22004390963482717,0.22004390963482717,0.21629155739236725,0.0,0.0037523522424599276,1
U56,GROSS,252,2654,2018-07-18,0.75,0.75,0.3,1,0.22004390963482717,0.22004390963482717,0.21451515073026153,0.0,0.005528758904565639,1
U56,CADENCE,252,2654,2018-07-18,W,W,M,1,0.22004390963482717,0.22004390963482717,-0.4102532324146028,0.0,0.63029714204943,1
U56,N,252,2717,2018-10-16,20,20,20,1,-1.3921262457114683,-1.3921262457114683,-1.3921262457114683,0.0,0.0,1
U56,H,252,2717,2018-10-16,126,126,252,1,-1.3921262457114683,-1.3921262457114683,-0.9477863521984006,0.0,-0.4443398935130677,1
U56,GROSS,252,2717,2018-10-16,0.75,0.75,0.3,1,-1.3921262457114683,-1.3921262457114683,-1.3964176415253984,0.0,0.004291395813930121,1
U56,CADENCE,252,2717,2018-10-16,W,W,W,1,-1.3921262457114683,-1.3921262457114683,-1.3921262457114683,0.0,0.0,1
U56,N,252,2780,2019-01-17,5,20,15,0,1.785868993365285,2.4265461025222965,1.9949702764203379,0.6406771091570116,0.43157582610195866,1
U56,H,252,2780,2019-01-17,21,126,21,0,4.198543095469396,2.4265461025222965,4.198543095469396,-1.7719969929470993,-1.7719969929470993,1
U56,GROSS,252,2780,2019-01-17,0.75,0.75,0.35,1,2.4265461025222965,2.4265461025222965,2.4195409932041345,0.0,0.007005109318162006,1
U56,CADENCE,252,2780,2019-01-17,M,W,M,0,1.0954764472579444,2.4265461025222965,1.0954764472579444,1.3310696552643522,1.3310696552643522,1
U56,N,252,2843,2019-04-18,5,20,10,0,0.47514675970664816,1.8604029626254102,2.1207488494035953,1.385256202918762,-0.26034588677818515,1
U56,H,252,2843,2019-04-18,21,126,252,0,1.4865373939709217,1.8604029626254102,1.8571849323319014,0.3738655686544885,0.0032180302935087557,1
U56,GROSS,252,2843,2019-04-18,0.75,0.75,0.35,1,1.8604029626254102,1.8604029626254102,1.8675349323673023,0.0,-0.007131969741892119,1
U56,CADENCE,252,2843,2019-04-18,W,W,M,1,1.8604029626254102,1.8604029626254102,3.1310224660086003,0.0,-1.2706195033831902,1
U56,N,252,2906,2019-07-19,10,20,10,0,0.0837914138505832,0.11542395546441339,0.0837914138505832,0.031632541613830195,0.031632541613830195,1
U56,H,252,2906,2019-07-19,21,126,63,0,0.43391122511175606,0.11542395546441339,0.5790698631583205,-0.31848726964734264,-0.4636459076939071,1
U56,GROSS,252,2906,2019-07-19,0.75,0.75,0.5,1,0.11542395546441339,0.11542395546441339,0.10705804086238434,0.0,0.008365914602029054,1
U56,CADENCE,252,2906,2019-07-19,M,W,M,0,0.5296665322239419,0.11542395546441339,0.5296665322239419,-0.41424257675952847,-0.41424257675952847,1
U56,N,252,2969,2019-10-17,30,20,40,0,7.7787048754394,6.446522930091976,7.585471224468781,-1.3321819453474246,-1.1389482943768057,1
U56,H,252,2969,2019-10-17,21,126,63,0,5.893516847315525,6.446522930091976,6.31885707474129,0.5530060827764505,0.12766585535068575,1
U56,GROSS,252,2969,2019-10-17,0.75,0.75,0.45,1,6.446522930091976,6.446522930091976,6.444184623711874,0.0,0.0023383063801016846,1
U56,CADENCE,252,2969,2019-10-17,M,W,M,0,7.546183047940116,6.446522930091976,7.546183047940116,-1.0996601178481402,-1.0996601178481402,1
U56,N,252,3032,2020-01-17,30,20,30,0,-0.14177966905044292,-0.27134521559543306,-0.14177966905044292,-0.12956554654499014,-0.12956554654499014,1
U56,H,252,3032,2020-01-17,21,126,126,0,-0.44234985904514723,-0.27134521559543306,-0.27134521559543306,0.17100464344971417,0.0,1
U56,GROSS,252,3032,2020-01-17,0.75,0.75,0.5,1,-0.27134521559543306,-0.27134521559543306,-0.28474836338439075,0.0,0.013403147788957681,1
U56,CADENCE,252,3032,2020-01-17,M,W,M,0,-0.12868212122251,-0.27134521559543306,-0.12868212122251,-0.14266309437292307,-0.14266309437292307,1
U56,N,252,3095,2020-04-20,30,20,10,0,3.192965365833377,3.483903484079155,2.825220528805399,0.2909381182457782,0.6586829552737563,1
U56,H,252,3095,2020-04-20,252,126,63,0,3.7071420307226624,3.483903484079155,3.4119843209391654,-0.22323854664350717,0.0719191631399898,1
U56,GROSS,252,3095,2020-04-20,0.75,0.75,0.65,1,3.483903484079155,3.483903484079155,3.4810941507175714,0.0,0.0028093333615837324,1
U56,CADENCE,252,3095,2020-04-20,M,W,W,0,2.8744031362914764,3.483903484079155,3.483903484079155,0.6095003477876788,0.0,1
U56,N,252,3158,2020-07-20,30,20,10,0,2.563946332337021,2.2097758140919157,0.9668191662735723,-0.35417051824510537,1.2429566478183434,1
U56,H,252,3158,2020-07-20,252,126,21,0,2.257244723288325,2.2097758140919157,2.0430905373736143,-0.047468909196409115,0.16668527671830136,1
U56,GROSS,252,3158,2020-07-20,0.75,0.75,0.55,1,2.2097758140919157,2.2097758140919157,2.1948722600103485,0.0,0.014903554081567183,1
U56,CADENCE,252,3158,2020-07-20,M,W,M,0,2.1956141459319847,2.2097758140919157,2.1956141459319847,0.014161668159931029,0.014161668159931029,1
U56,N,252,3221,2020-10-16,20,20,5,1,1.2685040120273838,1.2685040120273838,-0.10640338913498366,0.0,1.3749074011623674,1
U56,H,252,3221,2020-10-16,252,126,63,0,1.0939037005344356,1.2685040120273838,1.6856650238127302,0.1746003114929482,-0.41716101178534637,1
U56,GROSS,252,3221,2020-10-16,0.75,0.75,0.35,1,1.2685040120273838,1.2685040120273838,1.2917270005581334,0.0,-0.023222988530749555,1
U56,CADENCE,252,3221,2020-10-16,M,W,W,0,1.9238911736100974,1.2685040120273838,1.2685040120273838,-0.6553871615827136,0.0,1
U56,N,252,3284,2021-01-19,20,20,40,1,1.4921710985283057,1.4921710985283057,2.303840457643192,0.0,-0.8116693591148862,1
U56,H,252,3284,2021-01-19,252,126,21,0,0.737384168539448,1.4921710985283057,1.0966017030035338,0.7547869299888577,0.3955693955247719,1
U56,GROSS,252,3284,2021-01-19,0.75,0.75,0.6,1,1.4921710985283057,1.4921710985283057,1.4903478562752095,0.0,0.0018232422530961578,1
U56,CADENCE,252,3284,2021-01-19,M,W,M,0,1.3891937958063665,1.4921710985283057,1.3891937958063665,0.10297730272193917,0.10297730272193917,1
U56,N,252,3347,2021-04-20,40,20,15,0,0.8226027733925266,0.4571799091491605,0.23581042949290298,-0.3654228642433661,0.22136947965625753,1
U56,H,252,3347,2021-04-20,63,126,252,0,0.611367924452787,0.4571799091491605,0.19850616228669846,-0.15418801530362647,0.25867374686246203,1
U56,GROSS,252,3347,2021-04-20,0.75,0.75,0.55,1,0.4571799091491605,0.4571799091491605,0.45689980735782026,0.0,0.00028010179134024815,1
U56,CADENCE,252,3347,2021-04-20,M,W,W,0,0.01885932127466016,0.4571799091491605,0.4571799091491605,0.43832058787450034,0.0,1
U56,N,252,3410,2021-07-20,40,20,20,0,3.0058981184926754,2.983689124319359,2.983689124319359,-0.022208994173316565,0.0,1
U56,H,252,3410,2021-07-20,63,126,63,0,3.638251935011056,2.983689124319359,3.638251935011056,-0.6545628106916972,-0.6545628106916972,1
U56,GROSS,252,3410,2021-07-20,0.75,0.75,0.6,1,2.983689124319359,2.983689124319359,2.9812779973333767,0.0,0.002411126985982115,1
U56,CADENCE,252,3410,2021-07-20,M,W,M,0,3.4777868584141256,2.983689124319359,3.4777868584141256,-0.49409773409476676,-0.49409773409476676,1
U56,N,252,3473,2021-10-18,40,20,5,0,0.8655891081307099,1.0563813072374506,1.5172750032074922,0.19079219910674072,-0.4608936959700416,1
U56,H,252,3473,2021-10-18,63,126,21,0,0.26428993799608347,1.0563813072374506,0.5483346274877813,0.7920913692413671,0.5080466797496693,1
U56,GROSS,252,3473,2021-10-18,0.3,0.75,0.55,0,1.0473473782423284,1.0563813072374506,1.0525107336792636,0.009033928995122231,0.003870573558186985,1
