panel,refresh,target,cost_bps,zero_IS,n_dials,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,keep4b,binding4b,keep4a,binding4a,turnover_yr,refresh_yr,mean_gross
U56,M,MEDMULT_1.00,0,True,0,0.16042692417811844,1.2624515966714214,-0.2076534163430792,1.33173292428039,1.1900268513865508,0.1543559878152183,1.287850000594005,-0.2076534163430792,0.37468627758349204,0.36511818234680893,0.4141888641213304,-0.005349681139036722,0.054568734777414626,False,L4_DD,False,"H2,MaxDD",1.9210798872019794,12.74730215827338,0.8948466320514646
U56,M,MEDMULT_1.00,10,True,0,0.15820082342455555,1.2469451423407623,-0.20812132725572008,1.3190182580185763,1.171556814499165,0.15192072472931506,1.2698935485112461,-0.20812132725571986,0.36197161132167843,0.34664814545942313,0.3962324120385715,-0.005817592051677589,0.05234263402385174,False,L4_DD,False,"H2,MaxDD",1.9210798872019794,12.74730215827338,0.8948466320514646
U56,M,MEDMULT_1.00,25,True,0,0.15486902329334606,1.2236431385554145,-0.2088230070512468,1.299922224582244,1.143788157091401,0.14827668819559325,1.2428925165363662,-0.208823007051247,0.34287557788534606,0.3188794880516591,0.3692313800636916,-0.0065192718472043,0.049010833892642255,False,L4_DD,False,MaxDD,1.9210798872019794,12.74730215827338,0.8948466320514646
U56,M,MEDMULT_1.00,50,True,0,0.14933557220221783,1.184700915355814,-0.20999197595066987,1.2680354371107547,1.0973492458729979,0.14222684458261314,1.197725032445683,-0.20999197595066998,0.31098879041385685,0.27244057683325595,0.32406389597300833,-0.007688240746627384,0.04347738280151402,False,L4_DD,False,MaxDD,1.9210798872019794,12.74730215827338,0.8948466320514646
U56,Q,MEDMULT_1.00,0,True,0,0.1417066469766599,1.0699026721796352,-0.29162963635226724,1.225241675180139,0.9270184415472285,0.13485560165866373,1.0236218691766519,-0.2916296363522669,0.26819502848324106,0.10210977250748654,0.14996073270397725,-0.08932590114822475,0.0358484575759561,False,L4_DD,False,"H1,H2,MaxDD",1.430392958403957,4.24910071942446,0.8840273969321679
U56,Q,MEDMULT_1.00,10,True,0,0.1400749325715629,1.0590441049312467,-0.2917898169192258,1.2154346245194654,0.9151760753608135,0.13309992738762388,1.0118758723149617,-0.2917898169192259,0.2583879778225675,0.09026740632107155,0.13821473584228705,-0.0894860817151833,0.034216743170859085,False,L4_DD,False,"H1,H2,MaxDD",1.430392958403957,4.24910071942446,0.8840273969321679
U56,Q,MEDMULT_1.00,25,True,0,0.13763133146722617,1.0427372489975006,-0.2920300356144484,1.2007128832123062,0.8973894801820903,0.13047095302188705,0.9942315539968478,-0.2920300356144484,0.2436662365154083,0.07248081114234839,0.12057041752417319,-0.08972630041040591,0.03177314206652236,False,L4_DD,False,"H2,MaxDD",1.430392958403957,4.24910071942446,0.8840273969321679
U56,Q,MEDMULT_1.00,50,True,0,0.1335692293134687,1.0155112959518051,-0.2924302610546866,1.1761481651756678,0.867688074921427,0.12610140187682783,0.9647610994867513,-0.29243026105468695,0.2191015184787699,0.04277940588168505,0.09109996301407663,-0.09012652585064412,0.027711039912764898,False,L4_DD,False,"H2,MaxDD",1.430392958403957,4.24910071942446,0.8840273969321679
SMALL665,D,MEDMULT_1.00,0,True,0,0.0833187994070741,0.6473485180968944,-0.2646224459542853,0.9548630111219669,0.3916778154153873,0.05719888186169109,0.46069391461450665,-0.26462244595428575,0.0522426180831741,-0.44740994522967975,-0.412967221858168,-0.062318710750242534,-0.014783008965667657,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",4.986869886677202,268.6167892467664,0.8287598957696981
SMALL665,D,MEDMULT_1.00,10,True,0,0.0779314417357937,0.6113402579725973,-0.27360570442999577,0.9262928311375962,0.3491688198322228,0.05119954646486602,0.42087380248318584,-0.27360570442999554,0.023672438098803372,-0.48991894081284426,-0.4527873339894888,-0.071301969225953,-0.02017036663694806,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",4.986869886677202,268.6167892467664,0.8287598957696981
SMALL665,D,MEDMULT_1.00,25,True,0,0.06989995294092588,0.5573144428008928,-0.2868761827279882,0.8834190524306641,0.2853966719407323,0.04226356153512434,0.36113337343269303,-0.2868761827279901,-0.019201340608128725,-0.5536910887043347,-0.5125277630399816,-0.08457244752394544,-0.028201855431815873,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",4.986869886677202,268.6167892467664,0.8287598957696981
SMALL665,D,MEDMULT_1.00,50,True,0,0.05664520059146638,0.4672460836064465,-0.3084594915022355,0.8119201132541498,0.17910000898533424,0.027536753585206908,0.2615512078069317,-0.30845949150223595,-0.09070027978464301,-0.6599877516597328,-0.612109928665743,-0.10615575629819274,-0.04145660778127537,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",4.986869886677202,268.6167892467664,0.8287598957696981
SMALL665,W,MEDMULT_1.00,0,True,0,0.08111160144783991,0.6267806741809022,-0.2802953464338913,0.9719306748569366,0.33962909703774197,0.04983095971801954,0.40854187009447207,-0.2802953464338921,0.0693102818181438,-0.4994586636073251,-0.46511926637820256,-0.07799161122984855,-0.016990206924901843,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.285516640361049,55.730154704539686,0.8295729418928671
SMALL665,W,MEDMULT_1.00,10,True,0,0.07756435082651447,0.6032799081362981,-0.2844326564279198,0.9509173078566489,0.3138175023850399,0.04602696988595545,0.3834440976295423,-0.28443265642791893,0.04829691481785603,-0.5252702582600272,-0.49021703884313234,-0.08212892122387705,-0.02053745754622728,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.285516640361049,55.730154704539686,0.8295729418928671
SMALL665,W,MEDMULT_1.00,25,True,0,0.07226451486323149,0.5680182705216259,-0.2905950143712801,0.9193877843784718,0.27509101558389326,0.04034593477362258,0.3457863937922168,-0.2905950143712801,0.016767391339678972,-0.5639967450611738,-0.5278747426804578,-0.08829127916723734,-0.025837293509510265,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.285516640361049,55.730154704539686,0.8295729418928671
SMALL665,W,MEDMULT_1.00,50,True,0,0.06348727625152684,0.5092311333854086,-0.3007503901160148,0.8668209495496185,0.21053510016484644,0.030943700841327137,0.2830060789491312,-0.3007503901160149,-0.0357994434891743,-0.6285526604802206,-0.5906550575235434,-0.09844665491197202,-0.034614532121214917,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.285516640361049,55.730154704539686,0.8295729418928671
SMALL665,M,MEDMULT_1.00,0,True,0,0.0897785949467289,0.6555569462781321,-0.37957853271026376,1.0293524932806348,0.3538136156576089,0.05526399160314588,0.4275564980278876,-0.3795785327102644,0.126732100241842,-0.4852741449874582,-0.44610463844478704,-0.177274797506221,-0.008323213426012846,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.0218574349524334,12.846056302307888,0.8308240878171727
SMALL665,M,MEDMULT_1.00,10,True,0,0.08648971613511569,0.6350808016399818,-0.3832393373183809,1.009991584287484,0.33217032098850957,0.05181489942588979,0.406215174181485,-0.3832393373183818,0.10737119124869121,-0.5069174396565574,-0.4674459622911896,-0.18093560211433812,-0.011612092237626062,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.0218574349524334,12.846056302307888,0.8308240878171727
SMALL665,M,MEDMULT_1.00,25,True,0,0.0815741063208626,0.6043508494746996,-0.38869133321830485,0.9809344731093627,0.2996923333459603,0.046661400615707116,0.3741879630076241,-0.38869133321830396,0.07831408007056984,-0.5393954272991068,-0.49947317346505055,-0.18638759801426208,-0.01652770205187916,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.0218574349524334,12.846056302307888,0.8308240878171727
SMALL665,M,MEDMULT_1.00,50,True,0,0.07342843015255696,0.5531017890590632,-0.3976743939129985,0.9324718917852431,0.24553835721507603,0.03812567519372245,0.3207791254399173,-0.39767439391299886,0.029851498746450322,-0.5935494034299911,-0.5528820110327572,-0.19537065870895576,-0.024673378220184797,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",3.0218574349524334,12.846056302307888,0.8308240878171727
SMALL665,Q,MEDMULT_1.00,0,True,0,0.0818563605842868,0.5639507598178016,-0.48164770375245836,0.8855189572807667,0.3402394836791645,0.0568627233863408,0.40439409503746565,-0.481647703752458,-0.01710143575802614,-0.49884827696590256,-0.469267041435209,-0.2793439685484156,-0.01624544778845495,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",2.203772621844439,4.282018767435963,0.8311739998314688
SMALL665,Q,MEDMULT_1.00,10,True,0,0.07947212888056532,0.5504048462552602,-0.4836431977571457,0.8710478694137229,0.32709059716131283,0.05438023764949196,0.3909368671047279,-0.48364319775714526,-0.031572523625069904,-0.5119971634837542,-0.4827242693679467,-0.28133946255310294,-0.018629679492176435,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",2.203772621844439,4.282018767435963,0.8311739998314688
SMALL665,Q,MEDMULT_1.00,25,True,0,0.07590512911786162,0.5300830185361992,-0.4866225153297745,0.8493374402658223,0.30736677954943054,0.05066682346395601,0.3707496870495813,-0.48662251532977496,-0.05328295277297057,-0.5317209810956365,-0.5029114494230933,-0.28431878012573175,-0.022196679254880128,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",2.203772621844439,4.282018767435963,0.8311739998314688
SMALL665,Q,MEDMULT_1.00,50,True,0,0.0699849736236311,0.4962083132456836,-0.49155113845928033,0.8131455557201547,0.27449563727458814,0.04450520790246659,0.33710399007215947,-0.49155113845927867,-0.08947483731863815,-0.5645921233704789,-0.5365571464005152,-0.28924740325523757,-0.028116834749110656,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,"H2,MaxDD",2.203772621844439,4.282018767435963,0.8311739998314688
