family,kind,n,med_IS,med_OOS,rho,sign_agree
DISP-HI,SHIFT10,432,-0.015143107297441727,-0.07193438509597072,0.41704753285178114,0.6944444444444444
DISP-HI,SHIFT21,432,-0.053158087107398444,-0.05004572742336344,0.2925888971175094,0.8194444444444444
DISP-HI,SHIFT63,432,-0.024797666429386855,0.03933586289965929,-0.49681041457912484,0.24074074074074073
DISP-HI,SHIFT126,432,-0.03270897444635423,0.056426169803277026,-0.5720988600309477,0.22685185185185186
DISP-HI,SHIFT252,432,0.00358251771666368,0.10890136635756992,-0.10469770607052722,0.5324074074074074
CORR-LO,RAND,432,0.2374829828644529,0.19150976045189322,0.9612867772044295,1.0
CORR-LO,YEARMATCH,432,0.15093359655478888,0.23687817513547277,0.7219337706886105,0.9166666666666666
CORR-LO,EPMATCH,432,0.23990362597254652,0.22493407395557416,0.9660258322333737,1.0
CORR-LO,BLOCK,432,0.03894050576399061,0.015949761803469964,0.31739597417729265,0.6620370370370371
CORR-LO,BLOCKYEAR,432,0.04049471010166317,0.0561716658650121,0.4792703169874318,0.7824074074074074
CORR-LO,BLOCKEP,432,0.04100046801111085,0.04566072531878257,0.5493433880663751,0.8587962962962963
CORR-LO,SHIFT5,432,0.05591287004116818,0.05507359368053977,0.4727752061354815,0.9444444444444444
CORR-LO,SHIFT10,432,0.0604273756497663,0.08225369070231203,0.5674107425778349,0.9074074074074074
CORR-LO,SHIFT21,432,0.10478993573010342,0.12457148413183095,0.6326334494179271,0.9814814814814815
CORR-LO,SHIFT63,432,0.022794672439444275,0.031315513487649604,0.33865912848343616,0.7175925925925926
CORR-LO,SHIFT126,432,0.030515573978184996,0.02445579973804274,0.3626719931183316,0.7615740740740741
CORR-LO,SHIFT252,432,0.05364808745465144,0.02472217959374573,0.25959499327188895,0.6296296296296297
CORR-HI,RAND,432,0.16472741240920474,0.1942306666822053,0.7374390259149909,1.0
CORR-HI,YEARMATCH,432,0.08056816379258291,0.15498122070399434,0.6306987546375208,0.7939814814814815
CORR-HI,EPMATCH,432,0.13670706500054064,0.07621183037316892,0.4691438235253842,0.7824074074074074
CORR-HI,BLOCK,432,0.016275602310191095,0.06305847436354023,0.26819324401482014,0.6203703703703703
CORR-HI,BLOCKYEAR,432,0.0,0.02455632064911517,0.23795253145236436,0.5300925925925926
CORR-HI,BLOCKEP,432,0.01201530918614968,-0.04383299324236567,0.21621471570432846,0.4930555555555556
CORR-HI,SHIFT5,432,-0.018002080929795883,-0.05389658598996312,0.04210358852288751,0.6435185185185185
CORR-HI,SHIFT10,432,-0.03769569348586177,-0.06513132978898908,0.0047786311198834515,0.7476851851851852
CORR-HI,SHIFT21,432,-0.027303478572820117,-0.05098379283337187,-0.12959622831579645,0.5277777777777778
CORR-HI,SHIFT63,432,0.0,0.07032248822076756,0.2663009137886491,0.4398148148148148
CORR-HI,SHIFT126,432,0.0021310395571472185,0.020901976400369227,0.5330506657697762,0.6203703703703703
CORR-HI,SHIFT252,432,0.0,0.11785730850941417,0.3351791182621681,0.4305555555555556
