panel,family,level,cad,gross,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp
SMALL439,MA-THRESH,-0.06,D,0.75,5.204170427930421e-16,FULL,0.6779323896469149,0.1637948694670891,-1.4831636042998975,-1.8062727889230468,0.3231091846231493
SMALL439,MA-THRESH,-0.06,D,0.75,5.204170427930421e-16,IS,0.7401784498706351,0.13774721914917887,-1.224502100702618,-1.6996847133355253,0.4751826126329073
SMALL439,MA-THRESH,-0.06,D,0.75,5.204170427930421e-16,OOS,0.6396310449291651,0.1667898612267942,-1.640231013990312,-1.8239444583157294,0.18371344432541736
SMALL439,MA-THRESH,-0.06,D,1.0,5.759281940243e-16,FULL,0.6779323896469145,0.1637948694670884,-1.7466539423301786,-2.2194854468669867,0.4728315045368081
SMALL439,MA-THRESH,-0.06,D,1.0,5.759281940243e-16,IS,0.7401784498706349,0.13774721914917873,-1.5223141988153444,-2.1832356617964344,0.66092146298109
SMALL439,MA-THRESH,-0.06,D,1.0,5.759281940243e-16,OOS,0.6396310449291643,0.16678986122679307,-1.882051798627904,-2.167377746157473,0.28532594752956886
SMALL439,MA-THRESH,-0.06,W,0.5,2.8796409701215e-16,FULL,0.6784936533717183,0.16479260761831005,-1.7756289503263911,-1.6503447175015395,-0.12528423282485157
SMALL439,MA-THRESH,-0.06,W,0.5,2.8796409701215e-16,IS,0.7412091058512861,0.13806131174499298,-1.336861975526471,-1.4815031530265532,0.1446411775000822
SMALL439,MA-THRESH,-0.06,W,0.5,2.8796409701215e-16,OOS,0.6399034814649954,0.16803838421140632,-2.0426207940385854,-1.721706855409355,-0.32091393862923034
SMALL439,MA-THRESH,-0.06,W,0.75,3.469446951953614e-16,FULL,0.6785176071277381,0.1647711910871022,-2.5290598147465815,-2.360523212419241,-0.16853660232734047
SMALL439,MA-THRESH,-0.06,W,0.75,3.469446951953614e-16,IS,0.741219054209392,0.138070513187581,-1.9605975910368834,-2.1881378773140447,0.22754028627716139
SMALL439,MA-THRESH,-0.06,W,0.75,3.469446951953614e-16,OOS,0.6399360530447213,0.1680049976600169,-2.8725968878692054,-2.4082111600703726,-0.4643857277988328
SMALL439,MA-THRESH,-0.06,W,1.0,5.759281940243e-16,FULL,0.678538398121467,0.16475437886443148,-3.1771490918102385,-2.980089645660766,-0.19705944614947235
SMALL439,MA-THRESH,-0.06,W,1.0,5.759281940243e-16,IS,0.7412268652977638,0.13808309771673188,-2.5480023849122624,-2.86556248335319,0.3175600984409277
SMALL439,MA-THRESH,-0.06,W,1.0,5.759281940243e-16,OOS,0.6399648308544462,0.1679768119828001,-3.5543508061464335,-2.9601368322775157,-0.5942139738689178
SMALL439,MA-THRESH,-0.06,M,0.5,1.734723475976807e-16,FULL,0.680615868132445,0.1605591232584452,-2.074953959172521,-1.819485012341815,-0.25546894683070587
SMALL439,MA-THRESH,-0.06,M,0.5,1.734723475976807e-16,IS,0.746117759678177,0.1304996656141879,-1.52364649460337,-1.6890119978277829,0.1653655032244128
SMALL439,MA-THRESH,-0.06,M,0.5,1.734723475976807e-16,OOS,0.6403111401104502,0.1640294316960966,-2.4083531377890655,-1.8441079655903136,-0.5642451721987518
SMALL439,MA-THRESH,-0.06,M,0.75,3.469446951953614e-16,FULL,0.680717717027981,0.16060639248039071,-2.9913899708136293,-2.6222789080436737,-0.36911106276995564
SMALL439,MA-THRESH,-0.06,M,0.75,3.469446951953614e-16,IS,0.746156027512767,0.13067875449564129,-2.2788150215953706,-2.5241447285795804,0.24532970698420975
SMALL439,MA-THRESH,-0.06,M,0.75,3.469446951953614e-16,OOS,0.6404521118054703,0.16404171843467777,-3.417845897513838,-2.5871995863736785,-0.8306463111401596
SMALL439,MA-THRESH,-0.06,M,1.0,3.469446951953614e-16,FULL,0.6807969592368595,0.16069460587579293,-3.808257450221708,-3.3342880067828817,-0.4739694434388264
SMALL439,MA-THRESH,-0.06,M,1.0,3.469446951953614e-16,IS,0.7461811393727757,0.13087696195872062,-3.0250129086733413,-3.3468995402430535,0.3218866315697122
SMALL439,MA-THRESH,-0.06,M,1.0,3.469446951953614e-16,OOS,0.6405646615866561,0.16410553196703437,-4.2714353618403145,-3.183711119633914,-1.0877242422064004
SMALL439,MA-THRESH,-0.06,Q,0.5,7.979727989493313e-17,FULL,0.675717219773877,0.17831156415668653,-3.001445011614723,-2.100140430749642,-0.901304580865081
SMALL439,MA-THRESH,-0.06,Q,0.5,7.979727989493313e-17,IS,0.746128525096615,0.14568638522535005,-1.9165706829428641,-1.7568327888989987,-0.1597378940438654
SMALL439,MA-THRESH,-0.06,Q,0.5,7.979727989493313e-17,OOS,0.6323916234630403,0.18270438114407714,-3.6599505287728373,-2.2850646786443773,-1.37488585012846
SMALL439,MA-THRESH,-0.06,Q,0.75,1.249000902703301e-16,FULL,0.6763901491493559,0.17754068559829703,-4.357461102670879,-3.0078118073706417,-1.349649295300237
SMALL439,MA-THRESH,-0.06,Q,0.75,1.249000902703301e-16,IS,0.7465548893233008,0.1453710295551915,-2.855979026046973,-2.606841434404261,-0.24913759164271188
SMALL439,MA-THRESH,-0.06,Q,0.75,1.249000902703301e-16,OOS,0.6332162696977931,0.18173782664386676,-5.260751432947641,-3.1980580080726684,-2.062693424874973
SMALL439,MA-THRESH,-0.06,Q,1.0,1.5959455978986625e-16,FULL,0.6769976728027438,0.17683481390010045,-5.592109035914072,-3.7919856227254023,-1.80012341318867
SMALL439,MA-THRESH,-0.06,Q,1.0,1.5959455978986625e-16,IS,0.7469440256727748,0.14509566541397922,-3.7742292137510347,-3.429112999982009,-0.34511621376902557
SMALL439,MA-THRESH,-0.06,Q,1.0,1.5959455978986625e-16,OOS,0.6339581717741547,0.1808428629167354,-6.67425104624455,-3.9165639932335017,-2.7576870530110487
SMALL439,MA-THRESH,-0.12,D,0.5,4.3021142204224816e-16,FULL,0.7712560287535896,0.13731198768551195,-0.95092748718415,-1.0174898366002383,0.0665623494160883
SMALL439,MA-THRESH,-0.12,D,0.5,4.3021142204224816e-16,IS,0.8243406435810361,0.10779285067276181,-0.8841026163449062,-0.9469760066461275,0.0628733903012213
SMALL439,MA-THRESH,-0.12,D,0.5,4.3021142204224816e-16,OOS,0.7385919191793069,0.14321711124421163,-0.9914800834954773,-1.0151862251550847,0.023706141659607383
SMALL439,MA-THRESH,-0.12,D,0.75,5.204170427930421e-16,FULL,0.7712560287535906,0.13731198768551267,-1.2876327793968967,-1.4249306971022557,0.13729791770535904
SMALL439,MA-THRESH,-0.12,D,0.75,5.204170427930421e-16,IS,0.8243406435810361,0.10779285067276209,-1.2721052876928818,-1.3841800494940548,0.11207476180117304
SMALL439,MA-THRESH,-0.12,D,0.75,5.204170427930421e-16,OOS,0.7385919191793082,0.14321711124421294,-1.2968885009289055,-1.3731201139415505,0.07623161301264503
SMALL439,MA-THRESH,-0.12,D,1.0,8.604228440844963e-16,FULL,0.7712560287535896,0.13731198768551195,-1.5205747342890152,-1.7555465034536866,0.23497176916467133
SMALL439,MA-THRESH,-0.12,D,1.0,8.604228440844963e-16,IS,0.8243406435810361,0.10779285067276181,-1.6177107894496112,-1.791722237404314,0.1740114479547028
SMALL439,MA-THRESH,-0.12,D,1.0,8.604228440844963e-16,OOS,0.7385919191793069,0.14321711124421163,-1.462266372337151,-1.6202592610844002,0.15799288874724926
SMALL439,MA-THRESH,-0.12,W,0.5,2.8449465006019636e-16,FULL,0.7713843358179749,0.1376280327782367,-1.4731954256170132,-1.2277147307123704,-0.24548069490464286
SMALL439,MA-THRESH,-0.12,W,0.5,2.8449465006019636e-16,IS,0.824889946735317,0.10850857698435933,-1.041993555996923,-1.0777433780003065,0.03574982200338361
SMALL439,MA-THRESH,-0.12,W,0.5,2.8449465006019636e-16,OOS,0.7384611782604789,0.1432189514985896,-1.7349357057295345,-1.2817628482860943,-0.45317285744344016
SMALL439,MA-THRESH,-0.12,W,0.75,2.671474153004283e-16,FULL,0.7714072490071024,0.1375999127342746,-2.1053474185550813,-1.7542202813755292,-0.35112713717955213
SMALL439,MA-THRESH,-0.12,W,0.75,2.671474153004283e-16,IS,0.824900722838512,0.10849179074432265,-1.5314667761568757,-1.5938897560471954,0.06242297989031975
SMALL439,MA-THRESH,-0.12,W,0.75,2.671474153004283e-16,OOS,0.7384915596606146,0.14318762722057388,-2.4508463458083884,-1.7858548152062115,-0.664991530602177
SMALL439,MA-THRESH,-0.12,W,1.0,5.689893001203927e-16,FULL,0.7714267488194304,0.13757778456057482,-2.6543203881914,-2.210997242936852,-0.4433231452545483
SMALL439,MA-THRESH,-0.12,W,1.0,5.689893001203927e-16,IS,0.824909378490519,0.10847904702137012,-1.9943516455216415,-2.0895650769169105,0.09521343139526905
SMALL439,MA-THRESH,-0.12,W,1.0,5.689893001203927e-16,OOS,0.7385177321189079,0.14316324080994824,-3.047969472101797,-2.183630591923369,-0.864338880178428
SMALL439,MA-THRESH,-0.12,M,0.5,2.1684043449710089e-16,FULL,0.7745843574076454,0.1326181237729965,-1.630725771552699,-1.2604013820371351,-0.3703243895155639
SMALL439,MA-THRESH,-0.12,M,0.5,2.1684043449710089e-16,IS,0.8301512449943578,0.09995545822811945,-1.0568433725506976,-1.1084156464542527,0.05157227390355512
SMALL439,MA-THRESH,-0.12,M,0.5,2.1684043449710089e-16,OOS,0.7403928518135273,0.13855547151806727,-1.9779585522487597,-1.3065515127233196,-0.6714070395254401
SMALL439,MA-THRESH,-0.12,M,0.75,2.6020852139652106e-16,FULL,0.774667132918422,0.13257989003713533,-2.35663352382649,-1.8063544333116521,-0.550279090514838
SMALL439,MA-THRESH,-0.12,M,0.75,2.6020852139652106e-16,IS,0.8301680468450525,0.10003322280554214,-1.5752325771946074,-1.650567293418237,0.07533471622362953
SMALL439,MA-THRESH,-0.12,M,0.75,2.6020852139652106e-16,OOS,0.7405162223416917,0.13848811015565793,-2.8246700753221443,-1.8194500934303415,-1.0052199818918028
SMALL439,MA-THRESH,-0.12,M,1.0,4.3368086899420177e-16,FULL,0.7747243635620218,0.1325911473450419,-3.008484006566148,-2.2811947545853917,-0.7272892519807561
SMALL439,MA-THRESH,-0.12,M,1.0,4.3368086899420177e-16,IS,0.8301724811881411,0.10013140985024528,-2.083161851591142,-2.179730832446647,0.0965689808555048
SMALL439,MA-THRESH,-0.12,M,1.0,4.3368086899420177e-16,OOS,0.7406059396888421,0.13848290058161178,-3.5564249502048506,-2.2175696862789307,-1.33885526392592
SMALL439,MA-THRESH,-0.12,Q,0.5,8.153200337090993e-17,FULL,0.7679896008828674,0.15188473007149175,-2.2716362218998754,-1.4413329966828314,-0.8303032252170439
SMALL439,MA-THRESH,-0.12,Q,0.5,8.153200337090993e-17,IS,0.8254368223289649,0.11481087323649705,-1.4259953413287674,-1.2231273904524054,-0.202867950876362
SMALL439,MA-THRESH,-0.12,Q,0.5,8.153200337090993e-17,OOS,0.7326410852695784,0.1608703919423745,-2.783334954734773,-1.5341698883344579,-1.249165066400315
SMALL439,MA-THRESH,-0.12,Q,0.75,1.700029006457271e-16,FULL,0.7686712492849447,0.15091192684454813,-3.3010067032319013,-2.051296945944392,-1.2497097572875093
SMALL439,MA-THRESH,-0.12,Q,0.75,1.700029006457271e-16,IS,0.8258603219953239,0.11431335925813578,-2.1280262971838493,-1.809953581157342,-0.31807271602650733
SMALL439,MA-THRESH,-0.12,Q,0.75,1.700029006457271e-16,OOS,0.7334815781620484,0.1596964218337232,-4.003426599047022,-2.1236135155710656,-1.8798130834759563
SMALL439,MA-THRESH,-0.12,Q,1.0,1.8041124150158794e-16,FULL,0.7692880113275833,0.15000826758731806,-4.239325130489391,-2.5654884542347656,-1.6738366762546253
SMALL439,MA-THRESH,-0.12,Q,1.0,1.8041124150158794e-16,IS,0.8262483568218006,0.11385598568028366,-2.8162195229413323,-2.3733611117183306,-0.4428584112230016
SMALL439,MA-THRESH,-0.12,Q,1.0,1.8041124150158794e-16,OOS,0.7342390809989008,0.15859944668196543,-5.081308063322343,-2.5626843816986655,-2.5186236816236773
SMALL439,MA-THRESH,-0.25,D,0.5,3.677613769070831e-16,FULL,0.8865597877199074,0.08197117260154611,-0.7964639180099153,-0.5752193677001749,-0.22124455030974044
SMALL439,MA-THRESH,-0.25,D,0.5,3.677613769070831e-16,IS,0.9131352650619142,0.05345234898693406,-0.6300734308310796,-0.5699734702526271,-0.06009996057845246
SMALL439,MA-THRESH,-0.25,D,0.5,3.677613769070831e-16,OOS,0.8702073227597705,0.09162749703318267,-0.8966459501502211,-0.5419720732940059,-0.3546738768562152
SMALL439,MA-THRESH,-0.25,D,0.75,9.992007221626409e-16,FULL,0.8865597877199081,0.08197117260154596,-1.1035231406427037,-0.8052200608556381,-0.2983030797870656
SMALL439,MA-THRESH,-0.25,D,0.75,9.992007221626409e-16,IS,0.9131352650619132,0.053452348986933934,-0.9204899905407515,-0.8394356897856836,-0.08105430075506792
SMALL439,MA-THRESH,-0.25,D,0.75,9.992007221626409e-16,OOS,0.8702073227597722,0.0916274970331829,-1.2122800930820077,-0.7239508867222133,-0.4883292063597944
SMALL439,MA-THRESH,-0.25,D,1.0,7.355227538141662e-16,FULL,0.8865597877199074,0.08197117260154611,-1.3400932644506813,-0.9903919973029973,-0.349701267147684
SMALL439,MA-THRESH,-0.25,D,1.0,7.355227538141662e-16,IS,0.9131352650619142,0.05345234898693406,-1.1898314316729497,-1.0947724295933048,-0.0950590020796449
SMALL439,MA-THRESH,-0.25,D,1.0,7.355227538141662e-16,OOS,0.8702073227597705,0.09162749703318267,-1.4279159852489842,-0.8392393142254262,-0.588676671023558
SMALL439,MA-THRESH,-0.25,W,0.5,3.608224830031759e-16,FULL,0.8868390795264648,0.08137421823495068,-0.8218459567255421,-0.6027049867505907,-0.21914096997495136
SMALL439,MA-THRESH,-0.25,W,0.5,3.608224830031759e-16,IS,0.9136507904065547,0.0532927520129093,-0.6185676636728088,-0.5815603322314677,-0.03700733144134105
SMALL439,MA-THRESH,-0.25,W,0.5,3.608224830031759e-16,OOS,0.8703412549701782,0.09075242970669248,-0.9443797264151677,-0.580832143550225,-0.3635475828649426
SMALL439,MA-THRESH,-0.25,W,0.75,9.992007221626409e-16,FULL,0.8868513802807949,0.08135578038275157,-1.160270941578223,-0.8493696555647245,-0.31090128601349853
SMALL439,MA-THRESH,-0.25,W,0.75,9.992007221626409e-16,IS,0.9136605674589158,0.05326923727879808,-0.9106830991403969,-0.8600369343014114,-0.05064616483898554
SMALL439,MA-THRESH,-0.25,W,0.75,9.992007221626409e-16,OOS,0.8703551086128155,0.0907349555886545,-1.3088581332720617,-0.7844163429274298,-0.5244417903446319
SMALL439,MA-THRESH,-0.25,W,1.0,7.216449660063518e-16,FULL,0.8868604002284081,0.08134577491472092,-1.4406210813248999,-1.052381528649371,-0.3882395526755289
SMALL439,MA-THRESH,-0.25,W,1.0,7.216449660063518e-16,IS,0.9136686034017042,0.053249656839997904,-1.1875113386296876,-1.1268147969138775,-0.06069654171581007
SMALL439,MA-THRESH,-0.25,W,1.0,7.216449660063518e-16,OOS,0.8703647340398417,0.09072782189385194,-1.589126711452593,-0.9211352502318082,-0.6679914612207849
SMALL439,MA-THRESH,-0.25,M,0.5,2.6020852139652106e-16,FULL,0.889584816405236,0.07390775323759145,-0.8670509333864818,-0.6019850844392272,-0.2650658489472546
SMALL439,MA-THRESH,-0.25,M,0.5,2.6020852139652106e-16,IS,0.9149997608586743,0.05040203317118683,-0.5560320309671019,-0.5666641267172423,0.010632095750140458
SMALL439,MA-THRESH,-0.25,M,0.5,2.6020852139652106e-16,OOS,0.8739464523867747,0.08136232828932152,-1.05495938877187,-0.5950720736267678,-0.45988731514510217
SMALL439,MA-THRESH,-0.25,M,0.75,3.0184188481996443e-16,FULL,0.889635876261991,0.07386236844835434,-1.2467380720170063,-0.8513811930480619,-0.39535687896894434
SMALL439,MA-THRESH,-0.25,M,0.75,3.0184188481996443e-16,IS,0.9150126466168409,0.05038289942442204,-0.8229980889733701,-0.8406687301540483,0.01767064118067818
SMALL439,MA-THRESH,-0.25,M,0.75,3.0184188481996443e-16,OOS,0.8740210015905512,0.081314868528863,-1.4998911681715743,-0.8085969697633644,-0.6912941984082099
SMALL439,MA-THRESH,-0.25,M,1.0,5.204170427930421e-16,FULL,0.8896649251304106,0.07386204484420751,-1.5813840128709789,-1.0574520626466688,-0.52393195022431
SMALL439,MA-THRESH,-0.25,M,1.0,5.204170427930421e-16,IS,0.9150159889632185,0.05038448482854037,-1.0799981651677282,-1.1052959116008898,0.025297746433161628
SMALL439,MA-THRESH,-0.25,M,1.0,5.204170427930421e-16,OOS,0.8740658682369744,0.08132176217781162,-1.87710252831641,-0.9536730346615618,-0.9234294936548482
SMALL439,MA-THRESH,-0.25,Q,0.5,1.5005358067199381e-16,FULL,0.8830942317810674,0.09163236429507798,-0.9975755428831334,-0.6711143502420303,-0.3264611926411032
SMALL439,MA-THRESH,-0.25,Q,0.5,1.5005358067199381e-16,IS,0.9104242209846117,0.059269665145978166,-0.7124925866365706,-0.6311709362502027,-0.08132165038636785
SMALL439,MA-THRESH,-0.25,Q,0.5,1.5005358067199381e-16,OOS,0.8662774993829834,0.1032542310796445,-1.1695932770209305,-0.662668225537133,-0.5069250514837975
SMALL439,MA-THRESH,-0.25,Q,0.75,3.0184188481996443e-16,FULL,0.8835643048952465,0.09086689209079936,-1.4330451237182906,-0.9399580871660485,-0.4930870365522422
SMALL439,MA-THRESH,-0.25,Q,0.75,3.0184188481996443e-16,IS,0.910704371003856,0.05885219516809414,-1.0578472231172809,-0.9293666301088299,-0.12848059300845094
SMALL439,MA-THRESH,-0.25,Q,0.75,3.0184188481996443e-16,OOS,0.8668644362778227,0.10235411799869365,-1.6566856473665181,-0.8901219281738815,-0.7665637191926367
SMALL439,MA-THRESH,-0.25,Q,1.0,3.0010716134398763e-16,FULL,0.8839822297760636,0.09016536119228255,-1.8134933408460618,-1.1520880770231834,-0.6614052638228785
SMALL439,MA-THRESH,-0.25,Q,1.0,3.0010716134398763e-16,IS,0.9109567698902694,0.05848006487079879,-1.3918678239938753,-1.2118490375603752,-0.1800187864335001
SMALL439,MA-THRESH,-0.25,Q,1.0,3.0010716134398763e-16,OOS,0.8673842128766219,0.10152317297869531,-2.061210006809344,-1.0309760984377636,-1.0302339083715806
SMALL439,MA-THRESH,-0.4,D,0.5,7.771561172376096e-16,FULL,0.9439489521853948,0.03832218570535056,-0.5163081181772222,-0.3283966569989527,-0.1879114611782695
SMALL439,MA-THRESH,-0.4,D,0.5,7.771561172376096e-16,IS,0.953876931714829,0.022938381952158127,-0.37349555249492905,-0.3434269300071513,-0.030068622487777752
SMALL439,MA-THRESH,-0.4,D,0.5,7.771561172376096e-16,OOS,0.9378400520406958,0.04416930025385553,-0.6022857599931042,-0.30480199240967565,-0.29748376758342854
SMALL439,MA-THRESH,-0.4,D,0.75,1.3600232051658168e-15,FULL,0.9439489521853958,0.03832218570535146,-0.7212624695784875,-0.46186545279567337,-0.2593970167828141
SMALL439,MA-THRESH,-0.4,D,0.75,1.3600232051658168e-15,IS,0.9538769317148296,0.022938381952159016,-0.5519480201969573,-0.5088445446009171,-0.04310347559604022
SMALL439,MA-THRESH,-0.4,D,0.75,1.3600232051658168e-15,OOS,0.9378400520406972,0.04416930025385661,-0.8218353914996701,-0.40898898005505835,-0.41284641144461176
SMALL439,MA-THRESH,-0.4,D,1.0,1.5543122344752192e-15,FULL,0.9439489521853948,0.03832218570535056,-0.8836515952979296,-0.5706448218970817,-0.3130067734008479
SMALL439,MA-THRESH,-0.4,D,1.0,1.5543122344752192e-15,IS,0.953876931714829,0.022938381952158127,-0.7221655582442699,-0.6676654224961664,-0.05450013574810342
SMALL439,MA-THRESH,-0.4,D,1.0,1.5543122344752192e-15,OOS,0.9378400520406958,0.04416930025385553,-0.978054762787095,-0.47617633271115345,-0.5018784300759416
SMALL439,MA-THRESH,-0.4,W,0.5,7.771561172376096e-16,FULL,0.9440337411145875,0.03759105767197892,-0.4633831811416522,-0.3134538324406577,-0.1499293487009945
SMALL439,MA-THRESH,-0.4,W,0.5,7.771561172376096e-16,IS,0.9539235174409995,0.02264300620735275,-0.3256417403943779,-0.324517142244507,-0.0011245981498708701
SMALL439,MA-THRESH,-0.4,W,0.5,7.771561172376096e-16,OOS,0.9379483482254966,0.04324689805869134,-0.5464826654069777,-0.2935695983249609,-0.2529130670820168
SMALL439,MA-THRESH,-0.4,W,0.75,1.3600232051658168e-15,FULL,0.944039147033243,0.03756352687342737,-0.6508287329619833,-0.4394732218213182,-0.2113555111406651
SMALL439,MA-THRESH,-0.4,W,0.75,1.3600232051658168e-15,IS,0.9539269395360404,0.022645454559614624,-0.4800723427594411,-0.4799068311539534,-0.0001655116054877226
SMALL439,MA-THRESH,-0.4,W,0.75,1.3600232051658168e-15,OOS,0.9379549748336521,0.04320789587820323,-0.7525883007013068,-0.3924517463092636,-0.3601365543920432
SMALL439,MA-THRESH,-0.4,W,1.0,1.5543122344752192e-15,FULL,0.9440419510814716,0.03754676865329156,-0.8025093129011118,-0.5407306264653577,-0.2617786864357541
SMALL439,MA-THRESH,-0.4,W,1.0,1.5543122344752192e-15,IS,0.9539293182872495,0.022650057433612054,-0.626729333078524,-0.6285678560861596,0.0018385230076356507
SMALL439,MA-THRESH,-0.4,W,1.0,1.5543122344752192e-15,OOS,0.9379580405763187,0.04318296917826239,-0.9057606398089835,-0.4541372985905845,-0.451623341218399
SMALL439,MA-THRESH,-0.4,M,0.5,2.203098814490545e-16,FULL,0.9450122855660454,0.033482590966183175,-0.4062678538344411,-0.31122321018193233,-0.09504464365250875
SMALL439,MA-THRESH,-0.4,M,0.5,2.203098814490545e-16,IS,0.9541879964629253,0.02243434045039054,-0.30050834997246145,-0.31977717548246076,0.01926882550999931
SMALL439,MA-THRESH,-0.4,M,0.5,2.203098814490545e-16,OOS,0.9393662725520702,0.03765453512765251,-0.47019618265158325,-0.29482132101505965,-0.1753748616365236
SMALL439,MA-THRESH,-0.4,M,0.75,4.510281037539698e-16,FULL,0.9450365701663562,0.03351137100279213,-0.5789069347046594,-0.4383454598535508,-0.1405614748511086
SMALL439,MA-THRESH,-0.4,M,0.75,4.510281037539698e-16,IS,0.9541994055775785,0.022452573051509345,-0.44505396660725616,-0.4742839935050869,0.02923002689783072
SMALL439,MA-THRESH,-0.4,M,0.75,4.510281037539698e-16,OOS,0.9393984797166816,0.037692311090588924,-0.6588954462320551,-0.39711141080249757,-0.2617840354295575
SMALL439,MA-THRESH,-0.4,M,1.0,4.40619762898109e-16,FULL,0.9450467339937024,0.03357264123628672,-0.7260072100811144,-0.541466784526845,-0.1845404255542693
SMALL439,MA-THRESH,-0.4,M,1.0,4.40619762898109e-16,IS,0.9542046181945836,0.02248459605175563,-0.584324834926786,-0.6232526881753797,0.03892785324859371
SMALL439,MA-THRESH,-0.4,M,1.0,4.40619762898109e-16,OOS,0.9394116901306452,0.03776977223378135,-0.8095224029531556,-0.4626020829848976,-0.346920319968258
SMALL439,MA-THRESH,-0.4,Q,0.5,1.8214596497756474e-16,FULL,0.941901107281582,0.042908917838740346,-0.4458721765816964,-0.34760505134179276,-0.09826712523990366
SMALL439,MA-THRESH,-0.4,Q,0.5,1.8214596497756474e-16,IS,0.952299947479458,0.02348722638086134,-0.33366197050626045,-0.34886467049652925,0.015202699990268798
SMALL439,MA-THRESH,-0.4,Q,0.5,1.8214596497756474e-16,OOS,0.9355024764019386,0.05027598312001755,-0.5136837083332901,-0.33406551349535185,-0.17961819483793828
SMALL439,MA-THRESH,-0.4,Q,0.75,3.122502256758253e-16,FULL,0.9421498834593471,0.04244487243797639,-0.6294296790934739,-0.4857562354768419,-0.14367344361663204
SMALL439,MA-THRESH,-0.4,Q,0.75,3.122502256758253e-16,IS,0.9524374117761217,0.023418548418028862,-0.4947185625988837,-0.514042737158138,0.01932417455925428
SMALL439,MA-THRESH,-0.4,Q,0.75,3.122502256758253e-16,OOS,0.9358197451833146,0.04967852746152658,-0.7098833244548075,-0.44650758766848764,-0.26337573678631987
SMALL439,MA-THRESH,-0.4,Q,1.0,3.642919299551295e-16,FULL,0.9423633496764161,0.04204486552673712,-0.7785249436642605,-0.593751543893184,-0.18477339977107654
SMALL439,MA-THRESH,-0.4,Q,1.0,3.642919299551295e-16,IS,0.9525583312772297,0.023378756627766242,-0.6498513948752116,-0.6707449696442103,0.02089357476899867
SMALL439,MA-THRESH,-0.4,Q,1.0,3.642919299551295e-16,OOS,0.9360901573927529,0.04915674715004802,-0.8542547630589148,-0.5137679363298897,-0.3404868267290251
U56,QUANTILE,0.2,D,0.5,3.469446951953614e-18,FULL,0.20565366187852774,0.005561198324868658,-9.473525625568335,-9.470051839931326,-0.0034737856370092857
U56,QUANTILE,0.2,D,0.5,3.469446951953614e-18,IS,0.21008119220014176,0.004831635916130203,-9.018481461896833,-9.013150593116826,-0.005330868780006881
U56,QUANTILE,0.2,D,0.5,3.469446951953614e-18,OOS,0.20201332867267796,0.002791313976228892,-9.849476052779016,-9.851168556821378,0.0016925040423618753
U56,QUANTILE,0.2,D,0.75,8.673617379884035e-18,FULL,0.20565366187852793,0.005561198324868681,-14.281305850969872,-14.276250908088862,-0.005054942881010049
U56,QUANTILE,0.2,D,0.75,8.673617379884035e-18,IS,0.21008119220014193,0.0048316359161302514,-13.651145988303014,-13.643236329375764,-0.007909658927250263
U56,QUANTILE,0.2,D,0.75,8.673617379884035e-18,OOS,0.2020133286726781,0.0027913139762289125,-14.802773192365958,-14.805374306819452,0.002601114453494091
U56,QUANTILE,0.2,D,1.0,6.938893903907228e-18,FULL,0.20565366187852774,0.005561198324868658,-19.098029833382135,-19.091504292864727,-0.006525540517408501
U56,QUANTILE,0.2,D,1.0,6.938893903907228e-18,IS,0.21008119220014176,0.004831635916130203,-18.340946605442433,-18.330521034405912,-0.010425571036520864
U56,QUANTILE,0.2,D,1.0,6.938893903907228e-18,OOS,0.20201332867267796,0.002791313976228892,-19.72520183447919,-19.728753951878275,0.0035521173990851196
U56,QUANTILE,0.2,W,0.5,3.469446951953614e-18,FULL,0.20583719715091647,0.005679219033526332,-9.506734915342685,-9.497997315042106,-0.008737600300579018
U56,QUANTILE,0.2,W,0.5,3.469446951953614e-18,IS,0.21021191812517748,0.004926454250170333,-8.741714116718136,-8.736087434448603,-0.005626682269532779
U56,QUANTILE,0.2,W,0.5,3.469446951953614e-18,OOS,0.20224028400247648,0.0031851637582465393,-10.141095646403553,-10.135681269886376,-0.005414376517176578
U56,QUANTILE,0.2,W,0.75,8.673617379884035e-18,FULL,0.20592746585486638,0.005863469694684386,-14.337000196987626,-14.320179328857051,-0.016820868130574596
U56,QUANTILE,0.2,W,0.75,8.673617379884035e-18,IS,0.21027941413426846,0.005087727305194807,-13.203375355372415,-13.19340572940777,-0.009969625964645346
U56,QUANTILE,0.2,W,0.75,8.673617379884035e-18,OOS,0.2023492765075661,0.0036043669255083634,-15.28028858700945,-15.266557769133836,-0.013730817875613255
U56,QUANTILE,0.2,W,1.0,6.938893903907228e-18,FULL,0.20601648235389683,0.006122844920862419,-19.181759338304083,-19.153963895961557,-0.0277954423425264
U56,QUANTILE,0.2,W,1.0,6.938893903907228e-18,IS,0.21034587832995072,0.005320706035071382,-17.699768591757547,-17.684197179574966,-0.015571412182580957
U56,QUANTILE,0.2,W,1.0,6.938893903907228e-18,OOS,0.20245683560095126,0.004117946396317843,-20.418610569062466,-20.392258060034997,-0.02635250902746833
U56,QUANTILE,0.2,M,0.5,3.469446951953614e-18,FULL,0.2066152157814976,0.006282929683241767,-10.473189541130434,-10.442052997520834,-0.031136543609600054
U56,QUANTILE,0.2,M,0.5,3.469446951953614e-18,IS,0.2109057331770621,0.005347686652635101,-9.676735300415062,-9.651976492255688,-0.024758808159374368
