basis,panel,cost,cell_end,gap,null_mean,null_sd,percentile
RAW,U56,0.0,2017-06-30,0.0177,1.2953768837266093,0.11951453844140857,0.5555555555555556
RAW,U56,0.0,2017-06-30,0.02,1.2953768837266093,0.11951453844140857,0.5555555555555556
RAW,U56,0.0,2017-06-30,0.0418,1.2953768837266093,0.11951453844140857,0.6666666666666666
RAW,U56,0.0,2017-06-30,0.05,1.2953768837266093,0.11951453844140857,0.6666666666666666
RAW,U56,0.0,2017-06-30,0.1,1.2953768837266093,0.11951453844140857,0.7777777777777778
RAW,U56,0.0,2017-06-30,0.2,1.2953768837266093,0.11951453844140857,0.9444444444444444
RAW,U56,0.0,2017-09-30,-0.2,1.2744105262674459,0.11995206623492366,0.0
RAW,U56,0.0,2017-09-30,-0.1,1.2744105262674459,0.11995206623492366,0.16666666666666666
RAW,U56,0.0,2017-09-30,-0.0884,1.2744105262674459,0.11995206623492366,0.16666666666666666
RAW,U56,0.0,2017-09-30,-0.05,1.2744105262674459,0.11995206623492366,0.3888888888888889
RAW,U56,0.0,2017-09-30,-0.02,1.2744105262674459,0.11995206623492366,0.5555555555555556
RAW,U56,0.0,2017-09-30,-0.01,1.2744105262674459,0.11995206623492366,0.5555555555555556
RAW,U56,0.0,2017-09-30,0.0,1.2744105262674459,0.11995206623492366,0.5555555555555556
RAW,U56,0.0,2017-09-30,0.01,1.2744105262674459,0.11995206623492366,0.5555555555555556
RAW,U56,0.0,2017-09-30,0.0177,1.2744105262674459,0.11995206623492366,0.5555555555555556
RAW,U56,0.0,2017-09-30,0.02,1.2744105262674459,0.11995206623492366,0.5555555555555556
RAW,U56,0.0,2017-09-30,0.0418,1.2744105262674459,0.11995206623492366,0.6111111111111112
RAW,U56,0.0,2017-09-30,0.05,1.2744105262674459,0.11995206623492366,0.6666666666666666
RAW,U56,0.0,2017-09-30,0.1,1.2744105262674459,0.11995206623492366,0.7777777777777778
RAW,U56,0.0,2017-09-30,0.2,1.2744105262674459,0.11995206623492366,0.9444444444444444
RAW,U56,0.0,2017-12-31,-0.2,1.2428073524450154,0.12109035569993759,0.0
RAW,U56,0.0,2017-12-31,-0.1,1.2428073524450154,0.12109035569993759,0.16666666666666666
RAW,U56,0.0,2017-12-31,-0.0884,1.2428073524450154,0.12109035569993759,0.16666666666666666
RAW,U56,0.0,2017-12-31,-0.05,1.2428073524450154,0.12109035569993759,0.3888888888888889
RAW,U56,0.0,2017-12-31,-0.02,1.2428073524450154,0.12109035569993759,0.5555555555555556
RAW,U56,0.0,2017-12-31,-0.01,1.2428073524450154,0.12109035569993759,0.5555555555555556
RAW,U56,0.0,2017-12-31,0.0,1.2428073524450154,0.12109035569993759,0.5555555555555556
RAW,U56,0.0,2017-12-31,0.01,1.2428073524450154,0.12109035569993759,0.5555555555555556
RAW,U56,0.0,2017-12-31,0.0177,1.2428073524450154,0.12109035569993759,0.5555555555555556
RAW,U56,0.0,2017-12-31,0.02,1.2428073524450154,0.12109035569993759,0.5555555555555556
RAW,U56,0.0,2017-12-31,0.0418,1.2428073524450154,0.12109035569993759,0.6111111111111112
RAW,U56,0.0,2017-12-31,0.05,1.2428073524450154,0.12109035569993759,0.6666666666666666
RAW,U56,0.0,2017-12-31,0.1,1.2428073524450154,0.12109035569993759,0.7777777777777778
RAW,U56,0.0,2017-12-31,0.2,1.2428073524450154,0.12109035569993759,0.9444444444444444
RAW,U56,0.0,2018-03-31,-0.2,1.2924244344896842,0.11219549844973836,0.0
RAW,U56,0.0,2018-03-31,-0.1,1.2924244344896842,0.11219549844973836,0.16666666666666666
RAW,U56,0.0,2018-03-31,-0.0884,1.2924244344896842,0.11219549844973836,0.16666666666666666
RAW,U56,0.0,2018-03-31,-0.05,1.2924244344896842,0.11219549844973836,0.2777777777777778
RAW,U56,0.0,2018-03-31,-0.02,1.2924244344896842,0.11219549844973836,0.5
RAW,U56,0.0,2018-03-31,-0.01,1.2924244344896842,0.11219549844973836,0.5
RAW,U56,0.0,2018-03-31,0.0,1.2924244344896842,0.11219549844973836,0.5
RAW,U56,0.0,2018-03-31,0.01,1.2924244344896842,0.11219549844973836,0.5
RAW,U56,0.0,2018-03-31,0.0177,1.2924244344896842,0.11219549844973836,0.5
RAW,U56,0.0,2018-03-31,0.02,1.2924244344896842,0.11219549844973836,0.5555555555555556
RAW,U56,0.0,2018-03-31,0.0418,1.2924244344896842,0.11219549844973836,0.5555555555555556
RAW,U56,0.0,2018-03-31,0.05,1.2924244344896842,0.11219549844973836,0.6666666666666666
RAW,U56,0.0,2018-03-31,0.1,1.2924244344896842,0.11219549844973836,0.7777777777777778
RAW,U56,0.0,2018-03-31,0.2,1.2924244344896842,0.11219549844973836,1.0
RAW,U56,0.0,2018-06-30,-0.2,1.2896494493625004,0.11416744181647133,0.0
RAW,U56,0.0,2018-06-30,-0.1,1.2896494493625004,0.11416744181647133,0.16666666666666666
RAW,U56,0.0,2018-06-30,-0.0884,1.2896494493625004,0.11416744181647133,0.16666666666666666
RAW,U56,0.0,2018-06-30,-0.05,1.2896494493625004,0.11416744181647133,0.3333333333333333
RAW,U56,0.0,2018-06-30,-0.02,1.2896494493625004,0.11416744181647133,0.5
RAW,U56,0.0,2018-06-30,-0.01,1.2896494493625004,0.11416744181647133,0.5
RAW,U56,0.0,2018-06-30,0.0,1.2896494493625004,0.11416744181647133,0.5
RAW,U56,0.0,2018-06-30,0.01,1.2896494493625004,0.11416744181647133,0.5
RAW,U56,0.0,2018-06-30,0.0177,1.2896494493625004,0.11416744181647133,0.5
RAW,U56,0.0,2018-06-30,0.02,1.2896494493625004,0.11416744181647133,0.5
RAW,U56,0.0,2018-06-30,0.0418,1.2896494493625004,0.11416744181647133,0.5
RAW,U56,0.0,2018-06-30,0.05,1.2896494493625004,0.11416744181647133,0.7777777777777778
RAW,U56,0.0,2018-06-30,0.1,1.2896494493625004,0.11416744181647133,0.7777777777777778
RAW,U56,0.0,2018-06-30,0.2,1.2896494493625004,0.11416744181647133,1.0
RAW,U56,0.0,2018-09-30,-0.2,1.2496681116335866,0.11138518777462376,0.0
RAW,U56,0.0,2018-09-30,-0.1,1.2496681116335866,0.11138518777462376,0.16666666666666666
RAW,U56,0.0,2018-09-30,-0.0884,1.2496681116335866,0.11138518777462376,0.16666666666666666
RAW,U56,0.0,2018-09-30,-0.05,1.2496681116335866,0.11138518777462376,0.3888888888888889
RAW,U56,0.0,2018-09-30,-0.02,1.2496681116335866,0.11138518777462376,0.5
RAW,U56,0.0,2018-09-30,-0.01,1.2496681116335866,0.11138518777462376,0.5
RAW,U56,0.0,2018-09-30,0.0,1.2496681116335866,0.11138518777462376,0.5
RAW,U56,0.0,2018-09-30,0.01,1.2496681116335866,0.11138518777462376,0.5
RAW,U56,0.0,2018-09-30,0.0177,1.2496681116335866,0.11138518777462376,0.5
RAW,U56,0.0,2018-09-30,0.02,1.2496681116335866,0.11138518777462376,0.5
RAW,U56,0.0,2018-09-30,0.0418,1.2496681116335866,0.11138518777462376,0.6111111111111112
RAW,U56,0.0,2018-09-30,0.05,1.2496681116335866,0.11138518777462376,0.7777777777777778
RAW,U56,0.0,2018-09-30,0.1,1.2496681116335866,0.11138518777462376,0.7777777777777778
RAW,U56,0.0,2018-09-30,0.2,1.2496681116335866,0.11138518777462376,1.0
RAW,U56,0.0,2018-12-31,-0.2,1.3766223332825402,0.09357043221100567,0.0
RAW,U56,0.0,2018-12-31,-0.1,1.3766223332825402,0.09357043221100567,0.16666666666666666
RAW,U56,0.0,2018-12-31,-0.0884,1.3766223332825402,0.09357043221100567,0.16666666666666666
RAW,U56,0.0,2018-12-31,-0.05,1.3766223332825402,0.09357043221100567,0.2222222222222222
RAW,U56,0.0,2018-12-31,-0.02,1.3766223332825402,0.09357043221100567,0.5
RAW,U56,0.0,2018-12-31,-0.01,1.3766223332825402,0.09357043221100567,0.5
RAW,U56,0.0,2018-12-31,0.0,1.3766223332825402,0.09357043221100567,0.5555555555555556
RAW,U56,0.0,2018-12-31,0.01,1.3766223332825402,0.09357043221100567,0.5555555555555556
RAW,U56,0.0,2018-12-31,0.0177,1.3766223332825402,0.09357043221100567,0.5555555555555556
RAW,U56,0.0,2018-12-31,0.02,1.3766223332825402,0.09357043221100567,0.5555555555555556
RAW,U56,0.0,2018-12-31,0.0418,1.3766223332825402,0.09357043221100567,0.5555555555555556
RAW,U56,0.0,2018-12-31,0.05,1.3766223332825402,0.09357043221100567,0.6111111111111112
RAW,U56,0.0,2018-12-31,0.1,1.3766223332825402,0.09357043221100567,0.8333333333333334
RAW,U56,0.0,2018-12-31,0.2,1.3766223332825402,0.09357043221100567,1.0
RAW,U56,10.0,2015-03-31,-0.2,1.2089442026627206,0.06438946133268494,0.0
RAW,U56,10.0,2015-03-31,-0.1,1.2089442026627206,0.06438946133268494,0.0
RAW,U56,10.0,2015-03-31,-0.0884,1.2089442026627206,0.06438946133268494,0.0
RAW,U56,10.0,2015-03-31,-0.05,1.2089442026627206,0.06438946133268494,0.2777777777777778
RAW,U56,10.0,2015-03-31,-0.02,1.2089442026627206,0.06438946133268494,0.3888888888888889
RAW,U56,10.0,2015-03-31,-0.01,1.2089442026627206,0.06438946133268494,0.4444444444444444
RAW,U56,10.0,2015-03-31,0.0,1.2089442026627206,0.06438946133268494,0.4444444444444444
RAW,U56,10.0,2015-03-31,0.01,1.2089442026627206,0.06438946133268494,0.6666666666666666
RAW,U56,10.0,2015-03-31,0.0177,1.2089442026627206,0.06438946133268494,0.7222222222222222
RAW,U56,10.0,2015-03-31,0.02,1.2089442026627206,0.06438946133268494,0.7777777777777778
RAW,U56,10.0,2015-03-31,0.0418,1.2089442026627206,0.06438946133268494,0.8333333333333334
RAW,U56,10.0,2015-03-31,0.05,1.2089442026627206,0.06438946133268494,0.8333333333333334
RAW,U56,10.0,2015-03-31,0.1,1.2089442026627206,0.06438946133268494,0.8888888888888888
RAW,U56,10.0,2015-03-31,0.2,1.2089442026627206,0.06438946133268494,1.0
RAW,U56,10.0,2015-06-30,-0.2,1.211990619003069,0.06479088912006356,0.0
RAW,U56,10.0,2015-06-30,-0.1,1.211990619003069,0.06479088912006356,0.0
RAW,U56,10.0,2015-06-30,-0.0884,1.211990619003069,0.06479088912006356,0.0
RAW,U56,10.0,2015-06-30,-0.05,1.211990619003069,0.06479088912006356,0.2777777777777778
RAW,U56,10.0,2015-06-30,-0.02,1.211990619003069,0.06479088912006356,0.3888888888888889
RAW,U56,10.0,2015-06-30,-0.01,1.211990619003069,0.06479088912006356,0.4444444444444444
RAW,U56,10.0,2015-06-30,0.0,1.211990619003069,0.06479088912006356,0.4444444444444444
RAW,U56,10.0,2015-06-30,0.01,1.211990619003069,0.06479088912006356,0.7222222222222222
RAW,U56,10.0,2015-06-30,0.0177,1.211990619003069,0.06479088912006356,0.7222222222222222
RAW,U56,10.0,2015-06-30,0.02,1.211990619003069,0.06479088912006356,0.7222222222222222
RAW,U56,10.0,2015-06-30,0.0418,1.211990619003069,0.06479088912006356,0.8333333333333334
RAW,U56,10.0,2015-06-30,0.05,1.211990619003069,0.06479088912006356,0.8333333333333334
RAW,U56,10.0,2015-06-30,0.1,1.211990619003069,0.06479088912006356,0.8888888888888888
RAW,U56,10.0,2015-06-30,0.2,1.211990619003069,0.06479088912006356,1.0
RAW,U56,10.0,2015-09-30,-0.2,1.2566814346933155,0.07033729462401138,0.0
RAW,U56,10.0,2015-09-30,-0.1,1.2566814346933155,0.07033729462401138,0.0
RAW,U56,10.0,2015-09-30,-0.0884,1.2566814346933155,0.07033729462401138,0.0
RAW,U56,10.0,2015-09-30,-0.05,1.2566814346933155,0.07033729462401138,0.3888888888888889
RAW,U56,10.0,2015-09-30,-0.02,1.2566814346933155,0.07033729462401138,0.3888888888888889
RAW,U56,10.0,2015-09-30,-0.01,1.2566814346933155,0.07033729462401138,0.3888888888888889
RAW,U56,10.0,2015-09-30,0.0,1.2566814346933155,0.07033729462401138,0.3888888888888889
RAW,U56,10.0,2015-09-30,0.01,1.2566814346933155,0.07033729462401138,0.6111111111111112
RAW,U56,10.0,2015-09-30,0.0177,1.2566814346933155,0.07033729462401138,0.6111111111111112
RAW,U56,10.0,2015-09-30,0.02,1.2566814346933155,0.07033729462401138,0.6111111111111112
RAW,U56,10.0,2015-09-30,0.0418,1.2566814346933155,0.07033729462401138,0.8333333333333334
RAW,U56,10.0,2015-09-30,0.05,1.2566814346933155,0.07033729462401138,0.8333333333333334
RAW,U56,10.0,2015-09-30,0.1,1.2566814346933155,0.07033729462401138,0.8888888888888888
RAW,U56,10.0,2015-09-30,0.2,1.2566814346933155,0.07033729462401138,1.0
RAW,U56,10.0,2015-12-31,-0.2,1.2652150183179376,0.08174528474472174,0.0
RAW,U56,10.0,2015-12-31,-0.1,1.2652150183179376,0.08174528474472174,0.16666666666666666
RAW,U56,10.0,2015-12-31,-0.0884,1.2652150183179376,0.08174528474472174,0.16666666666666666
RAW,U56,10.0,2015-12-31,-0.05,1.2652150183179376,0.08174528474472174,0.3333333333333333
RAW,U56,10.0,2015-12-31,-0.02,1.2652150183179376,0.08174528474472174,0.3888888888888889
RAW,U56,10.0,2015-12-31,-0.01,1.2652150183179376,0.08174528474472174,0.3888888888888889
RAW,U56,10.0,2015-12-31,0.0,1.2652150183179376,0.08174528474472174,0.5555555555555556
RAW,U56,10.0,2015-12-31,0.01,1.2652150183179376,0.08174528474472174,0.5555555555555556
RAW,U56,10.0,2015-12-31,0.0177,1.2652150183179376,0.08174528474472174,0.6666666666666666
RAW,U56,10.0,2015-12-31,0.02,1.2652150183179376,0.08174528474472174,0.7222222222222222
RAW,U56,10.0,2015-12-31,0.0418,1.2652150183179376,0.08174528474472174,0.7777777777777778
RAW,U56,10.0,2015-12-31,0.05,1.2652150183179376,0.08174528474472174,0.7777777777777778
RAW,U56,10.0,2015-12-31,0.1,1.2652150183179376,0.08174528474472174,0.7777777777777778
RAW,U56,10.0,2015-12-31,0.2,1.2652150183179376,0.08174528474472174,1.0
RAW,U56,10.0,2016-03-31,-0.2,1.2909044877733518,0.08835174265377163,0.0
RAW,U56,10.0,2016-03-31,-0.1,1.2909044877733518,0.08835174265377163,0.0
RAW,U56,10.0,2016-03-31,-0.0884,1.2909044877733518,0.08835174265377163,0.2222222222222222
RAW,U56,10.0,2016-03-31,-0.05,1.2909044877733518,0.08835174265377163,0.3888888888888889
RAW,U56,10.0,2016-03-31,-0.02,1.2909044877733518,0.08835174265377163,0.3888888888888889
RAW,U56,10.0,2016-03-31,-0.01,1.2909044877733518,0.08835174265377163,0.3888888888888889
RAW,U56,10.0,2016-03-31,0.0,1.2909044877733518,0.08835174265377163,0.5555555555555556
RAW,U56,10.0,2016-03-31,0.01,1.2909044877733518,0.08835174265377163,0.5555555555555556
RAW,U56,10.0,2016-03-31,0.0177,1.2909044877733518,0.08835174265377163,0.6666666666666666
RAW,U56,10.0,2016-03-31,0.02,1.2909044877733518,0.08835174265377163,0.6666666666666666
RAW,U56,10.0,2016-03-31,0.0418,1.2909044877733518,0.08835174265377163,0.6666666666666666
RAW,U56,10.0,2016-03-31,0.05,1.2909044877733518,0.08835174265377163,0.7222222222222222
RAW,U56,10.0,2016-03-31,0.1,1.2909044877733518,0.08835174265377163,0.7777777777777778
RAW,U56,10.0,2016-03-31,0.2,1.2909044877733518,0.08835174265377163,1.0
RAW,U56,10.0,2016-06-30,-0.2,1.2798461805620085,0.09107761638634657,0.0
RAW,U56,10.0,2016-06-30,-0.1,1.2798461805620085,0.09107761638634657,0.16666666666666666
RAW,U56,10.0,2016-06-30,-0.0884,1.2798461805620085,0.09107761638634657,0.2222222222222222
RAW,U56,10.0,2016-06-30,-0.05,1.2798461805620085,0.09107761638634657,0.3888888888888889
RAW,U56,10.0,2016-06-30,-0.02,1.2798461805620085,0.09107761638634657,0.3888888888888889
RAW,U56,10.0,2016-06-30,-0.01,1.2798461805620085,0.09107761638634657,0.3888888888888889
RAW,U56,10.0,2016-06-30,0.0,1.2798461805620085,0.09107761638634657,0.3888888888888889
RAW,U56,10.0,2016-06-30,0.01,1.2798461805620085,0.09107761638634657,0.5555555555555556
RAW,U56,10.0,2016-06-30,0.0177,1.2798461805620085,0.09107761638634657,0.6666666666666666
RAW,U56,10.0,2016-06-30,0.02,1.2798461805620085,0.09107761638634657,0.6666666666666666
RAW,U56,10.0,2016-06-30,0.0418,1.2798461805620085,0.09107761638634657,0.6666666666666666
RAW,U56,10.0,2016-06-30,0.05,1.2798461805620085,0.09107761638634657,0.7222222222222222
RAW,U56,10.0,2016-06-30,0.1,1.2798461805620085,0.09107761638634657,0.7777777777777778
RAW,U56,10.0,2016-06-30,0.2,1.2798461805620085,0.09107761638634657,1.0
RAW,U56,10.0,2016-09-30,-0.2,1.2771633148422337,0.09228291465000528,0.0
RAW,U56,10.0,2016-09-30,-0.1,1.2771633148422337,0.09228291465000528,0.16666666666666666
RAW,U56,10.0,2016-09-30,-0.0884,1.2771633148422337,0.09228291465000528,0.2222222222222222
RAW,U56,10.0,2016-09-30,-0.05,1.2771633148422337,0.09228291465000528,0.3888888888888889
RAW,U56,10.0,2016-09-30,-0.02,1.2771633148422337,0.09228291465000528,0.3888888888888889
RAW,U56,10.0,2016-09-30,-0.01,1.2771633148422337,0.09228291465000528,0.3888888888888889
RAW,U56,10.0,2016-09-30,0.0,1.2771633148422337,0.09228291465000528,0.5555555555555556
RAW,U56,10.0,2016-09-30,0.01,1.2771633148422337,0.09228291465000528,0.5555555555555556
RAW,U56,10.0,2016-09-30,0.0177,1.2771633148422337,0.09228291465000528,0.6666666666666666
RAW,U56,10.0,2016-09-30,0.02,1.2771633148422337,0.09228291465000528,0.6666666666666666
RAW,U56,10.0,2016-09-30,0.0418,1.2771633148422337,0.09228291465000528,0.6666666666666666
RAW,U56,10.0,2016-09-30,0.05,1.2771633148422337,0.09228291465000528,0.7222222222222222
RAW,U56,10.0,2016-09-30,0.1,1.2771633148422337,0.09228291465000528,0.7777777777777778
RAW,U56,10.0,2016-09-30,0.2,1.2771633148422337,0.09228291465000528,1.0
RAW,U56,10.0,2016-12-31,-0.2,1.2784292852179167,0.09720638676988134,0.0
RAW,U56,10.0,2016-12-31,-0.1,1.2784292852179167,0.09720638676988134,0.16666666666666666
RAW,U56,10.0,2016-12-31,-0.0884,1.2784292852179167,0.09720638676988134,0.2222222222222222
RAW,U56,10.0,2016-12-31,-0.05,1.2784292852179167,0.09720638676988134,0.3888888888888889
RAW,U56,10.0,2016-12-31,-0.02,1.2784292852179167,0.09720638676988134,0.3888888888888889
RAW,U56,10.0,2016-12-31,-0.01,1.2784292852179167,0.09720638676988134,0.3888888888888889
RAW,U56,10.0,2016-12-31,0.0,1.2784292852179167,0.09720638676988134,0.5555555555555556
RAW,U56,10.0,2016-12-31,0.01,1.2784292852179167,0.09720638676988134,0.5555555555555556
RAW,U56,10.0,2016-12-31,0.0177,1.2784292852179167,0.09720638676988134,0.6666666666666666
RAW,U56,10.0,2016-12-31,0.02,1.2784292852179167,0.09720638676988134,0.6666666666666666
RAW,U56,10.0,2016-12-31,0.0418,1.2784292852179167,0.09720638676988134,0.6666666666666666
RAW,U56,10.0,2016-12-31,0.05,1.2784292852179167,0.09720638676988134,0.6666666666666666
RAW,U56,10.0,2016-12-31,0.1,1.2784292852179167,0.09720638676988134,0.7777777777777778
RAW,U56,10.0,2016-12-31,0.2,1.2784292852179167,0.09720638676988134,1.0
RAW,U56,10.0,2017-03-31,-0.2,1.244075438632171,0.09731569281082396,0.0
RAW,U56,10.0,2017-03-31,-0.1,1.244075438632171,0.09731569281082396,0.16666666666666666
RAW,U56,10.0,2017-03-31,-0.0884,1.244075438632171,0.09731569281082396,0.2222222222222222
RAW,U56,10.0,2017-03-31,-0.05,1.244075438632171,0.09731569281082396,0.3888888888888889
RAW,U56,10.0,2017-03-31,-0.02,1.244075438632171,0.09731569281082396,0.3888888888888889
RAW,U56,10.0,2017-03-31,-0.01,1.244075438632171,0.09731569281082396,0.3888888888888889
RAW,U56,10.0,2017-03-31,0.0,1.244075438632171,0.09731569281082396,0.5555555555555556
RAW,U56,10.0,2017-03-31,0.01,1.244075438632171,0.09731569281082396,0.5555555555555556
RAW,U56,10.0,2017-03-31,0.0177,1.244075438632171,0.09731569281082396,0.6111111111111112
RAW,U56,10.0,2017-03-31,0.02,1.244075438632171,0.09731569281082396,0.6666666666666666
RAW,U56,10.0,2017-03-31,0.0418,1.244075438632171,0.09731569281082396,0.6666666666666666
RAW,U56,10.0,2017-03-31,0.05,1.244075438632171,0.09731569281082396,0.6666666666666666
RAW,U56,10.0,2017-03-31,0.1,1.244075438632171,0.09731569281082396,0.7777777777777778
RAW,U56,10.0,2017-03-31,0.2,1.244075438632171,0.09731569281082396,1.0
RAW,U56,10.0,2017-06-30,-0.2,1.2329518447720271,0.10010066734642392,0.0
RAW,U56,10.0,2017-06-30,-0.1,1.2329518447720271,0.10010066734642392,0.2222222222222222
RAW,U56,10.0,2017-06-30,-0.0884,1.2329518447720271,0.10010066734642392,0.2222222222222222
RAW,U56,10.0,2017-06-30,-0.05,1.2329518447720271,0.10010066734642392,0.3888888888888889
RAW,U56,10.0,2017-06-30,-0.02,1.2329518447720271,0.10010066734642392,0.3888888888888889
RAW,U56,10.0,2017-06-30,-0.01,1.2329518447720271,0.10010066734642392,0.3888888888888889
RAW,U56,10.0,2017-06-30,0.0,1.2329518447720271,0.10010066734642392,0.5555555555555556
RAW,U56,10.0,2017-06-30,0.01,1.2329518447720271,0.10010066734642392,0.5555555555555556
RAW,U56,10.0,2017-06-30,0.0177,1.2329518447720271,0.10010066734642392,0.5555555555555556
RAW,U56,10.0,2017-06-30,0.02,1.2329518447720271,0.10010066734642392,0.6111111111111112
RAW,U56,10.0,2017-06-30,0.0418,1.2329518447720271,0.10010066734642392,0.6666666666666666
RAW,U56,10.0,2017-06-30,0.05,1.2329518447720271,0.10010066734642392,0.6666666666666666
RAW,U56,10.0,2017-06-30,0.1,1.2329518447720271,0.10010066734642392,0.7777777777777778
RAW,U56,10.0,2017-06-30,0.2,1.2329518447720271,0.10010066734642392,1.0
RAW,U56,10.0,2017-09-30,-0.2,1.211460949228488,0.10050411418100078,0.0
RAW,U56,10.0,2017-09-30,-0.1,1.211460949228488,0.10050411418100078,0.2222222222222222
RAW,U56,10.0,2017-09-30,-0.0884,1.211460949228488,0.10050411418100078,0.2777777777777778
RAW,U56,10.0,2017-09-30,-0.05,1.211460949228488,0.10050411418100078,0.3888888888888889
RAW,U56,10.0,2017-09-30,-0.02,1.211460949228488,0.10050411418100078,0.3888888888888889
RAW,U56,10.0,2017-09-30,-0.01,1.211460949228488,0.10050411418100078,0.3888888888888889
RAW,U56,10.0,2017-09-30,0.0,1.211460949228488,0.10050411418100078,0.5555555555555556
RAW,U56,10.0,2017-09-30,0.01,1.211460949228488,0.10050411418100078,0.5555555555555556
RAW,U56,10.0,2017-09-30,0.0177,1.211460949228488,0.10050411418100078,0.5555555555555556
RAW,U56,10.0,2017-09-30,0.02,1.211460949228488,0.10050411418100078,0.6111111111111112
RAW,U56,10.0,2017-09-30,0.0418,1.211460949228488,0.10050411418100078,0.6666666666666666
RAW,U56,10.0,2017-09-30,0.05,1.211460949228488,0.10050411418100078,0.6666666666666666
RAW,U56,10.0,2017-09-30,0.1,1.211460949228488,0.10050411418100078,0.7777777777777778
RAW,U56,10.0,2017-09-30,0.2,1.211460949228488,0.10050411418100078,1.0
RAW,U56,10.0,2017-12-31,-0.2,1.1795549774990792,0.10126727488312916,0.0
RAW,U56,10.0,2017-12-31,-0.1,1.1795549774990792,0.10126727488312916,0.2222222222222222
RAW,U56,10.0,2017-12-31,-0.0884,1.1795549774990792,0.10126727488312916,0.2777777777777778
RAW,U56,10.0,2017-12-31,-0.05,1.1795549774990792,0.10126727488312916,0.3888888888888889
RAW,U56,10.0,2017-12-31,-0.02,1.1795549774990792,0.10126727488312916,0.3888888888888889
RAW,U56,10.0,2017-12-31,-0.01,1.1795549774990792,0.10126727488312916,0.3888888888888889
RAW,U56,10.0,2017-12-31,0.0,1.1795549774990792,0.10126727488312916,0.5555555555555556
RAW,U56,10.0,2017-12-31,0.01,1.1795549774990792,0.10126727488312916,0.5555555555555556
RAW,U56,10.0,2017-12-31,0.0177,1.1795549774990792,0.10126727488312916,0.5555555555555556
RAW,U56,10.0,2017-12-31,0.02,1.1795549774990792,0.10126727488312916,0.5555555555555556
RAW,U56,10.0,2017-12-31,0.0418,1.1795549774990792,0.10126727488312916,0.6666666666666666
RAW,U56,10.0,2017-12-31,0.05,1.1795549774990792,0.10126727488312916,0.6666666666666666
RAW,U56,10.0,2017-12-31,0.1,1.1795549774990792,0.10126727488312916,0.7777777777777778
RAW,U56,10.0,2017-12-31,0.2,1.1795549774990792,0.10126727488312916,1.0
RAW,U56,10.0,2018-03-31,-0.2,1.2284608254453593,0.0904844084731291,0.0
RAW,U56,10.0,2018-03-31,-0.1,1.2284608254453593,0.0904844084731291,0.16666666666666666
RAW,U56,10.0,2018-03-31,-0.0884,1.2284608254453593,0.0904844084731291,0.16666666666666666
RAW,U56,10.0,2018-03-31,-0.05,1.2284608254453593,0.0904844084731291,0.2777777777777778
RAW,U56,10.0,2018-03-31,-0.02,1.2284608254453593,0.0904844084731291,0.3333333333333333
RAW,U56,10.0,2018-03-31,-0.01,1.2284608254453593,0.0904844084731291,0.3333333333333333
RAW,U56,10.0,2018-03-31,0.0,1.2284608254453593,0.0904844084731291,0.5
RAW,U56,10.0,2018-03-31,0.01,1.2284608254453593,0.0904844084731291,0.5555555555555556
RAW,U56,10.0,2018-03-31,0.0177,1.2284608254453593,0.0904844084731291,0.5555555555555556
RAW,U56,10.0,2018-03-31,0.02,1.2284608254453593,0.0904844084731291,0.6111111111111112
RAW,U56,10.0,2018-03-31,0.0418,1.2284608254453593,0.0904844084731291,0.7777777777777778
RAW,U56,10.0,2018-03-31,0.05,1.2284608254453593,0.0904844084731291,0.7777777777777778
RAW,U56,10.0,2018-03-31,0.1,1.2284608254453593,0.0904844084731291,0.8333333333333334
RAW,U56,10.0,2018-03-31,0.2,1.2284608254453593,0.0904844084731291,1.0
RAW,U56,10.0,2018-06-30,-0.2,1.226221875103201,0.09104498563695683,0.0
RAW,U56,10.0,2018-06-30,-0.1,1.226221875103201,0.09104498563695683,0.16666666666666666
RAW,U56,10.0,2018-06-30,-0.0884,1.226221875103201,0.09104498563695683,0.16666666666666666
RAW,U56,10.0,2018-06-30,-0.05,1.226221875103201,0.09104498563695683,0.2777777777777778
RAW,U56,10.0,2018-06-30,-0.02,1.226221875103201,0.09104498563695683,0.3333333333333333
RAW,U56,10.0,2018-06-30,-0.01,1.226221875103201,0.09104498563695683,0.5
RAW,U56,10.0,2018-06-30,0.0,1.226221875103201,0.09104498563695683,0.5
RAW,U56,10.0,2018-06-30,0.01,1.226221875103201,0.09104498563695683,0.5
RAW,U56,10.0,2018-06-30,0.0177,1.226221875103201,0.09104498563695683,0.5
RAW,U56,10.0,2018-06-30,0.02,1.226221875103201,0.09104498563695683,0.6111111111111112
RAW,U56,10.0,2018-06-30,0.0418,1.226221875103201,0.09104498563695683,0.7777777777777778
RAW,U56,10.0,2018-06-30,0.05,1.226221875103201,0.09104498563695683,0.7777777777777778
RAW,U56,10.0,2018-06-30,0.1,1.226221875103201,0.09104498563695683,0.7777777777777778
RAW,U56,10.0,2018-06-30,0.2,1.226221875103201,0.09104498563695683,1.0
RAW,U56,10.0,2018-09-30,-0.2,1.1864214934088484,0.08795543484623261,0.0
RAW,U56,10.0,2018-09-30,-0.1,1.1864214934088484,0.08795543484623261,0.16666666666666666
RAW,U56,10.0,2018-09-30,-0.0884,1.1864214934088484,0.08795543484623261,0.16666666666666666
