panel,arm,lag,cost,pass4a,pass4b,bind,margin,CAGR,Sharpe,MaxDD,H1,H2,OOS,OOS_CAGR,OOS_MaxDD,Turn
B136,control,7,25.0,False,False,DD,-0.03282722285295145,0.13199295499301478,0.9363341768510652,-0.2351229426973095,1.1186452096975033,0.8013481822104137,0.881943255620174,0.13221721773486772,-0.2351229426973095,7.244523791415761
B136,exit0.00,7,0.0,False,True,DD,0.009515067555562445,0.13190963316239035,1.0095773005014996,-0.1927806522887956,1.2095103863171717,0.8500372975681706,0.937657794614509,0.12830836868142792,-0.1927806522887957,7.502908468812117
B136,exit0.00,7,10.0,False,False,H2,-0.038533155334570246,0.12345139335785782,0.9523933178539599,-0.19346169372376154,1.148657068628753,0.7954995365012649,0.882492238193911,0.11969553363245766,-0.19346169372376132,7.502908468812117
B136,exit0.00,7,25.0,False,False,H2,-0.12060780449991904,0.11087366680155819,0.8662558414601127,-0.19448291237753745,1.0568732414314772,0.7134248873359161,0.799441303754762,0.10689026833995441,-0.19448291237753712,7.502908468812117
SMALL439,control,1,0.0,False,False,OOS,-0.34868402949717525,0.08303364912725697,0.5545876453553843,-0.37264030677023685,0.6099491510748284,0.5138463230070083,0.5333264715533328,0.0823249131451369,-0.3726403067702361,10.405638079905184
SMALL439,control,1,10.0,False,False,OOS,-0.410033558008392,0.07182800262091726,0.49341944604818644,-0.3822923830604017,0.5462645894738146,0.4541918443027037,0.47197694304211607,0.07053840716094051,-0.3822923830604025,10.405638079905184
SMALL439,control,1,25.0,False,False,OOS,-0.502356446159718,0.055218080653904655,0.4014130764337756,-0.39650809707647494,0.45048687813603133,0.36445578613947593,0.37965405489079007,0.05307875669391926,-0.3965080970764757,10.405638079905184
SMALL439,exit0.00,1,0.0,False,False,H2,-0.5242750363951237,0.04318593311255259,0.37971947224927904,-0.22993510295498965,0.4299220067762141,0.3334311303419635,0.4001920095452967,0.04642583535960698,-0.22993510295498998,11.022883476641695
SMALL439,exit0.00,1,10.0,False,False,H2,-0.608480377982348,0.03175502772654237,0.29849468856989514,-0.23425572394798566,0.3517913402210515,0.24922578875473922,0.3151482838122908,0.03431046876029109,-0.23425572394798655,11.022883476641695
SMALL439,exit0.00,1,25.0,False,False,H2,-0.7349786790934326,0.014830924471670892,0.17648560371856614,-0.2640916306762121,0.23444132346107574,0.12272748764365458,0.1872990849346541,0.016387010024824678,-0.2640916306762159,11.022883476641695
SMALL439,control,5,0.0,False,False,H2,-0.48065185889022266,0.08202661753752483,0.5434267425349603,-0.4095615858060335,0.7535213204017337,0.37705430784686456,0.425698573080826,0.06261807076004966,-0.4095615858060311,10.389838167457421
SMALL439,control,5,10.0,False,False,H2,-0.5395445503514826,0.07083250409991937,0.4830318976040292,-0.41908063920980954,0.6904902262376094,0.31816161638560453,0.36551782547778316,0.05108344099522544,-0.41908063920981,10.389838167457421
SMALL439,control,5,25.0,False,False,H2,-0.6279562534630295,0.054239567142504,0.39231141782277035,-0.4330872893276909,0.5957407780027554,0.22974991327405767,0.27514457812886745,0.03399605079734758,-0.4330872893276907,10.389838167457421
SMALL439,exit0.00,5,0.0,False,False,H2,-0.5779365734564696,0.05120323272553806,0.4298838710693866,-0.2846032124254022,0.5938524230806834,0.2797695932806176,0.35933574050522094,0.0413969255962805,-0.28460321242540154,11.028515347168778
SMALL439,exit0.00,5,10.0,False,False,H2,-0.660235282315575,0.03966706902909767,0.35014066276797373,-0.3011334434299696,0.516666771775703,0.19747088442151223,0.27641598232479236,0.02935510994945445,-0.3011334434299704,11.028515347168778
SMALL439,exit0.00,5,25.0,False,False,H2,-0.7836768384008226,0.022587459422659606,0.23051064214647587,-0.3255568315965881,0.400845166332744,0.07402932833626463,0.15200308746704255,0.011540081093921684,-0.3255568315965882,11.028515347168778
SMALL439,control,7,0.0,False,False,H2,-0.42020991087477466,0.0928330406625053,0.600418257183309,-0.39613107226663935,0.8054843488914656,0.43749625586231256,0.4906506632913706,0.07530087061850321,-0.396131072266638,10.426965836030952
SMALL439,control,7,10.0,False,False,H2,-0.4793883766361074,0.08150499323246096,0.5401579479479278,-0.4058671968244907,0.7433771287784181,0.3783177901009798,0.43040133851717505,0.06358695201722875,-0.4058671968244896,10.426965836030952
SMALL439,control,7,25.0,False,False,H2,-0.5683029463238528,0.06471390583627357,0.449483790135441,-0.4201932145256735,0.6497303698657484,0.2894032204132344,0.3398107952822508,0.04623473391608157,-0.4201932145256746,10.426965836030952
SMALL439,exit0.00,7,0.0,False,False,H2,-0.676618329866163,0.05446054743983786,0.4501706559934494,-0.3421211325748449,0.7476172344465604,0.18108783687092425,0.29417937668172783,0.032227481888799536,-0.34212113257484444,11.05837968814971
SMALL439,exit0.00,7,10.0,False,False,H2,-0.758114285646114,0.04287168730907687,0.37097680877914413,-0.35756359915379643,0.6709391078016992,0.09959188109097315,0.2122496060344931,0.02026325791155914,-0.35756359915379565,11.05837968814971
SMALL439,exit0.00,7,25.0,False,False,H2,-0.8803631082844005,0.025714400412498062,0.2519545703267077,-0.38006644999630723,0.555421076802303,-0.022656941547313247,0.08922180884029673,0.002563619945003648,-0.3800664499963068,11.05837968814971
