panel,book,cost,arm,kind,gross,pass4a,TO,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b,fail4b,n_fail,floor_only,IS_floor_only
u56,V1u,25.0,stop25,stop,0.749893462556593,False,23.235629037526,0.026556024035808035,0.3126738813902359,-0.19948029385501065,0.32764985175717887,0.3014333817637421,0.019190398794172614,0.25045220562899934,-0.15024600372225128,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,"H1,H2,OOS,CAGR",4,False,False
u56,V1u,25.0,ddctl-8/.5/recover,dd,0.46144019309152084,False,14.369839142125926,0.010069352088939887,0.18298758323174796,-0.14302986556469044,0.14001793714782906,0.22263815152190014,0.002782259761754613,0.0751393056558675,-0.13089005478686488,0.016122866247417766,0.2698400657867271,-0.14302986556468966,False,"H1,H2,OOS,CAGR",4,False,False
u56,V1u,25.0,ddctl-8/.5/high,dd,0.47747866815248624,False,14.896007043329632,0.016144552200586526,0.26770749223929224,-0.14302986556468988,0.2056193621334999,0.3322340357115405,0.008359853959474917,0.15119517821378153,-0.1337718670127418,0.0226140915140407,0.374947923132401,-0.14302986556468977,False,"H1,H2,OOS,CAGR",4,False,False
u56,V1u,25.0,ebud-0.10,bud,0.38566531284021005,False,10.309425255951076,0.01172090812812554,0.2499594375420068,-0.11081637294244506,0.3485141988186102,0.15155632838361688,0.014399425774723307,0.29585296704233605,-0.08464331712630102,0.009515797736436848,0.21069454724710715,-0.11081637294244429,False,"H1,H2,OOS,CAGR",4,False,False
u56,V1u,25.0,ebud-0.20,bud,0.6241448592930372,False,18.286828555440025,0.018430991657957918,0.2602980043009047,-0.17220622889359016,0.2951222712079052,0.22892639811725188,0.014555644298717585,0.21871984235316397,-0.14177372134001898,0.021640255451955914,0.29292163637226126,-0.17220622889358939,False,"H1,H2,OOS,CAGR",4,False,False
u56,TOP5,10.0,control,ctl,0.7410450808532455,False,15.346229430487162,0.23198584575140924,1.1375567082896083,-0.28454186458370456,1.2824989504966273,1.0541042375578433,0.2262389378651961,1.2863532132159492,-0.18993144629459746,0.2367487417576113,1.0611445199173895,-0.28454186458370456,False,DD,1,False,False
u56,TOP5,10.0,g200-dg,gate,0.7378759995055886,False,15.2987177398085,0.2293966009798356,1.1311243058798064,-0.2845418645837049,1.286704963281184,1.0392091540498716,0.2264500033375434,1.2909483548232248,-0.1874792112373137,0.23183360196415825,1.0473740778243017,-0.2845418645837049,False,DD,1,False,False
u56,TOP5,10.0,g200-rw,gate,0.7413855076431622,False,15.34300277482018,0.22976931337603368,1.1314866681167572,-0.28454186458370456,1.2864738188106175,1.0398260589799124,0.22683815848815403,1.2907056750286383,-0.18501142736465837,0.23219351288164036,1.0479203402735486,-0.2845418645837048,False,DD,1,False,False
u56,TOP5,10.0,band3-dg,gate,0.7382055251919083,False,15.247785081882235,0.2277566229365,1.1233605186516817,-0.2845418645837049,1.2805047999541401,1.0301042379996146,0.22536200951705276,1.2841539493682508,-0.1917869742456133,0.22973629375532711,1.0388253216182017,-0.284541864583705,False,DD,1,False,False
u56,TOP5,10.0,band3-rw,gate,0.7413420775227758,False,15.34259582879843,0.22841303098427246,1.1252644979224848,-0.2845418645837048,1.2917290466828877,1.0255038499209665,0.22792876116828253,1.29646866503761,-0.1826421643484778,0.22881281689273947,1.0344837638075288,-0.2845418645837049,False,DD,1,False,False
u56,TOP5,10.0,abs12-dg,gate,0.7233463149415834,False,14.934579373174758,0.22869037804149328,1.1347905123838122,-0.28454186458370445,1.2912169124836101,1.048813510995292,0.22145771090505484,1.2957965560734213,-0.1899314462945978,0.23469135646447548,1.0562982367252616,-0.2845418645837048,False,DD,1,False,False
u56,TOP5,10.0,abs12-rw,gate,0.741859901403524,False,15.295575475889022,0.22986012292693014,1.1354040583091154,-0.2845418645837049,1.2900390953626166,1.0489112377648233,0.22348996647971742,1.2945335045585016,-0.18993144629459735,0.23514204502303504,1.0563269345212676,-0.28454186458370445,False,DD,1,False,False
u56,TOP5,10.0,vol60-dg,gate,0.6601573026844026,False,15.923589516143066,0.16357741082905197,1.0066999522417235,-0.20636181262313158,0.9776544430755253,1.0357016839247484,0.1511171459086269,0.9866901343019271,-0.17524897341319945,0.17396172013403888,1.0236025172146497,-0.20636181262313247,False,DD,1,False,False
u56,TOP5,10.0,vol60-rw,gate,0.7411064680948366,False,17.693175714576704,0.1693003150103094,0.9699781843685868,-0.21353541819337185,0.9015468436019546,1.0339509274217547,0.142752396534211,0.8976247433842965,-0.185282703433713,0.19167277142716976,1.0257339144649058,-0.21353541819337218,False,"H1,DD",2,False,False
u56,TOP5,10.0,v1gate-dg,gate,0.657618969761944,False,15.845265544252245,0.16137921368355967,0.9974871378886202,-0.19822884756745973,0.9707425971650424,1.0243862608511138,0.1494144778095734,0.9791059968657495,-0.1819920703495974,0.17134681635803695,1.0131360854701827,-0.19822884756746006,True,-,0,False,False
u56,TOP5,10.0,v1gate-rw,gate,0.7411050191116658,False,17.622472324997478,0.1652061649746528,0.9503303963383655,-0.21579779850239666,0.8991069960523864,0.9996213026177087,0.14223933116250675,0.8949508934883168,-0.18250415115475327,0.18450685681430068,0.9938232266964573,-0.2157977985023969,False,"H1,DD",2,False,False
u56,TOP5,10.0,stop15,stop,0.7297013643476911,False,17.471951899122413,0.21214933150490678,1.0887540680501637,-0.31556629098114963,1.25320440965006,0.9822198339628223,0.21504998986496027,1.2510780916017432,-0.1674186358652745,0.20976078870181958,0.9973649269492633,-0.3155662909811493,False,DD,1,False,False
u56,TOP5,10.0,stop25,stop,0.7387530725269581,False,15.840209846114078,0.22838419061148896,1.133213124378339,-0.31177745072541296,1.279033290144658,1.045346355147223,0.22493417730886756,1.2813711198525604,-0.18365725780760644,0.23123861973929682,1.0541942442047665,-0.31177745072541285,False,DD,1,False,False
u56,TOP5,10.0,ddctl-8/.5/recover,dd,0.5315119154401222,False,11.207114373255637,0.14282707819918294,0.9524321050475872,-0.21390930668446195,1.1293375397700123,0.8047844890746876,0.15667834898076394,1.1161701608085635,-0.14880746223631913,0.1315213728865119,0.8415013702849167,-0.21390930668446195,False,"H2,OOS,DD",3,False,False
u56,TOP5,10.0,ddctl-8/.5/high,dd,0.4965199368658139,True,10.313396918634528,0.1507690079058981,1.0584038245403784,-0.15420606299150041,1.1332767432070725,1.0005530667133506,0.14451381843770883,1.121139946172777,-0.14880746223631824,0.1559568217668077,1.0223092266857252,-0.15420606299150041,True,-,0,False,False
u56,TOP5,10.0,ebud-0.10,bud,0.5781304548878367,False,9.399040647776522,0.17268336565507703,0.998333342971399,-0.28454186458370445,1.1675115817609205,0.9085438826569108,0.17201689682142352,1.1921791458487585,-0.17505885065878857,0.17323365228930343,0.9051179115693181,-0.28454186458370456,False,DD,1,False,False
u56,TOP5,10.0,ebud-0.20,bud,0.7035765368139691,False,13.716439900978411,0.21230591099343998,1.0842127231453116,-0.2845418645837049,1.2331746350275001,0.999894651660854,0.21065966684183124,1.2521770479319383,-0.18621682482303936,0.2136661543695546,0.9975402699368221,-0.2845418645837048,False,DD,1,False,False
u56,TOP5,25.0,control,ctl,0.7410450808532455,False,15.346229430487162,0.20397085672558068,1.0232333111075032,-0.2847131759570154,1.145826940336955,0.9537928890297656,0.19858449659902866,1.1516835881834686,-0.19825298361679888,0.20843415839027846,0.9578019231473406,-0.2847131759570156,False,DD,1,False,False
u56,TOP5,25.0,g200-dg,gate,0.7378759995055886,False,15.2987177398085,0.20152585164264591,1.016664135302918,-0.28471317595701573,1.1501213625425355,0.9386535957753985,0.19889991222585235,1.1563854969365837,-0.19597832282097272,0.2036972306908451,0.9437769508922744,-0.2847131759570155,False,DD,1,False,False
u56,TOP5,25.0,g200-rw,gate,0.7413855076431622,False,15.34300277482018,0.20181030619281404,1.0168357103779666,-0.2847131759570154,1.1492741740125703,0.9393921189696188,0.1991025860265898,1.155461373038609,-0.19409186846191318,0.20404944771551214,0.9444427939815482,-0.2847131759570155,False,DD,1,False,False
u56,TOP5,25.0,band3-dg,gate,0.7382055251919083,False,15.247785081882235,0.2000125398524213,1.009374399756233,-0.2847131759570153,1.1446551506181326,0.9298504745876681,0.19796629137100297,1.1503922451998216,-0.1997314528371683,0.2017038317924218,0.9355150084163454,-0.2847131759570153,False,DD,1,False,False
u56,TOP5,25.0,band3-rw,gate,0.7413420775227758,False,15.34259582879843,0.20048267883118487,1.0106456869420557,-0.2847131759570155,1.1547357005616627,0.924929165166651,0.2002322767130449,1.161452019027656,-0.1910473881396776,0.20068936169969498,0.9308799585547796,-0.2847131759570155,False,DD,1,False,False
u56,TOP5,25.0,abs12-dg,gate,0.7233463149415834,False,14.934579373174758,0.20149360035665476,1.0223126730559613,-0.2847131759570153,1.1570980474982995,0.9491552396555696,0.1952625118424196,1.1640207556043096,-0.19825298361679844,0.20666024293974616,0.95355080882053,-0.2847131759570154,False,DD,1,False,False
u56,TOP5,25.0,abs12-rw,gate,0.741859901403524,False,15.295575475889022,0.20198503687125657,1.0206761823976105,-0.2847131759570154,1.1515019470708354,0.9487273215711723,0.19602865343849118,1.1578722683715363,-0.19825298361679855,0.20692285705322533,0.953097771634059,-0.2847131759570154,False,DD,1,False,False
u56,TOP5,25.0,vol60-dg,gate,0.6601573026844026,False,15.923589516143066,0.13612327725399953,0.8608019745116516,-0.21378819268468052,0.8212192730137647,0.8986593807302067,0.1239774713784445,0.8323607642884695,-0.18351705288377695,0.14624535015651952,0.8837191272313726,-0.21378819268467975,False,"H1,DD",2,False,False
u56,TOP5,25.0,vol60-rw,gate,0.7411064680948366,False,17.693175714576704,0.13868616760140418,0.8203858071091863,-0.2211214620735097,0.7377192897579873,0.8954371636630026,0.11297673894075122,0.7360091022837584,-0.1940045621389428,0.16034946573572695,0.8841679729742129,-0.22112146207350936,False,"H1,DD",2,False,False
u56,TOP5,25.0,v1gate-dg,gate,0.657618969761944,False,15.845265544252245,0.13410965713931922,0.8518929584213122,-0.21451759942196524,0.8148258657652168,0.8874774233116144,0.12247625420297514,0.8253535590357273,-0.1901875569234721,0.14380083540757815,0.8733618283761999,-0.2145175994219659,False,"H1,OOS,DD",3,False,False
u56,TOP5,25.0,v1gate-rw,gate,0.7411050191116658,False,17.622472324997478,0.13482093261794037,0.8013544631759973,-0.23163358355894437,0.7356072889566833,0.8619727590871559,0.11254240187737752,0.733694470657326,-0.19125961734251007,0.15354182147703677,0.8530615662039829,-0.23163358355894426,False,"H1,OOS,DD",3,False,False
u56,TOP5,25.0,stop15,stop,0.7297013643476911,False,17.471951899122413,0.18081299661984063,0.9537671104257713,-0.3188095022856331,1.1023864047531016,0.8569427160779596,0.18521747153250856,1.1018860319910948,-0.1767229927502053,0.17719054809132362,0.8698585126997255,-0.31880950228563276,False,"OOS,DD",2,False,False
u56,TOP5,25.0,stop25,stop,0.7387530725269581,False,15.840209846114078,0.19956256794084348,1.0139331740525739,-0.31353384793054684,1.1407979086132283,0.9379094244781171,0.19699403610805644,1.145002254304753,-0.1920494829943542,0.2016863908736053,0.9441035384481912,-0.3135338479305467,False,DD,1,False,False
u56,TOP5,25.0,ddctl-8/.5/recover,dd,0.514962742624555,False,10.898123349222317,0.1170033682311371,0.8170431875930011,-0.21440208671288852,0.9476200266945282,0.7147207620271184,0.12138402326138764,0.9314128486245855,-0.15427711065749905,0.11340113841721666,0.7460378327871763,-0.2144020867128884,False,"H1,H2,OOS,DD",4,False,False
u56,TOP5,25.0,ddctl-8/.5/high,dd,0.49491484226138865,False,10.277330368094335,0.1313515800758951,0.9422352232449065,-0.16231761179493276,0.9924541730470533,0.9045590463241641,0.12392329804039659,0.9822411290595435,-0.15427711065749938,0.13751870680359102,0.9209285285623153,-0.16231761179493254,True,-,0,False,False
u56,TOP5,25.0,ebud-0.10,bud,0.5781304548878367,False,9.399040647776522,0.15628130836532939,0.9179234130346665,-0.2847131759570153,1.0674504716803397,0.8395038998732235,0.15572197437860869,1.0932757534890492,-0.18016030113615966,0.1567431007674227,0.833873883061475,-0.2847131759570153,False,"OOS,DD",2,False,False
u56,TOP5,25.0,ebud-0.20,bud,0.7035765368139691,False,13.716439900978411,0.1876380112906717,0.9789259389896549,-0.2847131759570153,1.1063951631333047,0.9078285999058038,0.18620149752195125,1.1270914633887321,-0.19394811891615105,0.18882479965723342,0.9027794021735931,-0.2847131759570153,False,DD,1,False,False
u56,TOP10,10.0,control,ctl,0.7452804809285619,False,12.835322156987145,0.16852866858508975,1.0772541507098392,-0.2409174494743055,1.1806590299181456,1.0129113392010916,0.15784926006008915,1.1430423332531736,-0.15264338432385038,0.1774159608732273,1.0442432489520044,-0.2409174494743055,False,DD,1,False,False
u56,TOP10,10.0,g200-dg,gate,0.7336061345556054,False,12.739039981150652,0.1612952956891356,1.0549376156036685,-0.2314169218377411,1.1611744214916755,0.9872030054860527,0.15155755023869188,1.1207984352788638,-0.1389095075331881,0.16939332401997742,1.0213600681936752,-0.2314169218377411,False,DD,1,False,False
u56,TOP10,10.0,g200-rw,gate,0.741598113921719,False,12.973946718048301,0.16050505755597455,1.0454050359813234,-0.23275325896745247,1.1407765323131536,0.9860287902758218,0.14905154851588587,1.0988024754586698,-0.13407537708257755,0.17004296151529186,1.0199488057637818,-0.23275325896745247,False,DD,1,False,False
u56,TOP10,10.0,band3-dg,gate,0.7319802683186981,False,12.554110915893084,0.16292551348556916,1.0628365709763419,-0.23141692183774099,1.181893861264325,0.9853583646170977,0.15525643952509016,1.1435277434963773,-0.13396384961977714,0.16929271945877544,1.0195514135946309,-0.23141692183774099,False,DD,1,False,False
u56,TOP10,10.0,band3-rw,gate,0.7411595698736407,False,12.657593720783057,0.161671613079156,1.0492238636063806,-0.23275325896745214,1.1558794178114131,0.9808059589563647,0.15233118164803727,1.1155560926050045,-0.1311481650925027,0.16943676715393718,1.0149406613866994,-0.2327532589674527,False,DD,1,False,False
u56,TOP10,10.0,abs12-dg,gate,0.7157187704961829,False,12.195009515019667,0.1607752388962289,1.0542135050970383,-0.2409174494743057,1.166764448959641,0.9895508162142038,0.14775095193555376,1.1253796356159647,-0.15264338432385027,0.17163472590518247,1.022901092562744,-0.2409174494743055,False,DD,1,False,False
u56,TOP10,10.0,abs12-rw,gate,0.7380652362704907,False,12.560641740915248,0.16186883932657548,1.0532575524162715,-0.2409174494743057,1.1930856744009697,0.9679065382976164,0.1536150642482892,1.1547100959367202,-0.15264338432385072,0.16872469694777226,1.0022657812823068,-0.24091744947430604,False,DD,1,False,False
u56,TOP10,10.0,vol60-dg,gate,0.697263097817783,True,13.185057480052663,0.13085530726061623,0.9789052934882901,-0.14950522424182255,0.979446752084905,0.9818619893726823,0.11852373195999011,0.9416934940185182,-0.14844298898946096,0.141134225966961,1.0085924136856153,-0.14950522424182222,True,-,0,False,False
u56,TOP10,10.0,vol60-rw,gate,0.7444289898435783,False,13.835289356348108,0.13652456475237518,0.9666946447919136,-0.17538190355779537,0.9366287174952336,0.998031331533794,0.1154979900119355,0.8912251170782983,-0.1631246781628597,0.1541748499662121,1.0246826258605268,-0.17538190355779526,False,H1,1,False,False
u56,TOP10,10.0,v1gate-dg,gate,0.6868608259369197,True,13.074959774167388,0.12458412453885948,0.9493618973459567,-0.14950522424182222,0.9527011968540908,0.9499459807616741,0.11227331220172987,0.9115528337614754,-0.14021837533891734,0.1348461372213916,0.9795053511795194,-0.14950522424182255,False,H1,1,False,False
u56,TOP10,10.0,v1gate-rw,gate,0.7371402065636853,False,13.857050968019722,0.12826192382512347,0.9266784542225948,-0.17538190355779526,0.9175665176313622,0.9400369438453601,0.1105925718593721,0.8694939800183932,-0.1410893544899624,0.14305502309526497,0.9713041910854872,-0.17538190355779537,False,H1,1,False,False
u56,TOP10,10.0,stop15,stop,0.7371594680830815,False,14.404247928267797,0.1526924667596472,1.0188934536822274,-0.2681737925530122,1.1481954790979831,0.9283688858895014,0.14901434561769955,1.1053908486150494,-0.14489575772843055,0.15573668999714063,0.9684147107974858,-0.2681737925530121,False,DD,1,False,False
u56,TOP10,10.0,stop25,stop,0.743788767575072,False,13.14234894542937,0.16566449107761572,1.0686691390174745,-0.2623250200284014,1.1738828103730843,1.000758090619759,0.15635839103235338,1.1348377350599157,-0.14780103729896332,0.17340069824594329,1.0339937868353513,-0.2623250200284013,False,DD,1,False,False
u56,TOP10,10.0,ddctl-8/.5/recover,dd,0.5651794723262905,False,10.110163728728605,0.0995905220370803,0.8147383257163526,-0.1812791783637261,0.9052735977800028,0.7495157869879356,0.09003766233723809,0.8275782725667962,-0.13355789515282768,0.10753700823745538,0.8129310699862522,-0.18127917836372598,False,"H1,H2,OOS,CAGR",4,False,False
u56,TOP10,10.0,ddctl-8/.5/high,dd,0.5108573433544034,True,9.036824450635196,0.09830854106749398,0.8772666429292458,-0.133557895152828,0.9298860239868766,0.8392656055061697,0.08494568112237233,0.8489486735003999,-0.133557895152828,0.10946006428669008,0.9028758164291484,-0.12918884488341675,False,"H1,CAGR",2,False,False
u56,TOP10,10.0,ebud-0.10,bud,0.6513429966205682,False,9.592560115585115,0.1439286979624832,1.0194281420576363,-0.22454462722075008,1.1299844607535168,0.9500195513940582,0.13897253377170493,1.1163431958186092,-0.14675205704035055,0.14803499456929003,0.9664678437549832,-0.22454462722075008,False,DD,1,False,False
u56,TOP10,10.0,ebud-0.20,bud,0.7350628367445428,False,12.455720263321126,0.16497272247935846,1.065222386346141,-0.2409174494743055,1.1706078072873265,0.9995869970646536,0.15485219979269416,1.1341156033489082,-0.151908808369963,0.17339141320162432,1.0304213559920639,-0.2409174494743057,False,DD,1,False,False
u56,TOP10,25.0,control,ctl,0.7452804809285619,False,12.835322156987145,0.146259248860241,0.9538449846259414,-0.24207777084199955,1.0393839744461797,0.9015132915812502,0.13595823131733087,1.0030439680716863,-0.1654656645855236,0.15483044412488955,0.9305864184715728,-0.24207777084199955,False,DD,1,False,False
