panel,partition,construction,stat,within,repair,fmax,basis,n_K_defined,S_LAD,Kstar,ever_decidable
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,8,J_GROUP,7,7.03659972621243,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_LADDER,10,8.000858313321157,3.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_INT,9,8.000858313321157,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_D2,9,8.000858313321157,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,12,J_GROUP,11,8.000858313321157,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_LADDER,18,2.3078249952660013,8.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_INT,17,2.3078249952660013,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_D2,17,2.3078249952660013,12.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_ASIS,20,J_GROUP,19,2.3078249952660013,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_LADDER,6,6.373949468294774,3.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_INT,5,6.373949468294774,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_D2,5,6.373949468294774,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,8,J_GROUP,7,6.373949468294774,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_LADDER,10,10.148365419373933,3.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_INT,9,10.148365419373933,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_D2,9,10.148365419373933,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,12,J_GROUP,11,10.148365419373933,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_LADDER,18,2.021353513425102,8.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_INT,17,2.021353513425102,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_D2,17,2.021353513425102,8.0,True
U56,OFFSET,C_POOLED,SHARPE,R_SD,R_COUNT,20,J_GROUP,19,2.021353513425102,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,8,J_LADDER,6,8.102431264815284,3.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,8,J_INT,5,8.102431264815284,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,8,J_D2,5,8.102431264815284,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,8,J_GROUP,7,8.102431264815284,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,12,J_LADDER,10,9.269483922811707,3.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,12,J_INT,9,9.269483922811707,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,12,J_D2,9,9.269483922811707,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,12,J_GROUP,11,9.269483922811707,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,20,J_LADDER,18,2.58947293286169,8.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,20,J_INT,17,2.58947293286169,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,20,J_D2,17,2.58947293286169,12.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_ASIS,20,J_GROUP,19,2.58947293286169,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,8,J_LADDER,6,7.45026831613531,3.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,8,J_INT,5,7.45026831613531,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,8,J_D2,5,7.45026831613531,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,8,J_GROUP,7,7.45026831613531,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,12,J_LADDER,10,11.786772394073871,3.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,12,J_INT,9,11.786772394073871,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,12,J_D2,9,11.786772394073871,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,12,J_GROUP,11,11.786772394073871,2.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,20,J_LADDER,18,2.339795788549069,8.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,20,J_INT,17,2.339795788549069,4.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,20,J_D2,17,2.339795788549069,8.0,True
U56,OFFSET,C_POOLED,SHARPE,R_MATCHED,R_COUNT,20,J_GROUP,19,2.339795788549069,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,8,J_LADDER,6,0.767289684412068,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,8,J_INT,5,0.767289684412068,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,8,J_D2,5,0.767289684412068,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,8,J_GROUP,7,0.767289684412068,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,12,J_LADDER,10,0.5680377818899003,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,12,J_INT,9,0.5680377818899003,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,12,J_D2,9,0.5680377818899003,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,12,J_GROUP,11,0.5680377818899003,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,20,J_LADDER,18,0.3121394237652786,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,20,J_INT,17,0.3121394237652786,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,20,J_D2,17,0.3121394237652786,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_ASIS,20,J_GROUP,19,0.3121394237652786,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,8,J_LADDER,6,0.9934357308348409,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,8,J_INT,5,0.9934357308348409,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,8,J_D2,5,0.9934357308348409,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,8,J_GROUP,7,0.9934357308348409,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,12,J_LADDER,10,1.7684430108137035,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,12,J_INT,9,1.7684430108137035,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,12,J_D2,9,1.7684430108137035,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,12,J_GROUP,11,1.7684430108137035,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,20,J_LADDER,18,2.2188270832623527,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,20,J_INT,17,2.2188270832623527,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,20,J_D2,17,2.2188270832623527,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SPREAD,R_COUNT,20,J_GROUP,19,2.2188270832623527,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,8,J_LADDER,6,0.05321392479766973,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,8,J_INT,5,0.05321392479766973,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,8,J_D2,5,0.05321392479766973,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,8,J_GROUP,7,0.05321392479766973,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,12,J_LADDER,10,0.053840209866354516,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,12,J_INT,9,0.053840209866354516,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,12,J_D2,9,0.053840209866354516,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,12,J_GROUP,11,0.053840209866354516,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,20,J_LADDER,18,0.04542119494788427,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,20,J_INT,17,0.04542119494788427,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,20,J_D2,17,0.04542119494788427,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_ASIS,20,J_GROUP,19,0.04542119494788427,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,8,J_LADDER,6,0.6338632119883711,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,8,J_INT,5,0.6338632119883711,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,8,J_D2,5,0.6338632119883711,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,8,J_GROUP,7,0.6338632119883711,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,12,J_LADDER,10,0.67277475384274,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,12,J_INT,9,0.67277475384274,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,12,J_D2,9,0.67277475384274,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,12,J_GROUP,11,0.67277475384274,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,20,J_LADDER,18,0.6647377299871808,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,20,J_INT,17,0.6647377299871808,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,20,J_D2,17,0.6647377299871808,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_SD,R_COUNT,20,J_GROUP,19,0.6647377299871808,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,8,J_LADDER,6,0.0926187552237897,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,8,J_INT,5,0.0926187552237897,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,8,J_D2,5,0.0926187552237897,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,8,J_GROUP,7,0.0926187552237897,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,12,J_LADDER,10,0.06014736272074206,8.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,12,J_INT,9,0.06014736272074206,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,12,J_D2,9,0.06014736272074206,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,12,J_GROUP,11,0.06014736272074206,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,20,J_LADDER,18,0.05182282117487186,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,20,J_INT,17,0.05182282117487186,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,20,J_D2,17,0.05182282117487186,5.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_ASIS,20,J_GROUP,19,0.05182282117487186,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,8,J_LADDER,6,0.6872495192525101,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,8,J_INT,5,0.6872495192525101,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,8,J_D2,5,0.6872495192525101,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,8,J_GROUP,7,0.6872495192525101,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,12,J_LADDER,10,0.7877666078073852,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,12,J_INT,9,0.7877666078073852,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,12,J_D2,9,0.7877666078073852,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,12,J_GROUP,11,0.7877666078073852,2.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,20,J_LADDER,18,0.776711852471339,3.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,20,J_INT,17,0.776711852471339,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,20,J_D2,17,0.776711852471339,4.0,True
U56,OFFSET,C_POOLED,MAXDD,R_MATCHED,R_COUNT,20,J_GROUP,19,0.776711852471339,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,8,J_LADDER,6,2.1891717715016883,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,8,J_INT,5,2.1891717715016883,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,8,J_D2,5,2.1891717715016883,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,8,J_GROUP,7,2.1891717715016883,,False
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,12,J_LADDER,10,1.4025698768910901,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,12,J_INT,9,1.4025698768910901,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,12,J_D2,9,1.4025698768910901,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,12,J_GROUP,11,1.4025698768910901,6.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,20,J_LADDER,18,0.8096191375925099,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,20,J_INT,17,0.8096191375925099,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,20,J_D2,17,0.8096191375925099,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_ASIS,20,J_GROUP,19,0.8096191375925099,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,8,J_LADDER,6,2.9554002729894524,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,8,J_INT,5,2.9554002729894524,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,8,J_D2,5,2.9554002729894524,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,8,J_GROUP,7,2.9554002729894524,,False
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,12,J_LADDER,10,3.7748816025524006,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,12,J_INT,9,3.7748816025524006,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,12,J_D2,9,3.7748816025524006,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,12,J_GROUP,11,3.7748816025524006,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,20,J_LADDER,18,4.085598136028564,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,20,J_INT,17,4.085598136028564,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,20,J_D2,17,4.085598136028564,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SPREAD,R_COUNT,20,J_GROUP,19,4.085598136028564,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,8,J_LADDER,6,0.42836838508489805,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,8,J_INT,5,0.42836838508489805,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,8,J_D2,5,0.42836838508489805,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,8,J_GROUP,7,0.42836838508489805,,False
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,12,J_LADDER,10,0.29833734045860394,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,12,J_INT,9,0.29833734045860394,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,12,J_D2,9,0.29833734045860394,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,12,J_GROUP,11,0.29833734045860394,,False
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,20,J_LADDER,18,0.2413239047078477,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,20,J_INT,17,0.2413239047078477,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,20,J_D2,17,0.2413239047078477,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_ASIS,20,J_GROUP,19,0.2413239047078477,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,8,J_LADDER,6,1.2744228785323253,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,8,J_INT,5,1.2744228785323253,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,8,J_D2,5,1.2744228785323253,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,8,J_GROUP,7,1.2744228785323253,8.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,12,J_LADDER,10,1.223097230644285,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,12,J_INT,9,1.223097230644285,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,12,J_D2,9,1.223097230644285,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,12,J_GROUP,11,1.223097230644285,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,20,J_LADDER,18,1.0521017579673095,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,20,J_INT,17,1.0521017579673095,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,20,J_D2,17,1.0521017579673095,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_SD,R_COUNT,20,J_GROUP,19,1.0521017579673095,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,8,J_LADDER,6,0.4827981668308374,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,8,J_INT,5,0.4827981668308374,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,8,J_D2,5,0.4827981668308374,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,8,J_GROUP,7,0.4827981668308374,,False
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,12,J_LADDER,10,0.3345719317699326,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,12,J_INT,9,0.3345719317699326,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,12,J_D2,9,0.3345719317699326,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,12,J_GROUP,11,0.3345719317699326,,False
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,20,J_LADDER,18,0.24597642111602647,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,20,J_INT,17,0.24597642111602647,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,20,J_D2,17,0.24597642111602647,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_ASIS,20,J_GROUP,19,0.24597642111602647,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,8,J_LADDER,6,1.5158418846704729,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,8,J_INT,5,1.5158418846704729,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,8,J_D2,5,1.5158418846704729,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,8,J_GROUP,7,1.5158418846704729,8.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,12,J_LADDER,10,1.376161438545605,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,12,J_INT,9,1.376161438545605,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,12,J_D2,9,1.376161438545605,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,12,J_GROUP,11,1.376161438545605,2.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,20,J_LADDER,18,1.299282131780982,3.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,20,J_INT,17,1.299282131780982,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,20,J_D2,17,1.299282131780982,4.0,True
U56,OFFSET,C_POOLED,ULCER,R_MATCHED,R_COUNT,20,J_GROUP,19,1.299282131780982,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,8,J_LADDER,6,10.172775231091082,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,8,J_INT,5,10.172775231091082,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,8,J_D2,5,10.172775231091082,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,8,J_GROUP,7,10.172775231091082,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,12,J_LADDER,10,9.124458020695176,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,12,J_INT,9,9.124458020695176,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,12,J_D2,9,9.124458020695176,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,12,J_GROUP,11,9.124458020695176,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,20,J_LADDER,18,5.304610718194465,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,20,J_INT,17,5.304610718194465,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,20,J_D2,17,5.304610718194465,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_ASIS,20,J_GROUP,19,5.304610718194465,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,8,J_LADDER,6,9.319616477549019,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,8,J_INT,5,9.319616477549019,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,8,J_D2,5,9.319616477549019,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,8,J_GROUP,7,9.319616477549019,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,12,J_LADDER,10,2.909552107124826,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,12,J_INT,9,2.909552107124826,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,12,J_D2,9,2.909552107124826,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,12,J_GROUP,11,2.909552107124826,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,20,J_LADDER,18,7.39111440616349,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,20,J_INT,17,7.39111440616349,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,20,J_D2,17,7.39111440616349,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SPREAD,R_COUNT,20,J_GROUP,19,7.39111440616349,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,8,J_LADDER,6,2.649520583065458,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,8,J_INT,5,2.649520583065458,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,8,J_D2,5,2.649520583065458,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,8,J_GROUP,7,2.649520583065458,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,12,J_LADDER,10,1.9142517024222778,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,12,J_INT,9,1.9142517024222778,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,12,J_D2,9,1.9142517024222778,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,12,J_GROUP,11,1.9142517024222778,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,20,J_LADDER,18,1.0830829440440835,5.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,20,J_INT,17,1.0830829440440835,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,20,J_D2,17,1.0830829440440835,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_ASIS,20,J_GROUP,19,1.0830829440440835,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_COUNT,8,J_LADDER,6,2.333508712899484,3.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_COUNT,8,J_INT,5,2.333508712899484,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_COUNT,8,J_D2,5,2.333508712899484,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_COUNT,8,J_GROUP,7,2.333508712899484,2.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_COUNT,12,J_LADDER,10,0.6889210192215849,,False
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_COUNT,12,J_INT,9,0.6889210192215849,4.0,True
U56,OFFSET,C_POOLED,CALMAR,R_SD,R_COUNT,12,J_D2,9,0.6889210192215849,4.0,True
