corpus,cost_bps,dial,group,n_books,full_mode,full_share,distinct,share_mean,share_sd,d_mean,d_median,d_sd,win,dmargin_mean,mode_stable,published,dfix_mean,dfix_sd,switch_rate,n_draws
A,20,CADENCE,B136,48,M,0.8541666666666666,2,0.8541666666666667,0.05667279378639768,0.025831069813904005,0.02583106981390401,0.010888004234829439,0.9875,0.03258756848200313,1.0,False,0.025831069813904005,0.010888004234829439,0.0,80
A,20,CADENCE,B136k20,16,M,0.875,2,0.875,0.090571104663684,0.023408071358319363,0.023408071358319363,0.01702590557636789,0.7375,0.00826496403834899,1.0,False,0.023408071358319363,0.01702590557636789,0.0,80
A,20,CADENCE,B136k40,16,M,0.75,2,0.75,0.10825317547305482,0.04399375045052353,0.04399375045052353,0.022233080876466273,0.975,0.08252644942686634,1.0,False,0.04399375045052353,0.022233080876466273,0.0,80
A,20,CADENCE,B136k80,16,M,0.9375,2,0.9375,0.0625,0.010091387632869132,0.010091387632869132,0.010091387632869132,0.5,0.00697129198079405,1.0,False,0.010091387632869132,0.010091387632869132,0.0,80
A,20,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,20,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,20,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,20,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,20,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,20,SLEEVE+,ALL,53,0.45,0.37735849056603776,5,0.40486111111111106,0.04900507150077428,0.0009867213018257752,-0.00019743169038462908,0.005765231851502246,0.4625,-0.0011304971509328464,0.45,False,-0.0012662055258159369,0.002947536414215691,0.275,80
A,20,SLEEVE+,B136,48,0.45,0.375,5,0.390625,0.055267264145342956,0.0011848092613465154,0.0010327067014883826,0.007085504141967944,0.6375,0.0013046890523211094,0.65,False,0.00048493873152861044,0.0025370821983094513,0.175,80
A,20,SLEEVE+,B136k20,16,0.35,0.4375,4,0.5046875,0.08715052979615213,-0.008454204645734096,-0.00820552051484702,0.014739093234963994,0.4375,0.005885619060722844,0.0,False,0.002780382797765546,0.004819987704986243,0.5,80
A,20,SLEEVE+,B136k40,16,0.45,0.75,3,0.75,0.11692679333668567,0.0008778988972449747,0.0008778988972449747,0.0025179431144465433,0.6625,0.0013213536064231902,1.0,False,0.0008778988972449747,0.0025179431144465433,0.0,80
A,20,SLEEVE+,B136k80,16,0.5,0.75,2,0.75,0.10825317547305482,0.004359983440764962,0.0055013505305715055,0.006570083409049779,0.95,-0.004412077186948135,0.9,False,0.0055013505305715055,0.002417420032993193,0.05,80
A,25,GROSS,ALL,53,1.0,0.9433962264150944,3,0.9434116809116808,0.026643294258324013,-3.047810091691513e-05,-3.016069938551914e-05,2.90963163797385e-05,0.25,-0.005232503523627656,1.0,False,-3.047810091691513e-05,2.90963163797385e-05,0.0,80
A,25,GROSS,B136,48,1.0,0.9583333333333334,3,0.9583333333333333,0.03159531435021481,-3.615122565955864e-05,-3.615122565955864e-05,3.013732296575614e-05,0.0,-0.0034785672508179113,1.0,False,-3.615122565955864e-05,3.013732296575614e-05,0.0,80
A,25,GROSS,B136k20,16,1.0,0.9375,2,0.9375,0.0625,-2.5416514655290934e-05,-2.5416514655290934e-05,2.5416514655290934e-05,0.0,0.003935911976927001,1.0,False,-2.5416514655290934e-05,2.5416514655290934e-05,0.0,80
A,25,GROSS,B136k40,16,1.0,0.9375,2,0.9375,0.0625,-8.303716232338498e-05,-8.303716232338498e-05,8.303716232338498e-05,0.0,-0.014371613729380738,1.0,False,-8.303716232338498e-05,8.303716232338498e-05,0.0,80
A,25,GROSS,B136k80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,25,N,ALL,53,50,0.24528301886792453,10,0.26728988603988607,0.04213024298561541,0.0031468999389621917,0.0006863665911386642,0.04905262089781405,0.5,-0.05825038680930712,0.0,False,0.04997444922845818,0.016948391799861434,0.525,80
A,25,N,B136,48,20,0.25,10,0.28489583333333335,0.04861080109028124,-0.0043284725567711655,-0.02205297895604956,0.04425378192337924,0.375,-0.037626675655613465,0.275,False,-0.03162314522342859,0.017466309416259446,0.375,80
A,25,N,B136k20,16,20,0.6875,4,0.6875,0.1152443057161611,0.02968308566376151,0.02968308566376151,0.025438935749071315,0.8,-0.026730478655175093,1.0,False,0.02968308566376151,0.025438935749071315,0.0,80
A,25,N,B136k40,16,40,0.4375,6,0.45625,0.11197795541980572,0.03602063743475755,0.0482323476080936,0.06692069645942225,0.9375,-0.05584814831502485,0.4,False,0.0470339066741544,0.026851593064884736,0.3,80
A,25,N,B136k80,16,50,0.6875,6,0.6875,0.11180339887498948,0.08309691191060098,0.08309691191060098,0.033014992960136304,1.0,0.046935101323329606,1.0,False,0.08309691191060098,0.033014992960136304,0.0,80
A,25,BAND,ALL,53,0.08,0.8867924528301887,5,0.8868233618233617,0.03252023189374629,0.0022220183097743547,0.002227092231118683,0.0028427687991430762,0.7875,0.0038550036495148877,1.0,False,0.0022220183097743547,0.0028427687991430762,0.0,80
A,25,BAND,B136,48,0.08,0.9166666666666666,5,0.9166666666666667,0.04061164310337069,0.001970199731191007,0.001970199731191007,0.002777981628208226,0.7625,0.0046301810887208385,1.0,False,0.001970199731191007,0.002777981628208226,0.0,80
A,25,BAND,B136k20,16,0.08,0.8125,4,0.8125,0.10825317547305482,0.004682150823153972,0.004682150823153972,0.007433056368577384,0.6375,0.009764191158828952,1.0,False,0.004682150823153972,0.007433056368577384,0.0,80
A,25,BAND,B136k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,25,BAND,B136k80,16,0.08,0.9375,2,0.9375,0.0625,0.0012284483704190496,0.0012284483704190496,0.0012284483704190496,0.5,0.004126352107333562,1.0,False,0.0012284483704190496,0.0012284483704190496,0.0,80
A,25,BAND+,ALL,53,0.15,0.37735849056603776,6,0.3858262108262108,0.051988984234168645,-0.0004801920599322115,-0.003203981282784812,0.008387920416609932,0.3,0.005824374257834546,0.625,False,-0.003814611691093967,0.004079984993007488,0.1875,80
A,25,BAND+,B136,48,0.15,0.3541666666666667,6,0.37760416666666663,0.050321772782486736,0.0023188943847993336,-0.0008424178456098903,0.010023019678059611,0.4625,0.00862002119761055,0.25,False,-0.004386706532704582,0.0041817428009542365,0.375,80
A,25,BAND+,B136k20,16,0.12,0.3125,6,0.38125,0.07629097259833564,0.017334211005928864,0.016253500738671885,0.013516481287006521,0.9125,0.012330951590254716,0.0,False,0.013665625506679708,0.012764775841477427,0.6,80
A,25,BAND+,B136k40,16,0.15,0.375,4,0.440625,0.09264979425233495,0.0013906516243079262,0.002464438733076925,0.016327325387556716,0.525,0.005664947931691362,0.0,False,0.012653099340341872,0.00633693632074754,0.55,80
A,25,BAND+,B136k80,16,0.15,0.5625,3,0.59375,0.0978279740156158,-0.002530116771498739,-0.005355796031626003,0.008670725957953533,0.3625,0.0014150457271687139,0.275,False,-0.006648331248720017,0.004148130826225328,0.3625,80
A,25,CADENCE,ALL,53,M,0.8113207547169812,2,0.8112713675213674,0.06063550312507527,0.030818027930739244,0.03081018225936053,0.011049782723571343,1.0,0.044362355269344,1.0,False,0.030818027930739244,0.011049782723571343,0.0,80
A,25,CADENCE,B136,48,M,0.7916666666666666,2,0.7916666666666667,0.05892556509887896,0.03402726879686313,0.03402726879686313,0.010394592208835764,1.0,0.048980408605080954,1.0,False,0.03402726879686313,0.010394592208835764,0.0,80
A,25,CADENCE,B136k20,16,M,0.875,2,0.875,0.08615030470056388,0.022751282763169935,0.022751282763169935,0.015758704303395942,0.7625,0.007492704580333487,1.0,False,0.022751282763169935,0.015758704303395942,0.0,80
A,25,CADENCE,B136k40,16,M,0.625,2,0.640625,0.1107061848994897,0.0508728138105639,0.06233528198370308,0.0612408308607506,0.9375,0.10396316241009866,0.875,False,0.062335281983703084,0.02783535924440177,0.0625,80
A,25,CADENCE,B136k80,16,M,0.875,2,0.875,0.07654655446197431,0.01699524164371639,0.016995241643716394,0.010528364608844853,0.8125,0.018298533630937548,1.0,False,0.01699524164371639,0.010528364608844853,0.0,80
A,25,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,25,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,25,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,25,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,25,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
A,25,SLEEVE+,ALL,53,0.5,0.37735849056603776,5,0.40464743589743596,0.05093879648788366,0.004714052803120329,0.0075967362086287096,0.007213898847640537,0.675,-0.004421356253129295,0.3,False,0.008801659553310734,0.0026833791025880635,0.35,80
A,25,SLEEVE+,B136,48,0.5,0.3541666666666667,5,0.396875,0.05310457123554535,0.004452472741070064,0.005135334470615658,0.00637545610660778,0.675,-0.002205048442257194,0.0,False,0.009467221067439755,0.002456325658837062,0.5,80
A,25,SLEEVE+,B136k20,16,0.35,0.4375,4,0.4921875,0.08464943794113461,-0.008480362442188322,-0.00873103762078195,0.012661991080427405,0.3875,0.005406965405124453,0.0,False,0.0029268641371673204,0.004081915946686838,0.5,80
A,25,SLEEVE+,B136k40,16,0.45,0.75,3,0.75,0.10643366478704,-0.0008072696236602062,-0.0008072696236602062,0.0020274178590817355,0.4125,0.0031310698724270267,1.0,False,-0.0008072696236602062,0.0020274178590817355,0.0,80
A,25,SLEEVE+,B136k80,16,0.5,0.875,2,0.875,0.07654655446197431,0.003035296805241401,0.003035296805241401,0.0018790155368385414,0.8125,-0.001978878876467945,1.0,False,0.003035296805241401,0.0018790155368385414,0.0,80
B,5,GROSS,ALL,115,1.0,0.8434782608695652,7,0.8434286146400483,0.03320816650704883,-5.171264964944788e-05,-5.173528446533825e-05,6.196300154102438e-05,0.2125,0.04971570700073882,1.0,False,-5.171264964944788e-05,6.196300154102438e-05,0.0,80
B,5,GROSS,SMALL,48,1.0,0.9583333333333334,2,0.9583333333333333,0.02551551815399145,-0.0001146290355082911,-0.0001146290355082911,8.507521821494322e-05,0.0,0.0026314996354206838,1.0,False,-0.0001146290355082911,8.507521821494322e-05,0.0,80
B,5,GROSS,SMALLk20,16,1.0,0.9375,2,0.9375,0.0625,-8.074430649775491e-05,-8.074430649775491e-05,8.074430649775491e-05,0.0,0.005820254539147661,1.0,False,-8.074430649775491e-05,8.074430649775491e-05,0.0,80
B,5,GROSS,SMALLk40,16,1.0,0.9375,2,0.9375,0.0625,-0.0002631428000271184,-0.0002631428000271184,0.0002631428000271184,0.0,0.0020742443671143904,1.0,False,-0.0002631428000271184,0.0002631428000271184,0.0,80
B,5,GROSS,SMALLk80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,GROSS,U56,32,1.0,0.5625,7,0.56484375,0.07808983583628218,0.00015930313042663292,0.00010817235787585755,0.0003001992560846522,0.8,0.14257145759427461,0.9,False,9.402317371777491e-05,0.00013659069237252652,0.05,80
B,5,GROSS,U56k20,16,1.0,0.8125,2,0.8125,0.10077822185373188,0.0002971620267366304,0.0002971620267366304,0.00022591719412253116,0.9,0.1794167031416689,1.0,False,0.0002971620267366304,0.00022591719412253116,0.0,80
B,5,GROSS,U56k40,16,0.2,0.375,7,0.421875,0.09137619698258403,0.0005133041996071223,0.0005987864725504333,0.0003735647871937561,0.8375,-0.25308548420165583,0.55,False,0.0006149780531443244,0.00022467575585936146,0.225,80
B,5,GROSS,ETF,32,1.0,0.96875,2,0.96875,0.03125,-0.00011855744485576164,-0.00011855744485576164,0.00011855744485576163,0.0,0.007917996001841524,1.0,False,-0.00011855744485576164,0.00011855744485576163,0.0,80
B,5,GROSS,ETFk12,16,1.0,0.9375,2,0.9375,0.0625,-0.00023711488971152328,-0.00023711488971152328,0.00023711488971152325,0.0,0.015835992003683047,1.0,False,-0.00023711488971152328,0.00023711488971152325,0.0,80
B,5,GROSS,ETFk24,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,N,ALL,115,15,0.25217391304347825,10,0.25412129461585,0.04379833770314437,0.01825284685540616,0.032481047037675626,0.04985814235456107,0.9,0.04290020689655516,0.725,False,0.034371560234855915,0.01113890910823124,0.1375,80
B,5,N,SMALL,48,3,0.1875,10,0.225,0.04249182927993987,0.046871308242069476,0.04774241207138026,0.047271621569850326,0.8,-0.03885896020877209,0.075,False,0.07075780062262202,0.030126489948179472,0.4875,80
B,5,N,SMALLk20,16,3,0.375,5,0.4,0.09560661587986471,0.002861248950749045,0.01551093665938156,0.06131967249900978,0.5875,-0.13768963255929234,0.675,False,0.019266432127032974,0.04048735884690167,0.1625,80
B,5,N,SMALLk40,16,15,0.375,6,0.440625,0.08833308765689105,0.021355857827971104,0.0225151410885963,0.013673981918060508,0.9375,0.10316540740532695,0.375,False,0.022668704950457925,0.012515558758443786,0.3125,80
B,5,N,SMALLk80,16,30,0.3125,8,0.359375,0.08921314014762624,-0.054476000603522236,-0.061974511567088796,0.05289662119820342,0.0625,-0.03227949991770564,0.4,False,-0.06049520486746272,0.026807017782814257,0.3,80
B,5,N,U56,32,15,0.34375,7,0.35625,0.07486967844194337,0.04051196475611444,0.06937752505653821,0.06434895404852052,0.7125,0.14031367730607786,0.425,False,0.0715960306261593,0.01738265319046534,0.2875,80
B,5,N,U56k20,16,10,0.25,6,0.3125,0.06555055301063448,-0.006313540339568319,0.015833442070710663,0.12261353038257891,0.6,0.13994819921391294,0.15,False,0.006007026561679924,0.03577716104899554,0.525,80
B,5,N,U56k40,16,15,0.5,5,0.503125,0.10999822441748776,0.045330479574899565,0.05418934546974728,0.05048937459111298,0.925,0.02564399218600205,0.875,False,0.055300293881381316,0.02247185266878108,0.0625,80
B,5,N,ETF,32,15,0.25,7,0.2796875,0.05319388915796625,-0.010926627500219869,0.01809423928502176,0.07109636666444837,0.675,0.011648907290652304,0.05,False,0.03960568163117626,0.013325196706685482,0.5625,80
B,5,N,ETFk12,16,5,0.3125,6,0.3703125,0.08715052979615213,-0.01345237084222376,-0.001460094275861596,0.0849009895034353,0.4875,0.09517968067505561,0.075,False,0.0021142877184188134,0.03208040020035068,0.4625,80
B,5,N,ETFk24,16,15,0.4375,4,0.4703125,0.09109522404467756,0.009538160301198898,0.02123465026646143,0.02834686505024723,0.725,0.026544682462290754,0.4,False,0.02338433342520512,0.012082949878157598,0.3,80
B,5,BAND,ALL,115,0.08,0.6695652173913044,5,0.6695818209316394,0.047828116268384964,0.005004545219865418,0.0050186722912255845,0.004682060258396243,0.8625,0.017447774773724303,1.0,False,0.005004545219865418,0.004682060258396243,0.0,80
B,5,BAND,SMALL,48,0.08,0.4583333333333333,5,0.4625,0.07471008782100462,0.02269463460896901,0.024510997154037335,0.010295826486520259,0.9375,0.04362413595130555,0.85,False,0.024510997154037335,0.005960336138172634,0.075,80
B,5,BAND,SMALLk20,16,0.05,0.375,5,0.4359375,0.08613613407711075,0.015658489512747092,0.011553488935217281,0.02588818464957968,0.7375,-0.008770755590219005,0.325,False,0.005631380339461912,0.012669863567989431,0.3375,80
B,5,BAND,SMALLk40,16,0.08,0.375,5,0.415625,0.10416145820311849,-0.003484528497944567,0.02753776264657609,0.056137852784747096,0.5625,0.005652194781433471,0.2,False,0.03809438985757949,0.014290592534027856,0.4375,80
B,5,BAND,SMALLk80,16,0.08,0.625,4,0.625,0.10269797953221865,-0.003971212061006681,-0.004067220285439618,0.006807450445893213,0.3125,0.02812220693437184,0.975,False,-0.004067220285439618,0.0066186401485642315,0.0125,80
B,5,BAND,U56,32,0.08,0.875,3,0.875,0.0625,-0.006204467739586071,-0.006204467739586071,0.003802531892224258,0.025,-0.0022700563981711574,1.0,False,-0.006204467739586071,0.003802531892224258,0.0,80
B,5,BAND,U56k20,16,0.08,0.75,3,0.75,0.10825317547305482,-0.012408935479172142,-0.012408935479172142,0.007443015846006043,0.025,-0.004540112796342315,1.0,False,-0.012408935479172142,0.007443015846006043,0.0,80
B,5,BAND,U56k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,BAND,ETF,32,0.08,0.75,3,0.75,0.08783418326596998,-0.012530094554191223,-0.012530094554191223,0.006412263455459778,0.0125,-0.006536908654774279,1.0,False,-0.012530094554191223,0.006412263455459778,0.0,80
B,5,BAND,ETFk12,16,0.08,0.75,3,0.75,0.12022115038544591,-0.00045181538138049093,-0.00045181538138049093,0.004095760884728792,0.375,0.0012255284472903819,1.0,False,-0.00045181538138049093,0.004095760884728792,0.0,80
B,5,BAND,ETFk24,16,0.08,0.75,2,0.75,0.1152443057161611,-0.02033882368000546,-0.024608373727001955,0.02660816140748985,0.05,-0.012445996771285257,0.9,False,-0.024608373727001955,0.012204175145767212,0.05,80
B,5,BAND+,ALL,115,0.12,0.23478260869565218,8,0.2636607683000605,0.027009772793165195,0.004320049471964869,0.0037022258837862846,0.00703078723164994,0.7625,0.012262506499423455,0.0,False,0.0052841431114936,0.005344577397673928,0.5875,80
B,5,BAND+,SMALL,48,0.12,0.2916666666666667,8,0.3088541666666667,0.046906817904993535,0.019984166714035672,0.016714047617688202,0.022670361700511635,0.8125,0.041760449702841436,0.525,False,0.01371120900207356,0.012223726797321336,0.2375,80
B,5,BAND+,SMALLk20,16,0.05,0.3125,6,0.35,0.08244316223920574,-0.042799470683438944,-0.04639364382797355,0.047827264835074226,0.1875,-0.12009674582106326,0.325,False,-0.046260028740099136,0.019938789714620785,0.3375,80
B,5,BAND+,SMALLk40,16,0.15,0.3125,8,0.3359375,0.09394510947223383,0.024654478533149612,0.05506616587588443,0.08196976724787945,0.7375,0.07817323991117611,0.125,False,0.07303783642266995,0.023930304653749002,0.4625,80
B,5,BAND+,SMALLk80,16,0.12,0.5,4,0.5078125,0.11065103860222009,0.004391966489496803,0.0049520160007642255,0.007474034440651,0.7125,0.015427849630695312,0.85,False,0.004504164621610314,0.006639030413747928,0.075,80
B,5,BAND+,U56,32,0.08,0.375,5,0.390625,0.06592194721790308,0.008458351190847785,0.008302247842458747,0.008012565802637229,0.8625,0.00823621059412202,0.675,False,0.006578029410753861,0.0053426889995012465,0.1625,80
B,5,BAND+,U56k20,16,0.1,0.5,5,0.503125,0.15559236605630752,0.012896610921954895,0.0062607698227490904,0.027031381535874068,0.775,0.006615897677503463,0.8,False,0.005447754219784606,0.008983553722657567,0.1,80
B,5,BAND+,U56k40,16,0.08,0.625,3,0.6328125,0.10334966058846057,0.004786677375428578,0.005379569668803735,0.005362052912305071,0.8875,0.004926325939143327,0.925,False,0.005379569668803735,0.0039019817622920343,0.0375,80
B,5,BAND+,ETF,32,0.12,0.28125,6,0.334375,0.06709659547994966,-0.012808019288327654,-0.011842938838080061,0.02578249664438529,0.3375,-0.009481863069390483,0.05,False,-0.009425352111278628,0.010054502133412805,0.5125,80
B,5,BAND+,ETFk12,16,0.15,0.375,6,0.4109375,0.10860218042815716,-0.01548037755167601,-0.03331846608815363,0.04927915324957211,0.35,-0.009244951304123694,0.125,False,-0.04656278387721953,0.015148174300101671,0.4375,80
B,5,BAND+,ETFk24,16,0.12,0.5,5,0.5140625,0.1325733140332171,-0.003945886202821981,-0.004324890646503959,0.015024367651909789,0.425,-0.0029044898248862996,0.775,False,-0.006407895818792066,0.011716071381231732,0.1125,80
B,5,CADENCE,ALL,115,M,0.8869565217391304,4,0.8869517543859647,0.028582021036481137,0.02093643246757946,0.02094261889145176,0.0071779454692531795,1.0,0.012201369727501715,1.0,False,0.02093643246757946,0.0071779454692531795,0.0,80
B,5,CADENCE,SMALL,48,M,0.8333333333333334,3,0.8333333333333333,0.05311478659992484,0.018129360822258404,0.018129360822258404,0.01001492030361836,0.9375,0.014293955461997604,1.0,False,0.018129360822258404,0.01001492030361836,0.0,80
B,5,CADENCE,SMALLk20,16,M,0.625,3,0.625,0.14252192813739226,0.030916753918469642,0.03592186931157553,0.05022669418987276,0.8875,0.014567792228818655,0.9,False,0.04030851113818061,0.02572812055594349,0.05,80
B,5,CADENCE,SMALLk40,16,M,0.875,2,0.875,0.07905694150420949,0.014079571328594604,0.014079571328594605,0.01335263820101263,0.8,0.01828314684900292,1.0,False,0.014079571328594604,0.01335263820101263,0.0,80
B,5,CADENCE,SMALLk80,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,CADENCE,U56,32,M,0.84375,3,0.84375,0.0625,0.04804729688371927,0.04804729688371927,0.0212889552387829,1.0,0.02240972180746545,1.0,False,0.04804729688371927,0.0212889552387829,0.0,80
B,5,CADENCE,U56k20,16,M,0.6875,3,0.690625,0.11175971713904792,0.08788341621387412,0.09609459376743854,0.07628282822755389,0.975,0.04219946586427535,0.95,False,0.09609459376743854,0.04014113145378589,0.025,80
B,5,CADENCE,U56k40,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,CADENCE,ETF,32,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,CADENCE,ETFk12,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,CADENCE,ETFk24,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,SLEEVE,ALL,115,0.3,0.8782608695652174,3,0.8782516636418632,0.02989268739043348,0.0030139599504069177,0.0030135872608499483,0.0010109639776568887,1.0,0.002583511912668023,1.0,False,0.0030139599504069177,0.0010109639776568887,0.0,80
B,5,SLEEVE,SMALL,48,0.3,0.9583333333333334,2,0.9583333333333333,0.02871676823352131,0.0025856801177695926,0.0025856801177695926,0.0017820909156212863,0.7625,0.002625660541212669,1.0,False,0.0025856801177695926,0.0017820909156212863,0.0,80
B,5,SLEEVE,SMALLk20,16,0.3,0.875,2,0.875,0.090571104663684,0.007757040353308778,0.007757040353308778,0.005620597169929659,0.7375,0.007876981623638007,1.0,False,0.007757040353308778,0.005620597169929659,0.0,80
B,5,SLEEVE,SMALLk40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,SLEEVE,SMALLk80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,SLEEVE,U56,32,0.3,0.90625,3,0.90625,0.04192627457812106,0.0012739002341411246,0.0012739002341411246,0.0005860685774738504,0.95,-0.0011359523755669378,1.0,False,0.0012739002341411246,0.0005860685774738504,0.0,80
B,5,SLEEVE,U56k20,16,0.3,0.8125,3,0.8125,0.08385254915624211,0.002547800468282249,0.002547800468282249,0.0010917920924892128,0.95,-0.0022719047511338755,1.0,False,0.002547800468282249,0.0010917920924892128,0.0,80
B,5,SLEEVE,U56k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,SLEEVE,ETF,32,0.3,0.71875,3,0.71875,0.08267972847076846,0.005679205939890554,0.005679205939890554,0.002648700714769815,1.0,0.006479318717105248,1.0,False,0.005679205939890554,0.002648700714769815,0.0,80
B,5,SLEEVE,ETFk12,16,0.3,0.4375,3,0.490625,0.09008459565874734,-0.005493069403630262,-0.009206876447406746,0.01876500158782306,0.5,-0.00016619680556689346,0.0,False,0.011358411879781108,0.004295400039923842,0.5625,80
B,5,SLEEVE,ETFk24,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,SLEEVE+,ALL,115,0.4,0.25217391304347825,7,0.2645303992740472,0.02959349069110166,-0.018984075307842498,-0.017261338927543075,0.02177939949388565,0.15,-0.010405756916171913,0.4,False,-0.015333685519197301,0.006056171009336742,0.3,80
B,5,SLEEVE+,SMALL,48,0.5,0.5,6,0.5,0.06718548123582124,0.054416500120830234,0.05441650012083024,0.012287752943861224,1.0,0.05215130460193216,1.0,False,0.054416500120830234,0.012287752943861224,0.0,80
B,5,SLEEVE+,SMALLk20,16,0.35,0.3125,6,0.353125,0.08332682266233365,-0.03684135138997465,-0.030722960572498716,0.05335910306403844,0.275,-0.02601535625751558,0.1,False,-0.007981886098652404,0.02295411694199599,0.4875,80
B,5,SLEEVE+,SMALLk40,16,0.5,0.4375,4,0.5015625,0.08266496291507061,0.013855874433889337,0.014548790826735315,0.03206528936487022,0.5375,0.015979772785824915,0.0,False,0.03956178225754578,0.011631222389903845,0.5,80
B,5,SLEEVE+,SMALLk80,16,0.5,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,5,SLEEVE+,U56,32,0.4,0.4375,6,0.4546875,0.07779618302815378,-0.005546729152718923,-0.0021143209597613496,0.006300110320547323,0.0625,0.00422972148436276,0.4,False,-0.0012730884885428784,0.0010175013130210438,0.3,80
B,5,SLEEVE+,U56k20,16,0.3,0.625,5,0.625,0.14523687548277814,0.0008999697601863865,0.0008999697601863865,0.001751361031428638,0.675,0.0010231053901004874,1.0,False,0.0008999697601863865,0.001751361031428638,0.0,80
B,5,SLEEVE+,U56k40,16,0.4,0.8125,3,0.8125,0.09270248108869579,-0.0005040751383729308,-0.0005040751383729308,0.0007129446108493662,0.1375,0.0025217836083338122,1.0,False,-0.0005040751383729308,0.0007129446108493662,0.0,80
B,5,SLEEVE+,ETF,32,0.3,0.25,5,0.31875,0.04485218779502288,-0.004181814273650534,-9.453783266542837e-05,0.015193121908206354,0.5,0.01127031760989497,0.0,False,-0.0023534925456567372,0.0035148100198676793,0.6,80
B,5,SLEEVE+,ETFk12,16,0.2,0.375,4,0.446875,0.07597028613214511,-0.010493379915074949,-0.020381507609070877,0.018700808173771,0.35,-0.005231697759156257,0.3,False,-0.020888414657469066,0.005558571789470209,0.35,80
B,5,SLEEVE+,ETFk24,16,0.4,0.5,3,0.5203125,0.08254674338670182,0.0023558105830667974,0.004802093258204382,0.006902107696061446,0.7625,0.0008939163354485281,0.425,False,0.0054003080151309515,0.0021416828701024157,0.2875,80
B,10,GROSS,ALL,115,1.0,0.8434782608695652,7,0.8434853297035694,0.03505321187072189,-2.4074579404275067e-05,-2.4118862027993602e-05,4.134094638688735e-05,0.3375,0.00613753352339237,1.0,True,-2.4074579404275067e-05,4.134094638688735e-05,0.0,80
B,10,GROSS,SMALL,48,1.0,0.9583333333333334,2,0.9583333333333333,0.02871676823352131,-0.00010624348901370576,-0.00010624348901370576,8.504099427281326e-05,0.0,0.001179749815281253,1.0,False,-0.00010624348901370576,8.504099427281326e-05,0.0,80
