panel,subwin,mu_book,mu_spy,sd_book,sd_spy,mean_term,vol_term,total,check,mean_dominates
B136,ISH1_HALF,0.14060531168661042,0.17286212621133987,0.14534405743186252,0.2063365972408364,-0.15633103848794816,0.28595974543955216,0.129628706951604,0.0,False
B136,ISH2_HALF,0.13625359231343717,0.13550750478438117,0.12159808104154124,0.1277923980378867,0.005838277867160821,0.05431373223235684,0.06015201009951766,6.938893903907228e-18,False
B136,CAL0912,0.1341329008208556,0.16723393422239313,0.1451497081023175,0.2063477223849944,-0.16041385394978622,0.2740670348654968,0.11365318091571056,-8.326672684688674e-17,False
B136,CAL0910,0.16337440352877958,0.23391743645683075,0.16113472792436276,0.2251082607646856,-0.31337380817753524,0.28814014274944627,-0.02523366542808897,-5.551115123125783e-17,False
B136,CAL1112,0.10518264813990304,0.10121461029706348,0.12750172990511915,0.1860536794068749,0.021327381729237288,0.2596158001612317,0.28094318189046896,0.0,False
B136,CAL1316,0.14268548252413332,0.141233677683851,0.12193079090707751,0.12818742165045424,0.011325641951369824,0.05711648983205391,0.06844213178342373,-1.1102230246251565e-16,False
B136,Y2009,0.1760722498043997,0.31377265380761377,0.15637509605709832,0.26439642404606295,-0.5208103872812743,0.4600205778246106,-0.06078980945666368,2.220446049250313e-16,False
B136,Y2010,0.1510292752052599,0.15628041958801397,0.1659388341687428,0.1792526310569624,-0.029294657220877107,0.06760043520615135,0.038305777985274236,0.0,False
B136,Y2011,0.05516846620588023,0.04523879326381164,0.14682224843443428,0.2301491948952547,0.043144504357652755,0.1360426385785426,0.17918714293619536,2.7755575615628914e-17,False
B136,Y2012,0.15559694352939799,0.15763823386658135,0.10468598054070667,0.12739557503163662,-0.016023243638379467,0.264952225886279,0.2489289822478995,0.0,False
B136,Y2013,0.31013349757527425,0.28624536806843226,0.12042444174488395,0.11071570092414125,0.2157609924107273,-0.22583316909651052,-0.010072176685783224,-2.498001805406602e-16,False
B136,Y2014,0.07052291574228256,0.132676553354087,0.12600589818579166,0.1124475163195131,-0.5527346414232797,-0.06748346587890353,-0.6202181073021832,-1.1102230246251565e-16,True
B136,Y2015,0.08374743087631487,0.02410871766388678,0.1366927211126994,0.15428422025215177,0.38655095845160686,0.0698566002089745,0.45640755866058136,-5.551115123125783e-17,True
B136,Y2016,0.1063380859026617,0.12190407164899797,0.10212822820397802,0.13068364366566257,-0.11911196619341181,0.2275151334752421,0.10840316728183029,-1.3877787807814457e-17,False
SMALL,ISH1_HALF,0.1503477180773074,0.15409712568077233,0.15917728098894277,0.1650368649540082,-0.022718606564114,0.03353525211413307,0.010816645550019072,2.7755575615628914e-17,False
SMALL,ISH2_HALF,0.013975672786246462,0.0956096556257871,0.13814671650512972,0.13368768660967625,-0.6106320253553704,-0.003374280117143474,-0.6140063054725139,0.0,True
SMALL,CAL0912,0.01918015545113405,0.09146069638581888,0.16794409138867678,0.18725855458989404,-0.38599326526354416,0.011779541031278491,-0.3742137242322657,0.0,True
SMALL,CAL0910,,,,,,,,,False
SMALL,CAL1112,0.01918015545113405,0.09146069638581888,0.16794409138867678,0.18725855458989404,-0.38599326526354416,0.011779541031278491,-0.3742137242322657,0.0,True
SMALL,CAL1316,0.11302764855721106,0.14121846105816627,0.1388968950696986,0.12818568400758407,-0.21992169187385466,-0.06799722776485442,-0.2879189196387091,0.0,True
SMALL,Y2009,,,,,,,,,False
SMALL,Y2010,,,,,,,,,False
SMALL,Y2011,-0.01474577993724118,0.023654691618234577,0.20146294493558162,0.23341351385935952,-0.16451691643960895,-0.01001901828882933,-0.17453593472843829,0.0,True
SMALL,Y2012,0.05229186839018825,0.15763935703898116,0.12738096985235545,0.1273696228044083,-0.8271005780598637,-3.657182522060313e-05,-0.8271371498850844,-1.1102230246251565e-16,True
SMALL,Y2013,0.4098739955953787,0.2862276471367029,0.1402477398221149,0.11074010722439565,1.116545320008837,-0.7787246497356604,0.33782067027317675,-4.440892098500626e-16,False
SMALL,Y2014,-7.936959837917534e-06,0.13265243565786144,0.15051276432799543,0.11245022269256083,-1.179725299258794,1.784918191589441e-05,-1.1797074500768783,0.0,True
SMALL,Y2015,0.005288044360695288,0.024146769040609084,0.13813093145689592,0.15431869340062057,-0.12220635273884427,0.004015803194541511,-0.11819054954430276,-1.3877787807814457e-17,True
SMALL,Y2016,0.03695649123260816,0.12184699239749164,0.12459947037756267,0.1306132493397172,-0.6499379013540072,0.01365635389102517,-0.636281547462982,0.0,True
