panel,N,H,null_mean,null_median50,null_sd,real_IS,excess50
B136,15,126,1.0659717758474507,1.051118272859961,0.1034406819149955,1.1083689289947982,0.05725065613483715
B136,15,252,0.9896797074056793,0.9944106680293232,0.132232282032441,0.9892306748902265,-0.0051799931390966725
B136,20,21,0.9371108292613541,0.93508934081344,0.06819146338249486,1.2256288299987839,0.2905394891853439
B136,20,63,1.055203078692985,1.0501046296792356,0.09220289785181311,1.2313543403376168,0.18124971065838125
B136,20,126,1.092586035705161,1.0852495512928457,0.09575929589918115,1.1444770504563138,0.059227499163468034
B136,20,252,1.0088224835717043,0.9964657522829063,0.0916752804681904,1.1157626792412996,0.11929692695839322
B136,25,21,0.9681740684053757,0.9737068410114706,0.07211919082939626,1.1614466930472855,0.1877398520358149
B136,25,63,1.066832947088844,1.0758303147030424,0.09192613314461376,1.2046428545105328,0.1288125398074904
B136,25,126,1.0954218733640264,1.1000767691890938,0.08147268862251437,1.151612545031576,0.051535775842482145
B136,25,252,1.0580517120562773,1.0664753794507555,0.09328189460598835,1.0699459597127892,0.003470580262033618
B136,30,21,0.9724294085092822,0.9618182333176428,0.060825263830348496,1.1169285953280867,0.15511036201044393
B136,30,63,1.0849767618253023,1.0933512088677348,0.06043807943656485,1.1504155660363478,0.05706435716861291
B136,30,126,1.102941729189749,1.107370968750105,0.07673669558399583,1.147825770871284,0.04045480212117902
B136,30,252,1.0580895417066107,1.05996532486829,0.07488522551220919,1.0582473192489563,-0.0017180056193337734
SMALL,5,21,0.5410974911588566,0.5353876744593014,0.25412942547874257,0.42547651926608177,-0.10991115519321959
SMALL,5,63,0.6299281661281251,0.6502186181986849,0.2914654509507765,0.4864179759275282,-0.16380064227115665
SMALL,5,126,0.7153279989214589,0.7097417608456345,0.2072034546930961,0.41317104524941795,-0.2965707155962165
SMALL,5,252,0.7046154730689451,0.6738251754692108,0.24527520830395966,0.9537889155696648,0.279963740100454
SMALL,10,21,0.6442324920981823,0.6643690004860188,0.20597371986401652,0.7334366368478444,0.06906763636182567
SMALL,10,63,0.7265457157278411,0.7279413768368617,0.21338295832797302,0.7931032322317185,0.06516185539485686
SMALL,10,126,0.8168451815195996,0.797049114991513,0.18097102337901963,0.5980266152300764,-0.1990224997614366
SMALL,10,252,0.8593493405835827,0.8629488590933951,0.19187233993245922,1.014903603686212,0.15195474459281688
SMALL,15,21,0.6992552321246154,0.6907288384732738,0.18693244039957455,0.689382916046842,-0.0013459224264318337
SMALL,15,63,0.8279884330150786,0.8289066500132221,0.13556542739480032,0.7671450314020682,-0.06176161861115381
SMALL,15,126,0.8505324472722744,0.8435299508398432,0.1784363343687315,0.6265349944603039,-0.21699495637953925
SMALL,15,252,0.8559384145117214,0.8497388585592609,0.185414942453263,1.0205594899349144,0.1708206313756535
SMALL,20,21,0.7267545696732758,0.7366459489139163,0.1746722823690589,0.7162173900230093,-0.020428558890907
SMALL,20,63,0.8281269548512222,0.8330503549210113,0.14533734884494043,0.7960052813729336,-0.037045073548077734
SMALL,20,126,0.9014931933554794,0.874921735355793,0.15535986915669056,0.6117006929163158,-0.2632210424394772
SMALL,20,252,0.8584884440890952,0.8467311737901022,0.12788103541431958,0.9836131774916315,0.13688200370152925
SMALL,25,21,0.7256684035179215,0.6989797728712204,0.15808376110387473,0.7245271099327015,0.025547337061481157
SMALL,25,63,0.8250328941926578,0.8257701007811467,0.1631695891923369,0.828115154574623,0.0023450537934763815
SMALL,25,126,0.8966066414821673,0.8830418674035645,0.14255438854035735,0.7423823191510687,-0.14065954825249583
SMALL,25,252,0.9161612797678109,0.9113824335351965,0.13594253377297583,0.9242821566044443,0.012899723069247804
SMALL,30,21,0.7672979128983631,0.7494096178050731,0.1460262498926514,0.6885176753539011,-0.06089194245117202
SMALL,30,63,0.8531828623022213,0.8370606899170656,0.13679054677596106,0.7204085824166276,-0.11665210750043797
SMALL,30,126,0.8985448552279683,0.8866633821775216,0.13547496286932278,0.662942265917095,-0.22372111626042657
SMALL,30,252,0.9337776906120283,0.904130316581927,0.12324083661734624,0.8953479042411159,-0.008782412340811119
