panel,theta,x,con,qfam,Sharpe_ma,Sharpe_q,dSharpe,dSharpe_oos,dCAGR_pp,dMaxDD_pp
B136,-0.06,0.8520949403311823,RESPREAD,QUANTILE-F,1.0574885323599612,1.095072957600272,-0.037584425240310804,-0.03892382737385902,-1.6042708615619183,2.726523910391798
B136,-0.06,0.8520949403311823,DEGROSS,QUANTILE-F,1.1294340048672484,1.0948726987546302,0.034561306112618206,0.04985031261516126,-1.5356073277914772,6.311804457409565
B136,-0.12,0.9222797596218516,RESPREAD,QUANTILE-M,1.068286434896108,1.116920679864271,-0.04863424496816293,-0.0578405761206533,-1.5131039904627386,1.6406919007898368
B136,-0.12,0.9222797596218516,DEGROSS,QUANTILE-M,1.1300040423069713,1.11671199902448,0.013292043282491228,-0.004433144797048483,-1.530554134298634,4.672792098356126
B136,-0.12,0.9222797596218516,RESPREAD,QUANTILE-F,1.068286434896108,1.1182311662994013,-0.04994473140329325,-0.05918268433958729,-1.5189605327592837,1.5943210675811947
B136,-0.12,0.9222797596218516,DEGROSS,QUANTILE-F,1.1300040423069713,1.1181672594083714,0.011836782898599907,-0.0058207845641014,-1.4952047503788757,4.572028900844749
B136,-0.25,0.9764663967909389,RESPREAD,QUANTILE-M,1.112297017899087,1.1257239020944352,-0.01342688419534821,-0.019261048971408012,-0.6493394300082,0.3226964658091469
B136,-0.25,0.9764663967909389,DEGROSS,QUANTILE-M,1.1262017223389882,1.124909217223526,0.0012925051154621947,-0.0209307373853731,-0.8948684306915977,1.3247680367733605
B136,-0.25,0.9764663967909389,RESPREAD,QUANTILE-F,1.112297017899087,1.1267481604600087,-0.014451142560921726,-0.02048117109018377,-0.6455574327988822,0.3047774068328679
B136,-0.25,0.9764663967909389,DEGROSS,QUANTILE-F,1.1262017223389882,1.1265325103246362,-0.0003307879856480067,-0.022165433887201935,-0.8588915258082697,1.2849233874226318
B136,-0.4,0.9915201273992101,RESPREAD,QUANTILE-M,1.1222595169783958,1.1275307259547849,-0.005271208976389108,-0.008266795680641481,-0.2291471260749578,0.1308033455979407
B136,-0.4,0.9915201273992101,DEGROSS,QUANTILE-M,1.123897062822022,1.1262923849803428,-0.002395322158320834,-0.009519805966492711,-0.33694248126736603,0.3743392309964677
B136,-0.4,0.9915201273992101,RESPREAD,QUANTILE-F,1.1222595169783958,1.1270345171160658,-0.004775000137670071,-0.007807569403791792,-0.21846137750236583,0.1368305464287234
B136,-0.4,0.9915201273992101,DEGROSS,QUANTILE-F,1.123897062822022,1.1258226082687415,-0.0019255454467195232,-0.009068325586411685,-0.3162396795135747,0.3584580943996274
SMALL439,0.3,0.10112529842021868,RESPREAD,QUANTILE-M,0.7713730848391568,0.6996132832246981,0.07175980161445872,0.26010964639814027,3.159321423103556,-8.744731586827337
SMALL439,0.3,0.10112529842021868,DEGROSS,QUANTILE-M,0.6812378511485598,0.6956553806422224,-0.014417529493662595,0.03295829065517475,0.36160889350842496,0.045165293528681705
SMALL439,0.3,0.10112529842021868,RESPREAD,QUANTILE-F,0.7713730848391568,0.6922006536714753,0.07917243116768147,0.27387258734674735,3.2759159624599965,-8.070951791482205
SMALL439,0.3,0.10112529842021868,DEGROSS,QUANTILE-F,0.6812378511485598,0.6896658175812204,-0.008427966432660527,0.0445908719642889,0.38945995466828087,0.05068461197152985
SMALL439,0.2,0.17591708814823848,RESPREAD,QUANTILE-M,0.695676672308891,0.6071283886422727,0.08854828366661827,0.18389939306004333,2.1458712672791425,2.0281606261555285
SMALL439,0.2,0.17591708814823848,DEGROSS,QUANTILE-M,0.6661910518814257,0.6036340047740132,0.0625570471074125,0.09099673793123253,0.4940712574559303,1.926173266027198
SMALL439,0.2,0.17591708814823848,RESPREAD,QUANTILE-F,0.695676672308891,0.6058000738247014,0.08987659848418961,0.18848302707277242,2.1602904693453384,1.8436077917939442
SMALL439,0.2,0.17591708814823848,DEGROSS,QUANTILE-F,0.6661910518814257,0.6035290821594741,0.0626619697219516,0.09650099971040149,0.5064925921201446,1.8335386032204304
SMALL439,0.12,0.2767374432461607,RESPREAD,QUANTILE-M,0.6456912330417768,0.550593191990124,0.09509804105165276,0.15149324421988986,1.7899477803541508,1.3445722670443194
SMALL439,0.12,0.2767374432461607,DEGROSS,QUANTILE-M,0.6208623906147585,0.5480699257768596,0.07279246483789881,0.10240730096681372,0.4437495071756725,3.9459099355421134
SMALL439,0.12,0.2767374432461607,RESPREAD,QUANTILE-F,0.6456912330417768,0.5518078327750844,0.0938834002666924,0.1504327929385757,1.767764046770548,1.2856040058309315
SMALL439,0.12,0.2767374432461607,DEGROSS,QUANTILE-F,0.6208623906147585,0.5500498535397096,0.07081253707504886,0.10106125464266036,0.44623865659825235,3.855122939382738
SMALL439,0.06,0.3801933637669047,RESPREAD,QUANTILE-M,0.5904717724215639,0.5397346610512634,0.05073711137030046,0.05946243470538115,0.8188463722196726,-0.5847213915534999
SMALL439,0.06,0.3801933637669047,DEGROSS,QUANTILE-M,0.5863492139497665,0.5375500842218979,0.048799129727868595,0.018294352804705705,0.20960408578882816,4.790264325493521
SMALL439,0.06,0.3801933637669047,RESPREAD,QUANTILE-F,0.5904717724215639,0.5407515910434427,0.049720181378121175,0.0631198936299896,0.8009440789119582,-0.5811798723071582
SMALL439,0.06,0.3801933637669047,DEGROSS,QUANTILE-F,0.5863492139497665,0.5392334723056814,0.04711574164408505,0.0214863293678641,0.20986212465117227,4.7245012209629405
SMALL439,0.0,0.5035660827185529,RESPREAD,QUANTILE-M,0.5033872943946727,0.5376796496169428,-0.03429235522227014,-0.03422668669633644,-0.7089444813691115,-3.067064651033369
SMALL439,0.0,0.5035660827185529,DEGROSS,QUANTILE-M,0.5395320159157032,0.5367386202412692,0.0027933956744340405,-0.019816847225484602,-0.28627874494353556,4.761911665860408
SMALL439,0.0,0.5035660827185529,RESPREAD,QUANTILE-F,0.5033872943946727,0.5344298123338,-0.03104251793912738,-0.030599317474567678,-0.6561220769246701,-2.8852680128226615
SMALL439,0.0,0.5035660827185529,DEGROSS,QUANTILE-F,0.5395320159157032,0.5335832234165511,0.005948792499152145,-0.015782830742560483,-0.2508067897089017,4.865672009130173
SMALL439,-0.06,0.6238446831906551,RESPREAD,QUANTILE-M,0.5018970467077959,0.5705544786350082,-0.0686574319272123,-0.06781125865614446,-1.373889625404301,-0.6361736630316583
SMALL439,-0.06,0.6238446831906551,DEGROSS,QUANTILE-M,0.5317426918450248,0.5707179760076931,-0.03897528416266838,-0.06368614812063178,-0.8932922030385981,6.3780234987328654
SMALL439,-0.06,0.6238446831906551,RESPREAD,QUANTILE-F,0.5018970467077959,0.5698182186876499,-0.06792117197985403,-0.06744443547567613,-1.3603251749346956,-0.6468504983674905
SMALL439,-0.06,0.6238446831906551,DEGROSS,QUANTILE-F,0.5317426918450248,0.5696654045321607,-0.037922712687135984,-0.06302501120160642,-0.8725768234261411,6.335374449988739
SMALL439,-0.12,0.7234020063320128,RESPREAD,QUANTILE-M,0.5543358019059746,0.5802309027103842,-0.0258951008044096,-0.020925934596252804,-0.7221870555878196,0.17227638396204448
SMALL439,-0.12,0.7234020063320128,DEGROSS,QUANTILE-M,0.5627770266097606,0.5804715025280666,-0.017694475918305974,-0.03166926186605101,-0.8645944027316999,6.770449193465833
SMALL439,-0.12,0.7234020063320128,RESPREAD,QUANTILE-F,0.5543358019059746,0.5792109753487096,-0.024875173442734932,-0.02089999651584773,-0.704026493226384,0.18255761446385188
SMALL439,-0.12,0.7234020063320128,DEGROSS,QUANTILE-F,0.5627770266097606,0.5792079409738303,-0.016430914364069737,-0.031648654015888567,-0.8383134338936005,6.745854721683465
SMALL439,-0.25,0.8599310007221341,RESPREAD,QUANTILE-M,0.5815644691576278,0.5995107395101812,-0.017946270352553362,-0.035180152864126235,-0.5856149795931076,1.6936161937817218
SMALL439,-0.25,0.8599310007221341,DEGROSS,QUANTILE-M,0.5767606210195327,0.5999154541936724,-0.02315483317413969,-0.05495580541683065,-0.9857824175531826,6.614849481386664
SMALL439,-0.25,0.8599310007221341,RESPREAD,QUANTILE-F,0.5815644691576278,0.5994421050588102,-0.01787763590118241,-0.03343091534488585,-0.5812835985100628,1.6259256949844203
SMALL439,-0.25,0.8599310007221341,DEGROSS,QUANTILE-F,0.5767606210195327,0.5996514291604615,-0.02289080814092881,-0.053189023593841256,-0.9689903422757773,6.523090328796921
SMALL439,-0.4,0.9322638438075956,RESPREAD,QUANTILE-M,0.5828139405061556,0.6099681307606596,-0.02715419025450394,-0.03551783864618718,-0.6604285627290096,1.7812614953664707
SMALL439,-0.4,0.9322638438075956,DEGROSS,QUANTILE-M,0.5799164387172974,0.6102679210420803,-0.030351482324782908,-0.04344352800951412,-0.9190340953108,4.968920048714565
SMALL439,-0.4,0.9322638438075956,RESPREAD,QUANTILE-F,0.5828139405061556,0.609500363734715,-0.026686423228559297,-0.03462724714703391,-0.6477528960064483,1.8215836164939714
SMALL439,-0.4,0.9322638438075956,DEGROSS,QUANTILE-F,0.5799164387172974,0.6096376056448505,-0.02972116692755311,-0.042738636903810856,-0.8935229474956063,4.945863388948302
