scope,metric,n,cells,level_shift,frac_worse,level_ratio,slope,R2,t_slope,p_slope,rank_cells,mean_rho,t_rho,frac_pos,hit_n,hit,hit_z
rung=20.0,MaxDD,192,32,-0.06989081499155046,0.921875,1.3029985417160799,0.8884702734950622,0.7104263944668676,10.160499384068185,0.0,32,0.6785714285714286,15.59074220163732,1.0,0,,
rung=20.0,CAGR,192,32,0.013631987402771032,0.390625,1.046689013674208,0.9175745939092962,0.7853122047329644,14.257320350545703,0.0,32,0.7982142857142858,22.998069366870002,1.0,0,,
rung=20.0,Sharpe,192,32,0.01903542234568173,0.4635416666666667,0.9529541703211357,0.8019384468413732,0.8249095451261572,22.30654684197967,0.0,32,0.7857142857142858,23.01743382497288,1.0,0,,
rung=25,MaxDD,247,9,-0.06012084505684467,0.8785425101214575,1.247774804376395,0.46442448002370484,0.10187721338922351,1.588907601382566,0.11208125479786357,9,0.3727455671527151,2.2200054376246063,0.5555555555555556,59,0.4915254237288136,4.284382359616125
rung=25,CAGR,445,24,0.009959540912529407,0.43595505617977526,0.9276732788369989,0.7660188280329335,0.5180170584464034,6.751731062325656,1.460920273643751e-11,24,0.6937574860634502,9.968539798429655,0.9583333333333334,107,0.5981308411214953,8.316369025570618
rung=25,Sharpe,3089,269,0.05960618072688101,0.39012584704743464,1.0547899582082823,0.40049382457305915,0.24733508341008237,8.940375635041525,0.0,156,0.28863497559631024,8.383043504074907,0.7243589743589743,527,0.2827324478178368,1.7353343191561055
rung=25.0,MaxDD,7953,901,-0.07964960664470747,0.9624041242298503,1.5054200085308918,1.0038231787156806,0.5171864113083442,12.139780477203463,0.0,665,0.40928672426951573,23.605716146096437,0.8210526315789474,1210,0.5859504132231405,26.987784197072727
rung=25.0,CAGR,8269,914,0.009830556059960643,0.3465957189502963,1.104100357982305,0.9100460135587558,0.7250139691964466,25.92273358795934,0.0,678,0.6378858806865557,44.091261930431344,0.9262536873156342,1285,0.5813229571984436,27.428525203005954
rung=25.0,Sharpe,8320,926,0.0018993522328641778,0.48125,0.9931594815502769,0.6486364875391879,0.544666002564534,10.06223969765023,0.0,689,0.46978502151630924,28.149149640075343,0.8606676342525399,1286,0.40279937791601866,12.654396392400056
rung=5,MaxDD,0,0,,,,,,,,0,,,,0,,
rung=5,CAGR,0,0,,,,,,,,0,,,,0,,
rung=5,Sharpe,299,41,0.05275219833045378,0.2842809364548495,1.0520548621057837,-0.05063514004937599,0.000786112301850439,-0.22741624828197893,0.8201000869565345,22,-0.04238262356669328,-0.29393692113374414,0.5,41,0.43902439024390244,2.79517586746904
rung=5.0,MaxDD,192,32,-0.0625505266922957,0.9322916666666666,1.3369435218969152,0.8520095344311353,0.5463362756795338,24.686474335555058,0.0,32,0.6821428571428572,16.122028053391897,0.96875,0,,
rung=5.0,CAGR,192,32,0.016226349770044692,0.3854166666666667,1.1133618510831325,0.8626984245257577,0.6864452119068118,12.744314796143184,0.0,32,0.7642857142857142,20.186245331265862,1.0,0,,
rung=5.0,Sharpe,192,32,-0.007146220951746061,0.5052083333333334,0.9828691590575296,0.4924169200730496,0.3871225142463932,9.190476839387049,0.0,32,0.4892857142857143,7.019911426266339,0.875,0,,
rung=50.0,MaxDD,224,56,-0.09591252412093199,1.0,1.623482524733685,1.6267172622754327,0.8983519191352818,107.18660162997683,0.0,0,,,,0,,
rung=50.0,CAGR,224,56,0.008894432980132937,0.34375,1.0781846745006036,1.0216322241967348,0.979292873395999,59.78058423491652,0.0,0,,,,0,,
rung=50.0,Sharpe,224,56,0.002408899247576749,0.46875,1.0027252293216897,0.5819074132420197,0.8292237878240221,19.619970653217475,0.0,0,,,,0,,
rung=n/a,MaxDD,11,0,,,,,,,,1,,,,2,0.5,0.8164965809277261
rung=n/a,CAGR,78,15,0.001621316896685584,0.46153846153846156,1.0211391545594506,1.0259943734881478,0.8060712611266632,28.941789560645542,0.0,12,0.8872539443201983,18.825245347133176,1.0,2,0.5,0.8164965809277261
rung=n/a,Sharpe,177,34,-0.03713605143732549,0.5254237288135594,0.9536685976962546,0.6942878120882617,0.31335473508284295,3.7548921130901083,0.0001734161601585349,21,0.34172512927314425,3.932156636760543,0.6190476190476191,6,0.5,1.414213562373095
