panel,theta,x,cad,con,qfam,Sharpe_ma,Sharpe_q,dSharpe,dSharpe_oos,dCAGR_pp,dMaxDD_pp
B136,-0.25,0.9764663967909389,D,RESPREAD,MOM-D,1.0907823070088976,1.1105283906537649,-0.019746083644867296,-0.02013506185308067,-0.5550288135899528,-0.604043371896712
B136,-0.4,0.9915201273992101,W,RESPREAD,QUANTILE-M,1.1222595169783958,1.1275307259547849,-0.005271208976389108,-0.008266795680641481,-0.2291471260749578,0.1308033455979407
B136,-0.4,0.9915201273992101,W,DEGROSS,QUANTILE-M,1.123897062822022,1.1262923849803428,-0.002395322158320834,-0.009519805966492711,-0.33694248126736603,0.3743392309964677
B136,-0.4,0.9915201273992101,W,RESPREAD,QUANTILE-D,1.1222595169783958,1.1222595169783958,0.0,0.0,0.0,0.0
B136,-0.4,0.9915201273992101,W,DEGROSS,QUANTILE-D,1.123897062822022,1.123897062822022,0.0,0.0,0.0,0.0
B136,-0.4,0.9915201273992101,W,RESPREAD,MOM-M,1.1222595169783958,1.1210024312348736,0.0012570857435221239,-0.0007054101181966921,-0.17487005208016715,0.2117431665650149
B136,-0.4,0.9915201273992101,W,DEGROSS,MOM-M,1.123897062822022,1.1197978632981003,0.004099199523921682,-0.0018399493665259836,-0.2725984764188505,0.45471597417156007
B136,-0.4,0.9915201273992101,W,RESPREAD,MOM-D,1.1222595169783958,1.114460224053731,0.007799292924664858,0.0031448282080506207,0.07292575012392,0.19137579171827346
B136,-0.4,0.9915201273992101,W,DEGROSS,MOM-D,1.123897062822022,1.117045360777871,0.006851702044150976,0.0018624274109657613,0.08083064691308817,0.13963256686994052
B136,-0.4,0.9915201273992101,D,RESPREAD,QUANTILE-D,1.1144879924463036,1.1144879924463036,0.0,0.0,0.0,0.0
B136,-0.4,0.9915201273992101,D,RESPREAD,MOM-D,1.1144879924463036,1.1078879607458707,0.0066000317004328846,0.006206845815818207,0.04844099368981336,-0.14342590197575777
SMALL439,0.3,0.10112529842021868,W,RESPREAD,QUANTILE-M,0.7713730848391568,0.6996132832246981,0.07175980161445872,0.26010964639814027,3.159321423103556,-8.744731586827337
SMALL439,0.3,0.10112529842021868,W,DEGROSS,QUANTILE-M,0.6812378511485598,0.6956553806422224,-0.014417529493662595,0.03295829065517475,0.36160889350842496,0.045165293528681705
SMALL439,0.3,0.10112529842021868,W,RESPREAD,QUANTILE-D,0.7713730848391568,0.7713730848391568,0.0,0.0,0.0,0.0
SMALL439,0.3,0.10112529842021868,W,DEGROSS,QUANTILE-D,0.6812378511485598,0.6812378511485598,0.0,0.0,0.0,0.0
SMALL439,0.3,0.10112529842021868,W,RESPREAD,MOM-M,0.7713730848391568,0.7689259568733715,0.0024471279657852785,0.23512755826791654,0.8442238206396224,-9.748469850365627
SMALL439,0.3,0.10112529842021868,W,DEGROSS,MOM-M,0.6812378511485598,0.7651872752017016,-0.08394942405314176,0.008835625513585521,0.12461617611534415,-0.012336582097227655
SMALL439,0.3,0.10112529842021868,W,RESPREAD,MOM-D,0.7713730848391568,0.6943802216413995,0.07699286319775733,0.347935856333737,1.5403843853583288,-4.532417767154328
SMALL439,0.3,0.10112529842021868,W,DEGROSS,MOM-D,0.6812378511485598,0.5550977223968461,0.12614012875171376,0.25351468416531664,0.3274708253985459,0.29623402748224503
SMALL439,0.3,0.10112529842021868,D,RESPREAD,QUANTILE-D,0.5141818378820863,0.5141818378820863,0.0,0.0,0.0,0.0
SMALL439,0.3,0.10112529842021868,D,RESPREAD,MOM-D,0.5141818378820863,0.6062491325894612,-0.09206729470737496,0.15529677133894493,-2.516054390885447,-15.056780300395268
SMALL439,0.2,0.17591708814823848,W,RESPREAD,QUANTILE-M,0.695676672308891,0.6071283886422727,0.08854828366661827,0.18389939306004333,2.1458712672791425,2.0281606261555285
SMALL439,0.2,0.17591708814823848,W,DEGROSS,QUANTILE-M,0.6661910518814257,0.6036340047740132,0.0625570471074125,0.09099673793123253,0.4940712574559303,1.926173266027198
SMALL439,0.2,0.17591708814823848,W,RESPREAD,QUANTILE-D,0.695676672308891,0.695676672308891,0.0,0.0,0.0,0.0
SMALL439,0.2,0.17591708814823848,W,DEGROSS,QUANTILE-D,0.6661910518814257,0.6661910518814257,0.0,0.0,0.0,0.0
SMALL439,0.2,0.17591708814823848,W,RESPREAD,MOM-M,0.695676672308891,0.7197900623303382,-0.02411339002144719,0.1504119370799466,-0.7343877429446533,2.630951320200081
SMALL439,0.2,0.17591708814823848,W,DEGROSS,MOM-M,0.6661910518814257,0.7180153559453862,-0.05182430406396055,0.0569407518941355,-0.01661176961391675,1.9259389316668707
SMALL439,0.2,0.17591708814823848,W,RESPREAD,MOM-D,0.695676672308891,0.7019118948888496,-0.006235222579958677,0.06692786748343593,-0.8921104005578551,2.442928748409512
SMALL439,0.2,0.17591708814823848,W,DEGROSS,MOM-D,0.6661910518814257,0.5841414728067508,0.08204957907467492,0.14820014681893312,0.29441421200699924,-0.12537625225444993
SMALL439,0.2,0.17591708814823848,D,RESPREAD,QUANTILE-D,0.516810657215872,0.516810657215872,0.0,0.0,0.0,0.0
SMALL439,0.2,0.17591708814823848,D,RESPREAD,MOM-D,0.516810657215872,0.6042100719296101,-0.08739941471373802,0.0069183043587853765,-2.3858328201960433,-0.6602003931648004
SMALL439,0.12,0.2767374432461607,W,RESPREAD,QUANTILE-M,0.6456912330417768,0.550593191990124,0.09509804105165276,0.15149324421988986,1.7899477803541508,1.3445722670443194
SMALL439,0.12,0.2767374432461607,W,DEGROSS,QUANTILE-M,0.6208623906147585,0.5480699257768596,0.07279246483789881,0.10240730096681372,0.4437495071756725,3.9459099355421134
SMALL439,0.12,0.2767374432461607,W,RESPREAD,QUANTILE-D,0.6456912330417768,0.6456912330417768,0.0,0.0,0.0,0.0
SMALL439,0.12,0.2767374432461607,W,DEGROSS,QUANTILE-D,0.6208623906147585,0.6208623906147585,0.0,0.0,0.0,0.0
SMALL439,0.12,0.2767374432461607,W,RESPREAD,MOM-M,0.6456912330417768,0.6181517593073844,0.02753947373439236,0.09615685448324252,0.08233546015228299,0.5589530124592734
SMALL439,0.12,0.2767374432461607,W,DEGROSS,MOM-M,0.6208623906147585,0.6173648246598022,0.0034975659549562055,0.045692657902592915,-0.05038014501230759,3.4765821800022856
SMALL439,0.12,0.2767374432461607,W,RESPREAD,MOM-D,0.6456912330417768,0.6763918826173873,-0.030700649575610472,-0.029559215328433308,-1.3368379004916608,1.8066850827278547
SMALL439,0.12,0.2767374432461607,W,DEGROSS,MOM-D,0.6208623906147585,0.5923110142080543,0.028551376406704132,0.08278527827103987,0.13785937499546375,-0.3966985949265034
SMALL439,0.12,0.2767374432461607,D,RESPREAD,QUANTILE-D,0.49779430699569505,0.49779430699569505,0.0,0.0,0.0,0.0
SMALL439,0.12,0.2767374432461607,D,RESPREAD,MOM-D,0.49779430699569505,0.5657774217538155,-0.06798311475812047,-0.03942998884737292,-1.9042090904394682,-3.3881947040545923
SMALL439,0.06,0.3801933637669047,W,RESPREAD,QUANTILE-M,0.5904717724215639,0.5397346610512634,0.05073711137030046,0.05946243470538115,0.8188463722196726,-0.5847213915534999
SMALL439,0.06,0.3801933637669047,W,DEGROSS,QUANTILE-M,0.5863492139497665,0.5375500842218979,0.048799129727868595,0.018294352804705705,0.20960408578882816,4.790264325493521
SMALL439,0.06,0.3801933637669047,W,RESPREAD,QUANTILE-D,0.5904717724215639,0.5904717724215639,0.0,0.0,0.0,0.0
SMALL439,0.06,0.3801933637669047,W,DEGROSS,QUANTILE-D,0.5863492139497665,0.5863492139497665,0.0,0.0,0.0,0.0
SMALL439,0.06,0.3801933637669047,W,RESPREAD,MOM-M,0.5904717724215639,0.5966655021657559,-0.006193729744191967,0.057537246623917127,-0.5531553795157906,-0.4077602784711254
SMALL439,0.06,0.3801933637669047,W,DEGROSS,MOM-M,0.5863492139497665,0.5957847322390637,-0.009435518289297229,0.015592603303384633,-0.33237487093760176,4.684428731427747
SMALL439,0.06,0.3801933637669047,W,RESPREAD,MOM-D,0.5904717724215639,0.6807636552381492,-0.09029188281658529,-0.11749698836373035,-2.2143954352749518,-1.7618300188033564
SMALL439,0.06,0.3801933637669047,W,DEGROSS,MOM-D,0.5863492139497665,0.5795987349634735,0.006750478986292996,0.028546582013754485,0.0296716770871841,-1.3117143558131428
SMALL439,0.06,0.3801933637669047,D,RESPREAD,QUANTILE-D,0.3790232200230055,0.3790232200230055,0.0,0.0,0.0,0.0
SMALL439,0.06,0.3801933637669047,D,RESPREAD,MOM-D,0.3790232200230055,0.5909585260313983,-0.21193530600839283,-0.18477700878290304,-4.043329579487809,-5.153658960288421
SMALL439,0.0,0.5035660827185529,W,RESPREAD,QUANTILE-M,0.5033872943946727,0.5376796496169428,-0.03429235522227014,-0.03422668669633644,-0.7089444813691115,-3.067064651033369
SMALL439,0.0,0.5035660827185529,W,DEGROSS,QUANTILE-M,0.5395320159157032,0.5367386202412692,0.0027933956744340405,-0.019816847225484602,-0.28627874494353556,4.761911665860408
SMALL439,0.0,0.5035660827185529,W,RESPREAD,QUANTILE-D,0.5033872943946727,0.5033872943946727,0.0,0.0,0.0,0.0
SMALL439,0.0,0.5035660827185529,W,DEGROSS,QUANTILE-D,0.5395320159157032,0.5395320159157032,0.0,0.0,0.0,0.0
SMALL439,0.0,0.5035660827185529,W,RESPREAD,MOM-M,0.5033872943946727,0.6006040602171298,-0.09721676582245709,-0.032632261090279946,-2.050509184858962,-2.7885790075762196
SMALL439,0.0,0.5035660827185529,W,DEGROSS,MOM-M,0.5395320159157032,0.6006327242906158,-0.06110070837491255,-0.018731141808913332,-0.9732194941054262,4.788056093776582
SMALL439,0.0,0.5035660827185529,W,RESPREAD,MOM-D,0.5033872943946727,0.6426754406036628,-0.1392881462089901,-0.12531247331085515,-2.869737498680225,-2.092544435190713
SMALL439,0.0,0.5035660827185529,W,DEGROSS,MOM-D,0.5395320159157032,0.5960977290147913,-0.05656571309908809,-0.0054082179528245344,-0.4450218790964744,-1.642879302699518
SMALL439,0.0,0.5035660827185529,D,RESPREAD,QUANTILE-D,0.32712283610281667,0.32712283610281667,0.0,0.0,0.0,0.0
SMALL439,0.0,0.5035660827185529,D,RESPREAD,MOM-D,0.32712283610281667,0.5796612948476362,-0.2525384587448195,-0.20086421240589553,-4.513870104348028,-1.8388508073838739
SMALL439,-0.06,0.6238446831906551,W,RESPREAD,QUANTILE-M,0.5018970467077959,0.5705544786350082,-0.0686574319272123,-0.06781125865614446,-1.373889625404301,-0.6361736630316583
SMALL439,-0.06,0.6238446831906551,W,DEGROSS,QUANTILE-M,0.5317426918450248,0.5707179760076931,-0.03897528416266838,-0.06368614812063178,-0.8932922030385981,6.3780234987328654
SMALL439,-0.06,0.6238446831906551,W,RESPREAD,QUANTILE-D,0.5018970467077959,0.5018970467077959,0.0,0.0,0.0,0.0
SMALL439,-0.06,0.6238446831906551,W,DEGROSS,QUANTILE-D,0.5317426918450248,0.5317426918450248,0.0,0.0,0.0,0.0
SMALL439,-0.06,0.6238446831906551,W,RESPREAD,MOM-M,0.5018970467077959,0.5915171423894687,-0.08962009568167284,-0.03385208097067294,-1.9439917022528563,2.0672840252976776
SMALL439,-0.06,0.6238446831906551,W,DEGROSS,MOM-M,0.5317426918450248,0.5921557754879725,-0.06041308364294773,-0.029920088428247116,-1.2631119437753302,8.27660614103004
SMALL439,-0.06,0.6238446831906551,W,RESPREAD,MOM-D,0.5018970467077959,0.6260905813679842,-0.12419353466018834,-0.11825886088649273,-2.4920636362410375,1.560794814352795
SMALL439,-0.06,0.6238446831906551,W,DEGROSS,MOM-D,0.5317426918450248,0.6000430044249174,-0.06830031257989266,-0.03710633570877164,-0.6728270692146543,-0.23186529631150643
SMALL439,-0.06,0.6238446831906551,D,RESPREAD,QUANTILE-D,0.32293609038516596,0.32293609038516596,0.0,0.0,0.0,0.0
SMALL439,-0.06,0.6238446831906551,D,RESPREAD,MOM-D,0.32293609038516596,0.5941364036905527,-0.2712003133053867,-0.2453691695631648,-4.706592933285281,-2.3111097782426593
SMALL439,-0.12,0.7234020063320128,W,RESPREAD,QUANTILE-M,0.5543358019059746,0.5802309027103842,-0.0258951008044096,-0.020925934596252804,-0.7221870555878196,0.17227638396204448
SMALL439,-0.12,0.7234020063320128,W,DEGROSS,QUANTILE-M,0.5627770266097606,0.5804715025280666,-0.017694475918305974,-0.03166926186605101,-0.8645944027316999,6.770449193465833
SMALL439,-0.12,0.7234020063320128,W,RESPREAD,QUANTILE-D,0.5543358019059746,0.5543358019059746,0.0,0.0,0.0,0.0
SMALL439,-0.12,0.7234020063320128,W,DEGROSS,QUANTILE-D,0.5627770266097606,0.5627770266097606,0.0,0.0,0.0,0.0
SMALL439,-0.12,0.7234020063320128,W,RESPREAD,MOM-M,0.5543358019059746,0.6105826987891609,-0.05624689688318629,-0.0053514851438943856,-1.3824766732611016,1.9891415500969956
SMALL439,-0.12,0.7234020063320128,W,DEGROSS,MOM-M,0.5627770266097606,0.6112538119142185,-0.04847678530445787,-0.016362975750979558,-1.3494750789235122,8.209353638656703
SMALL439,-0.12,0.7234020063320128,W,RESPREAD,MOM-D,0.5543358019059746,0.6261294040408979,-0.07179360213492325,-0.05350674759576035,-1.5592754446373647,2.7583647039682746
SMALL439,-0.12,0.7234020063320128,W,DEGROSS,MOM-D,0.5627770266097606,0.6117011358546067,-0.04892410924484614,-0.02066319231571545,-0.5977982673883053,0.8833083604023462
SMALL439,-0.12,0.7234020063320128,D,RESPREAD,QUANTILE-D,0.40974832155770996,0.40974832155770996,0.0,0.0,0.0,0.0
SMALL439,-0.12,0.7234020063320128,D,RESPREAD,MOM-D,0.40974832155770996,0.5946414900494027,-0.18489316849169274,-0.15172479537988398,-3.320114801984686,0.33130269479868524
SMALL439,-0.25,0.8599310007221341,W,RESPREAD,QUANTILE-M,0.5815644691576278,0.5995107395101812,-0.017946270352553362,-0.035180152864126235,-0.5856149795931076,1.6936161937817218
SMALL439,-0.25,0.8599310007221341,W,DEGROSS,QUANTILE-M,0.5767606210195327,0.5999154541936724,-0.02315483317413969,-0.05495580541683065,-0.9857824175531826,6.614849481386664
SMALL439,-0.25,0.8599310007221341,W,RESPREAD,QUANTILE-D,0.5815644691576278,0.5815644691576278,0.0,0.0,0.0,0.0
SMALL439,-0.25,0.8599310007221341,W,DEGROSS,QUANTILE-D,0.5767606210195327,0.5767606210195327,0.0,0.0,0.0,0.0
SMALL439,-0.25,0.8599310007221341,W,RESPREAD,MOM-M,0.5815644691576278,0.6117704916423293,-0.0302060224847015,-0.01833827032269042,-0.8894903717514335,2.224253051006009
SMALL439,-0.25,0.8599310007221341,W,DEGROSS,MOM-M,0.5767606210195327,0.6121809612160872,-0.03542034019655449,-0.03805060534498761,-1.2488391716412695,7.090542055838888
SMALL439,-0.25,0.8599310007221341,W,RESPREAD,MOM-D,0.5815644691576278,0.6161463368931602,-0.0345818677355324,-0.012410133371562715,-0.8616091572079876,4.1379170795362015
SMALL439,-0.25,0.8599310007221341,W,DEGROSS,MOM-D,0.5767606210195327,0.5986831410180602,-0.021922519998527457,0.005947522292510388,-0.3955971141436754,2.2363860248043044
SMALL439,-0.25,0.8599310007221341,D,RESPREAD,QUANTILE-D,0.5265646104824916,0.5265646104824916,0.0,0.0,0.0,0.0
SMALL439,-0.25,0.8599310007221341,D,RESPREAD,MOM-D,0.5265646104824916,0.6210756665884397,-0.09451105610594812,-0.05288856464682612,-1.870834283184486,3.422054772134464
SMALL439,-0.4,0.9322638438075956,W,RESPREAD,QUANTILE-M,0.5828139405061556,0.6099681307606596,-0.02715419025450394,-0.03551783864618718,-0.6604285627290096,1.7812614953664707
SMALL439,-0.4,0.9322638438075956,W,DEGROSS,QUANTILE-M,0.5799164387172974,0.6102679210420803,-0.030351482324782908,-0.04344352800951412,-0.9190340953108,4.968920048714565
SMALL439,-0.4,0.9322638438075956,W,RESPREAD,QUANTILE-D,0.5828139405061556,0.5828139405061556,0.0,0.0,0.0,0.0
SMALL439,-0.4,0.9322638438075956,W,DEGROSS,QUANTILE-D,0.5799164387172974,0.5799164387172974,0.0,0.0,0.0,0.0
SMALL439,-0.4,0.9322638438075956,W,RESPREAD,MOM-M,0.5828139405061556,0.6264309206515865,-0.043616980145430806,-0.04011989742488575,-1.0084210009382977,2.080764735521534
SMALL439,-0.4,0.9322638438075956,W,DEGROSS,MOM-M,0.5799164387172974,0.6268681754252794,-0.04695173670798203,-0.04830764474839866,-1.2425915606879556,5.277381262833048
SMALL439,-0.4,0.9322638438075956,W,RESPREAD,MOM-D,0.5828139405061556,0.6234452288531002,-0.040631288346944516,-0.028469500849999996,-0.8577963686097645,2.3674893386700924
SMALL439,-0.4,0.9322638438075956,W,DEGROSS,MOM-D,0.5799164387172974,0.6127755835412202,-0.032859144823922826,-0.015557848203802238,-0.5967372957894845,1.8603185013279178
SMALL439,-0.4,0.9322638438075956,D,RESPREAD,QUANTILE-D,0.5884992518166247,0.5884992518166247,0.0,0.0,0.0,0.0
SMALL439,-0.4,0.9322638438075956,D,RESPREAD,MOM-D,0.5884992518166247,0.6428263289593962,-0.05432707714277152,-0.04060072445333207,-1.1302193445506425,2.573755735898109
