cell,panel,arm,L,null_median,observed,N_IID,phi
U56/N10/H126/W,U56,POP,63,22.918628216412916,20.77105444573783,25.29811587794618,0.5256141753686173
U56/N10/H126/W,U56,POP,126,21.202646545425655,20.77105444573783,25.29811587794618,0.9046639622300662
U56/N10/H126/W,U56,POP,252,20.771054445737917,20.77105444573783,25.29811587794618,0.9999999999999803
U56/N10/H126/W,U56,POP,504,20.771054445737903,20.77105444573783,25.29811587794618,0.9999999999999836
U56/N10/H126/W,U56,POP,1008,20.771054445737903,20.77105444573783,25.29811587794618,0.9999999999999836
U56/N10/H126/W,U56,POP,4446,20.771054445737903,20.77105444573783,25.29811587794618,0.9999999999999836
U56/N10/H126/M,U56,POP,1,25.86399262946097,24.802819358493462,26.113113144579838,0.190125693767463
U56/N10/H126/M,U56,POP,5,25.277178591578462,24.802819358493462,26.113113144579838,0.6379749044664021
U56/N10/H126/M,U56,POP,21,24.991950400754874,24.802819358493462,26.113113144579838,0.8556575294260427
U56/N10/H126/M,U56,POP,63,24.802819358493462,24.802819358493462,26.113113144579838,1.0
U56/N10/H126/M,U56,POP,126,24.802819358493462,24.802819358493462,26.113113144579838,1.0
U56/N10/H126/M,U56,POP,252,24.802819358493462,24.802819358493462,26.113113144579838,1.0
U56/N10/H126/M,U56,POP,504,24.802819358493462,24.802819358493462,26.113113144579838,1.0
U56/N10/H126/M,U56,POP,1008,24.802819358493462,24.802819358493462,26.113113144579838,1.0
U56/N10/H126/M,U56,POP,4446,24.802819358493462,24.802819358493462,26.113113144579838,1.0
U56/N10/H252/W,U56,POP,1,26.455015896869252,23.298952459620786,25.946925922403345,-0.1918788015088312
U56/N10/H252/W,U56,POP,5,25.48808348830131,23.298952459620786,25.946925922403345,0.17328060139238383
U56/N10/H252/W,U56,POP,21,24.35507536948036,23.298952459620786,25.946925922403345,0.6011580460667558
U56/N10/H252/W,U56,POP,63,23.22256172340314,23.298952459620786,25.946925922403345,1.028848754449893
U56/N10/H252/W,U56,POP,126,23.298952459620804,23.298952459620786,25.946925922403345,0.9999999999999933
U56/N10/H252/W,U56,POP,252,23.298952459620804,23.298952459620786,25.946925922403345,0.9999999999999933
U56/N10/H252/W,U56,POP,504,23.298952459620804,23.298952459620786,25.946925922403345,0.9999999999999933
U56/N10/H252/W,U56,POP,1008,23.298952459620804,23.298952459620786,25.946925922403345,0.9999999999999933
U56/N10/H252/W,U56,POP,4446,23.298952459620804,23.298952459620786,25.946925922403345,0.9999999999999933
U56/N10/H252/M,U56,POP,1,26.611309154325266,22.856746329128264,26.354802563950315,-0.07332832097480539
U56/N10/H252/M,U56,POP,5,25.513092248088476,22.856746329128264,26.354802563950315,0.24062229402800245
U56/N10/H252/M,U56,POP,21,24.002960292225122,22.856746329128264,26.354802563950315,0.6723283200290897
U56/N10/H252/M,U56,POP,63,24.02640047344146,22.856746329128264,26.354802563950315,0.6656274039651919
U56/N10/H252/M,U56,POP,126,22.96338536549144,22.856746329128264,26.354802563950315,0.969514773575788
U56/N10/H252/M,U56,POP,252,22.85674632912823,22.856746329128264,26.354802563950315,1.000000000000009
U56/N10/H252/M,U56,POP,504,22.85674632912823,22.856746329128264,26.354802563950315,1.000000000000009
U56/N10/H252/M,U56,POP,1008,22.856746329128224,22.856746329128264,26.354802563950315,1.000000000000011
U56/N10/H252/M,U56,POP,4446,22.85674632912823,22.856746329128264,26.354802563950315,1.000000000000009
U56/N20/H63/W,U56,POP,1,23.151155216948343,25.692124189442,22.934707913204086,0.078496419133192
U56/N20/H63/W,U56,POP,5,22.596171776163672,25.692124189442,22.934707913204086,-0.12277295233141088
U56/N20/H63/W,U56,POP,21,23.06407570870647,25.692124189442,22.934707913204086,0.04691630952395971
U56/N20/H63/W,U56,POP,63,25.692124189441962,25.692124189442,22.934707913204086,0.9999999999999858
U56/N20/H63/W,U56,POP,126,25.692124189441962,25.692124189442,22.934707913204086,0.9999999999999858
U56/N20/H63/W,U56,POP,252,25.692124189441966,25.692124189442,22.934707913204086,0.9999999999999871
U56/N20/H63/W,U56,POP,504,25.692124189441966,25.692124189442,22.934707913204086,0.9999999999999871
U56/N20/H63/W,U56,POP,1008,25.692124189441966,25.692124189442,22.934707913204086,0.9999999999999871
U56/N20/H63/W,U56,POP,4446,25.692124189441966,25.692124189442,22.934707913204086,0.9999999999999871
U56/N20/H63/M,U56,POP,1,22.09222226261382,23.940605544821,22.25928928639146,-0.09936680439508282
U56/N20/H63/M,U56,POP,5,21.436603633691348,23.940605544821,22.25928928639146,-0.4893104724203138
U56/N20/H63/M,U56,POP,21,22.02083673835824,23.940605544821,22.25928928639146,-0.1418249224901624
U56/N20/H63/M,U56,POP,63,23.940605544821,23.940605544821,22.25928928639146,1.0
U56/N20/H63/M,U56,POP,126,23.940605544821,23.940605544821,22.25928928639146,1.0
U56/N20/H63/M,U56,POP,252,23.940605544821,23.940605544821,22.25928928639146,1.0
U56/N20/H63/M,U56,POP,504,23.940605544821,23.940605544821,22.25928928639146,1.0
U56/N20/H63/M,U56,POP,1008,23.940605544821,23.940605544821,22.25928928639146,1.0
U56/N20/H63/M,U56,POP,4446,23.940605544821008,23.940605544821,22.25928928639146,1.0000000000000042
U56/N20/H126/W,U56,POP,1,22.84150029185952,19.12756183046503,22.75317649970078,-0.0243610532879273
U56/N20/H126/W,U56,POP,5,22.436464005636367,19.12756183046503,22.75317649970078,0.08735415176681532
U56/N20/H126/W,U56,POP,21,20.989393966913457,19.12756183046503,22.75317649970078,0.4864782095442902
U56/N20/H126/W,U56,POP,63,20.178647612822267,19.12756183046503,22.75317649970078,0.7100944589407241
U56/N20/H126/W,U56,POP,126,19.12756183046503,19.12756183046503,22.75317649970078,1.0
U56/N20/H126/W,U56,POP,252,19.127561830465023,19.12756183046503,22.75317649970078,1.000000000000002
U56/N20/H126/W,U56,POP,504,19.12756183046502,19.12756183046503,22.75317649970078,1.0000000000000029
U56/N20/H126/W,U56,POP,1008,19.12756183046502,19.12756183046503,22.75317649970078,1.0000000000000029
U56/N20/H126/W,U56,POP,4446,19.127561830465023,19.12756183046503,22.75317649970078,1.000000000000002
U56/N20/H126/M,U56,POP,1,23.26383644138609,23.0773578548196,22.900424698440936,2.053949357956397
U56/N20/H126/M,U56,POP,5,22.681781553597162,23.0773578548196,22.900424698440936,-1.2357386784862756
U56/N20/H126/M,U56,POP,21,23.03042527536017,23.0773578548196,22.900424698440936,0.7347440105630222
U56/N20/H126/M,U56,POP,63,23.0773578548196,23.0773578548196,22.900424698440936,1.0
U56/N20/H126/M,U56,POP,126,23.0773578548196,23.0773578548196,22.900424698440936,1.0
U56/N20/H126/M,U56,POP,252,23.0773578548196,23.0773578548196,22.900424698440936,1.0
U56/N20/H126/M,U56,POP,504,23.07735785481959,23.0773578548196,22.900424698440936,0.9999999999999397
U56/N20/H126/M,U56,POP,1008,23.07735785481959,23.0773578548196,22.900424698440936,0.9999999999999397
U56/N20/H126/M,U56,POP,4446,23.0773578548196,23.0773578548196,22.900424698440936,1.0
U56/N20/H252/W,U56,POP,1,22.062527160148715,21.84353096668994,22.332185994349075,0.5518388616446664
U56/N20/H252/W,U56,POP,5,21.678370017725634,21.84353096668994,22.332185994349075,1.3379908925842787
U56/N20/H252/W,U56,POP,21,21.132090990910115,21.84353096668994,22.332185994349075,2.45591457267497
U56/N20/H252/W,U56,POP,63,20.587517689940704,21.84353096668994,22.332185994349075,3.570347598317105
U56/N20/H252/W,U56,POP,126,21.84353096668987,21.84353096668994,22.332185994349075,1.0000000000001454
U56/N20/H252/W,U56,POP,252,21.84353096668987,21.84353096668994,22.332185994349075,1.0000000000001454
U56/N20/H252/W,U56,POP,504,21.843530966689872,21.84353096668994,22.332185994349075,1.0000000000001381
U56/N20/H252/W,U56,POP,1008,21.843530966689872,21.84353096668994,22.332185994349075,1.0000000000001381
U56/N20/H252/W,U56,POP,4446,21.843530966689904,21.84353096668994,22.332185994349075,1.0000000000000726
U56/N20/H252/M,U56,POP,1,23.77335665155394,18.915655002855345,23.494688720242088,-0.060857366097510884
U56/N20/H252/M,U56,POP,5,23.0496622805721,18.915655002855345,23.494688720242088,0.0971878494757983
U56/N20/H252/M,U56,POP,21,21.688215142719876,18.915655002855345,23.494688720242088,0.3945097784851358
U56/N20/H252/M,U56,POP,63,20.734300227619116,18.915655002855345,23.494688720242088,0.6028320958069572
U56/N20/H252/M,U56,POP,126,19.723269413067744,18.915655002855345,23.494688720242088,0.8236277651448908
U56/N20/H252/M,U56,POP,252,18.915655002855452,18.915655002855345,23.494688720242088,0.9999999999999767
U56/N20/H252/M,U56,POP,504,18.91565500285542,18.915655002855345,23.494688720242088,0.9999999999999837
U56/N20/H252/M,U56,POP,1008,18.915655002855416,18.915655002855345,23.494688720242088,0.9999999999999845
U56/N20/H252/M,U56,POP,4446,18.915655002855424,18.915655002855345,23.494688720242088,0.9999999999999829
U56/N40/H63/W,U56,POP,1,19.846977574303324,22.146829339436348,19.610335934326695,0.0932947980467541
U56/N40/H63/W,U56,POP,5,19.320096609855767,22.146829339436348,19.610335934326695,-0.11442542049833597
U56/N40/H63/W,U56,POP,21,19.99552825155031,22.146829339436348,19.610335934326695,0.15186016902218769
U56/N40/H63/W,U56,POP,63,22.146829339436348,22.146829339436348,19.610335934326695,1.0
U56/N40/H63/W,U56,POP,126,22.146829339436348,22.146829339436348,19.610335934326695,1.0
U56/N40/H63/W,U56,POP,252,22.146829339436348,22.146829339436348,19.610335934326695,1.0
U56/N40/H63/W,U56,POP,504,22.146829339436348,22.146829339436348,19.610335934326695,1.0
U56/N40/H63/W,U56,POP,1008,22.146829339436348,22.146829339436348,19.610335934326695,1.0
U56/N40/H63/W,U56,POP,4446,22.146829339436348,22.146829339436348,19.610335934326695,1.0
U56/N40/H63/M,U56,POP,1,19.843938068968257,23.302744711937173,19.9806013357324,-0.041137076666530374
U56/N40/H63/M,U56,POP,5,19.852329018765303,23.302744711937173,19.9806013357324,-0.038611312770502344
U56/N40/H63/M,U56,POP,21,20.494851627387753,23.302744711937173,19.9806013357324,0.15479473141909833
U56/N40/H63/M,U56,POP,63,23.30274471193715,23.302744711937173,19.9806013357324,0.9999999999999936
U56/N40/H63/M,U56,POP,126,23.302744711937155,23.302744711937173,19.9806013357324,0.9999999999999947
U56/N40/H63/M,U56,POP,252,23.30274471193716,23.302744711937173,19.9806013357324,0.9999999999999957
U56/N40/H63/M,U56,POP,504,23.30274471193716,23.302744711937173,19.9806013357324,0.9999999999999957
U56/N40/H63/M,U56,POP,1008,23.30274471193716,23.302744711937173,19.9806013357324,0.9999999999999957
U56/N40/H63/M,U56,POP,4446,23.302744711937173,23.302744711937173,19.9806013357324,1.0
U56/N40/H126/W,U56,POP,1,20.14624111022734,22.98419773383521,20.213273783903155,-0.024191451980289314
U56/N40/H126/W,U56,POP,5,20.33518310936968,22.98419773383521,20.213273783903155,0.043995911713677546
U56/N40/H126/W,U56,POP,21,21.373300582303806,22.98419773383521,20.213273783903155,0.41864259696809636
U56/N40/H126/W,U56,POP,63,22.984197733835185,22.98419773383521,20.213273783903155,0.999999999999991
U56/N40/H126/W,U56,POP,126,22.98419773383519,22.98419773383521,20.213273783903155,0.9999999999999936
U56/N40/H126/W,U56,POP,252,22.98419773383519,22.98419773383521,20.213273783903155,0.9999999999999936
U56/N40/H126/W,U56,POP,504,22.98419773383519,22.98419773383521,20.213273783903155,0.9999999999999936
U56/N40/H126/W,U56,POP,1008,22.98419773383519,22.98419773383521,20.213273783903155,0.9999999999999936
U56/N40/H126/W,U56,POP,4446,22.98419773383519,22.98419773383521,20.213273783903155,0.9999999999999936
U56/N40/H126/M,U56,POP,1,20.175829881185813,24.40937720651406,20.405421174887856,-0.05734111261176736
U56/N40/H126/M,U56,POP,5,20.283694146947592,24.40937720651406,20.405421174887856,-0.03040168947380375
U56/N40/H126/M,U56,POP,21,21.56171802610816,24.40937720651406,20.405421174887856,0.2887885985977412
U56/N40/H126/M,U56,POP,63,24.409377206514048,24.40937720651406,20.405421174887856,0.9999999999999973
U56/N40/H126/M,U56,POP,126,24.40937720651406,24.40937720651406,20.405421174887856,1.0
U56/N40/H126/M,U56,POP,252,24.409377206514048,24.40937720651406,20.405421174887856,0.9999999999999973
U56/N40/H126/M,U56,POP,504,24.40937720651406,24.40937720651406,20.405421174887856,1.0
U56/N40/H126/M,U56,POP,1008,24.40937720651406,24.40937720651406,20.405421174887856,1.0
U56/N40/H126/M,U56,POP,4446,24.40937720651406,24.40937720651406,20.405421174887856,1.0
U56/N40/H252/W,U56,POP,1,20.377984272301447,20.657924635318402,20.332053351623735,0.14094804597986046
U56/N40/H252/W,U56,POP,5,20.04181188840247,20.657924635318402,20.332053351623735,-0.8906629020224214
U56/N40/H252/W,U56,POP,21,20.420915613555778,20.657924635318402,20.332053351623735,0.2726912937051077
U56/N40/H252/W,U56,POP,63,20.657924635318402,20.657924635318402,20.332053351623735,1.0
U56/N40/H252/W,U56,POP,126,20.657924635318402,20.657924635318402,20.332053351623735,1.0
U56/N40/H252/W,U56,POP,252,20.657924635318402,20.657924635318402,20.332053351623735,1.0
U56/N40/H252/W,U56,POP,504,20.657924635318402,20.657924635318402,20.332053351623735,1.0
U56/N40/H252/W,U56,POP,1008,20.657924635318402,20.657924635318402,20.332053351623735,1.0
U56/N40/H252/W,U56,POP,4446,20.657924635318402,20.657924635318402,20.332053351623735,1.0
U56/N40/H252/M,U56,POP,1,21.02325739939716,23.916823466019945,20.932538948867453,0.030398727067842492
U56/N40/H252/M,U56,POP,5,20.81936046498421,23.916823466019945,20.932538948867453,-0.03792483030111138
U56/N40/H252/M,U56,POP,21,21.539390309728102,23.916823466019945,20.932538948867453,0.2033490296828959
U56/N40/H252/M,U56,POP,63,23.916823466019945,23.916823466019945,20.932538948867453,1.0
U56/N40/H252/M,U56,POP,126,23.916823466019945,23.916823466019945,20.932538948867453,1.0
U56/N40/H252/M,U56,POP,252,23.916823466019945,23.916823466019945,20.932538948867453,1.0
U56/N40/H252/M,U56,POP,504,23.916823466019945,23.916823466019945,20.932538948867453,1.0
U56/N40/H252/M,U56,POP,1008,23.916823466019945,23.916823466019945,20.932538948867453,1.0
U56/N40/H252/M,U56,POP,4446,23.916823466019963,23.916823466019945,20.932538948867453,1.000000000000006
U56/C_BOOK,U56,ANCHOR,1,22.179845795130234,19.12756183046503,22.527433185927173,0.10223545377342412
U56/C_BOOK,U56,ANCHOR,5,22.450423859374695,19.12756183046503,22.527433185927173,0.02265065895177378
U56/C_BOOK,U56,ANCHOR,21,21.447595553288494,19.12756183046503,22.527433185927173,0.3176113210589102
U56/C_BOOK,U56,ANCHOR,63,20.417910507189866,19.12756183046503,22.527433185927173,0.6204713232305697
U56/C_BOOK,U56,ANCHOR,126,19.29423187999059,19.12756183046503,22.527433185927173,0.9509775423538327
U56/C_BOOK,U56,ANCHOR,252,19.127561830465023,19.12756183046503,22.527433185927173,1.000000000000002
U56/C_BOOK,U56,ANCHOR,504,19.12756183046502,19.12756183046503,22.527433185927173,1.000000000000003
U56/C_BOOK,U56,ANCHOR,1008,19.12756183046502,19.12756183046503,22.527433185927173,1.000000000000003
U56/C_BOOK,U56,ANCHOR,4446,19.127561830465023,19.12756183046503,22.527433185927173,1.000000000000002
U56/C_GATEOFF,U56,ANCHOR,1,22.39824683808807,20.10683222103151,21.840526239759956,-0.3216949428810779
U56/C_GATEOFF,U56,ANCHOR,5,22.303017444690678,20.10683222103151,21.840526239759956,-0.26676633819728407
U56/C_GATEOFF,U56,ANCHOR,21,21.733073651168397,20.10683222103151,21.840526239759956,0.061978980968261876
U56/C_GATEOFF,U56,ANCHOR,63,20.130354914833518,20.10683222103151,21.840526239759956,0.9864320384405202
U56/C_GATEOFF,U56,ANCHOR,126,20.10683222103154,20.10683222103151,21.840526239759956,0.9999999999999836
U56/C_GATEOFF,U56,ANCHOR,252,20.10683222103154,20.10683222103151,21.840526239759956,0.9999999999999836
U56/C_GATEOFF,U56,ANCHOR,504,20.10683222103151,20.10683222103151,21.840526239759956,1.0
U56/C_GATEOFF,U56,ANCHOR,1008,20.10683222103154,20.10683222103151,21.840526239759956,0.9999999999999836
U56/C_GATEOFF,U56,ANCHOR,4446,20.10683222103155,20.10683222103151,21.840526239759956,0.9999999999999775
U56/C_NOREBAL,U56,ANCHOR,1,57.160702995964996,71.9447238308778,57.67616236506468,-0.03612553166867588
U56/C_NOREBAL,U56,ANCHOR,5,59.033040075186946,71.9447238308778,57.67616236506468,0.09509562077251382
U56/C_NOREBAL,U56,ANCHOR,21,59.51872259335099,71.9447238308778,57.67616236506468,0.12913426715797569
U56/C_NOREBAL,U56,ANCHOR,63,63.40321779195892,71.9447238308778,57.67616236506468,0.4013758107722372
U56/C_NOREBAL,U56,ANCHOR,126,66.69184311251153,71.9447238308778,57.67616236506468,0.631856320558176
U56/C_NOREBAL,U56,ANCHOR,252,71.50985171624495,71.9447238308778,57.67616236506468,0.9695223575498632
U56/C_NOREBAL,U56,ANCHOR,504,71.94472383087785,71.9447238308778,57.67616236506468,1.0000000000000029
U56/C_NOREBAL,U56,ANCHOR,1008,71.94472383087785,71.9447238308778,57.67616236506468,1.0000000000000029
U56/C_NOREBAL,U56,ANCHOR,4446,71.94472383087785,71.9447238308778,57.67616236506468,1.0000000000000029
U56/C_SHUFFLE,U56,ANCHOR,1,22.190096682061437,23.161189826322556,23.0761752577613,-10.42266744036243
U56/C_SHUFFLE,U56,ANCHOR,5,22.62572902845402,23.161189826322556,23.0761752577613,-5.298459275044324
U56/C_SHUFFLE,U56,ANCHOR,21,23.836045178744705,23.161189826322556,23.0761752577613,8.93811418258145
U56/C_SHUFFLE,U56,ANCHOR,63,22.77528121727468,23.161189826322556,23.0761752577613,-3.539323266338913
U56/C_SHUFFLE,U56,ANCHOR,126,22.540449055222847,23.161189826322556,23.0761752577613,-6.301581147852824
U56/C_SHUFFLE,U56,ANCHOR,252,23.161189826322147,23.161189826322556,23.0761752577613,0.9999999999951942
U56/C_SHUFFLE,U56,ANCHOR,504,23.161189826322378,23.161189826322556,23.0761752577613,0.9999999999979106
U56/C_SHUFFLE,U56,ANCHOR,1008,23.16118982632236,23.161189826322556,23.0761752577613,0.9999999999977016
U56/C_SHUFFLE,U56,ANCHOR,4446,23.161189826322378,23.161189826322556,23.0761752577613,0.9999999999979106
U56/C_SPY,U56,ANCHOR,1,24.574900379791575,26.19715110967317,25.129206013356395,-0.5190394482605498
U56/C_SPY,U56,ANCHOR,5,23.89759556940956,26.19715110967317,25.129206013356395,-1.1532525859189966
U56/C_SPY,U56,ANCHOR,21,25.07615293681502,26.19715110967317,25.129206013356395,-0.049677719130270366
U56/C_SPY,U56,ANCHOR,63,26.197151109673193,26.19715110967317,25.129206013356395,1.00000000000002
U56/C_SPY,U56,ANCHOR,126,26.19715110967319,26.19715110967317,25.129206013356395,1.0000000000000167
U56/C_SPY,U56,ANCHOR,252,26.19715110967319,26.19715110967317,25.129206013356395,1.0000000000000167
U56/C_SPY,U56,ANCHOR,504,26.19715110967317,26.19715110967317,25.129206013356395,1.0
U56/C_SPY,U56,ANCHOR,1008,26.19715110967317,26.19715110967317,25.129206013356395,1.0
U56/C_SPY,U56,ANCHOR,4446,26.19715110967319,26.19715110967317,25.129206013356395,1.0000000000000167
U56/g0.30,U56,GROSS,1,9.478986735080536,7.990335554891094,9.501446522692166,0.014863096152570091
U56/g0.30,U56,GROSS,5,9.512199189689758,7.990335554891094,9.501446522692166,-0.007115736187950818
U56/g0.30,U56,GROSS,21,8.965568848315367,7.990335554891094,9.501446522692166,0.3546249652046359
U56/g0.30,U56,GROSS,63,8.418815601852241,7.990335554891094,9.501446522692166,0.7164470008548347
U56/g0.30,U56,GROSS,126,8.018785947203895,7.990335554891094,9.501446522692166,0.9811725327133312
U56/g0.30,U56,GROSS,252,7.990335554891095,7.990335554891094,9.501446522692166,0.9999999999999994
U56/g0.30,U56,GROSS,504,7.990335554891094,7.990335554891094,9.501446522692166,1.0
U56/g0.30,U56,GROSS,1008,7.990335554891094,7.990335554891094,9.501446522692166,1.0
