cost,memo_set,split,lead,n,rho_FULL_IS,rho_FULL_POST,rho_IS_POST,perm95,n_moved,max_disp,mean_disp,n_moved_ge3,top1_FULL,top1_IS,top1_POST,top1_changed,argmax_disp,post_share,contam
25,MEMO12,2015-12-31,CAGR,12,0.8811188811188813,0.8881118881118882,0.6293706293706295,0.5804195804195804,9,3.0,1.3333333333333333,2,R3,R3,R3,False,K2,0.6049966239027684,0.25874125874125875
25,MEMO12,2015-12-31,Sharpe,12,0.7692307692307694,0.8391608391608393,0.3916083916083916,0.5804195804195804,10,5.0,1.8333333333333333,5,K6,R3,K8,True,K8,0.6049966239027684,0.44755244755244766
25,MEMO12,2015-12-31,MaxDD,12,0.10489510489510491,0.9580419580419581,-0.034965034965034975,0.5804195804195804,10,9.0,3.5,7,K7,K7,K7,False,R3,0.6049966239027684,0.9930069930069931
25,MEMO12,2016-12-31,CAGR,12,0.8671328671328673,0.8181818181818183,0.5244755244755246,0.5804195804195804,9,4.0,1.3333333333333333,2,R3,R3,R3,False,K2,0.5482781904118839,0.29370629370629375
25,MEMO12,2016-12-31,Sharpe,12,0.6643356643356644,0.7412587412587414,0.1258741258741259,0.5804195804195804,10,7.0,2.1666666666666665,5,K6,R3,K8,True,R4,0.5482781904118839,0.6153846153846154
25,MEMO12,2016-12-31,MaxDD,12,0.10489510489510491,0.9580419580419581,-0.034965034965034975,0.5804195804195804,10,9.0,3.5,7,K7,K7,K7,False,R3,0.5482781904118839,0.9930069930069931
25,MEMO12,2017-12-31,CAGR,12,0.9090909090909092,0.7762237762237763,0.5034965034965035,0.5804195804195804,9,3.0,1.1666666666666667,1,R3,R3,R3,False,K2,0.4917848300697727,0.2727272727272727
25,MEMO12,2017-12-31,Sharpe,12,0.7622377622377624,0.8041958041958043,0.2657342657342658,0.5804195804195804,10,5.0,1.8333333333333333,4,K6,R3,K8,True,K8,0.4917848300697727,0.5384615384615385
25,MEMO12,2017-12-31,MaxDD,12,0.10489510489510491,0.9580419580419581,-0.034965034965034975,0.5804195804195804,10,9.0,3.5,7,K7,K7,K7,False,R3,0.4917848300697727,0.9930069930069931
25,MEMO12,2018-12-31,CAGR,12,0.9580419580419581,0.7412587412587414,0.5874125874125874,0.5804195804195804,6,2.0,0.6666666666666666,0,R3,R3,K6,False,K2,0.4352914697276615,0.15384615384615397
25,MEMO12,2018-12-31,Sharpe,12,0.7272727272727274,0.8531468531468532,0.37762237762237766,0.5804195804195804,10,7.0,1.8333333333333333,2,K6,R3,K6,True,R4,0.4352914697276615,0.4755244755244756
25,MEMO12,2018-12-31,MaxDD,12,0.5454545454545455,0.9580419580419581,0.3636363636363637,0.5804195804195804,11,7.0,2.6666666666666665,5,K7,K7,K7,False,K8,0.4352914697276615,0.5944055944055944
25,MEMO14,2013-12-31,CAGR,14,0.9164835164835166,0.9340659340659341,0.767032967032967,0.5384615384615384,9,4.0,1.1428571428571428,2,R3,R3,R3,False,K2,0.7184334908845375,0.1670329670329671
25,MEMO14,2013-12-31,Sharpe,14,0.8373626373626375,0.8901098901098902,0.5824175824175825,0.5384615384615384,10,5.0,1.7142857142857142,4,K6,R3,K6,True,K8,0.7184334908845375,0.3076923076923077
25,MEMO14,2013-12-31,MaxDD,14,0.3538461538461538,0.956043956043956,0.221978021978022,0.5384615384615384,12,10.0,3.2857142857142856,7,K7,K7,K7,False,R3,0.7184334908845375,0.734065934065934
25,MEMO14,2014-12-31,CAGR,14,0.8813186813186813,0.9208791208791209,0.6835164835164835,0.5384615384615384,9,4.0,1.4285714285714286,4,R3,R3,R3,False,K2,0.6617150573936529,0.2373626373626374
25,MEMO14,2014-12-31,Sharpe,14,0.7978021978021977,0.8505494505494505,0.47252747252747257,0.5384615384615384,11,6.0,1.8571428571428572,4,K6,R3,K8,True,K7,0.6617150573936529,0.37802197802197796
25,MEMO14,2014-12-31,MaxDD,14,0.3538461538461538,0.956043956043956,0.221978021978022,0.5384615384615384,12,10.0,3.2857142857142856,7,K7,K7,K7,False,R3,0.6617150573936529,0.734065934065934
25,MEMO14,2015-12-31,CAGR,14,0.9252747252747253,0.9296703296703297,0.767032967032967,0.5384615384615384,9,3.0,1.1428571428571428,2,R3,R3,R3,False,K2,0.6049966239027684,0.16263736263736273
25,MEMO14,2015-12-31,Sharpe,14,0.8461538461538461,0.8549450549450549,0.5296703296703297,0.5384615384615384,11,5.0,1.7142857142857142,5,K6,R3,K8,True,K8,0.6049966239027684,0.32527472527472523
25,MEMO14,2015-12-31,MaxDD,14,0.3538461538461538,0.9428571428571428,0.2351648351648352,0.5384615384615384,12,10.0,3.2857142857142856,7,K7,K7,K7,False,R3,0.6049966239027684,0.7076923076923076
25,MEMO14,2016-12-31,CAGR,14,0.9164835164835166,0.8857142857142857,0.7010989010989012,0.5384615384615384,9,4.0,1.1428571428571428,2,R3,R3,R3,False,K2,0.5482781904118839,0.18461538461538451
25,MEMO14,2016-12-31,Sharpe,14,0.745054945054945,0.7626373626373627,0.2835164835164835,0.5384615384615384,12,8.0,2.142857142857143,5,K6,R3,K8,True,R4,0.5482781904118839,0.4791208791208792
25,MEMO14,2016-12-31,MaxDD,14,0.2175824175824176,0.9428571428571428,0.059340659340659345,0.5384615384615384,10,10.0,3.7142857142857144,8,K7,K7,K7,False,R3,0.5482781904118839,0.8835164835164835
25,MEMO14,2017-12-31,CAGR,14,0.9428571428571428,0.8593406593406594,0.6879120879120879,0.5384615384615384,9,3.0,1.0,1,R3,R3,R3,False,K2,0.4917848300697727,0.17142857142857149
25,MEMO14,2017-12-31,Sharpe,14,0.8417582417582418,0.8241758241758241,0.432967032967033,0.5384615384615384,11,5.0,1.7142857142857142,4,K6,R3,K8,True,K8,0.4917848300697727,0.39120879120879115
25,MEMO14,2017-12-31,MaxDD,14,0.2175824175824176,0.9428571428571428,0.059340659340659345,0.5384615384615384,10,10.0,3.7142857142857144,8,K7,K7,K7,False,R3,0.4917848300697727,0.8835164835164835
25,MEMO14,2018-12-31,CAGR,14,0.9736263736263736,0.8373626373626375,0.7406593406593407,0.5384615384615384,6,2.0,0.5714285714285714,0,R3,R3,K6,False,K2,0.4352914697276615,0.0967032967032968
25,MEMO14,2018-12-31,Sharpe,14,0.7934065934065934,0.8593406593406594,0.4945054945054946,0.5384615384615384,11,8.0,1.7142857142857142,2,K6,R3,K6,True,R4,0.4352914697276615,0.3648351648351648
25,MEMO14,2018-12-31,MaxDD,14,0.5164835164835165,0.9428571428571428,0.3098901098901099,0.5384615384615384,12,8.0,3.0,6,K7,K7,K7,False,V1,0.4352914697276615,0.6329670329670329
