panel,constr,m,n,tilt,n_held,gross,to_yr,CAGR_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOSSharpe_10,OOSCAGR_10,OOSMaxDD_10,pass4a_10,pass4b_10,fail4b_10,pass4bOOS_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOSSharpe_25,OOSCAGR_25,OOSMaxDD_25,pass4a_25,pass4b_25,fail4b_25,pass4bOOS_25
broad,lit,0.05,5,INV,4.997747240369453,0.7498259228284826,29.429583427883788,0.09562048178086613,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.5762505378038233,0.05941502665859644,-0.2119126361153264,False,False,H1|H2|OOS|DD|CAGR,False,0.017877371243752993,0.21947520601685164,-0.2672108494702856,0.3350472612553231,0.11976494051872108,0.15539928865606328,0.011143568780353386,-0.26721084947028584,False,False,H1|H2|OOS|DD|CAGR,False
broad,lit,0.05,5,NONE,4.965082225726515,0.7451397939019506,21.333373185219543,0.19133230691012093,0.16620179825584946,0.8802203106986538,-0.23360448342666995,1.0159890409874397,0.7743946833658332,0.8138426077132945,0.16050924299153935,-0.23360448342667006,False,False,H2|OOS|DD,False,0.12947110753902713,0.7172601271151599,-0.24199532329152962,0.845857288749948,0.6160819784665362,0.6573687988950241,0.12301688584784953,-0.24199532329152973,True,False,H1|H2|OOS|DD,False
broad,lit,0.05,5,POS,4.997747240369453,0.7501359584430776,24.67921620149582,0.2550263717603829,0.22446079920921713,1.0525167740384855,-0.29707952755929423,1.1613956229549327,0.9638371918460795,1.0085969211486898,0.22349276000469476,-0.297079527559294,False,False,DD,False,0.1799680532867729,0.8794508973937138,-0.32259361639114026,0.9945586955783012,0.7845979126800204,0.831090614468361,0.17563643871310286,-0.3225936163911405,False,False,H2|OOS|DD,False
broad,lit,0.1,9,INV,8.977021851768416,0.748249031967085,25.005200564688607,0.09181315219052788,0.06486083485089478,0.6648888032894039,-0.19022322794916025,0.8203162743045569,0.532014847497685,0.5885636952617025,0.05864464819685278,-0.19022322794915913,False,False,H1|H2|OOS|CAGR,False,0.025647040735881532,0.2982081245510229,-0.23402273420617858,0.4395441505720485,0.17611665964881434,0.22217438191126457,0.018161027823483833,-0.23402273420617814,True,False,H1|H2|OOS|DD|CAGR,False
broad,lit,0.1,9,NONE,8.93444469475107,0.7448788504700335,17.848217766024842,0.16540693812032625,0.14481203124118514,0.8902740932246503,-0.21482529387200244,1.088102617514622,0.7289994950561488,0.7979226346019642,0.13410689991515246,-0.21482529387200244,False,False,H2|OOS|DD,False,0.11458404445458248,0.7307711173219862,-0.22295921046021672,0.920295343024683,0.5754754398387122,0.6435243054787553,0.10343635202673962,-0.21565537511479038,True,False,H1|H2|OOS|DD,False
broad,lit,0.1,9,POS,8.977021851768416,0.7484707392953193,20.090896092347755,0.21141410155312657,0.18733034130731818,1.0169352063320476,-0.22587052646322248,1.1704192249674132,0.8914981131111568,0.9720436436607983,0.18675876492847054,-0.22587052646322248,False,False,DD,False,0.1520783454222423,0.8543626707160851,-0.23902648635597956,1.0038553238321737,0.7314089781983769,0.812010918291705,0.15019910949849868,-0.2390264863559809,True,False,H2|OOS|DD,False
broad,lit,0.15,14,INV,13.900428024329804,0.7448347370451182,20.726410993292998,0.1033385713978856,0.08071239553039611,0.8061487072714691,-0.16569018692205695,1.0055159257718183,0.6336221070103177,0.7077787245600237,0.07207505290772165,-0.16569018692205684,True,False,H2|OOS|CAGR,False,0.047621203802202805,0.5032008506127786,-0.17413761961676355,0.6883140748470996,0.3421097851753697,0.40574333139441243,0.038244446314042335,-0.174137619616764,True,False,H1|H2|OOS|CAGR,False
broad,lit,0.15,14,NONE,13.83509799504393,0.7414743171223609,15.485624708071112,0.15579847845620853,0.13805274355299368,0.9351024327327229,-0.21579823921837327,1.1648126381388384,0.7405511101773498,0.8333927787419222,0.1262674381328126,-0.21579823921837338,False,False,H2|OOS|DD,False,0.11193216045028853,0.780695056894148,-0.21672423052619216,1.008373254446573,0.587181453441943,0.6808377404792346,0.099512534570948,-0.21672423052619216,True,False,H2|OOS|DD,False
broad,lit,0.15,14,POS,13.900428024329804,0.7450084573850414,17.3667175266699,0.180906780379541,0.16058442569045472,0.9793231176018355,-0.23383495731667692,1.1494865540327284,0.8356520620992602,0.9046247394002787,0.15258090716441464,-0.23383495731667647,False,False,DD,False,0.13074000830511423,0.8222302876917604,-0.23510767241178476,0.9883305091891489,0.6813727130077073,0.75049711679636,0.12218291097251388,-0.23510767241178487,True,False,H2|OOS|DD,False
broad,lit,0.2,18,INV,17.82090560937148,0.7427073141673186,18.531587072249067,0.10327849141424306,0.08302749716056224,0.820516381937142,-0.16854120515751614,1.0412206186170374,0.6297948954740814,0.7117246193060333,0.07317184707191715,-0.16854120515751614,True,False,H2|OOS|CAGR,False,0.05333073109153963,0.5520926880410904,-0.17021670898210095,0.7575716572231693,0.37377834392254805,0.4452562436849397,0.04296420208335716,-0.17021670898210106,True,False,H1|H2|OOS|CAGR,False
broad,lit,0.2,18,NONE,17.771795449425547,0.7407794669469951,14.128902047629209,0.1485203686558092,0.13241418138271466,0.9447044104756449,-0.2043547525715642,1.0868022727361393,0.8222929336540856,0.8986307964050052,0.1295545809537133,-0.20435475257156444,True,False,H2|DD,False,0.10866801519961822,0.7955957191213952,-0.2055909580523969,0.9326571323666599,0.6771032688116444,0.7524115566687034,0.10544672470649896,-0.2055909580523969,True,False,H1|H2|OOS|DD,False
broad,lit,0.2,18,POS,17.82090560937148,0.7428781003817531,15.912114493647909,0.17849620226379903,0.15990268211147463,1.0284106474783279,-0.21485816326671758,1.1644182946897152,0.9129139813989775,0.99000654757759,0.15903950051067706,-0.21485816326671747,False,False,DD,False,0.13254881704901522,0.8752585812920038,-0.2243626336218194,1.0077583895396582,0.762248713047369,0.8388912352422224,0.1309816475531167,-0.2243626336218194,True,False,H2|OOS|DD,False
broad,lit,0.3,27,INV,26.575580085604866,0.73840150548015,15.289760024991715,0.11250604469659997,0.09563218983181376,0.9271227870537072,-0.18547678588231176,1.1355207703813077,0.7431735499138737,0.8261424576589035,0.0862197084342402,-0.18547678588231187,True,False,H2|OOS|CAGR,False,0.07078972737583444,0.707028051179048,-0.1871908621695204,0.9080562260375458,0.5292056969114808,0.6041810383479521,0.060767654231926205,-0.1871908621695204,True,False,H1|H2|OOS|CAGR,False
broad,lit,0.3,27,NONE,26.52489299391755,0.7370626188625533,12.223853730801839,0.13975204739012814,0.12591348048139173,0.9769031549000792,-0.20346787254553023,1.1386353077835971,0.8344816999126429,0.9262233186308092,0.12186186539410526,-0.20346787254553023,True,False,DD,False,0.10546311204784908,0.8358963900545628,-0.20457957180312614,0.9913231791258615,0.6988348223438751,0.7885918823524165,0.10141420922626065,-0.20457957180312625,True,False,H2|OOS|DD|CAGR,False
broad,lit,0.3,27,POS,26.576481189457084,0.7385333415766581,13.331416873362146,0.15858081335176033,0.1432469968242609,1.0232049276708837,-0.20038121877943993,1.1430052784234024,0.9171089620026865,1.0026541038307983,0.1433951150731123,-0.20038121877943993,True,True,-,True,0.12061755577039257,0.8807363165642854,-0.21154423367759323,0.9955391916041272,0.778880624542497,0.8630169849912842,0.12067396136994257,-0.21154423367759279,True,False,H2|OOS|DD,False
broad,lit,0.4,37,INV,36.08245100247804,0.7315965131707938,12.549939610447083,0.11071045290459103,0.09686430619831166,0.9368126450060125,-0.18565433603947712,1.1427774369304409,0.7507389002136724,0.8428490199651094,0.08745168746229215,-0.185654336039477,True,False,H2|OOS|CAGR,False,0.07641112546352313,0.7565114287119229,-0.1872684054180196,0.9543801283992736,0.5775901406517644,0.6632502274609344,0.06694855253195509,-0.18726840541801948,True,False,H1|H2|OOS|CAGR,False
broad,lit,0.4,37,NONE,36.03266501464294,0.7306440512083023,10.710997035563553,0.13220149485879928,0.12014603138094881,0.9949021386954905,-0.19322056633974882,1.1170190648084881,0.8852825695757538,0.9806088995064335,0.12049716715626624,-0.19322056633974916,True,True,-,True,0.10229785530161273,0.8625729237882724,-0.19433960687639695,0.9778665406576774,0.758935790519837,0.8526115470817677,0.10288754750661222,-0.19433960687639684,True,False,H2|OOS|CAGR,False
broad,lit,0.4,37,POS,36.083577382293306,0.7316950156711584,11.71697073657379,0.1433439053553638,0.13003095797415565,1.0130439264694948,-0.19245680700108503,1.0856447060284709,0.9480956535782097,1.029105516111315,0.13459727555014056,-0.19245680700108503,True,True,-,True,0.11034523905028637,0.8764163771876169,-0.1981806299168838,0.9425223078644697,0.8172028053721913,0.8957230535686906,0.11497417880778182,-0.19818062991688412,True,False,H1|H2,False
broad,lit,0.53,48,INV,46.18472628970489,0.7218328491529551,10.579075939501415,0.10807867682560657,0.09642261931292984,0.9448321186465997,-0.18335742825254686,1.0675853712502266,0.8328625049956058,0.9265267353007572,0.09537865579672711,-0.1833574282525472,True,False,H2|CAGR,False,0.07916311149741162,0.7906599180558629,-0.18468344097753053,0.9091829981191977,0.6824141934903475,0.7711724715237147,0.0778190774737304,-0.1846834409775302,True,False,H1|H2|OOS|CAGR,False
broad,lit,0.53,48,NONE,46.124127055643164,0.7209297476925308,9.359003344193837,0.12752544132566923,0.11702723074260057,1.026890206623698,-0.18897917652002305,1.1227911429655557,0.9399661743825952,1.0375139647770037,0.12001872702114702,-0.18897917652002305,True,True,-,True,0.10145890586933026,0.9037683935669651,-0.19011958248824046,0.9941450495347428,0.8217586347271677,0.9169274675882919,0.10451606736293662,-0.19011958248824057,True,False,H2|CAGR,False
broad,lit,0.53,48,POS,46.18675377337238,0.7219197101338389,9.991370822140832,0.13138266407712407,0.12013885099914479,1.0107645358182076,-0.19377550700047874,1.1093670805899967,0.9210029980637041,1.0133072312197715,0.12198778755256212,-0.19377550700047863,True,True,-,True,0.10347767536562058,0.8848839152333234,-0.1950714094372894,0.9800738139969623,0.7980896517885249,0.88850887032556,0.10522610609330796,-0.1950714094372893,True,False,H2|CAGR,False
broad,lit,0.7,64,INV,60.2209957197567,0.7059165808344016,8.26198981828305,0.1063704778104202,0.09727138582899642,0.9826296236550679,-0.18716047100334376,1.0918893123031403,0.8834055905617831,0.9919030307508802,0.0994241001039271,-0.187160471003344,True,False,CAGR,False,0.08375981324120207,0.8580236097061472,-0.18835692051284103,0.9642343014967322,0.7614636271022388,0.8669082171191547,0.0856934358527468,-0.18835692051284103,True,False,H2|OOS|CAGR,False
broad,lit,0.7,64,NONE,60.16760531651273,0.7053170515375353,7.783914469688945,0.11740908875482892,0.10874927392040257,1.0316693991010182,-0.1880474318007107,1.1216654985985035,0.950161412720533,1.0544784235866742,0.11283318156474609,-0.1880474318007107,True,True,-,True,0.09588242302126093,0.9209049270902682,-0.1891956839715917,1.005428373397759,0.8443172531242246,0.9468207846892907,0.10013292872055879,-0.18919568397159148,True,False,CAGR,False
broad,lit,0.7,64,POS,60.219869339941425,0.7059367068252386,8.049037381776905,0.12142427026165725,0.11243807886147361,1.0358618204109096,-0.1883859478964176,1.111241208638785,0.9664182970333377,1.0721086668276874,0.1175484605098851,-0.1883859478964176,True,True,-,True,0.09909059175994939,0.9245353895406634,-0.18953289896661996,0.9956936305703773,0.858945209436704,0.963002671657726,0.10433401478875237,-0.18953289896662007,True,False,CAGR,False
broad,lit,0.85,78,INV,71.63054742059022,0.6889659218060766,6.629665843743253,0.10469593301265934,0.09739919075002157,1.0280912233091068,-0.16695597534385187,1.125792693264473,0.9361641928563144,1.0580505087312546,0.10052876285533752,-0.16695597534385198,True,False,CAGR,False,0.0865423231093645,0.9230609324552038,-0.1680126754837179,1.0216611323953757,0.8302367177995309,0.9501477759521367,0.08934459432794317,-0.16801267548371768,True,False,H2|CAGR,False
broad,lit,0.85,78,NONE,71.58797026357287,0.6885712379404162,6.4764999519403945,0.11182035138498181,0.10464593161217506,1.0624081154782117,-0.16979603741068083,1.1192934156054128,1.0089805069994784,1.1196815492778458,0.11087343794257554,-0.16979603741068094,True,False,CAGR,True,0.09396905186533,0.9634208064153469,-0.17087259648469066,1.0201993921386876,0.9100595829110024,1.0197359350419546,0.10004021062189294,-0.17087259648469066,True,False,CAGR,False
broad,lit,0.85,78,POS,71.63054742059022,0.68898591284087,6.684862716689756,0.11585820049165574,0.1084269954735173,1.0782244346118288,-0.17052762478509953,1.1434767568085988,1.0165632497589923,1.1283516812593641,0.11372965088690035,-0.17052762478509953,True,True,-,True,0.09737076830095504,0.9779974123069055,-0.17162812996518195,1.0447237262181337,0.9149128096235215,1.025806434948059,0.1024021593679163,-0.17162812996518217,True,False,CAGR,False
broad,lit,1.0,91,INV,80.9666591574679,0.6675258393914806,5.481878883490512,0.10098431724112089,0.0949678185274705,1.056556667968423,-0.15550236609095458,1.1776680490388722,0.9409425223036577,1.0738062420062167,0.09623833982858443,-0.1555023660909547,True,False,CAGR,False,0.08600323771732321,0.9648136521683988,-0.15653360458598942,1.0902121010474075,0.845096810701345,0.9774775354666848,0.08686329160823592,-0.1565336045859893,True,False,CAGR,False
broad,lit,1.0,91,NONE,80.92701058797026,0.6672070791744682,5.447240041713748,0.10458163248371544,0.09858377247678929,1.0730172982140338,-0.15677475921573447,1.1798971757785353,0.9709645751273869,1.1001378200755083,0.10085549821051076,-0.15677475921573436,True,False,CAGR,False,0.08964656512571412,0.9837291916852923,-0.1578248678243941,1.094772331856205,0.8776808809187173,1.0069632878474444,0.09155929244823802,-0.15782486782439442,True,False,CAGR,False
broad,lit,1.0,91,POS,80.96328001802208,0.6675080483547813,5.60212742844197,0.10683048078820012,0.10065035513025045,1.0815976308233415,-0.15747892411010334,1.1858291820101412,0.9821759511947902,1.1087091022066693,0.10292841676609776,-0.1574789241101031,True,False,CAGR,False,0.0914432796048632,0.9909106183490871,-0.15859188763871312,1.1003912656648196,0.8864505580807058,1.012570582178872,0.09319829097118748,-0.1585918876387128,True,False,CAGR,False
broad,norm,0.05,5,INV,4.997747240369453,0.7501640206202387,29.462620661015748,0.09544044591261791,0.06364186513817849,0.6330985159399426,-0.21191263611532718,0.7562149489638128,0.5285002013100579,0.572945092881958,0.05903351501632215,-0.21191263611532496,False,False,H1|H2|OOS|DD|CAGR,False,0.017626106851076795,0.21715551950734016,-0.26721084947028473,0.33504726125532297,0.115429528499697,0.15134472023345397,0.010688029692201617,-0.2672108494702856,False,False,H1|H2|OOS|DD|CAGR,False
broad,norm,0.05,5,NONE,4.965082225726515,0.7503762717583413,21.883816969723267,0.19212132196495402,0.16633229591191312,0.8759512186202089,-0.2398884377180862,0.9964109867910509,0.7822263375851602,0.8243073644786649,0.16392587618324272,-0.23988843771808588,False,False,H2|OOS|DD,False,0.1286644798269163,0.7099629113890066,-0.24851095887362284,0.823301174659182,0.6208825091504584,0.6644600809918746,0.1253090518761555,-0.24851095887362296,True,False,H1|H2|OOS|DD,False
broad,norm,0.05,5,POS,4.997747240369453,0.7504740562348335,24.711266994596524,0.25482014180551116,0.22422043627415222,1.0515832656432769,-0.2970795275592931,1.161395622954933,0.9621005041954657,1.006979113954756,0.22305442070255066,-0.2970795275592937,False,False,DD,False,0.17967972362428486,0.8782970641738564,-0.3225936163911405,0.9945586955783017,0.7824500468351249,0.8290903246565654,0.17511215073893904,-0.3225936163911399,False,False,H2|OOS|DD,False
broad,norm,0.1,9,INV,8.977021851768416,0.7501667456464293,25.111371838833723,0.09137733326701736,0.06432226241046424,0.6587324322616068,-0.19022322794916036,0.8202263728268514,0.520695784535866,0.5778026276529106,0.05756209863010109,-0.19022322794916025,False,False,H1|H2|OOS|CAGR,False,0.024964162657424627,0.2912933471299711,-0.23402273420617792,0.4394184100720392,0.16337074430047524,0.21012377575558586,0.016880660435174333,-0.23402273420617747,True,False,H1|H2|OOS|DD|CAGR,False
broad,norm,0.1,9,NONE,8.93444469475107,0.7503392801312484,18.290021243021222,0.1649332811099291,0.14384115719155943,0.8814701009047553,-0.21482529387200222,1.0863659396359158,0.7145870377827571,0.7838728968807361,0.13198194459031187,-0.21482529387200222,False,False,H2|OOS|DD,False,0.11290003580669583,0.7188458909688952,-0.22361335408030414,0.9163876235522862,0.5570894871110214,0.6255307544769747,0.10042425423929369,-0.2156553751147905,True,False,H1|H2|OOS|DD,False
broad,norm,0.1,9,POS,8.977021851768416,0.7503884529746634,20.198491653010095,0.2109305415331688,0.18672770656243287,1.0136395093392787,-0.22587052646322237,1.1705282692957633,0.8853308869993308,0.966226175450549,0.18554105014246547,-0.22587052646322248,False,False,DD,False,0.15130607184299794,0.8502770726817697,-0.23902648635598056,1.0036602016595635,0.7240308975895207,0.8050640261452721,0.14874251530817828,-0.23902648635598023,True,False,H2|OOS|DD,False
broad,norm,0.15,14,INV,13.900428024329804,0.7501688124296684,20.963338085872657,0.10289994935153546,0.08002548658969211,0.7946157594496696,-0.18088377055104976,0.9942654159481286,0.6208680497702423,0.6953099368583532,0.07103393947681425,-0.18088377055104954,True,False,H2|OOS|CAGR,False,0.04658095574659993,0.4904925426327733,-0.18838830890035163,0.677214031243895,0.32711219822833737,0.3912665543392161,0.036826441101411866,-0.18838830890035185,True,False,H1|H2|OOS|CAGR,False
broad,norm,0.15,14,NONE,13.83509799504393,0.7503069074195341,15.999332686657743,0.15643886820882447,0.13809677058096992,0.9287659279657042,-0.2157982392183735,1.1535494741671304,0.7376464203169717,0.8314381919772577,0.12675734109715964,-0.21579823921837338,False,False,H2|OOS|DD,False,0.11111528078120458,0.7704708382166487,-0.21672423052619194,0.9941812680766664,0.5795679687925631,0.6741113817798446,0.09898398196214342,-0.21672423052619216,True,False,H2|OOS|DD,False
broad,norm,0.15,14,POS,13.900428024329804,0.7503425327695915,17.605104874386775,0.18043732180899363,0.15984445305263062,0.9730698855642455,-0.23383495731667692,1.1442321843451428,0.8281547933944029,0.8974483357222973,0.15145814162444626,-0.23383495731667647,False,False,H2|DD,False,0.12961152093478234,0.8142146340572954,-0.23510767241178454,0.9817969680640483,0.671709391113329,0.7412985656539883,0.12064161824965658,-0.23510767241178487,True,False,H2|OOS|DD,False
broad,norm,0.2,18,INV,17.82090560937148,0.7501686571804956,18.832777774966928,0.10249494731624176,0.08193064311245846,0.8033890229714102,-0.17497594234471792,1.015761696721308,0.6182598224334421,0.7002043271616366,0.07233162694302675,-0.1749759423447177,True,False,H2|OOS|CAGR,False,0.051785588386420445,0.5333477405003887,-0.17973093024107534,0.7321967773283067,0.35930531682141453,0.43108793740876733,0.04164192781794296,-0.1797309302410759,True,False,H1|H2|OOS|CAGR,False
broad,norm,0.2,18,NONE,17.771795449425547,0.7502840850656392,14.599405124976869,0.14855781690133352,0.13191674560711042,0.9346774298614163,-0.2043547525715641,1.074574959908956,0.8140090436816471,0.8905448318963873,0.12921805280054133,-0.20435475257156444,True,False,H2|DD,False,0.10739599124324872,0.7818457974082333,-0.2055909580523968,0.9175804266814187,0.6643243889992244,0.7398699708511026,0.10420172457314236,-0.2055909580523969,True,False,H1|H2|OOS|DD,False
broad,norm,0.2,18,POS,17.82090560937148,0.7503394433949301,16.21386498353407,0.17765923883979817,0.15872696966753885,1.0178737808811866,-0.21485816326671725,1.1498807822905464,0.9052923347726028,0.9825963504375119,0.15813036291998528,-0.21485816326671747,False,False,DD,False,0.13088493871364526,0.8624356340016774,-0.2251170475373966,0.9915449479142748,0.7518352642039294,0.8288766004649495,0.12954351053614,-0.22511704753739448,True,False,H2|OOS|DD,False
broad,norm,0.3,27,INV,26.575580085604866,0.7501883276599681,15.762390227215699,0.11230725644850925,0.09491649929339574,0.9064601718551519,-0.18859158346509663,1.0973815868395,0.7372978890764554,0.8190313062148507,0.08669569960888146,-0.18859158346509564,True,False,H2|OOS|CAGR,False,0.0693277720947778,0.6833720867601223,-0.1935093757814621,0.868731101296747,0.5187584973190913,0.5929666098879266,0.06037795276050306,-0.19350937578146266,True,False,H1|H2|OOS|CAGR,False
broad,norm,0.3,27,NONE,26.52489299391755,0.7502565003327295,12.785442492067695,0.14014382507194623,0.12566562922681812,0.9644561342120931,-0.20346787254553012,1.1139915884700338,0.8325779992346106,0.9226457930568628,0.1226898733108488,-0.20346787254553056,True,False,H2|DD,False,0.10428451612579615,0.818650545618778,-0.20457957180312603,0.9631795017305518,0.6909713565811922,0.7792888343097881,0.10116105263739428,-0.2045795718031258,True,False,H2|OOS|DD|CAGR,False
broad,norm,0.3,27,POS,26.576481189457084,0.7502951681308568,13.802684571029582,0.15840590074066774,0.14253310658623852,1.0101132746078627,-0.20038121877944004,1.1192752461630113,0.9133500582854875,0.9982185558485154,0.14389464464856938,-0.20038121877944004,True,True,-,True,0.11912155403719393,0.8638819675388932,-0.2130810750100186,0.9692512991104979,0.7702828093721285,0.8540759870852797,0.1202584287956745,-0.21308107501001905,True,False,H2|OOS|DD,False
broad,norm,0.4,37,INV,36.08245100247804,0.7501890722672,13.338395412699247,0.11227965146053176,0.09754620221612753,0.9193811347172044,-0.18740397276906418,1.1107607485128856,0.7464852701956872,0.8356935054649708,0.088951222460115,-0.18740397276906395,True,False,H2|OOS|CAGR,False,0.07580308501580868,0.732879630336371,-0.19227435776709134,0.9181792793428201,0.5653331134184951,0.6488068617184787,0.06703408279664247,-0.192274357767092,True,False,H1|H2|OOS|CAGR,False
broad,norm,0.4,37,NONE,36.03266501464294,0.7502450098163195,11.563255890449355,0.13388332904889033,0.12085210728588658,0.9806924467407631,-0.19322056633974893,1.0932573525587548,0.8797583157952779,0.9735453807343164,0.12208957552785948,-0.19322056633974904,True,True,-,False,0.10157903967755977,0.8407640526566298,-0.19702448757791358,0.9483411393412406,0.7441554008904104,0.8367949655880876,0.1028859398389208,-0.1970244875779139,True,False,H1|H2|OOS|CAGR,False
broad,norm,0.4,37,POS,36.083577382293306,0.750264630014653,12.50712907799549,0.14496362596671086,0.13073559951967928,1.0013380812793677,-0.19569744207575646,1.0655713884602063,0.9440402330567093,1.0234425230929782,0.13617013733319738,-0.19569744207575746,True,True,-,True,0.10971670956472979,0.8580122395900324,-0.20972346890251492,0.917390618148293,0.8049574844230061,0.8824572357464552,0.11507206693695404,-0.20972346890251514,True,False,H1|H2|DD,False
broad,norm,0.53,48,INV,46.18472628970489,0.7501855608446838,11.763908894158824,0.11203800260010865,0.09903547398228385,0.9292994998788984,-0.18536968299254242,1.0512026467046884,0.8174284237414031,0.9074041036263771,0.09714344229999305,-0.1853696829925432,True,False,H2|CAGR,False,0.07980959249935515,0.7652820896158231,-0.19016342874554204,0.8847040177665578,0.6556096934465929,0.7416472150543318,0.07762360455669848,-0.19016342874554248,True,False,H1|H2|OOS|CAGR,False
broad,norm,0.53,48,NONE,46.124127055643164,0.7502283332719167,10.588833627315285,0.1316214257779813,0.1197051871802075,1.0124096019828461,-0.1884900375539359,1.1086674924140334,0.9247530162177737,1.0185890912059892,0.12185693251815599,-0.1884900375539359,True,True,-,True,0.10205991042151741,0.8781365761463185,-0.19312595174507352,0.9704349333392343,0.7940108399356012,0.886291200066936,0.10425984728798654,-0.19312595174507308,True,False,H2|CAGR,False
broad,norm,0.53,48,POS,46.18675377337238,0.750240815170633,11.17644404733017,0.1354056426725676,0.12278829266356839,0.9996751577752441,-0.19684074726655787,1.0991134064933243,0.9086970068746928,0.9981487733287701,0.12376263744012683,-0.1968407472665582,True,True,-,True,0.1041182323907266,0.8634077768454266,-0.21072426081107698,0.9608231702450619,0.7741700745065052,0.8625652366984279,0.10499722706677383,-0.2107242608110772,True,False,H2|OOS|DD|CAGR,False
broad,norm,0.7,64,INV,60.2209957197567,0.7501898410724395,10.03127598051495,0.11363101563765055,0.10251717493972556,0.9618125125964004,-0.1853807670322788,1.0726531189933417,0.8594578025819007,0.9604535361939995,0.1027325487267694,-0.1853807670322788,True,False,CAGR,False,0.08604854763273861,0.8213093307896326,-0.19052763208775458,0.9311459667704669,0.7198328256016333,0.8191670330057561,0.08612804426201515,-0.1905276320877547,True,False,H1|H2|OOS|CAGR,False
broad,norm,0.7,64,NONE,60.16760531651273,0.7502156966903268,9.576640441182391,0.12483510840055168,0.1141159306973567,1.0122097695413206,-0.18626699587912254,1.105251897687227,0.9265696477490883,1.0243608885194289,0.11628704823086156,-0.18626699587912277,True,True,-,True,0.09822311105064996,0.884679785378795,-0.19135744480643246,0.9742354244189402,0.8022286072163978,0.8994513446702327,0.10063017621956649,-0.19135744480643258,True,False,H2|CAGR,False
broad,norm,0.7,64,POS,60.219869339941425,0.7502230971455723,9.82035161515208,0.12879776225062067,0.11776791890410343,1.0185397326785792,-0.1866060831291657,1.0991366447403177,0.9432910181979574,1.0429439918198062,0.1209350612158373,-0.18660608312916538,True,True,-,True,0.10141934046935064,0.8909048713581694,-0.1940740232636038,0.9691320300040308,0.8178510744281762,0.9171222810800114,0.10479627942145298,-0.19407402326360357,True,False,H2|CAGR,False
broad,norm,0.85,78,INV,71.63054742059022,0.7501924651070989,8.980072048481537,0.11522265292604672,0.10525247455580411,0.9910313682687971,-0.18195268647935603,1.1132513149445067,0.8769486724419795,0.9857910449481601,0.10457861684965253,-0.18195268647935614,True,False,CAGR,False,0.09045902216557788,0.8641640519173104,-0.18713706126225726,0.9879368148805882,0.7485804331936908,0.8572058172422876,0.08961295457797203,-0.18713706126225726,True,False,H2|OOS|CAGR,False
broad,norm,0.85,78,NONE,71.58797026357287,0.7502074554849513,8.83981963901746,0.12242497797070873,0.11254663689926869,1.025833374141259,-0.18474401785311567,1.1124842553008634,0.9450153271038808,1.0452268284406028,0.11486910179058296,-0.18474401785311567,True,True,-,True,0.09788686367944877,0.9044806074179282,-0.18993721999514046,0.9917969781447432,0.8229973666426644,0.9238095738756567,0.10019497131267974,-0.18993721999514046,True,False,H2|CAGR,False
broad,norm,0.85,78,POS,71.63054742059022,0.7502124561418924,9.036414565614981,0.12649128638308116,0.11635793630680458,1.0429341659178415,-0.185463111299353,1.1356554291791974,0.9560273255088515,1.0570835006796606,0.11782755208958173,-0.185463111299353,True,True,-,True,0.10132336310100398,0.9207315282869859,-0.1906770683405994,1.015558548851938,0.8318152249858228,0.9335935424068664,0.10267240612285233,-0.19067706834059905,True,False,H2|CAGR,False
broad,norm,1.0,91,INV,80.9666591574679,0.7501909683037299,8.455354810015184,0.1160181507904745,0.10662159832926132,1.0102672094612666,-0.1814403084282099,1.1409818774540015,0.8878521610781012,0.9992956354424372,0.10507146570722248,-0.18144030842821013,True,True,-,False,0.0926699338564354,0.8897769315040295,-0.18671271206393147,1.026092913265957,0.7620661880956011,0.8751337634802138,0.09076353018767636,-0.18671271206393147,True,False,H2|OOS|CAGR,False
broad,norm,1.0,91,NONE,80.92701058797026,0.7501987588051342,8.430088049451218,0.11975963805715306,0.11035992108655668,1.0282754295309993,-0.1826747648468171,1.1462370415373586,0.9177797107486492,1.0268505954411111,0.10990291290725418,-0.182674764846817,True,True,-,True,0.09640309080095188,0.9099361974485765,-0.18796063541741626,1.0334523444989592,0.7941773479560512,0.9053556346531977,0.09563084601041649,-0.18796063541741603,True,False,H2|CAGR,False
broad,norm,1.0,91,POS,80.96328001802208,0.7502010369683468,8.577197143421124,0.12194020407463357,0.11235901033730222,1.0370092728395952,-0.1833580674486075,1.153622481733232,0.9278180113704805,1.0350633144866987,0.11180628783516267,-0.18335806744860772,True,True,-,True,0.09813529879494598,0.917675119516743,-0.18870211468366327,1.040749881368781,0.8023606708896607,0.9112500861745699,0.0971091792910872,-0.1887021146836636,True,False,H2|CAGR,False
small,lit,0.05,7,INV,6.972292831723436,0.7472117209037492,30.49612729545922,0.09664786705263984,0.06371460921473737,0.5173828711849953,-0.3498074043078212,0.7184007296529556,0.34434619694315494,0.41758460022831406,0.05020140272010232,-0.349807404307822,False,False,H1|H2|OOS|DD|CAGR,False,0.016120166509541622,0.18504897899400544,-0.42865950709010814,0.356228847151794,0.036239318224254205,0.09239176794826079,0.003039415497976261,-0.3930364734250541,False,False,H1|H2|OOS|DD|CAGR,False
