panel,bar,L,N,H,dS,SE,decisive
B135,L21,21,20,252,-0.02871437121501441,0.13314269855433064,False
B135,L21,21,25,21,0.016969642590971556,0.14084173711188167,False
B135,L21,21,25,42,-0.050266420721792215,0.12245963540234017,False
B135,L21,21,25,63,0.060165804054218786,0.1102026257882877,False
B135,L21,21,25,126,0.007135494575261969,0.06104170628685023,False
B135,L21,21,25,189,0.04555862112831521,0.12634911962426554,False
B135,L21,21,25,252,-0.07453109074352482,0.12030842513253567,False
B135,L21,21,30,21,-0.027548455128227234,0.13491282826649562,False
B135,L21,21,30,42,-0.08478625394933759,0.13892960207671134,False
B135,L21,21,30,63,0.005938515580033776,0.11413028433282447,False
B135,L21,21,30,126,0.003348720414969808,0.08402562455173965,False
B135,L21,21,30,189,0.07280095192826619,0.11501537377802981,False
B135,L21,21,30,252,-0.08622973120735788,0.11385026463618535,False
B135,L63,63,10,21,0.0922714272058236,0.1427423227754707,False
B135,L63,63,10,42,0.033517452429660644,0.15712759756933323,False
B135,L63,63,10,63,0.15058488096663902,0.13155092713444536,False
B135,L63,63,10,126,0.14145403661356215,0.10070063867344797,False
B135,L63,63,10,189,-0.005925977285748729,0.15356152824296312,False
B135,L63,63,10,252,-0.22121090107184116,0.16508938407417492,False
B135,L63,63,12,21,-0.0008149399047348016,0.13091052119179386,False
B135,L63,63,12,42,0.12045921197156662,0.1484933551267538,False
B135,L63,63,12,63,0.13941205393661504,0.12761770109925977,False
B135,L63,63,12,126,0.08351034901911225,0.07590300908488519,False
B135,L63,63,12,189,0.01034968811111292,0.14308269610934327,False
B135,L63,63,12,252,-0.14835904055603943,0.15925039488830572,False
B135,L63,63,16,21,-0.02821523287289507,0.12698725883332546,False
B135,L63,63,16,42,0.052949639929997794,0.11909032058072189,False
B135,L63,63,16,63,0.12166458779915246,0.10934842383281024,False
B135,L63,63,16,126,-0.002021328560849911,0.057190614819042945,False
B135,L63,63,16,189,-0.053656746549759715,0.1376271491486015,False
B135,L63,63,16,252,-0.06017011670100336,0.13784777092613312,False
B135,L63,63,20,21,0.08115177954246988,0.1444707963302114,False
B135,L63,63,20,42,0.011772364028805438,0.11821054859317758,False
B135,L63,63,20,63,0.08687728988130261,0.09942603553273419,False
B135,L63,63,20,189,-0.031155807069293884,0.13024518254590167,False
B135,L63,63,20,252,-0.02871437121501441,0.12223571056450162,False
B135,L63,63,25,21,0.016969642590971556,0.13921888215847486,False
B135,L63,63,25,42,-0.050266420721792215,0.11712276357104072,False
B135,L63,63,25,63,0.060165804054218786,0.12021687271767421,False
B135,L63,63,25,126,0.007135494575261969,0.057466965712179165,False
B135,L63,63,25,189,0.04555862112831521,0.11999667551040083,False
B135,L63,63,25,252,-0.07453109074352482,0.11357741859410105,False
B135,L63,63,30,21,-0.027548455128227234,0.1368541707406407,False
B135,L63,63,30,42,-0.08478625394933759,0.13586276313499257,False
B135,L63,63,30,63,0.005938515580033776,0.11911616008422321,False
B135,L63,63,30,126,0.003348720414969808,0.08889259461172186,False
B135,L63,63,30,189,0.07280095192826619,0.11818597227945951,False
B135,L63,63,30,252,-0.08622973120735788,0.11438376185681952,False
B135,LHAT,2,10,21,0.0922714272058236,0.1613239505033789,False
B135,LHAT,2,10,42,0.033517452429660644,0.16078529952361573,False
B135,LHAT,2,10,63,0.15058488096663902,0.14559384197873,False
B135,LHAT,2,10,126,0.14145403661356215,0.10026677179619362,False
B135,LHAT,2,10,189,-0.005925977285748729,0.1496069882537075,False
B135,LHAT,2,10,252,-0.22121090107184116,0.16872716259589882,False
B135,LHAT,2,12,21,-0.0008149399047348016,0.15323633023829672,False
B135,LHAT,2,12,42,0.12045921197156662,0.1421408626279132,False
B135,LHAT,2,12,63,0.13941205393661504,0.12335274844840506,False
B135,LHAT,2,12,126,0.08351034901911225,0.0878217142176295,False
B135,LHAT,2,12,189,0.01034968811111292,0.14326469058791189,False
B135,LHAT,2,12,252,-0.14835904055603943,0.1532728387397153,False
B135,LHAT,2,16,21,-0.02821523287289507,0.13485613402640959,False
B135,LHAT,2,16,42,0.052949639929997794,0.13476095545152386,False
B135,LHAT,2,16,63,0.12166458779915246,0.11382731335959086,False
B135,LHAT,2,16,126,-0.002021328560849911,0.06236043304506148,False
B135,LHAT,2,16,189,-0.053656746549759715,0.13520284134547073,False
B135,LHAT,2,16,252,-0.06017011670100336,0.14596651211925524,False
B135,LHAT,2,20,21,0.08115177954246988,0.1276162567247154,False
B135,LHAT,2,20,42,0.011772364028805438,0.13580070769304928,False
B135,LHAT,2,20,63,0.08687728988130261,0.10739926511292457,False
B135,LHAT,2,20,189,-0.031155807069293884,0.10981226559964309,False
B135,LHAT,2,20,252,-0.02871437121501441,0.12009966820212147,False
B135,LHAT,2,25,21,0.016969642590971556,0.1296517605323673,False
B135,LHAT,2,25,42,-0.050266420721792215,0.12380292907585369,False
B135,LHAT,2,25,63,0.060165804054218786,0.10791681412343863,False
B135,LHAT,2,25,126,0.007135494575261969,0.06332152219885398,False
B135,LHAT,2,25,189,0.04555862112831521,0.11045488240633311,False
B135,LHAT,2,25,252,-0.07453109074352482,0.11408615862542545,False
B135,LHAT,2,30,21,-0.027548455128227234,0.12444722704213457,False
B135,LHAT,2,30,42,-0.08478625394933759,0.12442845511026862,False
B135,LHAT,2,30,63,0.005938515580033776,0.11283056872687247,False
B135,LHAT,2,30,126,0.003348720414969808,0.07886531874406874,False
B135,LHAT,2,30,189,0.07280095192826619,0.10450900693848764,False
B135,LHAT,2,30,252,-0.08622973120735788,0.12340349354765905,False
B135,L252,252,10,21,0.0922714272058236,0.1466747831354478,False
B135,L252,252,10,42,0.033517452429660644,0.1504369639353194,False
B135,L252,252,10,63,0.15058488096663902,0.12441483837509767,False
B135,L252,252,10,126,0.14145403661356215,0.08389794845075228,False
B135,L252,252,10,189,-0.005925977285748729,0.12324201010764123,False
B135,L252,252,10,252,-0.22121090107184116,0.1908661946532353,False
B135,L252,252,12,21,-0.0008149399047348016,0.12258571663612831,False
B135,L252,252,12,42,0.12045921197156662,0.12148016068777821,False
B135,L252,252,12,63,0.13941205393661504,0.13512704918269172,False
B135,L252,252,12,126,0.08351034901911225,0.05470125900012627,False
B135,L252,252,12,189,0.01034968811111292,0.12848049484092688,False
B135,L252,252,12,252,-0.14835904055603943,0.19354118552819588,False
B135,L252,252,16,21,-0.02821523287289507,0.12022082468837209,False
B135,L252,252,16,42,0.052949639929997794,0.10185853472880924,False
B135,L252,252,16,63,0.12166458779915246,0.1124870647165626,False
B135,L252,252,16,126,-0.002021328560849911,0.043766289833405005,False
B135,L252,252,16,189,-0.053656746549759715,0.12279552986682879,False
B135,L252,252,16,252,-0.06017011670100336,0.15451719857710236,False
B135,L252,252,20,21,0.08115177954246988,0.11596159063571765,False
B135,L252,252,20,42,0.011772364028805438,0.10860993733010665,False
B135,L252,252,20,63,0.08687728988130261,0.10512030442006526,False
B135,L252,252,20,189,-0.031155807069293884,0.10411261800437523,False
B135,L252,252,20,252,-0.02871437121501441,0.1313001326229316,False
B135,L252,252,25,21,0.016969642590971556,0.1208535851301714,False
B135,L252,252,25,42,-0.050266420721792215,0.102703116824275,False
B135,L252,252,25,63,0.060165804054218786,0.08853446499396271,False
B135,L252,252,25,126,0.007135494575261969,0.047542399336786695,False
B135,L252,252,25,189,0.04555862112831521,0.08956841268501342,False
B135,L252,252,25,252,-0.07453109074352482,0.09847498988264837,False
B135,L252,252,30,21,-0.027548455128227234,0.11515635528168447,False
B135,L252,252,30,42,-0.08478625394933759,0.10854101684736286,False
B135,L252,252,30,63,0.005938515580033776,0.0971063286234917,False
B135,L252,252,30,126,0.003348720414969808,0.06543375429812551,False
B135,L252,252,30,189,0.07280095192826619,0.09192940340403086,False
B135,L252,252,30,252,-0.08622973120735788,0.09494512976287198,False
B135,L504,504,10,21,0.0922714272058236,0.11185523095809616,False
B135,L504,504,10,42,0.033517452429660644,0.10318597419531791,False
B135,L504,504,10,63,0.15058488096663902,0.1451738493887182,False
B135,L504,504,10,126,0.14145403661356215,0.07296444577613537,False
B135,L504,504,10,189,-0.005925977285748729,0.09951629698423488,False
B135,L504,504,10,252,-0.22121090107184116,0.17933604376211082,False
B135,L504,504,12,21,-0.0008149399047348016,0.099626324386076,False
B135,L504,504,12,42,0.12045921197156662,0.09128188068571073,False
B135,L504,504,12,63,0.13941205393661504,0.14146087498394042,False
B135,L504,504,12,126,0.08351034901911225,0.04899043156549489,False
B135,L504,504,12,189,0.01034968811111292,0.101255227239568,False
B135,L504,504,12,252,-0.14835904055603943,0.17966041242137099,False
B135,L504,504,16,21,-0.02821523287289507,0.10450301961422245,False
B135,L504,504,16,42,0.052949639929997794,0.07425962869004385,False
B135,L504,504,16,63,0.12166458779915246,0.12275368043135688,False
B135,L504,504,16,126,-0.002021328560849911,0.03817379122583663,False
B135,L504,504,16,189,-0.053656746549759715,0.093542323894321,False
B135,L504,504,16,252,-0.06017011670100336,0.14269659437570664,False
B135,L504,504,20,21,0.08115177954246988,0.08888884768814083,False
B135,L504,504,20,42,0.011772364028805438,0.07907545991810415,False
B135,L504,504,20,63,0.08687728988130261,0.09092099302993954,False
B135,L504,504,20,189,-0.031155807069293884,0.07435541214319503,False
B135,L504,504,20,252,-0.02871437121501441,0.12177327190099903,False
B135,L504,504,25,21,0.016969642590971556,0.08347740138898006,False
B135,L504,504,25,42,-0.050266420721792215,0.07778458682752588,False
B135,L504,504,25,63,0.060165804054218786,0.07776374684828195,False
B135,L504,504,25,126,0.007135494575261969,0.04119120162315822,False
B135,L504,504,25,189,0.04555862112831521,0.07307206554158914,False
B135,L504,504,25,252,-0.07453109074352482,0.08789411227416132,False
B135,L504,504,30,21,-0.027548455128227234,0.08625218960376332,False
B135,L504,504,30,42,-0.08478625394933759,0.08498986627014975,False
B135,L504,504,30,63,0.005938515580033776,0.08005428891168465,False
B135,L504,504,30,126,0.003348720414969808,0.06867257583012573,False
B135,L504,504,30,189,0.07280095192826619,0.06606791514798548,False
B135,L504,504,30,252,-0.08622973120735788,0.08369863706614841,False
SMALL663,L21,21,10,21,0.12173594393152853,0.2718543413421106,False
SMALL663,L21,21,10,42,0.3569936013877879,0.2689802932602412,False
SMALL663,L21,21,10,63,0.18140253931540273,0.2047102162454336,False
SMALL663,L21,21,10,126,-0.013674077686239516,0.1469028156715,False
SMALL663,L21,21,10,189,-0.11056310906925582,0.2482953188388962,False
SMALL663,L21,21,10,252,0.4032029107698961,0.26975898504927565,False
SMALL663,L21,21,12,21,0.1599057026628714,0.23676039975520552,False
SMALL663,L21,21,12,42,0.29390344680233127,0.24922613956729428,False
SMALL663,L21,21,12,63,0.13670989208806095,0.17112892896238496,False
SMALL663,L21,21,12,126,-0.04821120042959437,0.12235368533504776,False
SMALL663,L21,21,12,189,0.014871699213023337,0.23552484749888608,False
SMALL663,L21,21,12,252,0.44016043763201085,0.26607979484274946,False
SMALL663,L21,21,16,21,0.08090362426556641,0.22298887935502237,False
SMALL663,L21,21,16,42,0.15469724935675955,0.22837403092447964,False
SMALL663,L21,21,16,63,0.10039080414866064,0.16421586011767086,False
SMALL663,L21,21,16,126,0.008122411335670043,0.061242498864617384,False
SMALL663,L21,21,16,189,0.03093707584401506,0.22324822847963874,False
SMALL663,L21,21,16,252,0.39194377187217844,0.24954178034498045,False
SMALL663,L21,21,20,21,0.10451669710669353,0.22280011015268486,False
SMALL663,L21,21,20,42,0.24476119601997426,0.21336806968447763,False
SMALL663,L21,21,20,63,0.18430458845661757,0.15962181811893447,False
SMALL663,L21,21,20,189,0.02580331368917832,0.22106091296411168,False
SMALL663,L21,21,20,252,0.37191248457531556,0.2459521602676184,False
SMALL663,L21,21,25,21,0.1128264170163853,0.20254434869475355,False
SMALL663,L21,21,25,42,0.14110693202771984,0.20370180697873272,False
SMALL663,L21,21,25,63,0.21641446165830713,0.14871257152504985,False
SMALL663,L21,21,25,126,0.13068162623475266,0.06940981600514444,False
SMALL663,L21,21,25,189,-0.02440091303173686,0.21609909335848837,False
SMALL663,L21,21,25,252,0.31258146368812834,0.23078307385577848,False
SMALL663,L21,21,30,21,0.07681698243758539,0.20516612056553624,False
SMALL663,L21,21,30,42,0.10704006220778084,0.21731879524897643,False
SMALL663,L21,21,30,63,0.10870788950031174,0.16028675280385232,False
SMALL663,L21,21,30,126,0.05124157300077914,0.08204737438481577,False
SMALL663,L21,21,30,189,0.036919905018219845,0.21592167610094762,False
SMALL663,L21,21,30,252,0.2836472113248,0.2415972381729607,False
SMALL663,L63,63,10,21,0.12173594393152853,0.2328545107915966,False
SMALL663,L63,63,10,42,0.3569936013877879,0.25134028982367945,False
SMALL663,L63,63,10,63,0.18140253931540273,0.1784033252486347,False
SMALL663,L63,63,10,126,-0.013674077686239516,0.13700953171425756,False
SMALL663,L63,63,10,189,-0.11056310906925582,0.27469065140147203,False
SMALL663,L63,63,10,252,0.4032029107698961,0.3039234072876591,False
SMALL663,L63,63,12,21,0.1599057026628714,0.22801383038972955,False
SMALL663,L63,63,12,42,0.29390344680233127,0.2584941164587289,False
SMALL663,L63,63,12,63,0.13670989208806095,0.17427887268776288,False
SMALL663,L63,63,12,126,-0.04821120042959437,0.13883450511039547,False
SMALL663,L63,63,12,189,0.014871699213023337,0.2533576447410171,False
SMALL663,L63,63,12,252,0.44016043763201085,0.28462882849173077,False
SMALL663,L63,63,16,21,0.08090362426556641,0.17855222411697053,False
SMALL663,L63,63,16,42,0.15469724935675955,0.2235743680734277,False
SMALL663,L63,63,16,63,0.10039080414866064,0.14878764218885004,False
SMALL663,L63,63,16,126,0.008122411335670043,0.057091147561262594,False
SMALL663,L63,63,16,189,0.03093707584401506,0.26297780589719444,False
SMALL663,L63,63,16,252,0.39194377187217844,0.2954930182709544,False
SMALL663,L63,63,20,21,0.10451669710669353,0.20029995472078135,False
SMALL663,L63,63,20,42,0.24476119601997426,0.18054136970215331,False
SMALL663,L63,63,20,63,0.18430458845661757,0.14860270917448207,False
SMALL663,L63,63,20,189,0.02580331368917832,0.24866633497068347,False
SMALL663,L63,63,20,252,0.37191248457531556,0.2795315266338194,False
SMALL663,L63,63,25,21,0.1128264170163853,0.1829128705837414,False
SMALL663,L63,63,25,42,0.14110693202771984,0.21700494168350373,False
SMALL663,L63,63,25,63,0.21641446165830713,0.1654503676528928,False
SMALL663,L63,63,25,126,0.13068162623475266,0.07583337505438081,False
SMALL663,L63,63,25,189,-0.02440091303173686,0.2552065101810782,False
SMALL663,L63,63,25,252,0.31258146368812834,0.25407444306150273,False
SMALL663,L63,63,30,21,0.07681698243758539,0.18237695653324343,False
SMALL663,L63,63,30,42,0.10704006220778084,0.2014532865164157,False
SMALL663,L63,63,30,63,0.10870788950031174,0.1571513824553241,False
SMALL663,L63,63,30,126,0.05124157300077914,0.08513300619460049,False
SMALL663,L63,63,30,189,0.036919905018219845,0.2715036886381678,False
SMALL663,L63,63,30,252,0.2836472113248,0.2609255031599606,False
