panel,gmode,bps,etf_share,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,f4a,f4b,pass4a,pass4b
MIX~s0.375~5,g075,0,0.375,0.10231461078145765,0.9697092830454899,-0.22919904131949842,1.1405929611099472,0.8116670819638333,0.9146713621642686,"H1,H2,DD","H2,DD,CAGR",0,0
MIX~s0.375~5,g075,10,0.375,0.09291438881277414,0.8889302693728149,-0.23264715334641906,1.0606549652451098,0.7300843683429761,0.8353424441210804,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.375~5,g075,25,0.375,0.07895826713318921,0.7675092077963352,-0.23779666277677303,0.9403805561502626,0.6075659548496584,0.7161589957654894,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.500~0,none,0,0.5,0.09371865957415837,0.9486054606395907,-0.23120596209358202,1.0997250424890521,0.8074886942441076,0.9113262630759442,"H1,H2,DD","H2,DD,CAGR",0,0
MIX~s0.500~0,none,10,0.5,0.08440171629638793,0.8625924865713995,-0.24158280004662336,1.0138301017311282,0.7213967804204562,0.8269021101529958,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.500~0,none,25,0.5,0.07056868583761089,0.733265617885223,-0.2568956653849226,0.8844969289563882,0.5921156757533068,0.7000700902414212,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.500~0,g075,0,0.5,0.09371865957415837,0.9486054606395905,-0.23120596209358169,1.0997250424890521,0.8074886942441075,0.9113262630759443,"H1,H2,DD","H2,DD,CAGR",0,0
MIX~s0.500~0,g075,10,0.5,0.08440171629638793,0.8625924865713996,-0.24158280004662314,1.013830101731128,0.7213967804204563,0.8269021101529959,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.500~0,g075,25,0.5,0.07056868583761111,0.7332656178852232,-0.2568956653849226,0.8844969289563883,0.5921156757533068,0.7000700902414211,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.500~1,none,0,0.5,0.0993351389366266,0.9846601233318022,-0.19038924828045678,0.9710494374607129,0.998767266727,1.083459315704615,"H1,DD",CAGR,0,0
MIX~s0.500~1,none,10,0.5,0.0898776342582106,0.8994634304506952,-0.1917861026170249,0.8841528235032365,0.9149750189589726,1.000855355803713,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.500~1,none,25,0.5,0.07583781969114534,0.7712971577416358,-0.19387913871560458,0.7534334689636475,0.7889206335676744,0.8765506560994869,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.500~1,g075,0,0.5,0.0993351389366266,0.9846601233318021,-0.1903892482804569,0.9710494374607129,0.998767266727,1.083459315704615,"H1,DD",CAGR,0,0
MIX~s0.500~1,g075,10,0.5,0.0898776342582106,0.8994634304506952,-0.19178610261702467,0.8841528235032365,0.9149750189589725,1.000855355803713,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.500~1,g075,25,0.5,0.07583781969114534,0.7712971577416353,-0.19387913871560436,0.7534334689636474,0.7889206335676743,0.8765506560994868,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.500~2,none,0,0.5,0.0821268423526269,0.8416198569232243,-0.20212069266954835,1.0614925630540533,0.6451860730842162,0.7720957751286032,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.500~2,none,10,0.5,0.0728749010379297,0.7550510653629897,-0.20757128451304085,0.9769560544722813,0.5567361351012096,0.685782779236382,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.500~2,none,25,0.5,0.05913876737312562,0.6250785842834561,-0.21624454521808123,0.8497537964671678,0.42416516576665486,0.5563527201420769,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.500~2,g075,0,0.5,0.0821268423526269,0.8416198569232243,-0.20212069266954846,1.061492563054053,0.6451860730842163,0.7720957751286032,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.500~2,g075,10,0.5,0.0728749010379297,0.7550510653629897,-0.20757128451304097,0.9769560544722813,0.5567361351012098,0.6857827792363822,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.500~2,g075,25,0.5,0.05913876737312562,0.6250785842834561,-0.21624454521808112,0.8497537964671676,0.4241651657666551,0.556352720142077,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.500~3,none,0,0.5,0.10670665390498812,1.0652349569451656,-0.15693630020283655,1.0537970133087806,1.0771526480779756,1.1377136367464136,"H1,DD",-,0,1
MIX~s0.500~3,none,10,0.5,0.09723701714725297,0.97921881850455,-0.15845596264137696,0.971458717489954,0.9876137760256909,1.0493345648672772,"H1,DD",CAGR,0,0
MIX~s0.500~3,none,25,0.5,0.08317820514277119,0.8497502157603424,-0.16073280808963142,0.8475618762770566,0.8528099126646217,0.9162498907404203,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.500~3,g075,0,0.5,0.10670665390498812,1.0652349569451656,-0.15693630020283655,1.0537970133087802,1.0771526480779752,1.1377136367464136,"H1,DD",-,0,1
MIX~s0.500~3,g075,10,0.5,0.09723701714725297,0.9792188185045497,-0.15845596264137696,0.9714587174899535,0.9876137760256909,1.0493345648672772,"H1,DD",CAGR,0,0
MIX~s0.500~3,g075,25,0.5,0.08317820514277097,0.8497502157603422,-0.16073280808963153,0.8475618762770561,0.8528099126646217,0.9162498907404203,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.500~4,none,0,0.5,0.1169354014348738,1.0993241603404889,-0.17690684614707153,1.1610196172107572,1.0470212136338206,1.1317707230527259,"H1,DD",-,0,1
MIX~s0.500~4,none,10,0.5,0.10785267411488686,1.022048984265615,-0.17810409834969276,1.0845460135486722,0.9688104582910708,1.0550464675099391,"H1,H2,DD",-,0,1
MIX~s0.500~4,none,25,0.5,0.09436156746867908,0.9057850826556471,-0.1798984772956117,0.9694850379678907,0.8511448222152731,0.9395878178236254,"H1,H2,DD",CAGR,0,0
MIX~s0.500~4,g075,0,0.5,0.1169354014348738,1.0993241603404889,-0.17690684614707175,1.1610196172107574,1.0470212136338206,1.1317707230527259,"H1,DD",-,0,1
MIX~s0.500~4,g075,10,0.5,0.10785267411488686,1.0220489842656153,-0.17810409834969299,1.0845460135486722,0.9688104582910708,1.0550464675099391,"H1,H2,DD",-,0,1
MIX~s0.500~4,g075,25,0.5,0.09436156746867908,0.9057850826556471,-0.17989847729561226,0.9694850379678905,0.851144822215273,0.9395878178236254,"H1,H2,DD",CAGR,0,0
MIX~s0.500~5,none,0,0.5,0.1054911211004641,0.9710908861269982,-0.21036171834516615,1.035431131209392,0.9107045228378544,1.0105793762788544,"H1,H2,DD","DD,CAGR",0,0
MIX~s0.500~5,none,10,0.5,0.09633195872973399,0.8950107169661998,-0.21165598164663035,0.9609716294327133,0.8330009456634767,0.9349089009217736,"H1,H2,DD","H2,DD,CAGR",0,0
MIX~s0.500~5,none,25,0.5,0.08272950661065148,0.7806015154418933,-0.21359544835941302,0.8490500749642481,0.716103186230555,0.8210332009006088,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.500~5,g075,0,0.5,0.1054911211004641,0.9710908861269981,-0.21036171834516604,1.035431131209392,0.9107045228378544,1.0105793762788546,"H1,H2,DD","DD,CAGR",0,0
MIX~s0.500~5,g075,10,0.5,0.09633195872973399,0.8950107169661998,-0.21165598164663024,0.9609716294327133,0.8330009456634765,0.9349089009217736,"H1,H2,DD","H2,DD,CAGR",0,0
MIX~s0.500~5,g075,25,0.5,0.08272950661065126,0.7806015154418934,-0.21359544835941324,0.8490500749642484,0.716103186230555,0.8210332009006089,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~0,none,0,0.625,0.0911053840465843,0.8689089187897587,-0.22022235548653013,0.9706999217729964,0.791330761065326,0.8790383822375096,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.625~0,none,10,0.625,0.08097463476022493,0.7818140379027574,-0.22782141705182657,0.8807936863027181,0.705748816824242,0.794692142233985,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~0,none,25,0.625,0.06594738568836522,0.6507562475312955,-0.23908839838816076,0.7455831161488797,0.5769158290817158,0.6676855441701254,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~0,g075,0,0.625,0.0911053840465843,0.8689089187897587,-0.22022235548653024,0.9706999217729961,0.791330761065326,0.8790383822375094,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.625~0,g075,10,0.625,0.08097463476022493,0.781814037902757,-0.22782141705182657,0.8807936863027179,0.705748816824242,0.794692142233985,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~0,g075,25,0.625,0.06594738568836522,0.6507562475312954,-0.23908839838816076,0.7455831161488796,0.5769158290817157,0.6676855441701253,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~1,none,0,0.625,0.12034697270180406,1.0721112476394892,-0.16146573920222707,1.1446928872612885,1.005772531029825,1.085673364412502,"H1,DD",-,0,1
MIX~s0.625~1,none,10,0.625,0.11058672664788727,0.9935737149888492,-0.17419861706425455,1.0724491082618208,0.9212647986934357,1.0026677586910608,"H1,H2,DD",-,0,1
MIX~s0.625~1,none,25,0.625,0.09609857119646614,0.8754596892504256,-0.1929488272085329,0.9638196954148713,0.7941588518570665,0.8777805358433247,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.625~1,g075,0,0.625,0.12034697270180406,1.0721112476394892,-0.16146573920222707,1.1446928872612885,1.0057725310298251,1.085673364412502,"H1,DD",-,0,1
MIX~s0.625~1,g075,10,0.625,0.11058672664788749,0.9935737149888492,-0.17419861706425432,1.0724491082618208,0.9212647986934358,1.0026677586910606,"H1,H2,DD",-,0,1
MIX~s0.625~1,g075,25,0.625,0.09609857119646592,0.8754596892504256,-0.1929488272085329,0.9638196954148712,0.7941588518570666,0.8777805358433246,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.625~2,none,0,0.625,0.07995869444634796,0.9104557761741885,-0.17524930236629743,1.0117021818109377,0.8331294826116616,0.9327592985985496,"H1,H2,DD","H2,CAGR",0,0
MIX~s0.625~2,none,10,0.625,0.07138312292586924,0.8206264305810385,-0.18763972828601916,0.9217015375434586,0.7427127269157932,0.8445387171818702,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~2,none,25,0.625,0.05864192454280226,0.6855190532025323,-0.20588913049617752,0.7863223908083438,0.6067353964709399,0.7118110944176301,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~2,g075,0,0.625,0.07995869444634773,0.9104557761741885,-0.17524930236629754,1.0117021818109377,0.8331294826116616,0.9327592985985496,"H1,H2,DD","H2,CAGR",0,0
MIX~s0.625~2,g075,10,0.625,0.07138312292586901,0.8206264305810385,-0.18763972828601838,0.9217015375434585,0.742712726915793,0.8445387171818702,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~2,g075,25,0.625,0.05864192454280226,0.6855190532025323,-0.2058891304961772,0.7863223908083438,0.6067353964709398,0.7118110944176301,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~3,none,0,0.625,0.07784854909022565,0.8518850911586836,-0.17364604592287047,0.8689521928300251,0.8368062028705427,0.870706913050404,"H1,H2,DD","H1,OOS,CAGR",0,0
MIX~s0.625~3,none,10,0.625,0.06818573683789508,0.7549684500320349,-0.18177784587553591,0.7773538404828172,0.7348405534203434,0.7694365650301536,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~3,none,25,0.625,0.053847200445364285,0.6093026318877315,-0.19383315608752372,0.6396450511420897,0.5816222910237019,0.6172545356877563,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~3,g075,0,0.625,0.07784854909022565,0.8518850911586836,-0.17364604592287058,0.8689521928300249,0.8368062028705427,0.8707069130504038,"H1,H2,DD","H1,OOS,CAGR",0,0
MIX~s0.625~3,g075,10,0.625,0.06818573683789508,0.7549684500320347,-0.1817778458755358,0.7773538404828173,0.7348405534203435,0.7694365650301537,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~3,g075,25,0.625,0.053847200445364285,0.6093026318877315,-0.19383315608752383,0.6396450511420895,0.5816222910237019,0.6172545356877563,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~4,none,0,0.625,0.0860983225625771,0.8630221802993586,-0.17867062590340066,0.8750505866259273,0.8542922366035435,0.9377988097555339,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.625~4,none,10,0.625,0.07637031115309556,0.7743991738662618,-0.1892442730918904,0.788217501653082,0.763821768126628,0.8490161695566274,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~4,none,25,0.625,0.06193476279234034,0.641189885917472,-0.20485932452733313,0.657754278817673,0.6277901690951079,0.7154771805009196,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~4,g075,0,0.625,0.0860983225625771,0.8630221802993586,-0.17867062590340144,0.8750505866259274,0.8542922366035437,0.937798809755534,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.625~4,g075,10,0.625,0.07637031115309578,0.7743991738662618,-0.18924427309188996,0.788217501653082,0.7638217681266283,0.8490161695566275,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.625~4,g075,25,0.625,0.06193476279234034,0.641189885917472,-0.2048593245273329,0.6577542788176731,0.6277901690951081,0.7154771805009197,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.625~5,none,0,0.625,0.09678052601160902,1.0342516763590945,-0.18882637490064336,1.2051920909671106,0.8776646141948318,0.9626141295824963,"H1,H2,DD",CAGR,0,0
MIX~s0.625~5,none,10,0.625,0.08729804402760144,0.941430689980769,-0.20633404873210015,1.121730273857976,0.7760211475944899,0.8625357446583399,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.625~5,none,25,0.625,0.0732214980206316,0.8017107880893816,-0.23545518615447025,0.9961196353601629,0.6230460985535785,0.7118640735053925,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.625~5,g075,0,0.625,0.09678052601160947,1.0342516763590945,-0.18882637490064247,1.2051920909671106,0.8776646141948314,0.9626141295824963,"H1,H2,DD",CAGR,0,0
MIX~s0.625~5,g075,10,0.625,0.08729804402760144,0.9414306899807687,-0.20633404873209982,1.1217302738579757,0.7760211475944897,0.8625357446583396,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.625~5,g075,25,0.625,0.0732214980206316,0.8017107880893812,-0.23545518615447025,0.9961196353601627,0.6230460985535782,0.7118640735053924,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.750~0,none,0,0.75,0.10069043867244654,1.0428750062530836,-0.15757644245942026,1.0249629558145052,1.0608728919737236,1.132231008281917,"H1,DD",CAGR,0,0
MIX~s0.750~0,none,10,0.75,0.0913919126833127,0.9546032556076753,-0.15904188817069664,0.9405033165132027,0.968754377986526,1.0413406090928599,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.750~0,none,25,0.75,0.07758512287084374,0.8218680400840691,-0.1625933566532356,0.813560499985665,0.8301677887802511,0.9045649570740553,"H1,H2,DD","H1,H2,CAGR",0,0
MIX~s0.750~0,g075,0,0.75,0.10069043867244654,1.0428750062530836,-0.15757644245942004,1.0249629558145055,1.0608728919737234,1.1322310082819174,"H1,DD",CAGR,0,0
MIX~s0.750~0,g075,10,0.75,0.09139191268331293,0.9546032556076753,-0.15904188817069664,0.9405033165132024,0.9687543779865261,1.0413406090928599,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.750~0,g075,25,0.75,0.07758512287084374,0.821868040084069,-0.16259335665323527,0.813560499985665,0.8301677887802511,0.9045649570740554,"H1,H2,DD","H1,H2,CAGR",0,0
MIX~s0.750~1,none,0,0.75,0.08484519775679344,0.8757690932653254,-0.19099217231725918,0.9133332532301601,0.8463656014732901,0.9116553339772726,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.750~1,none,10,0.75,0.07536887147439053,0.7867122184615468,-0.1960272777864841,0.8254595433778975,0.7559200349644206,0.8231749269907964,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~1,none,25,0.75,0.061302534366182604,0.6527411076078479,-0.20596414096308246,0.6931994747530061,0.619913037622313,0.6900854903534205,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.750~1,g075,0,0.75,0.08484519775679344,0.8757690932653258,-0.19099217231725918,0.91333325323016,0.8463656014732903,0.9116553339772727,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.750~1,g075,10,0.75,0.07536887147439097,0.7867122184615468,-0.19602727778648343,0.8254595433778975,0.755920034964421,0.8231749269907968,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~1,g075,25,0.75,0.06130253436618216,0.6527411076078479,-0.20596414096308324,0.693199474753006,0.6199130376223132,0.6900854903534208,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.750~2,none,0,0.75,0.06521972506671925,0.7691799946183379,-0.13875643282986516,0.7975526277548097,0.7430669283429627,0.8268933653962375,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~2,none,10,0.75,0.05611419459936884,0.6703180766634832,-0.14086906039226432,0.7008063157008323,0.6421291061198368,0.7270555668317924,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~2,none,25,0.75,0.04259605777072206,0.521869480548248,-0.15641205905196764,0.555575790077107,0.49052560769400266,0.5770529275972011,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~2,g075,0,0.75,0.06521972506671925,0.7691799946183379,-0.13875643282986538,0.7975526277548096,0.7430669283429627,0.8268933653962376,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~2,g075,10,0.75,0.05611419459936884,0.6703180766634835,-0.1408690603922642,0.7008063157008323,0.642129106119837,0.7270555668317924,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~2,g075,25,0.75,0.04259605777072206,0.5218694805482481,-0.15641205905196753,0.5555757900771069,0.49052560769400283,0.5770529275972012,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~3,none,0,0.75,0.0914066207633506,0.9932677318349413,-0.24792393744172891,1.2724824572444997,0.75195234276267,0.8379701872530099,"H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.750~3,none,10,0.75,0.08240295235194428,0.9036302480042724,-0.2623130152275066,1.1901814371071653,0.6553949210312496,0.7423559165007344,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.750~3,none,25,0.75,0.06903078063839652,0.7687108595115792,-0.28339781746736503,1.0662836912497196,0.5101230348756952,0.5984502391262716,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.750~3,g075,0,0.75,0.0914066207633506,0.9932677318349412,-0.24792393744172891,1.2724824572444995,0.75195234276267,0.8379701872530098,"H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.750~3,g075,10,0.75,0.08240295235194428,0.9036302480042724,-0.26231301522750705,1.1901814371071648,0.6553949210312499,0.7423559165007345,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.750~3,g075,25,0.75,0.06903078063839652,0.7687108595115791,-0.28339781746736503,1.0662836912497193,0.5101230348756957,0.5984502391262716,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.750~4,none,0,0.75,0.08406876474693736,0.8928790000154008,-0.17129867973112356,1.0022935610482628,0.7943329737329753,0.861708121357459,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.750~4,none,10,0.75,0.07511383954699635,0.8058375382783771,-0.17516648894036302,0.9181152175913334,0.7045300431447581,0.773192984997829,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~4,none,25,0.75,0.06181429253280779,0.6750132842663683,-0.1842343611415398,0.7915064365944224,0.5696307433985023,0.6401903143642153,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~4,g075,0,0.75,0.08406876474693736,0.8928790000154005,-0.17129867973112367,1.0022935610482626,0.7943329737329752,0.8617081213574587,"H1,H2,DD","H2,OOS,CAGR",0,0
MIX~s0.750~4,g075,10,0.75,0.07511383954699613,0.805837538278377,-0.1751664889403639,0.9181152175913332,0.7045300431447581,0.7731929849978288,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~4,g075,25,0.75,0.06181429253280779,0.6750132842663681,-0.18423436114153946,0.7915064365944221,0.5696307433985022,0.6401903143642151,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~5,none,0,0.75,0.0849979831507146,0.9247156067697081,-0.15988373744124573,1.0092729968875866,0.8478802331521527,0.9152620863500454,"H1,H2,DD",CAGR,0,0
MIX~s0.750~5,none,10,0.75,0.07590242711947792,0.8340481293907417,-0.16129218224244213,0.9232014047947149,0.7528019408671067,0.8220933599375836,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~5,none,25,0.75,0.06239591416695989,0.6976542924349158,-0.17020027462160536,0.7937470539820051,0.6097536097558315,0.6818796272884743,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~5,g075,0,0.75,0.0849979831507146,0.9247156067697082,-0.15988373744124562,1.009272996887587,0.8478802331521528,0.9152620863500454,"H1,H2,DD",CAGR,0,0
MIX~s0.750~5,g075,10,0.75,0.07590242711947814,0.8340481293907417,-0.16129218224244168,0.923201404794715,0.7528019408671067,0.8220933599375837,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.750~5,g075,25,0.75,0.06239591416695989,0.6976542924349158,-0.17020027462160514,0.7937470539820051,0.6097536097558315,0.6818796272884743,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~0,none,0,0.875,0.07014179962849054,0.805961815332698,-0.2043577292715103,0.8811169821890107,0.7431236510014619,0.8365319499587472,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~0,none,10,0.875,0.061264445259237466,0.7121173960602747,-0.22015300908497704,0.7894685281525811,0.6470117841373608,0.7419642325564997,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~0,none,25,0.875,0.048080188588589534,0.5711309823359142,-0.24810807222392772,0.6516785224124986,0.5027026777708425,0.5999148658820148,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~0,g075,0,0.875,0.07014179962849054,0.805961815332698,-0.20435772927151052,0.8811169821890109,0.7431236510014619,0.8365319499587474,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~0,g075,10,0.875,0.061264445259237243,0.7121173960602747,-0.22015300908497681,0.789468528152581,0.6470117841373607,0.7419642325564993,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~0,g075,25,0.875,0.048080188588589534,0.5711309823359142,-0.2481080722239275,0.6516785224124988,0.5027026777708424,0.5999148658820146,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~1,none,0,0.875,0.0727291479419705,0.8006180473021032,-0.18560459752720104,0.833458798292013,0.7755702422794228,0.8593861286279937,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~1,none,10,0.875,0.06360740403155885,0.7086356960234256,-0.19158417284962326,0.7395689753796605,0.6848236821425512,0.7699339957480124,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~1,none,25,0.875,0.05006384259742935,0.570463104649989,-0.20047597320488497,0.5985493932978467,0.54849495771435,0.6355017196225575,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~1,g075,0,0.875,0.0727291479419705,0.8006180473021032,-0.18560459752720115,0.8334587982920131,0.7755702422794226,0.8593861286279937,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~1,g075,10,0.875,0.06360740403155885,0.7086356960234258,-0.19158417284962326,0.7395689753796605,0.6848236821425512,0.769933995748012,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~1,g075,25,0.875,0.05006384259742935,0.570463104649989,-0.2004759732048852,0.5985493932978465,0.5484949577143499,0.6355017196225574,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
MIX~s0.875~2,none,0,0.875,0.06996752189189914,0.7914265139396547,-0.21583719470348106,0.8499023749857677,0.7384508728576573,0.7991165197424556,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~2,none,10,0.875,0.06082524755240559,0.6965285648566156,-0.2305732287235106,0.758092091379777,0.6405825213435429,0.7029639386076547,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~2,none,25,0.875,0.04725173266745508,0.5539490098435539,-0.25217529571093567,0.620075844670487,0.4936063810102943,0.5585250811624466,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~2,g075,0,0.875,0.06996752189189914,0.7914265139396544,-0.21583719470348106,0.8499023749857674,0.7384508728576572,0.7991165197424556,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~2,g075,10,0.875,0.06082524755240559,0.6965285648566157,-0.23057322872351038,0.7580920913797767,0.6405825213435429,0.7029639386076546,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~2,g075,25,0.875,0.047251732667455304,0.5539490098435538,-0.25217529571093555,0.6200758446704868,0.49360638101029447,0.5585250811624465,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,none,0,0.875,0.06813638336558014,0.8176391201820505,-0.20724797221606894,0.9750281213830116,0.6729504558197766,0.7451810911215614,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,none,10,0.875,0.05933497811547661,0.7201156995182493,-0.22072753497939868,0.882975582823204,0.5702621902647304,0.6434996284203729,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,none,25,0.875,0.04626305946964315,0.5735801593837156,-0.24053133721622588,0.7445432499536618,0.4160886102241101,0.49079368776437565,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,g075,0,0.875,0.06813638336558014,0.8176391201820506,-0.20724797221606883,0.975028121383012,0.6729504558197766,0.7451810911215614,"H1,H2,DD","H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,g075,10,0.875,0.05933497811547661,0.7201156995182492,-0.220727534979398,0.8829755828232043,0.5702621902647304,0.6434996284203729,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~3,g075,25,0.875,0.046263059469643375,0.5735801593837156,-0.24053133721622577,0.744543249953662,0.4160886102241099,0.49079368776437554,"H1,H2,DD","H1,H2,OOS,DD,CAGR",0,0
MIX~s0.875~4,none,0,0.875,0.08100217715406943,0.8972184725483893,-0.15961549412108067,0.8278228397907952,0.9616371071886131,1.011618211687389,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.875~4,none,10,0.875,0.07186858233378479,0.8043144486062602,-0.16084962838635575,0.7354205307453368,0.8679853864367612,0.9190473375563419,"H1,H2,DD","H1,CAGR",0,0
MIX~s0.875~4,none,25,0.875,0.05830684782074602,0.6646368508196144,-0.17721495292848222,0.5965277995581348,0.7271589361330663,0.7798136339690556,"H1,H2,DD","H1,H2,OOS,CAGR",0,0
