panel,band,gross,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,margin_pp,contrib_pp,fb,fa,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR
U56,0.1,0.8,0.09449382966473951,1.1875921555304205,-0.1298150688898826,1.257298625912867,1.1263324199461853,1.2163166910868153,0.09863127951110306,-0.12981506888988203,7.248866631416023,2.519015099490618,False,False,True,True,True,True,False
U56,0.1,0.85,0.10047229256358858,1.1875635462617822,-0.13765040302885878,1.2573982588584578,1.126204723393674,1.2161923106326988,0.10488264210492626,-0.13765040302885845,6.465333217518404,2.676970774875631,False,False,True,True,True,True,False
U56,0.1,0.9,0.1064573833814344,1.1875293908162186,-0.14545292907951946,1.2574930412636487,1.126071115398341,1.2160618377829102,0.11114217588457564,-0.1454529290795198,5.685080612452337,2.83489690777321,True,False,True,True,True,True,True
U56,0.1,0.95,0.11244868706020794,1.1874889970331577,-0.1532226208633859,1.257581339764708,1.1259317614414124,1.2159253839167252,0.11740952106942015,-0.15322262086338567,4.908111434065693,2.992780168213005,True,False,True,True,True,True,True
U56,0.1,1.0,0.11844586146584724,1.1874424066523497,-0.16095942103363536,1.2576634104493087,1.1257865168559738,1.215782670972555,0.12368428927655772,-0.16095942103363503,4.134431417040746,3.1505938114002263,True,False,True,True,True,True,True
B136,0.1,0.2,0.023111998862962224,1.128295908209183,-0.03980677994099702,1.2728748572156363,0.9864706604635968,1.1135023777184776,0.022375365170984374,-0.039806779940996795,16.248893990336104,1.395312063343357,False,True,True,True,True,True,False
B136,0.1,0.25,0.028912230164185537,1.1283205389815743,-0.049639228629297816,1.273152343432515,0.9862911598251622,1.113302499428552,0.02798630358306564,-0.04963922862929737,15.265649121506023,1.737757930380246,False,True,True,True,True,True,False
B136,0.1,0.3,0.034720755387325,1.1283399348933931,-0.059423911915579164,1.2734254806493712,0.9861063096229569,1.1130965633559395,0.03360345933600417,-0.059423911915579164,14.287180792877887,2.0776538762325436,False,True,True,True,True,True,False
B136,0.1,0.35,0.040537270851026985,1.1283541828127888,-0.06916081625913872,1.273694111136846,0.9859164472315302,1.1128849246999022,0.03922652664512327,-0.06916081625913884,13.313490358521932,2.414997998450341,False,True,True,True,True,True,False
B136,0.1,0.4,0.046361467768563536,1.128363272046615,-0.07884990228553856,1.2739581106723412,0.9857216858176052,1.1126676433694067,0.04485519233472823,-0.07884990228553856,12.344581755881947,2.749791870719176,False,True,True,True,True,True,False
B136,0.1,0.45,0.05219301284660327,1.1283667764401333,-0.08849112374703516,1.2742171567859137,0.9855215280850218,1.1124442624820414,0.05048911821276447,-0.08849112374703516,11.380459609732288,3.0820337088314,False,True,True,True,True,True,False
B136,0.1,0.5,0.0580315744141604,1.1283645290470172,-0.09808447193038194,1.274471073038973,0.9853158195474362,1.112214635790992,0.05612796609735615,-0.09808447193038183,10.42112479139761,3.411723613881046,False,True,True,True,True,True,False
B136,0.1,0.55,0.06387682760831526,1.1283566697870393,-0.10762991897542307,1.2747200441829483,0.9851046818069659,1.1119788615863069,0.06177140487911714,-0.10762991897542318,9.466580086893497,3.738862108402241,False,True,True,True,True,True,False
B136,0.1,0.6,0.06972841688959552,1.1283428333041767,-0.11712741436327057,1.2749637637621818,0.9848877102222336,1.111736498963564,0.06741906905752115,-0.11712741436327034,8.516830548108748,4.063442755934399,False,True,True,True,True,True,False
B136,0.1,0.65,0.07558599574505465,1.1283229820761866,-0.12657697648274802,1.2752018391662245,0.9846652188636159,1.1114878699994324,0.07307062792119035,-0.12657697648274768,7.571874336161002,4.385463193274585,False,False,True,True,True,True,False
B136,0.1,0.7,0.08144920397007605,1.1282969847224011,-0.135978573591664,1.275434323589846,0.9844369189169037,1.1112327395521018,0.07872571407261564,-0.13597857359166388,6.631714625269406,4.7049294244336455,False,False,True,True,True,True,False
B136,0.1,0.75,0.0873176641942186,1.128264555679354,-0.1453321928532194,1.2756609042745868,0.9842025587060669,1.1109708319543448,0.08438394648993253,-0.14533219285321963,5.696352699113863,5.021836029354221,False,False,True,True,True,True,False
B136,0.1,0.8,0.09319102628631071,1.1282258016183397,-0.1546377724879634,1.2758816468280385,0.9839623068241559,1.1107022932784614,0.09004497682642487,-0.1546377724879635,4.7657947356394645,5.336181821941399,False,False,True,True,True,True,False
B136,0.1,0.85,0.09906888484424381,1.1281803784142224,-0.1638953286679563,1.2760961214179212,0.9837159379194902,1.110426831620753,0.09570840949398884,-0.1638953286679562,3.840039117640173,5.647973906256509,False,False,True,True,True,True,False
B136,0.1,0.9,0.10495086616365512,1.128128279773857,-0.17310483903310736,1.2763043268434764,0.9834634482863797,1.1101444364212445,0.10137386751726662,-0.17310483903310758,2.919088081125068,5.957209722158208,False,False,True,True,True,True,False
B136,0.1,0.95,0.110836525151214,1.1280689339167564,-0.1822663007406533,1.2765055092676993,0.9832044734579581,1.1098547249755346,0.10704093099913292,-0.1822663007406533,2.002941910370473,6.263894756473842,True,False,True,True,True,True,True
B136,0.1,1.0,0.1167254451085491,1.1280022000296517,-0.19137978604538863,1.2766996053127662,0.982938798033547,1.1095575108787683,0.11270917782398837,-0.1913797860453884,1.0915933798969406,6.568042819137087,True,False,True,True,True,True,True
SMALL484,0.1,0.2,0.012533261959102537,0.668524744078574,-0.04217614573475503,0.6556859759773456,0.6831583637503673,0.6945343465083847,0.013402470543472766,-0.042176145734754034,16.012758946928773,1.2201894006939829,False,True,False,False,False,True,False
SMALL484,0.1,0.25,0.015633991013083826,0.6684874247274951,-0.05251143261210489,0.6558626428225444,0.6829371322863259,0.6943723002902459,0.016717493998520405,-0.052511432612107556,14.979230259193788,1.5086070095695625,False,True,False,False,False,True,False
SMALL484,0.1,0.3,0.018721289051838008,0.668448729907723,-0.06276398828588725,0.6560375102913606,0.6827149050293028,0.6942090578468204,0.02001783189443218,-0.06276398828588925,13.953974691815551,1.7905269827324655,False,True,False,False,False,True,False
SMALL484,0.1,0.35,0.021794956676557398,0.6684086480286427,-0.07293420847539067,0.656210481362945,0.6824917435806684,0.6940447019762896,0.023303262244931178,-0.07293420847539211,12.93695267286521,2.066027271356341,False,True,False,False,False,True,False
SMALL484,0.1,0.4,0.024854789588698356,0.6683670557522294,-0.08302248206471363,0.6563816332353428,0.6822673521777186,0.6938789782160067,0.026573550906994425,-0.08302248206470941,11.928125313932913,2.3351817507674344,False,True,False,False,False,True,False
SMALL484,0.1,0.45,0.027900587042315017,0.6683239804961546,-0.09302920652409463,0.656550715422921,0.6820419952538653,0.6937121310328561,0.029828480248580647,-0.09302920652409308,10.927452867994813,2.5980709722894013,False,True,False,False,False,True,False
SMALL484,0.1,0.5,0.03093214804097455,0.6682794276533905,-0.10295474940390315,0.6567178298617682,0.6818155964556097,0.6935440981183629,0.03306782267490127,-0.10295474940390459,9.934898580013963,2.85476948291723,False,True,False,False,False,True,False
SMALL484,0.1,0.55,0.033949270307062074,0.6682333778364961,-0.1127994900623095,0.656883070312603,0.6815880408016064,0.6933747479534517,0.03629134587012772,-0.11279949006231038,8.950424514173328,3.105348433481603,False,True,False,False,False,True,False
SMALL484,0.1,0.6,0.03695174453465566,0.6681856969951598,-0.12256384310912771,0.6570461948758112,0.6813592857586779,0.6932040135174323,0.03949881836080715,-0.12256384310912571,7.9739892094915055,3.3498814821242284,False,False,False,False,False,True,False
SMALL484,0.1,0.65,0.039939376123910186,0.6681365355520661,-0.1322481910988047,0.6572073557251199,0.6811294828230078,0.693032049722213,0.04269002186340609,-0.1322481910988047,7.005554410523807,3.588443938896746,False,False,False,False,False,True,False
SMALL484,0.1,0.7,0.04291196285550858,0.6680858962820624,-0.14185291840564973,0.6573666000105335,0.6808985955179182,0.6928588481997726,0.04586472796464758,-0.1418529184056504,6.045081679839304,3.8211118064348293,False,False,False,False,False,True,False
SMALL484,0.1,0.75,0.04586930962385716,0.668033861851121,-0.1513783937894686,0.657524125695024,0.6806666101499483,0.6926844220602737,0.04902271202897812,-0.15137839378946816,5.092534141457417,4.047951393799987,False,False,False,False,False,True,False
SMALL484,0.1,0.8,0.04881119854531679,0.6679802205653902,-0.1608250193874886,0.657679708927009,0.680433325246997,0.6925085730780542,0.052163731143176184,-0.16082501938748828,4.147871581655416,4.269037179492264,False,False,False,False,False,True,False
SMALL484,0.1,0.85,0.05173740700262064,0.6679247687146176,-0.17019323422910304,0.6578331190809964,0.6801985590649672,0.6923311377777283,0.055287539804731445,-0.17019323422910204,3.2110500974939726,4.484447555203353,False,False,False,False,False,True,False
SMALL484,0.1,0.9,0.0546477400448786,0.6678676368764113,-0.17948343795358812,0.6579843481387601,0.6799625618263176,0.6921523086436027,0.05839392409326716,-0.17948343795358968,2.2820297250454646,4.694258872866786,False,False,False,False,False,True,False
SMALL484,0.1,0.95,0.057541982348219944,0.6678087428517742,-0.18869598182529224,0.6581332764591347,0.6797252815967408,0.6919720815863758,0.06148265104483852,-0.18869598182529246,1.3607753378750531,4.898538095151384,False,False,False,False,False,True,False
SMALL484,0.1,1.0,0.06041992642233174,0.6677480849132854,-0.1978312291863772,0.6582799325306216,0.6794866923125232,0.6917903623654419,0.06455348148081796,-0.19783122918637652,0.44725060176655784,5.097349104219373,False,False,False,False,False,True,False
