est,grid,book,panel,cost,obs_band,null_med,null_p05,null_p95,pct,share,indep_med,per_end_se,obs_full_sharpe,null_sharpe_mean,null_sharpe_se,n_min,n_max,n_ends
IID,Q16,B136-band0.08-g0.75,B136,25.0,0.19681155895752533,0.26375554709718585,0.14360897084063035,0.48096965909680667,0.21,1.3401425632429849,1.1747241915226034,0.32407517366625394,1.026037249447195,1.0405336570867485,0.0069459597526505875,1934,2879,16
IID,Q16,B136-band0.08-g1.00,B136,0.0,0.19472832234577364,0.25863899127246415,0.14651289448737315,0.4734432954321844,0.2125,1.3282042804908785,1.1812107265653902,0.3241043561868394,1.0691086392020075,1.0669752612810166,0.006973009878653667,1934,2879,16
IID,Q16,B136-band0.08-g1.00,B136,10.0,0.195490815232244,0.266087276906112,0.14557253706739345,0.48445517036389985,0.1985,1.3611241867808423,1.1903384257111693,0.3240922582204945,1.0515983497151289,1.0451512605975348,0.00683015586767377,1934,2879,16
IID,Q16,B136-band0.08-g1.00,B136,25.0,0.19663062652180896,0.262440293471472,0.14569293424674706,0.4825703728677161,0.212,1.3346867581808977,1.1845237549507632,0.3240744645905268,1.0253204396568498,1.0305887688189845,0.006698278647883022,1934,2879,16
IID,Q16,B136-qroll-q0.12-w252-d0.50,B136,0.0,0.159040629706245,0.2621197264672442,0.14155067863761725,0.48715401603565994,0.0935,1.648130587456745,1.1795092569360865,0.32423712849658015,1.1833176687757514,1.1925333458242617,0.006852860702347981,1934,2879,16
IID,Q16,B136-qroll-q0.12-w252-d0.50,B136,10.0,0.16118522041537897,0.2645197810080384,0.1401892422002429,0.4707332290079572,0.0885,1.6410920326712541,1.168166781132184,0.3241681369744134,1.0926933159506909,1.1019272385430694,0.006817863563024043,1934,2879,16
IID,Q16,B136-qroll-q0.12-w252-d0.50,B136,25.0,0.16627168973561302,0.26168938336925274,0.14601773687846303,0.47015044078827367,0.1035,1.573866145134884,1.1568808972265097,0.32407359344511993,0.956314695479266,0.9633968632057855,0.00676964543253515,1934,2879,16
IID,Q16,B136-qroll-q0.12-w252-d1.00,B136,0.0,0.1796131245173851,0.2618662996576369,0.14848924500247843,0.4879077622941108,0.147,1.4579463519788076,1.1716136632491394,0.3242991256570986,1.2086342182659455,1.2072651795407208,0.006741772096517951,1934,2879,16
IID,Q16,B136-qroll-q0.12-w252-d1.00,B136,10.0,0.18164383569340958,0.26570867812287124,0.14258269566036366,0.4833736664968422,0.158,1.46280041438539,1.1834231521314706,0.324220103103746,1.108343909343247,1.1111267083395264,0.006942976335310078,1934,2879,16
IID,Q16,B136-qroll-q0.12-w252-d1.00,B136,25.0,0.18624123125310632,0.2650345495765314,0.14683439429547396,0.4718028079160788,0.173,1.423071291965113,1.1676627977839602,0.324111623941463,0.9567881715606887,0.9538415923430857,0.006822441620366736,1934,2879,16
IID,Q16,B136-qroll-q0.12-w504-d0.50,B136,0.0,0.16016398033952184,0.26398792533494697,0.14298974176984386,0.481036858657668,0.086,1.6482352946981906,1.1802338641557328,0.32413211843946144,1.0806236119154322,1.0928265366109347,0.006948576931626353,1934,2879,16
IID,Q16,B136-qroll-q0.12-w504-d0.50,B136,10.0,0.16223376044456073,0.26473065637349336,0.14599210668133303,0.48328712367206844,0.09,1.6317852440088039,1.1830921869733362,0.3240765265521417,0.9981636299184923,1.0060013055405732,0.00689951201957311,1934,2879,16
IID,Q16,B136-qroll-q0.12-w504-d0.50,B136,25.0,0.1652859764044049,0.2666359371325822,0.14592799244306048,0.4943435251225573,0.096,1.6131794295736532,1.1744115643718358,0.32400050954509163,0.8742095698900609,0.895632662598926,0.006823280623258076,1934,2879,16
IID,Q16,B136-qroll-q0.12-w504-d1.00,B136,0.0,0.1770584474861765,0.2639244429888867,0.14264880083532955,0.4937637707638651,0.144,1.4906063321801806,1.1767090601854,0.3241131068721006,1.0270732503871896,1.0297616127232518,0.006993501616702284,1934,2879,16
IID,Q16,B136-qroll-q0.12-w504-d1.00,B136,10.0,0.17960433814299215,0.2633080552601901,0.14701828677508785,0.4892916780824351,0.157,1.4660450743152826,1.1919989029160534,0.324057551063709,0.9410021347463906,0.94174165602115,0.006967145965276599,1934,2879,16
IID,Q16,B136-qroll-q0.12-w504-d1.00,B136,25.0,0.18337444553011362,0.2592960505343661,0.14627614370428774,0.4683167623602859,0.1625,1.4140250010560207,1.183486922016588,0.3239818639555736,0.8114185937382968,0.8172969670180874,0.006784772127531471,1934,2879,16
IID,Q16,B136-qroll-q0.12-w1008-d0.50,B136,0.0,0.17218422151533241,0.26974325839904456,0.15206011403722297,0.48540387517840367,0.1055,1.566596846244851,1.1846570136206473,0.324197033205481,1.1904370283106964,1.2046392014028906,0.006996147565318091,1934,2879,16
IID,Q16,B136-qroll-q0.12-w1008-d0.50,B136,10.0,0.17470522083181828,0.264116458019654,0.1444415233887803,0.48032970029048355,0.1375,1.5117834301809925,1.1657476817473493,0.32413610863655773,1.1089010839418694,1.1146207601087086,0.006872801651332711,1934,2879,16
IID,Q16,B136-qroll-q0.12-w1008-d0.50,B136,25.0,0.17841523953681127,0.26395958256358054,0.14673856678808095,0.4779336042005882,0.1345,1.4794676914867435,1.1732884988586199,0.3240522891716128,0.9862700446910919,1.000647443648418,0.006839729093174821,1934,2879,16
IID,Q16,B136-qroll-q0.12-w1008-d1.00,B136,0.0,0.18758888542848484,0.26534102134711046,0.14158819685220117,0.47333980915468554,0.17,1.4144815709151775,1.1899333557453178,0.324245578577005,1.2535180981139369,1.2589506739163208,0.00673064014664361,1934,2879,16
IID,Q16,B136-qroll-q0.12-w1008-d1.00,B136,10.0,0.1893626728529194,0.2638267910550408,0.14770961165076354,0.47744525712621616,0.182,1.3932354623023235,1.1855745170226153,0.32418124183422636,1.1740932720024633,1.1680767993865793,0.006919116581433729,1934,2879,16
IID,Q16,B136-qroll-q0.12-w1008-d1.00,B136,25.0,0.19368085623936393,0.26237748750124523,0.14830155944383644,0.48667289942638825,0.202,1.3546898366505638,1.1651289524296828,0.3240921981865745,1.0543895756164343,1.0523594868436676,0.006930057305768391,1934,2879,16
IID,Q16,B136-qroll-q0.17-w252-d0.50,B136,0.0,0.1658336362327193,0.2648883334418286,0.14532924072998532,0.48749989338433214,0.096,1.5973136660291456,1.1774899710441447,0.3242191395126026,1.1434289244478122,1.1480854970127703,0.006923753840166142,1934,2879,16
IID,Q16,B136-qroll-q0.17-w252-d0.50,B136,10.0,0.1691156270162988,0.2643789323231371,0.150470569486548,0.4755486643708383,0.1125,1.563302794588327,1.16717079636682,0.32415086944426463,1.0524202929702573,1.063922212869109,0.006968759853730264,1934,2879,16
IID,Q16,B136-qroll-q0.17-w252-d0.50,B136,25.0,0.17398215543112017,0.262613545109333,0.14546650383054424,0.46539056303801846,0.1205,1.5094280471384443,1.1589839873521335,0.32405758143179897,0.9155081157481867,0.934477404208202,0.0065904036509365155,1934,2879,16
IID,Q16,B136-qroll-q0.17-w252-d1.00,B136,0.0,0.21575455417196499,0.2657110411787956,0.1470432363149081,0.47987799709597806,0.2765,1.2315431402992,1.1930978014288884,0.32424603404754,1.105799522469267,1.1083013603620635,0.006860085935887495,1934,2879,16
IID,Q16,B136-qroll-q0.17-w252-d1.00,B136,10.0,0.22275471169361927,0.26307216783860105,0.1427857360610747,0.4737930666307287,0.3245,1.1809948523128666,1.1803432081620069,0.3241698298178207,1.0039573185312731,1.0085787550779928,0.006880366605026191,1934,2879,16
IID,Q16,B136-qroll-q0.17-w252-d1.00,B136,25.0,0.23320019477706566,0.261303362007802,0.14448773150396782,0.4712510370669164,0.387,1.1205109080530673,1.1627087756380328,0.32406594862211857,0.8501496700394158,0.8542699704438527,0.00688355601448206,1934,2879,16
IID,Q16,B136-qroll-q0.17-w504-d0.50,B136,0.0,0.17055674469248494,0.26251614443531046,0.14513679858384199,0.48835837704865076,0.113,1.5391718744903873,1.1822914760456196,0.32416696020337876,1.170287449212277,1.1798435922796011,0.006885923748923742,1934,2879,16
IID,Q16,B136-qroll-q0.17-w504-d0.50,B136,10.0,0.17172364573837962,0.2633983289397228,0.146016000818746,0.4727292979026281,0.1235,1.533850086906548,1.1828184894126108,0.3241050899544006,1.0830068932595371,1.078470433231522,0.0070480710534949614,1934,2879,16
IID,Q16,B136-qroll-q0.17-w504-d0.50,B136,25.0,0.17583777470620054,0.25958130451344014,0.14420374486258877,0.4824130390433672,0.1415,1.47625449052209,1.1685733326175267,0.3240206818777768,0.9517197914402511,0.9469156243630027,0.006883337435184445,1934,2879,16
IID,Q16,B136-qroll-q0.17-w504-d1.00,B136,0.0,0.20918912575660364,0.2648390758837377,0.14489394002559383,0.47983517279737026,0.251,1.2660269740401517,1.1825105220644272,0.3241479912435402,1.168188126601357,1.1692152550705066,0.006790870002530803,1934,2879,16
IID,Q16,B136-qroll-q0.17-w504-d1.00,B136,10.0,0.21146530297066923,0.26485635828708826,0.1419961059615128,0.48711361216291615,0.2815,1.2524813979711107,1.1830906370845984,0.3240843671058363,1.0775144029840287,1.0742375638542856,0.0069544086643606685,1934,2879,16
IID,Q16,B136-qroll-q0.17-w504-d1.00,B136,25.0,0.2147479087968034,0.26360302184633133,0.14745585048645996,0.4823563077550894,0.2875,1.227499831422131,1.1700131653174206,0.3239980793820483,0.9407268090275226,0.9396099492676928,0.006683237972580064,1934,2879,16
IID,Q16,B136-qroll-q0.17-w1008-d0.50,B136,0.0,0.14692047370709926,0.26823119044639415,0.1422066753937345,0.48021971822857,0.0605,1.8256896651527275,1.1768094831654714,0.32418791125829866,1.1454001091111439,1.1520231980697613,0.00682569178045984,1934,2879,16
