panel,H,N,gross,phase,delay,anchor,turn_yr,drag_bp_yr,avg_names,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_margin_pp,cagr_margin_pp,pass4a,pass4b,a_h1,a_h2,a_dd,b_h1,b_h2,b_oos,b_dd,b_cagr,is_sh,is_b_sh,is_b_dd,is_b_cagr
U56,42,15,0.55,Mon,3,False,3.5174288218775347,35.174288218775345,14.052154195011338,0.11530048868608378,1.1033381871128933,-0.1688433551353533,1.2128548969138155,1.0360235022864455,1.1210995013499632,0.12590247269381893,1.102391684968405,-0.16884335513535298,3.3460251115420725,0.9362250394390079,False,True,False,False,False,True,True,True,True,True,1.1210995013499632,True,True,False
U56,42,15,0.65,Mon,3,False,4.142043741839635,41.420437418396354,14.052154195011338,0.13648065656791686,1.1037486571081947,-0.1971428248765259,1.2131498964574976,1.0366679277392725,1.1213397002919934,0.14907056000962515,1.1029806059343434,-0.19714282487652612,0.5160781374248136,3.0542418276223158,False,True,False,False,False,True,True,True,True,True,1.1213397002919934,True,True,True
U56,63,15,0.55,Mon,3,False,2.8450756774452666,28.450756774452664,14.108843537414966,0.11293541792316764,1.0615998504328867,-0.1840469803161222,1.2762582613545261,0.9113209911546151,1.1734119339871647,0.11448166484642508,0.9964607957270749,-0.1840469803161222,1.8256625934651827,0.6997179631473935,False,True,True,False,False,True,True,True,True,True,1.1734119339871647,True,True,True
U56,63,15,0.65,Mon,3,False,3.3463840657967374,33.463840657967374,14.108843537414966,0.13357003682594715,1.0618374585092365,-0.21474388170855951,1.2763136511371258,0.9119374612705251,1.1734667294105616,0.13525185839598586,0.9969441870131597,-0.2147438817085594,-1.2440275457785477,2.7631798534253447,False,False,True,False,False,True,True,True,False,True,1.1734667294105616,True,True,True
U56,126,15,0.55,Mon,3,False,2.1370013747738184,21.370013747738184,14.105442176870747,0.11239277368881528,1.066072573607098,-0.16613447839986806,1.1873648083483948,0.9842773845996222,1.0779118773579621,0.12155887413226107,1.066010208179404,-0.1661344783998676,3.616912785090598,0.6454535397121584,False,True,False,False,False,True,True,True,True,True,1.0779118773579621,True,True,False
U56,126,15,0.65,Mon,3,False,2.5116439262378094,25.116439262378094,14.105442176870747,0.1329252459269672,1.0661395858908782,-0.1941723094830594,1.1874538624287105,0.984474999538454,1.0780009567379323,0.1437827021137914,1.066118931073955,-0.1941723094830593,0.8131296767714624,2.6987007635273494,False,True,False,False,False,True,True,True,True,True,1.0780009567379323,True,True,True
U56,189,15,0.55,Mon,3,False,1.6386651648804085,16.386651648804083,14.096371882086167,0.12010061343688982,1.126344627360945,-0.15996019923680782,1.2922814890317806,1.015753018546605,1.1437077899966557,0.13079177045879975,1.1251019068348949,-0.15996019923680815,4.234340701396622,1.4162375145196124,False,True,True,False,False,True,True,True,True,True,1.1437077899966557,True,True,True
U56,189,15,0.65,Mon,3,False,1.9213190738706805,19.213190738706803,14.096371882086167,0.14217791529467583,1.1264904363214958,-0.18702972727810863,1.292524990996387,1.0160098176871897,1.1440123294957931,0.15485087585464274,1.1252119603583433,-0.18702972727810874,1.5273878972665411,3.6239677002982127,False,True,True,False,False,True,True,True,True,True,1.1440123294957931,True,False,True
U56,252,15,0.55,Mon,3,False,1.5096807464300177,15.096807464300177,14.096371882086167,0.11853370813244424,1.1521535781256615,-0.16554783200961598,1.335383704393107,1.0092966490568227,1.2216440079209632,0.12069644111310152,1.1077958682756976,-0.1655478320096162,3.6755774241158057,1.2595469840750537,False,True,True,False,False,True,True,True,True,True,1.2216440079209632,True,True,True
U56,252,15,0.65,Mon,3,False,1.7709200438756758,17.70920043875676,14.096371882086167,0.14040004173512255,1.1521810461531237,-0.1935069556801856,1.3355717367345963,1.0094409584437434,1.2218081617329684,0.142892396117408,1.1078329746075815,-0.19350695568018572,0.8796650570588427,3.446180344342885,False,True,True,False,False,True,True,True,True,True,1.2218081617329684,True,False,True
U56,0,20,0.55,Mon,3,False,7.368228243139675,73.68228243139674,18.099773242630384,0.10089364961332303,1.1294831254014666,-0.1250749015733087,1.0888760413979086,1.1707813260311806,0.9983592506142487,0.1165811411033637,1.2283344165995007,-0.12507490157330903,7.722870467746534,-0.5044588678370667,False,False,False,False,False,True,True,True,True,False,0.9983592506142487,True,True,False
U56,0,20,0.65,Mon,3,False,8.69383666168582,86.9383666168582,18.099773242630384,0.11941145655598362,1.12936660706139,-0.14660691385567448,1.0885822931830211,1.1708275995205704,0.9980383473827392,0.13821965598130537,1.228358099190811,-0.14660691385567426,5.569669239509956,1.347321826428992,False,True,False,False,False,True,True,True,True,True,0.9980383473827392,True,True,False
U56,5,20,0.55,Mon,3,False,7.087433305858098,70.87433305858097,18.114512471655328,0.10083281381839093,1.1275761696206845,-0.12507490157330892,1.0736136831707783,1.1802078119257353,0.9826327509340499,0.11758355163448453,1.236472899983218,-0.12507490157330903,7.722870467746512,-0.5105424473302769,False,False,False,True,False,True,True,True,True,False,0.9826327509340499,True,True,False
U56,5,20,0.65,Mon,3,False,8.361989733245137,83.61989733245137,18.114512471655328,0.11933563949308823,1.127464037392952,-0.1466069138556747,1.0733158468371127,1.1802627764007219,0.9823046288378208,0.13942602335740228,1.2365069176816559,-0.14660691385567493,5.569669239509933,1.339740120139453,False,True,False,True,False,True,True,True,True,True,0.9823046288378208,True,True,False
U56,21,20,0.55,Mon,3,False,4.130559729239157,41.30559729239157,18.472789115646258,0.10368014589282848,1.1014360136069934,-0.15112608402943872,1.1789844554627458,1.0451342631826925,1.0902063709452026,0.11101846819599981,1.1134778997665855,-0.15112608402943917,5.117752222133531,-0.22580923988652218,False,False,False,False,False,True,True,True,True,False,1.0902063709452026,True,True,False
U56,21,20,0.65,Mon,3,False,4.866837532907394,48.66837532907394,18.472789115646258,0.12266764371320837,1.1013743199515218,-0.1767754712527304,1.1788464228923237,1.045208950451004,1.0900713361876517,0.13140322025316253,1.1134907328104882,-0.17677547125273063,2.552813499804363,1.6729405421514674,False,True,False,False,False,True,True,True,True,True,1.0900713361876517,True,True,True
U56,42,20,0.55,Mon,3,False,3.2251218255955174,32.25121825595517,18.614512471655328,0.10615251753463295,1.0958574174979738,-0.15922650133287874,1.2083930966631522,1.0202696004414198,1.1148572983944964,0.11391797023590455,1.0904719061296597,-0.15922650133287863,4.307710491789529,0.021427924293924983,False,True,False,False,False,True,True,True,True,True,1.1148572983944964,True,True,False
U56,42,20,0.65,Mon,3,False,3.79769521445467,37.9769521445467,18.614512471655328,0.12562872495043442,1.0960607124498882,-0.18624793879100088,1.208366432789108,1.0208106249282882,1.1147746173029442,0.13486626741493346,1.0909374282366855,-0.18624793879100077,1.605566745977316,1.9690486658740722,False,True,False,False,False,True,True,True,True,True,1.1147746173029442,True,True,True
U56,63,20,0.55,Mon,3,False,2.698950323799586,26.989503237995862,18.67800453514739,0.11056724568602827,1.099829977243016,-0.18543927761543333,1.2336321772020171,1.0122779512454165,1.1192371790699085,0.11976639706485304,1.0962166983710058,-0.18543927761543355,1.6864328635340708,0.46290073943345694,False,True,True,False,False,True,True,True,True,True,1.1192371790699085,True,True,False
U56,63,20,0.65,Mon,3,False,3.1747770941981637,31.747770941981635,18.67800453514739,0.13084190221846814,1.0998292814950952,-0.21642980059103178,1.2335582091914368,1.012538770056432,1.1191380987628852,0.14176776383652046,1.09636683101378,-0.21642980059103145,-1.4126194340257747,2.490366392677444,False,False,True,False,False,True,True,True,False,True,1.1191380987628852,True,True,True
U56,126,20,0.55,Mon,3,False,2.0547482044230896,20.547482044230897,18.746031746031747,0.10869861626184396,1.0721619572735752,-0.16619079270269033,1.1930456275818802,0.9883068685242462,1.0752395110347004,0.11758008739742021,1.0769868326635617,-0.16619079270269077,3.611281354808371,0.276037797015026,False,True,False,False,False,True,True,True,True,True,1.0752395110347004,True,True,False
U56,126,20,0.65,Mon,3,False,2.4140357761490514,24.140357761490513,18.746031746031747,0.128574261391744,1.0722249593672721,-0.19421471223996278,1.1930491376664816,0.9885654348947068,1.075284625439082,0.13911820434345334,1.0771132156332894,-0.19421471223996256,0.8088894010811254,2.2636023100050293,False,True,False,False,False,True,True,True,True,True,1.075284625439082,True,True,True
U56,189,20,0.55,Mon,3,False,1.5607727938511071,15.607727938511072,18.733560090702948,0.11539153031936622,1.1378189059604937,-0.1699371500566731,1.3347604264995219,1.0076829569034893,1.2158808129644787,0.12126455200575048,1.0976644621820075,-0.16993715005667298,3.2366456194100945,0.945329202767252,False,True,True,False,False,True,True,True,True,True,1.2158808129644787,True,True,True
U56,189,20,0.65,Mon,3,False,1.8300287913102495,18.300287913102494,18.733560090702948,0.1366191809600854,1.137705521187115,-0.19857870133761524,1.334692809255877,1.0077717256204093,1.2158137760454368,0.143507200676962,1.0976368040254707,-0.1985787013376149,0.37249049131587997,3.0680942668391706,False,True,True,False,False,True,True,True,True,True,1.2158137760454368,True,True,True
U56,252,20,0.55,Mon,3,False,1.4767292372199046,14.767292372199046,18.72562358276644,0.11818380892125213,1.1561112888126683,-0.16167125494752532,1.2253945172584886,1.1099388189758024,1.1131015348489661,0.13010689610691362,1.1917529200645134,-0.1616712549475261,4.0632351303248715,1.224557062955843,False,True,False,False,False,True,True,True,True,True,1.1131015348489661,True,True,False
U56,252,20,0.65,Mon,3,False,1.7306976409808061,17.306976409808062,18.72562358276644,0.13998337983095444,1.1560174303629345,-0.18908052885664062,1.2256397504759102,1.1097126017561536,1.113371649821691,0.15422275344478087,1.1914333883417119,-0.18908052885664073,1.322307739413342,3.4045141539260735,False,True,False,False,False,True,True,True,True,True,1.113371649821691,True,False,True
U56,0,10,0.55,Tue,1,False,10.00661300350293,100.06613003502929,9.35897435897436,0.1082624935842551,1.033011081880761,-0.1443662800968678,0.9581424135116539,1.1028506304829147,0.8958501376876341,0.1272809129639032,1.1354294388156037,-0.1443662800968677,5.793732615390623,0.2324255292561403,False,False,False,False,False,False,True,True,True,True,0.8958501376876341,False,True,False
U56,0,10,0.65,Tue,1,False,11.810722346829433,118.10722346829434,9.35897435897436,0.1279637612291733,1.0335971610893175,-0.1690612530442136,0.9581703791389734,1.1039142245764457,0.8958111464115864,0.15079522787010968,1.1364645365634214,-0.1690612530442135,3.3242353206560438,2.20255229374796,False,False,False,False,False,False,True,True,True,True,0.8958111464115864,False,False,False
U56,5,10,0.55,Tue,1,False,9.175664223249006,91.75664223249007,9.362051282051283,0.11027796603545137,1.0485625670216125,-0.14116019792820422,0.9819412885640665,1.1116633967488503,0.9180342071530289,0.12914217968359298,1.1460714008141972,-0.141160197928204,6.114340832256982,0.4339727743757668,False,True,False,False,False,True,True,True,True,True,0.9180342071530289,True,True,False
U56,5,10,0.65,Tue,1,False,10.828745125215953,108.28745125215953,9.362051282051283,0.13039660289891675,1.0492524173615065,-0.16534808310778304,0.9821024918441424,1.1128065827060485,0.9181389094356718,0.15303994790871078,1.1471794152277712,-0.16534808310778337,3.6955523142991,2.4458364607223047,False,True,False,False,False,True,True,True,True,True,0.9181389094356718,True,False,False
U56,21,10,0.55,Tue,1,False,5.480519120088121,54.80519120088121,9.415384615384616,0.12098877779740258,1.0824936090961637,-0.15554939736340812,1.118627331599891,1.0604759358511384,1.0555892986512037,0.13173906939940294,1.1062445291433665,-0.15554939736340834,4.675420888736593,1.505053950570888,False,True,False,False,False,True,True,True,True,True,1.0555892986512037,True,True,True
U56,21,10,0.65,Tue,1,False,6.459603929754874,64.59603929754874,9.415384615384616,0.14318027415744083,1.0833703141437334,-0.18169799637775874,1.1186304236841258,1.0621240058355654,1.0555303505566882,0.15608665196998373,1.107801920375039,-0.18169799637775874,2.0605609873015296,3.7242035865747134,False,True,False,False,False,True,True,True,True,True,1.0555303505566882,True,False,True
U56,42,10,0.55,Tue,1,False,4.174022580244901,41.74022580244901,9.435897435897436,0.1251739408732626,1.0951547309982506,-0.16108678894473205,1.2038463209784465,1.0189967827586413,1.1071253182460286,0.13483254768638098,1.0943610142043523,-0.16108678894473227,4.121681730604198,1.9235702581568912,False,True,False,False,False,True,True,True,True,True,1.1071253182460286,True,True,True
U56,42,10,0.65,Tue,1,False,4.914565805130837,49.145658051308374,9.435897435897436,0.14816692146049038,1.0960524406993144,-0.1880968386963009,1.2038497403343003,1.020708336888146,1.107069952964125,0.15971618770034168,1.095950253418176,-0.188096838696301,1.4206767554473143,4.2228683168796675,False,True,False,False,False,True,True,True,True,True,1.107069952964125,True,False,True
U56,63,10,0.55,Tue,1,False,3.2655308299462797,32.655308299462796,9.43897435897436,0.1320950217334238,1.120349707782903,-0.21522888109243998,1.3422414518641101,0.9693889054109343,1.2528617298466755,0.134284438126121,1.046502299123858,-0.21522888109243976,-1.2925274841665946,2.61567834417301,False,False,True,False,False,True,True,True,False,True,1.2528617298466755,True,True,True
U56,63,10,0.65,Tue,1,False,3.840812764572829,38.40812764572829,9.43897435897436,0.15650701256592514,1.121337983852772,-0.2501667362808838,1.3422227400410183,0.9714163286059071,1.252762876536097,0.15900324757754714,1.0483463466631457,-0.2501667362808834,-4.786313003010978,5.056877427423144,False,False,True,False,False,True,True,True,False,True,1.252762876536097,True,False,True
U56,126,10,0.55,Tue,1,False,2.159553216385593,21.59553216385593,9.443076923076923,0.13509772748891646,1.1758867271369846,-0.14560805933112364,1.3264579790979834,1.0703170418973358,1.2365933370602236,0.14165205127520508,1.143377006064305,-0.14560805933112375,5.66955469196504,2.9159489197222763,False,True,True,False,False,True,True,True,True,True,1.2365933370602236,True,True,True
U56,126,10,0.65,Tue,1,False,2.5349583983191564,25.349583983191565,9.443076923076923,0.16014416858264924,1.1767697352779745,-0.17031888205003642,1.3261811205466805,1.0721760223223558,1.2362076956663175,0.1679642040080529,1.1451445257181605,-0.17031888205003665,3.1984724200737613,5.420593029095554,False,True,True,False,False,True,True,True,True,True,1.2362076956663175,True,False,True
U56,189,10,0.55,Tue,1,False,1.7324458681525532,17.32445868152553,9.448205128205128,0.12379013223056234,1.060277093256832,-0.1789732528192075,1.226760470904055,0.9594516511882186,1.0913021872567692,0.13712390981398226,1.0564664911597774,-0.17897325281920795,2.333035343156653,1.7851893938868644,False,True,False,False,False,True,True,True,True,True,1.0913021872567692,True,False,True
U56,189,10,0.65,Tue,1,False,2.0289024604368358,20.289024604368358,9.448205128205128,0.14633483006406478,1.060691056777642,-0.21017812759642107,1.2271515085022977,0.9599504911963095,1.0917421806107397,0.16204452848137407,1.0568888227018727,-0.2101781275964213,-0.7874521345647034,4.039659177237108,False,False,False,False,False,True,True,True,False,True,1.0917421806107397,True,False,True
U56,252,10,0.55,Tue,1,False,1.5111136400959524,15.111136400959523,9.452307692307693,0.1152414517289253,1.0551242327661785,-0.17033371476722536,0.936984014065809,1.1613012924413115,0.8297348237035089,0.14491507305602092,1.218232404747163,-0.17033371476722559,3.1969891483548674,0.9303213437231603,False,False,False,False,False,False,True,True,True,True,0.8297348237035089,False,False,False
U56,252,10,0.65,Tue,1,False,1.7699780886219525,17.699780886219525,9.452307692307693,0.13630070065673427,1.055845283815981,-0.19872663548713765,0.9374349942459731,1.1622496241390028,0.8301802034801027,0.17195981245484515,1.2191433626319608,-0.1987266354871381,0.3576970763636389,3.0362462365040574,False,False,False,False,False,False,True,True,True,True,0.8301802034801027,False,False,False
U56,0,15,0.55,Tue,1,False,8.394831158196167,83.94831158196168,13.832820512820513,0.10703670130243337,1.119338094694152,-0.14307378896723855,1.0232284434053702,1.2078323156214725,0.9364083245826408,0.12911145534021262,1.2541911452266525,-0.14307378896723877,5.922981728353549,0.1098463010739667,False,True,False,True,False,True,True,True,True,True,0.9364083245826408,True,True,False
U56,0,15,0.65,Tue,1,False,9.905553238457939,99.0555323845794,13.832820512820513,0.12672250569526633,1.119840548193911,-0.1675809888875367,1.0232088057164055,1.208774534617426,0.9363102115004173,0.15325691858531343,1.255113376239266,-0.1675809888875367,3.472261736323734,2.078426740357263,False,True,False,True,False,True,True,True,True,True,0.9363102115004173,True,True,False
U56,5,15,0.55,Tue,1,False,7.71769662785473,77.1769662785473,13.844102564102563,0.1090301195042449,1.1351204273129454,-0.14449163863340975,1.068797099458378,1.1990730370234155,0.9776330855672016,0.1293117854222916,1.2519147693048664,-0.14449163863340986,5.781196761736429,0.30918812125512035,False,True,False,True,False,True,True,True,True,True,0.9776330855672016,True,True,False
U56,5,15,0.65,Tue,1,False,9.105838542886103,91.05838542886103,13.844102564102563,0.1291136588041104,1.1356247871300609,-0.16921930691780795,1.0687740645396007,1.2000278880738808,0.9775410709730875,0.15349006047662517,1.2528369128110877,-0.16921930691780818,3.3084299332966083,2.317542051241671,False,True,False,True,False,True,True,True,True,True,0.9775410709730875,True,True,False
U56,21,15,0.55,Tue,1,False,4.917400905769248,49.17400905769248,13.986666666666666,0.11085615650088121,1.1032339060394531,-0.15356485197864878,1.0847725401750858,1.1276994182494573,0.993648110618511,0.1279315685870921,1.1858553894717476,-0.1535648519786489,4.873875427212527,0.4917918209187508,False,True,False,False,False,True,True,True,True,True,0.993648110618511,True,True,False
U56,21,15,0.65,Tue,1,False,5.79521547828453,57.9521547828453,13.986666666666666,0.131249436787233,1.103952980619392,-0.17941748857665618,1.0846980456902027,1.1291135416346336,0.9935047957055095,0.1517899671122407,1.1871841562508378,-0.17941748857665585,2.2886117674117856,2.5311198495539298,False,True,False,False,False,True,True,True,True,True,0.9935047957055095,True,True,True
U56,42,15,0.55,Tue,1,False,3.76324530755417,37.632453075541704,14.058461538461538,0.11479723232210182,1.099617565260919,-0.16756567279444445,1.1545209049800889,1.0703613911174676,1.0755981538519968,0.12750143483332477,1.1243730055908154,-0.16756567279444468,3.4737933456329584,0.8858994030408116,False,True,False,False,False,True,True,True,True,True,1.0755981538519968,True,True,False
U56,42,15,0.65,Tue,1,False,4.430061150260619,44.300611502606195,14.058461538461538,0.13593208988026984,1.1005053752074336,-0.19556876770795661,1.154662150446297,1.0719315283892166,1.0756735966996533,0.15115019426138843,1.125848858917967,-0.19556876770795661,0.6734838542817423,2.9993851588576135,False,True,False,False,False,True,True,True,True,True,1.0756735966996533,True,True,True
U56,63,15,0.55,Tue,1,False,3.096640294559215,30.96640294559215,14.089230769230769,0.11909122128343164,1.1086500831466186,-0.1995474653541801,1.2071076273009058,1.0503162029018367,1.0891322991740469,0.13346677751397995,1.1325743630085612,-0.19954746535417978,0.2756140896593928,1.3152982991737936,False,True,False,False,False,True,True,True,True,True,1.0891322991740469,True,True,False
U56,63,15,0.65,Tue,1,False,3.642274851454164,36.42274851454164,14.089230769230769,0.1410435888206516,1.109343995415164,-0.23233113828807173,1.2071098358730084,1.0517261249197278,1.0890505263790557,0.15826285030612608,1.1338487656576282,-0.23233113828807195,-3.002753203729769,3.51053505289579,False,False,False,False,False,True,True,True,False,True,1.0890505263790557,True,True,True
U56,126,15,0.55,Tue,1,False,2.182099933859647,21.82099933859647,14.085128205128205,0.12530821288164606,1.1550116949046259,-0.16009803519836774,1.2785738429320341,1.0759199569648263,1.169689073993947,0.1362316732386757,1.154918005837165,-0.16009803519836752,4.22055710524063,1.9369974589952363,False,True,True,False,False,True,True,True,True,True,1.169689073993947,True,True,True
U56,126,15,0.65,Tue,1,False,2.561681987789948,25.61681987789948,14.085128205128205,0.14850808859585163,1.1558346543259443,-0.18690832968981475,1.2787165978831576,1.0773848184821013,1.169807138979327,0.16156085651494578,1.1562624032537694,-0.18690832968981408,1.5395276560959292,4.256985030415793,False,True,True,False,False,True,True,True,True,True,1.169807138979327,True,True,True
U56,189,15,0.55,Tue,1,False,1.7390238845492565,17.390238845492565,14.102564102564102,0.11819402411767976,1.1017952468377743,-0.15847710044747199,1.2202069295802045,1.029556016263293,1.0882515323984656,0.13190396676919813,1.1216572221850216,-0.1584771004474721,4.382650580330205,1.2255785825986063,False,True,False,False,False,True,True,True,True,True,1.0882515323984656,True,True,False
U56,189,15,0.65,Tue,1,False,2.0397689952563094,20.397689952563095,14.102564102564102,0.13990339016111175,1.1024022745587982,-0.18493280966748382,1.2202671364510083,1.0306683612450078,1.088315081603175,0.15625590417923463,1.1226538213493173,-0.1849328096674836,1.7370796583290216,3.396515186941805,False,True,False,False,False,True,True,True,True,True,1.088315081603175,True,False,True
U56,252,15,0.55,Tue,1,False,1.5116423272494464,15.116423272494464,14.117948717948718,0.12570090938229583,1.192103345593433,-0.1641791107314715,1.1867106461911658,1.2060847107703496,1.0674870213393617,0.14535602483920917,1.2859248995245138,-0.16417911073147196,3.8124495519302526,1.9762671090602133,False,True,False,True,False,True,True,True,True,True,1.0674870213393617,True,False,False
U56,252,15,0.65,Tue,1,False,1.7718028898329041,17.71802889832904,14.117948717948718,0.14901628163912695,1.1926111395950363,-0.19155056795405478,1.186960198767232,1.2068521890189166,1.067704932036946,0.17266271542608336,1.2866343939364018,-0.19155056795405456,1.0753038296719253,4.307804334743325,False,True,False,True,False,True,True,True,True,True,1.067704932036946,True,False,True
U56,0,20,0.55,Tue,1,False,7.431984144345243,74.31984144345243,18.10153846153846,0.1042835639134807,1.1720732543881012,-0.1310365410957739,1.1793834769653082,1.173626706328246,1.063179499724643,0.11867369208084066,1.2547984407286625,-0.13103654109577412,7.126706515500015,-0.16546743782129975,False,False,False,False,False,True,True,True,True,False,1.063179499724643,True,True,False
U56,0,20,0.65,Tue,1,False,8.767805402520795,87.67805402520794,18.10153846153846,0.12354465548236515,1.1725105491863252,-0.15359785151083283,1.1792205323968183,1.1745947892350617,1.0629484820436295,0.14083823006729523,1.2557183523223294,-0.15359785151083272,4.870575473994121,1.760641719067145,False,True,False,False,False,True,True,True,True,True,1.0629484820436295,True,True,False
U56,5,20,0.55,Tue,1,False,6.854170785076191,68.54170785076191,18.13230769230769,0.10421630777918578,1.170815599039233,-0.13081595457062511,1.181175125065437,1.1702303661540705,1.062309919574541,0.11878066215890715,1.2531838844988628,-0.13081595457062478,7.148765168014892,-0.17219305125079215,False,False,False,False,False,True,True,True,True,False,1.062309919574541,True,True,False
U56,5,20,0.65,Tue,1,False,8.08579563307411,80.8579563307411,18.13230769230769,0.12346307668216694,1.171257429840861,-0.15333822055712332,1.1809926979715848,1.1712219269837227,1.0620603195407774,0.1409646855877733,1.2541234130169068,-0.15333822055712343,4.896538569365072,1.7524838390473239,False,True,False,False,False,True,True,True,True,True,1.0620603195407774,True,True,False
U56,21,20,0.55,Tue,1,False,4.462121550046469,44.621215500464686,18.466666666666665,0.10724157597591955,1.1385553750756996,-0.15573662317478576,1.1772701109886723,1.117490080271779,1.0825567719297848,0.11962782041722964,1.1836735780241854,-0.15573662317478576,4.656698307598828,0.13033376842258443,False,True,False,False,False,True,True,True,True,True,1.0825567719297848,True,True,False
U56,21,20,0.65,Tue,1,False,5.25773516497516,52.5773516497516,18.466666666666665,0.12702099634215158,1.1390445271056253,-0.1822925250812819,1.1770095761705837,1.1186613609116585,1.0822123486557396,0.14190012006678931,1.1847646441217818,-0.1822925250812819,2.001108116949213,2.108275805045788,False,True,False,False,False,True,True,True,True,True,1.0822123486557396,True,True,True
U56,42,20,0.55,Tue,1,False,3.371253452157958,33.71253452157958,18.60205128205128,0.11421779210027805,1.1563549928508672,-0.1669548203133896,1.255584108781723,1.0940663098992127,1.1393890227385772,0.12621983796071934,1.1767787880699756,-0.1669548203133896,3.534878593738444,0.8279553808584348,False,True,True,False,False,True,True,True,True,True,1.1393890227385772,True,True,False
U56,42,20,0.65,Tue,1,False,3.9680331186739304,39.6803311867393,18.60205128205128,0.13536712526089745,1.1570982506730867,-0.194886742470887,1.2555577523454164,1.0955721924768118,1.139310115067353,0.14977338676544072,1.1781377617883066,-0.1948867424708871,0.741686377988704,2.9428886969203747,False,True,True,False,False,True,True,True,True,True,1.139310115067353,True,True,True
U56,63,20,0.55,Tue,1,False,2.85239689916509,28.5239689916509,18.685128205128205,0.10450749561648709,1.0379364976285586,-0.19724087916896726,1.1434453598131353,0.9712344549492824,1.0162832265136603,0.11641432691057729,1.061275641845379,-0.19724087916896715,0.5062727081806773,-0.14307426752066116,False,False,False,False,False,True,True,True,True,False,1.0162832265136603,True,True,False
U56,63,20,0.65,Tue,1,False,3.354540735710225,33.54540735710225,18.685128205128205,0.12363444716567384,1.0386316461066116,-0.22961098000238922,1.1434054334468504,0.9727072741879847,1.0161704736500559,0.1378927230080902,1.0625813837204574,-0.2296109800023889,-2.7307373751615183,1.7696208873980144,False,False,False,False,False,True,True,True,False,True,1.0161704736500559,True,False,True
U56,126,20,0.55,Tue,1,False,2.0966848195559047,20.966848195559045,18.702564102564104,0.11540797186076412,1.1417401267216907,-0.14997036488407667,1.18570229317713,1.1194469040497255,1.0619825923951398,0.13157542191662142,1.2038604846954069,-0.14997036488407745,5.2333241366697365,0.9469733569070424,False,True,False,False,False,True,True,True,True,True,1.0619825923951398,True,True,False
U56,126,20,0.65,Tue,1,False,2.4616762716986376,24.616762716986376,18.702564102564104,0.13672913097001382,1.142453396033222,-0.17524693272418235,1.1859039185962343,1.1206558532911524,1.0621559879743738,0.15613801041376996,1.2049628007070528,-0.17524693272418168,2.705667352659169,3.0790892678320123,False,True,False,False,False,True,True,True,True,True,1.0621559879743738,True,True,True
U56,189,20,0.55,Tue,1,False,1.636890807202618,16.36890807202618,18.73846153846154,0.1204424387435743,1.1738402578741485,-0.1754839890133819,1.3309530910441172,1.0730880904911593,1.2081011530062449,0.13013208898750173,1.1623129200663993,-0.17548398901338147,2.6819617237392124,1.4504200451880598,False,True,True,False,False,True,True,True,True,True,1.2081011530062449,True,True,True
U56,189,20,0.65,Tue,1,False,1.9193518008401431,19.19351800840143,18.73846153846154,0.1427276606811685,1.174221254173516,-0.20477657127560567,1.330936646778452,1.0739046351817494,1.208051924673571,0.15425807777421086,1.163036487068887,-0.2047765712756059,-0.24729650248316304,3.678942238947479,False,False,True,False,False,True,True,True,False,True,1.208051924673571,True,True,True
U56,252,20,0.55,Tue,1,False,1.4594586270590377,14.594586270590376,18.737435897435898,0.12386744785983361,1.2222698871865842,-0.16365677954902924,1.2982946645651168,1.1713519813876132,1.1860882147839786,0.13539979125475954,1.253188435015365,-0.16365677954902902,3.8646826701744796,1.7929209568139912,False,True,True,False,False,True,True,True,True,True,1.1860882147839786,True,True,True
U56,252,20,0.65,Tue,1,False,1.709831561750612,17.09831561750612,18.737435897435898,0.14690301415201912,1.2226879603239857,-0.191021661914625,1.2984832218126046,1.1720284330974788,1.1862830967640403,0.1607230951931411,1.2537832041367138,-0.19102166191462533,1.1281944336149041,4.096477586032542,False,True,True,False,False,True,True,True,True,True,1.1862830967640403,True,False,True
U56,0,10,0.55,Tue,2,False,10.006024135976016,100.06024135976017,9.35897435897436,0.11125702087520106,1.0505383890646125,-0.13606097820712593,1.0321759895953737,1.0734710245243158,0.9823773812347464,0.1247875263935394,1.1034855303446887,-0.13606097820712604,6.624262804364811,0.5318782583507362,False,True,False,False,False,True,True,True,True,True,0.9823773812347464,True,True,False
U56,0,10,0.65,Tue,2,False,11.80970911715925,118.0970911715925,9.35897435897436,0.1314811650851424,1.0505184706474038,-0.15956053579098084,1.0320327715040831,1.0735692184772425,0.9821834954760866,0.14764068998765012,1.1035917814003093,-0.15956053579098073,4.27430704597932,2.5542926793448704,False,True,False,False,False,True,True,True,True,True,0.9821834954760866,True,False,True
U56,5,10,0.55,Tue,2,False,9.174515413835742,91.74515413835742,9.362051282051283,0.1081561541943794,1.0229126024436768,-0.13374172190310996,1.0100862940499808,1.041103530828964,0.9510978256528921,0.12186904053432479,1.0783636729825496,-0.13374172190310996,6.856188434766408,0.22179159026857048,False,True,False,False,False,True,True,True,True,True,0.9510978256528921,True,True,False
