panel,cons,key,S,cost,gap
U56,CONSTn-dg,R3,0.85,15.0,0.09295030461661236
U56,CONSTn-dg,R3,0.85,20.0,0.10723290514437722
U56,CONSTn-dg,R3,0.85,25.0,0.12151814619069945
U56,CONSTn-dg,R3,0.85,30.0,0.1357988981664776
U56,CONSTn-rw,R3,0.85,0.0,0.06457155262833258
U56,CONSTn-rw,R3,0.85,5.0,0.07720273246738141
U56,CONSTn-rw,R3,0.85,10.0,0.08984620654849296
U56,CONSTn-rw,R3,0.85,15.0,0.10249396371012776
U56,CONSTn-rw,R3,0.85,20.0,0.11513799334294506
U56,CONSTn-rw,R3,0.85,25.0,0.12777030052629257
U56,CONSTn-rw,R3,0.85,30.0,0.14038292107750694
U56,CANDq,R3,0.95,0.0,0.02250955843451452
U56,CANDq,R3,0.95,5.0,0.023741199527178347
U56,CANDq,R3,0.95,10.0,0.02497329108132751
U56,CANDq,R3,0.95,15.0,0.026204748798483002
U56,CANDq,R3,0.95,20.0,0.027434489940287743
U56,CANDq,R3,0.95,25.0,0.028661435272471225
U56,CANDq,R3,0.95,30.0,0.029884510994498403
U56,CONSTn-dg,R3,0.95,0.0,0.037063323758456335
U56,CONSTn-dg,R3,0.95,5.0,0.04592669155298568
U56,CONSTn-dg,R3,0.95,10.0,0.05480065359738595
U56,CONSTn-dg,R3,0.95,15.0,0.0636816928702284
U56,CONSTn-dg,R3,0.95,20.0,0.07256628603887605
U56,CONSTn-dg,R3,0.95,25.0,0.08145090732882787
U56,CONSTn-dg,R3,0.95,30.0,0.09033203239505483
U56,CONSTn-rw,R3,0.95,0.0,0.05062832302933251
U56,CONSTn-rw,R3,0.95,5.0,0.0583958348935103
U56,CONSTn-rw,R3,0.95,10.0,0.06616812340482026
U56,CONSTn-rw,R3,0.95,15.0,0.07394072226000392
U56,CONSTn-rw,R3,0.95,20.0,0.08170916797143124
U56,CONSTn-rw,R3,0.95,25.0,0.08946900746819575
U56,CONSTn-rw,R3,0.95,30.0,0.09721580565067611
U56,CANDq,R3,1.0,0.0,0.0
U56,CANDq,R3,1.0,5.0,0.0
U56,CANDq,R3,1.0,10.0,0.0
U56,CANDq,R3,1.0,15.0,0.0
U56,CANDq,R3,1.0,20.0,0.0
U56,CANDq,R3,1.0,25.0,0.0
U56,CANDq,R3,1.0,30.0,0.0
U56,CONSTn-dg,R3,1.0,0.0,0.03792506044766486
U56,CONSTn-dg,R3,1.0,5.0,0.04396665287021939
U56,CONSTn-dg,R3,1.0,10.0,0.050014491738251454
U56,CONSTn-dg,R3,1.0,15.0,0.05606651633850268
U56,CONSTn-dg,R3,1.0,20.0,0.06212066280747219
U56,CONSTn-dg,R3,1.0,25.0,0.06817486602804246
U56,CONSTn-dg,R3,1.0,30.0,0.07422706152696523
U56,CONSTn-rw,R3,1.0,0.0,0.0479544930782001
U56,CONSTn-rw,R3,1.0,5.0,0.05322682699664649
U56,CONSTn-rw,R3,1.0,10.0,0.058502333237225645
U56,CONSTn-rw,R3,1.0,15.0,0.06377811344045548
U56,CONSTn-rw,R3,1.0,20.0,0.06905127068442751
U56,CONSTn-rw,R3,1.0,25.0,0.07431891414891689
U56,CONSTn-rw,R3,1.0,30.0,0.07957816375307392
U56,CANDq,LOWVOL,0.4,0.0,-0.20407567896596135
U56,CANDq,LOWVOL,0.4,5.0,-0.2578410393016134
U56,CANDq,LOWVOL,0.4,10.0,-0.31168393419798746
U56,CANDq,LOWVOL,0.4,15.0,-0.36552007107302087
U56,CANDq,LOWVOL,0.4,20.0,-0.41926546564319694
U56,CANDq,LOWVOL,0.4,25.0,-0.47283684452277785
U56,CANDq,LOWVOL,0.4,30.0,-0.5261520387019816
U56,CONSTn-dg,LOWVOL,0.4,0.0,-0.1503360908802891
U56,CONSTn-dg,LOWVOL,0.4,5.0,-0.18092961003321695
U56,CONSTn-dg,LOWVOL,0.4,10.0,-0.21154856003699296
U56,CONSTn-dg,LOWVOL,0.4,15.0,-0.24216107505020534
U56,CONSTn-dg,LOWVOL,0.4,20.0,-0.2727353762606155
U56,CONSTn-dg,LOWVOL,0.4,25.0,-0.30323986440995887
U56,CONSTn-dg,LOWVOL,0.4,30.0,-0.3336432109388756
U56,CONSTn-rw,LOWVOL,0.4,0.0,-0.17639130101094613
U56,CONSTn-rw,LOWVOL,0.4,5.0,-0.20505727156188858
U56,CONSTn-rw,LOWVOL,0.4,10.0,-0.23374384442672602
U56,CONSTn-rw,LOWVOL,0.4,15.0,-0.26242010087566703
U56,CONSTn-rw,LOWVOL,0.4,20.0,-0.29105521156845193
U56,CONSTn-rw,LOWVOL,0.4,25.0,-0.3196185280806816
U56,CONSTn-rw,LOWVOL,0.4,30.0,-0.348079673046922
U56,CANDq,LOWVOL,0.55,0.0,-0.1353413653575064
U56,CANDq,LOWVOL,0.55,5.0,-0.16849797773206565
U56,CANDq,LOWVOL,0.55,10.0,-0.20170267499656735
U56,CANDq,LOWVOL,0.55,15.0,-0.23491679913300767
U56,CANDq,LOWVOL,0.55,20.0,-0.2681017775793876
U56,CANDq,LOWVOL,0.55,25.0,-0.30121925190361976
U56,CANDq,LOWVOL,0.55,30.0,-0.3342312044833948
U56,CONSTn-dg,LOWVOL,0.55,0.0,-0.09903868378396985
U56,CONSTn-dg,LOWVOL,0.55,5.0,-0.11488938382706526
U56,CONSTn-dg,LOWVOL,0.55,10.0,-0.13074681590145
U56,CONSTn-dg,LOWVOL,0.55,15.0,-0.14659878565757944
U56,CONSTn-dg,LOWVOL,0.55,20.0,-0.16243312311217695
U56,CONSTn-dg,LOWVOL,0.55,25.0,-0.1782377075311048
U56,CONSTn-dg,LOWVOL,0.55,30.0,-0.1940004920650752
U56,CONSTn-rw,LOWVOL,0.55,0.0,-0.13285389245693313
U56,CONSTn-rw,LOWVOL,0.55,5.0,-0.14751154603604544
U56,CONSTn-rw,LOWVOL,0.55,10.0,-0.1621709905326888
U56,CONSTn-rw,LOWVOL,0.55,15.0,-0.17681889623222324
U56,CONSTn-rw,LOWVOL,0.55,20.0,-0.19144197344995129
U56,CONSTn-rw,LOWVOL,0.55,25.0,-0.20602700317419975
U56,CONSTn-rw,LOWVOL,0.55,30.0,-0.220560867326542
U56,CANDq,LOWVOL,0.7,0.0,-0.11448309278393853
U56,CANDq,LOWVOL,0.7,5.0,-0.1335169519285725
U56,CANDq,LOWVOL,0.7,10.0,-0.1525818793070236
U56,CANDq,LOWVOL,0.7,15.0,-0.1716603322804986
U56,CANDq,LOWVOL,0.7,20.0,-0.19073477348464574
U56,CANDq,LOWVOL,0.7,25.0,-0.20978771512009908
U56,CANDq,LOWVOL,0.7,30.0,-0.22880176285099085
U56,CONSTn-dg,LOWVOL,0.7,0.0,-0.12414015002712442
U56,CONSTn-dg,LOWVOL,0.7,5.0,-0.13371892679822994
U56,CONSTn-dg,LOWVOL,0.7,10.0,-0.14329722902067588
U56,CONSTn-dg,LOWVOL,0.7,15.0,-0.15286954671587205
U56,CONSTn-dg,LOWVOL,0.7,20.0,-0.1624303773693948
U56,CONSTn-dg,LOWVOL,0.7,25.0,-0.1719742342492322
U56,CONSTn-dg,LOWVOL,0.7,30.0,-0.18149565467231
U56,CONSTn-rw,LOWVOL,0.7,0.0,-0.15131386163747895
U56,CONSTn-rw,LOWVOL,0.7,5.0,-0.16026757720278317
U56,CONSTn-rw,LOWVOL,0.7,10.0,-0.16921765854277127
U56,CONSTn-rw,LOWVOL,0.7,15.0,-0.17815668169828935
U56,CONSTn-rw,LOWVOL,0.7,20.0,-0.18707724411581772
U56,CONSTn-rw,LOWVOL,0.7,25.0,-0.1959719792847353
U56,CONSTn-rw,LOWVOL,0.7,30.0,-0.20483357121962742
U56,CANDq,LOWVOL,0.85,0.0,-0.06322669035554185
U56,CANDq,LOWVOL,0.85,5.0,-0.07473905076410303
U56,CANDq,LOWVOL,0.85,10.0,-0.0862714703563855
U56,CANDq,LOWVOL,0.85,15.0,-0.09781683718784662
U56,CANDq,LOWVOL,0.85,20.0,-0.10936802824718272
U56,CANDq,LOWVOL,0.85,25.0,-0.1209179225158159
U56,CANDq,LOWVOL,0.85,30.0,-0.1324594139854065
U56,CONSTn-dg,LOWVOL,0.85,0.0,-0.11923687078729994
U56,CONSTn-dg,LOWVOL,0.85,5.0,-0.12366530424666611
U56,CONSTn-dg,LOWVOL,0.85,10.0,-0.128092836616016
U56,CONSTn-dg,LOWVOL,0.85,15.0,-0.13251769265766677
U56,CONSTn-dg,LOWVOL,0.85,20.0,-0.13693809762996578
U56,CONSTn-dg,LOWVOL,0.85,25.0,-0.14135227915126192
U56,CONSTn-dg,LOWVOL,0.85,30.0,-0.14575846905951273
U56,CONSTn-rw,LOWVOL,0.85,0.0,-0.14286344921678562
U56,CONSTn-rw,LOWVOL,0.85,5.0,-0.14708537573647673
U56,CONSTn-rw,LOWVOL,0.85,10.0,-0.15130540418372762
U56,CONSTn-rw,LOWVOL,0.85,15.0,-0.15551998092379815
U56,CONSTn-rw,LOWVOL,0.85,20.0,-0.15972555944172417
U56,CONSTn-rw,LOWVOL,0.85,25.0,-0.16391860654596258
U56,CONSTn-rw,LOWVOL,0.85,30.0,-0.16809560852204808
U56,CANDq,LOWVOL,0.95,0.0,-0.01211668091986473
U56,CANDq,LOWVOL,0.95,5.0,-0.016438472500047485
U56,CANDq,LOWVOL,0.95,10.0,-0.02076486859392057
U56,CANDq,LOWVOL,0.95,15.0,-0.025093819923845517
U56,CANDq,LOWVOL,0.95,20.0,-0.02942327635863018
U56,CANDq,LOWVOL,0.95,25.0,-0.033751190016152566
U56,CANDq,LOWVOL,0.95,30.0,-0.038075518352587046
U56,CONSTn-dg,LOWVOL,0.95,0.0,-0.06262926527481105
U56,CONSTn-dg,LOWVOL,0.95,5.0,-0.06611222074501444
U56,CONSTn-dg,LOWVOL,0.95,10.0,-0.06959756160961539
U56,CONSTn-dg,LOWVOL,0.95,15.0,-0.07308423631266059
U56,CONSTn-dg,LOWVOL,0.95,20.0,-0.0765711916581645
U56,CONSTn-dg,LOWVOL,0.95,25.0,-0.08005737370920796
U56,CONSTn-dg,LOWVOL,0.95,30.0,-0.08354172868805898
U56,CONSTn-rw,LOWVOL,0.95,0.0,-0.08761324593826969
U56,CONSTn-rw,LOWVOL,0.95,5.0,-0.09101957051962128
U56,CONSTn-rw,LOWVOL,0.95,10.0,-0.09442851950012698
U56,CONSTn-rw,LOWVOL,0.95,15.0,-0.09783751069847735
U56,CONSTn-rw,LOWVOL,0.95,20.0,-0.1012439623779452
U56,CONSTn-rw,LOWVOL,0.95,25.0,-0.10464529749560236
U56,CONSTn-rw,LOWVOL,0.95,30.0,-0.10803894793072755
U56,CANDq,LOWVOL,1.0,0.0,0.0
U56,CANDq,LOWVOL,1.0,5.0,0.0
U56,CANDq,LOWVOL,1.0,10.0,0.0
U56,CANDq,LOWVOL,1.0,15.0,0.0
U56,CANDq,LOWVOL,1.0,20.0,0.0
U56,CANDq,LOWVOL,1.0,25.0,0.0
U56,CANDq,LOWVOL,1.0,30.0,0.0
U56,CONSTn-dg,LOWVOL,1.0,0.0,-0.038196981091525695
U56,CONSTn-dg,LOWVOL,1.0,5.0,-0.04162842685941359
U56,CONSTn-dg,LOWVOL,1.0,10.0,-0.04506346491750479
U56,CONSTn-dg,LOWVOL,1.0,15.0,-0.04850118820543137
U56,CONSTn-dg,LOWVOL,1.0,20.0,-0.05194068766561599
U56,CONSTn-dg,LOWVOL,1.0,25.0,-0.05538105293117179
U56,CONSTn-dg,LOWVOL,1.0,30.0,-0.05882137301537649
U56,CONSTn-rw,LOWVOL,1.0,0.0,-0.06235719174895937
U56,CONSTn-rw,LOWVOL,1.0,5.0,-0.06569019101949558
U56,CONSTn-rw,LOWVOL,1.0,10.0,-0.06902694906404183
U56,CONSTn-rw,LOWVOL,1.0,15.0,-0.07236520704553628
U56,CONSTn-rw,LOWVOL,1.0,20.0,-0.0757027052316982
U56,CONSTn-rw,LOWVOL,1.0,25.0,-0.07903718657618852
U56,CONSTn-rw,LOWVOL,1.0,30.0,-0.08236640028563147
B136,CANDq,COMP,0.4,0.0,-0.0027560437459261955
B136,CANDq,COMP,0.4,5.0,0.06302622207605624
B136,CANDq,COMP,0.4,10.0,0.12893394869177977
B136,CANDq,COMP,0.4,15.0,0.1948683149319943
B136,CANDq,COMP,0.4,20.0,0.26073079544642586
B136,CANDq,COMP,0.4,25.0,0.3264236377384668
B136,CANDq,COMP,0.4,30.0,0.3918503286423089
B136,CONSTn-dg,COMP,0.4,0.0,0.048042994050158994
B136,CONSTn-dg,COMP,0.4,5.0,0.11626623126258673
B136,CONSTn-dg,COMP,0.4,10.0,0.18458587833605733
B136,CONSTn-dg,COMP,0.4,15.0,0.25292576460776317
B136,CONSTn-dg,COMP,0.4,20.0,0.32120990067818866
B136,CONSTn-dg,COMP,0.4,25.0,0.3893627625183003
B136,CONSTn-dg,COMP,0.4,30.0,0.4573095704833807
B136,CONSTn-rw,COMP,0.4,0.0,0.05224019469124852
B136,CONSTn-rw,COMP,0.4,5.0,0.11867309802937531
B136,CONSTn-rw,COMP,0.4,10.0,0.185171425277751
B136,CONSTn-rw,COMP,0.4,15.0,0.2516602216330873
B136,CONSTn-rw,COMP,0.4,20.0,0.31806483533059804
B136,CONSTn-rw,COMP,0.4,25.0,0.3843111973150987
B136,CONSTn-rw,COMP,0.4,30.0,0.45032609484694847
B136,CANDq,COMP,0.55,0.0,-0.01248183987235385
B136,CANDq,COMP,0.55,5.0,0.0306662581240148
B136,CANDq,COMP,0.55,10.0,0.07391212033967776
B136,CANDq,COMP,0.55,15.0,0.11720961927304407
B136,CANDq,COMP,0.55,20.0,0.1605126361331466
B136,CANDq,COMP,0.55,25.0,0.20377521283718347
B136,CANDq,COMP,0.55,30.0,0.24695170221267693
B136,CONSTn-dg,COMP,0.55,0.0,0.048828347760119906
B136,CONSTn-dg,COMP,0.55,5.0,0.09266282396286485
B136,CONSTn-dg,COMP,0.55,10.0,0.13656809948571902
B136,CONSTn-dg,COMP,0.55,15.0,0.1805129047779872
B136,CONSTn-dg,COMP,0.55,20.0,0.2244659543357166
B136,CONSTn-dg,COMP,0.55,25.0,0.26839601695564164
B136,CONSTn-dg,COMP,0.55,30.0,0.3122719855099856
B136,CONSTn-rw,COMP,0.55,0.0,0.057201605470695416
B136,CONSTn-rw,COMP,0.55,5.0,0.09887315752226511
B136,CONSTn-rw,COMP,0.55,10.0,0.14059505739841238
B136,CONSTn-rw,COMP,0.55,15.0,0.18233578223210167
B136,CONSTn-rw,COMP,0.55,20.0,0.22406384310594418
B136,CONSTn-rw,COMP,0.55,25.0,0.2657478607954631
B136,CONSTn-rw,COMP,0.55,30.0,0.30735664070379654
B136,CANDq,COMP,0.7,0.0,-0.0057168857789897665
B136,CANDq,COMP,0.7,5.0,0.02050900429343372
B136,CANDq,COMP,0.7,10.0,0.04679707831865765
B136,CANDq,COMP,0.7,15.0,0.07312662734106745
B136,CANDq,COMP,0.7,20.0,0.09947690957125055
B136,CANDq,COMP,0.7,25.0,0.12582719913638152
B136,CANDq,COMP,0.7,30.0,0.1521568345755694
B136,CONSTn-dg,COMP,0.7,0.0,0.012743971318115
B136,CONSTn-dg,COMP,0.7,5.0,0.04193804467944706
B136,CONSTn-dg,COMP,0.7,10.0,0.07118337614785208
B136,CONSTn-dg,COMP,0.7,15.0,0.1004656602418913
B136,CONSTn-dg,COMP,0.7,20.0,0.1297705624018024
B136,CONSTn-dg,COMP,0.7,25.0,0.15908374009232595
B136,CONSTn-dg,COMP,0.7,30.0,0.18839086388153958
B136,CONSTn-rw,COMP,0.7,0.0,0.02599288298205238
B136,CONSTn-rw,COMP,0.7,5.0,0.05309984277706992
B136,CONSTn-rw,COMP,0.7,10.0,0.0802397691034229
B136,CONSTn-rw,COMP,0.7,15.0,0.10739731702351396
B136,CONSTn-rw,COMP,0.7,20.0,0.13455714335555247
B136,CONSTn-rw,COMP,0.7,25.0,0.16170393409645667
B136,CONSTn-rw,COMP,0.7,30.0,0.18882243166069057
B136,CANDq,COMP,0.85,0.0,0.029438589201384646
B136,CANDq,COMP,0.85,5.0,0.042131493293088074
B136,CANDq,COMP,0.85,10.0,0.054841608379611606
B136,CANDq,COMP,0.85,15.0,0.06756161319716991
B136,CANDq,COMP,0.85,20.0,0.08028418279586769
B136,CANDq,COMP,0.85,25.0,0.09300200098510147
B136,CANDq,COMP,0.85,30.0,0.10570777271950715
B136,CONSTn-dg,COMP,0.85,0.0,0.0027350034024844483
B136,CONSTn-dg,COMP,0.85,5.0,0.020783124283235255
B136,CONSTn-dg,COMP,0.85,10.0,0.038868055719122996
B136,CONSTn-dg,COMP,0.85,15.0,0.056983881107979584
B136,CONSTn-dg,COMP,0.85,20.0,0.07512466364305603
B136,CONSTn-dg,COMP,0.85,25.0,0.09328445192330925
B136,CONSTn-dg,COMP,0.85,30.0,0.11145728558162626
B136,CONSTn-rw,COMP,0.85,0.0,0.017155914190893684
B136,CONSTn-rw,COMP,0.85,5.0,0.03326995668543309
B136,CONSTn-rw,COMP,0.85,10.0,0.04940764925719254
B136,CONSTn-rw,COMP,0.85,15.0,0.06556198800000246
B136,CONSTn-rw,COMP,0.85,20.0,0.08172596035628754
B136,CONSTn-rw,COMP,0.85,25.0,0.09789255506432726
B136,CONSTn-rw,COMP,0.85,30.0,0.11405477207426362
B136,CANDq,COMP,0.95,0.0,0.048279227185934914
B136,CANDq,COMP,0.95,5.0,0.05287219751114769
B136,CANDq,COMP,0.95,10.0,0.05746288331870664
B136,CANDq,COMP,0.95,15.0,0.06204921377407169
B136,CANDq,COMP,0.95,20.0,0.06662912363851725
B136,CANDq,COMP,0.95,25.0,0.07120055608872089
B136,CANDq,COMP,0.95,30.0,0.075761465512027
B136,CONSTn-dg,COMP,0.95,0.0,-0.02006276098522508
B136,CONSTn-dg,COMP,0.95,5.0,-0.007628403415807394
B136,CONSTn-dg,COMP,0.95,10.0,0.00482888930799108
B136,CONSTn-dg,COMP,0.95,15.0,0.01730601654460795
B136,CONSTn-dg,COMP,0.95,20.0,0.029799867791831414
B136,CONSTn-dg,COMP,0.95,25.0,0.04230732488412414
B136,CONSTn-dg,COMP,0.95,30.0,0.05482526419738987
B136,CONSTn-rw,COMP,0.95,0.0,-0.002993974034879221
B136,CONSTn-rw,COMP,0.95,5.0,0.007835863271700827
B136,CONSTn-rw,COMP,0.95,10.0,0.018681185322166893
B136,CONSTn-rw,COMP,0.95,15.0,0.029537888182964545
B136,CONSTn-rw,COMP,0.95,20.0,0.04040186180476302
B136,CONSTn-rw,COMP,0.95,25.0,0.05126899528529205
B136,CONSTn-rw,COMP,0.95,30.0,0.062135182120259924
B136,CANDq,COMP,1.0,0.0,0.0
B136,CANDq,COMP,1.0,5.0,0.0
B136,CANDq,COMP,1.0,10.0,0.0
B136,CANDq,COMP,1.0,15.0,0.0
B136,CANDq,COMP,1.0,20.0,0.0
B136,CANDq,COMP,1.0,25.0,0.0
B136,CANDq,COMP,1.0,30.0,0.0
B136,CONSTn-dg,COMP,1.0,0.0,-0.005956986244656681
B136,CONSTn-dg,COMP,1.0,5.0,0.004248050138150772
B136,CONSTn-dg,COMP,1.0,10.0,0.014470075857470066
B136,CONSTn-dg,COMP,1.0,15.0,0.024706854502346998
B136,CONSTn-dg,COMP,1.0,20.0,0.03495614290698823
B136,CONSTn-dg,COMP,1.0,25.0,0.04521569254869384
B136,CONSTn-dg,COMP,1.0,30.0,0.05548325095059525
B136,CONSTn-rw,COMP,1.0,0.0,0.006591482509114899
B136,CONSTn-rw,COMP,1.0,5.0,0.01537074338830502
B136,CONSTn-rw,COMP,1.0,10.0,0.024161254352255357
B136,CONSTn-rw,COMP,1.0,15.0,0.03295988200334443
B136,CONSTn-rw,COMP,1.0,20.0,0.04176348839823696
B136,CONSTn-rw,COMP,1.0,25.0,0.05056893492953174
B136,CONSTn-rw,COMP,1.0,30.0,0.059373086199574265
B136,CANDq,MOM,0.4,0.0,0.012926350442391543
B136,CANDq,MOM,0.4,5.0,0.05473900785790864
B136,CANDq,MOM,0.4,10.0,0.09665860737986587
B136,CANDq,MOM,0.4,15.0,0.13864345991381255
B136,CANDq,MOM,0.4,20.0,0.1806518143583017
B136,CANDq,MOM,0.4,25.0,0.2226419863914213
B136,CANDq,MOM,0.4,30.0,0.26457248631819047
B136,CONSTn-dg,MOM,0.4,0.0,0.040144164801546145
B136,CONSTn-dg,MOM,0.4,5.0,0.08191942000317953
B136,CONSTn-dg,MOM,0.4,10.0,0.1237610483066155
B136,CONSTn-dg,MOM,0.4,15.0,0.16563901770472889
B136,CONSTn-dg,MOM,0.4,20.0,0.20752328252313612
B136,CONSTn-dg,MOM,0.4,25.0,0.24938385152650921
B136,CONSTn-dg,MOM,0.4,30.0,0.2911908555553967
B136,CONSTn-rw,MOM,0.4,0.0,0.048872784471659436
B136,CONSTn-rw,MOM,0.4,5.0,0.08968433662025488
B136,CONSTn-rw,MOM,0.4,10.0,0.13054642103220637
B136,CONSTn-rw,MOM,0.4,15.0,0.17142849290079953
B136,CONSTn-rw,MOM,0.4,20.0,0.2123000381550041
B136,CONSTn-rw,MOM,0.4,25.0,0.25313064578572053
B136,CONSTn-rw,MOM,0.4,30.0,0.2938900794166304
B136,CANDq,MOM,0.55,0.0,0.034514080885963194
B136,CANDq,MOM,0.55,5.0,0.06385230020688692
B136,CANDq,MOM,0.55,10.0,0.09325267408832938
B136,CANDq,MOM,0.55,15.0,0.12269172274351037
B136,CANDq,MOM,0.55,20.0,0.15214593484592698
B136,CANDq,MOM,0.55,25.0,0.18159182512453742
B136,CANDq,MOM,0.55,30.0,0.21100599163468192
B136,CONSTn-dg,MOM,0.55,0.0,0.06350715064277823
B136,CONSTn-dg,MOM,0.55,5.0,0.09146401130870785
B136,CONSTn-dg,MOM,0.55,10.0,0.11945584330760484
B136,CONSTn-dg,MOM,0.55,15.0,0.14746770137802767
B136,CONSTn-dg,MOM,0.55,20.0,0.17548463270224257
B136,CONSTn-dg,MOM,0.55,25.0,0.20349170086494373
B136,CONSTn-dg,MOM,0.55,30.0,0.23147400970242615
B136,CONSTn-rw,MOM,0.55,0.0,0.07159669717349448
B136,CONSTn-rw,MOM,0.55,5.0,0.09827260550087136
B136,CONSTn-rw,MOM,0.55,10.0,0.12497153890989043
B136,CONSTn-rw,MOM,0.55,15.0,0.15167763695876046
B136,CONSTn-rw,MOM,0.55,20.0,0.17837505611322868
B136,CONSTn-rw,MOM,0.55,25.0,0.20504799887900815
B136,CONSTn-rw,MOM,0.55,30.0,0.23168074268378336
B136,CANDq,MOM,0.7,0.0,-0.024894843977526282
B136,CANDq,MOM,0.7,5.0,-0.006995171907151487
B136,CANDq,MOM,0.7,10.0,0.010947516550574465
B136,CANDq,MOM,0.7,15.0,0.02892165700351601
B136,CANDq,MOM,0.7,20.0,0.04691565930782127
B136,CANDq,MOM,0.7,25.0,0.06491792987883271
B136,CANDq,MOM,0.7,30.0,0.08291689393862434
B136,CONSTn-dg,MOM,0.7,0.0,0.031346858898380736
B136,CONSTn-dg,MOM,0.7,5.0,0.050856468093440466
B136,CONSTn-dg,MOM,0.7,10.0,0.07038991932001615
B136,CONSTn-dg,MOM,0.7,15.0,0.08993970352007608
B136,CONSTn-dg,MOM,0.7,20.0,0.10949830185278642
B136,CONSTn-dg,MOM,0.7,25.0,0.12905819423293818
B136,CONSTn-dg,MOM,0.7,30.0,0.14861186785804292
B136,CONSTn-rw,MOM,0.7,0.0,0.04100379708458268
B136,CONSTn-rw,MOM,0.7,5.0,0.05919125795097624
B136,CONSTn-rw,MOM,0.7,10.0,0.07739149355335051
B136,CONSTn-rw,MOM,0.7,15.0,0.09559588473969172
B136,CONSTn-rw,MOM,0.7,20.0,0.11379581963329366
B136,CONSTn-rw,MOM,0.7,25.0,0.1319827066381164
B136,CONSTn-rw,MOM,0.7,30.0,0.15014798735330837
B136,CANDq,MOM,0.85,0.0,0.025096116167869775
B136,CANDq,MOM,0.85,5.0,0.033579894245491015
B136,CANDq,MOM,0.85,10.0,0.04208020028939641
B136,CANDq,MOM,0.85,15.0,0.05059247587365978
B136,CANDq,MOM,0.85,20.0,0.05911215417828575
B136,CANDq,MOM,0.85,25.0,0.06763466723606237
B136,CANDq,MOM,0.85,30.0,0.07615545316135852
B136,CONSTn-dg,MOM,0.85,0.0,0.021374783491148186
B136,CONSTn-dg,MOM,0.85,5.0,0.03404894960904281
B136,CONSTn-dg,MOM,0.85,10.0,0.04674265765750296
B136,CONSTn-dg,MOM,0.85,15.0,0.05945232039781767
B136,CONSTn-dg,MOM,0.85,20.0,0.07217434068631545
B136,CONSTn-dg,MOM,0.85,25.0,0.08490511440016668
B136,CONSTn-dg,MOM,0.85,30.0,0.09764103337102203
B136,CONSTn-rw,MOM,0.85,0.0,0.03154425516336712
B136,CONSTn-rw,MOM,0.85,5.0,0.042903349961209036
B136,CONSTn-rw,MOM,0.85,10.0,0.0542733268109824
B136,CONSTn-rw,MOM,0.85,15.0,0.06564963560981363
B136,CONSTn-rw,MOM,0.85,20.0,0.07702772441686145
B136,CONSTn-rw,MOM,0.85,25.0,0.08840304548915956
B136,CONSTn-rw,MOM,0.85,30.0,0.09977106129347735
B136,CANDq,MOM,0.95,0.0,0.04228087923711188
B136,CANDq,MOM,0.95,5.0,0.044986438686772656
B136,CANDq,MOM,0.95,10.0,0.04769261503211775
B136,CANDq,MOM,0.95,15.0,0.050398074607240106
B136,CANDq,MOM,0.95,20.0,0.053101485123943526
B136,CANDq,MOM,0.95,25.0,0.05580151751585316
B136,CANDq,MOM,0.95,30.0,0.05849684777140507
B136,CONSTn-dg,MOM,0.95,0.0,0.00557291364072765
B136,CONSTn-dg,MOM,0.95,5.0,0.014118828203856237
B136,CONSTn-dg,MOM,0.95,10.0,0.022678428488792868
B136,CONSTn-dg,MOM,0.95,15.0,0.03124976614101982
B136,CONSTn-dg,MOM,0.95,20.0,0.039830886854920644
B136,CONSTn-dg,MOM,0.95,25.0,0.04841983164534358
B136,CONSTn-dg,MOM,0.95,30.0,0.05701463812375507
B136,CONSTn-rw,MOM,0.95,0.0,0.016080898344733585
B136,CONSTn-rw,MOM,0.95,5.0,0.023538692651889903
B136,CONSTn-rw,MOM,0.95,10.0,0.031004948802757837
B136,CONSTn-rw,MOM,0.95,15.0,0.03847692028192462
B136,CONSTn-rw,MOM,0.95,20.0,0.04595185755605613
B136,CONSTn-rw,MOM,0.95,25.0,0.05342701151969076
B136,CONSTn-rw,MOM,0.95,30.0,0.06089963693233691
B136,CANDq,MOM,1.0,0.0,0.0
B136,CANDq,MOM,1.0,5.0,0.0
B136,CANDq,MOM,1.0,10.0,0.0
B136,CANDq,MOM,1.0,15.0,0.0
B136,CANDq,MOM,1.0,20.0,0.0
B136,CANDq,MOM,1.0,25.0,0.0
B136,CANDq,MOM,1.0,30.0,0.0
B136,CONSTn-dg,MOM,1.0,0.0,-0.011031066702397618
B136,CONSTn-dg,MOM,1.0,5.0,-0.0043922947698731285
B136,CONSTn-dg,MOM,1.0,10.0,0.002255461803511327
B136,CONSTn-dg,MOM,1.0,15.0,0.00891082573437263
B136,CONSTn-dg,MOM,1.0,20.0,0.015572416286952162
B136,CONSTn-dg,MOM,1.0,25.0,0.022238850086963358
B136,CONSTn-dg,MOM,1.0,30.0,0.02890874193774773
B136,CONSTn-rw,MOM,1.0,0.0,0.0005893271855716975
B136,CONSTn-rw,MOM,1.0,5.0,0.006314846671844565
B136,CONSTn-rw,MOM,1.0,10.0,0.012046060711772055
B136,CONSTn-rw,MOM,1.0,15.0,0.017780914533557235
B136,CONSTn-rw,MOM,1.0,20.0,0.023517351996227842
B136,CONSTn-rw,MOM,1.0,25.0,0.029253318119227822
B136,CONSTn-rw,MOM,1.0,30.0,0.03498676160390479
