panel,form,bps,cls,H_IS,H_OOS,D1_IS,max_dDD_IS,max_dDD_OOS,bound_ex_ante,bound_in_window
SMALL439,TOP3,0,SELECTIVE,3.7841301251331227,19.6790353427304,37.03966562367075,10.649167675888183,20.15759339862132,False,False
SMALL439,TOP3,10,CADENCE,6.3437917688512035,24.59871685996814,40.779179337489815,-6.586923596853833,4.2754089304915865,True,True
SMALL439,TOP3,10,GLOBAL,6.3437917688512035,24.59871685996814,40.779179337489815,20.40898724413731,42.84383282544418,False,False
SMALL439,TOP3,10,SELECTIVE,6.3437917688512035,24.59871685996814,40.779179337489815,10.778776907834708,21.558801736553114,False,True
SMALL439,TOP3,25,CADENCE,34.41123983890893,33.71689728611469,47.93143081609404,-1.8641354434622448,12.958870840576807,True,True
SMALL439,TOP3,25,GLOBAL,34.41123983890893,33.71689728611469,47.93143081609404,21.331574622949358,48.413811056907164,False,False
SMALL439,TOP3,25,SELECTIVE,34.41123983890893,33.71689728611469,47.93143081609404,12.840136323462303,24.574635518851473,True,True
U56,EWALL,0,CADENCE,0.6254279205548441,5.695987444721384,12.553620446261082,0.541832143132559,0.7206058775691249,False,True
U56,EWALL,0,GLOBAL,0.6254279205548441,5.695987444721384,12.553620446261082,5.700415893987676,10.840152514453038,False,False
U56,EWALL,0,SELECTIVE,0.6254279205548441,5.695987444721384,12.553620446261082,3.196196350188407,6.957525756559535,False,False
U56,EWALL,10,CADENCE,0.6177484555923818,5.632770092590189,12.568116248617455,0.5563279454889325,0.7350932913455899,False,True
U56,EWALL,10,GLOBAL,0.6177484555923818,5.632770092590189,12.568116248617455,5.705883590679262,10.683081172792107,False,False
U56,EWALL,10,SELECTIVE,0.6177484555923818,5.632770092590189,12.568116248617455,3.164064993030047,6.934468910909441,False,False
U56,EWALL,25,CADENCE,0.5856885065362749,5.538073232151996,12.589856361621898,0.5780680584933751,0.7568205298940422,False,True
U56,EWALL,25,GLOBAL,0.5856885065362749,5.538073232151996,12.589856361621898,5.7140828536248245,10.448070401362397,False,False
U56,EWALL,25,SELECTIVE,0.5856885065362749,5.538073232151996,12.589856361621898,3.094753214436552,6.899891237444644,False,False
U56,MAEW,0,CADENCE,1.3137430903831349,4.776342161558366,8.4407330027933,0.611229446865158,0.1697346993216775,True,True
U56,MAEW,0,GLOBAL,1.3137430903831349,4.776342161558366,8.4407330027933,3.886037869168124,5.486161358466612,False,False
U56,MAEW,0,SELECTIVE,1.3137430903831349,4.776342161558366,8.4407330027933,0.6301388054953283,4.8759596100863885,False,False
U56,MAEW,10,CADENCE,1.4252497146980292,4.369094962439801,8.704843210640846,0.8394050581189361,0.1850247135222971,True,True
U56,MAEW,10,GLOBAL,1.4252497146980292,4.369094962439801,8.704843210640846,4.003110929998588,5.506042568878189,False,False
U56,MAEW,10,SELECTIVE,1.4252497146980292,4.369094962439801,8.704843210640846,0.5663740612357526,4.420795809619305,False,False
U56,MAEW,25,CADENCE,1.591581021440347,3.762248067504581,9.099645885623776,1.1803252380696794,0.20794064015843272,True,True
U56,MAEW,25,GLOBAL,1.591581021440347,3.762248067504581,9.099645885623776,4.177763211195861,5.535850916632357,False,False
U56,MAEW,25,SELECTIVE,1.591581021440347,3.762248067504581,9.099645885623776,0.47142816261875886,3.742942091213697,False,True
U56,RULESV2,0,CADENCE,1.1303623930145168,4.85287562417559,7.74191642673806,-0.5984511093519607,-2.334896230880945,True,True
U56,RULESV2,0,GLOBAL,1.1303623930145168,4.85287562417559,7.74191642673806,3.5791442653588135,5.52426481356224,False,False
U56,RULESV2,0,SELECTIVE,1.1303623930145168,4.85287562417559,7.74191642673806,0.46647858768290584,5.001575117156454,False,False
U56,RULESV2,10,CADENCE,1.1920808099927571,4.83077566561999,7.887438111081336,-0.4897535319862256,-2.326743260077835,True,True
U56,RULESV2,10,GLOBAL,1.1920808099927571,4.83077566561999,7.887438111081336,3.645167262922411,5.535034015717544,False,False
U56,RULESV2,10,SELECTIVE,1.1920808099927571,4.83077566561999,7.887438111081336,0.40398405545264415,4.921454237577938,False,False
U56,RULESV2,25,CADENCE,1.3367422441580623,4.797655306625259,8.18492041209703,-0.247487342803121,-2.3145195954747955,True,True
U56,RULESV2,25,GLOBAL,1.3367422441580623,4.797655306625259,8.18492041209703,3.7973616290465806,5.551183793203862,False,False
U56,RULESV2,25,SELECTIVE,1.3367422441580623,4.797655306625259,8.18492041209703,0.3103619317266326,4.750304117327097,False,True
U56,TOP10,0,CADENCE,0.04656808174096083,2.769127619805334,12.835890991133281,-0.3324814796053177,-5.694443057575349,True,True
U56,TOP10,0,GLOBAL,0.04656808174096083,2.769127619805334,12.835890991133281,5.914169158633231,7.939832895847765,False,False
U56,TOP10,0,SELECTIVE,0.04656808174096083,2.769127619805334,12.835890991133281,0.7173995622603124,3.3248091491045906,False,False
U56,TOP10,10,CADENCE,0.8550395777484954,2.391673163930319,14.10893544899624,0.899611128496014,-5.676916249607055,True,True
U56,TOP10,10,GLOBAL,0.8550395777484954,2.391673163930319,14.10893544899624,6.517156137835078,7.965875145916379,False,False
U56,TOP10,10,SELECTIVE,0.8550395777484954,2.391673163930319,14.10893544899624,1.453601306204133,3.325509306302832,False,False
U56,TOP10,25,CADENCE,2.1835989140210676,1.8294305764261054,16.06106746957433,2.7903153744317732,-5.650674042194359,True,True
U56,TOP10,25,GLOBAL,2.1835989140210676,1.8294305764261054,16.06106746957433,7.3413223538343,8.004906053323591,False,False
U56,TOP10,25,SELECTIVE,2.1835989140210676,1.8294305764261054,16.06106746957433,2.3323399423166746,2.7942875473019546,False,False
U56,TOP20,0,CADENCE,0.28610425715165366,5.541676938885276,11.314731352927932,-0.4190079493939791,-1.2270943669784207,True,True
U56,TOP20,0,GLOBAL,0.28610425715165366,5.541676938885276,11.314731352927932,5.225643325950968,8.263977799631927,False,False
U56,TOP20,0,SELECTIVE,0.28610425715165366,5.541676938885276,11.314731352927932,0.8986527818539036,6.926488182727253,False,False
U56,TOP20,10,CADENCE,0.014868532387968258,5.296711203893468,11.653190552192017,-0.2362504845124347,-1.1984927717957117,True,True
U56,TOP20,10,GLOBAL,0.014868532387968258,5.296711203893468,11.653190552192017,5.371047444817389,8.300286393465129,False,False
U56,TOP20,10,SELECTIVE,0.014868532387968258,5.296711203893468,11.653190552192017,0.6394514711843713,6.619382319154177,False,False
U56,TOP20,25,CADENCE,0.3866996433725789,4.931333856067599,12.545350656369159,0.422735114399464,-1.1556956317489986,True,True
U56,TOP20,25,GLOBAL,0.3866996433725789,4.931333856067599,12.545350656369159,5.749403203652825,8.354676938901518,False,False
U56,TOP20,25,SELECTIVE,0.3866996433725789,4.931333856067599,12.545350656369159,0.321922107482564,5.826288756836961,False,False
U56,TOP3,0,CADENCE,1.23643031463343,3.4670374457495323,17.165468268171814,-6.460256696518685,-3.7586351804460905,True,True
U56,TOP3,0,GLOBAL,1.23643031463343,3.4670374457495323,17.165468268171814,9.777066431622217,12.84947497181157,False,False
U56,TOP3,0,SELECTIVE,1.23643031463343,3.4670374457495323,17.165468268171814,1.23643031463343,5.900912137021264,False,False
U56,TOP3,10,CADENCE,0.9357006883118579,3.986759721728095,17.383874543618084,-6.814518084184796,-3.190815283417958,True,True
U56,TOP3,10,GLOBAL,0.9357006883118579,3.986759721728095,17.383874543618084,9.771421778449895,13.102295568840594,False,False
U56,TOP3,10,SELECTIVE,0.9357006883118579,3.986759721728095,17.383874543618084,0.9357006883118357,6.14573355042638,False,False
U56,TOP3,25,CADENCE,1.103385447526306,4.757267861623293,18.813973941610907,-6.236408485595202,-2.3483203993863278,True,True
U56,TOP3,25,GLOBAL,1.103385447526306,4.757267861623293,18.813973941610907,9.662220555224387,13.47516530151186,False,False
U56,TOP3,25,SELECTIVE,1.103385447526306,4.757267861623293,18.813973941610907,7.771561172376096e-14,6.50698767194875,False,False
