panel,cadence,wstart,chooser,pick_book,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,BASE_OOS_CAGR,BASE_OOS_Sharpe,BASE_OOS_MaxDD,p4b_REC_REC5,p4b_REC_FOUR,p4b_REC_SHARPE2,fail_REC,p4a_REC,p4b_DISJ_REC5,p4b_DISJ_FOUR,p4b_DISJ_SHARPE2,fail_DISJ,p4a_DISJ
B136,W,2010-01-01,CH_SHARPE,TOP10,1.0,0.16556904692247199,0.7823511725650804,-0.2794875252234521,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,W,2010-01-01,CH_CAGR,TOP5,1.0,0.2017354723043827,0.7963224939174368,-0.3010259159920581,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,W,2010-01-01,CH_CALMAR,TOP20,1.0,0.16327744641708475,0.885908871287294,-0.261989351023341,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_DD",False,False,False,True,L_DD,False
B136,W,2011-01-01,CH_SHARPE,TOP10,1.0,0.16556904692247199,0.7823511725650804,-0.2794875252234521,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,W,2011-01-01,CH_CAGR,TOP5,1.0,0.2017354723043827,0.7963224939174368,-0.3010259159920581,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,W,2011-01-01,CH_CALMAR,TOP20,1.0,0.16327744641708475,0.885908871287294,-0.261989351023341,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_DD",False,False,False,True,L_DD,False
B136,W,2012-01-01,CH_SHARPE,TOP10,1.0,0.16556904692247199,0.7823511725650804,-0.2794875252234521,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,False,"L_H1,L_OOS,L_DD",False
B136,W,2012-01-01,CH_CAGR,TOP5,1.0,0.2017354723043827,0.7963224939174368,-0.3010259159920581,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,False,"L_H1,L_OOS,L_DD",False
B136,W,2012-01-01,CH_CALMAR,TOP20,1.0,0.16327744641708475,0.885908871287294,-0.261989351023341,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_DD",False,False,False,False,"L_H1,L_DD",False
B136,W,2013-01-01,CH_SHARPE,BAND03,1.0,0.1052418687479828,1.1048029424254948,-0.16157983013208965,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,True,True,True,,False,True,True,True,,False
B136,W,2013-01-01,CH_CAGR,TOP10,1.0,0.16556904692247199,0.7823511725650804,-0.2794875252234521,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,False,"L_H1,L_OOS,L_DD",False
B136,W,2013-01-01,CH_CALMAR,BAND03,1.0,0.1052418687479828,1.1048029424254948,-0.16157983013208965,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,True,True,True,,False,True,True,True,,False
B136,M,2009-01-01,CH_SHARPE,TOP20,1.0,0.20808598369273268,1.0049127553375177,-0.33675172386421537,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2009-01-01,CH_CAGR,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,False,"L_H1,L_DD",False
B136,M,2009-01-01,CH_CALMAR,TOP20,1.0,0.20808598369273268,1.0049127553375177,-0.33675172386421537,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2010-01-01,CH_SHARPE,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2010-01-01,CH_CAGR,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2010-01-01,CH_CALMAR,TOP20,1.0,0.20808598369273268,1.0049127553375177,-0.33675172386421537,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2011-01-01,CH_SHARPE,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2011-01-01,CH_CAGR,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2011-01-01,CH_CALMAR,TOP20,1.0,0.20808598369273268,1.0049127553375177,-0.33675172386421537,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,True,L_DD,False
B136,M,2012-01-01,CH_SHARPE,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,False,"L_H1,L_DD",False
B136,M,2012-01-01,CH_CAGR,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,False,"L_H1,L_DD",False
B136,M,2012-01-01,CH_CALMAR,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,False,"L_H1,L_DD",False
B136,M,2013-01-01,CH_SHARPE,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,False,"L_H1,L_DD",False
B136,M,2013-01-01,CH_CAGR,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,False,"L_H1,L_DD",False
B136,M,2013-01-01,CH_CALMAR,TOP5,1.0,0.3516680118950768,1.1520047867237857,-0.3969539109926935,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,True,L_DD,False,False,False,False,"L_H1,L_DD",False
B136,Q,2009-01-01,CH_SHARPE,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2009-01-01,CH_CAGR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2009-01-01,CH_CALMAR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2010-01-01,CH_SHARPE,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2010-01-01,CH_CAGR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2010-01-01,CH_CALMAR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2011-01-01,CH_SHARPE,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2011-01-01,CH_CAGR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2011-01-01,CH_CALMAR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2012-01-01,CH_SHARPE,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2012-01-01,CH_CAGR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2012-01-01,CH_CALMAR,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,True,"L_OOS,L_DD",False
B136,Q,2013-01-01,CH_SHARPE,TOP5,1.0,0.23234027369728372,0.8526107971291793,-0.36611212470561405,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278782,-0.12240985403190019,False,False,False,"L_H2,L_OOS,L_DD",False,False,False,False,"L_H1,L_OOS,L_DD",False
