corpus,statistic,stat_set,n,n_families,reading,target,spearman,pearson,iid_p,iid_null95,cluster_lo,cluster_hi,headline
MEMO12,H2,CORE5,12,11,b,share_3y,0.034965034965034975,-0.0638869437812864,0.91895,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,b,cost_surv,0.2838635453817454,0.13222639702660816,0.3689,0.5804195804195804,,,False
MEMO12,H2,CORE5,12,11,b,gross_band,0.2971002825564693,0.14090423664116714,0.34635,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,a,OOS_Sharpe,0.46153846153846156,0.4531199743408611,0.13335,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,a,OOS_CAGR,0.22377622377622378,0.19170819768274142,0.4849,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,a,OOS_MaxDD,-0.013986013986013986,0.15968937113683981,0.9762,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,a,share_3y,0.3076923076923077,0.31342553635179493,0.331,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,a,cost_surv,0.535224539555039,0.4971952682770589,0.0755,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,a,gross_band,0.11108825579643733,0.27970429657379486,0.7406,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,b,OOS_Sharpe,-0.4265734265734266,-0.4433218274197469,0.1664,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,b,OOS_CAGR,-0.08391608391608392,-0.05682450392447977,0.7991,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,b,OOS_MaxDD,-0.5314685314685316,-0.42020986404225036,0.0772,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,b,share_3y,-0.25874125874125875,-0.2408056790155525,0.4191,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,b,cost_surv,-0.05822841956548623,-0.04775280093403359,0.85645,0.5804195804195804,,,False
MEMO12,SORTINO,WIDE10,12,11,b,gross_band,0.038089779814931966,0.036266099834885615,0.90615,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,a,OOS_Sharpe,0.04195804195804196,-0.5492160856676842,0.9011,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,a,OOS_CAGR,-0.16783216783216784,-0.2780264812518664,0.6112,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,a,OOS_MaxDD,-0.4685314685314686,-0.4422063538723716,0.126,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,a,share_3y,0.3356643356643357,-0.24830863399779962,0.2907,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,a,cost_surv,0.6655094603677788,0.2220401386506258,0.02085,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,a,gross_band,-0.055544127898218665,-0.12019451468655466,0.87745,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,b,OOS_Sharpe,-0.3543881464403644,-0.5728380587860644,0.2592,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,b,OOS_CAGR,-0.28772106938722664,-0.3267530362489906,0.3585,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,b,OOS_MaxDD,-0.26315951468343896,-0.37995817046811864,0.40555,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,b,share_3y,-0.3087738305619017,-0.34593994802835265,0.32645,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,b,cost_surv,-0.2501666644629857,0.05409041393451158,0.426,0.5804195804195804,,,False
MEMO12,WINRATE,WIDE10,12,11,b,gross_band,-0.33827942162831737,-0.28966923129709093,0.2762,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,a,OOS_Sharpe,-0.2517482517482518,-0.2634144167994182,0.4258,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,a,OOS_CAGR,-0.04895104895104895,-0.1561487915997609,0.88695,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,a,OOS_MaxDD,-0.4755244755244756,-0.3055363557622583,0.1206,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,a,share_3y,0.013986013986013986,0.05858974430241391,0.9736,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,a,cost_surv,0.36620626390607935,0.3786043300977139,0.2419,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,a,gross_band,0.1999588604335872,0.21649000779238012,0.5362,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,b,OOS_Sharpe,-0.07692307692307693,-0.09273625368431142,0.8168,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,b,OOS_CAGR,-0.18181818181818185,-0.28544283316588664,0.56915,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,b,OOS_MaxDD,-0.16783216783216784,-0.03461928119764436,0.5999,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,b,share_3y,-0.07692307692307693,-0.005020089428836126,0.81695,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,b,cost_surv,0.0036392762228428894,0.02444411110629814,0.99445,0.5804195804195804,,,False
MEMO12,H1,WIDE10,12,11,b,gross_band,-0.22472970090809863,-0.28894570190368973,0.4738,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,a,OOS_Sharpe,0.3426573426573427,0.16857193920058852,0.27875,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,a,OOS_CAGR,-0.7552447552447553,-0.915900126685229,0.00615,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,a,OOS_MaxDD,0.6433566433566434,0.6712588676023,0.02705,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,a,share_3y,0.2797202797202798,-0.14955281166730214,0.3822,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,a,cost_surv,-0.08803035190049985,-0.3893655061324316,0.7832,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,a,gross_band,-0.9442501742697175,-0.9032296685472172,0.0,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,b,OOS_Sharpe,0.17482517482517487,0.02927583407844196,0.58545,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,b,OOS_CAGR,-0.8041958041958043,-0.943976955612011,0.00275,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,b,OOS_MaxDD,0.5384615384615385,0.5822556050658035,0.0762,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,b,share_3y,-0.04895104895104895,-0.3448667000316592,0.88535,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,b,cost_surv,0.02547493355990023,-0.3508654344006825,0.9427,0.5804195804195804,,,False
MEMO12,NEGVOL,WIDE10,12,11,b,gross_band,-0.8989188036323945,-0.92239714560941,5e-05,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,a,OOS_Sharpe,0.2867132867132868,0.40673890393653306,0.367,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,a,OOS_CAGR,-0.3426573426573427,-0.23113398141212974,0.2794,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,a,OOS_MaxDD,-0.034965034965034975,0.013257431294787079,0.9172,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,a,share_3y,0.37762237762237766,0.43734786745424126,0.22925,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,a,cost_surv,0.6972003870519587,0.5694804357997763,0.01415,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,a,gross_band,-0.3999177208671744,-0.39571978927885465,0.20675,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,b,OOS_Sharpe,0.2867132867132868,0.40673890393653306,0.367,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,b,OOS_CAGR,-0.3426573426573427,-0.23113398141212974,0.2794,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,b,OOS_MaxDD,-0.034965034965034975,0.013257431294787079,0.9172,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,b,share_3y,0.27272727272727276,0.3694285990736257,0.39175,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,b,cost_surv,0.7169374159000493,0.6645138901864938,0.01085,0.5804195804195804,,,False
MEMO12,NEGTURN,WIDE10,12,11,b,gross_band,-0.4608863357606768,-0.3937784844744865,0.13595,0.5804195804195804,,,False
U56ARMS,SHARPE,CORE5,29,10,a,OOS_Sharpe,0.7694581280788175,0.8166333175657906,0.0,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,a,OOS_CAGR,0.22167487684729056,0.1771725101231775,0.2444,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,a,OOS_MaxDD,0.004926108374384235,0.05665329920138399,0.9802,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,a,share_3y,0.5874524558135722,0.5951724671610829,0.00115,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,a,cost_surv,0.5661973077067474,0.5616619739523797,0.00245,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,a,gross_band,0.4535838346618595,0.5167356186144849,0.0145,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,b,OOS_Sharpe,0.24876847290640386,0.31083784412393073,0.18915,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,b,OOS_CAGR,0.011822660098522165,0.10460906157837246,0.95135,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,b,OOS_MaxDD,-0.3054187192118226,-0.27237541147396527,0.10455,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,b,share_3y,0.25086655372483946,0.16750506343536614,0.18545,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,b,cost_surv,0.2616440608449596,0.26735158212226867,0.1678,0.36798029556650247,,,False
U56ARMS,SHARPE,CORE5,29,10,b,gross_band,-0.18245919866908306,-0.1469957247622446,0.34325,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,a,OOS_Sharpe,0.12364532019704431,0.13520971920091587,0.52435,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,a,OOS_CAGR,0.9290640394088666,0.9569293418451382,0.0,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,a,OOS_MaxDD,-0.5162561576354678,-0.6182783184520267,0.0049,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,a,share_3y,-0.2539135667175742,-0.21837460249400137,0.18325,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,a,cost_surv,-0.06158637382073392,0.02005392519840819,0.7548,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,a,gross_band,0.5900967016680524,0.6583745652713026,0.0007,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,b,OOS_Sharpe,0.0014778325123152706,0.052254306774817114,0.99535,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,b,OOS_CAGR,0.6187192118226599,0.7823142582607241,0.00055,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,b,OOS_MaxDD,-0.5995073891625615,-0.6595805188731245,0.00055,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,b,share_3y,-0.08848298151083007,-0.2502359216451343,0.6456,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,b,cost_surv,-0.07525716035809,-0.12623468035562171,0.69395,0.36798029556650247,,,False
U56ARMS,CAGR,CORE5,29,10,b,gross_band,0.2942219556886069,0.32712645606408075,0.1243,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,a,OOS_Sharpe,0.3562015053499558,0.3153036412801122,0.0587,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,a,OOS_CAGR,-0.45227245077629247,-0.5761995734183336,0.01595,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,a,OOS_MaxDD,0.9998768397064113,0.9883352486471724,0.0,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,a,share_3y,0.42011845811336795,0.42296803954664175,0.0241,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,a,cost_surv,0.19260530559202846,0.11007870528396756,0.3206,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,a,gross_band,-0.1989119816522515,-0.2560670107658249,0.29805,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,b,OOS_Sharpe,0.1590630062466203,0.035710451440186974,0.40685,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,b,OOS_CAGR,-0.41824939316940773,-0.5333910563296023,0.0245,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,b,OOS_MaxDD,0.25228132618650007,0.2878130118178089,0.1867,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,b,share_3y,0.29807052396621775,0.22573933419034958,0.11475,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,b,cost_surv,0.4288671581867415,0.31411350310511504,0.02195,0.36798029556650247,,,False
U56ARMS,MAXDD,CORE5,29,10,b,gross_band,-0.13115797194204226,-0.24632902819804386,0.49605,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,a,OOS_Sharpe,0.5758620689655172,0.5966514484361204,0.00135,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,a,OOS_CAGR,0.43054187192118215,0.44039259897872673,0.01905,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,a,OOS_MaxDD,0.42906403940886684,0.49242142340045153,0.0212,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,a,share_3y,0.2960681491532103,0.30645604996489384,0.121,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,a,cost_surv,0.2788770072608234,0.14876365150498536,0.1462,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,a,gross_band,0.49379904798833313,0.42772002786444596,0.00585,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,b,OOS_Sharpe,0.028571428571428564,0.0916595080809247,0.88285,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,b,OOS_CAGR,0.13891625615763545,0.35243503460913067,0.4708,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,b,OOS_MaxDD,-0.4502463054187191,-0.41588428759209806,0.01465,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,b,share_3y,-0.013346594976493922,-0.03812826213168514,0.9473,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,b,cost_surv,0.2019400469608749,0.1413989724136791,0.28995,0.36798029556650247,,,False
U56ARMS,CALMAR,CORE5,29,10,b,gross_band,-0.03638787437844962,0.15105953033703248,0.85345,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,a,OOS_Sharpe,0.959605911330049,0.9733969277894805,0.0,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,a,OOS_CAGR,0.2995073891625615,0.3111865326822073,0.1152,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,a,OOS_MaxDD,0.26059113300492603,0.29080637963726186,0.1702,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,a,share_3y,0.6069273798627842,0.6329426636763261,0.0008,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,a,cost_surv,0.5157858807486467,0.44446626308303133,0.00465,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,a,gross_band,0.5520700713797542,0.5564264746322031,0.00175,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,b,OOS_Sharpe,0.18275862068965515,0.22132551517062535,0.33845,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,b,OOS_CAGR,0.09605911330049259,0.1396780190101825,0.61485,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,b,OOS_MaxDD,-0.34285714285714275,-0.2576216849475543,0.0684,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,b,share_3y,0.2666847403636471,0.20884673778853965,0.1593,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,b,cost_surv,0.29500806860371287,0.28002425573239087,0.11495,0.36798029556650247,,,False
U56ARMS,H2,CORE5,29,10,b,gross_band,-0.028850386114342194,-0.04704013441507842,0.8788,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,a,OOS_Sharpe,0.740886699507389,0.7232803707634409,0.0,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,a,OOS_CAGR,0.31921182266009845,0.3563840235421481,0.09165,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,a,OOS_MaxDD,0.041871921182266,0.02230455779212486,0.82785,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,a,share_3y,0.4230249325119974,0.41779081696982867,0.02395,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,a,cost_surv,0.5053559303435223,0.4813648878773077,0.0065,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,a,gross_band,0.6171804167654734,0.6543156433123606,0.0006,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,b,OOS_Sharpe,0.12807881773399013,0.18242617608883105,0.50135,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,b,OOS_CAGR,0.06009852216748767,0.20954837230222068,0.75755,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,b,OOS_MaxDD,-0.3354679802955664,-0.3667086168632852,0.0747,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,b,share_3y,0.13915061058826073,0.03812662175453395,0.4642,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,b,cost_surv,0.1412326042720156,0.13727179039032705,0.4646,0.36798029556650247,,,False
U56ARMS,SORTINO,WIDE10,29,10,b,gross_band,-0.16530491503352823,-0.05849754309877648,0.39075,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,a,OOS_Sharpe,0.2338879063796664,-0.205133736320135,0.21525,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,a,OOS_CAGR,-0.06062847731232659,-0.051176909506833866,0.753,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,a,OOS_MaxDD,-0.2977203276150021,-0.2994133435838807,0.11735,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,a,share_3y,0.34459793845608777,-0.041657531553322226,0.0659,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,a,cost_surv,0.4390733621353682,0.18723316746157323,0.01885,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,a,gross_band,0.19161904421262876,0.05110195828023825,0.3182,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,b,OOS_Sharpe,0.20843634076719275,-0.17908202945053123,0.27615,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,b,OOS_CAGR,-0.03774054454127869,-0.040563361013285386,0.84275,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,b,OOS_MaxDD,-0.19511614857615323,-0.28626813011442487,0.3082,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,b,share_3y,0.06868825348166027,-0.05383793620965082,0.71825,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,b,cost_surv,0.19872194121434947,0.19087037120253916,0.29755,0.36798029556650247,,,False
U56ARMS,WINRATE,WIDE10,29,10,b,gross_band,-0.1978267463403986,-0.13576971679501154,0.3004,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,a,OOS_Sharpe,0.3837438423645319,0.4528255056596294,0.03945,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,a,OOS_CAGR,0.02758620689655172,0.03898075380462609,0.88735,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,a,OOS_MaxDD,-0.24334975369458123,-0.17371595102828133,0.20065,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,a,share_3y,0.35794417366399783,0.3818051035622276,0.0575,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,a,cost_surv,0.4432728922177825,0.49857472738900704,0.0179,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,a,gross_band,0.2615356730619648,0.3678856646092573,0.17,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,b,OOS_Sharpe,0.3203454963013329,0.4056987845315375,0.085,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,b,OOS_CAGR,0.02219483808092376,0.024387676934565176,0.91155,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,b,OOS_MaxDD,-0.1965476216721804,-0.15387189448980387,0.30355,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,b,share_3y,0.24610306026102413,0.13226346287739046,0.1957,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,b,cost_surv,0.21562662096826798,0.1823389532644421,0.25705,0.36798029556650247,,,False
U56ARMS,H1,WIDE10,29,10,b,gross_band,-0.15353810207500976,-0.2165889438787116,0.4272,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,a,OOS_Sharpe,0.2665024630541871,0.2754240220528682,0.1657,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,a,OOS_CAGR,-0.8433497536945811,-0.8760655460440733,0.0,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,a,OOS_MaxDD,0.5876847290640392,0.6477126076036911,0.0013,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,a,share_3y,0.5637867253233906,0.4876731428154241,0.002,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,a,cost_surv,0.3429467026065869,0.24734980444871493,0.0697,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,a,gross_band,-0.4210286619689998,-0.3773365567895852,0.02395,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,b,OOS_Sharpe,0.26256157635467975,0.20546563802229426,0.1716,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,b,OOS_CAGR,-0.7822660098522166,-0.844750750031044,0.0,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,b,OOS_MaxDD,0.5014778325123151,0.5870195613700252,0.0066,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,b,share_3y,0.4495825233748601,0.4168536347971622,0.0158,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,b,cost_surv,0.3945983774775853,0.34950847641786587,0.03585,0.36798029556650247,,,False
U56ARMS,NEGVOL,WIDE10,29,10,b,gross_band,-0.5354215801400444,-0.5062122444644854,0.00315,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,a,OOS_Sharpe,0.45911330049261073,0.5076112656046452,0.0125,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,a,OOS_CAGR,-0.31871921182266,-0.23307239800664947,0.09175,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,a,OOS_MaxDD,0.022660098522167483,0.08489448288459722,0.90685,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,a,share_3y,0.5236042870952695,0.5394220592143036,0.00415,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,a,cost_surv,0.6305153352050139,0.6341838820516733,0.00045,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,a,gross_band,0.10231625703470171,0.21537655464516,0.6029,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,b,OOS_Sharpe,0.45911330049261073,0.5076112656046452,0.0125,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,b,OOS_CAGR,-0.31871921182266,-0.23307239800664947,0.09175,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,b,OOS_MaxDD,0.022660098522167483,0.08489448288459722,0.90685,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,b,share_3y,0.4463694542138524,0.4322823495522558,0.01575,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,b,cost_surv,0.6442012926652505,0.6517069929984556,0.0005,0.36798029556650247,,,False
U56ARMS,NEGTURN,WIDE10,29,10,b,gross_band,-0.2560146875912348,-0.2218263082767219,0.1792,0.36798029556650247,,,False
FAMMEAN14,SHARPE,CORE5,14,14,a,OOS_Sharpe,0.7054945054945055,0.7425677899592328,0.00585,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,a,OOS_CAGR,0.2948296613559737,0.332942921873269,0.30455,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,a,OOS_MaxDD,0.09010989010989012,-0.021981094685512903,0.76245,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,a,share_3y,0.7362637362637363,0.7342605347540129,0.00345,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,a,cost_surv,0.5780219780219781,0.6448495920697892,0.0324,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,a,gross_band,0.43929787972282386,0.4572179766154172,0.1168,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,b,OOS_Sharpe,-0.054945054945054944,-0.053111390552624295,0.8588,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,b,OOS_CAGR,0.05280531248166693,-0.04185355589813606,0.86155,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,b,OOS_MaxDD,-0.45054945054945056,-0.4294464478881969,0.10475,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,b,share_3y,-0.04175824175824176,-0.03308643401589547,0.89,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,b,cost_surv,0.01760177082722231,0.009894411497520753,0.9528,0.5340659340659341,,,False
FAMMEAN14,SHARPE,CORE5,14,14,b,gross_band,-0.07709269802633356,-0.18360627960421588,0.7961,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,a,OOS_Sharpe,0.3406593406593406,0.3066409555415726,0.2303,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,a,OOS_CAGR,0.9416947392563936,0.9509905571101895,0.0,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,a,OOS_MaxDD,-0.367032967032967,-0.6257142626680904,0.19645,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,a,share_3y,0.14725274725274726,0.03494579481365045,0.60925,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,a,cost_surv,0.3230769230769231,0.297559509164256,0.25525,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,a,gross_band,0.8741807053780817,0.8846758541308293,0.0001,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,b,OOS_Sharpe,-0.13656420793236226,-0.046129681143891786,0.63955,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,b,OOS_CAGR,0.4476298200264974,0.5461004714372465,0.10885,0.5340659340659341,,,False
FAMMEAN14,CAGR,CORE5,14,14,b,OOS_MaxDD,-0.7070501733272306,-0.8541770290675489,0.00605,0.5340659340659341,,,False
