panel,arm,n,calmar_lo,calmar_hi,calmar_spread,calmar_at_min_g,calmar_at_max_g,calmar_bar,clears_bar_any,dd_intercept,dd_slope,dd_R2,cagr_intercept,cagr_slope,cagr_R2
SMALL439,SPY,10,0.2979963134757045,0.38220175909359316,0.08420544561788867,0.38220175909359316,0.2979963134757045,0.48891408950290294,False,0.30093358949362786,0.09505362038406931,0.9795950637999519,0.1479009127298712,-0.048303873134830394,0.9974246277287631
SMALL439,SPY,20,0.26044485206258183,0.3574858240836649,0.09704097202108308,0.3574858240836649,0.26044485206258183,0.48891408950290294,False,0.30075631183538726,0.09552135397152614,0.9796243142500836,0.14499347166577556,-0.06327231484411061,0.9995347312690744
SMALL439,SPY,40,0.22444583223426326,0.3345759811083967,0.11013014887413344,0.3345759811083967,0.22444583223426326,0.48891408950290294,False,0.30101310537530146,0.1027851543146503,0.9827733729207615,0.14355723487040156,-0.0776981024996092,0.9998868604893144
SMALL439,SPY,80,0.20922770081881772,0.32967852289118454,0.12045082207236682,0.32967852289118454,0.20922770081881772,0.48891408950290294,False,0.28257555822869174,0.1444216307776067,0.907030134955225,0.1427373194930577,-0.07925529858356757,0.9999562264600247
SMALL439,SPY,ALL,0.16091819471184127,0.30655158905711166,0.1456333943452704,0.30655158905711166,0.16091819471184127,0.48891408950290294,False,0.24648159867692535,0.23722854854863046,0.9414930656857804,0.141894285078216,-0.09670868786558505,0.9999955395639999
U56,CASH,10,0.739658382937187,0.752950014238558,0.01329163130137101,0.739658382937187,0.752950014238558,0.5269130856964236,True,0.0046357926096317415,0.22798638357698392,0.9999415027643449,0.000985722147386239,0.17485676003458353,0.9999910746697223
U56,CASH,20,0.6977548322189107,0.718808149822821,0.021053317603910382,0.6977548322189107,0.718808149822821,0.5269130856964236,True,0.00522980701485444,0.23791360197015946,0.9999321901778572,-0.0004140456496427972,0.176307258524248,0.9999998908906382
U56,CASH,40,0.6309878207537619,0.6459292573895941,0.01494143663583214,0.6309878207537619,0.6459292573895941,0.5269130856964236,True,0.003998091086651924,0.22097183865101463,0.9999534546161739,-0.00014367520459088764,0.14618807862370303,0.9999999914235401
U56,CASH,80,0.642235809315746,0.6565712310764155,0.014335421760669487,0.642235809315746,0.6565712310764155,0.5269130856964236,True,0.003578878450470586,0.21337537471124324,0.9999598949778782,-0.00016834555561964218,0.14328737390026985,0.9999999923897838
U56,CASH,ALL,0.642235809315746,0.6565712310764155,0.014335421760669487,0.642235809315746,0.6565712310764155,0.5269130856964236,True,0.003578878450470586,0.21337537471124324,0.9999598949778782,-0.00016834555561964218,0.14328737390026985,0.9999999923897838
U56,SHY,10,0.7887530974759895,0.8552601399287133,0.06650704245272376,0.8510441755491238,0.7887530974759895,0.5269130856964236,True,0.001992522702638776,0.22503520263215776,0.9965917747505635,0.014865804750521105,0.16120618134367876,0.999982259512761
U56,SHY,20,0.7307712757726218,0.7894594927349883,0.05868821696236648,0.7307712757726218,0.7524600268405824,0.5269130856964236,True,0.019311576180011777,0.21060162940408272,0.9872782243569989,0.013496379063979406,0.16265634950906985,0.999999473055599
U56,SHY,40,0.6258002713876135,0.7044650771460671,0.07866480575845358,0.6258002713876135,0.6807947445749261,0.5269130856964236,True,0.035126495457848156,0.17016082773175964,0.9835248358100208,0.01368059003434072,0.13257642393154478,0.9999987106048223
U56,SHY,80,0.6168920881527845,0.6935874973790755,0.07669540922629103,0.6168920881527845,0.6930194889611151,0.5269130856964236,True,0.04131197869758256,0.15601443983660496,0.9950540675635157,0.013646158248033809,0.12968006398197185,0.999999007995497
U56,SHY,ALL,0.6168920881527845,0.6935874973790755,0.07669540922629103,0.6168920881527845,0.6930194889611151,0.5269130856964236,True,0.04131197869758256,0.15601443983660496,0.9950540675635157,0.013646158248033809,0.12968006398197185,0.999999007995497
U56,SPY,10,0.5967684141825931,0.7157819529381946,0.1190135387556015,0.5967684141825931,0.7157819529381946,0.5269130856964236,True,0.3017658096189242,-0.08854541624296862,0.884367407000222,0.15531923988575355,0.021346744166625437,0.997024841104107
U56,SPY,20,0.5779966726598678,0.6937954414650844,0.11579876880521667,0.5779966726598678,0.6937954414650844,0.5269130856964236,True,0.3126326431425815,-0.09316329384870314,0.9175311237935672,0.1542410718118758,0.02277905549869967,0.9989123886456968
U56,SPY,40,0.5465018464687836,0.6354065261905424,0.08890467972175875,0.5465018464687836,0.6354065261905424,0.5269130856964236,True,0.3167716242292929,-0.11614673539939308,0.9464087924740786,0.15389999716981104,-0.007011988858197306,0.992513221730088
U56,SPY,80,0.5479504954257959,0.641919309596726,0.09396881417093017,0.5479504954257959,0.641919309596726,0.5269130856964236,True,0.31708255320184164,-0.12425361841795515,0.9527081589241715,0.1538867495196755,-0.00989605254067422,0.9963031425788272
U56,SPY,ALL,0.5479504954257959,0.641919309596726,0.09396881417093017,0.5479504954257959,0.641919309596726,0.5269130856964236,True,0.31708255320184164,-0.12425361841795515,0.9527081589241715,0.1538867495196755,-0.00989605254067422,0.9963031425788272
