book,parent,gross,sleeve,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,c,d,fail4a,fail4b
BSTK100,B136,0.75,0.3,0.11186295625584552,1.145156540896128,-0.16430216816742738,1.361313367975111,0.9709390361117977,1.0649628159286437,0.7345712132910327,0.4873128357649027,-,-
BSTK100,B136,0.8,0.0,0.14647217213188823,0.9950273125575013,-0.2163846806396602,1.1832096643213394,0.8268701013011238,0.920678939901413,0.9618397796515562,0.6417872235936832,DD,"H2,DD"
BSTK100,B136,0.8,0.15,0.13265577719984667,1.0597298032640745,-0.19138650518047695,1.259755615348305,0.8881076460731584,0.9824462430510564,0.8711115678445533,0.5676437603160134,-,-
BSTK100,B136,0.8,0.3,0.11837257245195598,1.1377041778595576,-0.1730297349535308,1.3526131176803347,0.963482918761993,1.0575873371852782,0.7773179529382422,0.5131984060364385,-,-
BSTK100,B136,0.9,0.0,0.16464917449001315,0.9958240457067353,-0.24147266474806983,1.1841990282697181,0.8276242237970243,0.9213811904721632,1.081202821029287,0.716197055282792,DD,"H2,DD"
BSTK100,B136,0.9,0.15,0.14828962711667093,1.0533791457995216,-0.2121905562151074,1.2522838065125261,0.8820456612092284,0.9763089505371749,0.9737744732977729,0.629347639322361,DD,DD
BSTK100,B136,0.9,0.3,0.13138085235546826,1.1247385235843588,-0.1903263424477456,1.3373913335192409,0.9506433696159157,1.044842589963152,0.8627395104527571,0.5644993653672314,-,-
BSTK100,B136,1.0,0.0,0.18274828124426312,0.9965772329343305,-0.26613390136449533,1.1851477124670873,0.8283403592935252,0.922040869442315,1.2000543448308365,0.7893411731180066,DD,"H2,DD"
BSTK100,B136,1.0,0.15,0.16388102772434676,1.0483281449212387,-0.23267608147371632,1.2463644430824679,0.8772314941142733,0.9714186077943701,1.076158626592385,0.6901067852134457,DD,DD
BSTK100,B136,1.0,0.3,0.14437049331147134,1.1139079282935922,-0.2074102996169488,1.3246253664843886,0.9400236892788936,1.034260846875613,0.9480386714676212,0.6151696134051451,-,DD
ETF36,U56,0.2,0.0,0.018517423029613678,0.8174128135266939,-0.04162999658523481,0.7514462589015085,0.879448650980875,0.9440071275132091,0.12160079016018666,0.12346800155863503,-,"H1,CAGR"
ETF36,U56,0.2,0.15,0.02299120597996618,0.9926522027581008,-0.03578141719196071,0.9128455243295887,1.0663488680305035,1.1267628138390542,0.15097936734654932,0.106122037857531,-,"H1,CAGR"
ETF36,U56,0.2,0.3,0.027360318634134018,0.9394185679460172,-0.054572360960797095,0.8169773685832804,1.0517882264457634,1.0954310902901299,0.17967059237262487,0.16185301227134571,-,"H1,CAGR"
ETF36,U56,0.3,0.0,0.027709844629769664,0.8174172279645684,-0.06212317634939335,0.7518787333725397,0.8790519583411206,0.9436937375351636,0.18196587056456598,0.1842475393585477,-,"H1,CAGR"
ETF36,U56,0.3,0.15,0.030868931298953406,0.9697724007788333,-0.05195685436681885,0.8984393247697142,1.036048801335029,1.0995576870248602,0.202711059273757,0.15409583238398386,-,"H1,CAGR"
ETF36,U56,0.3,0.3,0.033900425333506234,0.9847477551634379,-0.059280371952601385,0.8849651107480105,1.0758283805244806,1.128767872098785,0.22261836869677917,0.17581623005071811,-,"H1,CAGR"
ETF36,U56,0.4,0.0,0.036853144363640844,0.8173974069095914,-0.08240150055405748,0.7522886034324586,0.878629505218893,0.9433534188369611,0.24200837596783298,0.24438984946856082,-,"H1,CAGR"
ETF36,U56,0.4,0.15,0.03871145535224052,0.9464530914762294,-0.06835452732793446,0.877905696478217,1.0101946963271806,1.074754966460049,0.25421159043324193,0.20272874318847534,-,"H1,CAGR"
ETF36,U56,0.4,0.3,0.04041661562280208,0.9957582567885495,-0.0647368600101711,0.9100196055768609,1.074569458748709,1.1325059439415754,0.2654090899945169,0.19199931271365633,-,"H1,CAGR"
ETF36,U56,0.5,0.0,0.04594328271875847,0.8173488242068444,-0.10246518014315464,0.7526719924584676,0.8781761608170245,0.9429818099262803,0.3017017795737225,0.3038955575150807,-,"H1,CAGR"
ETF36,U56,0.5,0.15,0.04651644281254286,0.9278956436388581,-0.08556182643286492,0.8606687285933033,0.9904269476988281,1.055428067198702,0.30546562512507197,0.25376287739402514,-,"H1,CAGR"
ETF36,U56,0.5,0.3,0.04690790260102129,0.9923261941532773,-0.07296373030955727,0.9145789450284789,1.0642555497883022,1.124975926034367,0.30803627545361884,0.2163989119994167,-,"H1,CAGR"
ETF36,U56,0.6,0.0,0.054976222740663605,0.8172708013481401,-0.12231377121032083,0.7530292270517687,0.877690314807026,0.9425772786029338,0.3610195713839879,0.36276334694187057,-,"H1,CAGR"
ETF36,U56,0.6,0.15,0.054281460459613795,0.91347853318642,-0.10267260868861039,0.8470997476147963,0.9752473397375178,1.0404665710065015,0.3564571848027643,0.3045107578531638,-,"H1,CAGR"
ETF36,U56,0.6,0.3,0.05337276052770301,0.9834767226943005,-0.08605504228907412,0.9103355270084108,1.0513993282372642,1.1137554767871876,0.3504899057941168,0.2552256778047458,-,"H1,CAGR"
ETF36,U56,0.7,0.0,0.06394725817890534,0.8171559046982756,-0.14194705528029783,0.7533523420134103,0.8771650290964838,0.9421325285211141,0.4199308462466214,0.42099256978578525,DD,"H1,CAGR"
ETF36,U56,0.7,0.15,0.062003904416033206,0.902132209715578,-0.11962661716114742,0.8364145814965963,0.9633198343086953,1.0286643093994217,0.4071691702429948,0.3547936720068188,-,"H1,CAGR"
ETF36,U56,0.7,0.3,0.059809916956091724,0.9730559825475348,-0.09905492056616005,0.902710298735521,1.0385027642898714,1.1018726472100946,0.39276162507303436,0.29378126567492574,-,"H1,CAGR"
ETF36,U56,0.75,0.0,0.06840811154024284,0.8170838725779783,-0.15168285881703947,0.7535012167452557,0.8768860400482372,0.9418936547049168,0.44922451700522925,0.4498674269765092,DD,"H1,CAGR"
ETF36,U56,0.75,0.15,0.06584827351373002,0.8973386165177241,-0.1280447825355221,0.8319160140050521,0.9582699956240671,1.0236598086395146,0.43241449294258044,0.3797606223027692,-,"H1,CAGR"
ETF36,U56,0.75,0.3,0.06301770192073208,0.9677979504424186,-0.10552012657021603,0.898448468449678,1.0323500983589933,1.0960831588381181,0.4138266072652337,0.3129560466132648,-,"H1,CAGR"
ETF36,U56,0.8,0.0,0.07285174873961031,0.8170019522114378,-0.16136473844796573,0.7536405619195827,0.8765968223073465,0.9416443843766557,0.47840513213532254,0.4785823543706109,DD,"H1,CAGR"
ETF36,U56,0.8,0.15,0.0696809802214482,0.8930202740292806,-0.13642369647194597,0.8278785270450486,0.9537088507096145,1.019137084540193,0.4575832306965022,0.40461115902678546,-,"H1,CAGR"
ETF36,U56,0.8,0.3,0.06621802041486058,0.9626471776824843,-0.11196217736065217,0.8941145205328838,1.0264601221050833,1.0904897511408782,0.4348425584063792,0.3320621528413994,-,"H1,CAGR"
ETF36,U56,0.9,0.0,0.08168456996476836,0.8168041121265238,-0.18056723652272622,0.7538845950189229,0.8759849685449614,0.9411118480305545,0.5364087775996609,0.5355339339214273,DD,"H1,CAGR"
ETF36,U56,0.9,0.15,0.07730979430156437,0.8855514177511578,-0.1530637044846238,0.8209412265383776,0.9457819647942667,1.0112735035016347,0.5076803645495078,0.45396279735898015,DD,"H1,CAGR"
ETF36,U56,0.9,0.3,0.0725955797061959,0.9528617325602368,-0.1251558635561678,0.8855936788066133,1.0155206065531195,1.0799994101549917,0.4767229133499145,0.3711925444189436,-,"H1,CAGR"
ETF36,U56,1.0,0.0,0.09043945728458325,0.8165510866724913,-0.19955486243010245,0.7540705917359546,0.8753204941325646,0.9405260943236975,0.5939006442676278,0.5918482365259632,DD,"H1,CAGR"
ETF36,U56,1.0,0.15,0.08488720666205807,0.8793104509153707,-0.16954672086075062,0.8152036606624178,0.939107306638831,1.0046526355210608,0.5574399519895115,0.5028488232670496,DD,"H1,CAGR"
ETF36,U56,1.0,0.3,0.07894091367650957,0.9438926312753975,-0.13889257292129986,0.8775735192008526,1.0056799566672936,1.0704771164881461,0.5183916500519087,0.4119334570402573,DD,"H1,CAGR"
SMALL484,SMALL,0.2,0.0,0.021929391963466216,0.5027957851228199,-0.06951266486225982,0.6633402099391866,0.37285506885210556,0.5188254416573937,0.15519898275029928,0.20616359638622733,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.2,0.15,0.02583181591613215,0.6757570730088214,-0.06213927498488814,0.7877904746450979,0.5981819202026951,0.7098337292684931,0.18281726914525068,0.18429528537140874,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.2,0.3,0.029581672442171802,0.8041032261740613,-0.06822681933196517,0.8239902439031594,0.8029748996373203,0.8677830456570773,0.20935580333126358,0.2023499814219904,-,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.3,0.0,0.03232901500279883,0.5033669821308387,-0.10410492528842319,0.6639153236917467,0.3734128463816556,0.5194969493600288,0.22879933242619988,0.3087587828996244,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.3,0.15,0.034864692862019764,0.624969815969609,-0.09079153353374059,0.7546400067584681,0.529722948623075,0.6531424816270587,0.24674486529775252,0.26927336352053943,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.3,0.3,0.03718030357846991,0.7487844246629506,-0.08523447158096975,0.8234369175429582,0.704519148930585,0.7947654906522219,0.2631329360767998,0.25279199455282036,-,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.4,0.0,0.042329629744720654,0.5039109753898813,-0.13849450698460086,0.6644696592646139,0.37393993715929685,0.5201358157247739,0.2995758153040492,0.41075285627820435,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.4,0.15,0.04361146668791549,0.5969637416791191,-0.11885302181961332,0.7348416032338857,0.4929595249613391,0.6222624571276383,0.30864764866664407,0.35249931028044384,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.4,0.3,0.044585568753607197,0.7043810750941012,-0.10380393129088816,0.8041716828720419,0.638257657531967,0.7423634400287766,0.3155415766853588,0.307866082193279,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.5,0.0,0.05191433625323083,0.5044245116910405,-0.1737436703155517,0.6650053674367095,0.3744286779243334,0.5207368190565651,0.3674088269333342,0.5152963131621289,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.5,0.15,0.05206182596987752,0.5795088897362657,-0.14633142507458896,0.7221484842586777,0.4702659582600122,0.6030970737380279,0.3684526431060685,0.4339959188369155,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.5,0.3,0.051792814198278414,0.6719262351921919,-0.12525393061962553,0.7855879437339859,0.5927939732902956,0.705449988647571,0.3665487894392823,0.37148339585629736,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.6,0.0,0.06106717210455037,0.5049116748931052,-0.20962240236044438,0.6655254632746802,0.37488404397040115,0.5213048228671652,0.4321853978374338,0.6217069715192768,H2,"H1,H2,OOS,DD,CAGR"
SMALL484,SMALL,0.6,0.15,0.060205349021167365,0.5676818084019722,-0.1732363597571155,0.7134468273418748,0.4549426265793638,0.5901361762285493,0.4260860921168466,0.513791710088442,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.6,0.3,0.05879567953261411,0.6479520179320366,-0.14787241252986494,0.7703367527386383,0.5602070137944875,0.6786195777698812,0.41610956057406234,0.438566244494769,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.7,0.0,0.06977174320753687,0.5053702772406313,-0.24553905242259233,0.6660249549706608,0.3753062616379833,0.5218401437283173,0.4937895035377554,0.7282300887329608,H2,"H1,H2,OOS,DD,CAGR"
SMALL484,SMALL,0.7,0.15,0.0680325633840646,0.5591893172582111,-0.20095472812965076,0.7071725156901987,0.4439449463052984,0.5808413094255601,0.4814809570959563,0.5960000173222896,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.7,0.3,0.06558862917348396,0.6297655259804179,-0.17010171359763282,0.7581420584682136,0.5358933076488668,0.6584362785060545,0.4641847135875786,0.5044948441587906,H2,"H1,H2,OOS,CAGR"
SMALL484,SMALL,0.75,0.0,0.07395075126493311,0.5055878058137365,-0.2634680191668757,0.6662652124445838,0.37550452644356613,0.5220948760312024,0.5233652346156491,0.7814045752932846,H2,"H1,H2,OOS,DD,CAGR"
SMALL484,SMALL,0.75,0.15,0.07182451625676989,0.5557926954902229,-0.21528821534219889,0.7046623124745608,0.4395428237940661,0.5771269618937929,0.5083174161031815,0.6385108788804009,H2,"H1,H2,OOS,DD,CAGR"
SMALL484,SMALL,0.75,0.3,0.06890470934151804,0.6222623721774587,-0.18107192274152406,0.7529839668571682,0.5259439530057246,0.650142737150079,0.4876533199974019,0.5370307536178107,H2,"H1,H2,OOS,CAGR"
