panel,form,gross,family,k,lag,cost,CAGR,Sharpe,MaxDD,m_H1,m_H2,m_OOS,m_DD,m_CAGR,pass4b,pass4a
U56,MADG,0.8,MONTHLY,10,1,10.0,0.09465490044916525,1.1789926394798889,-0.16436887894343388,0.2701728105633254,0.31752884943254533,0.36034335761904046,3.793472730734049,-1.1256818311752599,False,False
U56,MADG,0.8,MONTHLY,10,1,25.0,0.09206666837611421,1.148993212272167,-0.164368878943434,0.23892630582749597,0.2884727768505323,0.3314623575221254,3.7934727307340377,-1.3845050384803632,False,False
U56,MADG,0.8,MONTHLY,10,2,10.0,0.09417424735602387,1.151634258979736,-0.18669462881685828,0.31266219573505016,0.23551535524323308,0.28102111516703165,1.5608977433916094,-1.173747140489398,False,False
U56,MADG,0.8,MONTHLY,10,2,25.0,0.09157890844504002,1.1222956353129898,-0.18729255943776435,0.28167519021133813,0.20738457403960953,0.25300332665334113,1.501104681301002,-1.4332810315877826,False,False
U56,MADG,0.8,MONTHLY,11,1,10.0,0.09274440489586233,1.1346675229666356,-0.1890505495646303,0.2868079627150921,0.2269864739325872,0.27294709501358083,1.3253056686144071,-1.3167313865055514,False,False
U56,MADG,0.8,MONTHLY,11,1,25.0,0.09018929269528253,1.1057109038531345,-0.18973852349315368,0.2558910584501515,0.1994945537332392,0.2455717454687243,1.2565082757620694,-1.5722426065635315,False,False
U56,MADG,0.8,MONTHLY,11,2,10.0,0.09530259544177389,1.1583711795414215,-0.18522462785059313,0.27832819178083423,0.27915307544754675,0.3203306054437771,1.7078978400181244,-1.060912331914396,False,False
U56,MADG,0.8,MONTHLY,11,2,25.0,0.09273516777871738,1.1292653887092443,-0.18531586637155406,0.2471326571778827,0.25159145145922335,0.29284975279463343,1.698773987922031,-1.317655098220047,False,False
U56,MADG,0.8,MONTHLY,12,1,10.0,0.09403111664350927,1.140433398098091,-0.18522462785059324,0.25739219544903835,0.2631562595469038,0.30132368523338315,1.7078978400181133,-1.1880602117408574,False,False
U56,MADG,0.8,MONTHLY,12,1,25.0,0.09149802464191947,1.1117959705239895,-0.18531586637155417,0.22628431552065997,0.2364046122080382,0.2745918709654618,1.6987739879220198,-1.4413694118998372,False,False
U56,MADG,0.8,MONTHLY,12,2,10.0,0.09164195958121901,1.1048533449288893,-0.18959850255024469,0.2697330160793663,0.1899123541365927,0.23117252949295453,1.2705103700529685,-1.4269759179698833,False,False
U56,MADG,0.8,MONTHLY,12,2,25.0,0.08911174748120376,1.0763927559253756,-0.18968349452493527,0.23829688784053893,0.16364859396578058,0.20494779624208603,1.26201117258391,-1.6799971279714083,False,False
U56,MADG,0.8,MONTHLY,13,1,10.0,0.09142904971840848,1.1091350125908237,-0.1901990723315441,0.29750795064276625,0.17211324281616536,0.21774212178410712,1.2104533919230276,-1.4482669042509362,False,False
U56,MADG,0.8,MONTHLY,13,1,25.0,0.08889939210876041,1.0804022975498697,-0.19094586346613962,0.26759408220782754,0.14415261775519372,0.19002571732874762,1.135774278463475,-1.7012326652157435,False,False
U56,MADG,0.8,MONTHLY,13,2,10.0,0.08967879704059478,1.082959668113282,-0.19058952364218928,0.23968440506356647,0.1706941135134047,0.21408556543966828,1.1714082608585086,-1.6232921720323064,False,False
U56,MADG,0.8,MONTHLY,13,2,25.0,0.08714411177026471,1.0547771666052008,-0.1906589414885922,0.21042314571795706,0.14320644462980003,0.18688508551872451,1.1644664762182177,-1.8767606990653136,False,False
U56,MADG,0.8,MONTHLY,14,1,10.0,0.08834477117376394,1.0783445691797058,-0.19055222044569975,0.20345518676623575,0.19231215660053846,0.23565349282387094,1.1751385805074621,-1.756694758715391,False,False
U56,MADG,0.8,MONTHLY,14,1,25.0,0.08570888306588764,1.0486651658159771,-0.19060524164351877,0.17197804095530822,0.16391596937638386,0.20748911783820279,1.1698364607255596,-2.0202835695030203,False,False
U56,MADG,0.8,MONTHLY,14,2,10.0,0.08929627502621718,1.0827685372067268,-0.19815574053951646,0.22822042001940557,0.18056539808875327,0.22256931556850845,0.4147865711257914,-1.661544373470067,False,False
U56,MADG,0.8,MONTHLY,14,2,25.0,0.08665386538432851,1.0529961886701757,-0.19821381267890348,0.19629050465745013,0.152295548193481,0.19451187058709807,0.4089793571870892,-1.9257853376589336,False,False
U56,MADG,0.8,MONTHLY,15,1,10.0,0.09044230129875142,1.104370234917382,-0.19233266379453995,0.2566521976848053,0.19397892650573534,0.23682617897200386,0.9970942456234422,-1.546941746216643,False,False
U56,MADG,0.8,MONTHLY,15,1,25.0,0.0879269015682187,1.0757925451475634,-0.192423454899733,0.2264767754603143,0.16651129654002472,0.20953690901843247,0.9880151351041366,-1.798481719269915,False,False
U56,MADG,0.8,MONTHLY,15,2,10.0,0.08984881877525797,1.093029513009452,-0.19843995780710844,0.24026756302080132,0.18770658726881295,0.23003378421300158,0.38636484436659346,-1.606289998565988,False,False
U56,MADG,0.8,MONTHLY,15,2,25.0,0.08732448316294605,1.0646465245380425,-0.1985305684287113,0.21042700069851583,0.16034754551658248,0.20283356818086706,0.37730378220630634,-1.8587235597971792,False,False
U56,MADG,0.8,MONTHLY,16,1,10.0,0.08963655257079539,1.1100481405169245,-0.17349857294715187,0.2107550647330212,0.24176143773256575,0.28126749407028107,2.8805033303622496,-1.6275166190122454,False,False
U56,MADG,0.8,MONTHLY,16,1,25.0,0.08706998614155959,1.0806078974305162,-0.1736358235920381,0.17963557522320972,0.21359293705638194,0.2531509817125206,2.8667782658736263,-1.884173261935826,False,False
U56,MADG,0.8,MONTHLY,16,2,10.0,0.09257517693247097,1.1345500449941677,-0.17454178044175161,0.2182636713542816,0.28220859111407803,0.31786723740467293,2.7761825809022755,-1.3336541828446875,False,False
U56,MADG,0.8,MONTHLY,16,2,25.0,0.08999284094031035,1.1051873177430185,-0.17468215952799748,0.18713206757603973,0.2541612768279994,0.2898653541064473,2.762144672277689,-1.5918877820607498,False,False
U56,MADG,0.8,MONTHLY,17,1,10.0,0.09320909525928522,1.1492112786785802,-0.159624587815823,0.21704575651096336,0.3076883167588701,0.3445407410138144,4.267901843495137,-1.2702623501632622,False,False
U56,MADG,0.8,MONTHLY,17,1,25.0,0.09064386269848712,1.1198368536182361,-0.15983534305728764,0.1867394629791197,0.2789992719649571,0.3160004668822187,4.246826319348673,-1.5267856062430725,False,False
U56,MADG,0.8,MONTHLY,17,2,10.0,0.09345735838793545,1.1442803696891615,-0.16543869667714906,0.2313125394370501,0.2866178505956344,0.32608170900009426,3.6864909573625315,-1.2454360372982394,False,False
U56,MADG,0.8,MONTHLY,17,2,25.0,0.09088196373909141,1.115018976022871,-0.1656517613209162,0.2009787758213506,0.2581429889319521,0.29770283736301195,3.665184492985818,-1.5029755021826436,False,False
U56,MADG,0.8,MONTHLY,18,1,10.0,0.09302687413283062,1.1933145536541376,-0.13195382452460502,0.23264235980415315,0.3736665157907243,0.419505966392663,7.034978172616935,-1.2884844628087229,False,False
U56,MADG,0.8,MONTHLY,18,1,25.0,0.09042875329658151,1.1622852725647261,-0.13236150360636134,0.20144438803969855,0.3427378325186209,0.38901033422848874,6.994210264441303,-1.5482965464336336,False,False
U56,MADG,0.8,MONTHLY,18,2,10.0,0.09645582077153425,1.2275223514328102,-0.13467271246548462,0.26319712985541055,0.4111381203304417,0.4534021348415649,6.763089378528974,-0.9455897989383594,False,False
U56,MADG,0.8,MONTHLY,18,2,25.0,0.09384326387026842,1.1967176401804187,-0.13507213352482916,0.23222197161327718,0.38043448204830066,0.42325340352359,6.72314727259452,-1.2068454890649423,False,False
U56,MADG,0.8,MONTHLY,19,1,10.0,0.09188575663408272,1.172299313774196,-0.12564009056971992,0.18817804778952385,0.37333422988916054,0.41901874164790875,7.666351568105445,-1.402596212683513,False,False
U56,MADG,0.8,MONTHLY,19,1,25.0,0.08920470637125733,1.1405941166458298,-0.12611313503026478,0.1571523044891907,0.3409663212612878,0.38727516821347296,7.61904712205096,-1.670701238966052,False,False
U56,MADG,0.8,MONTHLY,19,2,10.0,0.09250286860659385,1.1725942623397556,-0.11060701423577513,0.2161527158873402,0.3480006227736211,0.39562024592294764,9.169659201499925,-1.3408850154324,False,False
U56,MADG,0.8,MONTHLY,19,2,25.0,0.08981372690182488,1.1409416293453893,-0.11109934356980877,0.18496901509912278,0.3158754171763202,0.3639664734362724,9.12042626809656,-1.609799185909297,False,False
U56,MADG,0.8,MONTHLY,20,1,10.0,0.09172926931283065,1.132694320560119,-0.15134155841523111,0.24826535439600228,0.24595407394679836,0.30076737024631894,5.096204783554326,-1.4182449448087193,False,False
U56,MADG,0.8,MONTHLY,20,1,25.0,0.08909346575204902,1.1025681383483095,-0.151583982771762,0.21852908573270935,0.21538108953502666,0.2707356336947928,5.071962347901238,-1.6818253008868829,False,False
U56,MADG,0.8,MONTHLY,20,2,10.0,0.09261743017392043,1.1366848948696193,-0.15556169606222037,0.25097094900634054,0.2508381664943585,0.3048455422800076,4.6741910188554,-1.3294288586997411,False,False
U56,MADG,0.8,MONTHLY,20,2,25.0,0.0899705482436155,1.1064821851720945,-0.15579708700769235,0.2209321696149038,0.22033993129834661,0.27464983419691524,4.650651924308202,-1.5941170517302345,False,False
U56,MADG,0.8,WEEKLY,0,1,10.0,0.08718349474960063,1.1671397175583922,-0.12784106644422577,0.2285408855749067,0.32785357720870156,0.3814584926011817,7.44625398065486,-1.8728224011317214,False,False
U56,MADG,0.8,WEEKLY,0,1,25.0,0.08174802598164166,1.0993009691269848,-0.12855606901963312,0.16002537799054095,0.26046479566463365,0.31465182721032603,7.374753723114125,-2.4163692779276187,False,False
U56,MADG,0.8,WEEKLY,0,2,10.0,0.08647795346369413,1.1367737676807972,-0.1284764260168767,0.18818186360328415,0.30695369407339756,0.35954068194643396,7.382718023389767,-1.943376529722371,False,False
U56,MADG,0.8,WEEKLY,0,2,25.0,0.08101296437059635,1.0699566374511678,-0.12954655049051256,0.12034605706001966,0.24085920102255998,0.29394535882750317,7.275705576026182,-2.4898754390321494,False,False
U56,MADG,0.8,WEEKLY,1,1,10.0,0.08398946326795964,1.122086762699748,-0.11662974208356092,0.15893252303222316,0.3043845278021965,0.35863701172203655,8.567386416721344,-2.1922255492958205,False,False
U56,MADG,0.8,WEEKLY,1,1,25.0,0.07857252798176928,1.0546470279738371,-0.11750007958547226,0.09139872090972423,0.2369049336983332,0.291554939125813,8.48035266653021,-2.7339190779148566,False,False
U56,MADG,0.8,WEEKLY,1,2,10.0,0.08946835314217294,1.1809030585019202,-0.10545890692395188,0.23590455122605047,0.3464796638613151,0.3984446318109822,9.68446993268225,-1.6443365618744905,False,False
U56,MADG,0.8,WEEKLY,1,2,25.0,0.08400953222446561,1.1138750665499417,-0.10617396201572749,0.16906971981055752,0.27916719485577757,0.3316719949407583,9.612964423504689,-2.1902186536452235,False,False
U56,MADG,0.8,WEEKLY,2,1,10.0,0.08760604260145644,1.1577569122318199,-0.11864991057897134,0.24019963213606532,0.2993358708436823,0.3518015358220523,8.365369567180302,-1.830567615946141,False,False
U56,MADG,0.8,WEEKLY,2,1,25.0,0.08212868164505793,1.0902438018468834,-0.11921767592945287,0.17210141990054906,0.23219297746127776,0.2853369824030656,8.30859303213215,-2.3783037115859913,False,False
U56,MADG,0.8,WEEKLY,2,2,10.0,0.09023315394797016,1.1781470327744417,-0.11564317843808447,0.23780356375919443,0.3410806516111927,0.38455314039756505,8.66604278126899,-1.5678564812947688,False,False
U56,MADG,0.8,WEEKLY,2,2,25.0,0.08470259956254789,1.1105372408712402,-0.11623801594807204,0.16959967312606117,0.27383479614671835,0.3179088053195114,8.606559030270233,-2.120911919836996,False,False
U56,MADG,0.8,WEEKLY,3,1,10.0,0.09056251544761285,1.1969402105181204,-0.10817659806329338,0.25055359309537795,0.3644625981019042,0.4151203203744769,9.4127008187481,-1.5349203313305,False,False
U56,MADG,0.8,WEEKLY,3,1,25.0,0.08515490401721171,1.1299708997178066,-0.10915735077325228,0.18273757779633315,0.29813004082158534,0.3492289088507601,9.31462554775221,-2.075681474370614,False,False
U56,MADG,0.8,WEEKLY,3,2,10.0,0.0887925794890525,1.1547244045854541,-0.13935402948759612,0.2487778181129432,0.28714414728448456,0.3383362864030137,6.294957676317825,-1.7119139271865342,False,False
U56,MADG,0.8,WEEKLY,3,2,25.0,0.0833644524831032,1.0891426480049549,-0.14016755275108583,0.18145985621015837,0.22290567133276717,0.2744844645448974,6.213605349968853,-2.2547266277814644,False,False
U56,MADG,0.8,WEEKLY,4,1,10.0,0.08969294795204985,1.1980747389941382,-0.1276232426488625,0.2497705568253108,0.36666475378055774,0.42107674996543576,7.4680363601911885,-1.6218770808867995,False,False
U56,MADG,0.8,WEEKLY,4,1,25.0,0.08428875289828208,1.1308023803609262,-0.12859527859424535,0.18145356142601443,0.3002407124236516,0.35526915647150203,7.370832765652901,-2.1622965862635763,False,False
U56,MADG,0.8,WEEKLY,4,2,10.0,0.08981522286463273,1.1903726753177724,-0.1258180482146657,0.23520224700409798,0.3658672050213668,0.4153987391607197,7.6485558036108685,-1.609649589628512,False,False
U56,MADG,0.8,WEEKLY,4,2,25.0,0.0843798699090812,1.123381640327651,-0.12640816739642202,0.16677229330149368,0.30003439495681594,0.3501191422852479,7.589543885435235,-2.153184885183665,False,False
U56,MADG,0.9,MONTHLY,0,1,10.0,0.10690159464995097,1.2074104212267895,-0.14038119746496258,0.2955959213015735,0.34081449411655795,0.3921133832579864,6.192240878581179,0.0989875889033126,True,False
U56,MADG,0.9,MONTHLY,0,1,25.0,0.10394827812594554,1.176945581076286,-0.14090545011713196,0.2666703802898944,0.3088720508130284,0.36055344772377773,6.139815613364242,-0.19634406349723077,False,False
U56,MADG,0.9,MONTHLY,0,2,10.0,0.1049093080766259,1.181681625661886,-0.12348992046156959,0.22448504227719068,0.35750501725318096,0.4074663205846836,7.881368578920478,-0.10024106842919378,False,False
U56,MADG,0.9,MONTHLY,0,2,25.0,0.10194298040030447,1.1508996306288874,-0.12403484488566907,0.19517112993318508,0.3253110711369488,0.3755492421714255,7.8268761365105295,-0.3968738360613372,False,False
U56,MADG,0.9,MONTHLY,1,1,10.0,0.10219580668759187,1.1240876480677962,-0.1690075933451639,0.2416186094328987,0.23877970228342071,0.2892027796923331,3.329601290561046,-0.3715912073325972,False,False
U56,MADG,0.9,MONTHLY,1,1,25.0,0.09916489778295401,1.0934611432809604,-0.16926817259016913,0.2108351975831153,0.20813310322548484,0.25875455935240166,3.303543366060524,-0.6746820977963836,False,False
U56,MADG,0.9,MONTHLY,1,2,10.0,0.10241480396319536,1.120607645718434,-0.17239409753443224,0.23253862093437072,0.24072214582554807,0.2896379597763836,2.9909508716342126,-0.3496914797722489,False,False
U56,MADG,0.9,MONTHLY,1,2,25.0,0.0993768348312678,1.0900848359507558,-0.1726574294789064,0.20209121544950004,0.21002418087918928,0.25912761874883716,2.9646176771867983,-0.6534883929650043,False,False
U56,MADG,0.9,MONTHLY,2,1,10.0,0.1059599216090712,1.187287570014747,-0.15263993671043297,0.25838126658261507,0.3418564055595784,0.38904763153754396,4.96636695403414,0.00482028481533503,True,False
U56,MADG,0.9,MONTHLY,2,1,25.0,0.10301147836871882,1.1568858597907261,-0.15302022889452083,0.22671217045870473,0.3124647642547468,0.3597509322546346,4.928337735625354,-0.29002403921990216,False,False
U56,MADG,0.9,MONTHLY,2,2,10.0,0.10569071604468805,1.1808185501352093,-0.1425374944351706,0.24142560260487245,0.34518777657304367,0.3897665925859164,5.976611181560376,-0.02210027162297956,False,False
U56,MADG,0.9,MONTHLY,2,2,25.0,0.10273902286005465,1.1502265446704587,-0.14292455973979912,0.2093082999393061,0.3157876738397981,0.3604976068213581,5.937904651097526,-0.3172695900863193,False,False
U56,MADG,0.9,MONTHLY,3,1,10.0,0.10660638285225388,1.1777784115030359,-0.17077646369187205,0.2919815591695627,0.2975554702430282,0.3447762205976026,3.152714255890232,0.06946640913360336,True,False
U56,MADG,0.9,MONTHLY,3,1,25.0,0.10371220863532415,1.1482433852431149,-0.17103594769485764,0.2611461628964358,0.26895769891516796,0.316324750573036,3.1267658555916733,-0.219951012559369,False,False
U56,MADG,0.9,MONTHLY,3,2,10.0,0.10702509185117748,1.1657521329689713,-0.17825211524834672,0.27440033784090256,0.29058348761145025,0.334893905845852,2.405149100242765,0.1113373090259634,True,False
U56,MADG,0.9,MONTHLY,3,2,25.0,0.10412101891387682,1.1367143130146722,-0.17851351511258395,0.24383539320955316,0.26264822918163666,0.3070473351522962,2.3790091138190417,-0.17906998470410274,False,False
U56,MADG,0.9,MONTHLY,4,1,10.0,0.10716893839717612,1.2049272153315917,-0.15710262313200163,0.26218092427669704,0.37191971648796074,0.40459223962561963,4.520098311877274,0.12572196362582722,True,False
U56,MADG,0.9,MONTHLY,4,1,25.0,0.10423574901223476,1.1746033901756388,-0.15748327914541072,0.22985121957706567,0.34320165952295223,0.3757002837155856,4.482032710536366,-0.1675969748683087,False,False
U56,MADG,0.9,MONTHLY,4,2,10.0,0.10649216659102612,1.1937128734835265,-0.16278896509082563,0.2592404185060522,0.35339797955852015,0.39192694567626885,3.951464115994874,0.05804478301082716,True,False
U56,MADG,0.9,MONTHLY,4,2,25.0,0.10355950797911606,1.1635954227768481,-0.16317765263293138,0.2277509063457479,0.3243773407502041,0.3629591377020809,3.912595361784299,-0.23522107818017834,False,False
U56,MADG,0.9,MONTHLY,5,1,10.0,0.10740443784898179,1.2058840857762945,-0.16125677939794625,0.29317064413743577,0.34905856773975386,0.3892019233407933,4.104682685282812,0.14927190880639485,True,False
U56,MADG,0.9,MONTHLY,5,1,25.0,0.10451799888096636,1.1761499546756569,-0.16168814622037608,0.261684483084347,0.3206941459963927,0.361049999927582,4.061546003039829,-0.13937198799514883,False,False
U56,MADG,0.9,MONTHLY,5,2,10.0,0.10356955211121366,1.1479464266676167,-0.18312967326286866,0.25407115967338667,0.27548935592568224,0.3207047001706058,1.9173932987905706,-0.2342166649704186,False,False
U56,MADG,0.9,MONTHLY,5,2,25.0,0.10068852650799309,1.1186613310289013,-0.18354086353531318,0.22283302626884272,0.24769674306990452,0.293102975265779,1.876274271546119,-0.5223192252924752,False,False
U56,MADG,0.9,MONTHLY,6,1,10.0,0.10245526740597155,1.1583165531769124,-0.15374969921715465,0.2186106863034556,0.3202589037948319,0.3680065760775977,4.855390703361973,-0.3456451354946294,False,False
U56,MADG,0.9,MONTHLY,6,1,25.0,0.09956011082921079,1.128140060642398,-0.15441974909067235,0.18734158250266342,0.2909884278623266,0.33886194252895696,4.788385716010202,-0.6351607931707054,False,False
U56,MADG,0.9,MONTHLY,6,2,10.0,0.10926312967469065,1.2186464483644588,-0.13371972200533921,0.27613075638565854,0.3835592684507504,0.42494220365629887,6.858388424543516,0.33514109137728065,True,False
U56,MADG,0.9,MONTHLY,6,2,25.0,0.10634947060794753,1.1887473456506021,-0.13441614564186521,0.24497435339724416,0.35469726137982394,0.39622098548011064,6.788746060890915,0.04377518470296826,True,False
U56,MADG,0.9,MONTHLY,7,1,10.0,0.11259610365843153,1.2415203965718495,-0.15450310183828997,0.3100463347290421,0.3996911292457309,0.4356677361321697,4.78005044124844,0.668438489751369,True,False
U56,MADG,0.9,MONTHLY,7,1,25.0,0.10979393405891513,1.2130851700212053,-0.1550131237921043,0.2800526374425891,0.3724587758471899,0.40843351511037973,4.729048245867007,0.3882215297997288,True,False
