panel,stat,win,q,threshold,realised_pass,matched,jaccard,CAGR,Sharpe,MaxDD,H1,H2,turnover_yr,cost_bp_yr,dCAGR_pp,dSharpe,dSharpe_se,dSharpe_t,dMaxDD_pp,dMaxDD_se_pp,dMaxDD_t,oCAGR,oSharpe,oMaxDD,odSharpe,odSharpe_t,odMaxDD_pp,odMaxDD_t,odCAGR_pp,keep4a,keep4b,keep4a_OOS,keep4b_OOS,leg_H1,leg_H2,leg_DD,leg_CAGR,legO_H1,legO_H2,legO_DD,legO_CAGR,is_Sharpe,anchor_MaxDD,anchor_Sharpe,anchor_oSharpe,anchor_oMaxDD,spy_MaxDD,name
U56,VOL,40,0.7,0.26964591813933053,0.6999961226032841,False,0.4745620923385956,0.1257532350835635,1.125599079332638,-0.19533946987593298,1.2496822046873288,1.0340030200900985,2.885005923361133,28.85005923361133,-3.227452765968719,-0.028063738912751823,0.07879900383665117,-0.3561433209349628,-0.4063848245071444,2.343489295282925,-0.17341014756292383,0.13666744521580987,1.145687628833383,-0.1953394698759331,-0.039990075368312894,-0.368371991086188,-0.4063848245071222,-0.19177479284869414,-3.656620715060477,False,True,False,True,True,True,True,True,True,True,True,True,1.1048665947597733,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w40/q0.7000
U56,VOL,40,0.8,0.3332998715419731,0.7999941839049263,False,0.5854525504716265,0.1289286852611371,1.0680137242800882,-0.19555401131246708,1.1619762721543552,1.0052996691709968,2.8973964618843033,28.973964618843034,-2.90990774821136,-0.08564909396530163,0.06640281879670908,-1.2898412374256978,-0.42783896816055433,2.0942854505573045,-0.20428875540662486,0.14251355975290347,1.0981716861758775,-0.19555401131246686,-0.08750601802581848,-0.9723588863724686,-0.4278389681604988,-0.22212378497718505,-3.0720092613511163,False,True,False,True,True,True,True,True,True,True,True,True,1.0335726673164594,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w40/q0.8000
U56,VOL,40,0.9,0.4368134919438706,0.8999922452065683,False,0.6705321927151396,0.13509712996259782,1.0446118381674199,-0.208163256351673,1.1148920884655322,0.996352875533648,2.9428878627732145,29.428878627732146,-2.293063278065288,-0.10905098007796998,0.051135684191528384,-2.132580834736076,-1.688763472081145,1.952571626568643,-0.8648919451159383,0.14836455429673245,1.0745191324063268,-0.2081632563516732,-0.11115857179536914,-1.49601010782395,-1.688763472081134,-0.8622882791277295,-2.4869098069682183,False,False,False,False,True,True,False,True,True,True,False,True,1.0092470676787793,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w40/q0.9000
U56,VOL,40,0.966767,0.5903894272552103,0.9667610166534188,True,0.7817533812888646,0.15030847397871305,1.111584646569621,-0.20624485836208617,1.1460144492172466,1.0981340417466574,2.959504614350694,29.595046143506938,-0.7719288764537646,-0.04207817167576877,0.04555639353874244,-0.9236501928095847,-1.4969236731224633,1.5680912237704014,-0.9546151718923475,0.17287068630383895,1.1744829575770868,-0.20624485836208617,-0.011194746624609175,-0.18343712666423143,-1.49692367312243,-0.9640494692377224,-0.0362966062575687,False,False,False,False,True,True,False,True,True,True,False,True,1.0311306914042606,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w40/q0.9668
U56,VOL,40,1.0,inf,1.0,False,0.7539325661989975,0.1588078207637622,1.1361038142512543,-0.19926475102868535,1.2202350965948985,1.0828997567072178,2.8079179609038114,28.079179609038114,0.07800580205115093,-0.01755900399413557,0.04723484177149766,-0.3717383891975051,-0.7989129397823813,1.6016918984517243,-0.49879314527010504,0.17395474259661614,1.1528140258913087,-0.19926475102868524,-0.03286367831038728,-0.48374730548381517,-0.7989129397823369,-0.42395743125078145,0.07210902302015043,False,True,False,True,True,True,True,True,True,True,True,True,1.1229170984137535,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w40/q1.0000
U56,VOL,60,0.7,0.2751736175374932,0.6999961195941096,False,0.46140170865933244,0.10960754278770879,1.0063866842056508,-0.20708290920736983,1.1337978970750182,0.9207971571656196,2.909219042957473,29.09219042957473,-4.842021995554191,-0.14727613403973905,0.08985145242040993,-1.6391068822198025,-1.5807287576508289,3.0130561086871768,-0.5246263928153567,0.12254555473959661,1.0349119379835685,-0.20708290920736983,-0.15076576621812743,-1.2554072685436017,-1.5807287576507956,-0.5428807950610386,-5.068809762681803,False,False,False,False,True,True,False,True,True,False,False,True,0.9762343906101927,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w60/q0.7000
U56,VOL,60,0.8,0.33968903860324084,0.7999941793911644,False,0.5718596735544189,0.12452016954514034,1.0478181822621533,-0.21430605641678857,1.0966571199371138,1.024646544950402,2.8182054923562627,28.182054923562628,-3.3507593198110364,-0.10584463598323657,0.07877725110986439,-1.3435939245407718,-2.3030434785927034,2.5785115189027112,-0.893167806972903,0.14534334808951632,1.121106675354567,-0.2143060564167889,-0.06457102884712884,-0.6032116559501886,-2.3030434785927034,-0.9067312480450483,-2.7890304276898314,False,False,False,False,True,True,False,True,True,True,False,True,0.9515373149304751,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w60/q0.8000
U56,VOL,60,0.9,0.44190176681374127,0.8999922391882191,False,0.6533590923712651,0.1341040288110258,1.055519588917329,-0.21210748876222707,1.1518420337904307,0.9851899065210271,2.853100487576594,28.53100487576594,-2.392373393222491,-0.09814322932806085,0.055676154578773444,-1.7627515777729017,-2.0831867131365533,1.985476634167111,-1.0492124043607447,0.14370364445934647,1.0682479139106031,-0.21210748876222707,-0.1174297902910928,-1.4382507271057994,-2.08318671313652,-0.9564532198650347,-2.9530007907068168,False,False,False,False,True,True,False,True,True,True,False,True,1.043316342038043,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w60/q0.9000
U56,VOL,60,0.966767,0.5980583408202477,0.9667643235482432,True,0.7647857404280685,0.14606859940097583,1.0826632242081544,-0.20257863837852885,1.2069305283929666,0.9931451616690194,2.9380693956095776,29.380693956095776,-1.195916334227487,-0.07099959403723544,0.047642181920110924,-1.490267472558069,-1.1303016747667316,1.96788469671602,-0.5743739339265985,0.15437734880511655,1.0713929310183867,-0.20257863837852907,-0.11428477318330921,-1.6285493293208837,-1.1303016747667205,-0.5269789868901629,-1.8856303561298082,False,False,False,False,True,True,False,True,True,True,False,True,1.1074480600014933,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w60/q0.9668
U56,VOL,60,1.0,inf,1.0,False,0.7539325661989975,0.1588078207637622,1.1361038142512543,-0.19926475102868535,1.2202350965948985,1.0828997567072178,2.8079179609038114,28.079179609038114,0.07800580205115093,-0.01755900399413557,0.04723484177149766,-0.3717383891975051,-0.7989129397823813,1.6016918984517243,-0.49879314527010504,0.17395474259661614,1.1528140258913087,-0.19926475102868524,-0.03286367831038728,-0.48374730548381517,-0.7989129397823369,-0.42395743125078145,0.07210902302015043,False,True,False,True,True,True,True,True,True,True,True,True,1.1229170984137535,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,VOL/w60/q1.0000
U56,SEMI0,10,0.7,0.16676686879478297,0.6999961271083054,False,0.6105999179700096,0.13857539854004508,1.1294338779176387,-0.20337070195855933,1.2822349263557227,1.0259187390727962,3.160236538127115,31.602365381271152,-1.9452364203205619,-0.024228940327751136,0.07161056406685139,-0.3383431012375832,-1.2095080327697794,1.8731235617012585,-0.6457171632987455,0.1501456547459039,1.1260696672918633,-0.20337070195855922,-0.05960803690983263,-0.711759337683517,-1.209508032769735,-0.8051840167454162,-2.3087997620510725,False,False,False,False,True,True,False,True,True,True,False,True,1.1491359803305272,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w10/q0.7000
U56,SEMI0,10,0.8,0.21071010452397232,0.7999941906624581,False,0.7086183506072775,0.14840376879923456,1.1271881225771416,-0.20527761758084961,1.2010448232774045,1.0842266936482066,3.0516488182776977,30.51648818277698,-0.962399394401614,-0.026474695668248227,0.05427822922789275,-0.48775901581261033,-1.4001995949988078,1.6410035317789233,-0.8532581239974097,0.1648386744258601,1.1535612843312686,-0.2052776175808494,-0.03211641987042735,-0.5163932814539266,-1.4001995949987522,-1.020287074834316,-0.8394977940554549,False,False,False,False,True,True,False,True,True,True,False,True,1.1009479490945129,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w10/q0.8000
U56,SEMI0,10,0.9,0.2893868232538338,0.8999728897581379,False,0.7842088738342016,0.14883322119713793,1.088101346188467,-0.20531542740862085,1.1704006316101105,1.0387496389361115,3.0169184814985903,30.169184814985904,-0.9194541546112767,-0.06556147205692286,0.04551214756490315,-1.4405268827059443,-1.4039805777759318,1.5763772896794495,-0.890637404489268,0.1660785743243154,1.1169034594530822,-0.20531542740862097,-0.06877424474861371,-1.249490108954752,-1.4039805777759096,-0.9881674505943591,-0.715507804209925,False,False,False,False,True,True,False,True,True,True,False,True,1.058195173410387,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w10/q0.9000
U56,SEMI0,10,0.966767,0.4180781017581576,0.9667609070312349,True,0.7881833779146944,0.15177865171660798,1.1161209683541071,-0.1883663623398142,1.2160624724428024,1.0488055472387274,2.902397529386866,29.02397529386866,-0.6249111026642717,-0.03754184989128273,0.043404923377402184,-0.864921464435255,0.290925929104735,1.343824454934936,0.21649102160357753,0.1629794354177414,1.1164827590170683,-0.1883663623398143,-0.06919494518462765,-1.3052301035208957,0.29092592910475723,0.20967530447381508,-1.0254216948673234,False,True,False,True,True,True,True,True,True,True,True,True,1.1254891285139843,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w10/q0.9668
U56,SEMI0,10,1.0,inf,1.0,False,0.7539325661989975,0.1588078207637622,1.1361038142512543,-0.19926475102868535,1.2202350965948985,1.0828997567072178,2.8079179609038114,28.079179609038114,0.07800580205115093,-0.01755900399413557,0.04723484177149766,-0.3717383891975051,-0.7989129397823813,1.6016918984517243,-0.49879314527010504,0.17395474259661614,1.1528140258913087,-0.19926475102868524,-0.03286367831038728,-0.48374730548381517,-0.7989129397823369,-0.42395743125078145,0.07210902302015043,False,True,False,True,True,True,True,True,True,True,True,True,1.1229170984137535,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w10/q1.0000
U56,SEMI0,20,0.7,0.17381644318746609,0.6999961256077952,False,0.6047178860147809,0.13607363444107223,1.1131277450084798,-0.2134654884263456,1.202392190647592,1.0590955466621002,3.046740057792781,30.467400577927812,-2.1954128302178466,-0.04053507323691008,0.07355474560554678,-0.551087124334413,-2.218986679548407,2.5966857667418806,-0.8545457089837324,0.15179123730463173,1.1429370519652067,-0.21346548842634538,-0.04274065223648926,-0.437357476589953,-2.2189866795483515,-0.8958848959396299,-2.1442415061782905,False,False,False,False,True,True,False,True,True,True,False,True,1.0818934826789572,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w20/q0.7000
U56,SEMI0,20,0.8,0.21735450452804062,0.7999941884116929,False,0.68230571819454,0.14371705328338624,1.1105793585434065,-0.21617202914349243,1.2087395841924546,1.048351749067813,3.035739178192772,30.35739178192772,-1.4310709459864457,-0.04308345970198335,0.056806473702626044,-0.7584251739954718,-2.489640751263089,2.061232248370934,-1.2078409666017704,0.1559001980306891,1.1126763129325135,-0.2161720291434922,-0.07300139126918248,-0.9273401304733592,-2.4896407512630336,-1.1355168755253813,-1.7333454335725529,False,False,False,False,True,True,False,True,True,True,False,True,1.120264392068859,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w20/q0.8000
U56,SEMI0,20,0.9,0.2910779845386151,0.8999922512155906,False,0.7882666359700322,0.14800908711500704,1.1158338579570977,-0.1829049318757482,1.2339986356314212,1.0259704512313357,2.9644973802637353,29.644973802637352,-1.0018675628243656,-0.03782896028829219,0.03841420222823191,-0.9847649591559238,0.8370689755113347,1.5926849929477331,0.5255709567289208,0.15681655947103446,1.117464975141394,-0.18290493187574897,-0.06821272906030185,-1.1046201220269394,0.8370689755112903,0.4218497134466803,-1.641709289538018,False,True,False,True,True,True,True,True,True,True,True,True,1.1194041564171788,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w20/q0.9000
U56,SEMI0,20,0.966767,0.4108030644810645,0.9667577148834776,True,0.8227705841041569,0.15357135281620615,1.112071701412837,-0.19362330282720341,1.1629820806603985,1.0842285265273144,2.9729103203776255,29.729103203776255,-0.4456409927044547,-0.0415911168325529,0.032514245588096756,-1.2791659803350666,-0.23476811963418776,1.3662969961214297,-0.17182802882582252,0.17194545905100633,1.152359901199709,-0.1936233028272033,-0.033317803001986945,-0.7359069996814437,-0.23476811963414335,-0.16937025359697028,-0.12881933154083036,False,True,False,True,True,True,True,True,True,True,True,True,1.0639412535284616,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w20/q0.9668
U56,SEMI0,20,1.0,inf,1.0,False,0.7539325661989975,0.1588078207637622,1.1361038142512543,-0.19926475102868535,1.2202350965948985,1.0828997567072178,2.8079179609038114,28.079179609038114,0.07800580205115093,-0.01755900399413557,0.04723484177149766,-0.3717383891975051,-0.7989129397823813,1.6016918984517243,-0.49879314527010504,0.17395474259661614,1.1528140258913087,-0.19926475102868524,-0.03286367831038728,-0.48374730548381517,-0.7989129397823369,-0.42395743125078145,0.07210902302015043,False,True,False,True,True,True,True,True,True,True,True,True,1.1229170984137535,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w20/q1.0000
U56,SEMI0,40,0.7,0.17916025079148745,0.6999961226032841,False,0.5357864264665944,0.12144998035636378,1.026228403910167,-0.19602597825403367,1.158801029809952,0.9300484358371738,2.9907584028362844,29.907584028362844,-3.6577782386886915,-0.12743441433522285,0.07222674445270943,-1.7643660295205568,-0.4750356623172136,1.9868251049774146,-0.23909284271028658,0.13015536070954825,1.0297857011598934,-0.19602597825403412,-0.1558920030418025,-1.8076701251105154,-0.4750356623172247,-0.26814834109334246,-4.3078291656866385,False,True,False,True,True,True,True,True,True,True,True,True,1.0288807114726706,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w40/q0.7000
U56,SEMI0,40,0.8,0.2244141758875582,0.7999941839049263,False,0.6529401130806335,0.13512303884141263,1.065542458653713,-0.2135407099800516,1.1247983319736319,1.0305716727557952,2.9579549615202487,29.579549615202488,-2.2904723901838064,-0.08812035959167686,0.0569711272515905,-1.5467547131817851,-2.2265088349190054,2.175014141191996,-1.0236755673224214,0.15279069918103416,1.1174577594748891,-0.2135407099800517,-0.06821994472680681,-0.7720861623705609,-2.226508834918983,-1.0473897985431937,-2.0442953185380475,False,False,False,False,True,True,False,True,True,True,False,True,0.9998319013571936,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w40/q0.8000
U56,SEMI0,40,0.9,0.2930920657958245,0.8999922452065683,False,0.773679300364509,0.14395387371494106,1.0833461281838164,-0.2024798163175653,1.1751821683379335,1.022038530012609,2.9850134490671896,29.850134490671895,-1.4073889028309639,-0.07031669006157348,0.03861105111556289,-1.821154514833476,-1.120419468670375,1.3696269309993383,-0.8180471946859785,0.1575658648075049,1.1048214277884874,-0.20247981631756518,-0.08085627641320858,-1.5537505188717653,-1.1204194686703306,-0.7938043281174281,-1.566778755890974,False,False,False,False,True,True,False,True,True,True,False,True,1.0613311652719721,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w40/q0.9000
U56,SEMI0,40,0.966767,0.3991834309321353,0.9667610166534188,True,0.7861581896425142,0.15362253990199104,1.1273156831338156,-0.18509461800321403,1.1847026212907008,1.0961388330859128,2.8463188103631225,28.463188103631225,-0.44052228412596595,-0.02634713511157427,0.04134471817311455,-0.6372551628301378,0.6181003627647508,1.490730380469386,0.4146292118700429,0.17393902037818365,1.1743194959471632,-0.1850946180032138,-0.011358208254532709,-0.20217517811145527,0.6181003627648063,0.35635828631722916,0.07053680117690142,False,True,False,True,True,True,True,True,True,True,True,True,1.0704190358344994,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w40/q0.9668
U56,SEMI0,40,1.0,inf,1.0,False,0.7539325661989975,0.1588078207637622,1.1361038142512543,-0.19926475102868535,1.2202350965948985,1.0828997567072178,2.8079179609038114,28.079179609038114,0.07800580205115093,-0.01755900399413557,0.04723484177149766,-0.3717383891975051,-0.7989129397823813,1.6016918984517243,-0.49879314527010504,0.17395474259661614,1.1528140258913087,-0.19926475102868524,-0.03286367831038728,-0.48374730548381517,-0.7989129397823369,-0.42395743125078145,0.07210902302015043,False,True,False,True,True,True,True,True,True,True,True,True,1.1229170984137535,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w40/q1.0000
U56,SEMI0,60,0.7,0.18388724404908127,0.6999961195941096,False,0.5231920286282765,0.11944629844339683,1.0337849767884788,-0.202098375623751,1.0928501476097745,1.0011189280602208,2.9034231669157324,29.034231669157325,-3.8581464299853874,-0.11987784145691105,0.07879831063049618,-1.521325019505132,-1.0822753992889456,2.538376955708372,-0.4263651215612775,0.14079927404463666,1.1171553623080275,-0.20209837562375121,-0.06852234189366846,-0.6737707163492296,-1.0822753992889345,-0.4506179801858116,-3.243437832177798,False,True,False,True,True,True,True,True,True,True,True,True,0.922470497757172,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w60/q0.7000
U56,SEMI0,60,0.8,0.22827263805786127,0.7999941793911644,False,0.6087295940558173,0.13547887956186822,1.083041562874629,-0.21786367950345575,1.1601321182572426,1.041518918634476,2.801074161353306,28.01074161353306,-2.2548883181382484,-0.0706212553707608,0.0626066079406441,-1.1280159985303022,-2.6588057872594217,2.2307070992319478,-1.191911653562618,0.1536430106916633,1.122421398823669,-0.21786367950345542,-0.06325630537802684,-0.7427140806324792,-2.658805787259355,-1.282355653420986,-1.959064167475133,False,False,False,False,True,True,False,True,True,True,False,True,1.0386992224116198,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w60/q0.8000
U56,SEMI0,60,0.9,0.29937873878348326,0.8999922391882191,False,0.7358986808186119,0.1461185300784391,1.0937597546977778,-0.2270454732234396,1.0704186352265628,1.1230504310368559,2.9709575162610813,29.70957516261081,-1.1909232664811586,-0.0599030635476121,0.04592288102556701,-1.3044273836883578,-3.576985159257806,2.085366702518856,-1.715278734880185,0.17243585706691222,1.196643489676054,-0.2270454732234396,0.010965785474358114,0.152912350628443,-3.576985159257773,-1.6053582147237777,-0.07977952995024129,False,False,False,False,True,True,False,True,True,True,False,True,0.9557584393375248,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w60/q0.9000
U56,SEMI0,60,0.966767,0.39640242882786114,0.9667643235482432,True,0.8218931809843854,0.14907860900673375,1.0830518664642534,-0.2000092166825117,1.0970132710597393,1.0825257406190703,2.942226112007944,29.42226112007944,-0.8949153736516946,-0.07061095178113641,0.03912161229880107,-1.8049090421383367,-0.8733595051650167,1.45380392636695,-0.6007409178949863,0.1723441731161277,1.1601473339780592,-0.20000921668251193,-0.02553037022363669,-0.44405583872256477,-0.8733595051650056,-0.6392173596899164,-0.08894792502869286,False,True,False,True,True,True,True,True,True,True,True,True,0.9813275365802334,-0.19127562163086154,1.1536628182453899,1.185677704201696,-0.19127562163086187,-0.3371728920067375,SEMI0/w60/q0.9668
