sclass,repair,construction,partition,panel,stat,reading,resolved,max_over_min,comparable,rel_gap,lands,landing_is_tautological,resolvable,serves
RATIO,R_FROZEN,C_POOLED,ALIGNED,SMALL,SHARPE,6.032050676557396,7.485885166997372,1.0,True,0.19421009780505583,True,False,True,True
RATIO,R_COUNT,C_POOLED,ALIGNED,SMALL,SHARPE,7.485885166997372,7.485885166997372,1.6687958543393704,False,0.0,True,True,True,False
RATIO,R_BOTH,C_POOLED,ALIGNED,SMALL,SHARPE,4.555925960534008,7.485885166997372,1.0,True,0.39139782952863356,False,False,True,False
SPREAD,R_ASIS,C_POOLED,ALIGNED,SMALL,ULCER,0.9908483033267425,2.4620576768914715,3.158206294945229,False,0.5975527654665828,False,False,True,False
SPREAD,R_FROZEN,C_POOLED,ALIGNED,SMALL,ULCER,2.111861524534354,2.4620576768914715,1.0,True,0.14223718462975485,True,False,True,True
SPREAD,R_COUNT,C_POOLED,ALIGNED,SMALL,ULCER,2.4620576768914715,2.4620576768914715,1.6538300791258251,False,0.0,True,True,True,False
SPREAD,R_BOTH,C_POOLED,ALIGNED,SMALL,ULCER,3.1677922868015314,2.4620576768914715,1.0,True,0.2866442230553679,False,False,True,False
SPREAD,R_ASIS,C_POOLED,ALIGNED,SMALL,VOL,1.8433205174019904,4.0368449909614155,4.633780063296509,False,0.5433759479174392,False,False,True,False
SPREAD,R_FROZEN,C_POOLED,ALIGNED,SMALL,VOL,8.541541863802749,4.0368449909614155,1.0,True,1.1158954289618375,False,False,True,False
SPREAD,R_COUNT,C_POOLED,ALIGNED,SMALL,VOL,4.0368449909614155,4.0368449909614155,2.2176532029839633,False,0.0,True,True,True,False
SPREAD,R_BOTH,C_POOLED,ALIGNED,SMALL,VOL,2.346582172919729,4.0368449909614155,1.0,True,0.4187088733469385,False,False,True,False
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,CAGR,2.7760814950063386,3.176591363067447,13.704369824151627,False,0.12608164610583075,True,False,True,False
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,CAGR,3.2043376643336035,3.176591363067447,1.0,True,0.008734614589949508,True,False,True,True
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,CAGR,3.176591363067447,3.176591363067447,6.307274883283633,False,0.0,True,True,True,False
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,CAGR,4.806506496500406,3.176591363067447,1.0,True,0.5131019218849244,False,False,True,False
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,CALMAR,0.9533433293985998,2.5558934948725165,3.929781559303532,False,0.62700193442679,False,False,True,False
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,CALMAR,1.1585474543435863,2.5558934948725165,1.0,True,0.5467152850195847,False,False,True,False
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,CALMAR,2.5558934948725165,2.5558934948725165,2.1558207918082593,False,0.0,True,True,True,False
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,CALMAR,1.7378211815153795,2.5558934948725165,1.0,True,0.320072927529377,False,False,True,False
LEVEL,R_ASIS,C_POOLED,ALIGNED,U56,MAXDD,0.6454469547169353,1.73218113055968,2.302548857870752,False,0.6273790636961928,False,False,True,False
LEVEL,R_FROZEN,C_POOLED,ALIGNED,U56,MAXDD,1.1495202632163464,1.73218113055968,1.0,True,0.3363740991423176,False,False,True,False
LEVEL,R_COUNT,C_POOLED,ALIGNED,U56,MAXDD,1.73218113055968,1.73218113055968,1.1655311714014993,True,0.0,True,True,True,True
LEVEL,R_BOTH,C_POOLED,ALIGNED,U56,MAXDD,1.6883490889640442,1.73218113055968,1.0,True,0.025304537050044675,True,False,True,True
RATIO,R_ASIS,C_POOLED,ALIGNED,U56,SHARPE,6.790891198187124,5.813049631065163,36.61053996909589,False,0.16821490081494184,True,False,False,False
RATIO,R_FROZEN,C_POOLED,ALIGNED,U56,SHARPE,49.12043648776099,5.813049631065163,1.0,True,7.450028746573824,False,False,False,False
RATIO,R_COUNT,C_POOLED,ALIGNED,U56,SHARPE,5.813049631065163,5.813049631065163,17.246449987327715,False,0.0,True,True,False,False
RATIO,R_BOTH,C_POOLED,ALIGNED,U56,SHARPE,73.6806547316415,5.813049631065163,1.0,True,11.675043119860737,False,False,False,False
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,ULCER,1.9513789373950876,2.999279640773039,2.7007218417826495,False,0.3493841284862201,False,False,False,False
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,ULCER,2.995138714662263,2.999279640773039,1.0,True,0.001380640222566513,True,False,False,True
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,ULCER,2.999279640773039,2.999279640773039,1.462922291820767,False,0.0,True,True,False,False
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,ULCER,2.201152871274268,2.999279640773039,1.0,True,0.2661061538406805,False,False,False,False
SPREAD,R_ASIS,C_POOLED,ALIGNED,U56,VOL,2.1349934863036193,4.828193750803119,1.5357437547139008,False,0.5578069985388457,False,False,False,False
SPREAD,R_FROZEN,C_POOLED,ALIGNED,U56,VOL,3.2788029129456415,4.828193750803119,1.0,True,0.32090485962783755,False,False,False,False
SPREAD,R_COUNT,C_POOLED,ALIGNED,U56,VOL,4.828193750803119,4.828193750803119,2.241968398193723,False,0.0,True,True,False,False
SPREAD,R_BOTH,C_POOLED,ALIGNED,U56,VOL,2.153551207364488,4.828193750803119,1.0,True,0.5539633828890426,False,False,False,False
LEVEL,R_ASIS,C_POOLED,OFFSET,B136,CAGR,2.618623650179842,4.107939597264096,2.0886487765949435,False,0.3625457268349672,False,False,True,False
LEVEL,R_FROZEN,C_POOLED,OFFSET,B136,CAGR,1.3462431196756734,4.107939597264096,1.0,True,0.6722826400436178,False,False,True,False
LEVEL,R_COUNT,C_POOLED,OFFSET,B136,CAGR,4.107939597264096,4.107939597264096,2.1309440364864454,False,0.0,True,True,True,False
LEVEL,R_BOTH,C_POOLED,OFFSET,B136,CAGR,2.0193646795135103,4.107939597264096,1.0,True,0.5084239600654267,False,False,True,False
RATIO,R_ASIS,C_POOLED,OFFSET,B136,CALMAR,1.528264390963637,2.9448247328454062,3.3630687235597034,False,0.4810338374579707,False,False,True,False
RATIO,R_FROZEN,C_POOLED,OFFSET,B136,CALMAR,2.6934443962253964,2.9448247328454062,1.0,True,0.08536342887106771,True,False,True,True
RATIO,R_COUNT,C_POOLED,OFFSET,B136,CALMAR,2.9448247328454062,2.9448247328454062,1.936409302075479,False,0.0,True,True,True,False
RATIO,R_BOTH,C_POOLED,OFFSET,B136,CALMAR,2.6542209692295153,2.9448247328454062,1.0,True,0.09868287248969757,True,False,True,True
LEVEL,R_ASIS,C_POOLED,OFFSET,B136,MAXDD,0.6166030425669368,1.3793872586396594,5.564258338963233,False,0.5529877206673449,False,False,True,False
LEVEL,R_FROZEN,C_POOLED,OFFSET,B136,MAXDD,0.9114212385852116,1.3793872586396594,1.0,True,0.33925644674719707,False,False,True,False
LEVEL,R_COUNT,C_POOLED,OFFSET,B136,MAXDD,1.3793872586396594,1.3793872586396594,2.847622938569464,False,0.0,True,True,True,False
LEVEL,R_BOTH,C_POOLED,OFFSET,B136,MAXDD,1.3671318578778173,1.3793872586396594,1.0,True,0.008884670120795692,True,False,True,True
RATIO,R_ASIS,C_POOLED,OFFSET,B136,SHARPE,9.12919002004997,4.89991669782471,12.540874828631132,False,0.8631316781574718,False,False,True,False
RATIO,R_FROZEN,C_POOLED,OFFSET,B136,SHARPE,3.4829880100842705,4.89991669782471,1.0,True,0.28917403603401604,False,False,True,False
RATIO,R_COUNT,C_POOLED,OFFSET,B136,SHARPE,4.89991669782471,4.89991669782471,1.6674476509480824,False,0.0,True,True,True,False
RATIO,R_BOTH,C_POOLED,OFFSET,B136,SHARPE,4.490271483176532,4.89991669782471,1.0,True,0.0836024854932816,True,False,True,True
SPREAD,R_ASIS,C_POOLED,OFFSET,B136,ULCER,1.5678895560990822,3.7387782909020872,1.960868037472595,False,0.5806412057344047,False,False,True,False
SPREAD,R_FROZEN,C_POOLED,OFFSET,B136,ULCER,2.4177871219285407,3.7387782909020872,1.0,True,0.35332161101610005,False,False,True,False
SPREAD,R_COUNT,C_POOLED,OFFSET,B136,ULCER,3.7387782909020872,3.7387782909020872,1.32344396102335,False,0.0,True,True,True,False
SPREAD,R_BOTH,C_POOLED,OFFSET,B136,ULCER,3.6266806828928115,3.7387782909020872,1.0,True,0.029982416524149912,True,False,True,True
SPREAD,R_ASIS,C_POOLED,OFFSET,B136,VOL,1.690377342819022,4.5354582384774,1.4901540205643469,False,0.627297341539077,False,False,False,False
SPREAD,R_FROZEN,C_POOLED,OFFSET,B136,VOL,2.194277253527522,4.5354582384774,1.0,True,0.516195026356551,False,False,False,False
SPREAD,R_COUNT,C_POOLED,OFFSET,B136,VOL,4.5354582384774,4.5354582384774,2.970849718644662,False,0.0,True,True,False,False
SPREAD,R_BOTH,C_POOLED,OFFSET,B136,VOL,2.5172824662094255,4.5354582384774,1.0,True,0.44497725833883917,False,False,False,False
LEVEL,R_ASIS,C_POOLED,OFFSET,SMALL,CAGR,20.118512359598334,15.36100087908973,4.2534219915217095,False,0.30971363897158555,False,False,True,False
LEVEL,R_FROZEN,C_POOLED,OFFSET,SMALL,CAGR,7.979400302314454,15.36100087908973,1.0,True,0.4805416414514715,False,False,True,False
LEVEL,R_COUNT,C_POOLED,OFFSET,SMALL,CAGR,15.36100087908973,15.36100087908973,3.2475969287924538,False,0.0,True,True,True,False
LEVEL,R_BOTH,C_POOLED,OFFSET,SMALL,CAGR,5.301029228149155,15.36100087908973,1.0,True,0.6549033966031981,False,False,True,False
RATIO,R_ASIS,C_POOLED,OFFSET,SMALL,CALMAR,1.7497833727356384,4.173710165040508,3.5289034169027844,False,0.5807606892802399,False,False,True,False
RATIO,R_FROZEN,C_POOLED,OFFSET,SMALL,CALMAR,4.304147070536816,4.173710165040508,1.0,True,0.031252027653683935,True,False,True,True
RATIO,R_COUNT,C_POOLED,OFFSET,SMALL,CALMAR,4.173710165040508,4.173710165040508,2.301178704495888,False,0.0,True,True,True,False
RATIO,R_BOTH,C_POOLED,OFFSET,SMALL,CALMAR,6.456220605805223,4.173710165040508,1.0,True,0.5468780414805257,False,False,True,False
LEVEL,R_ASIS,C_POOLED,OFFSET,SMALL,MAXDD,0.44329607508876606,0.958291255118444,10.856183562090697,False,0.5374098712463206,False,False,True,False
LEVEL,R_FROZEN,C_POOLED,OFFSET,SMALL,MAXDD,0.5674636157825613,0.958291255118444,1.0,True,0.40783805262584466,False,False,True,False
LEVEL,R_COUNT,C_POOLED,OFFSET,SMALL,MAXDD,0.958291255118444,0.958291255118444,5.678064350554361,False,0.0,True,True,True,False
LEVEL,R_BOTH,C_POOLED,OFFSET,SMALL,MAXDD,0.8511954236738419,0.958291255118444,1.0,True,0.11175707893876706,True,False,True,True
RATIO,R_ASIS,C_POOLED,OFFSET,SMALL,SHARPE,19.462167940813828,8.692495106475922,27.85036948230742,False,1.238962196977768,False,False,True,False
RATIO,R_FROZEN,C_POOLED,OFFSET,SMALL,SHARPE,13.765428607830728,8.692495106475922,1.0,True,0.5835992358023259,False,False,True,False
RATIO,R_COUNT,C_POOLED,OFFSET,SMALL,SHARPE,8.692495106475922,8.692495106475922,3.9972822899486724,False,0.0,True,True,True,False
RATIO,R_BOTH,C_POOLED,OFFSET,SMALL,SHARPE,5.04990425539912,8.692495106475922,1.0,True,0.4190500893538687,False,False,True,False
SPREAD,R_ASIS,C_POOLED,OFFSET,SMALL,ULCER,1.264255243434797,2.75180874160731,4.386070455790873,False,0.5405729968368531,False,False,True,False
SPREAD,R_FROZEN,C_POOLED,OFFSET,SMALL,ULCER,3.6908066245840123,2.75180874160731,1.0,True,0.3412293408255696,False,False,True,False
SPREAD,R_COUNT,C_POOLED,OFFSET,SMALL,ULCER,2.75180874160731,2.75180874160731,2.0150792051664186,False,0.0,True,True,True,False
SPREAD,R_BOTH,C_POOLED,OFFSET,SMALL,ULCER,5.536209936876018,2.75180874160731,1.0,True,1.0118440112383542,False,False,True,False
SPREAD,R_ASIS,C_POOLED,OFFSET,SMALL,VOL,1.4130728117252669,3.2384853988480105,3.258302812790083,False,0.5636624416377103,False,False,False,False
SPREAD,R_FROZEN,C_POOLED,OFFSET,SMALL,VOL,2.6580071614700507,3.2384853988480105,1.0,True,0.17924374078834715,True,False,False,True
SPREAD,R_COUNT,C_POOLED,OFFSET,SMALL,VOL,3.2384853988480105,3.2384853988480105,1.4889036815046153,False,0.0,True,True,False,False
SPREAD,R_BOTH,C_POOLED,OFFSET,SMALL,VOL,3.987010742205076,3.2384853988480105,1.0,True,0.23113438881747922,True,False,False,True
LEVEL,R_ASIS,C_POOLED,OFFSET,U56,CAGR,1.2003468687267937,2.4784087378607422,2.2537178207083572,False,0.5156784067171735,False,False,True,False
LEVEL,R_FROZEN,C_POOLED,OFFSET,U56,CAGR,1.8734133026512678,2.4784087378607422,1.0,True,0.2441064001943767,True,False,True,True
LEVEL,R_COUNT,C_POOLED,OFFSET,U56,CAGR,2.4784087378607422,2.4784087378607422,1.584506357550995,False,0.0,True,True,True,False
LEVEL,R_BOTH,C_POOLED,OFFSET,U56,CAGR,2.8101199539769017,2.4784087378607422,1.0,True,0.13384039970843495,True,False,True,True
RATIO,R_ASIS,C_POOLED,OFFSET,U56,CALMAR,1.40015171541267,3.2957509049368214,6.527720088471118,False,0.5751645813658631,False,False,True,False
RATIO,R_FROZEN,C_POOLED,OFFSET,U56,CALMAR,4.888580194965073,3.2957509049368214,1.0,True,0.48329783893627887,False,False,True,False
RATIO,R_COUNT,C_POOLED,OFFSET,U56,CALMAR,3.2957509049368214,3.2957509049368214,3.019989315904991,False,0.0,True,True,True,False
RATIO,R_BOTH,C_POOLED,OFFSET,U56,CALMAR,7.33287029244761,3.2957509049368214,1.0,True,1.2249467584044185,False,False,True,False
LEVEL,R_ASIS,C_POOLED,OFFSET,U56,MAXDD,0.5629292555884696,1.2496982074303404,5.836131223757062,False,0.5495478410375747,False,False,True,False
LEVEL,R_FROZEN,C_POOLED,OFFSET,U56,MAXDD,0.8090311330300725,1.2496982074303404,1.0,True,0.35261879370570454,False,False,True,False
LEVEL,R_COUNT,C_POOLED,OFFSET,U56,MAXDD,1.2496982074303404,1.2496982074303404,2.998006585054612,False,0.0,True,True,True,False
LEVEL,R_BOTH,C_POOLED,OFFSET,U56,MAXDD,1.2135466995451087,1.2496982074303404,1.0,True,0.02892819055855677,True,False,True,True
RATIO,R_ASIS,C_POOLED,OFFSET,U56,SHARPE,5.299973343011323,5.361661466166777,4.43888775391662,False,0.011505411810260529,True,False,False,False
RATIO,R_FROZEN,C_POOLED,OFFSET,U56,SHARPE,3.1066740407586155,5.361661466166777,1.0,True,0.4205762410845241,False,False,False,False
RATIO,R_COUNT,C_POOLED,OFFSET,U56,SHARPE,5.361661466166777,5.361661466166777,1.3122734312312268,False,0.0,True,True,False,False
RATIO,R_BOTH,C_POOLED,OFFSET,U56,SHARPE,4.660011061137924,5.361661466166777,1.0,True,0.13086436162678605,True,False,False,True
SPREAD,R_ASIS,C_POOLED,OFFSET,U56,ULCER,1.1999546754673247,3.1454474485421926,1.9186670890793034,False,0.6185106586271334,False,False,True,False
SPREAD,R_FROZEN,C_POOLED,OFFSET,U56,ULCER,2.166730669991808,3.1454474485421926,1.0,True,0.31115343510316357,False,False,True,False
SPREAD,R_COUNT,C_POOLED,OFFSET,U56,ULCER,3.1454474485421926,3.1454474485421926,2.0145127380460965,False,0.0,True,True,True,False
SPREAD,R_BOTH,C_POOLED,OFFSET,U56,ULCER,3.250096004987712,3.1454474485421926,1.0,True,0.03326984734525466,True,False,True,True
SPREAD,R_ASIS,C_POOLED,OFFSET,U56,VOL,1.5822414027002225,3.741700615473213,1.7537935463466259,False,0.5771330832410502,False,False,False,False
SPREAD,R_FROZEN,C_POOLED,OFFSET,U56,VOL,2.2128558928381317,3.741700615473213,1.0,True,0.40859621860519385,False,False,False,False
SPREAD,R_COUNT,C_POOLED,OFFSET,U56,VOL,3.741700615473213,3.741700615473213,1.4987447036473442,False,0.0,True,True,False,False
SPREAD,R_BOTH,C_POOLED,OFFSET,U56,VOL,3.319283839257198,3.741700615473213,1.0,True,0.11289432790779068,True,False,False,True
