panel,ladder,fold,max,min,width
B135,N,13,1.677871471824509,1.2434420242878896,0.4344294475366193
SMALL663,GROSS,0,0.6027657506272563,0.5989360301675157,0.0038297204597406154
SMALL663,GROSS,1,1.5389309096986112,1.5378358931898803,0.001095016508730895
SMALL663,GROSS,2,1.0684614259019931,1.0536701412442535,0.0147912846577396
SMALL663,GROSS,3,0.7421512843246691,0.7409961152280872,0.001155169096581976
SMALL663,GROSS,4,-0.6331985789428219,-0.6387184689307899,0.00551988998796793
SMALL663,GROSS,5,1.170751481894202,1.1661939655240803,0.004557516370121695
SMALL663,GROSS,6,0.5205713961012159,0.5188049230564278,0.0017664730447881638
SMALL663,GROSS,7,0.6802182426391759,0.6786549785161998,0.001563264122976027
SMALL663,GROSS,8,1.106943198396055,1.0797266060067001,0.02721659238935481
SMALL663,GROSS,9,0.1372531334390913,0.1214028018806674,0.015850331558423886
SMALL663,GROSS,10,-0.12358988246254601,-0.1255438599255796,0.0019539774630335793
SMALL663,GROSS,11,-0.021459543806861266,-0.029330139088487524,0.007870595281626258
SMALL663,GROSS,12,0.7697289271161795,0.7550770276538744,0.014651899462305051
SMALL663,GROSS,13,-0.12009058752248675,-0.12976252306017574,0.009671935537688997
SMALL663,H,0,0.9577672450574614,-0.027425358710600502,0.9851926037680618
SMALL663,H,1,2.0849964060721997,1.2681757823355067,0.8168206237366931
SMALL663,H,2,1.6790610680041071,1.0684614259019931,0.610599642102114
SMALL663,H,3,1.6268924164882412,0.6799220885985333,0.9469703278897079
SMALL663,H,4,0.12067662831317501,-0.6331985789428219,0.753875207255997
SMALL663,H,5,2.0584721232093877,0.527819318697127,1.5306528045122607
SMALL663,H,6,1.2805837152064796,0.48279253614968165,0.797791179056798
SMALL663,H,7,1.8677132371114347,0.09073344200483337,1.7769797951066013
SMALL663,H,8,1.6658913912252329,0.9418134362930158,0.724077954932217
SMALL663,H,9,0.9124185724594172,0.048942778073117414,0.8634757943862997
SMALL663,H,10,-0.12358988246254601,-0.9713322999703797,0.8477424175078337
SMALL663,H,11,0.5435127776434473,-0.021459543806861266,0.5649723214503085
SMALL663,H,12,0.7697289271161795,0.06063075738068328,0.7090981697354962
SMALL663,H,13,1.1731989443143538,-0.19889129342207926,1.372090237736433
SMALL663,MAXVOL,0,0.7053652473884658,0.4263861185032671,0.27897912888519877
SMALL663,MAXVOL,1,2.0802052055473177,1.5378358931898803,0.5423693123574373
SMALL663,MAXVOL,2,1.5846387014126806,1.0485706637113117,0.5360680377013689
SMALL663,MAXVOL,3,0.7421512843246691,0.44502829443833364,0.2971229898863355
SMALL663,MAXVOL,4,-0.3543611585111614,-0.6966872547345979,0.3423260962234365
SMALL663,MAXVOL,5,1.3119021214482491,0.9723989547848032,0.33950316666344593
SMALL663,MAXVOL,6,1.2969484559609714,0.5205713961012159,0.7763770598597555
SMALL663,MAXVOL,7,0.6786549785161998,0.5268168089536485,0.15183816956255136
SMALL663,MAXVOL,8,1.5182340014534008,0.7235968435222999,0.7946371579311009
SMALL663,MAXVOL,9,0.4489769311254727,-0.2717692879199183,0.720746219045391
SMALL663,MAXVOL,10,-0.12358988246254601,-0.47340733624554704,0.349817453783001
SMALL663,MAXVOL,11,0.20851886384569499,-0.21991797267455912,0.4284368365202541
SMALL663,MAXVOL,12,0.7697289271161795,0.25822039443574185,0.5115085326804376
SMALL663,MAXVOL,13,0.4789948120198816,-0.12009058752248675,0.5990853995423684
SMALL663,N,0,0.7002933050105016,0.27665049393198515,0.4236428110785164
SMALL663,N,1,1.7411626586714868,1.0249601672822066,0.7162024913892802
SMALL663,N,2,1.5345437070872103,1.0684614259019931,0.4660822811852172
SMALL663,N,3,1.1614506825720952,0.7421512843246691,0.419299398247426
SMALL663,N,4,-0.5453186769577956,-1.0727846154492329,0.5274659384914373
SMALL663,N,5,1.55352071010756,0.8206951070946987,0.7328256030128614
SMALL663,N,6,1.0748418280426546,0.3421288494130348,0.7327129786296198
SMALL663,N,7,0.6786549785161998,0.3270631819032952,0.35159179661290463
SMALL663,N,8,1.0958255378552604,1.0007438946949732,0.09508164316028722
SMALL663,N,9,0.4445863915236834,0.09531523256470445,0.349271158958979
SMALL663,N,10,-0.021174591127331676,-0.3987269084501714,0.3775523173228397
SMALL663,N,11,0.1547132906679605,-0.29910934302404785,0.45382263369200837
SMALL663,N,12,0.9981533968844014,0.5648299144703595,0.43332348241404195
SMALL663,N,13,0.07233229717229518,-0.4583533700911877,0.5306856672634829
U56,GROSS,0,1.8752817580857344,1.8740897396030969,0.0011920184826375024
U56,GROSS,1,0.7354167221180857,0.7352776292239931,0.00013909289409264058
U56,GROSS,2,0.3126007261182947,0.31037736576988006,0.002223360348414638
U56,GROSS,3,1.9825104797614812,1.9787212952004702,0.003789184561010961
U56,GROSS,4,1.2113126442129079,1.2049636808911894,0.006348963321718415
U56,GROSS,5,0.9899432350602881,0.9896842714805241,0.00025896357976407103
U56,GROSS,6,2.042137736077204,2.0355583736610976,0.006579362416106349
U56,GROSS,7,0.5458150516745862,0.5429623151887842,0.0028527364858019766
U56,GROSS,8,0.7636341779646929,0.7611865253723195,0.0024476525923734505
U56,GROSS,9,1.856459041560282,1.8524133967834913,0.004045644776790702
U56,GROSS,10,0.08999272555354676,0.08872309995841157,0.0012696255951351876
U56,GROSS,11,2.033090716796962,2.029950110299995,0.0031406064969670133
U56,GROSS,12,1.2422034880370805,1.241473549919292,0.0007299381177885422
U56,GROSS,13,1.6389490153928432,1.6287118702349936,0.01023714515784957
U56,H,0,2.0462560409027186,1.4583868950519658,0.5878691458507528
U56,H,1,1.1102492591648225,0.7352972703290908,0.3749519888357318
U56,H,2,0.43652651145864707,0.047580546743359736,0.3889459647152873
U56,H,3,2.5379617617941244,1.885773293610241,0.6521884681838834
U56,H,4,1.2113126442129079,0.9043294739301331,0.3069831702827748
U56,H,5,1.1239545026469566,0.8897769527361961,0.23417754991076056
U56,H,6,2.042137736077204,1.6437088378889295,0.3984288981882744
U56,H,7,0.8458429344400844,0.4652759156686267,0.3805670187714577
U56,H,8,0.9316726849877953,0.4357489148226844,0.4959237701651109
U56,H,9,2.0532570467395304,1.701423550910342,0.35183349582918844
U56,H,10,0.12086281670871726,-0.21912753621641368,0.3399903529251309
U56,H,11,2.28567625220163,1.5668615214983614,0.7188147307032684
U56,H,12,1.2861819635965583,0.2809296194129227,1.0052523441836356
U56,H,13,2.024994655257799,1.3708482632167212,0.6541463920410779
U56,MAXVOL,0,2.0156524026424147,1.7946733185337655,0.2209790841086492
U56,MAXVOL,1,0.9065386435025451,0.7352972703290908,0.17124137317345434
U56,MAXVOL,2,0.40509874363663584,-0.03975445821440108,0.44485320185103694
U56,MAXVOL,3,2.251914174447918,1.8196916085000814,0.4322225659478367
U56,MAXVOL,4,1.3283199539593633,1.0728489995545332,0.25547095440483014
U56,MAXVOL,5,0.9896842714805241,0.7977432024005081,0.19194106908001596
U56,MAXVOL,6,2.183029594722364,1.9772053308478141,0.20582426387455
U56,MAXVOL,7,0.5458150516745862,0.4305714535901358,0.1152435980844504
U56,MAXVOL,8,0.8198028794751685,0.6612468449644959,0.15855603451067257
U56,MAXVOL,9,1.856459041560282,1.6147663896302962,0.2416926519299858
U56,MAXVOL,10,0.08999272555354676,-0.11634498867982747,0.20633771423337421
U56,MAXVOL,11,2.2553335310107134,1.9523490669692658,0.30298446404144763
U56,MAXVOL,12,1.2422034880370805,0.9546858780213179,0.2875176100157626
U56,MAXVOL,13,1.6389490153928432,1.5475817914565169,0.09136722393632635
U56,N,0,2.0725322438314615,1.776898558734157,0.2956336850973045
U56,N,1,0.9195061078656673,0.6975315421843878,0.2219745656812795
U56,N,2,0.4433142731042851,0.17601106253079116,0.26730321057349393
U56,N,3,2.1572952507535024,1.9744399722434727,0.1828552785100297
U56,N,4,1.228292502222599,1.04876215937255,0.17953034285004899
U56,N,5,1.0475311445510762,0.7622881077357838,0.2852430368152924
U56,N,6,2.244755145592194,2.042137736077204,0.20261740951498997
U56,N,7,0.7834447136651078,0.4902488033553502,0.2931959103097576
U56,N,8,0.7971972446424088,0.22733538887509339,0.5698618557673154
U56,N,9,2.1958429304814984,0.9321865177012298,1.2636564127802685
U56,N,10,0.5221364053238682,-0.0460642857693708,0.568200691093239
U56,N,11,2.193774629578602,2.033090716796962,0.16068391278164018
U56,N,12,1.2422034880370805,1.035969737576337,0.20623375046074344
U56,N,13,1.8707899168221254,1.23697219668924,0.6338177201328854
