panel,book,gross,lookback,p,turnover_yr,heldset_fidelity,mean_names_in,capped_share,max_name_w,med_name_w,min_name_w,mean_gross,mean_risk_gross,mean_sweep_w,max_row_sum
U56,CAND,0.75,20,1.0,5.512903596270318,1.0,37.55662921348315,0.0,0.31895120766058327,0.016572336954475467,0.0011803210277125207,1.0,0.7100217794266963,0.2899782205733036,1.0000000000000009
U56,CAND,0.75,20,1.5,6.43062351279553,1.0,37.55662921348315,0.0,0.40885817514547207,0.014596179107413995,0.00028836745540314454,1.0,0.6978467155070601,0.30215328449294004,1.000000000000001
U56,CAND,0.75,60,0.0,4.39457281063272,1.0,37.55662921348315,0.0,0.16905762295184196,0.01715700329088208,0.011754528553776298,0.9999999999999998,0.7307389305908643,0.2692610694091357,1.0000000000000013
U56,CAND,0.75,60,0.5,4.019378613358942,1.0,37.55662921348315,0.0,0.23932168497614992,0.01743550775571083,0.005316492705940629,1.0,0.7206392612371004,0.2793607387628996,1.0000000000000009
U56,CAND,0.75,60,1.0,3.834473635682571,1.0,37.55662921348315,0.0,0.344433709257536,0.016321086390745834,0.0018610148580171248,1.0,0.7082691396733015,0.29173086032669854,1.0000000000000009
U56,CAND,0.75,60,1.5,3.776966488081062,1.0,37.55662921348315,0.0,0.44962285608307906,0.014180791451240272,0.0005936374958764556,1.0,0.6945284359022753,0.30547156409772475,1.0000000000000009
U56,CAND,1.0,20,0.0,5.679032812388824,1.0,37.55662921348315,0.0,0.22277389017616123,0.02285753659022946,0.01580453835541757,1.0,0.9740067395142837,0.025993260485716384,1.0000000000000013
U56,CAND,1.0,20,0.5,6.144111960427473,1.0,37.55662921348315,0.0,0.30528099803998365,0.023424284892654235,0.006116878836296265,1.0,0.9614768723430502,0.038523127656949784,1.0000000000000013
U56,CAND,1.0,20,1.0,7.303809298395601,1.0,37.55662921348315,0.0,0.42526827688077773,0.022089379532399162,0.001573761370283361,1.0,0.9464926639964679,0.053507336003532274,1.0000000000000009
U56,CAND,1.0,20,1.5,8.550820437765774,1.0,37.55662921348315,0.0,0.5451442335272961,0.019452984826538684,0.000384489940537526,1.0,0.9302995376678486,0.06970046233215164,1.0000000000000009
U56,CAND,1.0,60,0.0,5.679032812388824,1.0,37.55662921348315,0.0,0.22277389017616123,0.02285753659022946,0.01580453835541757,1.0,0.9740067395142837,0.025993260485716384,1.0000000000000013
U56,CAND,1.0,60,0.5,5.227134974254208,1.0,37.55662921348315,0.0,0.31909557996819987,0.023238236115358416,0.0072570394282209525,1.0,0.9606005356220039,0.03939946437799618,1.000000000000001
U56,CAND,1.0,60,1.0,5.027016004583089,1.0,37.55662921348315,0.0,0.4592449456767147,0.02175589441270159,0.0024801128417221998,1.0,0.9441584225669091,0.05584157743309094,1.000000000000001
U56,CAND,1.0,60,1.5,4.984947072083697,1.0,37.55662921348315,0.0,0.5994971414441054,0.018901997731748305,0.0007911199039765887,1.0,0.9258791938856776,0.07412080611432252,1.000000000000001
B136,CAP2,0.75,20,0.0,4.675125426436814,1.0,92.29361510791367,0.0028402862696761686,0.02502299341834478,0.0071428571428571435,0.004722539536340919,1.0000000000000004,0.728325017481858,0.2716749825181422,1.0000000000000022
B136,CAP2,0.75,20,0.5,5.249865306845359,1.0,92.29361510791367,0.003217854341545642,0.024928143760641643,0.007249178717490386,0.0017152590910834394,1.0,0.7213056512308618,0.27869434876913823,1.000000000000001
B136,CAP2,0.75,20,1.0,6.305627385385828,1.0,92.29361510791367,0.004523509093300724,0.024531413545429176,0.006922626844729062,0.00042444187012491695,1.0,0.7058069149862214,0.2941930850137786,1.0000000000000009
B136,CAP2,0.75,20,1.5,7.332603050294067,1.0,92.29361510791367,0.0074831555921485325,0.02307231267521858,0.0062368770319924886,0.00010079662775215375,1.0,0.6765928748733971,0.32340712512660286,1.0000000000000009
B136,CAP2,0.75,60,0.0,4.675125426436814,1.0,92.29361510791367,0.0028402862696761686,0.02502299341834478,0.0071428571428571435,0.004722539536340919,1.0000000000000004,0.728325017481858,0.2716749825181422,1.0000000000000022
B136,CAP2,0.75,60,0.5,4.4752664038913865,1.0,92.29361510791367,0.0032032388032797268,0.024928143760641643,0.007212966242066849,0.0022485427026306603,1.0,0.7211694672412381,0.2788305327587619,1.0000000000000009
B136,CAP2,0.75,60,1.0,4.400902338625236,1.0,92.29361510791367,0.004345686711065424,0.02304669346364157,0.006875422794779353,0.0007895186187151804,1.0,0.7046265961430782,0.2953734038569218,1.0000000000000009
B136,CAP2,0.75,60,1.5,4.349400890315885,1.0,92.29361510791367,0.007984955739278285,0.023055488706858685,0.0061957998809006685,0.0002653865480504499,1.0,0.6716742508067324,0.3283257491932675,1.0000000000000009
B136,CAP2,1.0,20,0.0,5.829629100658773,1.0,92.29361510791367,0.00752213036085764,0.02502299341834478,0.009523809523809525,0.006331321441303296,1.0000000000000009,0.9563154568940531,0.0436845431059477,1.0000000000000033
B136,CAP2,1.0,20,0.5,6.705724962207815,1.0,92.29361510791367,0.0071957166729188695,0.02502414906829772,0.009664132890120396,0.0022905923852144347,1.0,0.9469077619146381,0.05309223808536189,1.0000000000000013
B136,CAP2,1.0,20,1.0,8.138842255956009,1.0,92.29361510791367,0.010813062393732857,0.024531413545429176,0.00922821523386046,0.0005663803372815524,1.0,0.9197844092676397,0.08021559073236025,1.0000000000000009
B136,CAP2,1.0,20,1.5,9.290496209549747,1.0,92.29361510791367,0.01643760870306585,0.02308891485174352,0.00831435681368949,0.00013451445250928023,1.0,0.8686793838481691,0.1313206161518307,1.0000000000000009
B136,CAP2,1.0,60,0.0,5.829629100658773,1.0,92.29361510791367,0.00752213036085764,0.02502299341834478,0.009523809523809525,0.006331321441303296,1.0000000000000009,0.9563154568940531,0.0436845431059477,1.0000000000000033
B136,CAP2,1.0,60,0.5,5.660132841937227,1.0,92.29361510791367,0.007224947749450699,0.024928143760641643,0.009615070732164638,0.0029849001407544957,1.0,0.9466949350540763,0.05330506494592372,1.0000000000000013
B136,CAP2,1.0,60,1.0,5.656499997209146,1.0,92.29361510791367,0.011263708156931906,0.024531413545429176,0.009165310904038973,0.0010486244781955974,1.0,0.9181300017766169,0.08186999822338319,1.000000000000001
B136,CAP2,1.0,60,1.5,5.586915973859277,1.0,92.29361510791367,0.015112466566956216,0.025442585410671945,0.008259628125198887,0.00035452733054148463,1.0,0.8630308396730513,0.13696916032694864,1.0000000000000009
B136,CAND,0.75,20,0.0,4.906022705624988,1.0,92.29361510791367,0.0,0.11161841122343945,0.0071428571428571435,0.004722539536340919,1.0000000000000004,0.7416875201479869,0.25831247985201333,1.0000000000000022
B136,CAND,0.75,20,0.5,5.4381573438876005,1.0,92.29361510791367,0.0,0.1443111858336835,0.007249178717490386,0.0017152590910834394,1.0,0.7365020297772094,0.26349797022279065,1.000000000000001
B136,CAND,0.75,20,1.0,6.547958812396843,1.0,92.29361510791367,0.0,0.17969330521881388,0.006922631818551312,0.00042444187012491695,1.0,0.7292478573941736,0.2707521426058263,1.0000000000000009
B136,CAND,0.75,20,1.5,7.752063446397558,1.0,92.29361510791367,0.0,0.21045907621281246,0.006237025529369127,0.00010079662775215375,1.0,0.7200850302810714,0.27991496971892854,1.0000000000000009
B136,CAND,0.75,60,0.0,4.906022705624988,1.0,92.29361510791367,0.0,0.11161841122343945,0.0071428571428571435,0.004722539536340919,1.0000000000000004,0.7416875201479869,0.25831247985201333,1.0000000000000022
B136,CAND,0.75,60,0.5,4.648685511718686,1.0,92.29361510791367,0.0,0.1487335997901034,0.007212966242066849,0.0022485427026306603,1.0,0.7361400601177168,0.2638599398822831,1.0000000000000009
B136,CAND,0.75,60,1.0,4.5702465496000375,1.0,92.29361510791367,0.0,0.1803832854308104,0.006875409331669441,0.0007895186187151804,1.0,0.7281717827833717,0.27182821721662825,1.0000000000000009
B136,CAND,0.75,60,1.5,4.576469487203703,1.0,92.29361510791367,0.0,0.19912716163714325,0.006195755960765774,0.0002653865480504499,1.0,0.7177205468403142,0.28227945315968594,1.0000000000000009
B136,CAND,1.0,20,0.0,6.316743996025918,1.0,92.29361510791367,0.0,0.14834160644380273,0.009523809523809525,0.006331321441303296,1.0000000000000009,0.9886497425421296,0.011350257457871323,1.0000000000000033
B136,CAND,1.0,20,0.5,7.096465374471506,1.0,92.29361510791367,0.0,0.19241491444491132,0.009664132890120396,0.0022905923852144347,1.0,0.9817688899771202,0.018231110022879932,1.0000000000000013
B136,CAND,1.0,20,1.0,8.63912056406687,1.0,92.29361510791367,0.0,0.23959107362508517,0.009228284306813807,0.0005663803372815524,1.0,0.9721274448850623,0.02787255511493796,1.0000000000000009
B136,CAND,1.0,20,1.5,10.285054610735578,1.0,92.29361510791367,0.0,0.2806121016170833,0.00831454894939089,0.00013451445250928023,1.0,0.9599386348106638,0.04006136518933644,1.0000000000000013
B136,CAND,1.0,60,0.0,6.316743996025918,1.0,92.29361510791367,0.0,0.14834160644380273,0.009523809523809525,0.006331321441303296,1.0000000000000009,0.9886497425421296,0.011350257457871323,1.0000000000000033
B136,CAND,1.0,60,0.5,6.017516833668712,1.0,92.29361510791367,0.0,0.19785637751024762,0.0096150748140689,0.0029849001407544957,1.0,0.9812860361003662,0.018713963899634117,1.0000000000000013
B136,CAND,1.0,60,1.0,5.959976934849488,1.0,92.29361510791367,0.0,0.24017120365097647,0.009165154197615523,0.0010486244781955974,1.0,0.9706929990692468,0.029307000930753408,1.000000000000001
B136,CAND,1.0,60,1.5,6.010694256297851,1.0,92.29361510791367,0.0,0.26524874171539675,0.008259612627402194,0.00035452880920808623,1.0,0.9567879780700811,0.043212021929918944,1.000000000000001
