panel,family,level,w,depth,cadence,gross,BLOCK,RAND,REAL,excess_vs_RAND,excess_vs_BLOCK,on_share,bk
B136,QROLL,0.17,252,0.5,D,1.0,-0.046485182343088904,-0.3341479717292374,0.1147069841565409,0.4488549558857783,0.1611921664996298,0.21829240820004506,4
B136,QROLL,0.17,252,0.5,W,0.75,-0.03544999343547055,-0.3493663248037026,0.058898817212063914,0.4082651420157665,0.09434881064753446,0.22212209957197568,4
B136,QROLL,0.17,252,0.5,W,1.0,-0.0007630289473190665,-0.389206757172821,0.059059993646987774,0.44826675081980877,0.05982302259430684,0.22212209957197568,4
B136,QROLL,0.17,252,1.0,D,0.75,-0.13503387832754413,-0.8094241235627584,0.10771083024101791,0.9171349538037763,0.24274470856856203,0.21829240820004506,4
B136,QROLL,0.17,252,1.0,D,1.0,-0.22794489609352148,-0.7993282506784064,0.10859457859539856,0.907922829273805,0.33653947468892004,0.21829240820004506,4
B136,QROLL,0.17,252,1.0,W,0.75,-0.17221752158120912,-0.7885003850545781,-0.004924272785860717,0.7835761122687174,0.1672932487953484,0.22212209957197568,4
B136,QROLL,0.17,252,1.0,W,1.0,-0.16386437501580567,-0.8539776203853522,-0.0050800164622129,0.8488976039231393,0.15878435855359277,0.22212209957197568,4
B136,QROLL,0.17,504,0.25,D,0.75,-0.025717167033840648,-0.15620177921945513,0.03667507626601796,0.1928768554854731,0.06239224329985861,0.18923180896598332,4
B136,QROLL,0.17,504,0.25,D,1.0,-0.020248935133076205,-0.13773878328950379,0.03695107617119864,0.17468985946070242,0.05720001130427484,0.18923180896598332,4
B136,QROLL,0.17,504,0.25,W,0.75,-0.009377578423286237,-0.16039602357867405,0.047832801817926596,0.20822882539660065,0.05721038024121283,0.19216039648569497,4
B136,QROLL,0.17,504,0.25,W,1.0,-0.02182997503869515,-0.145885002212093,0.048046423623570034,0.19393142583566303,0.06987639866226518,0.19216039648569497,4
B136,QROLL,0.17,504,0.5,D,0.75,-0.06090730628929516,-0.3130887979203519,0.05666937525145288,0.36975817317180476,0.11757668154074805,0.18923180896598332,4
B136,QROLL,0.17,504,0.5,D,1.0,-0.04923297308155953,-0.34442018676575686,0.0571958625004767,0.40161604926623357,0.10642883558203622,0.18923180896598332,4
B136,QROLL,0.17,504,0.5,W,0.75,-0.03833641068778949,-0.30288594626296067,0.08069537114538194,0.3835813174083426,0.11903178183317144,0.19216039648569497,4
B136,QROLL,0.17,504,0.5,W,1.0,-0.03174875264856699,-0.32252680377531756,0.08110927648052191,0.40363608025583947,0.1128580291290889,0.19216039648569497,4
B136,QROLL,0.17,504,1.0,D,0.75,-0.14139550185264305,-0.758371720411292,0.007461734504871753,0.7658334549161637,0.1488572363575148,0.18923180896598332,4
B136,QROLL,0.17,504,1.0,D,1.0,-0.15881520199321392,-0.7137634171669001,0.00790478196325406,0.7216681991301541,0.16671998395646798,0.18923180896598332,4
B136,QROLL,0.17,504,1.0,W,0.75,-0.14499691611488594,-0.7332426554375817,0.05978250585173939,0.7930251612893211,0.20477942196662532,0.19216039648569497,4
B136,QROLL,0.17,504,1.0,W,1.0,-0.12380888975611208,-0.8068528457518026,0.060138944353483215,0.8669917901052858,0.1839478341095953,0.19216039648569497,4
B136,QROLL,0.17,1008,0.25,D,0.75,-0.010126346923649809,-0.10972786812648756,0.02602678769272737,0.13575465581921492,0.03615313461637718,0.12074791619734174,3
B136,QROLL,0.17,1008,0.25,D,1.0,-0.012569637316219861,-0.10529902228398638,0.026252531194102646,0.13155155347808903,0.03882216851032251,0.12074791619734174,3
B136,QROLL,0.17,1008,0.25,W,0.75,-0.010283260700790942,-0.10150658790365866,0.03860063715100481,0.14010722505466347,0.048883897851795755,0.12187429601261546,3
B136,QROLL,0.17,1008,0.25,W,1.0,-0.01607650127903105,-0.10311807753856775,0.03878910654480294,0.1419071840833707,0.054865607823834,0.12187429601261546,3
B136,QROLL,0.17,1008,0.5,D,0.75,-0.03832090969448241,-0.22000493681060895,0.03776342283449785,0.2577683596451068,0.07608433252898025,0.12074791619734174,3
B136,QROLL,0.17,1008,0.5,D,1.0,-0.04181752680734354,-0.22681880469395366,0.03815279715962783,0.2649716018535815,0.07997032396697137,0.12074791619734174,3
B136,QROLL,0.17,1008,0.5,W,0.75,-0.01058224450806331,-0.19716965604250847,0.06473040265416108,0.26190005869666955,0.07531264716222438,0.12187429601261546,3
B136,QROLL,0.17,1008,0.5,W,1.0,-0.029754379139631148,-0.24205856251360683,0.06506197595173346,0.30712053846534026,0.09481635509136462,0.12187429601261546,3
B136,QROLL,0.17,1008,1.0,D,0.75,-0.1367663772253846,-0.477751039688976,-0.0021129391880110315,0.47563810050096494,0.13465343803737356,0.12074791619734174,3
B136,QROLL,0.17,1008,1.0,D,1.0,-0.1048537868442045,-0.44561395370593393,-0.0019043822995097326,0.4437095714064242,0.10294940454469477,0.12074791619734174,3
B136,QROLL,0.17,1008,1.0,W,0.75,-0.08462927615095163,-0.47873740218077787,0.05811003530671455,0.5368474374874924,0.14273931145766616,0.12187429601261546,3
B136,QROLL,0.17,1008,1.0,W,1.0,-0.04030878761447657,-0.4829798766657829,0.05831888689044429,0.5412987635562272,0.09862767450492085,0.12187429601261546,3
B136,QROLL,0.17,2016,0.25,D,0.75,-0.018139028723063465,-0.08155042197417926,0.016441613175885994,0.09799203515006526,0.03458064189894946,0.09258842081549899,2
B136,QROLL,0.17,2016,0.25,D,1.0,-0.007790342944483097,-0.08394974624071806,0.01675004820095438,0.10069979444167244,0.02454039114543748,0.09258842081549899,2
B136,QROLL,0.17,2016,0.25,W,0.75,-0.0177333668234411,-0.07493808067314676,0.034530264253473275,0.10946834492662004,0.052263631076914376,0.10047307952241495,2
B136,QROLL,0.17,2016,0.25,W,1.0,-0.010513570055161348,-0.08228445929086906,0.03475414707722435,0.1170386063680934,0.0452677171323857,0.10047307952241495,2
B136,QROLL,0.17,2016,0.5,D,0.75,-0.031828876954102615,-0.17550886168480453,0.020685432347103072,0.1961942940319076,0.05251430930120569,0.09258842081549899,2
B136,QROLL,0.17,2016,0.5,D,1.0,-0.03254498366434176,-0.18623516726183184,0.021234508741417413,0.20746967600324925,0.053779492405759174,0.09258842081549899,2
B136,QROLL,0.17,2016,0.5,W,0.75,-0.02152426541553134,-0.17238978331554286,0.05779790443932864,0.2301876877548715,0.07932216985485999,0.10047307952241495,2
B136,QROLL,0.17,2016,0.5,W,1.0,-0.02358399958023143,-0.18683621156233687,0.05819704145109261,0.2450332530134295,0.08178104103132404,0.10047307952241495,2
B136,QROLL,0.17,2016,1.0,D,0.75,-0.07644735955223428,-0.39083339767473924,-0.018841544453526593,0.37199185322121264,0.057605815098707686,0.09258842081549899,2
B136,QROLL,0.17,2016,1.0,D,1.0,-0.10202841903767439,-0.3419548767959492,-0.018246755785409796,0.3237081210105394,0.08378166325226459,0.09258842081549899,2
B136,QROLL,0.17,2016,1.0,W,0.75,-0.1039269898773078,-0.39213118300790145,0.05480674371394412,0.44693792672184557,0.15873373359125192,0.10047307952241495,2
B136,QROLL,0.17,2016,1.0,W,1.0,-0.07262751727066602,-0.44924931944314467,0.055184953868128606,0.5044342733112732,0.12781247113879463,0.10047307952241495,2
SMALL439,ABS,0.3,0,0.25,D,0.75,0.0284818838702303,-0.14478804544807755,-0.005528759216218482,0.13925928623185907,-0.034010643086448786,0.24428063040162684,4
SMALL439,ABS,0.3,0,0.25,D,1.0,0.007107289521254778,-0.13994904812698652,-0.005323892417293585,0.13462515570969294,-0.012431181938548364,0.24428063040162684,4
SMALL439,ABS,0.3,0,0.25,W,0.75,-0.020568436094336236,-0.14850059889520298,0.007659249160938408,0.1561598480561414,0.028227685255274644,0.242755465175394,4
SMALL439,ABS,0.3,0,0.25,W,1.0,-0.006324320749674844,-0.1273138460295332,0.0077511348733610985,0.1350649809028943,0.014075455623035943,0.242755465175394,4
SMALL439,ABS,0.3,0,0.5,D,0.75,-0.007485499330322743,-0.29423599633500225,-0.019953053821528954,0.2742829425134733,-0.012467554491206212,0.24428063040162684,4
SMALL439,ABS,0.3,0,0.5,D,1.0,-0.0424168741886198,-0.2804398158738793,-0.019599849273992054,0.26083996659988723,0.022817024914627747,0.24428063040162684,4
SMALL439,ABS,0.3,0,0.5,W,0.75,-0.034417510528825336,-0.29919128811560336,0.008740142456168165,0.3079314305717715,0.0431576529849935,0.242755465175394,4
SMALL439,ABS,0.3,0,0.5,W,1.0,0.013351593645801785,-0.3608608333977118,0.008875372936710646,0.36973620633442245,-0.0044762207090911395,0.242755465175394,4
SMALL439,ABS,0.3,0,1.0,D,0.75,-0.09697136867869457,-0.6896660177453315,-0.08591958457965782,0.6037464331656737,0.01105178409903676,0.24428063040162684,4
SMALL439,ABS,0.3,0,1.0,D,1.0,-0.10079819416200435,-0.6469459457530216,-0.08573182247137329,0.5612141232816483,0.015066371690631061,0.24428063040162684,4
SMALL439,ABS,0.3,0,1.0,W,0.75,-0.07024220803941536,-0.7106615598036555,-0.022917944049960726,0.6877436157536948,0.047324263989454635,0.242755465175394,4
SMALL439,ABS,0.3,0,1.0,W,1.0,-0.057796179931757716,-0.680040213966196,-0.023087462657513436,0.6569527513086826,0.03470871727424428,0.242755465175394,4
SMALL439,ABS,0.4,0,0.25,D,0.75,-0.003849404387941302,-0.20575726320217202,-0.005371631915913111,0.20038563128625891,-0.0015222275279718088,0.49211997966446364,4
SMALL439,ABS,0.4,0,0.25,D,1.0,-0.014017333701107776,-0.1775297762496451,-0.005280505018638526,0.17224927123100658,0.00873682868246925,0.49211997966446364,4
SMALL439,ABS,0.4,0,0.25,W,0.75,-0.011827783831885185,-0.20029308719594044,0.010884011677581906,0.21117709887352235,0.022711795509467093,0.49059481443823083,4
SMALL439,ABS,0.4,0,0.25,W,1.0,-0.008093877778762743,-0.1912783379665816,0.011000508401017295,0.2022788463675989,0.019094386179780036,0.49059481443823083,4
SMALL439,ABS,0.4,0,0.5,D,0.75,-0.10659519338838752,-0.4735061890175058,-0.02329375656127164,0.45021243245623416,0.08330143682711588,0.49211997966446364,4
SMALL439,ABS,0.4,0,0.5,D,1.0,-0.04780106193706074,-0.5187883182424279,-0.02318289810885299,0.4956054201335749,0.02461816382820775,0.49211997966446364,4
SMALL439,ABS,0.4,0,0.5,W,0.75,-0.028663469662930163,-0.4626676999826021,0.014183398700883032,0.47685109868348513,0.0428468683638132,0.49059481443823083,4
SMALL439,ABS,0.4,0,0.5,W,1.0,-0.0421217178494938,-0.5000460154801865,0.014383369091449272,0.5144293845716357,0.05650508694094307,0.49059481443823083,4
SMALL439,ABS,0.4,0,1.0,D,0.75,-0.253318465127266,-1.104082613387199,-0.13114534785388207,0.9729372655333169,0.12217311727338395,0.49211997966446364,4
SMALL439,ABS,0.4,0,1.0,D,1.0,-0.21315961005602552,-1.0763985205790687,-0.13168942476674822,0.9447090958123205,0.0814701852892773,0.49211997966446364,4
SMALL439,ABS,0.4,0,1.0,W,0.75,0.07534662865054652,-1.1503987279628551,-0.04196604500664691,1.1084326829562081,-0.11731267365719343,0.49059481443823083,4
SMALL439,ABS,0.4,0,1.0,W,1.0,0.03167095407723689,-1.0278430059384385,-0.04209697177044974,0.9857460341679887,-0.07376792584768663,0.49059481443823083,4
SMALL439,ABS,0.5,0,0.25,D,0.75,-0.005949824863510303,-0.11742886831632296,-0.04667014117201823,0.07075872714430473,-0.04072031630850793,0.8246059989832232,4
SMALL439,ABS,0.5,0,0.25,D,1.0,-0.03178701101087905,-0.1349106002680383,-0.046347493898420244,0.08856310636961806,-0.014560482887541193,0.8246059989832232,4
SMALL439,ABS,0.5,0,0.25,W,0.75,-0.005614386069611554,-0.13568333210007483,-0.039291630365896835,0.09639170173417799,-0.03367724429628528,0.8248601931875953,4
SMALL439,ABS,0.5,0,0.25,W,1.0,-0.015179967122641908,-0.1321639299733271,-0.039040574285973684,0.09312335568735342,-0.023860607163331778,0.8248601931875953,4
SMALL439,ABS,0.5,0,0.5,D,0.75,-0.016941241911891336,-0.3548277641873869,-0.13139219396495683,0.22343557022243005,-0.11445095205306549,0.8246059989832232,4
SMALL439,ABS,0.5,0,0.5,D,1.0,-0.04012595541511961,-0.34406371140155156,-0.13075876408517267,0.2133049473163789,-0.09063280867005306,0.8246059989832232,4
SMALL439,ABS,0.5,0,0.5,W,0.75,-0.04615059816869549,-0.362075002975662,-0.11256249613996833,0.24951250683569365,-0.06641189797127284,0.8248601931875953,4
SMALL439,ABS,0.5,0,0.5,W,1.0,-0.028142358213590214,-0.3736286672617427,-0.11208396779579374,0.26154469946594894,-0.08394160958220354,0.8248601931875953,4
SMALL439,ABS,0.5,0,1.0,D,0.75,-0.2793289324994904,-1.1217557816372556,-0.5383319852707038,0.5834237963665518,-0.2590030527712134,0.8246059989832232,4
SMALL439,ABS,0.5,0,1.0,D,1.0,-0.3318188644458185,-1.0926422266851759,-0.5383110012920252,0.5543312253931506,-0.20649213684620676,0.8246059989832232,4
SMALL439,ABS,0.5,0,1.0,W,0.75,-0.29094919796355595,-1.2051014699154041,-0.4908003778418868,0.7143010920735173,-0.19985117987833084,0.8248601931875953,4
SMALL439,ABS,0.5,0,1.0,W,1.0,-0.29886983262527955,-1.0598139220215357,-0.4907280595837834,0.5690858624377523,-0.19185822695850385,0.8248601931875953,4
SMALL439,QEXP,0.07,0,0.25,D,0.75,-0.000762536068991132,-6.844397614758635e-05,-0.0037101183260120907,-0.0036416743498645042,-0.0029475822570209586,0.0002541942043721403,0
SMALL439,QEXP,0.07,0,0.25,D,1.0,0.00012607803658019613,-0.0005155346394963955,-0.0037199226505100214,-0.0032043880110136256,-0.0038460006870902176,0.0002541942043721403,0
SMALL439,QEXP,0.07,0,0.25,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
SMALL439,QEXP,0.07,0,0.25,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SMALL439,QEXP,0.07,0,0.5,D,0.75,-0.0006003329482863695,-0.0011216495549047413,-0.0075037580028426976,-0.006382108447937957,-0.006903425054556328,0.0002541942043721403,0
SMALL439,QEXP,0.07,0,0.5,D,1.0,-0.00014162688382137744,-0.0010097635876305689,-0.00752408852677422,-0.006514324939143651,-0.007382461642952842,0.0002541942043721403,0
SMALL439,QEXP,0.07,0,0.5,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
SMALL439,QEXP,0.07,0,0.5,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SMALL439,QEXP,0.07,0,1.0,D,0.75,-0.00012348021444191226,-0.0021503558971269323,-0.015331745411622466,-0.013181389514495535,-0.015208265197180553,0.0002541942043721403,0
SMALL439,QEXP,0.07,0,1.0,D,1.0,0.0017163348552903634,0.0003468620680074308,-0.015375210712402165,-0.015722072780409595,-0.017091545567692528,0.0002541942043721403,0
SMALL439,QEXP,0.07,0,1.0,W,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0
SMALL439,QEXP,0.07,0,1.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SMALL439,QEXP,0.12,0,0.25,D,0.75,-0.0031111568427129588,-0.017578645361674045,0.0021660734279433935,0.01974471878961744,0.005277230270656352,0.019827147941026944,0
SMALL439,QEXP,0.12,0,0.25,D,1.0,-0.0007930211490769056,-0.010640031939925371,0.0022015638302720353,0.012841595770197407,0.002994584979348941,0.019827147941026944,0
SMALL439,QEXP,0.12,0,0.25,W,0.75,-0.001813942459181539,-0.007997046603132479,0.0002683454804072727,0.008265392083539751,0.0020822879395888116,0.019064565327910524,0
SMALL439,QEXP,0.12,0,0.25,W,1.0,-0.0026034230051366013,-0.01676737955262213,0.0001543460648646966,0.016921725617486828,0.002757769070001298,0.019064565327910524,0
SMALL439,QEXP,0.12,0,0.5,D,0.75,-0.018638879392069964,-0.025271137978218623,0.0022617674513880637,0.027532905429606687,0.020900646843458028,0.019827147941026944,0
SMALL439,QEXP,0.12,0,0.5,D,1.0,-0.009187633823649394,-0.03406045554537172,0.002260534017213489,0.03632098956258521,0.011448167840862883,0.019827147941026944,0
SMALL439,QEXP,0.12,0,0.5,W,0.75,-0.0031564422262553406,-0.02944735699945723,-0.0011298573138529555,0.028317499685604274,0.002026584912402385,0.019064565327910524,0
SMALL439,QEXP,0.12,0,0.5,W,1.0,-0.006862094426126797,-0.0371948608890935,-0.0014111871842406587,0.035783673704852845,0.005450907241886138,0.019064565327910524,0
SMALL439,QEXP,0.12,0,1.0,D,0.75,-0.00636911540795147,-0.047492869920197814,-0.004522330662814711,0.0429705392573831,0.0018467847451367593,0.019827147941026944,0
SMALL439,QEXP,0.12,0,1.0,D,1.0,-0.02199314421010055,-0.08424582873825659,-0.0048662225894054445,0.07937960614885115,0.017126921620695106,0.019827147941026944,0
SMALL439,QEXP,0.12,0,1.0,W,0.75,-0.0061412022360046396,-0.06979755948293424,-0.009297298057003023,0.06050026142593122,-0.0031560958209983832,0.019064565327910524,0
SMALL439,QEXP,0.12,0,1.0,W,1.0,-0.02329666996709201,-0.03132737339341475,-0.010088240508082602,0.02123913288533215,0.013208429459009408,0.019064565327910524,0
SMALL439,QEXP,0.17,0,0.25,D,0.75,-0.008477204325667509,-0.03159719969366855,0.007518745795578041,0.039115945489246594,0.01599595012124555,0.04829689883070666,0
SMALL439,QEXP,0.17,0,0.25,D,1.0,-0.007418463024646988,-0.03563157966442312,0.007755814990216547,0.043387394654639665,0.015174278014863535,0.04829689883070666,0
SMALL439,QEXP,0.17,0,0.25,W,0.75,0.003507434453471986,-0.03679952854043461,0.009753352961453299,0.04655288150188791,0.006245918507981313,0.05134722928317234,1
SMALL439,QEXP,0.17,0,0.25,W,1.0,-0.003979500508574013,-0.03231365054891779,0.009839462439307944,0.04215311298822574,0.013818962947881958,0.05134722928317234,1
SMALL439,QEXP,0.17,0,0.5,D,0.75,-0.01576528026992034,-0.0622673389343707,0.011999427048580591,0.07426676598295129,0.02776470731850093,0.04829689883070666,0
SMALL439,QEXP,0.17,0,0.5,D,1.0,-0.014329782953992726,-0.07349641242161084,0.012419593822056041,0.08591600624366688,0.026749376776048765,0.04829689883070666,0
SMALL439,QEXP,0.17,0,0.5,W,0.75,0.007868416177100735,-0.0662565029506037,0.016637902705675556,0.08289440565627926,0.008769486528574821,0.05134722928317234,1
SMALL439,QEXP,0.17,0,0.5,W,1.0,0.001892344242596594,-0.07979046258251306,0.016755217164585723,0.09654567974709878,0.014862872921989128,0.05134722928317234,1
SMALL439,QEXP,0.17,0,1.0,D,0.75,-0.0401988411124369,-0.15926846562745728,0.009185826587541523,0.1684542922149988,0.04938466769997842,0.04829689883070666,0
SMALL439,QEXP,0.17,0,1.0,D,1.0,-0.0413387291457004,-0.15690697106050652,0.009679883368015174,0.1665868544285217,0.051018612513715575,0.04829689883070666,0
SMALL439,QEXP,0.17,0,1.0,W,0.75,-0.029737430102860847,-0.13487093133320402,0.018916846690508693,0.1537877780237127,0.04865427679336954,0.05134722928317234,1
SMALL439,QEXP,0.17,0,1.0,W,1.0,-0.01926763333332943,-0.1724344037611282,0.018826498376680323,0.19126090213780853,0.03809413171000975,0.05134722928317234,1
SMALL439,QROLL,0.07,252,0.25,D,0.75,-0.006117479003915643,-0.07466509202488514,0.022211799817438704,0.09687689184232384,0.02832927882135435,0.12379257752923234,3
SMALL439,QROLL,0.07,252,0.25,D,1.0,-0.01081614774151331,-0.08283853281725156,0.02231648866879049,0.10515502148604206,0.0331326364103038,0.12379257752923234,3
SMALL439,QROLL,0.07,252,0.25,W,0.75,-0.0008938548928735468,-0.07357152264578477,0.023829459894642024,0.0974009825404268,0.02472331478751557,0.13116420945602442,3
SMALL439,QROLL,0.07,252,0.25,W,1.0,0.02073220356117897,-0.08133707148297956,0.023786627043222097,0.10512369852620165,0.003054423482043128,0.13116420945602442,3
SMALL439,QROLL,0.07,252,0.5,D,0.75,-0.02252171008296888,-0.17728487622921416,0.04134007845927401,0.21862495468848817,0.06386178854224289,0.12379257752923234,3
SMALL439,QROLL,0.07,252,0.5,D,1.0,-0.007823567046925778,-0.19073209420947534,0.04151056412620435,0.2322426583356797,0.04933413117313013,0.12379257752923234,3
SMALL439,QROLL,0.07,252,0.5,W,0.75,-0.013273646323955186,-0.16462697850775984,0.04467923052819728,0.20930620903595712,0.05795287685215246,0.13116420945602442,3
SMALL439,QROLL,0.07,252,0.5,W,1.0,-0.02166614474123605,-0.16726317829646017,0.04454739538824398,0.21181057368470416,0.06621354012948003,0.13116420945602442,3
SMALL439,QROLL,0.07,252,1.0,D,0.75,-0.0704854713392156,-0.3312692185185955,0.06187174506872389,0.39314096358731937,0.1323572164079395,0.12379257752923234,3
SMALL439,QROLL,0.07,252,1.0,D,1.0,0.0008339553439036917,-0.3347566041124993,0.06184289286282757,0.39659949697532687,0.061008937518923875,0.12379257752923234,3
SMALL439,QROLL,0.07,252,1.0,W,0.75,-0.09952716492116528,-0.3336993645698144,0.06835433022649207,0.4020536947963065,0.16788149514765735,0.13116420945602442,3
SMALL439,QROLL,0.07,252,1.0,W,1.0,-0.05469653005449352,-0.39044375109670937,0.06774180290014187,0.45818555399685124,0.12243833295463538,0.13116420945602442,3
SMALL439,QROLL,0.07,504,0.25,D,0.75,-0.003447460019367893,-0.047051397797818424,0.03957088854739754,0.08662228634521596,0.04301834856676544,0.08057956278596848,1
SMALL439,QROLL,0.07,504,0.25,D,1.0,-0.000905091295042576,-0.05579872069997405,0.03973349286720124,0.09553221356717528,0.040638584162243814,0.08057956278596848,1
SMALL439,QROLL,0.07,504,0.25,W,0.75,0.004245775468346552,-0.05607387012029821,0.04782873355445516,0.10390260367475337,0.04358295808610861,0.08464667005592272,1
SMALL439,QROLL,0.07,504,0.25,W,1.0,-0.007084146269688091,-0.06385819576422831,0.047849491091692786,0.1117076868559211,0.05493363736138088,0.08464667005592272,2
SMALL439,QROLL,0.07,504,0.5,D,0.75,-0.009943761051954037,-0.11233900849971876,0.07781219432213032,0.19015120282184908,0.08775595537408436,0.08057956278596848,1
SMALL439,QROLL,0.07,504,0.5,D,1.0,-0.015270837951244075,-0.09590665574949779,0.07812525039483359,0.1740319061443314,0.09339608834607767,0.08057956278596848,1
SMALL439,QROLL,0.07,504,0.5,W,0.75,-0.006732538850007847,-0.11437749911685242,0.09492785821664168,0.2093053573334941,0.10166039706664953,0.08464667005592272,2
SMALL439,QROLL,0.07,504,0.5,W,1.0,-0.007575306706590274,-0.10122676704441262,0.09495823763160688,0.19618500467601951,0.10253354433819716,0.08464667005592272,2
SMALL439,QROLL,0.07,504,1.0,D,0.75,-0.017954121321008466,-0.2655321514996546,0.1413278415491691,0.4068599930488237,0.15928196287017757,0.08057956278596848,1
SMALL439,QROLL,0.07,504,1.0,D,1.0,0.005499037525815806,-0.21096500304813265,0.1416714378698395,0.35263644091797214,0.13617240034402367,0.08057956278596848,1
SMALL439,QROLL,0.07,504,1.0,W,0.75,0.055554019516771525,-0.2708486695318745,0.17640037069830755,0.447249040230182,0.12084635118153603,0.08464667005592272,2
SMALL439,QROLL,0.07,504,1.0,W,1.0,-0.07604919568186033,-0.20893681703260275,0.17619492740268478,0.3851317444352875,0.25224412308454514,0.08464667005592272,2
SMALL439,QROLL,0.07,1008,0.25,D,0.75,-0.00988883024966809,-0.027110257886368734,0.012546848058640148,0.03965710594500888,0.022435678308308237,0.051093035078800204,1
SMALL439,QROLL,0.07,1008,0.25,D,1.0,-0.003896542282718496,-0.02783377225388923,0.012771272151834157,0.040605044405723385,0.016667814434552654,0.051093035078800204,1
SMALL439,QROLL,0.07,1008,0.25,W,0.75,-0.008831473773732789,-0.041375624044869254,0.0028950266044077133,0.04427065064927697,0.011726500378140502,0.05465175394001017,1
SMALL439,QROLL,0.07,1008,0.25,W,1.0,-0.0015657513411084455,-0.03756119241934322,0.0029576123412971,0.04051880476064032,0.004523363682405546,0.05465175394001017,1
SMALL439,QROLL,0.07,1008,0.5,D,0.75,-0.013921004503391232,-0.0673860068793296,0.02235395616497171,0.0897399630443013,0.03627496066836294,0.051093035078800204,1
SMALL439,QROLL,0.07,1008,0.5,D,1.0,-0.01728917401861691,-0.0907746345029913,0.022754508822384112,0.1135291433253754,0.04004368284100102,0.051093035078800204,1
SMALL439,QROLL,0.07,1008,0.5,W,0.75,-0.015618097968690492,-0.07152215601123504,0.002635592540066678,0.07415774855130172,0.01825369050875717,0.05465175394001017,1
SMALL439,QROLL,0.07,1008,0.5,W,1.0,0.009155748141071429,-0.06757863560974021,0.0026958412859863223,0.07027447689572654,-0.0064599068550851065,0.05465175394001017,1
SMALL439,QROLL,0.07,1008,1.0,D,0.75,-0.01800327681868994,-0.1275446014149159,0.03043621001989527,0.15798081143481116,0.04843948683858521,0.051093035078800204,1
SMALL439,QROLL,0.07,1008,1.0,D,1.0,-0.012569798580193131,-0.12404907968471539,0.030901034592931587,0.154950114277647,0.043470833173124716,0.051093035078800204,1
SMALL439,QROLL,0.07,1008,1.0,W,0.75,-0.051184601229543124,-0.20050852693732785,-0.009211353979446446,0.1912971729578814,0.04197324725009668,0.05465175394001017,1
SMALL439,QROLL,0.07,1008,1.0,W,1.0,-0.03727768582798946,-0.16641891713993112,-0.009432523090674882,0.15698639404925624,0.027845162737314577,0.05465175394001017,1
SMALL439,QROLL,0.07,2016,0.25,D,0.75,-0.006482141997681356,-0.02273236414641263,0.013810724464687507,0.03654308861110014,0.020292866462368865,0.031011692933401117,0
SMALL439,QROLL,0.07,2016,0.25,D,1.0,-0.006179608483408266,-0.02382733489617892,0.014053961904695822,0.03788129680087474,0.02023357038810409,0.031011692933401117,0
SMALL439,QROLL,0.07,2016,0.25,W,0.75,0.0038887937534054172,-0.025748803599591703,0.003464152662481401,0.029212956262073105,-0.00042464109092401605,0.0340620233858668,0
SMALL439,QROLL,0.07,2016,0.25,W,1.0,-0.0009332134249690815,-0.029523819762945373,0.0034870721688426976,0.03301089193178807,0.004420285593811779,0.0340620233858668,0
SMALL439,QROLL,0.07,2016,0.5,D,0.75,-0.01300160631734688,-0.03494877726900698,0.025297117905854705,0.06024589517486168,0.03829872422320159,0.031011692933401117,0
SMALL439,QROLL,0.07,2016,0.5,D,1.0,-0.00031672738763935393,-0.04538718388573976,0.02573545739010863,0.07112264127584839,0.026052184777747983,0.031011692933401117,0
SMALL439,QROLL,0.07,2016,0.5,W,0.75,-0.008710190033813958,-0.04159315257522414,0.00418803650057914,0.04578118907580328,0.012898226534393098,0.0340620233858668,0
SMALL439,QROLL,0.07,2016,0.5,W,1.0,-0.007217165006242749,-0.05289174648836119,0.004167437832098497,0.057059184320459685,0.011384602838341246,0.0340620233858668,0
SMALL439,QROLL,0.07,2016,1.0,D,0.75,-0.018351770718274367,-0.08870144253083175,0.03851530933213798,0.1272167518629697,0.05686708005041235,0.031011692933401117,0
SMALL439,QROLL,0.07,2016,1.0,D,1.0,-0.02572293391453271,-0.10062247176681824,0.03906669604434426,0.1396891678111625,0.06478962995887697,0.031011692933401117,0
SMALL439,QROLL,0.07,2016,1.0,W,0.75,-0.010060406655077481,-0.08548845548823474,-0.004089689027283738,0.081398766460951,0.005970717627793743,0.0340620233858668,0
SMALL439,QROLL,0.07,2016,1.0,W,1.0,-0.03331295500570267,-0.08351116704564102,-0.004464454427718811,0.0790467126179222,0.02884850057798386,0.0340620233858668,0
SMALL439,QROLL,0.12,252,0.25,D,0.75,0.0002545631185851216,-0.11051598751513567,0.03101553523194689,0.14153152274708256,0.03076097211336177,0.16725978647686832,4
SMALL439,QROLL,0.12,252,0.25,D,1.0,-0.006595083920671685,-0.09927152780507532,0.031161653261414624,0.13043318106648993,0.03775673718208631,0.16725978647686832,4
SMALL439,QROLL,0.12,252,0.25,W,0.75,-0.010870438304555086,-0.10007794427813314,0.022096093121475313,0.12217403739960846,0.0329665314260304,0.17513980681240468,4
