panel,N,H,cap,mean_nsel,max_nsel,zero_nsel_share,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,pass4b_full_and_oos,EDGE_pp,EDGE_sym_pp,EDGE_pp_cash,EDGE_IS_pp,book_pct_of_null,drier_share
B136,8,42,INF,7.572745901639344,8,0.05327868852459016,6.5508614130270555,0.17603096337449808,0.9589102424442534,-0.27662165129933236,1.1877279352487984,0.7958188944903499,0.17901877621551443,1.0884684347432307,-0.1988851078939612,0.17357501910192186,0.8832923201293368,-0.2766216512993328,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,5.154320841757409,3.6754949629172584,5.154320841757409,5.192593434084214,1.0,0.725
B136,8,52,INF,7.573770491803279,8,0.05327868852459016,5.547651756307487,0.17754438351037982,0.9393141059964094,-0.2715151649207258,1.2670530689351542,0.7193590399501311,0.1968247228826081,1.1874280852163708,-0.16030831286331115,0.1618930612849856,0.8009358979026975,-0.2715151649207259,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,4.946758339857116,3.641442520321725,4.946758339857116,7.823195559117469,1.0,0.75
B136,8,63,INF,7.568647540983607,8,0.05327868852459016,5.211782113043182,0.21619939454418247,1.1373224059572187,-0.2749952689464622,1.37195287353493,0.9793749708422647,0.21800456604009355,1.3002824596247182,-0.1507934801031694,0.21471413918472693,1.0453377617009663,-0.2749952689464623,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,8.822181541275986,8.193374785404451,8.810254331160072,9.22255609462127,1.0,0.625
B136,8,76,INF,7.573770491803279,8,0.05327868852459016,4.599838989648128,0.18809384642528548,1.0089761284273169,-0.27339765771165736,1.321758749737448,0.7916822316588155,0.2169167192137842,1.2990005620720209,-0.16544765747722945,0.16486056482137657,0.8369601076376365,-0.2733976577116578,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,6.20573386397335,5.270991807129266,6.204553763078547,9.976972739798452,1.0,0.625
B136,8,90,INF,7.573770491803279,8,0.05327868852459016,3.9299423397138327,0.1757931454785071,0.937273900099703,-0.2749952689464623,1.2277688351188691,0.7189004273767134,0.1982175705462026,1.1554109169251574,-0.20418477176675676,0.15763351383437407,0.8016834000590299,-0.2749952689464622,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,5.375359256280188,4.862301024455828,5.371113090430302,6.946872891245237,1.0,0.55
B136,8,126,INF,7.57172131147541,8,0.05327868852459016,3.382568548406168,0.1782211925038646,0.9883520420625724,-0.24535256443898135,1.369320557424036,0.7066621559053999,0.21911842781946667,1.2950986667099715,-0.21002331052310796,0.1455591690419591,0.7866466863657643,-0.24535256443898168,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,5.244526724236387,4.932496245898365,5.244510000197689,8.172714121030689,1.0,0.325
B136,10,21,INF,9.448770491803279,10,0.05327868852459016,8.930385722522098,0.1726139474531767,0.9997294279900567,-0.2560668997321145,1.3165295390957468,0.7592589755479201,0.19769689529992118,1.2364403305344784,-0.14033765841790613,0.15234348885646853,0.8461153385191585,-0.2560668997321143,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,5.543762346830761,5.054265745863562,5.543762346830761,9.411655987586343,1.0,0.5
B136,10,42,INF,9.462090163934427,10,0.05327868852459016,6.373078904028931,0.18141358485462455,1.0221677538481169,-0.2630249518864276,1.2889895749867404,0.8314733864587325,0.18679057609136596,1.1777009948453188,-0.18548536208111066,0.17700183558071414,0.9306504389366915,-0.2630249518864277,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,5.638694420470058,5.182159921767704,5.63171640821688,4.832677242145744,1.0,0.45
B136,10,52,INF,9.466188524590164,10,0.05327868852459016,5.464244320572063,0.17163493126935037,0.9660221473348372,-0.2575695185803456,1.3354640860073257,0.7108273354530403,0.19718284671078012,1.2495464702968786,-0.1309783935892661,0.15099636202893962,0.8009155632317083,-0.25756951858034527,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,4.573571236820739,3.9397017914323373,4.573571236820739,9.228327587841513,1.0,0.55
B136,10,63,INF,9.45594262295082,10,0.05327868852459016,5.0509464502386985,0.20763352445123595,1.1465914539764797,-0.28158901836830386,1.4072119431446526,0.9652961693629724,0.20793728538995637,1.294739254968107,-0.14722750428510034,0.20738331575143798,1.061642071659765,-0.2815890183683043,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,7.662767586574271,5.728164656569234,7.662767586574271,9.508985279679727,1.0,0.85
B136,10,76,INF,9.467213114754099,10,0.05327868852459016,4.484776956387868,0.17724862503138117,1.0019492808600323,-0.267186021370601,1.2876696935763836,0.802923541049997,0.19886087614869563,1.2537233986692657,-0.15253681164591681,0.159735515862663,0.8511930137290373,-0.26718602137060055,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,4.389105986801079,3.12473606789595,4.382494020540473,6.88943637846513,1.0,0.65
B136,10,90,INF,9.467213114754099,10,0.05327868852459016,3.867723825032929,0.16931042087025738,0.9441276491549868,-0.2815890183683042,1.2263717422486293,0.7359161105954849,0.18771870430847404,1.1550257795793453,-0.15407240094594576,0.15435855036050095,0.815211868386139,-0.2815890183683035,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.277073644799333,2.40367902971782,3.277073644799333,5.4032640285956335,1.0,0.7
B136,10,126,INF,9.456967213114755,10,0.05327868852459016,3.362418886411599,0.18094572346347726,1.0436862417648118,-0.20203288162979294,1.3777327159485238,0.7961860610058239,0.20680632078852312,1.2856106856479177,-0.19218182755549684,0.1600562902440652,0.8854758558934781,-0.20203288162979294,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,8.323841215910088,8.323841215679062,8.299019728908519,6.865743052148354,1.0,0.025
U56,1,21,INF,0.946775844421699,1,0.05322415557830092,9.740833188262284,0.19195431657458295,0.6828192784984013,-0.5048097023141134,0.8380752603418787,0.5442502598539586,0.29347921863448434,0.9514882618292462,-0.40400805291654873,0.11441657095758928,0.48201092379417204,-0.504809702314114,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.547172315642106,9.931152170551938,10.547985044223207,20.874710641911953,0.925,0.65
U56,1,42,INF,0.946775844421699,1,0.05322415557830092,6.254332373871484,0.34427396657864673,1.0473951905901153,-0.555054737549671,1.3392244814278365,0.7695038215214102,0.4802439891705752,1.34544748382693,-0.3720031159984927,0.24180676740568718,0.8072723104474834,-0.5550547375496708,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,23.02448435530756,19.947632287630356,23.02448435530756,38.10302999662911,1.0,0.9
U56,1,52,INF,0.946775844421699,1,0.05322415557830092,5.922988185505443,0.12042329260040319,0.5056877479031108,-0.5692831014875426,0.8155704653551368,0.21031297034570967,0.23561151555944204,0.8146652123227509,-0.5692831014875426,0.0337367443573835,0.2692708100474312,-0.49587703750829115,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.06046716827053933,-4.4028670317517555,-0.06046716827053933,10.751238888422264,0.5,0.9
U56,1,63,INF,0.946775844421699,1,0.05322415557830092,5.206578438834299,0.1263241149354195,0.5394886579063666,-0.6428003409596436,0.49410340499293376,0.5851560109735289,0.10671065870075735,0.4856308521384199,-0.6428003409596436,0.14272402751887947,0.5831601183904067,-0.3985898924968966,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.498528574558856,-0.6217301646555762,2.498528574558856,-1.5107299239670025,0.775,0.95
U56,1,76,INF,0.946775844421699,1,0.05322415557830092,4.225824330615928,0.3773989577768757,1.115008542787468,-0.5867580611165244,1.1709630255310965,1.05890991696147,0.4015423084904217,1.19677172209277,-0.5867580611165244,0.3578441653521225,1.0527783003107443,-0.32338843295991404,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,26.624255490732875,22.516128428940064,26.624255490732875,28.187139210122837,1.0,0.875
U56,1,90,INF,0.946775844421699,1,0.05322415557830092,3.6543255038223053,0.2416439238919701,0.8032829957816833,-0.6985155403534313,0.7314233809446689,0.8756177781278868,0.2099274200344845,0.7362029456045337,-0.6985155403534313,0.26836534138196355,0.856823674118887,-0.340007169535235,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,13.290777945621102,6.300804001548088,13.290777945621102,12.242914251364967,1.0,0.975
U56,1,126,INF,0.946775844421699,1,0.05322415557830092,2.9495396771374516,0.23843137765024736,0.8103392910283836,-0.6749023565660603,0.7598302314506142,0.8599083729974553,0.20178607648540514,0.7149447120323051,-0.6749023565660603,0.26942255804852655,0.8911400402394042,-0.38416454871759576,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,13.670003814263564,8.261479572950869,13.670003814263564,9.817520100715772,0.975,0.975
U56,2,21,INF,1.893551688843398,2,0.05322415557830092,9.8452261654095,0.2072092901106406,0.8631922077018188,-0.3370117190499835,1.039488714572705,0.7116738843031062,0.24838010176018965,1.047634355108277,-0.3370117190499835,0.17435107366039104,0.7311920894032669,-0.3047286235453305,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.634423553317152,9.676415334196065,10.634423553317152,14.723725462721438,1.0,0.5
U56,2,42,INF,1.893551688843398,2,0.05322415557830092,6.757366608652363,0.24632681815828117,1.0047774718941536,-0.4052560221553929,1.1470034383376075,0.8842309825322329,0.2720489028995221,1.1432116815318478,-0.4052560221553929,0.22555123937441302,0.9056328861855338,-0.3429841042236905,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,12.549312863726769,8.887111342052734,12.549312863726769,15.929312110313088,1.0,0.875
U56,2,52,INF,1.893551688843398,2,0.05322415557830092,5.900730217389271,0.16896685824894764,0.7259424925298941,-0.4287876176717579,0.9970875803504183,0.49707390855484895,0.2426038390662597,1.0128396521982521,-0.4287876176717579,0.11165706852277402,0.520735331390217,-0.3274304620662747,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.978684484471896,2.2602620669058715,4.978684484471896,12.68725590569768,0.95,0.9
U56,2,63,INF,1.893551688843398,2,0.05322415557830092,5.266150357470058,0.21243971329320566,0.8880330488594521,-0.3985072714740753,1.1844716377307547,0.6424521281125747,0.2806306389214137,1.182111370307198,-0.3985072714740753,0.1590588653592966,0.6831880510603923,-0.28880073876968726,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8.761019773360324,4.998610854334407,8.761019773360324,16.33363342035593,1.0,0.875
U56,2,76,INF,1.893551688843398,2,0.05322415557830092,4.502304583754372,0.2628766653601069,1.0308926795842461,-0.40169493909363996,1.0941059472372394,0.9804994408310712,0.2735611930472954,1.1489404213055432,-0.40169493909363996,0.25415186212489416,0.9547524071244993,-0.2384513144375141,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,14.226389662915262,11.013315323114348,14.226389662915262,16.04963172977466,1.0,0.875
U56,2,90,INF,1.893551688843398,2,0.05322415557830092,3.808572512639748,0.24350348400693655,0.9536181476511743,-0.45917781474543495,1.0177156157358473,0.8952261827211292,0.24043481943840406,0.9873186233327926,-0.45917781474543495,0.24603431405617537,0.9307515018424455,-0.2979506441552551,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,13.556547667632701,9.654338421013131,13.556547667632701,14.409942523942455,1.0,0.925
U56,2,126,INF,1.893551688843398,2,0.05322415557830092,3.3921463722872653,0.21383641484355786,0.90506650965399,-0.4747636638337739,0.9320972005637749,0.8861948516673551,0.18746002795024141,0.8497415907654041,-0.4747636638337739,0.23597981180407612,0.9480536776233968,-0.32041798080371453,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,9.135658713958161,2.938650143738286,9.135658713958161,7.566646701410084,1.0,0.975
U56,3,21,INF,2.8403275332650972,3,0.05322415557830092,8.79926240828509,0.2001123839824035,0.9307347639761444,-0.2854894520680079,1.0718087697259364,0.818157658368619,0.21696682493922492,1.0662411659835642,-0.2854894520680079,0.18641844579199618,0.8393661483281001,-0.27830847247207346,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,11.610519124955198,11.495899426892265,11.610210438400358,11.287844682837743,1.0,0.35
