panel,anchor,ladder,chooser,L,k_rungs,uniform_null,anchor_rung,pick_rung,reached,is_margin,P_pick,P_anchor,P_boot_top,resolved,resolved_supported,beats_uniform,C_STRICT,C_PROX,C_ALL
SMALL,A,N,CH_ISDD,126,9,0.1111111111111111,20,40,False,0.016789042911636076,0.731,0.123,0.731,False,False,True,False,True,True
SMALL,A,N,CH_ISDD,252,9,0.1111111111111111,20,40,False,0.016789042911636076,0.83,0.067,0.83,False,False,True,False,True,True
SMALL,A,H,CH_ISSHARPE,21,4,0.25,126,252,False,0.18754543302520077,0.733,0.008,0.733,False,False,True,True,True,True
SMALL,A,H,CH_ISSHARPE,63,4,0.25,126,252,False,0.18754543302520077,0.682,0.017,0.682,False,False,True,True,True,True
SMALL,A,H,CH_ISSHARPE,126,4,0.25,126,252,False,0.18754543302520077,0.586,0.017,0.586,False,False,True,True,True,True
SMALL,A,H,CH_ISSHARPE,252,4,0.25,126,252,False,0.18754543302520077,0.644,0.001,0.644,False,False,True,True,True,True
SMALL,A,H,CH_ISCAGR,21,4,0.25,126,252,False,0.04800129933252473,0.836,0.012,0.836,False,False,True,False,True,True
SMALL,A,H,CH_ISCAGR,63,4,0.25,126,252,False,0.04800129933252473,0.738,0.013,0.738,False,False,True,False,True,True
SMALL,A,H,CH_ISCAGR,126,4,0.25,126,252,False,0.04800129933252473,0.712,0.014,0.712,False,False,True,False,True,True
SMALL,A,H,CH_ISCAGR,252,4,0.25,126,252,False,0.04800129933252473,0.781,0.0,0.781,False,False,True,False,True,True
SMALL,A,H,CH_ISDD,21,4,0.25,126,21,False,0.041744014199759705,0.216,0.137,0.355,False,False,False,False,True,True
SMALL,A,H,CH_ISDD,63,4,0.25,126,21,False,0.041744014199759705,0.242,0.143,0.329,False,False,False,False,True,True
SMALL,A,H,CH_ISDD,126,4,0.25,126,21,False,0.041744014199759705,0.384,0.145,0.384,False,False,True,False,True,True
SMALL,A,H,CH_ISDD,252,4,0.25,126,21,False,0.041744014199759705,0.357,0.121,0.406,False,False,True,False,True,True
SMALL,A,GROSS,CH_ISSHARPE,21,10,0.1,0.75,0.75,True,0.00024170891503938474,0.721,0.721,0.721,False,False,True,True,True,True
SMALL,A,GROSS,CH_ISSHARPE,63,10,0.1,0.75,0.75,True,0.00024170891503938474,0.81,0.81,0.81,False,False,True,True,True,True
SMALL,A,GROSS,CH_ISSHARPE,126,10,0.1,0.75,0.75,True,0.00024170891503938474,0.899,0.899,0.899,False,False,True,True,True,True
SMALL,A,GROSS,CH_ISSHARPE,252,10,0.1,0.75,0.75,True,0.00024170891503938474,0.942,0.942,0.942,True,True,True,True,True,True
SMALL,A,GROSS,CH_ISCAGR,21,10,0.1,0.75,0.75,True,0.005483972884966493,0.899,0.899,0.899,False,False,True,False,True,True
SMALL,A,GROSS,CH_ISCAGR,63,10,0.1,0.75,0.75,True,0.005483972884966493,0.927,0.927,0.927,True,True,True,False,True,True
SMALL,A,GROSS,CH_ISCAGR,126,10,0.1,0.75,0.75,True,0.005483972884966493,0.904,0.904,0.904,True,True,True,False,True,True
SMALL,A,GROSS,CH_ISCAGR,252,10,0.1,0.75,0.75,True,0.005483972884966493,0.937,0.937,0.937,True,True,True,False,True,True
SMALL,A,GROSS,CH_ISDD,21,10,0.1,0.75,0.3,False,0.017078356157468444,1.0,0.0,1.0,True,True,True,False,True,True
SMALL,A,GROSS,CH_ISDD,63,10,0.1,0.75,0.3,False,0.017078356157468444,1.0,0.0,1.0,True,True,True,False,True,True
SMALL,A,GROSS,CH_ISDD,126,10,0.1,0.75,0.3,False,0.017078356157468444,1.0,0.0,1.0,True,True,True,False,True,True
SMALL,A,GROSS,CH_ISDD,252,10,0.1,0.75,0.3,False,0.017078356157468444,1.0,0.0,1.0,True,True,True,False,True,True
SMALL,A,CADENCE,CH_ISSHARPE,21,4,0.25,W,M,False,0.037259650222237206,0.412,0.322,0.412,False,False,True,True,True,True
SMALL,A,CADENCE,CH_ISSHARPE,63,4,0.25,W,M,False,0.037259650222237206,0.402,0.374,0.402,False,False,True,True,True,True
SMALL,A,CADENCE,CH_ISSHARPE,126,4,0.25,W,M,False,0.037259650222237206,0.428,0.398,0.428,False,False,True,True,True,True
SMALL,A,CADENCE,CH_ISSHARPE,252,4,0.25,W,M,False,0.037259650222237206,0.491,0.349,0.491,False,False,True,True,True,True
SMALL,A,CADENCE,CH_ISCAGR,21,4,0.25,W,D,False,0.0025384840350211046,0.299,0.337,0.337,False,False,True,False,True,True
SMALL,A,CADENCE,CH_ISCAGR,63,4,0.25,W,D,False,0.0025384840350211046,0.248,0.404,0.404,False,False,False,False,True,True
SMALL,A,CADENCE,CH_ISCAGR,126,4,0.25,W,D,False,0.0025384840350211046,0.191,0.438,0.438,False,False,False,False,True,True
SMALL,A,CADENCE,CH_ISCAGR,252,4,0.25,W,D,False,0.0025384840350211046,0.188,0.365,0.421,False,False,False,False,True,True
SMALL,A,CADENCE,CH_ISDD,21,4,0.25,W,D,False,0.014650405149797985,0.259,0.285,0.369,False,False,True,False,True,True
SMALL,A,CADENCE,CH_ISDD,63,4,0.25,W,D,False,0.014650405149797985,0.323,0.328,0.328,False,False,True,False,True,True
SMALL,A,CADENCE,CH_ISDD,126,4,0.25,W,D,False,0.014650405149797985,0.394,0.301,0.394,False,False,True,False,True,True
SMALL,A,CADENCE,CH_ISDD,252,4,0.25,W,D,False,0.014650405149797985,0.322,0.193,0.322,False,False,True,False,True,True
SMALL,B,N,CH_ISSHARPE,21,9,0.1111111111111111,12,8,False,0.02175904874166823,0.358,0.024,0.358,False,False,True,False,False,True
SMALL,B,N,CH_ISSHARPE,63,9,0.1111111111111111,12,8,False,0.02175904874166823,0.372,0.015,0.372,False,False,True,False,False,True
SMALL,B,N,CH_ISSHARPE,126,9,0.1111111111111111,12,8,False,0.02175904874166823,0.343,0.005,0.37,False,False,True,False,False,True
SMALL,B,N,CH_ISSHARPE,252,9,0.1111111111111111,12,8,False,0.02175904874166823,0.345,0.004,0.369,False,False,True,False,False,True
SMALL,B,N,CH_ISCAGR,21,9,0.1111111111111111,12,5,False,0.011299569627757577,0.588,0.007,0.588,False,False,True,False,False,True
SMALL,B,N,CH_ISCAGR,63,9,0.1111111111111111,12,5,False,0.011299569627757577,0.649,0.004,0.649,False,False,True,False,False,True
SMALL,B,N,CH_ISCAGR,126,9,0.1111111111111111,12,5,False,0.011299569627757577,0.635,0.005,0.635,False,False,True,False,False,True
SMALL,B,N,CH_ISCAGR,252,9,0.1111111111111111,12,5,False,0.011299569627757577,0.594,0.001,0.594,False,False,True,False,False,True
SMALL,B,N,CH_ISDD,21,9,0.1111111111111111,12,40,False,0.006361130906150203,0.402,0.064,0.402,False,False,True,False,False,True
SMALL,B,N,CH_ISDD,63,9,0.1111111111111111,12,40,False,0.006361130906150203,0.309,0.064,0.395,False,False,True,False,False,True
SMALL,B,N,CH_ISDD,126,9,0.1111111111111111,12,40,False,0.006361130906150203,0.323,0.06,0.426,False,False,True,False,False,True
SMALL,B,N,CH_ISDD,252,9,0.1111111111111111,12,40,False,0.006361130906150203,0.487,0.012,0.487,False,False,True,False,False,True
SMALL,B,H,CH_ISSHARPE,21,4,0.25,63,21,False,0.22819788922234507,0.714,0.055,0.714,False,False,True,False,False,True
SMALL,B,H,CH_ISSHARPE,63,4,0.25,63,21,False,0.22819788922234507,0.812,0.045,0.812,False,False,True,False,False,True
SMALL,B,H,CH_ISSHARPE,126,4,0.25,63,21,False,0.22819788922234507,0.849,0.023,0.849,False,False,True,False,False,True
SMALL,B,H,CH_ISSHARPE,252,4,0.25,63,21,False,0.22819788922234507,0.882,0.012,0.882,False,False,True,False,False,True
SMALL,B,H,CH_ISCAGR,21,4,0.25,63,21,False,0.03334210864439835,0.719,0.034,0.719,False,False,True,False,False,True
SMALL,B,H,CH_ISCAGR,63,4,0.25,63,21,False,0.03334210864439835,0.805,0.021,0.805,False,False,True,False,False,True
SMALL,B,H,CH_ISCAGR,126,4,0.25,63,21,False,0.03334210864439835,0.888,0.013,0.888,False,False,True,False,False,True
SMALL,B,H,CH_ISCAGR,252,4,0.25,63,21,False,0.03334210864439835,0.913,0.016,0.913,True,True,True,False,False,True
SMALL,B,H,CH_ISDD,21,4,0.25,63,21,False,0.011767699702508239,0.351,0.328,0.351,False,False,True,False,False,True
SMALL,B,H,CH_ISDD,63,4,0.25,63,21,False,0.011767699702508239,0.459,0.369,0.459,False,False,True,False,False,True
SMALL,B,H,CH_ISDD,126,4,0.25,63,21,False,0.011767699702508239,0.57,0.315,0.57,False,False,True,False,False,True
SMALL,B,H,CH_ISDD,252,4,0.25,63,21,False,0.011767699702508239,0.739,0.173,0.739,False,False,True,False,False,True
SMALL,B,GROSS,CH_ISSHARPE,21,10,0.1,0.55,0.75,False,0.0009918443631792284,0.878,0.001,0.878,False,False,True,False,False,True
SMALL,B,GROSS,CH_ISSHARPE,63,10,0.1,0.55,0.75,False,0.0009918443631792284,0.875,0.0,0.875,False,False,True,False,False,True
SMALL,B,GROSS,CH_ISSHARPE,126,10,0.1,0.55,0.75,False,0.0009918443631792284,0.852,0.0,0.852,False,False,True,False,False,True
SMALL,B,GROSS,CH_ISSHARPE,252,10,0.1,0.55,0.75,False,0.0009918443631792284,0.788,0.004,0.788,False,False,True,False,False,True
SMALL,B,GROSS,CH_ISCAGR,21,10,0.1,0.55,0.75,False,0.007394234093112795,0.943,0.002,0.943,True,True,True,False,False,True
SMALL,B,GROSS,CH_ISCAGR,63,10,0.1,0.55,0.75,False,0.007394234093112795,0.974,0.001,0.974,True,True,True,False,False,True
SMALL,B,GROSS,CH_ISCAGR,126,10,0.1,0.55,0.75,False,0.007394234093112795,0.975,0.0,0.975,True,True,True,False,False,True
SMALL,B,GROSS,CH_ISCAGR,252,10,0.1,0.55,0.75,False,0.007394234093112795,0.99,0.0,0.99,True,True,True,False,False,True
SMALL,B,GROSS,CH_ISDD,21,10,0.1,0.55,0.3,False,0.015702180217124773,1.0,0.0,1.0,True,True,True,False,False,True
SMALL,B,GROSS,CH_ISDD,63,10,0.1,0.55,0.3,False,0.015702180217124773,1.0,0.0,1.0,True,True,True,False,False,True
SMALL,B,GROSS,CH_ISDD,126,10,0.1,0.55,0.3,False,0.015702180217124773,1.0,0.0,1.0,True,True,True,False,False,True
SMALL,B,GROSS,CH_ISDD,252,10,0.1,0.55,0.3,False,0.015702180217124773,1.0,0.0,1.0,True,True,True,False,False,True
SMALL,B,CADENCE,CH_ISSHARPE,21,4,0.25,M,W,False,0.013628648134358046,0.52,0.369,0.52,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISSHARPE,63,4,0.25,M,W,False,0.013628648134358046,0.511,0.383,0.511,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISSHARPE,126,4,0.25,M,W,False,0.013628648134358046,0.495,0.33,0.495,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISSHARPE,252,4,0.25,M,W,False,0.013628648134358046,0.534,0.243,0.534,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISCAGR,21,4,0.25,M,W,False,0.007643965476808123,0.542,0.336,0.542,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISCAGR,63,4,0.25,M,W,False,0.007643965476808123,0.555,0.315,0.555,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISCAGR,126,4,0.25,M,W,False,0.007643965476808123,0.599,0.234,0.599,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISCAGR,252,4,0.25,M,W,False,0.007643965476808123,0.578,0.165,0.578,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISDD,21,4,0.25,M,M,True,0.007435207790264076,0.397,0.397,0.397,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISDD,63,4,0.25,M,M,True,0.007435207790264076,0.564,0.564,0.564,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISDD,126,4,0.25,M,M,True,0.007435207790264076,0.719,0.719,0.719,False,False,True,False,False,True
SMALL,B,CADENCE,CH_ISDD,252,4,0.25,M,M,True,0.007435207790264076,0.755,0.755,0.755,False,False,True,False,False,True
