corpus,cost_bps,dial,group,n_books,full_mode,full_share,distinct,share_mean,share_sd,d_mean,d_median,d_sd,win,dmargin_mean,mode_stable,published
A,25,CADENCE,B136k20,16,M,0.875,2,0.875,0.08615030470056388,0.022751282763169945,0.02275128276316994,0.015758704303395946,0.7625,0.007492704580333481,1.0,False
A,25,CADENCE,B136k40,16,M,0.625,2,0.640625,0.1107061848994897,0.05087281381056387,0.062335281983703056,0.06124083086075058,0.9375,0.10396316241009866,0.875,False
A,25,CADENCE,B136k80,16,M,0.875,2,0.875,0.07654655446197431,0.01699524164371639,0.016995241643716394,0.010528364608844853,0.8125,0.01829853363093755,1.0,False
A,25,SLEEVE,ALL,53,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,25,SLEEVE,B136,48,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,25,SLEEVE,B136k20,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,25,SLEEVE,B136k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,25,SLEEVE,B136k80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
A,25,SLEEVE+,ALL,53,0.5,0.37735849056603776,5,0.40464743589743596,0.05093879648788366,0.004714052803120308,0.007596736208628671,0.007213898847640532,0.675,-0.0044213562531293,0.3,False
A,25,SLEEVE+,B136,48,0.5,0.3541666666666667,5,0.396875,0.05310457123554535,0.004452472741070049,0.005135334470615644,0.006375456106607773,0.675,-0.0022050484422571994,0.0,False
A,25,SLEEVE+,B136k20,16,0.35,0.4375,4,0.4921875,0.08464943794113461,-0.008480362442188307,-0.008731037620781937,0.01266199108042739,0.3875,0.005406965405124442,0.0,False
A,25,SLEEVE+,B136k40,16,0.45,0.75,3,0.75,0.10643366478704,-0.0008072696236602062,-0.0008072696236602062,0.0020274178590817355,0.4125,0.003131069872427023,1.0,False
A,25,SLEEVE+,B136k80,16,0.5,0.875,2,0.875,0.07654655446197431,0.0030352968052413942,0.0030352968052413942,0.0018790155368385397,0.8125,-0.0019788788764679415,1.0,False
B,5,GROSS,ALL,115,1.0,0.8434782608695652,7,0.8434286146400483,0.03320816650704883,-5.171264964944933e-05,-5.1735284465339656e-05,6.196300154102186e-05,0.2125,0.04971570700073881,1.0,False
B,5,GROSS,SMALL,48,1.0,0.9583333333333334,2,0.9583333333333333,0.02551551815399145,-0.00011462903550828996,-0.00011462903550828994,8.507521821494212e-05,0.0,0.002631499635420679,1.0,False
B,5,GROSS,SMALLk20,16,1.0,0.9375,2,0.9375,0.0625,-8.074430649775491e-05,-8.074430649775491e-05,8.074430649775491e-05,0.0,0.005820254539147654,1.0,False
B,5,GROSS,SMALLk40,16,1.0,0.9375,2,0.9375,0.0625,-0.00026314280002711493,-0.00026314280002711493,0.00026314280002711493,0.0,0.0020742443671143834,1.0,False
B,5,GROSS,SMALLk80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,GROSS,U56,32,1.0,0.5625,7,0.56484375,0.07808983583628218,0.00015930313042662598,0.00010817235787582286,0.0003001992560846471,0.8,0.14257145759427461,0.9,False
B,5,GROSS,U56k20,16,1.0,0.8125,2,0.8125,0.10077822185373188,0.00029716202673660264,0.00029716202673660264,0.00022591719412251782,0.9,0.1794167031416689,1.0,False
B,5,GROSS,U56k40,16,0.2,0.375,7,0.421875,0.09137619698258403,0.0005133041996071147,0.0005987864725504333,0.00037356478719373826,0.8375,-0.25308548420165583,0.55,False
B,5,GROSS,ETF,32,1.0,0.96875,2,0.96875,0.03125,-0.00011855744485576164,-0.00011855744485576164,0.00011855744485576163,0.0,0.007917996001841524,1.0,False
B,5,GROSS,ETFk12,16,1.0,0.9375,2,0.9375,0.0625,-0.00023711488971152328,-0.00023711488971152328,0.00023711488971152325,0.0,0.015835992003683047,1.0,False
B,5,GROSS,ETFk24,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,N,ALL,115,15,0.25217391304347825,10,0.25412129461585,0.04379833770314437,0.01825284685540616,0.032481047037675626,0.04985814235456107,0.9,0.04290020689655516,0.725,False
B,5,N,SMALL,48,3,0.1875,10,0.225,0.04249182927993987,0.046871308242069476,0.04774241207138026,0.047271621569850326,0.8,-0.038858960208772074,0.075,False
B,5,N,SMALLk20,16,3,0.375,5,0.4,0.09560661587986471,0.00286124895074905,0.01551093665938156,0.061319672499009784,0.5875,-0.1376896325592923,0.675,False
B,5,N,SMALLk40,16,15,0.375,6,0.440625,0.08833308765689105,0.021355857827971097,0.022515141088596285,0.013673981918060511,0.9375,0.10316540740532695,0.375,False
B,5,N,SMALLk80,16,30,0.3125,8,0.359375,0.08921314014762624,-0.05447600060352222,-0.061974511567088796,0.05289662119820342,0.0625,-0.03227949991770562,0.4,False
B,5,N,U56,32,15,0.34375,7,0.35625,0.07486967844194337,0.04051196475611445,0.06937752505653821,0.0643489540485205,0.7125,0.14031367730607786,0.425,False
B,5,N,U56k20,16,10,0.25,6,0.3125,0.06555055301063448,-0.006313540339568274,0.01583344207071069,0.12261353038257891,0.6,0.13994819921391294,0.15,False
B,5,N,U56k40,16,15,0.5,5,0.503125,0.10999822441748776,0.04533047957489955,0.05418934546974726,0.05048937459111298,0.925,0.02564399218600205,0.875,False
B,5,N,ETF,32,15,0.25,7,0.2796875,0.05319388915796625,-0.010926627500219856,0.018094239285021754,0.07109636666444837,0.675,0.011648907290652311,0.05,False
B,5,N,ETFk12,16,5,0.3125,6,0.3703125,0.08715052979615213,-0.013452370842223744,-0.0014600942758615856,0.0849009895034353,0.4875,0.09517968067505561,0.075,False
B,5,N,ETFk24,16,15,0.4375,4,0.4703125,0.09109522404467756,0.009538160301198917,0.021234650266461458,0.02834686505024724,0.725,0.026544682462290754,0.4,False
B,5,BAND,ALL,115,0.08,0.6695652173913044,5,0.6695818209316394,0.047828116268384964,0.005004545219865426,0.005018672291225592,0.004682060258396242,0.8625,0.017447774773724313,1.0,False
B,5,BAND,SMALL,48,0.08,0.4583333333333333,5,0.4625,0.07471008782100462,0.022694634608969012,0.024510997154037338,0.010295826486520257,0.9375,0.043624135951305563,0.85,False
B,5,BAND,SMALLk20,16,0.05,0.375,5,0.4359375,0.08613613407711075,0.0156584895127471,0.011553488935217281,0.025888184649579676,0.7375,-0.008770755590219002,0.325,False
B,5,BAND,SMALLk40,16,0.08,0.375,5,0.415625,0.10416145820311849,-0.003484528497944555,0.027537762646576112,0.0561378527847471,0.5625,0.0056521947814334676,0.2,False
B,5,BAND,SMALLk80,16,0.08,0.625,4,0.625,0.10269797953221865,-0.0039712120610066745,-0.004067220285439611,0.006807450445893209,0.3125,0.028122206934371886,0.975,False
B,5,BAND,U56,32,0.08,0.875,3,0.875,0.0625,-0.006204467739586057,-0.006204467739586057,0.0038025318922242585,0.025,-0.002270056398171157,1.0,False
B,5,BAND,U56k20,16,0.08,0.75,3,0.75,0.10825317547305482,-0.012408935479172115,-0.012408935479172115,0.007443015846006041,0.025,-0.004540112796342314,1.0,False
B,5,BAND,U56k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,BAND,ETF,32,0.08,0.75,3,0.75,0.08783418326596998,-0.012530094554191218,-0.012530094554191216,0.006412263455459777,0.0125,-0.006536908654774282,1.0,False
B,5,BAND,ETFk12,16,0.08,0.75,3,0.75,0.12022115038544591,-0.000451815381380484,-0.000451815381380484,0.0040957608847287915,0.375,0.0012255284472903819,1.0,False
B,5,BAND,ETFk24,16,0.08,0.75,2,0.75,0.1152443057161611,-0.020338823680005454,-0.024608373727001948,0.02660816140748985,0.05,-0.012445996771285266,0.9,False
B,5,BAND+,ALL,115,0.12,0.23478260869565218,8,0.2636607683000605,0.027009772793165195,0.004320049471964871,0.003702225883786291,0.007030787231649941,0.7625,0.012262506499423453,0.0,False
B,5,BAND+,SMALL,48,0.12,0.2916666666666667,8,0.3088541666666667,0.046906817904993535,0.019984166714035672,0.016714047617688202,0.022670361700511635,0.8125,0.04176044970284144,0.525,False
B,5,BAND+,SMALLk20,16,0.05,0.3125,6,0.35,0.08244316223920574,-0.042799470683438944,-0.04639364382797355,0.047827264835074226,0.1875,-0.12009674582106325,0.325,False
B,5,BAND+,SMALLk40,16,0.15,0.3125,8,0.3359375,0.09394510947223383,0.024654478533149615,0.05506616587588444,0.08196976724787947,0.7375,0.07817323991117611,0.125,False
B,5,BAND+,SMALLk80,16,0.12,0.5,4,0.5078125,0.11065103860222009,0.004391966489496799,0.004952016000764222,0.007474034440650999,0.7125,0.015427849630695323,0.85,False
B,5,BAND+,U56,32,0.08,0.375,5,0.390625,0.06592194721790308,0.00845835119084779,0.008302247842458758,0.008012565802637229,0.8625,0.008236210594122014,0.675,False
B,5,BAND+,U56k20,16,0.1,0.5,5,0.503125,0.15559236605630752,0.012896610921954904,0.0062607698227490766,0.027031381535874068,0.775,0.00661589767750345,0.8,False
B,5,BAND+,U56k40,16,0.08,0.625,3,0.6328125,0.10334966058846057,0.004786677375428547,0.005379569668803708,0.005362052912305069,0.8875,0.004926325939143319,0.925,False
B,5,BAND+,ETF,32,0.12,0.28125,6,0.334375,0.06709659547994966,-0.012808019288327654,-0.011842938838080061,0.02578249664438529,0.3375,-0.009481863069390487,0.05,False
B,5,BAND+,ETFk12,16,0.15,0.375,6,0.4109375,0.10860218042815716,-0.015480377551676005,-0.033318466088153635,0.04927915324957211,0.35,-0.009244951304123694,0.125,False
B,5,BAND+,ETFk24,16,0.12,0.5,5,0.5140625,0.1325733140332171,-0.003945886202821982,-0.004324890646503959,0.015024367651909785,0.425,-0.002904489824886309,0.775,False
B,5,CADENCE,ALL,115,M,0.8869565217391304,4,0.8869517543859647,0.028582021036481137,0.02093643246757946,0.02094261889145176,0.007177945469253179,1.0,0.012201369727501712,1.0,False
B,5,CADENCE,SMALL,48,M,0.8333333333333334,3,0.8333333333333333,0.05311478659992484,0.018129360822258404,0.018129360822258404,0.010014920303618356,0.9375,0.014293955461997604,1.0,False
B,5,CADENCE,SMALLk20,16,M,0.625,3,0.625,0.14252192813739226,0.030916753918469632,0.035921869311575524,0.05022669418987275,0.8875,0.014567792228818655,0.9,False
B,5,CADENCE,SMALLk40,16,M,0.875,2,0.875,0.07905694150420949,0.014079571328594604,0.014079571328594605,0.01335263820101263,0.8,0.01828314684900292,1.0,False
B,5,CADENCE,SMALLk80,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,CADENCE,U56,32,M,0.84375,3,0.84375,0.0625,0.04804729688371927,0.04804729688371927,0.0212889552387829,1.0,0.022409721807465442,1.0,False
B,5,CADENCE,U56k20,16,M,0.6875,3,0.690625,0.11175971713904792,0.08788341621387412,0.09609459376743854,0.07628282822755389,0.975,0.042199465864275344,0.95,False
B,5,CADENCE,U56k40,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,CADENCE,ETF,32,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,CADENCE,ETFk12,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,CADENCE,ETFk24,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,SLEEVE,ALL,115,0.3,0.8782608695652174,3,0.8782516636418632,0.02989268739043348,0.003013959950406915,0.0030135872608499452,0.001010963977656889,1.0,0.0025835119126680238,1.0,False
B,5,SLEEVE,SMALL,48,0.3,0.9583333333333334,2,0.9583333333333333,0.02871676823352131,0.0025856801177695904,0.0025856801177695904,0.001782090915621285,0.7625,0.002625660541212669,1.0,False
B,5,SLEEVE,SMALLk20,16,0.3,0.875,2,0.875,0.090571104663684,0.007757040353308771,0.007757040353308771,0.005620597169929654,0.7375,0.007876981623638007,1.0,False
B,5,SLEEVE,SMALLk40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,SLEEVE,SMALLk80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,SLEEVE,U56,32,0.3,0.90625,3,0.90625,0.04192627457812106,0.0012739002341411176,0.0012739002341411176,0.0005860685774738444,0.95,-0.0011359523755669343,1.0,False
B,5,SLEEVE,U56k20,16,0.3,0.8125,3,0.8125,0.08385254915624211,0.0025478004682822353,0.0025478004682822353,0.001091792092489204,0.95,-0.0022719047511338686,1.0,False
B,5,SLEEVE,U56k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,SLEEVE,ETF,32,0.3,0.71875,3,0.71875,0.08267972847076846,0.005679205939890554,0.005679205939890554,0.002648700714769815,1.0,0.006479318717105248,1.0,False
B,5,SLEEVE,ETFk12,16,0.3,0.4375,3,0.490625,0.09008459565874734,-0.005493069403630235,-0.009206876447406698,0.018765001587823044,0.5,-0.00016619680556689346,0.0,False
B,5,SLEEVE,ETFk24,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,SLEEVE+,ALL,115,0.4,0.25217391304347825,7,0.2645303992740472,0.02959349069110166,-0.01898407530784249,-0.017261338927543064,0.02177939949388565,0.15,-0.010405756916171913,0.4,False
B,5,SLEEVE+,SMALL,48,0.5,0.5,6,0.5,0.06718548123582124,0.054416500120830234,0.054416500120830234,0.012287752943861223,1.0,0.05215130460193216,1.0,False
B,5,SLEEVE+,SMALLk20,16,0.35,0.3125,6,0.353125,0.08332682266233365,-0.03684135138997465,-0.030722960572498723,0.05335910306403843,0.275,-0.02601535625751559,0.1,False
B,5,SLEEVE+,SMALLk40,16,0.5,0.4375,4,0.5015625,0.08266496291507061,0.013855874433889337,0.014548790826735311,0.03206528936487022,0.5375,0.015979772785824922,0.0,False
B,5,SLEEVE+,SMALLk80,16,0.5,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,5,SLEEVE+,U56,32,0.4,0.4375,6,0.4546875,0.07779618302815378,-0.005546729152718923,-0.0021143209597613358,0.00630011032054732,0.0625,0.004229721484362764,0.4,False
B,5,SLEEVE+,U56k20,16,0.3,0.625,5,0.625,0.14523687548277814,0.0008999697601863726,0.0008999697601863726,0.0017513610314286233,0.675,0.0010231053901004943,1.0,False
B,5,SLEEVE+,U56k40,16,0.4,0.8125,3,0.8125,0.09270248108869579,-0.0005040751383729308,-0.0005040751383729308,0.0007129446108493662,0.1375,0.0025217836083338135,1.0,False
B,5,SLEEVE+,ETF,32,0.3,0.25,5,0.31875,0.04485218779502288,-0.0041818142736505205,-9.45378326654249e-05,0.01519312190820635,0.5,0.01127031760989497,0.0,False
B,5,SLEEVE+,ETFk12,16,0.2,0.375,4,0.446875,0.07597028613214511,-0.010493379915074924,-0.020381507609070815,0.018700808173770987,0.35,-0.005231697759156257,0.3,False
B,5,SLEEVE+,ETFk24,16,0.4,0.5,3,0.5203125,0.08254674338670182,0.002355810583066818,0.004802093258204382,0.00690210769606145,0.7625,0.0008939163354485241,0.425,False
B,10,GROSS,ALL,115,1.0,0.8434782608695652,7,0.8434853297035694,0.03505321187072189,-2.407457940428328e-05,-2.411886202800184e-05,4.134094638688655e-05,0.3375,0.0061375335233923665,1.0,True
B,10,GROSS,SMALL,48,1.0,0.9583333333333334,2,0.9583333333333333,0.02871676823352131,-0.00010624348901370692,-0.00010624348901370692,8.504099427281436e-05,0.0,0.0011797498152812554,1.0,False
B,10,GROSS,SMALLk20,16,1.0,0.9375,2,0.9375,0.0625,-6.983495447763013e-05,-6.983495447763013e-05,6.983495447763013e-05,0.0,0.0035403583695460678,1.0,False
B,10,GROSS,SMALLk40,16,1.0,0.9375,2,0.9375,0.0625,-0.00024889551256349063,-0.00024889551256349063,0.00024889551256349063,0.0,-1.1089237023018117e-06,1.0,False
B,10,GROSS,SMALLk80,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,GROSS,U56,32,1.0,0.53125,7,0.53125,0.08149003006503311,6.508611855522012e-05,6.508611855522012e-05,8.880483931921504e-05,0.7,0.027226314769331256,1.0,False
B,10,GROSS,U56k20,16,1.0,0.8125,2,0.8125,0.10458250331675945,0.00019328162892272294,0.00019328162892272294,0.0001421147291283837,0.8875,0.10624172976684325,1.0,False
B,10,GROSS,U56k40,16,0.6,0.25,7,0.321875,0.08332682266233365,0.0002639536945016695,0.0003391173846589851,0.00021920208053519016,0.825,-0.005990239587702752,0.05,False
B,10,GROSS,ETF,32,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,GROSS,ETFk12,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,GROSS,ETFk24,16,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,N,ALL,115,15,0.23478260869565218,10,0.23627495462794917,0.04135024541367388,0.0167463563167937,0.0240232847044645,0.03643692337866838,0.9125,0.07801465561900671,0.775,True
B,10,N,SMALL,48,3,0.1875,10,0.22916666666666669,0.047507309379130745,0.0449380368530683,0.05003422374197147,0.04077134676183907,0.825,-0.058915876223440425,0.15,False
B,10,N,SMALLk20,16,3,0.375,5,0.3953125,0.0915230290350467,0.006514122129904797,0.012613703456488636,0.050092473972924594,0.6125,-0.14120178328755548,0.725,False
B,10,N,SMALLk40,16,15,0.375,6,0.421875,0.08921314014762624,0.019973437009065592,0.01966344379319013,0.012141239516490335,0.9625,0.10752895295728852,0.475,False
B,10,N,SMALLk80,16,40,0.3125,8,0.3546875,0.09969435713093294,-0.02982036919314514,-0.05096622986116259,0.0690194552571775,0.1875,-0.05857354441545293,0.0,False
B,10,N,U56,32,10,0.21875,8,0.26796875,0.04655489661074869,-0.012299929065777792,-0.028276089469474512,0.09349776706703197,0.45,0.13297090985971213,0.05,False
B,10,N,U56k20,16,10,0.25,6,0.3140625,0.06844748785565472,-0.024702404346221098,0.011902454411310562,0.14587541593071252,0.55,0.11349678304633437,0.075,False
B,10,N,U56k40,16,15,0.3125,7,0.3640625,0.10115302068524697,-0.022836060316066335,0.005758044293568174,0.09937481369281863,0.5375,0.03813627653526032,0.125,False
B,10,N,ETF,32,15,0.3125,7,0.328125,0.06131692771983933,0.011051004807900038,0.02608058996022659,0.04981061080922126,0.8875,-0.03210605927790479,0.525,False
B,10,N,ETFk12,16,5,0.3125,5,0.390625,0.08238391454040042,-0.019170532383580883,-0.004105443942901972,0.07339670200809191,0.475,0.008768116053962197,0.05,False
B,10,N,ETFk24,16,25,0.4375,5,0.4640625,0.08881544681951446,0.009839960571556419,0.011636614824181386,0.017478304403994435,0.7625,-0.06324448610502587,0.3,False
B,10,BAND,ALL,115,0.08,0.6869565217391305,5,0.6869971264367816,0.044908518835877057,0.0077906345902531175,0.007800063012515117,0.004174363828498858,0.975,0.019536926321443476,1.0,True
B,10,BAND,SMALL,48,0.08,0.4791666666666667,5,0.47916666666666663,0.06387379048648288,0.026279072630642587,0.026279072630642587,0.006292548533321819,1.0,0.0500054980914947,1.0,False
B,10,BAND,SMALLk20,16,0.05,0.375,5,0.4765625,0.08859526563959273,0.02314554624002313,0.016442762044988794,0.029594962941965588,0.7875,0.0019477635992914111,0.175,False
B,10,BAND,SMALLk40,16,0.08,0.375,5,0.415625,0.09008459565874734,-0.001657779032163268,0.035481374288548986,0.05856618827359975,0.55,0.011829663220032347,0.175,False
B,10,BAND,SMALLk80,16,0.08,0.6875,3,0.6875,0.10458250331675945,-0.0056121445358140575,-0.0056121445358140575,0.00502521156344978,0.125,0.02663202118638916,1.0,False
B,10,BAND,U56,32,0.08,0.875,3,0.875,0.05762215285808055,-0.004498895422898164,-0.004498895422898164,0.003090296774141949,0.075,-0.001383543006542473,1.0,False
B,10,BAND,U56k20,16,0.08,0.75,3,0.75,0.09882117688026186,-0.008997790845796327,-0.008997790845796327,0.0055697643176773086,0.0375,-0.002767086013084946,1.0,False
B,10,BAND,U56k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,BAND,ETF,32,0.08,0.78125,3,0.78125,0.07905694150420949,-0.006891540855693784,-0.006891540855693785,0.005632111663798665,0.125,-0.00339226072972878,1.0,False
B,10,BAND,ETFk12,16,0.08,0.75,3,0.75,0.10458250331675945,0.0015959225942825325,0.0015959225942825325,0.005416389322104771,0.6625,0.001952258739367184,1.0,False
B,10,BAND,ETFk24,16,0.08,0.8125,2,0.8125,0.10077822185373188,-0.015379004305670102,-0.015379004305670102,0.009456017682381048,0.0,-0.008736780198824744,1.0,False
B,10,BAND+,ALL,115,0.15,0.24347826086956523,8,0.26694646098003627,0.027071017592287545,0.00567705451684636,0.004840864349311954,0.007208654973690924,0.7875,0.014076979500588432,0.0,False
B,10,BAND+,SMALL,48,0.12,0.2916666666666667,8,0.3109375,0.05509766817383876,0.020062793531350456,0.02040469936834329,0.02431076538009993,0.875,0.041360991998045396,0.45,False
B,10,BAND+,SMALLk20,16,0.05,0.3125,6,0.3484375,0.09415278059489268,-0.045912553916909946,-0.04742493522420227,0.0465549206865307,0.1125,-0.12620393673728741,0.475,False
B,10,BAND+,SMALLk40,16,0.15,0.3125,8,0.34375,0.0998044963916957,0.03025883407728276,0.05174651138177408,0.08046293662766428,0.8,0.08842703971124763,0.075,False
B,10,BAND+,SMALLk80,16,0.12,0.5,4,0.5078125,0.10144223648830895,-0.000730118820555495,0.0003618333513609878,0.010220144173997352,0.5125,0.008211559791349316,0.65,False
B,10,BAND+,U56,32,0.08,0.375,5,0.3953125,0.06830466560748248,0.0062266578920528014,0.007262790633264838,0.010626216725149663,0.8625,0.006503417508156075,0.65,False
B,10,BAND+,U56k20,16,0.1,0.5,5,0.5,0.10458250331675945,0.006054411273668995,0.006006216187486368,0.008673887977058743,0.7875,0.002861274770165701,0.975,False
B,10,BAND+,U56k40,16,0.08,0.625,3,0.6375,0.11792476415070755,0.002861105083941472,0.0037364421095330003,0.006543241680726172,0.75,0.0026472068703536087,0.85,False
B,10,BAND+,ETF,32,0.15,0.3125,5,0.35390625,0.05497136150703837,-0.016233548551136442,-0.022042999114005223,0.029233017533394964,0.275,-0.013479264193315415,0.0,False
B,10,BAND+,ETFk12,16,0.15,0.4375,5,0.446875,0.1041614582031185,-0.024669505450265472,-0.03703948316719063,0.042570737226302724,0.1875,-0.016953043890021866,0.625,False
B,10,BAND+,ETFk24,16,0.12,0.5,5,0.5015625,0.10550057390246746,-0.0019633628791773374,-0.0054535157535614,0.018312437920619724,0.4125,-0.0014647740357758392,0.725,False
B,10,CADENCE,ALL,115,M,0.8869565217391304,3,0.8870009074410163,0.0326031073196625,0.025517840457193835,0.025534823241176445,0.008483475385860842,1.0,0.014327785469577584,1.0,True
B,10,CADENCE,SMALL,48,M,0.8541666666666666,3,0.8541666666666667,0.04841229182759271,0.01862569292212381,0.018625692922123807,0.008854787469257967,0.95,0.016531516172059214,1.0,False
B,10,CADENCE,SMALLk20,16,M,0.625,3,0.625,0.1152443057161611,0.037552769895723835,0.041365098665281416,0.03930834261085496,0.9125,0.02272899093309479,0.95,False
B,10,CADENCE,SMALLk40,16,M,0.9375,2,0.9375,0.0625,0.014511980101090016,0.014511980101090016,0.014511980101090014,0.5,0.022825920586857323,1.0,False
B,10,CADENCE,SMALLk80,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,CADENCE,U56,32,M,0.84375,2,0.84375,0.06702378309227255,0.05510081483706284,0.05510081483706285,0.02292284074219789,0.9625,0.02537528764778707,1.0,False
B,10,CADENCE,U56k20,16,M,0.6875,2,0.690625,0.11349387373334298,0.10602577881302264,0.1102016296741257,0.06453924109611926,0.9875,0.0492680676258084,0.975,False
B,10,CADENCE,U56k40,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,CADENCE,ETF,32,M,0.96875,2,0.96875,0.03125,0.008723284220147023,0.008723284220147023,0.008723284220147023,0.5,0.0013666806890227819,1.0,False
B,10,CADENCE,ETFk12,16,M,0.9375,2,0.9375,0.0625,0.017446568440294047,0.017446568440294047,0.017446568440294047,0.5,0.0027333613780455637,1.0,False
B,10,CADENCE,ETFk24,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,SLEEVE,ALL,115,0.3,0.8782608695652174,3,0.8782478826376285,0.03535479540422716,0.0030290569631349507,0.0030280560168847257,0.001245106217145104,0.9875,0.002518572666939023,1.0,True
B,10,SLEEVE,SMALL,48,0.3,0.9583333333333334,2,0.9583333333333333,0.02871676823352131,0.0026182465719824916,0.0026182465719824916,0.0018045188549673258,0.7625,0.0026617896839355192,1.0,False
B,10,SLEEVE,SMALLk20,16,0.3,0.875,2,0.875,0.0739509972887452,0.007854739715947474,0.007854739715947474,0.004646999962545282,0.825,0.007985369051806558,1.0,False
B,10,SLEEVE,SMALLk40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,SLEEVE,SMALLk80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,SLEEVE,U56,32,0.3,0.90625,3,0.90625,0.04841229182759271,0.001373028127997368,0.001373028127997368,0.0007465690351870097,0.9125,-0.0010511563824881602,1.0,False
B,10,SLEEVE,U56k20,16,0.3,0.8125,3,0.8125,0.11180339887498948,0.002746056255994736,0.002746056255994736,0.0017833794496049952,0.8625,-0.0021023127649763204,1.0,False
B,10,SLEEVE,U56k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,SLEEVE,ETF,32,0.3,0.71875,3,0.71875,0.08838834764831845,0.005581104775693308,0.005581104775693308,0.002712711658064951,1.0,0.006108712854312107,1.0,False
B,10,SLEEVE,ETFk12,16,0.3,0.4375,3,0.4859375,0.10076610835866393,-0.00488035043802766,0.0036873414804863905,0.020967206412307537,0.525,0.0007020543803830265,0.0,False
B,10,SLEEVE,ETFk24,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,SLEEVE+,ALL,115,0.4,0.2608695652173913,7,0.2776315789473684,0.0327460323796813,-0.011560599044736124,-0.01613982976372099,0.017319415821760085,0.2875,-0.007336584385828561,0.325,False
B,10,SLEEVE+,SMALL,48,0.5,0.5416666666666666,6,0.5416666666666666,0.07597742720337695,0.051735573112647884,0.051735573112647884,0.014725226194171359,1.0,0.051332751419313906,1.0,False
B,10,SLEEVE+,SMALLk20,16,0.35,0.3125,6,0.365625,0.09222721602108566,-0.02252808927019022,-0.013791875734422105,0.0607172675874768,0.3875,-0.01728675541639766,0.2,False
B,10,SLEEVE+,SMALLk40,16,0.5,0.5625,4,0.58125,0.10843344733060921,0.022033467247705534,0.03150904837981953,0.02896081688878219,0.8,0.02743470233828465,0.6,False
B,10,SLEEVE+,SMALLk80,16,0.5,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
B,10,SLEEVE+,U56,32,0.4,0.40625,6,0.41796875,0.07368227160204482,-0.004352890434812661,-0.0011831044947404543,0.00613526938612101,0.075,0.0016276982345610788,0.525,False
B,10,SLEEVE+,U56k20,16,0.3,0.5625,5,0.5625,0.10077822185373188,0.00033674276165898687,0.00033674276165898687,0.0023524933291585847,0.5625,0.0014950489087576903,1.0,False
B,10,SLEEVE+,U56k40,16,0.4,0.75,3,0.75,0.09682458365518543,-0.0009153789819559138,-0.0009153789819559138,0.0010071203650961031,0.175,0.00430032469842972,1.0,False
