panel,ladder,rung_set,stat,is_path,is_trunc,rung_set_moves,n_subtapes,b_ratio,b_gap,b_sd,b_agree
U56,H,EXT,Q0750,True,True,True,6,-0.45682489944112775,-0.8399645829018366,-0.4195290954192701,0.04046476304916722
U56,H,EXT,Q0900,True,True,True,6,-0.17940194661659015,-0.2590140124641348,-0.09700059491736318,-0.04030629727553797
U56,H,EXT,Q0950,True,True,True,6,-0.12745577718919035,0.06896698452706358,0.020808237746106895,-0.07236570238573362
U56,H,EXT,Q0990,True,True,True,6,0.16358178336297324,0.13481098480344894,0.15953722310579646,-0.0893252707141389
U56,H,EXT,Q0999,True,True,True,6,-0.13702555113289416,-0.09679624282151586,0.13008216999303487,-0.0001623890495395009
U56,H,EXT,SHARPE,False,False,True,6,-0.6737552486419608,-1.0604852263657178,-0.40821465741462976,-0.13764471927198121
U56,H,EXT,ULCER,True,False,True,6,-0.02733001493575118,-0.16516678439887264,-0.22145908279099122,-0.0370868051472662
U56,H,EXT,VOL,False,False,True,6,-0.00036899350274295206,-0.566856388883891,-0.32897338685565763,-0.010451598210606828
U56,N,CORE,CAGR,False,False,False,6,0.11090283783234396,-0.31138453874110794,-0.47743840860606596,0.022242006369563885
U56,N,CORE,CALMAR,True,False,False,6,0.35812110243473855,-0.08492322632921392,-0.47789635690077653,0.013919443666902474
U56,N,CORE,K0021,True,True,False,6,-0.5892990631969942,-0.08111908907631087,0.5339984009211588,-0.25390788172630063
U56,N,CORE,K0063,True,True,False,6,-0.7848141283140826,-0.4357263964725544,0.282382215849302,-0.1599385133493468
U56,N,CORE,K0126,True,True,False,6,-0.8409899367283012,-0.5773417454347878,0.19362494992141252,-0.1402094634813153
U56,N,CORE,K0252,True,True,False,6,-0.748162335054357,-0.5117446792947682,0.17892884787470087,-0.11570490318449261
U56,N,CORE,K0504,True,True,False,6,-0.7005150625257048,-0.5117446792947682,0.19751347562244606,-0.1148582038289111
U56,N,CORE,MAXDD,True,False,False,6,-0.6864147011309198,-0.5117446792947682,0.1917023368862179,-0.11101529568103385
U56,N,CORE,Q0500,True,True,False,6,0.7637668477725902,0.22961901904275295,-0.5938005374647057,0.14543962962817436
U56,N,CORE,Q0750,True,True,False,6,0.5313905051065917,0.1500199375045419,-0.31806742385268266,0.16137737561794147
U56,N,CORE,Q0900,True,True,False,6,0.004125952675575748,-0.032164817732681476,-0.09485730815002527,0.17953609284116634
U56,N,CORE,Q0950,True,True,False,6,-0.3805153570431003,-0.25543462004113693,0.032594666617396836,0.11048211033079189
U56,N,CORE,Q0990,True,True,False,6,-0.16124641592013392,-0.24736344018726503,0.13786937265000235,0.13187852764845479
U56,N,CORE,Q0999,True,True,False,6,-0.771438297381259,-0.743306267282846,0.16448789937345534,-0.11935757316450474
U56,N,CORE,SHARPE,False,False,False,6,0.14342817092620094,-0.3111538908343437,-0.46229030806944305,0.009156285878465216
U56,N,CORE,ULCER,True,False,False,6,0.12935998395041923,0.08875317990412576,-0.1651045437288858,0.0575148576921272
U56,N,CORE,VOL,False,False,False,6,0.4711597917964931,0.2324487844194295,-0.2577654738819734,0.07979693179845186
U56,N,EXT,CAGR,False,False,False,6,0.11090283783234396,-0.31138453874110794,-0.47743840860606596,0.022242006369563885
U56,N,EXT,CALMAR,True,False,False,6,0.35812110243473855,-0.08492322632921392,-0.47789635690077653,0.013919443666902474
U56,N,EXT,K0021,True,True,False,6,-0.5892990631969942,-0.08111908907631087,0.5339984009211588,-0.25390788172630063
U56,N,EXT,K0063,True,True,False,6,-0.7848141283140826,-0.4357263964725544,0.282382215849302,-0.1599385133493468
U56,N,EXT,K0126,True,True,False,6,-0.8409899367283012,-0.5773417454347878,0.19362494992141252,-0.1402094634813153
U56,N,EXT,K0252,True,True,False,6,-0.748162335054357,-0.5117446792947682,0.17892884787470087,-0.11570490318449261
U56,N,EXT,K0504,True,True,False,6,-0.7005150625257048,-0.5117446792947682,0.19751347562244606,-0.1148582038289111
U56,N,EXT,MAXDD,True,False,False,6,-0.6864147011309198,-0.5117446792947682,0.1917023368862179,-0.11101529568103385
U56,N,EXT,Q0500,True,True,False,6,0.7637668477725902,0.22961901904275295,-0.5938005374647057,0.14543962962817436
U56,N,EXT,Q0750,True,True,False,6,0.5313905051065917,0.1500199375045419,-0.31806742385268266,0.16137737561794147
U56,N,EXT,Q0900,True,True,False,6,0.004125952675575748,-0.032164817732681476,-0.09485730815002527,0.17953609284116634
U56,N,EXT,Q0950,True,True,False,6,-0.3805153570431003,-0.25543462004113693,0.032594666617396836,0.11048211033079189
U56,N,EXT,Q0990,True,True,False,6,-0.16124641592013392,-0.24736344018726503,0.13786937265000235,0.13187852764845479
U56,N,EXT,Q0999,True,True,False,6,-0.771438297381259,-0.743306267282846,0.16448789937345534,-0.11935757316450474
U56,N,EXT,SHARPE,False,False,False,6,0.14342817092620094,-0.3111538908343437,-0.46229030806944305,0.009156285878465216
U56,N,EXT,ULCER,True,False,False,6,0.12935998395041923,0.08875317990412576,-0.1651045437288858,0.0575148576921272
U56,N,EXT,VOL,False,False,False,6,0.4711597917964931,0.2324487844194295,-0.2577654738819734,0.07979693179845186
