gross,cost,turn_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c804_L1_H1,c804_L2_H2,c804_L3_OOS,c804_L4_DDcap,c804_L5_CAGRfloor,c804_pass4b,c804_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,freq
0.65,0.0,1.0726950466215974,0.07791365035171571,1.1877218433387817,-0.1254725532849862,1.2328470488743595,1.151162097511807,0.07080277177740846,1.1213920196766116,-0.07246733320736776,0.9442669977749449,1.3656921529989126,0.0838052840780501,1.2398832093890921,-0.12547255328498608,1.3337141835337036,1.1380806007494155,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,U56,BAND03_M,M
0.66,0.0,1.0889241581577849,0.07913107300024724,1.1877779039996208,-0.12730305737130387,1.2329250733286272,1.1511994955142568,0.07190695315318796,1.1214753892715237,-0.07356323360020911,0.9443731990048883,1.3657689726524167,0.08511706698287691,1.2399182056107192,-0.12730305737130343,1.3337054710363747,1.1381669962423575,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,U56,BAND03_M,M
0.67,0.0,1.1051524432514268,0.08034904369834006,1.1878339087646876,-0.12913064807702568,1.2330030114237498,1.1512368700929552,0.07301156961868727,1.121558702813534,-0.07465856184437536,0.9444793517244614,1.3658458144006824,0.08642950777399228,1.2399531451620887,-0.12913064807702568,1.333696670785801,1.1382533814654074,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,U56,BAND03_M,M
0.68,0.0,1.121379343769633,0.08156756150665401,1.1878898577833743,-0.13095533023545425,1.2330808632883423,1.151274221434428,0.07411662040089073,1.1216419604775043,-0.0757533180763702,0.9445854563328724,1.3659226782652574,0.08774260537353862,1.2399880281725584,-0.1309553302354547,1.3336877829965479,1.1383397565235431,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,U56,BAND03_M,M
0.69,0.0,1.1376053587155364,0.08278662548368287,1.187945751204805,-0.13277710866920567,1.2331586290506058,1.1513115497251463,0.07522210472518709,1.1217251624380133,-0.0768475024326889,0.9446915132294323,1.3659995642675617,0.08905635870093054,1.2400228547712262,-0.13277710866920556,1.3336788078830124,1.1384261215217129,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,U56,BAND03_M,M
0.7,0.0,1.1538311580747846,0.08400623468575419,1.1880015891778368,-0.13459598819023932,1.2332363088383316,1.151348855151524,0.07632802181537945,1.1218083088693647,-0.07794111504981072,0.9447975228135614,1.3660764724288852,0.09037076667285215,1.2400576250869324,-0.13459598819023932,1.3336697456594258,1.1385124765648327,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,U56,BAND03_M,M
0.71,0.0,1.1700573086248816,0.08522638816702943,1.188057371851059,-0.1364119735998881,1.2333139027789009,1.151386137899922,0.07743437089367289,1.1218913999455817,-0.0790341560642085,0.9449034854847909,1.3661534027703868,0.0916858282032611,1.240092339248256,-0.136411973599888,1.3336605965398474,1.1385988217577925,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.72,0.0,1.1862840209415475,0.08644708497949871,1.1881130993727942,-0.13822506968888804,1.2333914109992834,1.151423398156642,0.07854115118067617,1.1219744358404136,-0.08012662561233674,0.9450094016427698,1.3662303553130952,0.09300154220337875,1.2401269973835147,-0.13822506968888837,1.333651360738171,1.138685157205451,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.73,0.0,1.2025114005188342,0.08766832417298143,1.1881687718910974,-0.14003528123740927,1.2334688336260422,1.1514606361079314,0.07964836189540692,1.1220574167273367,-0.08121852383064421,0.9451152716872654,1.366307330077909,0.09431790758168956,1.240161599620762,-0.14003528123740905,1.3336420384681167,1.1387714830126365,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.74,0.0,1.218740087170727,0.08889010479512094,1.1882243895537563,-0.1418426130150796,1.233546170785334,1.1514978519399803,0.08075600225527846,1.1221403427795524,-0.08230985085556519,0.9452210960181715,1.3663843270855962,0.09563492324394507,1.2401961460877897,-0.14184261301507972,1.333632629943238,1.1388577992841522,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.75,0.0,1.234970698824569,0.09011242589139257,1.1882799525082923,-0.14364706978101982,1.2336234226029064,1.1515350458389222,0.08186407147611141,1.1222232141699942,-0.08340060682352224,0.9453268750355087,1.3664613463567954,0.09695258809315677,1.2402306369121228,-0.14364706978101993,1.333623135376914,1.1389441061247703,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.76,0.0,1.2512020444121703,0.09133528650508738,1.1883354609019576,-0.14544865628386872,1.2337005892041046,1.1515722179908334,0.08297256877212122,1.122306031071324,-0.08449079187092712,0.9454326091394304,1.3665383879120134,0.09827090102958991,1.2402650722210207,-0.14544865628386872,1.333613554982355,1.1390304036392354,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.77,0.0,1.2674335386317408,0.09255868567732284,1.18839091488174,-0.14724737726181358,1.233777670713868,1.1516093685817337,0.08408149335592485,1.1223887936559365,-0.08558040613418061,0.9455382987302261,1.3666154517716267,0.09958986095077083,1.2402994521414745,-0.14724737726181347,1.3336038889725965,1.1391166919322642,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.78,0.0,1.2836661543513375,0.0937826224470355,1.1884463145943573,-0.14904323744261838,1.2338546672567332,1.1516464977975835,0.08519084443853431,1.1224715020959608,-0.08666944974967039,0.9456439442083265,1.3666925379558803,0.10090946675147827,1.240333776800208,-0.14904323744261894,1.3335941375605016,1.1392029711085463,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.79,0.0,1.2999011011267816,0.09500709585097922,1.1885016601862624,-0.1508362415436516,1.2339315789568355,1.151683605824287,0.08630062122935889,1.122554156563261,-0.08775792285377138,0.9457495459743064,1.3667696464848889,0.10222971732374098,1.2403680463236728,-0.15083624154365216,1.3335843009587607,1.1392892412727442,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.8,0.0,1.3161390732954232,0.09623210492372425,1.1885569518036385,-0.1526263942719186,1.234008405937907,1.1517206928476895,0.08741082293619828,1.1226367572294365,-0.08884582558285181,0.9458551044288888,1.3668467773786364,0.1035506115568412,1.2404022608380516,-0.1526263942719186,1.333574379379888,1.1393755025294925,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.81,0.0,1.3323803330115023,0.0974576486976586,1.188612189592403,-0.15441370032408308,1.23408514832328,1.1517577590535775,0.0885214487652517,1.1227193042658274,-0.08993315807326152,0.9459606199729494,1.366923930656974,0.1048721483373054,1.240436420469252,-0.1544137003240832,1.333564373036224,1.1394617549833999,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.82,0.0,1.348628425816605,0.09868372620297938,1.1886673736982047,-0.15619816438650114,1.2341618062358886,1.1517948046276791,0.0896324979211065,1.1228017978435116,-0.09101992046134266,0.9460660930075214,1.367001106339623,0.10619432654890537,1.2404705253429098,-0.15619816438650125,1.3335542821399313,1.139547998739049,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.83,0.0,1.3648832125884118,0.09991033646769831,1.1887225042664256,-0.15797979113524918,1.2342383797982681,1.1518318297556625,0.09074396960673825,1.1228842381333095,-0.09210611288342585,0.946171523933797,1.367078304446173,0.10751714507266064,1.2405045755843835,-0.1579797911352493,1.3335441069029965,1.1396342339009957,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.84,0.0,1.381140782298969,0.10113747851763466,1.1887775814421788,-0.15975858523615027,1.2343148691325554,1.1518688346231365,0.091855863023516,1.1229666253057824,-0.0931917354758307,0.9462769131531341,1.367155524996081,0.10884060278682606,1.2405385713187564,-0.15975858523615005,1.333533847537228,1.13972046057377,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.85,0.0,1.3974059302422002,0.102365151376417,1.1888326053703113,-0.16153455134480232,1.2343912743604912,1.1519058194156495,0.09296817737119212,1.123048959531238,-0.09427678837486186,0.9463822610670599,1.3672327680086729,0.1101646985668987,1.240572512670834,-0.1615345513448022,1.333523504254256,1.1398066788618777,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.86,0.0,1.4136764455638344,0.10359335406547943,1.1888875761954005,-0.16330769410660573,1.2344675956034215,1.1519427843186905,0.09408091184791001,1.1231312409797287,-0.09536127171681175,0.946487568077273,1.3673100335031434,0.11148943128561228,1.2406063997651406,-0.16330769410660595,1.3335130772655297,1.1398928888697974,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.87,0.0,1.4299512830053271,0.10482208560406137,1.1889424940617563,-0.16507801815679457,1.2345438329822966,1.1519797295176857,0.09519406565019417,1.123213469821053,-0.09644518563796822,0.9465928345856504,1.3673873214985532,0.11281479981293296,1.2406402327259216,-0.16507801815679413,1.3335025667823215,1.1399790907019847,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.88,0.0,1.4462294384438856,0.10605134500920421,1.188997359113419,-0.1668455281204585,1.2346199866176732,1.1520166551980018,0.09630763797295483,1.1232956462247592,-0.09752853027460029,0.9466980609942476,1.3674646320138326,0.11414080301606488,1.2406740116771382,-0.16684552812045872,1.3334919730157169,1.140065284462869,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.89,0.0,1.4625110610135517,0.10728113129574934,1.1890521714941626,-0.16861022861257813,1.2346960566297154,1.1520535615449425,0.09742162800948262,1.123377770360146,-0.09861130576296828,0.946803247705308,1.3675419650677796,0.11546743975943308,1.2407077367424697,-0.1686102286125778,1.3334812961766227,1.140151470256856,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.9,0.0,1.4787994205368924,0.10851144347634034,1.1891069313474893,-0.1703721242380445,1.2347720431381954,1.1520904487437507,0.09853603495145147,1.1234598423962616,-0.09969351223932099,0.9469083951212613,1.3676193206790574,0.11679470890469923,1.2407414080453092,-0.1703721242380445,1.3334705364757633,1.1402376481883283,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.91,0.0,1.4950938869842418,0.10974228056141588,1.1891616388166355,-0.17213121959169297,1.2348479462624937,1.1521273169796038,0.09965085798891349,1.1235418625019098,-0.10077514983989311,0.9470135036447324,1.3676966988662,0.11812260931074858,1.2407750257087626,-0.17213121959169275,1.3334596941236754,1.1403238183616426,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.92,0.0,1.5113948846154899,0.11097364155921308,1.1892162940445659,-0.17388751925832746,1.2349237661216006,1.1521641664376185,0.10076609631030009,1.123623830845647,-0.10185621870091033,0.9471185736785416,1.3677740996476062,0.11945113983368927,1.2408085898556487,-0.1738875192583269,1.3334487693307122,1.1404099808811345,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.93,0.0,1.5277052104068547,0.11220552547576013,1.1892708971739765,-0.17564102781274726,1.2349995028341183,1.152200997302847,0.10188174910241865,1.1237057475957857,-0.10293671895858658,0.9472236056257117,1.367851523041543,0.12078029932685119,1.2408421006084953,-0.17564102781274715,1.3334377623070408,1.140496135851115,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.94,0.0,1.5440237633633198,0.11343793131487945,1.1893254483472941,-0.17739174981977857,1.2350751565182587,1.1522378097602766,0.10299781555045295,1.1237876129203954,-0.10401665074912181,0.9473285998894695,1.3679289690661431,0.12211008664078427,1.2408755580895392,-0.17739174981977868,1.3334266732626392,1.1405822833758716,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.95,0.0,1.5603523872290108,0.11467085807818433,1.1893799477066747,-0.17913968983429707,1.2351507272918472,1.1522746039948308,0.10411429483795964,1.123869426987305,-0.10509601420870751,0.9474335568732518,1.368006437739407,0.12344050062325684,1.2409089624207252,-0.17913968983429696,1.3334155024072982,1.1406684235596711,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.96,0.0,1.57668835487848,0.11590430476507518,1.1894343953940043,-0.18088485240125607,1.2352262152723221,1.1523113801913667,0.105231186146868,1.1239511899641028,-0.1061748094735212,0.9475384769807084,1.3680839290792015,0.12477154011925018,1.2409423137237015,-0.1808848524012563,1.3334042499506193,1.1407545565067563,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.97,0.0,1.5930335682372219,0.11713827037274327,1.189488791550898,-0.18262724205571534,1.2353016205767362,1.1523481385346759,0.10634848865748325,1.1240329020181399,-0.1072530366797283,0.9476433606157071,1.3681614431032605,0.1261032039709613,1.2409756121198214,-0.18262724205571512,1.3333929161020113,1.1408406823213484,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.98,0.0,1.6093865679712331,0.11837275389616164,1.1895431363187001,-0.18436686332286567,1.2353769433217558,1.1523848792094828,0.10746620154847508,1.1241145633165273,-0.10833069596348655,0.9477482081823358,1.3682389798291834,0.1274354910177955,1.2410088577301404,-0.18436686332286567,1.333381501070692,1.1409268011076474,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.99,0.0,1.6257514296750195,0.11960775432808801,1.189597429838484,-0.18610372071805803,1.2354521836236643,1.1524216024004454,0.10858432399688489,1.124196174026143,-0.1094077874609356,0.9478530200849088,1.3683165392744352,0.12876840009636847,1.2410420506754136,-0.1861037207180578,1.333370005065686,1.1410129129698305,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,U56,BAND03_M,M
1.0,0.0,1.6421264032421914,0.12084327065906386,1.1896516722510504,-0.18783781874682848,1.235527341598361,1.1524583082921533,0.10970285517812073,1.1242777343136305,-0.11048431130820813,0.9479577967279709,1.3683941214563478,0.13010193004050308,1.2410751910760953,-0.18783781874682826,1.3333584282958224,1.1410990180120555,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,U56,BAND03_M,M
0.01,10.0,0.01694655381416991,0.0011629206055254748,1.1671012647888506,-0.0020334443109751854,1.2105618247345398,1.131928330639944,0.0010575828036203383,1.0986459477320378,-0.0011388982639827239,0.9204947163591329,1.3426379337094516,0.0012496802493140446,1.2208906764880876,-0.0020334443109748523,1.319997671877164,1.1128286400099803,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.02,10.0,0.03387370641421322,0.002326425806467469,1.1671714319667617,-0.004063624522513298,1.2106559363992582,1.1319777857236208,0.00211563050745478,1.0987433124568236,-0.0022771962321065375,0.920614176012312,1.3427244701376988,0.00250006031817418,1.2209399339346776,-0.004063624522513298,1.3200062178637348,1.1129250963826487,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.03,10.0,0.05078174878105343,0.003490514546134138,1.167241443578342,-0.006090546265596242,1.2107498466838804,1.132027130392558,0.003174142175670802,1.098840515517286,-0.0034148940793855553,0.9207334861948329,1.342810902876658,0.0037511390539675116,1.2209890395218443,-0.006090546265596464,1.320014540140589,1.113021489181716,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.04,10.0,0.06767098981667846,0.004655185746540225,1.1673112916920183,-0.008114215158274596,1.2108435363760008,1.1320763665879252,0.004233116833459949,1.0989375440505638,-0.004551991980760839,0.9208526473161301,1.342897202905099,0.005002915297283028,1.2210379891452712,-0.008114215158273597,1.3200226670402835,1.1131177765293245,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.05,10.0,0.08454163960013111,0.005820438425734098,1.1673809951546588,-0.010134636805708808,1.210937057253593,1.1321254837155008,0.005292553717685111,1.099034438890506,-0.005688490111101618,0.9209717116412662,1.342983400069524,0.006255387889357644,1.221086784671248,-0.010134636805708697,1.320030570199795,1.1132139955555331,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.06,10.0,0.10139422951944045,0.006986271275309264,1.1674505068306402,-0.012151816800210824,1.2110303800859683,1.1321744183888724,0.006352451744046528,1.0991311587613877,-0.006824388645212731,0.921090644899096,1.343069444894852,0.007508555340477896,1.221135374416397,-0.012151816800211157,1.320038214500297,1.1133100750110418,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.07,10.0,0.1182288052105162,0.008152683472219646,1.167519877786116,-0.01416576072127651,1.211123536939025,1.1322232389055051,0.007412810162656491,1.099227738643102,-0.007959687757823741,0.9212094388416802,1.343155429702389,0.008762416770625725,1.2211838219175881,-0.014165760721276177,1.3200457083626154,1.1134060266217394,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.08,10.0,0.1350457051488258,0.009319673895601621,1.1675890942499503,-0.016176474135624175,1.21121650283772,1.132271941316607,0.008473628012348522,1.0993241653946102,-0.009094388243797935,0.9213281240655339,1.3432412852419666,0.010016970930552649,1.2212321129315074,-0.016176474135624064,1.3200530249716582,1.1135018507681935,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.09,10.0,0.1518452295604722,0.010487241459909535,1.167658156088195,-0.0181839625972281,1.2113092733464617,1.1323205293605045,0.00953490446150429,1.0994204500182703,-0.01022848981935931,0.9214467245395963,1.3433270056851845,0.011272216528487977,1.2212802386996058,-0.018183962597227654,1.320060142226559,1.1135975541808043,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.1,10.0,0.16862790966037988,0.011655384842403693,1.1677270372105606,-0.0201882316473595,1.2114018514107805,1.1323689517110451,0.010596638488868715,1.0995165815784684,-0.011361992652167197,0.9215651406980838,1.3434126907617765,0.012528151996074044,1.2213281612200704,-0.020188231647359278,1.3200669881616853,1.1136931382454847,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.11,10.0,0.18539393259012715,0.012824103064445369,1.1677957533422254,-0.02218928681461807,1.2114942114876832,1.1324172603767697,0.0116588286953061,1.099612513656055,-0.012494897266307259,0.9216833620076501,1.3434982484860476,0.013784776704708346,1.2213759445039611,-0.02218928681461796,1.3200736565263824,1.1137886328384525,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.12,10.0,0.20214308681644985,0.013993395548498544,1.167864345903629,-0.024187133614971823,1.2115864043492164,1.1324654884071488,0.012721474753158324,1.0997083052855414,-0.013627205544159193,0.9218014203616322,1.3435837740535914,0.015042089873803732,1.2214236163961918,-0.024187133614972045,1.3200801616765814,1.1138840817310858,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.13,10.0,0.21887548947663488,0.015163261382794335,1.1679328214934637,-0.02618177755179285,1.2116784684531634,1.1325136142885364,0.013784576353151223,1.0998040042497796,-0.014758917054335963,0.9219193730411435,1.3436693040360035,0.01630009009726696,1.2214711515228414,-0.026181777551793295,1.3200864553544955,1.1139794860927899,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.14,10.0,0.23559182389128133,0.016333699078104003,1.1680011466279903,-0.028173224759524995,1.2117703548758816,1.1325616178961746,0.01484813209205571,1.0998995640744291,-0.01589003215555962,0.9220371773647921,1.3437547859139818,0.01755877581767562,1.2215185265152044,-0.028173224759524662,1.3200924996344234,1.1140748394675057,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.15,10.0,0.25229237840902685,0.01750470754165856,1.1680693210983124,-0.030161481935332635,1.2118620721712536,1.13260949119222,0.015912141090750787,1.0999949864279974,-0.017020551303638,0.9221548295747758,1.343840226543794,0.018818145768586758,1.2215657397000297,-0.030161481935332968,1.3200983150090757,1.1141701144565814,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.16,10.0,0.26897717944720884,0.01867628594372661,1.1681373589415838,-0.03214655300100577,1.2119536270639362,1.1326572550949403,0.01697660254804334,1.100090276713039,-0.018150474531681615,0.922272359147107,1.3439256027027398,0.02007819909938502,1.2216128117750096,-0.03214655300100644,1.3201039692840755,1.1142652770469987,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.17,10.0,0.2856467635662765,0.019848432933160964,1.1682052447245534,-0.03412844340812349,1.212045010988318,1.1327048874955625,0.018041515564156452,1.1001854323194358,-0.019279801197006008,0.9223897463344176,1.3440109351257894,0.021338934088669603,1.2216597174778978,-0.03412844340812282,1.3201094037952437,1.1143603407658964,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.18,10.0,0.30230111730986653,0.021021147714566313,1.1682729919499382,-0.036107158595850675,1.2121362571497127,1.1327523844639915,0.01910687983353676,1.1002804843670297,-0.020408531468978697,0.9225070157196137,1.3440962643078302,0.02260034953872636,1.221706456614909,-0.03610715859585034,1.3201146380527269,1.1144552824218208,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.19,10.0,0.3189411312112079,0.022194428567220426,1.1683405659204855,-0.038082703990975575,1.212227347324257,1.1327996964596079,0.02017269421640555,1.100375413148271,-0.021536665516910136,0.9226241381801777,1.344181582832589,0.02386244325092246,1.2217529828674845,-0.03808270399097535,1.320119608398708,1.1145500757054554,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.2,10.0,0.33556667963875125,0.023368274804483447,1.1684079910726386,-0.040055085007943414,1.2123182632879381,1.1328468865392496,0.021238957538102676,1.1004702065591008,-0.022664204209950856,0.9227411404161109,1.3442668248501495,0.02512521494404285,1.2217993489003016,-0.040055085007943636,1.3201243426542686,1.1146448026142126,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.21,10.0,0.35217745279843343,0.024542685926081775,1.1684752934867568,-0.04202430704888971,1.2124090244972192,1.1328939866992136,0.022305669278961826,1.1005648806570008,-0.023791147977336946,0.9228580603036888,1.344351979565541,0.026388664136075102,1.2218455886112687,-0.04202430704888949,1.3201289222447297,1.114739441969522,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.22,10.0,0.368773687331614,0.025717660871245274,1.1685424710029666,-0.04399037550367946,1.2124996235549201,1.1329409994525452,0.0233728283957213,1.1006594257295867,-0.024917496179528764,0.9229748610577511,1.34443707431479,0.02765278975400709,1.2218917057204908,-0.0439903755036799,1.3201333650323221,1.114833981092768,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.23,10.0,0.385356730832332,0.026893197434509464,1.168609471534597,-0.045953295749937006,1.212589981774279,1.1329878957585175,0.024440432402137446,1.1007537668407041,-0.02604324898512156,0.9230913800236967,1.3445221487983772,0.02891758982686743,1.2219376659046732,-0.04595329574993756,1.3201376304801493,1.1149283927330442,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.24,10.0,0.40192585511663387,0.02806929553738846,1.168676341670696,-0.047913073153084906,1.212680171488819,1.1330346995965566,0.025508481673626626,1.1008479691505282,-0.027168406562656622,0.9232077808301541,1.3446071418626386,0.03018306390302561,1.221983501331841,-0.04791307315308413,1.3201417067074404,1.1150227606413345,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.25,10.0,0.41848145984042284,0.02924595394223206,1.1687430753254981,-0.04986971306637611,1.2127701828765574,1.133081408302744,0.026576975057778673,1.1009420248569168,-0.028292970095721737,0.9233240747975419,1.3446920199007242,0.03144921067647455,1.2220292072207015,-0.04986971306637611,1.3201456072428708,1.1151170587459003,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.26,10.0,0.43502346607128706,0.030423171900514356,1.168809685475382,-0.05182322083092905,1.212860022171527,1.1331280412164209,0.02764591152752116,1.1010359335088147,-0.029416941327408686,0.9234402064529315,1.344776849823473,0.032716029631359556,1.2220748068996157,-0.05182322083092916,1.32014938083769,1.1152112809501609,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.27,10.0,0.4515528412776103,0.03160094758347909,1.1688761453602812,-0.053773601775762625,1.2129496636908774,1.1331745709267207,0.02871528952803004,1.10112967688903,-0.03054031906140431,0.9235561321088611,1.344861642360666,0.0339835187144546,1.2221202668802633,-0.053773601775762625,1.3201529858440364,1.115305403114093,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.28,10.0,0.46806925629339396,0.03277928049273937,1.168942475249354,-0.055720862060954945,1.2130391248628947,1.133221020096292,0.029785108693476614,1.1012232758571612,-0.03166310426036556,0.9236718863217055,1.3449464034093686,0.035251677319781516,1.2221656070347715,-0.05572086206095461,1.3201564003889068,1.1153994939461283,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
0.29,10.0,0.4845729647444325,0.03395816952695441,1.1690086727062792,-0.057665009972855064,1.2131284282224428,1.133267363637723,0.030855368486303325,1.1013167409906455,-0.032785297195372265,0.9237874921464514,1.3450311293522013,0.036520503881251054,1.2222108149318636,-0.05766500997285573,1.320159616769911,1.11549353549699,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03_M,M
