book,family,parent,arm,rec_cad,screened_cad,screen_passes,IS_persistence,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
U56k20d00,U56,U56,CONST-W0,M,M,True,8.237497430322543,1.059856929069007,0.06088633192978721,-0.09328217496575475
U56k20d00,U56,U56,REC,M,M,True,8.237497430322543,1.1297450916621046,0.06888890379926371,-0.0963403544970175
U56k20d00,U56,U56,SCREENED,M,M,True,8.237497430322543,1.1297450916621046,0.06888890379926371,-0.0963403544970175
U56k20d00,U56,U56,PHASE-AVG,M,M,True,8.237497430322543,1.1297450916621046,0.06888890379926371,-0.0963403544970175
U56k20d01,U56,U56,CONST-W0,M,M,True,8.733694658622879,1.3321405105359947,0.10130517318230048,-0.09969378926241879
U56k20d01,U56,U56,REC,M,M,True,8.733694658622879,1.4157520696384402,0.11155093785674719,-0.10693135158164169
U56k20d01,U56,U56,SCREENED,M,M,True,8.733694658622879,1.4157520696384402,0.11155093785674719,-0.10693135158164169
U56k20d01,U56,U56,PHASE-AVG,M,M,True,8.733694658622879,1.4157520696384402,0.11155093785674719,-0.10693135158164169
U56k20d02,U56,U56,CONST-W0,M,M,True,8.434173204242668,1.4167018537002156,0.10684490620134013,-0.11228263276083517
U56k20d02,U56,U56,REC,M,M,True,8.434173204242668,1.4020309018945436,0.111464199151319,-0.11844188736798122
U56k20d02,U56,U56,SCREENED,M,M,True,8.434173204242668,1.4020309018945436,0.111464199151319,-0.11844188736798122
U56k20d02,U56,U56,PHASE-AVG,M,M,True,8.434173204242668,1.4020309018945436,0.111464199151319,-0.11844188736798122
U56k20d03,U56,U56,CONST-W0,M,M,True,7.671849824316192,1.296379524713204,0.1085612970466272,-0.1181146060514563
U56k20d03,U56,U56,REC,M,M,True,7.671849824316192,1.3600598795733259,0.1174921433643954,-0.10759875062228064
U56k20d03,U56,U56,SCREENED,M,M,True,7.671849824316192,1.3600598795733259,0.1174921433643954,-0.10759875062228064
U56k20d03,U56,U56,PHASE-AVG,M,M,True,7.671849824316192,1.3600598795733259,0.1174921433643954,-0.10759875062228064
U56k20d04,U56,U56,CONST-W0,Q,Q,True,4.192315268652739,1.2426210099356196,0.08320368599577987,-0.08938205725169168
U56k20d04,U56,U56,REC,Q,Q,True,4.192315268652739,1.056820182089191,0.08643672177657491,-0.17950148117864295
U56k20d04,U56,U56,SCREENED,Q,Q,True,4.192315268652739,1.056820182089191,0.08643672177657491,-0.17950148117864295
U56k20d04,U56,U56,PHASE-AVG,Q,Q,True,4.192315268652739,1.056820182089191,0.08643672177657491,-0.17950148117864295
U56k20d05,U56,U56,CONST-W0,2D,2D,True,29.80688952303302,1.3516360178490874,0.116495021400991,-0.12136198854167579
U56k20d05,U56,U56,REC,2D,2D,True,29.80688952303302,1.3194021635642612,0.11174486431119734,-0.12104191132569864
U56k20d05,U56,U56,SCREENED,2D,2D,True,29.80688952303302,1.3194021635642612,0.11174486431119734,-0.12104191132569864
U56k20d05,U56,U56,PHASE-AVG,2D,2D,True,29.80688952303302,1.3194021635642612,0.11174486431119734,-0.12104191132569864
U56k20d06,U56,U56,CONST-W0,M,M,True,9.34364644379592,1.2571907335663466,0.07550433940404133,-0.09821987074198968
U56k20d06,U56,U56,REC,M,M,True,9.34364644379592,1.330407944726134,0.08259721611247772,-0.09185627788254735
U56k20d06,U56,U56,SCREENED,M,M,True,9.34364644379592,1.330407944726134,0.08259721611247772,-0.09185627788254735
U56k20d06,U56,U56,PHASE-AVG,M,M,True,9.34364644379592,1.330407944726134,0.08259721611247772,-0.09185627788254735
U56k20d07,U56,U56,CONST-W0,M,M,True,8.341790129105952,1.0470435359427022,0.06776880410783348,-0.10670630374375467
U56k20d07,U56,U56,REC,M,M,True,8.341790129105952,1.071644431940815,0.0716662178460763,-0.0973391184694582
U56k20d07,U56,U56,SCREENED,M,M,True,8.341790129105952,1.071644431940815,0.0716662178460763,-0.0973391184694582
U56k20d07,U56,U56,PHASE-AVG,M,M,True,8.341790129105952,1.071644431940815,0.0716662178460763,-0.0973391184694582
U56k20d08,U56,U56,CONST-W0,M,M,True,9.49498184924194,1.1394061118111212,0.08405996909313829,-0.12279973871986405
U56k20d08,U56,U56,REC,M,M,True,9.49498184924194,1.2689196615957747,0.09713620554043212,-0.12298575599473849
U56k20d08,U56,U56,SCREENED,M,M,True,9.49498184924194,1.2689196615957747,0.09713620554043212,-0.12298575599473849
U56k20d08,U56,U56,PHASE-AVG,M,M,True,9.49498184924194,1.2689196615957747,0.09713620554043212,-0.12298575599473849
U56k20d09,U56,U56,CONST-W0,2D,2D,True,30.530391294022323,1.282132373166947,0.09018064982752838,-0.10441418684726311
U56k20d09,U56,U56,REC,2D,2D,True,30.530391294022323,1.2473199681437572,0.08563905653087667,-0.09481609407085534
U56k20d09,U56,U56,SCREENED,2D,2D,True,30.530391294022323,1.2473199681437572,0.08563905653087667,-0.09481609407085534
U56k20d09,U56,U56,PHASE-AVG,2D,2D,True,30.530391294022323,1.2473199681437572,0.08563905653087667,-0.09481609407085534
U56k20d10,U56,U56,CONST-W0,M,M,True,8.745017438963627,1.088828165685105,0.07100267276949057,-0.11108900770606234
U56k20d10,U56,U56,REC,M,M,True,8.745017438963627,1.2256335753040188,0.08248508079341943,-0.10532051508255358
U56k20d10,U56,U56,SCREENED,M,M,True,8.745017438963627,1.2256335753040188,0.08248508079341943,-0.10532051508255358
U56k20d10,U56,U56,PHASE-AVG,M,M,True,8.745017438963627,1.2256335753040188,0.08248508079341943,-0.10532051508255358
U56k20d11,U56,U56,CONST-W0,M,M,True,7.802674815361425,1.1661302985416642,0.07471377092600284,-0.0904298655359842
U56k20d11,U56,U56,REC,M,M,True,7.802674815361425,1.2036182172064227,0.08078179376897898,-0.09871149558109105
U56k20d11,U56,U56,SCREENED,M,M,True,7.802674815361425,1.2036182172064227,0.08078179376897898,-0.09871149558109105
U56k20d11,U56,U56,PHASE-AVG,M,M,True,7.802674815361425,1.2036182172064227,0.08078179376897898,-0.09871149558109105
U56k20d12,U56,U56,CONST-W0,M,M,True,7.9527943588169885,1.3366377338745057,0.10115556751273092,-0.10998255719902938
U56k20d12,U56,U56,REC,M,M,True,7.9527943588169885,1.4027020948472093,0.10933716852974351,-0.10851594180017698
U56k20d12,U56,U56,SCREENED,M,M,True,7.9527943588169885,1.4027020948472093,0.10933716852974351,-0.10851594180017698
U56k20d12,U56,U56,PHASE-AVG,M,M,True,7.9527943588169885,1.4027020948472093,0.10933716852974351,-0.10851594180017698
U56k20d13,U56,U56,CONST-W0,Q,Q,True,4.663285243221758,1.296210303658799,0.09411376782397829,-0.1040561431874274
U56k20d13,U56,U56,REC,Q,Q,True,4.663285243221758,0.8839820206418938,0.07868748486061494,-0.21714590112597876
U56k20d13,U56,U56,SCREENED,Q,Q,True,4.663285243221758,0.8839820206418938,0.07868748486061494,-0.21714590112597876
U56k20d13,U56,U56,PHASE-AVG,Q,Q,True,4.663285243221758,0.8839820206418938,0.07868748486061494,-0.21714590112597876
U56k20d14,U56,U56,CONST-W0,Q,Q,True,4.5962200480137705,1.0855623362922826,0.06549707533776061,-0.10243815159450942
U56k20d14,U56,U56,REC,Q,Q,True,4.5962200480137705,0.7421527023308446,0.055094449475453056,-0.20596096968234634
U56k20d14,U56,U56,SCREENED,Q,Q,True,4.5962200480137705,0.7421527023308446,0.055094449475453056,-0.20596096968234634
U56k20d14,U56,U56,PHASE-AVG,Q,Q,True,4.5962200480137705,0.7421527023308446,0.055094449475453056,-0.20596096968234634
U56k20d15,U56,U56,CONST-W0,Q,Q,True,4.702185208911667,1.1843729659422961,0.0882289225322539,-0.1128939861402396
U56k20d15,U56,U56,REC,Q,Q,True,4.702185208911667,0.7785559052045102,0.06991542767387737,-0.23066278450352584
U56k20d15,U56,U56,SCREENED,Q,Q,True,4.702185208911667,0.7785559052045102,0.06991542767387737,-0.23066278450352584
U56k20d15,U56,U56,PHASE-AVG,Q,Q,True,4.702185208911667,0.7785559052045102,0.06991542767387737,-0.23066278450352584
U56k40d00,U56,U56,CONST-W0,M,W,False,5.009527173624304,1.2206967042984875,0.13668767391659453,-0.17387785273030187
U56k40d00,U56,U56,REC,M,W,False,5.009527173624304,1.239239643181435,0.14385514141510192,-0.16882169691345728
U56k40d00,U56,U56,SCREENED,M,W,False,5.009527173624304,1.2206967042984875,0.13668767391659453,-0.17387785273030187
U56k40d00,U56,U56,PHASE-AVG,M,W,False,5.009527173624304,1.239239643181435,0.14385514141510192,-0.16882169691345728
U56k40d01,U56,U56,CONST-W0,M,W,False,4.942338686107005,1.2550634348370386,0.1392900054893884,-0.17514177239966644
U56k40d01,U56,U56,REC,M,W,False,4.942338686107005,1.2652955279305178,0.1471727450957372,-0.1867558015867885
U56k40d01,U56,U56,SCREENED,M,W,False,4.942338686107005,1.2550634348370386,0.1392900054893884,-0.17514177239966644
U56k40d01,U56,U56,PHASE-AVG,M,W,False,4.942338686107005,1.2652955279305178,0.1471727450957372,-0.1867558015867885
U56k40d02,U56,U56,CONST-W0,M,M,True,5.279696737095841,1.26065221858777,0.13551990268626168,-0.16679043355191037
U56k40d02,U56,U56,REC,M,M,True,5.279696737095841,1.2923493773064254,0.1437065421145558,-0.16846594786798896
U56k40d02,U56,U56,SCREENED,M,M,True,5.279696737095841,1.2923493773064254,0.1437065421145558,-0.16846594786798896
U56k40d02,U56,U56,PHASE-AVG,M,M,True,5.279696737095841,1.2923493773064254,0.1437065421145558,-0.16846594786798896
U56k40d03,U56,U56,CONST-W0,M,W,False,5.04399572426739,1.1870653060664054,0.13201826537951633,-0.19013811682930515
U56k40d03,U56,U56,REC,M,W,False,5.04399572426739,1.2352187604469602,0.1430086608669212,-0.17619320718485743
U56k40d03,U56,U56,SCREENED,M,W,False,5.04399572426739,1.1870653060664054,0.13201826537951633,-0.19013811682930515
U56k40d03,U56,U56,PHASE-AVG,M,W,False,5.04399572426739,1.2352187604469602,0.1430086608669212,-0.17619320718485743
U56k40d04,U56,U56,CONST-W0,M,W,False,4.869064045073014,1.173377822675426,0.12330697863807916,-0.1661445074648108
U56k40d04,U56,U56,REC,M,W,False,4.869064045073014,1.2200149385270331,0.13420403196041764,-0.16832303827487272
U56k40d04,U56,U56,SCREENED,M,W,False,4.869064045073014,1.173377822675426,0.12330697863807916,-0.1661445074648108
U56k40d04,U56,U56,PHASE-AVG,M,W,False,4.869064045073014,1.2200149385270331,0.13420403196041764,-0.16832303827487272
U56k40d05,U56,U56,CONST-W0,M,W,False,4.934438149948569,1.1600178573013236,0.1237801692095084,-0.17400816927385598
U56k40d05,U56,U56,REC,M,W,False,4.934438149948569,1.1862099724119854,0.13217192770770692,-0.1803723590285533
U56k40d05,U56,U56,SCREENED,M,W,False,4.934438149948569,1.1600178573013236,0.1237801692095084,-0.17400816927385598
U56k40d05,U56,U56,PHASE-AVG,M,W,False,4.934438149948569,1.1862099724119854,0.13217192770770692,-0.1803723590285533
U56k40d06,U56,U56,CONST-W0,M,M,True,5.1898610119835835,1.2591435989735928,0.14916271718562557,-0.18784682300203182
U56k40d06,U56,U56,REC,M,M,True,5.1898610119835835,1.286973702768717,0.1590647281935642,-0.18266785849782097
U56k40d06,U56,U56,SCREENED,M,M,True,5.1898610119835835,1.286973702768717,0.1590647281935642,-0.18266785849782097
U56k40d06,U56,U56,PHASE-AVG,M,M,True,5.1898610119835835,1.286973702768717,0.1590647281935642,-0.18266785849782097
U56k40d07,U56,U56,CONST-W0,M,W,False,4.986333546871664,1.2452987325494744,0.14152789801889387,-0.17137451282666571
U56k40d07,U56,U56,REC,M,W,False,4.986333546871664,1.323410911524906,0.1565086655710508,-0.1714840780965743
U56k40d07,U56,U56,SCREENED,M,W,False,4.986333546871664,1.2452987325494744,0.14152789801889387,-0.17137451282666571
U56k40d07,U56,U56,PHASE-AVG,M,W,False,4.986333546871664,1.323410911524906,0.1565086655710508,-0.1714840780965743
U56k40d08,U56,U56,CONST-W0,M,M,True,5.213218233225133,1.120198504812757,0.12116837757752807,-0.17565439406439964
U56k40d08,U56,U56,REC,M,M,True,5.213218233225133,1.1396473532198872,0.12873022933890232,-0.17446026434102802
U56k40d08,U56,U56,SCREENED,M,M,True,5.213218233225133,1.1396473532198872,0.12873022933890232,-0.17446026434102802
U56k40d08,U56,U56,PHASE-AVG,M,M,True,5.213218233225133,1.1396473532198872,0.12873022933890232,-0.17446026434102802
U56k40d09,U56,U56,CONST-W0,M,M,True,5.260241264009702,1.1034284813695483,0.11721363153148934,-0.17720338586563356
U56k40d09,U56,U56,REC,M,M,True,5.260241264009702,1.1316122189928999,0.12619371821719194,-0.17233912435524812
U56k40d09,U56,U56,SCREENED,M,M,True,5.260241264009702,1.1316122189928999,0.12619371821719194,-0.17233912435524812
U56k40d09,U56,U56,PHASE-AVG,M,M,True,5.260241264009702,1.1316122189928999,0.12619371821719194,-0.17233912435524812
U56k40d10,U56,U56,CONST-W0,M,M,True,5.2002137063052185,1.2366913608956605,0.13657211713866313,-0.17724383711183123
U56k40d10,U56,U56,REC,M,M,True,5.2002137063052185,1.2968958621300544,0.14892774209338433,-0.16571613648438832
U56k40d10,U56,U56,SCREENED,M,M,True,5.2002137063052185,1.2968958621300544,0.14892774209338433,-0.16571613648438832
U56k40d10,U56,U56,PHASE-AVG,M,M,True,5.2002137063052185,1.2968958621300544,0.14892774209338433,-0.16571613648438832
U56k40d11,U56,U56,CONST-W0,M,M,True,5.360209853747179,1.2965029659657243,0.14423751103517946,-0.17030760089468766
U56k40d11,U56,U56,REC,M,M,True,5.360209853747179,1.3126789752155132,0.14982956567053085,-0.15397313441911964
U56k40d11,U56,U56,SCREENED,M,M,True,5.360209853747179,1.3126789752155132,0.14982956567053085,-0.15397313441911964
U56k40d11,U56,U56,PHASE-AVG,M,M,True,5.360209853747179,1.3126789752155132,0.14982956567053085,-0.15397313441911964
U56k40d12,U56,U56,CONST-W0,M,W,False,5.022428622328971,1.260541560918977,0.1432412902861524,-0.16516180649125867
U56k40d12,U56,U56,REC,M,W,False,5.022428622328971,1.3206152114058967,0.15661980546937526,-0.16250056149233372
U56k40d12,U56,U56,SCREENED,M,W,False,5.022428622328971,1.260541560918977,0.1432412902861524,-0.16516180649125867
U56k40d12,U56,U56,PHASE-AVG,M,W,False,5.022428622328971,1.3206152114058967,0.15661980546937526,-0.16250056149233372
U56k40d13,U56,U56,CONST-W0,M,M,True,5.5333080250868,1.3116333170949055,0.1420540547363287,-0.16637777199884163
U56k40d13,U56,U56,REC,M,M,True,5.5333080250868,1.355619426038036,0.1529830020624039,-0.15377162691861745
U56k40d13,U56,U56,SCREENED,M,M,True,5.5333080250868,1.355619426038036,0.1529830020624039,-0.15377162691861745
U56k40d13,U56,U56,PHASE-AVG,M,M,True,5.5333080250868,1.355619426038036,0.1529830020624039,-0.15377162691861745
U56k40d14,U56,U56,CONST-W0,M,W,False,5.087890059211365,1.214394824329837,0.13470475154594408,-0.18062197766252364
U56k40d14,U56,U56,REC,M,W,False,5.087890059211365,1.300404001836111,0.15024449848394394,-0.17413275310359544
U56k40d14,U56,U56,SCREENED,M,W,False,5.087890059211365,1.214394824329837,0.13470475154594408,-0.18062197766252364
U56k40d14,U56,U56,PHASE-AVG,M,W,False,5.087890059211365,1.300404001836111,0.15024449848394394,-0.17413275310359544
U56k40d15,U56,U56,CONST-W0,M,W,False,4.906507391726722,1.2947791202630545,0.13643584059895542,-0.14049148152355784
U56k40d15,U56,U56,REC,M,W,False,4.906507391726722,1.3469451766366074,0.1480575001529989,-0.13604258118620416
U56k40d15,U56,U56,SCREENED,M,W,False,4.906507391726722,1.2947791202630545,0.13643584059895542,-0.14049148152355784
U56k40d15,U56,U56,PHASE-AVG,M,W,False,4.906507391726722,1.3469451766366074,0.1480575001529989,-0.13604258118620416
ETFk12d00,ETF,U56,CONST-W0,M,M,True,9.127636605215082,0.9130388432329424,0.03433142666642697,-0.07232096000800847
ETFk12d00,ETF,U56,REC,M,M,True,9.127636605215082,0.9721780224699339,0.03767741981656436,-0.07004735083204539
ETFk12d00,ETF,U56,SCREENED,M,M,True,9.127636605215082,0.9721780224699339,0.03767741981656436,-0.07004735083204539
ETFk12d00,ETF,U56,PHASE-AVG,M,M,True,9.127636605215082,0.9721780224699339,0.03767741981656436,-0.07004735083204539
ETFk12d01,ETF,U56,CONST-W0,M,M,True,7.869468355010339,0.6169762312561669,0.016669352233119605,-0.08679707651722046
ETFk12d01,ETF,U56,REC,M,M,True,7.869468355010339,0.8614885130327811,0.023999741881727488,-0.08166568218757997
ETFk12d01,ETF,U56,SCREENED,M,M,True,7.869468355010339,0.8614885130327811,0.023999741881727488,-0.08166568218757997
ETFk12d01,ETF,U56,PHASE-AVG,M,M,True,7.869468355010339,0.8614885130327811,0.023999741881727488,-0.08166568218757997
ETFk12d02,ETF,U56,CONST-W0,M,M,True,8.708893871449925,0.6523783060917066,0.02201009558475775,-0.06585940600237417
ETFk12d02,ETF,U56,REC,M,M,True,8.708893871449925,0.7658728503771802,0.026413387944303812,-0.07033610097153731
ETFk12d02,ETF,U56,SCREENED,M,M,True,8.708893871449925,0.7658728503771802,0.026413387944303812,-0.07033610097153731
ETFk12d02,ETF,U56,PHASE-AVG,M,M,True,8.708893871449925,0.7658728503771802,0.026413387944303812,-0.07033610097153731
ETFk12d03,ETF,U56,CONST-W0,M,M,True,9.506428991068573,0.6390487396668607,0.02221252711938626,-0.0676746212631949
ETFk12d03,ETF,U56,REC,M,M,True,9.506428991068573,0.7240388624333018,0.025397174812553214,-0.0641555290591439
ETFk12d03,ETF,U56,SCREENED,M,M,True,9.506428991068573,0.7240388624333018,0.025397174812553214,-0.0641555290591439
ETFk12d03,ETF,U56,PHASE-AVG,M,M,True,9.506428991068573,0.7240388624333018,0.025397174812553214,-0.0641555290591439
ETFk12d04,ETF,U56,CONST-W0,M,M,True,9.805218771337357,0.6292016200406196,0.025035745514560226,-0.08450968586438445
ETFk12d04,ETF,U56,REC,M,M,True,9.805218771337357,0.7896040883046167,0.03165173529769216,-0.06464937926605063
ETFk12d04,ETF,U56,SCREENED,M,M,True,9.805218771337357,0.7896040883046167,0.03165173529769216,-0.06464937926605063
ETFk12d04,ETF,U56,PHASE-AVG,M,M,True,9.805218771337357,0.7896040883046167,0.03165173529769216,-0.06464937926605063
ETFk12d05,ETF,U56,CONST-W0,M,M,True,10.419232685600399,0.688410432558232,0.02878736857889308,-0.07863157605032989
ETFk12d05,ETF,U56,REC,M,M,True,10.419232685600399,0.7092916319846501,0.02979555975701964,-0.089619826071343
ETFk12d05,ETF,U56,SCREENED,M,M,True,10.419232685600399,0.7092916319846501,0.02979555975701964,-0.089619826071343
ETFk12d05,ETF,U56,PHASE-AVG,M,M,True,10.419232685600399,0.7092916319846501,0.02979555975701964,-0.089619826071343
ETFk12d06,ETF,U56,CONST-W0,M,M,True,8.83807906893773,0.9114424094474234,0.03983634269658687,-0.07999592132956057
ETFk12d06,ETF,U56,REC,M,M,True,8.83807906893773,0.9323547205827201,0.04209924496874051,-0.08092873215375729
ETFk12d06,ETF,U56,SCREENED,M,M,True,8.83807906893773,0.9323547205827201,0.04209924496874051,-0.08092873215375729
ETFk12d06,ETF,U56,PHASE-AVG,M,M,True,8.83807906893773,0.9323547205827201,0.04209924496874051,-0.08092873215375729
ETFk12d07,ETF,U56,CONST-W0,M,M,True,9.020417176246774,1.0364058923900616,0.03784143582381061,-0.05986987887733175
ETFk12d07,ETF,U56,REC,M,M,True,9.020417176246774,1.0262853057537775,0.03795541573059813,-0.055595614292523354
ETFk12d07,ETF,U56,SCREENED,M,M,True,9.020417176246774,1.0262853057537775,0.03795541573059813,-0.055595614292523354
ETFk12d07,ETF,U56,PHASE-AVG,M,M,True,9.020417176246774,1.0262853057537775,0.03795541573059813,-0.055595614292523354
ETFk12d08,ETF,U56,CONST-W0,M,M,True,9.034094953377465,0.8526095560330802,0.030628986072577025,-0.054391182701477137
ETFk12d08,ETF,U56,REC,M,M,True,9.034094953377465,0.9842588339522873,0.03659858106389935,-0.05428959253238941
ETFk12d08,ETF,U56,SCREENED,M,M,True,9.034094953377465,0.9842588339522873,0.03659858106389935,-0.05428959253238941
ETFk12d08,ETF,U56,PHASE-AVG,M,M,True,9.034094953377465,0.9842588339522873,0.03659858106389935,-0.05428959253238941
ETFk12d09,ETF,U56,CONST-W0,Q,Q,True,4.655663511044677,0.7012414720429901,0.01966338922448485,-0.059933977165192664
ETFk12d09,ETF,U56,REC,Q,Q,True,4.655663511044677,0.5546014735319202,0.019225097158710458,-0.09910002697041553
ETFk12d09,ETF,U56,SCREENED,Q,Q,True,4.655663511044677,0.5546014735319202,0.019225097158710458,-0.09910002697041553
ETFk12d09,ETF,U56,PHASE-AVG,Q,Q,True,4.655663511044677,0.5546014735319202,0.019225097158710458,-0.09910002697041553
ETFk12d10,ETF,U56,CONST-W0,M,M,True,8.890247769171536,0.8505773800224241,0.036802077359955776,-0.07034762202521616
ETFk12d10,ETF,U56,REC,M,M,True,8.890247769171536,0.8891133754988179,0.039608140980107676,-0.07808962690717003
ETFk12d10,ETF,U56,SCREENED,M,M,True,8.890247769171536,0.8891133754988179,0.039608140980107676,-0.07808962690717003
ETFk12d10,ETF,U56,PHASE-AVG,M,M,True,8.890247769171536,0.8891133754988179,0.039608140980107676,-0.07808962690717003
ETFk12d11,ETF,U56,CONST-W0,M,M,True,9.913702042850025,0.5689080796233621,0.020335932187760974,-0.08848072889801217
ETFk12d11,ETF,U56,REC,M,M,True,9.913702042850025,0.6659239722939144,0.023919058120008385,-0.07119784678811714
ETFk12d11,ETF,U56,SCREENED,M,M,True,9.913702042850025,0.6659239722939144,0.023919058120008385,-0.07119784678811714
ETFk12d11,ETF,U56,PHASE-AVG,M,M,True,9.913702042850025,0.6659239722939144,0.023919058120008385,-0.07119784678811714
ETFk12d12,ETF,U56,CONST-W0,M,M,True,8.125726623484471,0.7431167231398703,0.023031721955192763,-0.05351859754289989
ETFk12d12,ETF,U56,REC,M,M,True,8.125726623484471,0.888349957760979,0.028982696929263918,-0.07322991003043156
ETFk12d12,ETF,U56,SCREENED,M,M,True,8.125726623484471,0.888349957760979,0.028982696929263918,-0.07322991003043156
ETFk12d12,ETF,U56,PHASE-AVG,M,M,True,8.125726623484471,0.888349957760979,0.028982696929263918,-0.07322991003043156
ETFk12d13,ETF,U56,CONST-W0,M,M,True,12.373794892479498,1.0592737995361188,0.037581420306048496,-0.05140254029245872
ETFk12d13,ETF,U56,REC,M,M,True,12.373794892479498,1.068737052345238,0.03919283031452214,-0.06137912017678726
ETFk12d13,ETF,U56,SCREENED,M,M,True,12.373794892479498,1.068737052345238,0.03919283031452214,-0.06137912017678726
ETFk12d13,ETF,U56,PHASE-AVG,M,M,True,12.373794892479498,1.068737052345238,0.03919283031452214,-0.06137912017678726
ETFk12d14,ETF,U56,CONST-W0,M,M,True,10.218442767387316,0.9151226713507788,0.041209995701740665,-0.07255439593333501
ETFk12d14,ETF,U56,REC,M,M,True,10.218442767387316,0.8959219551108955,0.04130821644671223,-0.07879408821760736
ETFk12d14,ETF,U56,SCREENED,M,M,True,10.218442767387316,0.8959219551108955,0.04130821644671223,-0.07879408821760736
ETFk12d14,ETF,U56,PHASE-AVG,M,M,True,10.218442767387316,0.8959219551108955,0.04130821644671223,-0.07879408821760736
ETFk12d15,ETF,U56,CONST-W0,M,M,True,10.166300301884581,0.9547219825400067,0.04068627722024121,-0.07143497801599341
ETFk12d15,ETF,U56,REC,M,M,True,10.166300301884581,0.8812231351701747,0.03893973449747401,-0.08054479229581046
ETFk12d15,ETF,U56,SCREENED,M,M,True,10.166300301884581,0.8812231351701747,0.03893973449747401,-0.08054479229581046
ETFk12d15,ETF,U56,PHASE-AVG,M,M,True,10.166300301884581,0.8812231351701747,0.03893973449747401,-0.08054479229581046
ETFk24d00,ETF,U56,CONST-W0,M,M,True,9.751837954912908,0.8507622602596594,0.06205592748971789,-0.13127392184335873
ETFk24d00,ETF,U56,REC,M,M,True,9.751837954912908,0.9920757761847349,0.07464398257616556,-0.11341175930717706
ETFk24d00,ETF,U56,SCREENED,M,M,True,9.751837954912908,0.9920757761847349,0.07464398257616556,-0.11341175930717706
ETFk24d00,ETF,U56,PHASE-AVG,M,M,True,9.751837954912908,0.9920757761847349,0.07464398257616556,-0.11341175930717706
ETFk24d01,ETF,U56,CONST-W0,M,M,True,9.021134363062615,0.954290085047,0.06359864094918821,-0.1269538069225219
ETFk24d01,ETF,U56,REC,M,M,True,9.021134363062615,0.9903535006137573,0.06835165016769906,-0.128281886374236
ETFk24d01,ETF,U56,SCREENED,M,M,True,9.021134363062615,0.9903535006137573,0.06835165016769906,-0.128281886374236
ETFk24d01,ETF,U56,PHASE-AVG,M,M,True,9.021134363062615,0.9903535006137573,0.06835165016769906,-0.128281886374236
ETFk24d02,ETF,U56,CONST-W0,M,M,True,8.503215623928966,0.9219107474054076,0.06134195403869591,-0.12728454787454724
ETFk24d02,ETF,U56,REC,M,M,True,8.503215623928966,1.0122440886814668,0.06855415126552034,-0.11835466825101648
ETFk24d02,ETF,U56,SCREENED,M,M,True,8.503215623928966,1.0122440886814668,0.06855415126552034,-0.11835466825101648
ETFk24d02,ETF,U56,PHASE-AVG,M,M,True,8.503215623928966,1.0122440886814668,0.06855415126552034,-0.11835466825101648
ETFk24d03,ETF,U56,CONST-W0,M,M,True,9.402430203963547,0.8321162805301541,0.05121724355548096,-0.10252265612898015
ETFk24d03,ETF,U56,REC,M,M,True,9.402430203963547,0.8821256026509824,0.05616099881305869,-0.11103444729955625
ETFk24d03,ETF,U56,SCREENED,M,M,True,9.402430203963547,0.8821256026509824,0.05616099881305869,-0.11103444729955625
ETFk24d03,ETF,U56,PHASE-AVG,M,M,True,9.402430203963547,0.8821256026509824,0.05616099881305869,-0.11103444729955625
ETFk24d04,ETF,U56,CONST-W0,M,M,True,7.890584484915044,0.9332481981861973,0.06897074156771721,-0.1235359281943883
ETFk24d04,ETF,U56,REC,M,M,True,7.890584484915044,0.9741440811215742,0.07366472393084433,-0.1343374411397067
ETFk24d04,ETF,U56,SCREENED,M,M,True,7.890584484915044,0.9741440811215742,0.07366472393084433,-0.1343374411397067
ETFk24d04,ETF,U56,PHASE-AVG,M,M,True,7.890584484915044,0.9741440811215742,0.07366472393084433,-0.1343374411397067
ETFk24d05,ETF,U56,CONST-W0,M,M,True,8.310261909404042,0.903279552167109,0.06279721908093738,-0.12685469184430265
ETFk24d05,ETF,U56,REC,M,M,True,8.310261909404042,0.9842879469161562,0.06960581924198328,-0.1250782623923138
ETFk24d05,ETF,U56,SCREENED,M,M,True,8.310261909404042,0.9842879469161562,0.06960581924198328,-0.1250782623923138
ETFk24d05,ETF,U56,PHASE-AVG,M,M,True,8.310261909404042,0.9842879469161562,0.06960581924198328,-0.1250782623923138
ETFk24d06,ETF,U56,CONST-W0,M,M,True,8.424049776399885,0.7738567000095363,0.050537552811490194,-0.1253842614411722
ETFk24d06,ETF,U56,REC,M,M,True,8.424049776399885,0.894574098224818,0.05969365097338142,-0.1152594712124928
ETFk24d06,ETF,U56,SCREENED,M,M,True,8.424049776399885,0.894574098224818,0.05969365097338142,-0.1152594712124928
ETFk24d06,ETF,U56,PHASE-AVG,M,M,True,8.424049776399885,0.894574098224818,0.05969365097338142,-0.1152594712124928
ETFk24d07,ETF,U56,CONST-W0,M,M,True,9.20777279521674,0.7041124125958088,0.04365176563939732,-0.11846114508965966
ETFk24d07,ETF,U56,REC,M,M,True,9.20777279521674,0.7996623584898847,0.0509498538694142,-0.10874561266711424
ETFk24d07,ETF,U56,SCREENED,M,M,True,9.20777279521674,0.7996623584898847,0.0509498538694142,-0.10874561266711424
ETFk24d07,ETF,U56,PHASE-AVG,M,M,True,9.20777279521674,0.7996623584898847,0.0509498538694142,-0.10874561266711424
