cost,claim_set,H,s,k,n_books,n_ge_080,n_ge_050,median_share,max_share,argmax,min_share,median_bind,live_share
0,MEMO12,756,63,1,12,0,5,0.4661016949152542,0.7457627118644068,K4,0.0,0.0,0.23728813559322035
0,MEMO12,756,63,2,12,0,2,0.3135593220338983,0.5084745762711864,K4,0.0,0.1016949152542373,0.1864406779661017
0,MEMO12,756,63,3,12,0,0,0.11016949152542374,0.3050847457627119,K8,0.0,0.3050847457627119,0.03389830508474576
0,MEMO12,756,63,4,12,0,0,0.059322033898305086,0.1864406779661017,R1,0.0,0.364406779661017,0.05084745762711865
0,MEMO12,1260,21,1,12,1,11,0.6776315789473684,0.8618421052631579,K4,0.006578947368421052,0.0,0.17763157894736842
0,MEMO12,1260,21,2,12,0,10,0.5986842105263157,0.7828947368421053,K4,0.006578947368421052,0.02631578947368421,0.17763157894736842
0,MEMO12,1260,21,3,12,0,1,0.3815789473684211,0.6513157894736842,K8,0.006578947368421052,0.21710526315789475,0.08552631578947369
0,MEMO12,1260,21,4,12,0,0,0.1743421052631579,0.4144736842105263,K8,0.006578947368421052,0.5032894736842105,0.05921052631578947
0,MEMO12,1260,63,1,12,1,11,0.6862745098039216,0.8823529411764706,K4,0.0,0.0,0.17647058823529413
0,MEMO12,1260,63,2,12,1,10,0.6078431372549019,0.8235294117647058,K4,0.0,0.0196078431372549,0.17647058823529413
0,MEMO12,1260,63,3,12,0,2,0.39215686274509803,0.6470588235294118,K8,0.0,0.21568627450980393,0.0784313725490196
0,MEMO12,1260,63,4,12,0,0,0.1568627450980392,0.39215686274509803,K8,0.0,0.4607843137254902,0.058823529411764705
10,MEMO8,756,21,1,8,0,3,0.4005681818181818,0.7045454545454546,K4,0.005681818181818182,0.0,0.24431818181818182
10,MEMO8,756,21,2,8,0,0,0.3210227272727273,0.4431818181818182,K4,0.005681818181818182,0.09090909090909091,0.1875
10,MEMO8,756,21,3,8,0,0,0.07670454545454546,0.18181818181818182,K8,0.005681818181818182,0.3181818181818182,0.056818181818181816
10,MEMO8,756,21,4,8,0,0,0.022727272727272728,0.07954545454545454,K6,0.0,0.34659090909090906,0.017045454545454544
10,MEMO8,756,63,1,8,0,3,0.4067796610169492,0.7288135593220338,K4,0.0,0.0,0.23728813559322035
10,MEMO8,756,63,2,8,0,0,0.3135593220338983,0.4576271186440678,K4,0.0,0.0847457627118644,0.1694915254237288
10,MEMO8,756,63,3,8,0,0,0.07627118644067796,0.15254237288135594,K8,0.0,0.3050847457627119,0.03389830508474576
10,MEMO8,756,63,4,8,0,0,0.01694915254237288,0.1016949152542373,K6,0.0,0.3559322033898305,0.01694915254237288
10,MEMO8,1260,21,1,8,1,5,0.5592105263157895,0.8026315789473685,K4,0.006578947368421052,0.0,0.125
10,MEMO8,1260,21,2,8,0,5,0.5526315789473684,0.6842105263157895,K4,0.006578947368421052,0.02631578947368421,0.11842105263157894
10,MEMO8,1260,21,3,8,0,1,0.3421052631578947,0.5328947368421053,K8,0.006578947368421052,0.19407894736842107,0.05263157894736842
10,MEMO8,1260,21,4,8,0,0,0.10526315789473684,0.3223684210526316,K8,0.0,0.4111842105263158,0.02631578947368421
10,MEMO8,1260,63,1,8,1,5,0.5686274509803921,0.803921568627451,K4,0.0,0.0,0.1568627450980392
10,MEMO8,1260,63,2,8,0,5,0.5588235294117647,0.7254901960784313,K4,0.0,0.0196078431372549,0.1568627450980392
10,MEMO8,1260,63,3,8,0,1,0.36274509803921573,0.5490196078431373,K8,0.0,0.17647058823529413,0.0784313725490196
10,MEMO8,1260,63,4,8,0,0,0.058823529411764705,0.35294117647058826,K8,0.0,0.38235294117647056,0.0196078431372549
10,MEMO12,756,21,1,12,0,4,0.4204545454545454,0.7045454545454546,K4,0.005681818181818182,0.0,0.24431818181818182
10,MEMO12,756,21,2,12,0,0,0.2869318181818182,0.4431818181818182,K4,0.005681818181818182,0.09943181818181818,0.1875
10,MEMO12,756,21,3,12,0,0,0.07670454545454546,0.18181818181818182,K8,0.005681818181818182,0.3181818181818182,0.056818181818181816
10,MEMO12,756,21,4,12,0,0,0.022727272727272728,0.07954545454545454,K6,0.0,0.3664772727272727,0.017045454545454544
10,MEMO12,756,63,1,12,0,4,0.423728813559322,0.7288135593220338,K4,0.0,0.0,0.23728813559322035
10,MEMO12,756,63,2,12,0,0,0.2796610169491526,0.4576271186440678,K4,0.0,0.11016949152542373,0.1694915254237288
10,MEMO12,756,63,3,12,0,0,0.06779661016949153,0.1694915254237288,R1,0.0,0.3050847457627119,0.03389830508474576
10,MEMO12,756,63,4,12,0,0,0.01694915254237288,0.11864406779661017,R1,0.0,0.364406779661017,0.01694915254237288
10,MEMO12,1260,21,1,12,1,8,0.638157894736842,0.8026315789473685,K4,0.006578947368421052,0.0,0.125
10,MEMO12,1260,21,2,12,0,7,0.5296052631578947,0.7105263157894737,R3,0.006578947368421052,0.049342105263157895,0.11842105263157894
10,MEMO12,1260,21,3,12,0,1,0.319078947368421,0.5328947368421053,K8,0.006578947368421052,0.2565789473684211,0.05263157894736842
10,MEMO12,1260,21,4,12,0,0,0.10526315789473684,0.3223684210526316,K8,0.0,0.45394736842105265,0.02631578947368421
10,MEMO12,1260,63,1,12,1,8,0.6470588235294117,0.803921568627451,K4,0.0,0.0,0.1568627450980392
10,MEMO12,1260,63,2,12,0,7,0.5490196078431373,0.7254901960784313,K4,0.0,0.029411764705882353,0.1568627450980392
10,MEMO12,1260,63,3,12,0,1,0.33333333333333337,0.5490196078431373,K8,0.0,0.2450980392156863,0.0784313725490196
10,MEMO12,1260,63,4,12,0,0,0.058823529411764705,0.35294117647058826,K8,0.0,0.4803921568627451,0.0196078431372549
25,MEMO8,756,21,1,8,0,3,0.32954545454545453,0.6477272727272727,K4,0.005681818181818182,0.0,0.19318181818181818
25,MEMO8,756,21,2,8,0,0,0.22443181818181818,0.3409090909090909,K5,0.005681818181818182,0.10511363636363635,0.13636363636363635
25,MEMO8,756,21,3,8,0,0,0.03125,0.09659090909090909,K5,0.0,0.2755681818181818,0.03409090909090909
25,MEMO8,756,21,4,8,0,0,0.005681818181818182,0.0625,K6,0.0,0.2954545454545454,0.005681818181818182
25,MEMO8,756,63,1,8,0,3,0.3305084745762712,0.6440677966101694,K4,0.0,0.0,0.1864406779661017
25,MEMO8,756,63,2,8,0,0,0.22033898305084745,0.3220338983050847,K5,0.0,0.11016949152542374,0.11864406779661017
25,MEMO8,756,63,3,8,0,0,0.03389830508474576,0.1016949152542373,K6,0.0,0.2711864406779661,0.01694915254237288
25,MEMO8,756,63,4,8,0,0,0.0,0.1016949152542373,K6,0.0,0.2796610169491525,0.01694915254237288
25,MEMO8,1260,21,1,8,0,4,0.493421052631579,0.7763157894736842,K4,0.0,0.0,0.07236842105263158
25,MEMO8,1260,21,2,8,0,4,0.47039473684210525,0.6118421052631579,K4,0.0,0.06578947368421052,0.06578947368421052
25,MEMO8,1260,21,3,8,0,0,0.256578947368421,0.34868421052631576,K6,0.0,0.2631578947368421,0.02631578947368421
25,MEMO8,1260,21,4,8,0,0,0.06578947368421052,0.21052631578947367,K6,0.0,0.40789473684210525,0.013157894736842105
25,MEMO8,1260,63,1,8,0,4,0.5098039215686274,0.7843137254901961,K4,0.0,0.0,0.09803921568627451
25,MEMO8,1260,63,2,8,0,4,0.49019607843137253,0.6274509803921569,K4,0.0,0.0392156862745098,0.09803921568627451
25,MEMO8,1260,63,3,8,0,0,0.28431372549019607,0.35294117647058826,K6,0.0,0.2450980392156863,0.0392156862745098
25,MEMO8,1260,63,4,8,0,0,0.00980392156862745,0.17647058823529413,K6,0.0,0.43137254901960786,0.0
25,MEMO12,756,21,1,12,0,4,0.32954545454545453,0.6477272727272727,K4,0.005681818181818182,0.0,0.19318181818181818
25,MEMO12,756,21,2,12,0,0,0.2215909090909091,0.3409090909090909,K5,0.005681818181818182,0.09943181818181818,0.13636363636363635
25,MEMO12,756,21,3,12,0,0,0.03125,0.14772727272727273,R1,0.0,0.23011363636363635,0.03409090909090909
25,MEMO12,756,21,4,12,0,0,0.005681818181818182,0.0625,K6,0.0,0.29261363636363635,0.005681818181818182
25,MEMO12,756,63,1,12,0,4,0.3305084745762712,0.6440677966101694,K4,0.0,0.0,0.1864406779661017
25,MEMO12,756,63,2,12,0,0,0.22033898305084745,0.3220338983050847,K5,0.0,0.09322033898305085,0.11864406779661017
25,MEMO12,756,63,3,12,0,0,0.025423728813559324,0.15254237288135594,R1,0.0,0.22033898305084748,0.01694915254237288
25,MEMO12,756,63,4,12,0,0,0.0,0.1016949152542373,K6,0.0,0.2627118644067797,0.01694915254237288
25,MEMO12,1260,21,1,12,0,6,0.493421052631579,0.7763157894736842,K4,0.0,0.0,0.07236842105263158
25,MEMO12,1260,21,2,12,0,5,0.4078947368421053,0.6907894736842105,R3,0.0,0.09868421052631579,0.06578947368421052
25,MEMO12,1260,21,3,12,0,0,0.256578947368421,0.3815789473684211,R3,0.0,0.3125,0.02631578947368421
25,MEMO12,1260,21,4,12,0,0,0.06578947368421052,0.21052631578947367,K6,0.0,0.40789473684210525,0.013157894736842105
25,MEMO12,1260,63,1,12,0,6,0.5098039215686274,0.7843137254901961,K4,0.0,0.0,0.09803921568627451
25,MEMO12,1260,63,2,12,0,5,0.4215686274509804,0.7058823529411765,R3,0.0,0.09803921568627452,0.09803921568627451
25,MEMO12,1260,63,3,12,0,0,0.28431372549019607,0.4117647058823529,R3,0.0,0.303921568627451,0.0392156862745098
25,MEMO12,1260,63,4,12,0,0,0.00980392156862745,0.17647058823529413,K6,0.0,0.43137254901960786,0.0
