clause,q,panel,ladder,stat,rungs,peak,gap,spread,floor,published_set,set_size,decided,content,exp_false,err,price,contentless,note,coarse,M
LONGER_TAPE_M8,0.8,B136,N,S_FULL,9,30,0.0013056747034598803,0.12053112976248326,0.11922545505902338,"[25, 30, 40]",3,6,0.75,0.3289010239672675,0.05481683732787792,18.242570143524773,False,"M=8x tape, PROJECTED floor 0.0244924 (was 0.119225)",,8.0
AS_WRITTEN,0.8,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.1167876343312968,"[15, 20, 25, 30, 40]",5,4,0.5,0.3620000000000001,0.09050000000000002,11.049723756906074,False,"floor 0.116788, tie 5 of 9",,
ANNOTATED,0.8,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.1167876343312968,[30],1,8,1.0,1.734,0.21675,4.61361014994233,False,"point argmax, gap 0.00730232 vs floor 0.116788",,
WIDER_RUNGS,0.8,B136,N,S_OOS,9,25,0.007302318218142201,0.3008648592605092,0.1167876343312968,"[8, 12, 15, 20, 25, 30, 40]",7,2,0.25,0.123,0.0615,16.260162601626018,False,"coarse 5 of 9 rungs, floor 0.116788, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,N,S_OOS,9,40,0.007302318218142201,0.3008648592605092,0.1167876343312968,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.05700000000000005,0.05700000000000005,17.54385964912279,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.1167876343312968,"[15, 25, 30, 40]",4,5,0.625,0.24501194248518654,0.04900238849703731,20.4071685211928,False,"M=2x tape, PROJECTED floor 0.0522162 (was 0.116788)",,2.0
LONGER_TAPE_M4,0.8,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.1167876343312968,"[15, 25, 30, 40]",4,5,0.625,0.06985021762728416,0.013970043525456832,71.58173832298773,False,"M=4x tape, PROJECTED floor 0.0357538 (was 0.116788)",,4.0
LONGER_TAPE_M8,0.8,B136,N,S_OOS,9,30,0.007302318218142201,0.3008648592605092,0.1167876343312968,"[25, 30, 40]",3,6,0.75,0.18861430614775476,0.03143571769129246,31.810948610121763,False,"M=8x tape, PROJECTED floor 0.0237647 (was 0.116788)",,8.0
AS_WRITTEN,0.8,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,2.7830867037576645,"[5, 8, 10, 12, 15, 25]",6,3,0.375,0.477,0.159,6.289308176100629,False,"floor 2.78309, tie 6 of 9",,
ANNOTATED,0.8,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,2.7830867037576645,[5],1,8,1.0,1.766,0.22075,4.530011325028313,False,"point argmax, gap 0.811336 vs floor 2.78309",,
WIDER_RUNGS,0.8,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,2.7830867037576645,"[5, 8, 10, 12, 15, 20, 25, 30]",8,1,0.125,0.133,0.133,7.518796992481203,False,"coarse 5 of 9 rungs, floor 2.78309, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,2.7830867037576645,"[5, 8, 10, 12, 15, 20, 25, 30]",8,1,0.125,0.133,0.133,7.518796992481203,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,2.7830867037576645,"[5, 8, 10, 12]",4,5,0.625,0.47871169559994076,0.09574233911998815,10.44469990175151,False,"M=2x tape, PROJECTED floor 1.46828 (was 2.78309)",,2.0
LONGER_TAPE_M4,0.8,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,2.7830867037576645,"[5, 10]",2,7,0.875,0.37289527523775634,0.05327075360539376,18.772026530872058,False,"M=4x tape, PROJECTED floor 0.818493 (was 2.78309)",,4.0
LONGER_TAPE_M8,0.8,B136,N,CAGR,9,5,0.8113364217981811,3.5944231255558456,2.7830867037576645,[5],1,8,1.0,0.2628475914745517,0.032855948934318965,30.435888550930628,False,"M=8x tape, PROJECTED floor 0.272453 (was 2.78309)",,8.0
AS_WRITTEN,0.8,B136,N,DD,9,15,0.543560127681598,8.464152973446904,6.509181522842699,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.006000000000000005,0.006000000000000005,166.66666666666652,False,"floor 6.50918, tie 8 of 9",,
ANNOTATED,0.8,B136,N,DD,9,15,0.543560127681598,8.464152973446904,6.509181522842699,[15],1,8,1.0,2.335,0.291875,3.4261241970021414,False,"point argmax, gap 0.54356 vs floor 6.50918",,
WIDER_RUNGS,0.8,B136,N,DD,9,15,0.543560127681598,8.464152973446904,6.509181522842699,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.006000000000000005,0.006000000000000005,166.66666666666652,False,"coarse 5 of 9 rungs, floor 6.50918, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,N,DD,9,40,0.543560127681598,8.464152973446904,6.509181522842699,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.050000000000000044,0.050000000000000044,19.999999999999982,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,N,DD,9,15,0.543560127681598,8.464152973446904,6.509181522842699,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.00019064330153728548,0.00019064330153728548,5245.398038831293,False,"M=2x tape, PROJECTED floor 6.50918 (was 6.50918)",,2.0
LONGER_TAPE_M4,0.8,B136,N,DD,9,15,0.543560127681598,8.464152973446904,6.509181522842699,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,2.5265094061310833e-07,2.5265094061310833e-07,3958029.9902042667,False,"M=4x tape, PROJECTED floor 6.50918 (was 6.50918)",,4.0
LONGER_TAPE_M8,0.8,B136,N,DD,9,15,0.543560127681598,8.464152973446904,6.509181522842699,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,5.997424779025096e-13,5.997424779025096e-13,1667382312984.2637,False,"M=8x tape, PROJECTED floor 6.50918 (was 6.50918)",,8.0
AS_WRITTEN,0.8,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.8,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,inf,[21],1,3,1.0,1.335,0.445,2.247191011235955,False,"point argmax, gap 0.00248968 vs floor inf",,
WIDER_RUNGS,0.8,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.8,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=4x tape, PROJECTED floor inf (was inf)",,4.0
LONGER_TAPE_M8,0.8,B136,H,S_FULL,4,21,0.002489675049586637,0.021394727541090397,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=8x tape, PROJECTED floor inf (was inf)",,8.0
AS_WRITTEN,0.8,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.8,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,inf,[252],1,3,1.0,0.9879999999999999,0.3293333333333333,3.036437246963563,False,"point argmax, gap 0.0375513 vs floor inf",,
WIDER_RUNGS,0.8,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.8,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,inf,[252],1,3,1.0,0.5658221635482295,0.1886073878494098,5.302019244327969,False,"M=4x tape, PROJECTED floor 0.0375513 (was inf)",,4.0
LONGER_TAPE_M8,0.8,B136,H,S_OOS,4,252,0.03755133008137168,0.05154960186986668,inf,[252],1,3,1.0,0.3180841299823193,0.10602804332743976,9.43146707811784,False,"M=8x tape, PROJECTED floor 0.0375513 (was inf)",,8.0
AS_WRITTEN,0.8,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.8,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,inf,[63],1,3,1.0,0.908,0.3026666666666667,3.303964757709251,False,"point argmax, gap 0.564914 vs floor inf",,
WIDER_RUNGS,0.8,B136,H,CAGR,4,252,0.564914333987776,0.9107027373571412,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,H,CAGR,4,252,0.564914333987776,0.9107027373571412,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.8,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,inf,"[63, 252]",2,2,0.6666666666666666,0.23946853457400663,0.11973426728700332,8.35182794916177,False,"M=4x tape, PROJECTED floor 0.677735 (was inf)",,4.0
LONGER_TAPE_M8,0.8,B136,H,CAGR,4,63,0.564914333987776,0.9107027373571412,inf,[63],1,3,1.0,0.23795564770939093,0.07931854923646364,12.60739145667945,False,"M=8x tape, PROJECTED floor 0.564914 (was inf)",,8.0
AS_WRITTEN,0.8,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.8,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,inf,[126],1,3,1.0,1.194,0.39799999999999996,2.512562814070352,False,"point argmax, gap 2.7507 vs floor inf",,
WIDER_RUNGS,0.8,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,H,DD,4,252,2.7506960085619347,7.954516095049858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.8,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=4x tape, PROJECTED floor inf (was inf)",,4.0
LONGER_TAPE_M8,0.8,B136,H,DD,4,126,2.7506960085619347,7.954516095049858,inf,"[21, 126, 252]",3,1,0.3333333333333333,0.11858738379156109,0.11858738379156109,8.432600231384496,False,"M=8x tape, PROJECTED floor 5.20382 (was inf)",,8.0
AS_WRITTEN,0.8,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.00039966707365901577,[0.75],1,9,1.0,0.15700000000000014,0.01744444444444446,57.32484076433116,False,"floor 0.000399667, tie 1 of 10",,
ANNOTATED,0.8,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.00039966707365901577,[0.75],1,9,1.0,0.15700000000000014,0.01744444444444446,57.32484076433116,False,"point argmax, gap 0.000399667 vs floor 0.000399667",,
WIDER_RUNGS,0.8,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.00039966707365901577,"[0.35, 0.45, 0.55, 0.65, 0.75]",5,5,0.5555555555555556,0.08700000000000008,0.017400000000000016,57.47126436781604,False,"coarse 6 of 10 rungs, floor 0.000399667, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.00039966707365901577,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.014000000000000012,0.014000000000000012,71.42857142857136,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.00039966707365901577,[0.75],1,9,1.0,0.012989869290495948,0.0014433188100551053,692.8476183039702,False,"M=2x tape, PROJECTED floor 0.000399667 (was 0.000399667)",,2.0
LONGER_TAPE_M4,0.8,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.00039966707365901577,[0.75],1,9,1.0,0.00011837558482252764,1.3152842758058627e-05,76029.19143751712,False,"M=4x tape, PROJECTED floor 0.000399667 (was 0.000399667)",,4.0
LONGER_TAPE_M8,0.8,B136,GROSS,S_FULL,10,0.75,0.00039966707365901577,0.003989077477571934,0.00039966707365901577,[0.75],1,9,1.0,1.4545797344389655e-08,1.616199704932184e-09,618735417.9983346,False,"M=8x tape, PROJECTED floor 0.000399667 (was 0.000399667)",,8.0
AS_WRITTEN,0.8,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.00046199462908180777,[0.75],1,9,1.0,0.4350000000000004,0.048333333333333374,20.689655172413776,False,"floor 0.000461995, tie 1 of 10",,
ANNOTATED,0.8,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.00046199462908180777,[0.75],1,9,1.0,0.4350000000000004,0.048333333333333374,20.689655172413776,False,"point argmax, gap 0.000461995 vs floor 0.000461995",,
WIDER_RUNGS,0.8,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.00046199462908180777,"[0.35, 0.45, 0.55, 0.65, 0.75]",5,5,0.5555555555555556,0.24300000000000022,0.048600000000000046,20.57613168724278,False,"coarse 6 of 10 rungs, floor 0.000461995, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.00046199462908180777,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.04300000000000004,0.04300000000000004,23.255813953488353,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.00046199462908180777,[0.75],1,9,1.0,0.08515370446020842,0.009461522717800937,105.69123277784844,False,"M=2x tape, PROJECTED floor 0.000461995 (was 0.000461995)",,2.0
LONGER_TAPE_M4,0.8,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.00046199462908180777,[0.75],1,9,1.0,0.004157440697212134,0.00046193785524579264,2164.7933561710583,False,"M=4x tape, PROJECTED floor 0.000461995 (was 0.000461995)",,4.0
LONGER_TAPE_M8,0.8,B136,GROSS,S_OOS,10,0.75,0.00046199462908180777,0.004535882691720783,0.00046199462908180777,[0.75],1,9,1.0,1.3749167974252963e-05,1.5276853304725514e-06,654585.0641183252,False,"M=8x tape, PROJECTED floor 0.000461995 (was 0.000461995)",,8.0
AS_WRITTEN,0.8,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,1.0702988360427712,[0.75],1,9,1.0,0.0,0.0,inf,False,"floor 1.0703, tie 1 of 10",,
ANNOTATED,0.8,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,1.0702988360427712,[0.75],1,9,1.0,0.0,0.0,inf,False,"point argmax, gap 1.07249 vs floor 1.0703",,
WIDER_RUNGS,0.8,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,1.0702988360427712,"[0.35, 0.45, 0.55, 0.65, 0.75]",5,5,0.5555555555555556,0.0,0.0,inf,False,"coarse 6 of 10 rungs, floor 1.07249, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,1.0702988360427712,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.0,0.0,inf,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,1.0702988360427712,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=2x tape, PROJECTED floor 1.0703 (was 1.0703)",,2.0
LONGER_TAPE_M4,0.8,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,1.0702988360427712,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=4x tape, PROJECTED floor 1.0703 (was 1.0703)",,4.0
LONGER_TAPE_M8,0.8,B136,GROSS,CAGR,10,0.75,1.0724850854269423,9.652220143086685,1.0702988360427712,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=8x tape, PROJECTED floor 1.0703 (was 1.0703)",,8.0
AS_WRITTEN,0.8,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,1.2864280606593717,[0.3],1,9,1.0,0.0,0.0,inf,False,"floor 1.28643, tie 1 of 10",,
ANNOTATED,0.8,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,1.2864280606593717,[0.3],1,9,1.0,0.0,0.0,inf,False,"point argmax, gap 1.39602 vs floor 1.28643",,
WIDER_RUNGS,0.8,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,1.2864280606593717,"[0.3, 0.35, 0.45, 0.55, 0.65]",5,5,0.5555555555555556,0.0,0.0,inf,False,"coarse 6 of 10 rungs, floor 1.28643, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,1.2864280606593717,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7]",9,1,0.1111111111111111,0.0,0.0,inf,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,1.2864280606593717,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=2x tape, PROJECTED floor 1.28643 (was 1.28643)",,2.0
LONGER_TAPE_M4,0.8,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,1.2864280606593717,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=4x tape, PROJECTED floor 1.28643 (was 1.28643)",,4.0
LONGER_TAPE_M8,0.8,B136,GROSS,DD,10,0.3,1.39601645431493,12.06820564370834,1.2864280606593717,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=8x tape, PROJECTED floor 1.28643 (was 1.28643)",,8.0
AS_WRITTEN,0.8,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.07115495315410092,"['D', 'W', 'M']",3,1,0.3333333333333333,0.18799999999999994,0.18799999999999994,5.3191489361702144,False,"floor 0.071155, tie 3 of 4",,
ANNOTATED,0.8,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.07115495315410092,['M'],1,3,1.0,0.8579999999999999,0.286,3.496503496503497,False,"point argmax, gap 0.00862725 vs floor 0.071155",,
WIDER_RUNGS,0.8,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.07115495315410092,"['D', 'W', 'M']",3,1,0.3333333333333333,0.18799999999999994,0.18799999999999994,5.3191489361702144,False,"coarse 3 of 4 rungs, floor 0.071155, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,CADENCE,S_FULL,4,D,0.008627249572870754,0.07115495315410092,0.07115495315410092,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.07115495315410092,"['W', 'M']",2,2,0.6666666666666666,0.22827225936513051,0.11413612968256526,8.76146758069679,False,"M=2x tape, PROJECTED floor 0.0612292 (was 0.071155)",,2.0
LONGER_TAPE_M4,0.8,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.07115495315410092,"['W', 'M']",2,2,0.6666666666666666,0.08873901030778386,0.04436950515389193,22.538002092463806,False,"M=4x tape, PROJECTED floor 0.0526019 (was 0.071155)",,4.0
LONGER_TAPE_M8,0.8,B136,CADENCE,S_FULL,4,M,0.008627249572870754,0.07115495315410092,0.07115495315410092,"['W', 'M']",2,2,0.6666666666666666,0.01630035111300121,0.008150175556500605,122.6967435324012,False,"M=8x tape, PROJECTED floor 0.0526019 (was 0.071155)",,8.0
AS_WRITTEN,0.8,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.11325529524020728,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.139,0.139,7.194244604316546,False,"floor 0.113255, tie 3 of 4",,
ANNOTATED,0.8,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.11325529524020728,['M'],1,3,1.0,0.62,0.20666666666666667,4.838709677419355,False,"point argmax, gap 0.0554398 vs floor 0.113255",,
WIDER_RUNGS,0.8,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.11325529524020728,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.139,0.139,7.194244604316546,False,"coarse 3 of 4 rungs, floor 0.113255, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,CADENCE,S_OOS,4,Q,0.055439762951079885,0.11325529524020728,0.11325529524020728,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.11325529524020728,"['W', 'M']",2,2,0.6666666666666666,0.20095113065129588,0.10047556532564794,9.952668559355043,False,"M=2x tape, PROJECTED floor 0.0909335 (was 0.113255)",,2.0
LONGER_TAPE_M4,0.8,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.11325529524020728,"['W', 'M']",2,2,0.6666666666666666,0.07708508625574195,0.038542543127870976,25.945355932594847,False,"M=4x tape, PROJECTED floor 0.0909335 (was 0.113255)",,4.0
LONGER_TAPE_M8,0.8,B136,CADENCE,S_OOS,4,M,0.055439762951079885,0.11325529524020728,0.11325529524020728,['M'],1,3,1.0,0.050313827074410344,0.016771275691470116,59.62575646577683,False,"M=8x tape, PROJECTED floor 0.0554398 (was 0.113255)",,8.0
AS_WRITTEN,0.8,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,1.7563093257908502,"['D', 'W', 'M']",3,1,0.3333333333333333,0.09699999999999998,0.09699999999999998,10.309278350515466,False,"floor 1.75631, tie 3 of 4",,
ANNOTATED,0.8,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,1.7563093257908502,['M'],1,3,1.0,0.9249999999999999,0.3083333333333333,3.2432432432432434,False,"point argmax, gap 0.0900161 vs floor 1.75631",,
WIDER_RUNGS,0.8,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,1.7563093257908502,"['D', 'W', 'M']",3,1,0.3333333333333333,0.09699999999999998,0.09699999999999998,10.309278350515466,False,"coarse 3 of 4 rungs, floor 1.75631, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,CADENCE,CAGR,4,D,0.09001606372775939,1.8463253895186096,1.7563093257908502,"['D', 'W', 'M']",3,1,0.3333333333333333,0.15500000000000003,0.15500000000000003,6.451612903225805,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,1.7563093257908502,"['D', 'W', 'M']",3,1,0.3333333333333333,0.033117322147292017,0.033117322147292017,30.195678127368442,False,"M=2x tape, PROJECTED floor 1.21426 (was 1.75631)",,2.0
LONGER_TAPE_M4,0.8,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,1.7563093257908502,"['D', 'W', 'M']",3,1,0.3333333333333333,0.004692887783515953,0.004692887783515953,213.08841083150534,False,"M=4x tape, PROJECTED floor 1.21426 (was 1.75631)",,4.0
LONGER_TAPE_M8,0.8,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,1.7563093257908502,"['D', 'M']",2,2,0.6666666666666666,0.15544085097519234,0.07772042548759617,12.866630537934915,False,"M=8x tape, PROJECTED floor 0.632063 (was 1.75631)",,8.0
AS_WRITTEN,0.8,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,7.623470897118423,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.14200000000000002,0.14200000000000002,7.04225352112676,False,"floor 7.62347, tie 3 of 4",,
ANNOTATED,0.8,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,7.623470897118423,['W'],1,3,1.0,0.8500000000000001,0.2833333333333334,3.529411764705882,False,"point argmax, gap 1.37645 vs floor 7.62347",,
WIDER_RUNGS,0.8,B136,CADENCE,DD,4,Q,1.3764460187531853,7.623470897118423,7.623470897118423,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.16200000000000003,0.16200000000000003,6.1728395061728385,False,"coarse 3 of 4 rungs, floor 6.24702, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.8,B136,CADENCE,DD,4,Q,1.3764460187531853,7.623470897118423,7.623470897118423,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.16200000000000003,0.16200000000000003,6.1728395061728385,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.8,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,7.623470897118423,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.06486648572775122,0.06486648572775122,15.416281439957512,False,"M=2x tape, PROJECTED floor 7.62347 (was 7.62347)",,2.0
LONGER_TAPE_M4,0.8,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,7.623470897118423,"['W', 'Q']",2,2,0.6666666666666666,0.15280225844226558,0.07640112922113279,13.088811777973,False,"M=4x tape, PROJECTED floor 5.51112 (was 7.62347)",,4.0
LONGER_TAPE_M8,0.8,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,7.623470897118423,"['W', 'Q']",2,2,0.6666666666666666,0.061947340793803596,0.030973670396901798,32.28548593646902,False,"M=8x tape, PROJECTED floor 5.51112 (was 7.62347)",,8.0
