panel,form,gross,label,is808,family,k,lag,cost,window,CAGR,Sharpe,MaxDD,realised_gross,turnover,m_H1,m_H2,m_OOS,m_DD,m_CAGR,keep4b,keep4a
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,1,10.0,FULL,0.05913164177698005,1.2037995734965676,-0.091801330390611,0.35587718203734525,0.9730485191509453,0.2917881245826728,0.34602399768858694,0.3865872847958354,11.050227586016337,-4.678007698393779,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,1,10.0,IS,0.05231397270648097,1.1308780617150709,-0.05148792101290278,0.35587718203734525,0.9730485191509453,0.10475754572841645,0.3064493485809616,0.3064493485809616,8.088468992747238,-5.239759093704192,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,1,10.0,OOS,0.06477951177614671,1.2605448460830906,-0.09180133039061122,0.35587718203734525,0.9730485191509453,0.4185785102935047,0.3465950756460666,0.3465950756460666,11.0502275860163,-4.212194292208298,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,1,25.0,FULL,0.05758722138358752,1.1738359485292134,-0.09205068051971488,0.35587718203734525,0.9730485191509453,0.26005322893790117,0.31745387938232505,0.3582292931781208,11.025292573105949,-4.832449737733032,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,1,25.0,IS,0.050749858618802435,1.098681821365126,-0.05244922226665161,0.35587718203734525,0.9730485191509453,0.07469758314454178,0.2714414646622181,0.2714414646622181,7.992338867372356,-5.396170502472046,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,1,25.0,OOS,0.06325155159540041,1.232186854465376,-0.09205068051971521,0.35587718203734525,0.9730485191509453,0.394351702826359,0.3129774375276845,0.3129774375276845,11.025292573105903,-4.364990310282928,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,2,10.0,FULL,0.057205698509787295,1.1482740949790895,-0.10436422613040786,0.355695222042803,0.974572687386194,0.2543981068333043,0.2755278212918618,0.3210771468257754,9.793938012036651,-4.870602025113055,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,2,10.0,IS,0.050927971499185265,1.0886119049949181,-0.06515934706509097,0.355695222042803,0.974572687386194,0.024138958666047095,0.31784831405981673,0.31784831405981673,6.72132638752842,-5.378359214433763,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,2,10.0,OOS,0.06240389167457838,1.1950347081130306,-0.10436422613040819,0.355695222042803,0.974572687386194,0.3194045007115005,0.32118967557833356,0.32118967557833356,9.793938012036604,-4.449756302365131,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,2,25.0,FULL,0.055661614034189455,1.118727403253173,-0.10460527791796803,0.355695222042803,0.974572687386194,0.22286842053110245,0.24750487116398034,0.29324871432104427,9.769832833280635,-5.025010472672839,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,2,25.0,IS,0.04936575427678891,1.0566616436784086,-0.06610282301823511,0.355695222042803,0.974572687386194,-0.005434211212064,0.2826937888902239,0.2826937888902239,6.626978792214006,-5.5345809366733985,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,5,2,25.0,OOS,0.0608749454380082,1.1672062756082995,-0.10460527791796836,0.355695222042803,0.974572687386194,0.2961601713913553,0.287365477898439,0.287365477898439,9.769832833280587,-4.602650926022149,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,1,10.0,FULL,0.056595245110384385,1.1586088846373483,-0.0870232276551881,0.35541718349970086,0.9788060587077867,0.21875362592641734,0.32061550601872957,0.3685502170498176,11.528037859558626,-4.931647365053346,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,1,10.0,IS,0.049680054161799436,1.051976592158319,-0.07113611907684114,0.35541718349970086,0.9788060587077867,-0.02031587525220413,0.2935714023986733,0.2935714023986733,6.123649186353402,-5.503150948172346,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,1,10.0,OOS,0.062324470254530695,1.2425077783370728,-0.087023227655188,0.35541718349970086,0.9788060587077867,0.3800883071375405,0.35373144020067737,0.35373144020067737,11.528037859558623,-4.4576984443699,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,1,25.0,FULL,0.055045099626553684,1.1282185935614366,-0.08740073932304204,0.35541718349970086,0.9788060587077867,0.18722559202004763,0.29117337055465253,0.33923368482635086,11.490286692773232,-5.086661913436416,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,1,25.0,IS,0.04811675451192721,1.0202014829781454,-0.0722258441319894,0.35541718349970086,0.9788060587077867,-0.050847783523461865,0.26002880257850225,0.26002880257850225,6.014676680838576,-5.659480913159569,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,1,25.0,OOS,0.06078533929947949,1.213191246113606,-0.08740073932304182,0.35541718349970086,0.9788060587077867,0.3542984841794574,0.3201629907181568,0.3201629907181568,11.49028669277324,-4.61161153987502,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,2,10.0,FULL,0.060100802247335494,1.2169907252250596,-0.07563061719337638,0.3553666367338081,0.979792728248669,0.27356581542859537,0.38260304281177204,0.4240840622669608,12.667298905739798,-4.581091651358235,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,2,10.0,IS,0.05309541065336676,1.1138224155897745,-0.05597817067199895,0.3553666367338081,0.979792728248669,0.08841526098580632,0.29911552868073454,0.29911552868073454,7.639444026837622,-5.1616152990156134,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,2,10.0,OOS,0.06590509639788866,1.298041623554216,-0.07563061719337671,0.3553666367338081,0.979792728248669,0.4302578924589362,0.41590226357519067,0.41590226357519067,12.667298905739752,-4.099635830034103,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,2,25.0,FULL,0.05854404688663961,1.1868576804597915,-0.07602224676825697,0.3553666367338081,0.979792728248669,0.24214597665354654,0.35353696686270564,0.3951593709851151,12.628135948251739,-4.736767187427823,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,2,25.0,IS,0.051521702158719096,1.0821295668390973,-0.05650492697473586,0.3553666367338081,0.979792728248669,0.05816655498116019,0.26501257414214807,0.26501257414214807,7.586768396563931,-5.31898614848038,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,6,2,25.0,OOS,0.06436252490463512,1.2691169322723703,-0.0760222467682572,0.3553666367338081,0.979792728248669,0.4045816169151373,0.38306291025086836,0.38306291025086836,12.628135948251703,-4.253892979359457,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,1,10.0,FULL,0.06188181310876906,1.240105956872776,-0.08773902215309626,0.3569867502670254,0.9400520368180187,0.30758628309728153,0.3989443687446196,0.4350753776193861,11.456458409767812,-4.402990565214878,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,1,10.0,IS,0.05451218614200237,1.151306140457444,-0.05340759714423082,0.3569867502670254,0.9400520368180187,0.13397526357557832,0.3187649327009623,0.3187649327009623,7.896501379614435,-5.019937750152052,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,1,10.0,OOS,0.06798975375217342,1.3090329389066413,-0.08773902215309637,0.3569867502670254,0.9400520368180187,0.40943078308237046,0.46503257726210967,0.46503257726210967,11.456458409767786,-3.8911700946056267,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,1,25.0,FULL,0.060385565298934685,1.211420799256178,-0.08803094479966456,0.3569867502670254,0.9400520368180187,0.27733481216802214,0.3714753089777737,0.40760654643816663,11.42726614511098,-4.552615346198316,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,1,25.0,IS,0.05301914814310882,1.1209639410349812,-0.05375009395588903,0.3569867502670254,0.9400520368180187,0.10523723848154987,0.28601516234399527,0.28601516234399527,7.862251698448613,-5.1692415500414075,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,1,25.0,OOS,0.06649088357242072,1.2815641077254218,-0.088030944799665,0.3569867502670254,0.9400520368180187,0.38591990100812046,0.4325247487730387,0.4325247487730387,11.427266145110924,-4.041057112580897,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,2,10.0,FULL,0.06093490511634059,1.2146281721834171,-0.09690483145918194,0.3569311249590563,0.9448705760517965,0.321973103415512,0.3391288565563174,0.37610961847342117,10.539877479159243,-4.497681364457725,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,2,10.0,IS,0.055690821709242444,1.1700633966004463,-0.05453470870249477,0.3569311249590563,0.9448705760517965,0.16676875295922788,0.3197204821506969,0.3197204821506969,7.783790223788039,-4.902074193428045,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,2,10.0,OOS,0.06527324354175357,1.2500671797606764,-0.09690483145918227,0.3569311249590563,0.9448705760517965,0.35023647537822344,0.4062147995346709,0.4062147995346709,10.539877479159196,-4.1628211156476125,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,2,25.0,FULL,0.059432097354702895,1.1858816739181592,-0.0971919225962129,0.3569311249590563,0.9448705760517965,0.2920770211767796,0.3113084442722337,0.34830084210142265,10.511168365456147,-4.647962140621495,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,2,25.0,IS,0.05418959318471139,1.1400205554818688,-0.05545586400951252,0.3569311249590563,0.9448705760517965,0.1379229882884424,0.2880541076625365,0.2880541076625365,7.691674693086265,-5.05219704588115,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,7,2,25.0,OOS,0.06376915124197247,1.2222584033886779,-0.09719192259621345,0.3569311249590563,0.9448705760517965,0.3260506857641814,0.3737193805729887,0.3737193805729887,10.511168365456077,-4.313230345625723,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,1,10.0,FULL,0.060062247714112615,1.2208008981061078,-0.08373183682815533,0.3561598305412667,0.9785344616911771,0.28570968348757786,0.37806214502841506,0.4137587836580381,11.857176942261905,-4.584947104680523,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,1,10.0,IS,0.05436158999830676,1.1363204663189077,-0.060966785479464436,0.3561598305412667,0.9785344616911771,0.11691200806871926,0.31705697904773533,0.31705697904773533,7.140582546091073,-5.0349973645216135,False,True
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,1,10.0,OOS,0.06478018138470021,1.2877163449452933,-0.08373183682815466,0.3561598305412667,0.9785344616911771,0.3934511086243828,0.4360673954468802,0.4360673954468802,11.857176942261956,-4.212127331352948,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,1,25.0,FULL,0.058507417518023574,1.1905293999372364,-0.0841577096943299,0.3561598305412667,0.9785344616911771,0.2558625364969216,0.34736674015501967,0.38299665381456016,11.814589655644447,-4.740430124289427,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,1,25.0,IS,0.05287285350183368,1.1066446045756215,-0.06196524553946403,0.3561598305412667,0.9785344616911771,0.08961464685338383,0.2840890783221732,0.2840890783221732,7.040736540091114,-5.183871014168921,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,1,25.0,OOS,0.06317041813385726,1.2569542151018154,-0.0841577096943299,0.3561598305412667,0.9785344616911771,0.36574524167753686,0.40159677801052973,0.40159677801052973,11.814589655644433,-4.373103656437243,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,2,10.0,FULL,0.05878817811342585,1.1813930081461934,-0.10749964006985646,0.3559646819004986,0.9785435502719514,0.3001456012781709,0.29223407284497627,0.33049782431444297,9.480396618091792,-4.712354064749199,False,False
U56,MADG,0.5,MADG@050,False,MONTHLY21,8,2,10.0,IS,0.055299445872229125,1.1526031896403426,-0.05702615989813198,0.3559646819004986,0.9785435502719514,0.17796680341290894,0.27880246401047226,0.27880246401047226,7.534645104224319,-4.941211777129377,False,False
