claim_set,file,panel,book,gross,cadence,cost_bps,phase,claim_CAGR,CANON_CAGR,FMEAN_CAGR,FPORT_CAGR,SPREAD_CAGR,spy_CAGR,CANON_4b,FPORT_4b,fam_pass_share,sign_CANON,sign_FMEAN,sign_FPORT,sign_flip_FMEAN,sign_flip_FPORT,verdict_flip_FPORT,cell
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,CORE,M,0.0,0,0.1219302857787405,0.12193028577874054,0.11694011625705582,0.11713214387095383,0.011372636939307235,0.15130245537273979,True,True,0.8571428571428571,-1.0,-1.0,-1.0,False,False,False,U56/EWELIG/CORE/M/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,CORE,M,5.0,0,0.119892827422958,0.11989282742295804,0.11493232154843261,0.11512425490511724,0.011317998815829622,0.15130245537273979,True,True,0.8571428571428571,-1.0,-1.0,-1.0,False,False,False,U56/EWELIG/CORE/M/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,CORE,M,10.0,0,0.1178585681939992,0.1178585681939992,0.11292764879838323,0.11311995021255572,0.011299253364794204,0.15130245537273979,True,True,0.8095238095238095,-1.0,-1.0,-1.0,False,False,False,U56/EWELIG/CORE/M/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,CORE,M,25.0,0,0.1117749420866986,0.11177494208669869,0.10693232046910454,0.10712847828449124,0.011364613694640147,0.15130245537273979,True,True,0.8095238095238095,-1.0,-1.0,-1.0,False,False,False,U56/EWELIG/CORE/M/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,CORE,M,50.0,0,0.1016991454971303,0.10169914549713033,0.09700215605900049,0.09721378630333244,0.011471548050295599,0.15130245537273979,True,True,0.42857142857142855,-1.0,-1.0,-1.0,False,False,False,U56/EWELIG/CORE/M/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,EXT,M,0.0,0,0.1636365685238867,0.16363656852388675,0.1564795651672287,0.15684860400916323,0.016230045513243585,0.15130245537273979,False,False,0.047619047619047616,1.0,1.0,1.0,False,False,False,U56/EWELIG/EXT/M/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,EXT,M,5.0,0,0.1608457959323868,0.1608457959323868,0.15372965355404353,0.15409826743458654,0.016152806719945012,0.15130245537273979,False,False,0.047619047619047616,1.0,1.0,1.0,False,False,False,U56/EWELIG/EXT/M/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,EXT,M,10.0,0,0.1580608060908472,0.15806080609084727,0.15098539333752825,0.15135442477239458,0.0160757974475656,0.15130245537273979,False,False,0.047619047619047616,1.0,-1.0,1.0,True,False,False,U56/EWELIG/EXT/M/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,EXT,M,25.0,0,0.1497404301445124,0.14974043014451244,0.14278642105474615,0.14316170815923113,0.01613350844047834,0.15130245537273979,False,False,0.047619047619047616,-1.0,-1.0,-1.0,False,False,False,U56/EWELIG/EXT/M/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,EWELIG,EXT,M,50.0,0,0.1359878336405737,0.13598783364057376,0.12923356399630906,0.1296356444097868,0.016249095223829446,0.15130245537273979,False,False,0.047619047619047616,-1.0,-1.0,-1.0,False,False,False,U56/EWELIG/EXT/M/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,CORE,M,0.0,0,0.0901124258913925,0.09011242589139257,0.0886973276754969,0.08876638716076957,0.006370334194289118,0.15130245537273979,False,False,0.0,-1.0,-1.0,-1.0,False,False,False,U56/BAND03/CORE/M/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,CORE,M,5.0,0,0.0894399772084397,0.08943997720843977,0.0880279037352951,0.08809695222181935,0.006389762390285103,0.15130245537273979,False,False,0.0,-1.0,-1.0,-1.0,False,False,False,U56/BAND03/CORE/M/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,CORE,M,10.0,0,0.0887678971493728,0.08876789714937283,0.08735884503995585,0.0874279265537452,0.006409167177199082,0.15130245537273979,False,False,0.0,-1.0,-1.0,-1.0,False,False,False,U56/BAND03/CORE/M/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,CORE,M,25.0,0,0.0867538669321041,0.08675386693210418,0.08535385866267457,0.08542330268758347,0.006467241253355516,0.15130245537273979,False,False,0.0,-1.0,-1.0,-1.0,False,False,False,U56/BAND03/CORE/M/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,CORE,M,50.0,0,0.0834045057474537,0.08340450574745373,0.08201950317816582,0.08209042513693698,0.006563564783096387,0.15130245537273979,False,False,0.0,-1.0,-1.0,-1.0,False,False,False,U56/BAND03/CORE/M/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,EXT,M,0.0,0,0.1208432706590638,0.12084327065906386,0.11865486618009917,0.1187916381320957,0.008616292157943795,0.15130245537273979,True,False,0.47619047619047616,-1.0,-1.0,-1.0,False,False,True,U56/BAND03/EXT/M/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,EXT,M,5.0,0,0.1199242072130311,0.1199242072130311,0.1177393177948322,0.11787603651948442,0.008641297392385283,0.15130245537273979,True,False,0.47619047619047616,-1.0,-1.0,-1.0,False,False,True,U56/BAND03/EXT/M/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,EXT,M,10.0,0,0.1190058130784752,0.11900581307847524,0.1168244335244056,0.11696117993318778,0.008666260765383349,0.15130245537273979,True,False,0.47619047619047616,-1.0,-1.0,-1.0,False,False,True,U56/BAND03/EXT/M/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,EXT,M,25.0,0,0.1162546422440429,0.11625464224404292,0.1140837611484957,0.11422107430702644,0.008740900124106776,0.15130245537273979,True,False,0.47619047619047616,-1.0,-1.0,-1.0,False,False,True,U56/BAND03/EXT/M/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,BAND03,EXT,M,50.0,0,0.1116827036559504,0.11168270365595045,0.10952921648690295,0.10966907596093778,0.008864465633559249,0.15130245537273979,True,False,0.47619047619047616,-1.0,-1.0,-1.0,False,False,True,U56/BAND03/EXT/M/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,CORE,Q,0.0,0,0.1599273466335642,0.15992734663356423,0.20514288559451138,0.20806611474027137,0.08543893074913411,0.15130245537273979,False,False,0.031746031746031744,1.0,1.0,1.0,False,False,False,U56/TOP05/CORE/Q/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,CORE,Q,5.0,0,0.1576421300547079,0.15764213005470795,0.20284381841978394,0.20576169147749646,0.08538933662124037,0.15130245537273979,False,False,0.031746031746031744,1.0,1.0,1.0,False,False,False,U56/TOP05/CORE/Q/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,CORE,Q,10.0,0,0.1553601640499984,0.15536016404999842,0.20054793844488863,0.2034616432984171,0.085339663132314,0.15130245537273979,False,False,0.031746031746031744,1.0,1.0,1.0,False,False,False,U56/TOP05/CORE/Q/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,CORE,Q,25.0,0,0.1485337399957671,0.14853373999576713,0.19367939327245254,0.19658766666679695,0.08519016831871573,0.15130245537273979,False,False,0.031746031746031744,-1.0,1.0,1.0,True,True,False,U56/TOP05/CORE/Q/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,CORE,Q,50.0,0,0.1372211030499319,0.13722110304993196,0.18229529666088962,0.18521777204564915,0.08493944004083209,0.15130245537273979,False,False,0.015873015873015872,-1.0,1.0,1.0,True,True,False,U56/TOP05/CORE/Q/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,EXT,Q,0.0,0,0.2110265545247318,0.21102655452473185,0.27463980403635857,0.28010030693733756,0.1204003458572136,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP05/EXT/Q/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,EXT,Q,5.0,0,0.2078717573406339,0.2078717573406339,0.27142934544340647,0.2768764617501289,0.12026731747718089,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP05/EXT/Q/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,EXT,Q,10.0,0,0.204722881896437,0.20472288189643706,0.2682247537836353,0.2736606972713702,0.12013424376972948,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP05/EXT/Q/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,EXT,Q,25.0,0,0.1953117152846211,0.1953117152846211,0.25864611150747335,0.26406168674225605,0.11973475402338662,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP05/EXT/Q/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP05,EXT,Q,50.0,0,0.1797442129479509,0.17974421294795095,0.2427984039273672,0.24822307830195633,0.11906806236859557,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP05/EXT/Q/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,CORE,Q,0.0,0,0.1546568604175013,0.15465686041750137,0.16878082675585335,0.16999139621317028,0.04245478963263016,0.15130245537273979,False,False,0.015873015873015872,1.0,1.0,1.0,False,False,False,U56/TOP10/CORE/Q/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,CORE,Q,5.0,0,0.1527764612059721,0.1527764612059721,0.1668660788228299,0.16807517676452122,0.04247857908841879,0.15130245537273979,False,False,0.015873015873015872,1.0,1.0,1.0,False,False,False,U56/TOP10/CORE/Q/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,CORE,Q,10.0,0,0.1508982736677273,0.15089827366772735,0.16495362137636935,0.16616208111449127,0.04250220335788413,0.15130245537273979,False,False,0.015873015873015872,-1.0,1.0,1.0,True,True,False,U56/TOP10/CORE/Q/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,CORE,Q,25.0,0,0.1452769645577645,0.1452769645577645,0.15922997417893817,0.16044148630920096,0.042572087670331715,0.15130245537273979,False,False,0.015873015873015872,-1.0,1.0,1.0,True,True,False,U56/TOP10/CORE/Q/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,CORE,Q,50.0,0,0.1359521952661369,0.1359521952661369,0.14973620609224958,0.15096916612642008,0.042685282245187306,0.15130245537273979,False,False,0.015873015873015872,-1.0,-1.0,-1.0,False,False,False,U56/TOP10/CORE/Q/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,EXT,Q,0.0,0,0.2064125214807224,0.20641252148072242,0.22611045908720115,0.22838844861687035,0.05895848482912669,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP10/EXT/Q/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,EXT,Q,5.0,0,0.2038141421957495,0.20381414219574956,0.2234549934333485,0.22572899126514434,0.05896778035295536,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP10/EXT/Q/5.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,EXT,Q,10.0,0,0.2012198011315162,0.20121980113151627,0.2208037227456266,0.22307526479921158,0.05897679742395656,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP10/EXT/Q/10.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,EXT,Q,25.0,0,0.1934609674114427,0.1934609674114427,0.21287503752529058,0.21514834792542503,0.05900218417401004,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP10/EXT/Q/25.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP10,EXT,Q,50.0,0,0.1806099706136494,0.18060997061364947,0.19974406089682356,0.20205029539448893,0.05903898465872759,0.15130245537273979,False,False,0.0,1.0,1.0,1.0,False,False,False,U56/TOP10/EXT/Q/50.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP20,CORE,Q,0.0,0,0.1367556662047564,0.13675566620475643,0.14184799282984062,0.14241733655800837,0.03216450226057699,0.15130245537273979,False,False,0.031746031746031744,-1.0,-1.0,-1.0,False,False,False,U56/TOP20/CORE/Q/0.0
STRICT,2026-09-15_does-an-IS-CHOSEN-PHASE-ever-SURVIVE-OOS-on-ANY-BOOK_C.grid.csv,U56,TOP20,CORE,Q,5.0,0,0.1353819528072386,0.13538195280723864,0.14045308237963325,0.14102192044802608,0.032166535390391715,0.15130245537273979,False,False,0.031746031746031744,-1.0,-1.0,-1.0,False,False,False,U56/TOP20/CORE/Q/5.0
