panel,m,n,cost,constr,key,dir,overlap,share,dSharpe,dCAGR,dMaxDD,dTO,absdS,absdC,key_IC,key_tIC,n_dates,absIC
broad,0.05,5,25.0,lit,R3,POS,0.7621659747476373,0.054230533339573235,-0.017265591508746736,-0.005018005520095015,-0.007046334355559125,1.8189166208747096,0.017265591508746736,0.005018005520095015,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.05,5,25.0,lit,RAND,NEG,0.09527447909403304,0.054230533339573235,-0.379335694732746,-0.09098254234143832,-0.032057221619546605,2.5356991300420013,0.379335694732746,0.09098254234143832,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.05,5,25.0,lit,RAND,POS,0.2591282356601122,0.054230533339573235,0.1462825662950461,0.009134194284274644,0.05884103622020631,0.20881026792404,0.1462825662950461,0.009134194284274644,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.1,9,10.0,lit,VOL,NEG,0.2191727780970191,0.09766274455711854,-0.22538528993524642,-0.07995119639029036,0.024602065922842198,7.1569827986637655,0.22538528993524642,0.07995119639029036,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,lit,VOL,POS,0.49405295565930574,0.09766274455711854,0.12666111310739725,0.04251831006613305,-0.011045232591220033,2.2426783263229133,0.12666111310739725,0.04251831006613305,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,lit,VOLR,NEG,0.06000806026828714,0.09766274455711854,-0.4075518212838206,-0.11027155146483114,0.05422909584277524,8.126031515474853,0.4075518212838206,0.11027155146483114,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,lit,VOLR,POS,0.5099979229198185,0.09766274455711854,0.08777752031849717,0.032070032101599866,-0.02690995653842332,2.6851713545832325,0.08777752031849717,0.032070032101599866,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,lit,MOM,NEG,0.061617053453947045,0.09766274455711854,0.006231394390830647,-0.029927709958019744,-0.04018683504725995,7.952699079174376,0.006231394390830647,0.029927709958019744,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.1,9,10.0,lit,MOM,POS,0.7739213578591816,0.09766274455711854,0.05602459848480423,0.013741910702652849,-0.0060395467371253675,-0.7814647588093244,0.05602459848480423,0.013741910702652849,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.1,9,10.0,lit,R6,NEG,0.35545984553958665,0.09766274455711854,-0.14632266726859278,-0.036336675992453715,0.01604904718698008,10.419202578859998,0.14632266726859278,0.036336675992453715,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.1,9,10.0,lit,R6,POS,0.8297610977043283,0.09766274455711854,0.028489826051378175,0.006354033648125146,-0.006102297337467477,-0.32588310057226266,0.028489826051378175,0.006354033648125146,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.1,9,10.0,lit,R3,NEG,0.11243609778636877,0.09766274455711854,-0.13558913443544884,-0.03364414923829817,-0.011403924982897995,11.14098874870465,0.13558913443544884,0.03364414923829817,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.1,9,10.0,lit,R3,POS,0.7798700461011793,0.09766274455711854,-0.03772058388286903,-0.009438773550432655,-0.004463272138866214,1.7855161103175305,0.03772058388286903,0.009438773550432655,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.1,9,10.0,lit,RAND,NEG,0.14843385805247908,0.09766274455711854,-0.04053093078771641,-0.040893456841456954,0.028566013207456997,2.285136124077379,0.04053093078771641,0.040893456841456954,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.1,9,10.0,lit,RAND,POS,0.3235018367949407,0.09766274455711854,0.08586710314272905,-0.002613027901765097,0.03205321731035704,1.2244867102275379,0.08586710314272905,0.002613027901765097,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.1,9,10.0,norm,VOL,NEG,0.2191727780970191,0.09766274455711854,-0.22273766864314848,-0.0795188947810952,0.024602065922841865,6.8213505958125005,0.22273766864314848,0.0795188947810952,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,norm,VOL,POS,0.49405295565930574,0.09766274455711854,0.1321694084345234,0.04288654937087344,-0.011045232591220144,1.9084704099888725,0.1321694084345234,0.04288654937087344,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,norm,VOLR,NEG,0.06000806026828714,0.09766274455711854,-0.4059253101924113,-0.10973690623547538,0.04161042846737795,7.838436365785935,0.4059253101924113,0.10973690623547538,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,norm,VOLR,POS,0.5099979229198185,0.09766274455711854,0.09386910325490538,0.03258058811128661,-0.02690995653842343,2.359112954399702,0.09386910325490538,0.03258058811128661,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,10.0,norm,MOM,NEG,0.061617053453947045,0.09766274455711854,0.010129103153246222,-0.029521778811466115,-0.04018683504725984,7.617825424398632,0.010129103153246222,0.029521778811466115,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.1,9,10.0,norm,MOM,POS,0.7739213578591816,0.09766274455711854,0.06124337276606151,0.014124901790586453,-0.0060395467371255895,-1.1156894446235555,0.06124337276606151,0.014124901790586453,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.1,9,10.0,norm,R6,NEG,0.35545984553958665,0.09766274455711854,-0.1413735854843473,-0.03592801778552768,0.016049047186980303,10.084743393577362,0.1413735854843473,0.03592801778552768,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.1,9,10.0,norm,R6,POS,0.8297610977043283,0.09766274455711854,0.033672749572523974,0.00674074465330099,-0.006102297337467588,-0.6601077863864901,0.033672749572523974,0.00674074465330099,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.1,9,10.0,norm,R3,NEG,0.11243609778636877,0.09766274455711854,-0.13087357119243592,-0.03327764058407445,-0.011403924982899327,10.81544075001544,0.13087357119243592,0.03327764058407445,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.1,9,10.0,norm,R3,POS,0.7798700461011793,0.09766274455711854,-0.03258343276120512,-0.009044161537253403,-0.0044632721388666585,1.4513745035770675,0.03258343276120512,0.009044161537253403,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.1,9,10.0,norm,RAND,NEG,0.14843385805247908,0.09766274455711854,-0.036826858433040566,-0.04048271894276545,0.025758307368817568,1.9508707398388019,0.036826858433040566,0.04048271894276545,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.1,9,10.0,norm,RAND,POS,0.3235018367949407,0.09766274455711854,0.09034368485105615,-0.002220815856312175,0.027743235364617758,0.8894168145639938,0.09034368485105615,0.002220815856312175,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.1,9,25.0,lit,VOL,NEG,0.2191727780970191,0.09766274455711854,-0.4325629927709633,-0.08893700371870095,-0.011063523745961867,7.1569827986637655,0.4325629927709633,0.08893700371870095,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,25.0,lit,VOL,POS,0.49405295565930574,0.09766274455711854,0.12359155339409889,0.03749430096765982,-0.016067275895762845,2.2426783263229133,0.12359155339409889,0.03749430096765982,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,25.0,lit,VOLR,NEG,0.06000806026828714,0.09766274455711854,-0.7578037342699228,-0.1196081089249359,-0.023605538393277503,8.126031515474853,0.7578037342699228,0.1196081089249359,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,25.0,lit,VOLR,POS,0.5099979229198185,0.09766274455711854,0.07935018237916414,0.02659912655383545,-0.04229603537186821,2.6851713545832325,0.07935018237916414,0.02659912655383545,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.1,9,25.0,lit,MOM,NEG,0.061617053453947045,0.09766274455711854,-0.13100913367053657,-0.042042284856964596,-0.05484946264044799,7.952699079174376,0.13100913367053657,0.042042284856964596,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.1,9,25.0,lit,MOM,POS,0.7739213578591816,0.09766274455711854,0.06583553584638135,0.014699257517024833,0.0010933917155111494,-0.7814647588093244,0.06583553584638135,0.014699257517024833,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.1,9,25.0,lit,R6,NEG,0.35545984553958665,0.09766274455711854,-0.26158414548889525,-0.05213609102562988,0.010420719194222938,10.419202578859998,0.26158414548889525,0.05213609102562988,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.1,9,25.0,lit,R6,POS,0.8297610977043283,0.09766274455711854,0.03227250713025609,0.006731966972602477,0.0008069130181526107,-0.32588310057226266,0.03227250713025609,0.006731966972602477,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.1,9,25.0,lit,R3,NEG,0.11243609778636877,0.09766274455711854,-0.2560290457581622,-0.0507333688739966,-0.055197126633275806,11.14098874870465,0.2560290457581622,0.0507333688739966,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.1,9,25.0,lit,R3,POS,0.7798700461011793,0.09766274455711854,-0.05684690493506439,-0.012152062927701657,0.002843886526081141,1.7855161103175305,0.05684690493506439,0.012152062927701657,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.1,9,25.0,lit,RAND,NEG,0.14843385805247908,0.09766274455711854,-0.12181551727682394,-0.0435097325393039,0.03441097722864772,2.285136124077379,0.12181551727682394,0.0435097325393039,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.1,9,25.0,lit,RAND,POS,0.3235018367949407,0.09766274455711854,0.0507092150382491,-0.0046030007358612846,0.03847980945814189,1.2244867102275379,0.0507092150382491,0.0046030007358612846,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.2,18,10.0,lit,VOL,NEG,0.3943175788667702,0.19433531450359495,-0.12418802853850286,-0.04938668422215242,0.035813547414048075,4.402685024619858,0.12418802853850286,0.04938668422215242,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,lit,VOL,POS,0.6027529102254409,0.19433531450359495,0.08370623700268298,0.027488500728759968,-0.01050341069515337,1.7832124460187,0.08370623700268298,0.027488500728759968,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,lit,VOLR,NEG,0.15743762906182876,0.19433531450359495,-0.20049676879216305,-0.07438483680894548,0.056387147106714886,5.340981390714282,0.20049676879216305,0.07438483680894548,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,lit,VOLR,POS,0.5639046678394246,0.19433531450359495,0.12115375609461776,0.03454573976619546,-0.026697249891483588,2.585284559527979,0.12115375609461776,0.03454573976619546,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,lit,MOM,NEG,0.24382811730952414,0.19433531450359495,0.017907369848471855,-0.016936840934928643,0.024010716275245536,7.258240057284093,0.017907369848471855,0.016936840934928643,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.2,18,10.0,lit,MOM,POS,0.7876021692360902,0.19433531450359495,0.013917228404807802,0.005298572745023211,-0.011450425589056623,-1.085680758770664,0.013917228404807802,0.005298572745023211,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.2,18,10.0,lit,R6,NEG,0.49767095679396867,0.19433531450359495,-0.11790865846422527,-0.023827692968699132,-0.0015398893480482734,6.822950396932685,0.11790865846422527,0.023827692968699132,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.2,18,10.0,lit,R6,POS,0.8429026001813438,0.19433531450359495,0.07433623526606026,0.011645149517996556,0.0033210356430709576,-0.13704018703250753,0.07433623526606026,0.011645149517996556,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.2,18,10.0,lit,R3,NEG,0.31087771183544327,0.19433531450359495,-0.03674991312535569,-0.006212187841503791,-0.015808707685712187,6.006555947811078,0.03674991312535569,0.006212187841503791,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.2,18,10.0,lit,R3,POS,0.7880488594424722,0.19433531450359495,0.018512267441785024,-0.00024263845184147037,0.008157868264939472,1.8821452831916883,0.018512267441785024,0.00024263845184147037,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.2,18,10.0,lit,RAND,NEG,0.2727568198794809,0.19433531450359495,0.010726075536276691,-0.02058649795029832,0.0034534645962955857,1.9945737335217206,0.010726075536276691,0.02058649795029832,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.2,18,10.0,lit,RAND,POS,0.4160940156060328,0.19433531450359495,0.04340375786416495,-0.0044003665886775956,0.0326734780467961,1.4453467106188942,0.04340375786416495,0.0044003665886775956,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.2,18,10.0,norm,VOL,NEG,0.3943175788667702,0.19433531450359495,-0.1312884068900061,-0.04998610249465196,0.029378810226846186,4.233372649990059,0.1312884068900061,0.04998610249465196,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,norm,VOL,POS,0.6027529102254409,0.19433531450359495,0.0831963510197703,0.026810224060428434,-0.010503410695153148,1.6144598585572005,0.0831963510197703,0.026810224060428434,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,norm,VOLR,NEG,0.15743762906182876,0.19433531450359495,-0.21391970258319093,-0.0749133320980424,0.03752107485713707,5.178753636596433,0.21391970258319093,0.0749133320980424,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,norm,VOLR,POS,0.5639046678394246,0.19433531450359495,0.12048878710878841,0.03386023748342204,-0.027411770485822107,2.4164986375621496,0.12048878710878841,0.03386023748342204,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,10.0,norm,MOM,NEG,0.24382811730952414,0.19433531450359495,0.013176051703148728,-0.017569002061466277,0.023246921937519538,7.088897826223132,0.013176051703148728,0.017569002061466277,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.2,18,10.0,norm,MOM,POS,0.7876021692360902,0.19433531450359495,0.012672531394684383,0.004643017722422815,-0.01145042558905629,-1.254638751049269,0.012672531394684383,0.004643017722422815,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.2,18,10.0,norm,R6,NEG,0.49767095679396867,0.19433531450359495,-0.1197033544476348,-0.02446697664592712,-0.0015398893480483844,6.657862768551482,0.1197033544476348,0.02446697664592712,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.2,18,10.0,norm,R6,POS,0.8429026001813438,0.19433531450359495,0.07233041470232815,0.01098331756962545,0.0033210356430707355,-0.3059600886397593,0.07233041470232815,0.01098331756962545,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.2,18,10.0,norm,R3,NEG,0.31087771183544327,0.19433531450359495,-0.0381334837678351,-0.006856354754696037,-0.015808707685712187,5.837783456196789,0.0381334837678351,0.006856354754696037,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.2,18,10.0,norm,R3,POS,0.7880488594424722,0.19433531450359495,0.016443751364942916,-0.0008925213220625228,0.00815786826493936,1.7132891096344771,0.016443751364942916,0.0008925213220625228,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.2,18,10.0,norm,RAND,NEG,0.2727568198794809,0.19433531450359495,0.005495372384886954,-0.021216011546173252,0.0034534645962955857,1.8259154967098716,0.005495372384886954,0.021216011546173252,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.2,18,10.0,norm,RAND,POS,0.4160940156060328,0.19433531450359495,0.04001708607780907,-0.0050461478990579955,0.028490083938391697,1.2764937117230026,0.04001708607780907,0.0050461478990579955,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.2,18,25.0,lit,VOL,NEG,0.3943175788667702,0.19433531450359495,-0.2435030310803048,-0.05533728410807859,0.03537424907029596,4.402685024619858,0.2435030310803048,0.05533728410807859,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,25.0,lit,VOL,POS,0.6027529102254409,0.19433531450359495,0.0796628621706087,0.023880801849397004,-0.018771675569422497,1.7832124460187,0.0796628621706087,0.023880801849397004,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,25.0,lit,VOLR,NEG,0.15743762906182876,0.19433531450359495,-0.4167424741434503,-0.08110216409540771,0.02278202992180922,5.340981390714282,0.4167424741434503,0.08110216409540771,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,25.0,lit,VOLR,POS,0.5639046678394246,0.19433531450359495,0.10966375269626527,0.02940330853558204,-0.04142553586269926,2.585284559527979,0.10966375269626527,0.02940330853558204,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.2,18,25.0,lit,MOM,NEG,0.24382811730952414,0.19433531450359495,-0.09849344803879778,-0.0284145527999915,0.005335930144503953,7.258240057284093,0.09849344803879778,0.0284145527999915,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.2,18,25.0,lit,MOM,POS,0.7876021692360902,0.19433531450359495,0.028759313726758773,0.00701081167503026,-0.01112662424009303,-1.085680758770664,0.028759313726758773,0.00701081167503026,0.03586830646087659,4.370889405786171,877,0.03586830646087659
broad,0.2,18,25.0,lit,R6,NEG,0.49767095679396867,0.19433531450359495,-0.20033719366240466,-0.03437962030155273,-0.013203381035146733,6.822950396932685,0.20033719366240466,0.03437962030155273,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.2,18,25.0,lit,R6,POS,0.8429026001813438,0.19433531450359495,0.07536012524171487,0.01163280376238185,0.003521612849778477,-0.13704018703250753,0.07536012524171487,0.01163280376238185,0.033044340270001575,4.687849999462957,877,0.033044340270001575
broad,0.2,18,25.0,lit,R3,NEG,0.31087771183544327,0.19433531450359495,-0.10073345495511421,-0.015976245814485868,-0.01863482527943816,6.006555947811078,0.10073345495511421,0.015976245814485868,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.2,18,25.0,lit,R3,POS,0.7880488594424722,0.19433531450359495,-0.005547496744788161,-0.0033617459424895024,-0.003593159892070541,1.8821452831916883,0.005547496744788161,0.0033617459424895024,0.013234231707108779,1.837317931101488,877,0.013234231707108779
broad,0.2,18,25.0,lit,RAND,NEG,0.2727568198794809,0.19433531450359495,-0.045162478636276315,-0.023410486239709316,-0.0032722619114518015,1.9945737335217206,0.045162478636276315,0.023410486239709316,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.2,18,25.0,lit,RAND,POS,0.4160940156060328,0.19433531450359495,0.013051322335398186,-0.006703748485334726,0.02562477878075964,1.4453467106188942,0.013051322335398186,0.006703748485334726,0.0006261868681854189,0.1587397641489842,877,0.0006261868681854189
broad,0.35,32,10.0,lit,VOL,NEG,0.5803444151675222,0.342309767013392,-0.05068850280837889,-0.025278716105195054,0.014108813119893981,2.2976164715836003,0.05068850280837889,0.025278716105195054,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
broad,0.35,32,10.0,lit,VOL,POS,0.7079791361875957,0.342309767013392,0.035722836094611354,0.013934465491267423,0.002051251885631933,1.046679211751048,0.035722836094611354,0.013934465491267423,0.06372040100399089,7.5462981042622665,877,0.06372040100399089
