leg,panel,depth,theta,gross,construction,cadence,mean_gross,book_CAGR,book_Sharpe,book_MaxDD,book_oSharpe,ctrl_CAGR,ctrl_Sharpe,ctrl_MaxDD,ctrl_oSharpe,book_beats_ctrl_Sharpe,book_beats_ctrl_CAGR,ctrl_passes_4a
A,SMALL439,0.3,,0.75,DEGROSS,W,0.2179439542404532,0.02904550451960608,0.6189774273139348,-0.11334329862592996,0.6188916244574129,0.0317854351675666,0.8615350977995728,-0.08107255421129145,0.8820106885412019,False,False,True
A,SMALL439,0.3,,1.0,DEGROSS,M,0.29002678312805213,0.03487922515640984,0.5765217016373461,-0.13663408235114993,0.574409748691008,0.04220171928444705,0.861535097799573,-0.10695809449748683,0.8820106885412021,False,False,True
A,SMALL439,0.5,,0.5,DEGROSS,Q,0.24109330145873978,0.030974697854098343,0.6335598591645539,-0.10949176753849743,0.6276902695961638,0.03513629567995369,0.861535097799573,-0.08943613674741835,0.882010688541202,False,False,True
C,SMALL439,,0.3,0.5,DEGROSS,W,0.05072095101149911,0.008915737013530656,0.555018585741319,-0.028476378678760184,0.5580528347071196,0.007433030994269174,0.861535097799573,-0.019242877673749326,0.8820106885412018,False,True,True
C,SMALL439,,0.3,0.5,DEGROSS,M,0.05040836488989952,0.009661708164366845,0.5985502013740585,-0.023969662103422773,0.618690890950063,0.007387284391759952,0.861535097799573,-0.019124981541837505,0.8820106885412021,False,True,True
C,SMALL439,,0.3,0.75,DEGROSS,W,0.07607462941080452,0.013307450306413227,0.5550977223968461,-0.04257668201686238,0.5581394853154384,0.011140864642357196,0.861535097799573,-0.028776616015904644,0.8820106885412019,False,True,True
C,SMALL439,,0.3,0.75,DEGROSS,M,0.07555799239380478,0.014451897359494037,0.6003929498945982,-0.03562204163613503,0.6210129430746358,0.011065362086138508,0.8615350977995732,-0.02858291226833587,0.882010688541202,False,True,True
C,SMALL439,,0.3,1.0,DEGROSS,W,0.10142411827475147,0.0176542387081029,0.5551791773719887,-0.05658552691194174,0.558231253979141,0.014842750559988183,0.8615350977995734,-0.038251941357113406,0.882010688541202,False,True,True
C,SMALL439,,0.3,1.0,DEGROSS,M,0.10067317276010432,0.019214736316289338,0.6021995827210018,-0.04717499630532784,0.623290655533964,0.014733165211439081,0.8615350977995732,-0.03797206482750959,0.8820106885412019,False,True,True
C,SMALL439,,0.2,0.5,DEGROSS,M,0.08751691060958285,0.013536347671478044,0.6024867853629268,-0.03193209639305228,0.6164483778533746,0.012812496257533779,0.8615350977995732,-0.03306064093014449,0.8820106885412021,False,True,True
C,SMALL439,,0.2,0.75,DEGROSS,M,0.13117931420189688,0.020234722488545298,0.604916790404795,-0.047755618025893565,0.6193045511558193,0.019180996666839478,0.861535097799573,-0.04930145308889833,0.8820106885412019,False,True,True
C,SMALL439,,0.2,1.0,DEGROSS,M,0.17478201789589345,0.026885532904547427,0.6073040135061806,-0.06348049556713042,0.6221032091402912,0.025523960839619164,0.8615350977995732,-0.06535132062987647,0.882010688541202,False,True,True
C,SMALL439,,0.12,0.5,DEGROSS,M,0.13872052085874462,0.01848961785853298,0.6096100648064329,-0.04850924481471952,0.5788854518403549,0.02027925537451125,0.8615350977995729,-0.052089391072125846,0.8820106885412019,False,False,True
C,SMALL439,,0.12,0.75,DEGROSS,M,0.20793011220720092,0.02759610553284597,0.6121712204274778,-0.07222491979180568,0.58180686736185,0.030334315489066288,0.861535097799573,-0.0774398916941178,0.8820106885412019,False,False,True
C,SMALL439,,0.12,1.0,DEGROSS,M,0.2770487832338591,0.03660690411508649,0.6146904309824462,-0.09558215729615971,0.5846682080317388,0.04033023284722792,0.8615350977995732,-0.10233176793429544,0.8820106885412018,False,False,True
C,SMALL439,,0.06,0.5,DEGROSS,W,0.1907119964983941,0.021323863469673077,0.5794077396559888,-0.06216552980236978,0.5569985388817537,0.027836967577728133,0.8615350977995732,-0.07117291959213679,0.8820106885412021,False,False,True
C,SMALL439,,0.06,0.5,DEGROSS,M,0.19056696818756455,0.02366159926295075,0.6288993308625548,-0.0689948602586945,0.5662410056592032,0.027815920445621867,0.8615350977995734,-0.07112002086188418,0.8820106885412018,False,False,True
C,SMALL439,,0.06,0.75,DEGROSS,W,0.2860433624998369,0.03162406321548317,0.5795987349634735,-0.09226794745208866,0.55687242949312,0.041627477808184876,0.861535097799573,-0.10553970394957646,0.8820106885412021,False,False,True
C,SMALL439,,0.06,0.75,DEGROSS,M,0.28565336803387725,0.03527079927504606,0.6314402444893911,-0.10236452226368375,0.5690141067654129,0.04157124816104307,0.861535097799573,-0.1054007612009138,0.8820106885412021,False,False,True
C,SMALL439,,0.06,1.0,DEGROSS,W,0.3813611707690152,0.04166878078405989,0.5797730582964896,-0.12172140982161783,0.556736154869793,0.05532161088237042,0.8615350977995729,-0.13909142572074562,0.882010688541202,False,False,True
C,SMALL439,,0.06,1.0,DEGROSS,M,0.3806251320470279,0.046723888183498596,0.6339456773298588,-0.1349860977250924,0.5717355727436055,0.05521624944848891,0.861535097799573,-0.13883544873450915,0.8820106885412021,False,False,True
A,U56,0.1,,0.5,DEGROSS,M,0.05596942765184969,0.018550889516589786,1.2201132582838699,-0.021878860816683887,1.2054268198315508,0.008747104888096935,0.8834737236154953,-0.021221123513083806,0.8721226724563819,True,True,False
A,U56,0.1,,0.75,DEGROSS,M,0.08391309321205122,0.027877348397739032,1.220891595989651,-0.03272173264736167,1.2063357505116905,0.013105460393721513,0.8834737236154955,-0.03171261036352857,0.872122672456382,True,True,False
A,U56,0.1,,1.0,DEGROSS,M,0.11182991955007626,0.03723730636519473,1.2216634793055778,-0.04350033711907031,1.207237900037786,0.017453467206924866,0.8834737236154954,-0.04212502971390919,0.8721226724563822,True,True,False
