panel,book,cost_bps,chooser,pick_lam,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_pass4b,pick_is_undamped,und_OOS_CAGR,und_OOS_Sharpe,und_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_undamped_OOS_Sharpe,beats_base_OOS_Sharpe,beats_spy_OOS_Sharpe
B136,CAP2,10.0,C_ISCALMAR,1.0,0.5,0.0853114429106887,1.1620544590827007,-0.1290622869817425,False,True,0.11650054279398914,1.0935817708519633,-0.17096216935248343,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,True
B136,CAP2,25.0,C_ISSHARPE,0.1,0.5,0.09343762280145773,1.1865832135166787,-0.14771840706295536,False,False,0.1084951278667623,1.025005402259087,-0.17934700448983998,0.08067032795807405,1.1252650404776137,-0.12017613157393436,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAP2,25.0,C_ISCALMAR,0.1,0.5,0.09343762280145773,1.1865832135166787,-0.14771840706295536,False,False,0.1084951278667623,1.025005402259087,-0.17934700448983998,0.08067032795807405,1.1252650404776137,-0.12017613157393436,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAP2,50.0,C_ISSHARPE,0.1,0.5,0.09079405809738317,1.1553011207799826,-0.14819625998345898,False,False,0.09527458603872074,0.9105523613820905,-0.19314020037155388,0.07230542507214532,1.015704210544606,-0.1306040811360194,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAP2,50.0,C_ISCALMAR,0.1,0.5,0.09079405809738317,1.1553011207799826,-0.14819625998345898,False,False,0.09527458603872074,0.9105523613820905,-0.19314020037155388,0.07230542507214532,1.015704210544606,-0.1306040811360194,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAND,0.0,C_ISSHARPE,0.1,0.5,0.09758513178440942,1.2261827152400944,-0.14743633300913273,False,False,0.1284803355432811,1.1445513632064948,-0.17966599081688406,0.08909830095220173,1.2344918100652036,-0.11596663466880086,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,True
B136,CAND,0.0,C_ISCALMAR,1.0,0.5,0.09154555069735792,1.2191204541480418,-0.12519670218371892,False,True,0.1284803355432811,1.1445513632064948,-0.17966599081688406,0.08909830095220173,1.2344918100652036,-0.11596663466880086,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,True
B136,CAND,10.0,C_ISSHARPE,0.1,0.5,0.09651363159573201,1.2136742690711713,-0.147638884771935,False,False,0.12288503690062824,1.0994092638888788,-0.18112275422094581,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAND,10.0,C_ISCALMAR,1.0,0.5,0.08778570888213344,1.1721548514993156,-0.1293984583456942,False,True,0.12288503690062824,1.0994092638888788,-0.18112275422094581,0.08571951396765454,1.1908485314346706,-0.11647333102391699,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,True
B136,CAND,25.0,C_ISSHARPE,0.1,0.5,0.09490829165007852,1.1949063609514818,-0.14794264615192332,False,False,0.11454169957378268,1.031598494019004,-0.18330532705368296,0.08067032795807405,1.1252650404776137,-0.12017613157393436,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAND,25.0,C_ISCALMAR,0.1,0.5,0.09490829165007852,1.1949063609514818,-0.14794264615192332,False,False,0.11454169957378268,1.031598494019004,-0.18330532705368296,0.08067032795807405,1.1252650404776137,-0.12017613157393436,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAND,50.0,C_ISSHARPE,0.1,0.5,0.09223781144595189,1.1636136121883036,-0.14844873844829676,False,False,0.10076743616026462,0.9184149237563719,-0.19322822342170298,0.07230542507214532,1.015704210544606,-0.1306040811360194,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
B136,CAND,50.0,C_ISCALMAR,0.1,0.5,0.09223781144595189,1.1636136121883036,-0.14844873844829676,False,False,0.10076743616026462,0.9184149237563719,-0.19322822342170298,0.07230542507214532,1.015704210544606,-0.1306040811360194,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True
