panel,anchor,ladder,chooser,L,frac_of_T,obs_rung,P_pick,RESOLVED
B136,A,GROSS,CH_ISCAGR,1,0.0004982561036372695,0.75,0.998,True
B136,A,GROSS,CH_ISCAGR,2,0.000996512207274539,0.75,0.997,True
B136,A,GROSS,CH_ISCAGR,5,0.002491280518186348,0.75,0.997,True
B136,A,GROSS,CH_ISCAGR,10,0.004982561036372696,0.75,0.999,True
B136,A,GROSS,CH_ISCAGR,21,0.01046337817638266,0.75,0.998,True
B136,A,GROSS,CH_ISCAGR,42,0.02092675635276532,0.75,1.0,True
B136,A,GROSS,CH_ISCAGR,63,0.03139013452914798,0.75,1.0,True
B136,A,GROSS,CH_ISCAGR,126,0.06278026905829596,0.75,1.0,True
B136,A,GROSS,CH_ISCAGR,252,0.12556053811659193,0.75,1.0,True
B136,A,GROSS,CH_ISCAGR,504,0.25112107623318386,0.75,1.0,True
B136,A,GROSS,CH_ISCAGR,1008,0.5022421524663677,0.75,1.0,True
B136,A,GROSS,CH_ISCAGR,T,1.0,0.75,1.0,True
B136,A,GROSS,CH_ISDD,1,0.0004982561036372695,0.3,1.0,True
B136,A,GROSS,CH_ISDD,2,0.000996512207274539,0.3,1.0,True
B136,A,GROSS,CH_ISDD,5,0.002491280518186348,0.3,1.0,True
B136,A,GROSS,CH_ISDD,10,0.004982561036372696,0.3,1.0,True
B136,A,GROSS,CH_ISDD,21,0.01046337817638266,0.3,1.0,True
B136,A,GROSS,CH_ISDD,42,0.02092675635276532,0.3,1.0,True
B136,A,GROSS,CH_ISDD,63,0.03139013452914798,0.3,1.0,True
B136,A,GROSS,CH_ISDD,126,0.06278026905829596,0.3,1.0,True
B136,A,GROSS,CH_ISDD,252,0.12556053811659193,0.3,1.0,True
B136,A,GROSS,CH_ISDD,504,0.25112107623318386,0.3,1.0,True
B136,A,GROSS,CH_ISDD,1008,0.5022421524663677,0.3,1.0,True
B136,A,GROSS,CH_ISDD,T,1.0,0.3,1.0,True
B136,A,CADENCE,CH_ISSHARPE,1,0.0004982561036372695,W,0.451,False
B136,A,CADENCE,CH_ISSHARPE,2,0.000996512207274539,W,0.413,False
B136,A,CADENCE,CH_ISSHARPE,5,0.002491280518186348,W,0.411,False
B136,A,CADENCE,CH_ISSHARPE,10,0.004982561036372696,W,0.435,False
B136,A,CADENCE,CH_ISSHARPE,21,0.01046337817638266,W,0.425,False
B136,A,CADENCE,CH_ISSHARPE,42,0.02092675635276532,W,0.4,False
B136,A,CADENCE,CH_ISSHARPE,63,0.03139013452914798,W,0.389,False
B136,A,CADENCE,CH_ISSHARPE,126,0.06278026905829596,W,0.399,False
B136,A,CADENCE,CH_ISSHARPE,252,0.12556053811659193,W,0.399,False
B136,A,CADENCE,CH_ISSHARPE,504,0.25112107623318386,W,0.588,False
B136,A,CADENCE,CH_ISSHARPE,1008,0.5022421524663677,W,0.723,False
B136,A,CADENCE,CH_ISSHARPE,T,1.0,W,1.0,True
B136,A,CADENCE,CH_ISCAGR,1,0.0004982561036372695,W,0.438,False
B136,A,CADENCE,CH_ISCAGR,2,0.000996512207274539,W,0.408,False
B136,A,CADENCE,CH_ISCAGR,5,0.002491280518186348,W,0.407,False
B136,A,CADENCE,CH_ISCAGR,10,0.004982561036372696,W,0.414,False
B136,A,CADENCE,CH_ISCAGR,21,0.01046337817638266,W,0.404,False
B136,A,CADENCE,CH_ISCAGR,42,0.02092675635276532,W,0.403,False
B136,A,CADENCE,CH_ISCAGR,63,0.03139013452914798,W,0.406,False
B136,A,CADENCE,CH_ISCAGR,126,0.06278026905829596,W,0.394,False
B136,A,CADENCE,CH_ISCAGR,252,0.12556053811659193,W,0.404,False
B136,A,CADENCE,CH_ISCAGR,504,0.25112107623318386,W,0.617,False
B136,A,CADENCE,CH_ISCAGR,1008,0.5022421524663677,W,0.755,False
B136,A,CADENCE,CH_ISCAGR,T,1.0,W,1.0,True
B136,A,CADENCE,CH_ISDD,1,0.0004982561036372695,D,0.168,False
B136,A,CADENCE,CH_ISDD,2,0.000996512207274539,D,0.183,False
B136,A,CADENCE,CH_ISDD,5,0.002491280518186348,D,0.186,False
B136,A,CADENCE,CH_ISDD,10,0.004982561036372696,D,0.215,False
B136,A,CADENCE,CH_ISDD,21,0.01046337817638266,D,0.208,False
B136,A,CADENCE,CH_ISDD,42,0.02092675635276532,D,0.333,False
B136,A,CADENCE,CH_ISDD,63,0.03139013452914798,D,0.434,False
B136,A,CADENCE,CH_ISDD,126,0.06278026905829596,D,0.544,False
B136,A,CADENCE,CH_ISDD,252,0.12556053811659193,D,0.681,False
B136,A,CADENCE,CH_ISDD,504,0.25112107623318386,D,0.784,False
B136,A,CADENCE,CH_ISDD,1008,0.5022421524663677,D,0.88,False
B136,A,CADENCE,CH_ISDD,T,1.0,D,1.0,True
B136,B,N,CH_ISSHARPE,1,0.0004982561036372695,5,0.453,False
B136,B,N,CH_ISSHARPE,2,0.000996512207274539,5,0.432,False
B136,B,N,CH_ISSHARPE,5,0.002491280518186348,5,0.454,False
B136,B,N,CH_ISSHARPE,10,0.004982561036372696,5,0.463,False
B136,B,N,CH_ISSHARPE,21,0.01046337817638266,5,0.506,False
B136,B,N,CH_ISSHARPE,42,0.02092675635276532,5,0.456,False
B136,B,N,CH_ISSHARPE,63,0.03139013452914798,5,0.447,False
B136,B,N,CH_ISSHARPE,126,0.06278026905829596,5,0.413,False
B136,B,N,CH_ISSHARPE,252,0.12556053811659193,5,0.359,False
B136,B,N,CH_ISSHARPE,504,0.25112107623318386,5,0.346,False
B136,B,N,CH_ISSHARPE,1008,0.5022421524663677,5,0.094,False
B136,B,N,CH_ISSHARPE,T,1.0,5,1.0,True
B136,B,N,CH_ISCAGR,1,0.0004982561036372695,5,0.893,False
B136,B,N,CH_ISCAGR,2,0.000996512207274539,5,0.9,True
B136,B,N,CH_ISCAGR,5,0.002491280518186348,5,0.907,True
B136,B,N,CH_ISCAGR,10,0.004982561036372696,5,0.911,True
B136,B,N,CH_ISCAGR,21,0.01046337817638266,5,0.935,True
B136,B,N,CH_ISCAGR,42,0.02092675635276532,5,0.933,True
B136,B,N,CH_ISCAGR,63,0.03139013452914798,5,0.914,True
B136,B,N,CH_ISCAGR,126,0.06278026905829596,5,0.926,True
B136,B,N,CH_ISCAGR,252,0.12556053811659193,5,0.919,True
B136,B,N,CH_ISCAGR,504,0.25112107623318386,5,0.928,True
B136,B,N,CH_ISCAGR,1008,0.5022421524663677,5,1.0,True
B136,B,N,CH_ISCAGR,T,1.0,5,1.0,True
B136,B,N,CH_ISDD,1,0.0004982561036372695,40,0.374,False
B136,B,N,CH_ISDD,2,0.000996512207274539,40,0.386,False
B136,B,N,CH_ISDD,5,0.002491280518186348,40,0.412,False
B136,B,N,CH_ISDD,10,0.004982561036372696,40,0.369,False
B136,B,N,CH_ISDD,21,0.01046337817638266,40,0.381,False
B136,B,N,CH_ISDD,42,0.02092675635276532,40,0.32,False
B136,B,N,CH_ISDD,63,0.03139013452914798,40,0.287,False
B136,B,N,CH_ISDD,126,0.06278026905829596,40,0.272,False
B136,B,N,CH_ISDD,252,0.12556053811659193,40,0.348,False
B136,B,N,CH_ISDD,504,0.25112107623318386,40,0.667,False
B136,B,N,CH_ISDD,1008,0.5022421524663677,40,0.815,False
B136,B,N,CH_ISDD,T,1.0,40,1.0,True
B136,B,H,CH_ISSHARPE,1,0.0004982561036372695,63,0.523,False
B136,B,H,CH_ISSHARPE,2,0.000996512207274539,63,0.547,False
B136,B,H,CH_ISSHARPE,5,0.002491280518186348,63,0.516,False
B136,B,H,CH_ISSHARPE,10,0.004982561036372696,63,0.535,False
B136,B,H,CH_ISSHARPE,21,0.01046337817638266,63,0.514,False
B136,B,H,CH_ISSHARPE,42,0.02092675635276532,63,0.593,False
B136,B,H,CH_ISSHARPE,63,0.03139013452914798,63,0.564,False
B136,B,H,CH_ISSHARPE,126,0.06278026905829596,63,0.644,False
B136,B,H,CH_ISSHARPE,252,0.12556053811659193,63,0.471,False
B136,B,H,CH_ISSHARPE,504,0.25112107623318386,63,0.292,False
B136,B,H,CH_ISSHARPE,1008,0.5022421524663677,63,0.019,False
B136,B,H,CH_ISSHARPE,T,1.0,63,1.0,True
B136,B,H,CH_ISCAGR,1,0.0004982561036372695,21,0.473,False
B136,B,H,CH_ISCAGR,2,0.000996512207274539,21,0.497,False
B136,B,H,CH_ISCAGR,5,0.002491280518186348,21,0.492,False
B136,B,H,CH_ISCAGR,10,0.004982561036372696,21,0.448,False
B136,B,H,CH_ISCAGR,21,0.01046337817638266,21,0.479,False
B136,B,H,CH_ISCAGR,42,0.02092675635276532,21,0.471,False
B136,B,H,CH_ISCAGR,63,0.03139013452914798,21,0.49,False
B136,B,H,CH_ISCAGR,126,0.06278026905829596,21,0.447,False
B136,B,H,CH_ISCAGR,252,0.12556053811659193,21,0.525,False
B136,B,H,CH_ISCAGR,504,0.25112107623318386,21,0.761,False
B136,B,H,CH_ISCAGR,1008,0.5022421524663677,21,0.996,True
B136,B,H,CH_ISCAGR,T,1.0,21,1.0,True
B136,B,H,CH_ISDD,1,0.0004982561036372695,63,0.34,False
B136,B,H,CH_ISDD,2,0.000996512207274539,63,0.369,False
B136,B,H,CH_ISDD,5,0.002491280518186348,63,0.395,False
B136,B,H,CH_ISDD,10,0.004982561036372696,63,0.467,False
B136,B,H,CH_ISDD,21,0.01046337817638266,63,0.477,False
B136,B,H,CH_ISDD,42,0.02092675635276532,63,0.548,False
B136,B,H,CH_ISDD,63,0.03139013452914798,63,0.614,False
B136,B,H,CH_ISDD,126,0.06278026905829596,63,0.735,False
B136,B,H,CH_ISDD,252,0.12556053811659193,63,0.845,False
B136,B,H,CH_ISDD,504,0.25112107623318386,63,0.891,False
B136,B,H,CH_ISDD,1008,0.5022421524663677,63,0.961,True
B136,B,H,CH_ISDD,T,1.0,63,1.0,True
B136,B,GROSS,CH_ISSHARPE,1,0.0004982561036372695,0.75,0.887,False
B136,B,GROSS,CH_ISSHARPE,2,0.000996512207274539,0.75,0.913,True
B136,B,GROSS,CH_ISSHARPE,5,0.002491280518186348,0.75,0.94,True
B136,B,GROSS,CH_ISSHARPE,10,0.004982561036372696,0.75,0.952,True
B136,B,GROSS,CH_ISSHARPE,21,0.01046337817638266,0.75,0.959,True
B136,B,GROSS,CH_ISSHARPE,42,0.02092675635276532,0.75,0.98,True
B136,B,GROSS,CH_ISSHARPE,63,0.03139013452914798,0.75,0.986,True
B136,B,GROSS,CH_ISSHARPE,126,0.06278026905829596,0.75,0.998,True
B136,B,GROSS,CH_ISSHARPE,252,0.12556053811659193,0.75,0.999,True
B136,B,GROSS,CH_ISSHARPE,504,0.25112107623318386,0.75,1.0,True
B136,B,GROSS,CH_ISSHARPE,1008,0.5022421524663677,0.75,1.0,True
B136,B,GROSS,CH_ISSHARPE,T,1.0,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,1,0.0004982561036372695,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,2,0.000996512207274539,0.75,0.999,True
B136,B,GROSS,CH_ISCAGR,5,0.002491280518186348,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,10,0.004982561036372696,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,21,0.01046337817638266,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,42,0.02092675635276532,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,63,0.03139013452914798,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,126,0.06278026905829596,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,252,0.12556053811659193,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,504,0.25112107623318386,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,1008,0.5022421524663677,0.75,1.0,True
B136,B,GROSS,CH_ISCAGR,T,1.0,0.75,1.0,True
B136,B,GROSS,CH_ISDD,1,0.0004982561036372695,0.3,1.0,True
B136,B,GROSS,CH_ISDD,2,0.000996512207274539,0.3,1.0,True
B136,B,GROSS,CH_ISDD,5,0.002491280518186348,0.3,1.0,True
B136,B,GROSS,CH_ISDD,10,0.004982561036372696,0.3,1.0,True
B136,B,GROSS,CH_ISDD,21,0.01046337817638266,0.3,1.0,True
B136,B,GROSS,CH_ISDD,42,0.02092675635276532,0.3,1.0,True
B136,B,GROSS,CH_ISDD,63,0.03139013452914798,0.3,1.0,True
B136,B,GROSS,CH_ISDD,126,0.06278026905829596,0.3,1.0,True
B136,B,GROSS,CH_ISDD,252,0.12556053811659193,0.3,1.0,True
B136,B,GROSS,CH_ISDD,504,0.25112107623318386,0.3,1.0,True
B136,B,GROSS,CH_ISDD,1008,0.5022421524663677,0.3,1.0,True
B136,B,GROSS,CH_ISDD,T,1.0,0.3,1.0,True
B136,B,CADENCE,CH_ISSHARPE,1,0.0004982561036372695,D,0.335,False
B136,B,CADENCE,CH_ISSHARPE,2,0.000996512207274539,D,0.383,False
B136,B,CADENCE,CH_ISSHARPE,5,0.002491280518186348,D,0.363,False
B136,B,CADENCE,CH_ISSHARPE,10,0.004982561036372696,D,0.386,False
B136,B,CADENCE,CH_ISSHARPE,21,0.01046337817638266,D,0.368,False
B136,B,CADENCE,CH_ISSHARPE,42,0.02092675635276532,D,0.321,False
B136,B,CADENCE,CH_ISSHARPE,63,0.03139013452914798,D,0.326,False
B136,B,CADENCE,CH_ISSHARPE,126,0.06278026905829596,D,0.275,False
B136,B,CADENCE,CH_ISSHARPE,252,0.12556053811659193,D,0.271,False
B136,B,CADENCE,CH_ISSHARPE,504,0.25112107623318386,D,0.14,False
B136,B,CADENCE,CH_ISSHARPE,1008,0.5022421524663677,D,0.091,False
B136,B,CADENCE,CH_ISSHARPE,T,1.0,D,1.0,True
B136,B,CADENCE,CH_ISCAGR,1,0.0004982561036372695,D,0.397,False
B136,B,CADENCE,CH_ISCAGR,2,0.000996512207274539,D,0.409,False
B136,B,CADENCE,CH_ISCAGR,5,0.002491280518186348,D,0.413,False
B136,B,CADENCE,CH_ISCAGR,10,0.004982561036372696,D,0.398,False
B136,B,CADENCE,CH_ISCAGR,21,0.01046337817638266,D,0.36,False
B136,B,CADENCE,CH_ISCAGR,42,0.02092675635276532,D,0.342,False
B136,B,CADENCE,CH_ISCAGR,63,0.03139013452914798,D,0.312,False
B136,B,CADENCE,CH_ISCAGR,126,0.06278026905829596,D,0.278,False
B136,B,CADENCE,CH_ISCAGR,252,0.12556053811659193,D,0.319,False
B136,B,CADENCE,CH_ISCAGR,504,0.25112107623318386,D,0.173,False
B136,B,CADENCE,CH_ISCAGR,1008,0.5022421524663677,D,0.15,False
B136,B,CADENCE,CH_ISCAGR,T,1.0,D,1.0,True
B136,B,CADENCE,CH_ISDD,1,0.0004982561036372695,W,0.223,False
B136,B,CADENCE,CH_ISDD,2,0.000996512207274539,W,0.238,False
B136,B,CADENCE,CH_ISDD,5,0.002491280518186348,W,0.21,False
B136,B,CADENCE,CH_ISDD,10,0.004982561036372696,W,0.178,False
B136,B,CADENCE,CH_ISDD,21,0.01046337817638266,W,0.249,False
B136,B,CADENCE,CH_ISDD,42,0.02092675635276532,W,0.298,False
B136,B,CADENCE,CH_ISDD,63,0.03139013452914798,W,0.3,False
B136,B,CADENCE,CH_ISDD,126,0.06278026905829596,W,0.452,False
B136,B,CADENCE,CH_ISDD,252,0.12556053811659193,W,0.581,False
B136,B,CADENCE,CH_ISDD,504,0.25112107623318386,W,0.737,False
B136,B,CADENCE,CH_ISDD,1008,0.5022421524663677,W,0.836,False
B136,B,CADENCE,CH_ISDD,T,1.0,W,1.0,True
SMALL,A,N,CH_ISSHARPE,1,0.0006657789613848203,25,0.541,False
SMALL,A,N,CH_ISSHARPE,2,0.0013315579227696406,25,0.564,False
SMALL,A,N,CH_ISSHARPE,5,0.003328894806924101,25,0.598,False
SMALL,A,N,CH_ISSHARPE,10,0.006657789613848202,25,0.624,False
SMALL,A,N,CH_ISSHARPE,21,0.013981358189081226,25,0.605,False
SMALL,A,N,CH_ISSHARPE,42,0.02796271637816245,25,0.675,False
SMALL,A,N,CH_ISSHARPE,63,0.041944074567243674,25,0.626,False
SMALL,A,N,CH_ISSHARPE,126,0.08388814913448735,25,0.677,False
SMALL,A,N,CH_ISSHARPE,252,0.1677762982689747,25,0.916,True
SMALL,A,N,CH_ISSHARPE,504,0.3355525965379494,25,0.991,True
SMALL,A,N,CH_ISSHARPE,1008,0.6711051930758988,25,1.0,True
SMALL,A,N,CH_ISSHARPE,T,1.0,25,1.0,True
SMALL,A,N,CH_ISCAGR,1,0.0006657789613848203,25,0.395,False
SMALL,A,N,CH_ISCAGR,2,0.0013315579227696406,25,0.396,False
SMALL,A,N,CH_ISCAGR,5,0.003328894806924101,25,0.399,False
SMALL,A,N,CH_ISCAGR,10,0.006657789613848202,25,0.427,False
SMALL,A,N,CH_ISCAGR,21,0.013981358189081226,25,0.418,False
SMALL,A,N,CH_ISCAGR,42,0.02796271637816245,25,0.462,False
SMALL,A,N,CH_ISCAGR,63,0.041944074567243674,25,0.453,False
SMALL,A,N,CH_ISCAGR,126,0.08388814913448735,25,0.476,False
SMALL,A,N,CH_ISCAGR,252,0.1677762982689747,25,0.604,False
SMALL,A,N,CH_ISCAGR,504,0.3355525965379494,25,0.463,False
SMALL,A,N,CH_ISCAGR,1008,0.6711051930758988,25,0.466,False
SMALL,A,N,CH_ISCAGR,T,1.0,25,1.0,True
SMALL,A,N,CH_ISDD,1,0.0006657789613848203,40,0.572,False
SMALL,A,N,CH_ISDD,2,0.0013315579227696406,40,0.63,False
SMALL,A,N,CH_ISDD,5,0.003328894806924101,40,0.631,False
SMALL,A,N,CH_ISDD,10,0.006657789613848202,40,0.677,False
SMALL,A,N,CH_ISDD,21,0.013981358189081226,40,0.749,False
SMALL,A,N,CH_ISDD,42,0.02796271637816245,40,0.761,False
SMALL,A,N,CH_ISDD,63,0.041944074567243674,40,0.727,False
SMALL,A,N,CH_ISDD,126,0.08388814913448735,40,0.715,False
SMALL,A,N,CH_ISDD,252,0.1677762982689747,40,0.811,False
SMALL,A,N,CH_ISDD,504,0.3355525965379494,40,0.822,False
SMALL,A,N,CH_ISDD,1008,0.6711051930758988,40,0.705,False
SMALL,A,N,CH_ISDD,T,1.0,40,1.0,True
SMALL,A,H,CH_ISSHARPE,1,0.0006657789613848203,252,0.739,False
SMALL,A,H,CH_ISSHARPE,2,0.0013315579227696406,252,0.741,False
SMALL,A,H,CH_ISSHARPE,5,0.003328894806924101,252,0.748,False
SMALL,A,H,CH_ISSHARPE,10,0.006657789613848202,252,0.743,False
SMALL,A,H,CH_ISSHARPE,21,0.013981358189081226,252,0.728,False
SMALL,A,H,CH_ISSHARPE,42,0.02796271637816245,252,0.694,False
SMALL,A,H,CH_ISSHARPE,63,0.041944074567243674,252,0.675,False
SMALL,A,H,CH_ISSHARPE,126,0.08388814913448735,252,0.59,False
SMALL,A,H,CH_ISSHARPE,252,0.1677762982689747,252,0.669,False
SMALL,A,H,CH_ISSHARPE,504,0.3355525965379494,252,0.681,False
SMALL,A,H,CH_ISSHARPE,1008,0.6711051930758988,252,0.497,False
SMALL,A,H,CH_ISSHARPE,T,1.0,252,1.0,True
SMALL,A,H,CH_ISCAGR,1,0.0006657789613848203,252,0.854,False
SMALL,A,H,CH_ISCAGR,2,0.0013315579227696406,252,0.846,False
SMALL,A,H,CH_ISCAGR,5,0.003328894806924101,252,0.85,False
SMALL,A,H,CH_ISCAGR,10,0.006657789613848202,252,0.846,False
SMALL,A,H,CH_ISCAGR,21,0.013981358189081226,252,0.818,False
SMALL,A,H,CH_ISCAGR,42,0.02796271637816245,252,0.798,False
SMALL,A,H,CH_ISCAGR,63,0.041944074567243674,252,0.782,False
SMALL,A,H,CH_ISCAGR,126,0.08388814913448735,252,0.713,False
SMALL,A,H,CH_ISCAGR,252,0.1677762982689747,252,0.785,False
SMALL,A,H,CH_ISCAGR,504,0.3355525965379494,252,0.751,False
SMALL,A,H,CH_ISCAGR,1008,0.6711051930758988,252,0.689,False
SMALL,A,H,CH_ISCAGR,T,1.0,252,1.0,True
SMALL,A,H,CH_ISDD,1,0.0006657789613848203,21,0.315,False
SMALL,A,H,CH_ISDD,2,0.0013315579227696406,21,0.293,False
SMALL,A,H,CH_ISDD,5,0.003328894806924101,21,0.288,False
SMALL,A,H,CH_ISDD,10,0.006657789613848202,21,0.243,False
SMALL,A,H,CH_ISDD,21,0.013981358189081226,21,0.203,False
SMALL,A,H,CH_ISDD,42,0.02796271637816245,21,0.22,False
SMALL,A,H,CH_ISDD,63,0.041944074567243674,21,0.303,False
SMALL,A,H,CH_ISDD,126,0.08388814913448735,21,0.362,False
SMALL,A,H,CH_ISDD,252,0.1677762982689747,21,0.34,False
SMALL,A,H,CH_ISDD,504,0.3355525965379494,21,0.255,False
SMALL,A,H,CH_ISDD,1008,0.6711051930758988,21,0.281,False
SMALL,A,H,CH_ISDD,T,1.0,21,1.0,True
SMALL,A,GROSS,CH_ISSHARPE,1,0.0006657789613848203,0.75,0.68,False
SMALL,A,GROSS,CH_ISSHARPE,2,0.0013315579227696406,0.75,0.675,False
SMALL,A,GROSS,CH_ISSHARPE,5,0.003328894806924101,0.75,0.712,False
SMALL,A,GROSS,CH_ISSHARPE,10,0.006657789613848202,0.75,0.689,False
SMALL,A,GROSS,CH_ISSHARPE,21,0.013981358189081226,0.75,0.707,False
SMALL,A,GROSS,CH_ISSHARPE,42,0.02796271637816245,0.75,0.768,False
SMALL,A,GROSS,CH_ISSHARPE,63,0.041944074567243674,0.75,0.823,False
SMALL,A,GROSS,CH_ISSHARPE,126,0.08388814913448735,0.75,0.887,False
SMALL,A,GROSS,CH_ISSHARPE,252,0.1677762982689747,0.75,0.923,True
SMALL,A,GROSS,CH_ISSHARPE,504,0.3355525965379494,0.75,0.995,True
SMALL,A,GROSS,CH_ISSHARPE,1008,0.6711051930758988,0.75,0.996,True
SMALL,A,GROSS,CH_ISSHARPE,T,1.0,0.75,1.0,True
SMALL,A,GROSS,CH_ISCAGR,1,0.0006657789613848203,0.75,0.851,False
SMALL,A,GROSS,CH_ISCAGR,2,0.0013315579227696406,0.75,0.881,False
SMALL,A,GROSS,CH_ISCAGR,5,0.003328894806924101,0.75,0.877,False
SMALL,A,GROSS,CH_ISCAGR,10,0.006657789613848202,0.75,0.884,False
SMALL,A,GROSS,CH_ISCAGR,21,0.013981358189081226,0.75,0.896,False
SMALL,A,GROSS,CH_ISCAGR,42,0.02796271637816245,0.75,0.922,True
SMALL,A,GROSS,CH_ISCAGR,63,0.041944074567243674,0.75,0.924,True
SMALL,A,GROSS,CH_ISCAGR,126,0.08388814913448735,0.75,0.915,True
SMALL,A,GROSS,CH_ISCAGR,252,0.1677762982689747,0.75,0.933,True
SMALL,A,GROSS,CH_ISCAGR,504,0.3355525965379494,0.75,0.964,True
SMALL,A,GROSS,CH_ISCAGR,1008,0.6711051930758988,0.75,1.0,True
SMALL,A,GROSS,CH_ISCAGR,T,1.0,0.75,1.0,True
SMALL,A,GROSS,CH_ISDD,1,0.0006657789613848203,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,2,0.0013315579227696406,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,5,0.003328894806924101,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,10,0.006657789613848202,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,21,0.013981358189081226,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,42,0.02796271637816245,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,63,0.041944074567243674,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,126,0.08388814913448735,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,252,0.1677762982689747,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,504,0.3355525965379494,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,1008,0.6711051930758988,0.3,1.0,True
SMALL,A,GROSS,CH_ISDD,T,1.0,0.3,1.0,True
SMALL,A,CADENCE,CH_ISSHARPE,1,0.0006657789613848203,M,0.459,False
SMALL,A,CADENCE,CH_ISSHARPE,2,0.0013315579227696406,M,0.44,False
SMALL,A,CADENCE,CH_ISSHARPE,5,0.003328894806924101,M,0.444,False
SMALL,A,CADENCE,CH_ISSHARPE,10,0.006657789613848202,M,0.421,False
SMALL,A,CADENCE,CH_ISSHARPE,21,0.013981358189081226,M,0.399,False
SMALL,A,CADENCE,CH_ISSHARPE,42,0.02796271637816245,M,0.419,False
SMALL,A,CADENCE,CH_ISSHARPE,63,0.041944074567243674,M,0.418,False
SMALL,A,CADENCE,CH_ISSHARPE,126,0.08388814913448735,M,0.406,False
SMALL,A,CADENCE,CH_ISSHARPE,252,0.1677762982689747,M,0.501,False
SMALL,A,CADENCE,CH_ISSHARPE,504,0.3355525965379494,M,0.702,False
SMALL,A,CADENCE,CH_ISSHARPE,1008,0.6711051930758988,M,0.683,False
SMALL,A,CADENCE,CH_ISSHARPE,T,1.0,M,1.0,True
SMALL,A,CADENCE,CH_ISCAGR,1,0.0006657789613848203,D,0.331,False
SMALL,A,CADENCE,CH_ISCAGR,2,0.0013315579227696406,D,0.337,False
SMALL,A,CADENCE,CH_ISCAGR,5,0.003328894806924101,D,0.331,False
SMALL,A,CADENCE,CH_ISCAGR,10,0.006657789613848202,D,0.317,False
SMALL,A,CADENCE,CH_ISCAGR,21,0.013981358189081226,D,0.322,False
SMALL,A,CADENCE,CH_ISCAGR,42,0.02796271637816245,D,0.291,False
SMALL,A,CADENCE,CH_ISCAGR,63,0.041944074567243674,D,0.245,False
SMALL,A,CADENCE,CH_ISCAGR,126,0.08388814913448735,D,0.195,False
SMALL,A,CADENCE,CH_ISCAGR,252,0.1677762982689747,D,0.199,False
SMALL,A,CADENCE,CH_ISCAGR,504,0.3355525965379494,D,0.051,False
SMALL,A,CADENCE,CH_ISCAGR,1008,0.6711051930758988,D,0.025,False
SMALL,A,CADENCE,CH_ISCAGR,T,1.0,D,1.0,True
SMALL,A,CADENCE,CH_ISDD,1,0.0006657789613848203,D,0.167,False
SMALL,A,CADENCE,CH_ISDD,2,0.0013315579227696406,D,0.155,False
SMALL,A,CADENCE,CH_ISDD,5,0.003328894806924101,D,0.194,False
SMALL,A,CADENCE,CH_ISDD,10,0.006657789613848202,D,0.226,False
SMALL,A,CADENCE,CH_ISDD,21,0.013981358189081226,D,0.245,False
SMALL,A,CADENCE,CH_ISDD,42,0.02796271637816245,D,0.285,False
SMALL,A,CADENCE,CH_ISDD,63,0.041944074567243674,D,0.347,False
SMALL,A,CADENCE,CH_ISDD,126,0.08388814913448735,D,0.405,False
SMALL,A,CADENCE,CH_ISDD,252,0.1677762982689747,D,0.281,False
SMALL,A,CADENCE,CH_ISDD,504,0.3355525965379494,D,0.13,False
SMALL,A,CADENCE,CH_ISDD,1008,0.6711051930758988,D,0.075,False
SMALL,A,CADENCE,CH_ISDD,T,1.0,D,1.0,True
SMALL,B,N,CH_ISSHARPE,1,0.0006657789613848203,8,0.295,False
SMALL,B,N,CH_ISSHARPE,2,0.0013315579227696406,8,0.296,False
SMALL,B,N,CH_ISSHARPE,5,0.003328894806924101,8,0.298,False
SMALL,B,N,CH_ISSHARPE,10,0.006657789613848202,8,0.325,False
SMALL,B,N,CH_ISSHARPE,21,0.013981358189081226,8,0.336,False
SMALL,B,N,CH_ISSHARPE,42,0.02796271637816245,8,0.389,False
SMALL,B,N,CH_ISSHARPE,63,0.041944074567243674,8,0.362,False
SMALL,B,N,CH_ISSHARPE,126,0.08388814913448735,8,0.362,False
SMALL,B,N,CH_ISSHARPE,252,0.1677762982689747,8,0.33,False
SMALL,B,N,CH_ISSHARPE,504,0.3355525965379494,8,0.254,False
SMALL,B,N,CH_ISSHARPE,1008,0.6711051930758988,8,0.65,False
