panel,conv,p,cost_bps,chooser,pick_book,pick_gross,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR
U56,CLIP5,1.5,50.0,C_ISSHARPE,CAP2,0.75,False,0.11100454684280181,1.1716887260428184,-0.14956787434805252,1.1813563662481579,0.08698544209639403,0.8831406547160487,0.15454794790057602
U56,CLIP5,1.5,50.0,C_ISCALMAR,CAND,0.75,False,0.11675945789582465,1.0615569065010497,-0.17696750863817157,1.1813563662481579,0.08698544209639403,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,0.0,C_ISSHARPE,CAP2,0.75,True,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,0.0,C_ISCALMAR,CAND,0.75,True,0.14353853330986377,1.2803390722324455,-0.17274816551070737,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,10.0,C_ISSHARPE,CAP2,0.75,True,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,10.0,C_ISCALMAR,CAND,0.75,True,0.13852464950781207,1.2397071765466101,-0.17392304314971785,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,25.0,C_ISSHARPE,CAP2,0.75,True,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.2471042446353333,0.09219507341635946,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,25.0,C_ISCALMAR,CAND,0.75,True,0.13104300062203,1.1786655678511138,-0.1756836938565105,1.2471042446353333,0.09219507341635946,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,50.0,C_ISSHARPE,CAP2,0.75,False,0.1120723488705766,1.181260845927782,-0.14985301432639275,1.1856242391281901,0.08732952292477725,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.0,50.0,C_ISCALMAR,CAND,0.75,False,0.11867736655768191,1.0767540132346374,-0.17861367175230713,1.1856242391281901,0.08732952292477725,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,0.0,C_ISSHARPE,CAP2,0.75,True,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,0.0,C_ISCALMAR,CAND,0.75,True,0.14353853330986377,1.2803390722324455,-0.17274816551070737,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,10.0,C_ISSHARPE,CAP2,0.75,True,0.12753525098929175,1.3300079639564932,-0.1481232936644673,1.2835956360995897,0.09509653943190677,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,10.0,C_ISCALMAR,CAND,0.75,True,0.1382628707479836,1.2376204590926585,-0.17386685276241376,1.2835956360995897,0.09509653943190677,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,25.0,C_ISSHARPE,CAP2,0.75,True,0.1213320112450278,1.2708894815916785,-0.14883298294839453,1.2462549310039106,0.0921253507721358,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,25.0,C_ISCALMAR,CAP2,0.75,True,0.1213320112450278,1.2708894815916785,-0.14883298294839453,1.2462549310039106,0.0921253507721358,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,50.0,C_ISSHARPE,CAP2,0.75,False,0.11106641702696107,1.1721113058002846,-0.1500153054796285,1.1839268894237736,0.08719072011255569,0.8831406547160487,0.15454794790057602
U56,CAUSAL,0.5,50.0,C_ISCALMAR,CAP2,0.75,False,0.11106641702696107,1.1721113058002846,-0.1500153054796285,1.1839268894237736,0.08719072011255569,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,0.0,C_ISSHARPE,CAP2,0.75,True,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,0.0,C_ISCALMAR,CAND,0.75,True,0.14353853330986377,1.2803390722324455,-0.17274816551070737,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,10.0,C_ISSHARPE,CAP2,0.75,True,0.12747309077382507,1.3294525837754116,-0.14808635348564614,1.283200779576221,0.09506452876974447,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,10.0,C_ISCALMAR,CAND,0.75,True,0.13809943892796328,1.2363430059031675,-0.17374804963553292,1.283200779576221,0.09506452876974447,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,25.0,C_ISSHARPE,CAP2,0.75,True,0.1211775046609811,1.2695015773067422,-0.14874065955650118,1.2452669966294554,0.09204554072779247,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,25.0,C_ISCALMAR,CAP2,0.75,True,0.1211775046609811,1.2695015773067422,-0.14874065955650118,1.2452669966294554,0.09204554072779247,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,50.0,C_ISSHARPE,CAP2,0.75,False,0.11076036188831773,1.1693359870057891,-0.14983074888069103,1.181948621805908,0.08703181954580352,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.0,50.0,C_ISCALMAR,CAP2,0.75,False,0.11076036188831773,1.1693359870057891,-0.14983074888069103,1.181948621805908,0.08703181954580352,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,0.0,C_ISSHARPE,CAP2,0.75,True,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,0.0,C_ISCALMAR,CAND,0.75,True,0.14353853330986377,1.2803390722324455,-0.17274816551070737,1.3084634507178121,0.09708168179295829,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,10.0,C_ISSHARPE,CAP2,0.75,True,0.12743292750857238,1.3290813384130309,-0.14803662769992032,1.282879350737915,0.09503860002609033,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,10.0,C_ISCALMAR,CAND,0.75,True,0.1379827898827637,1.2354504444860512,-0.17360368209662613,1.282879350737915,0.09503860002609033,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,25.0,C_ISSHARPE,CAP2,0.75,True,0.12107763340992772,1.2685691813794238,-0.14861637679994144,1.2444601487468496,0.09198088406907035,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,25.0,C_ISCALMAR,CAP2,0.75,True,0.12107763340992772,1.2685691813794238,-0.14861637679994144,1.2444601487468496,0.09198088406907035,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,50.0,C_ISSHARPE,CAP2,0.75,False,0.11056239680220226,1.1674586731488015,-0.14958228905665794,1.1803249670558207,0.08690305508749496,0.8831406547160487,0.15454794790057602
U56,CAUSAL,1.5,50.0,C_ISCALMAR,CAP2,0.75,False,0.11056239680220226,1.1674586731488015,-0.14958228905665794,1.1803249670558207,0.08690305508749496,0.8831406547160487,0.15454794790057602
B136,RAW,0.0,0.0,C_ISSHARPE,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,0.0,0.0,C_ISCALMAR,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,0.0,10.0,C_ISSHARPE,CAP2,0.75,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,RAW,0.0,10.0,C_ISCALMAR,CAP2,0.75,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,RAW,0.0,25.0,C_ISSHARPE,CAP2,0.75,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.057138821217919,0.07507655272231117,0.8736721309012504,0.15257181383948715
B136,RAW,0.0,25.0,C_ISCALMAR,CAP2,0.75,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.057138821217919,0.07507655272231117,0.8736721309012504,0.15257181383948715
B136,RAW,0.0,50.0,C_ISSHARPE,CAP2,0.75,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9827932668211912,0.06943916638398329,0.8736721309012504,0.15257181383948715
B136,RAW,0.0,50.0,C_ISCALMAR,CAP2,0.75,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9827932668211912,0.06943916638398329,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,0.0,C_ISSHARPE,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,0.0,C_ISCALMAR,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,10.0,C_ISSHARPE,CAP2,0.75,True,0.11649368689666217,1.093612173254039,-0.170542817010093,1.1017180294998274,0.07847588394976124,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,10.0,C_ISCALMAR,CAP2,0.75,True,0.11649368689666217,1.093612173254039,-0.170542817010093,1.1017180294998274,0.07847588394976124,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,25.0,C_ISSHARPE,CAP2,0.75,True,0.108478416937412,1.0250903104186015,-0.17830834580035448,1.0572198440377056,0.0750841585196853,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,25.0,C_ISCALMAR,CAP2,0.75,True,0.108478416937412,1.0250903104186015,-0.17830834580035448,1.0572198440377056,0.0750841585196853,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,50.0,C_ISSHARPE,CAP2,0.75,False,0.09524257311947326,0.9107368744159898,-0.1910949034891578,0.9829641659582256,0.06945433159143666,0.8736721309012504,0.15257181383948715
B136,RAW,0.5,50.0,C_ISCALMAR,CAP2,0.75,False,0.09524257311947326,0.9107368744159898,-0.1910949034891578,0.9829641659582256,0.06945433159143666,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,0.0,C_ISSHARPE,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,0.0,C_ISCALMAR,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,10.0,C_ISSHARPE,CAP2,0.75,True,0.11650029716787169,1.0936996498618334,-0.17022277107493455,1.1018360852246714,0.07848573785446233,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,10.0,C_ISCALMAR,CAP2,0.75,True,0.11650029716787169,1.0936996498618334,-0.17022277107493455,1.1018360852246714,0.07848573785446233,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,25.0,C_ISSHARPE,CAP2,0.75,True,0.10849496425332417,1.0253146034373184,-0.1775152491498686,1.0575179436106221,0.07510872544997094,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,25.0,C_ISCALMAR,CAP2,0.75,True,0.10849496425332417,1.0253146034373184,-0.1775152491498686,1.0575179436106221,0.07510872544997094,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,50.0,C_ISSHARPE,CAP2,0.75,False,0.0952757355764442,0.9111971611395966,-0.1895318400040843,0.9835695059498912,0.0695032401567135,0.8736721309012504,0.15257181383948715
B136,RAW,1.0,50.0,C_ISCALMAR,CAP2,0.75,False,0.0952757355764442,0.9111971611395966,-0.1895318400040843,0.9835695059498912,0.0695032401567135,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,0.0,C_ISSHARPE,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,0.0,C_ISCALMAR,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,10.0,C_ISSHARPE,CAP2,0.75,True,0.11653119029926051,1.0939822508659254,-0.16991776560528726,1.1021505407438963,0.07851070338398558,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,10.0,C_ISCALMAR,CAP2,0.75,True,0.11653119029926051,1.0939822508659254,-0.16991776560528726,1.1021505407438963,0.07851070338398558,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,25.0,C_ISSHARPE,CAP2,0.75,True,0.10857176636885613,1.0260267240382326,-0.1767590299880184,1.0583067350750988,0.07517095275423857,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,25.0,C_ISCALMAR,CAP2,0.75,True,0.10857176636885613,1.0260267240382326,-0.1767590299880184,1.0583067350750988,0.07517095275423857,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,50.0,C_ISSHARPE,CAP2,0.75,False,0.09542791407463125,0.9126338843532872,-0.18804016045200567,0.9851552713980777,0.06962707545205182,0.8736721309012504,0.15257181383948715
B136,RAW,1.5,50.0,C_ISCALMAR,CAP2,0.75,False,0.09542791407463125,0.9126338843532872,-0.18804016045200567,0.9851552713980777,0.06962707545205182,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,0.0,C_ISSHARPE,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,0.0,C_ISCALMAR,CAP2,0.75,True,0.12186816399359102,1.1392361336091132,-0.1660523318147471,1.1313567037098642,0.08074281555114382,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,10.0,C_ISSHARPE,CAP2,0.75,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,10.0,C_ISCALMAR,CAP2,0.75,True,0.11650054279398914,1.0935817708519633,-0.17096216935248387,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,25.0,C_ISSHARPE,CAP2,0.75,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.057138821217919,0.07507655272231117,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,25.0,C_ISCALMAR,CAP2,0.75,True,0.10849512786676208,1.025005402259087,-0.17934700448984042,1.057138821217919,0.07507655272231117,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,50.0,C_ISSHARPE,CAP2,0.75,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9827932668211912,0.06943916638398329,0.8736721309012504,0.15257181383948715
B136,CLIP5,0.0,50.0,C_ISCALMAR,CAP2,0.75,False,0.09527458603872074,0.9105523613820907,-0.1931402003715541,0.9827932668211912,0.06943916638398329,0.8736721309012504,0.15257181383948715
