panel,book,dial,cost,density,val,is_adopted,pass4b,pass4a,BAR,MARGIN,STEP,thin_ratio,UNIT_STEP,BAR_scaled,scaled_min,bar_agrees,FLIP1,n_grid,med_dv
U56,EWALL,gross,10.0,COARSE,0.75,True,False,False,CAGR,-0.03653843561463707,0.01584849570254354,-2.3054828862257875,0.10565663801695696,H1,-8.824870919864924,False,False,6,0.15000000000000002
U56,EWALL,gross,10.0,COARSE,0.9,False,False,False,CAGR,-0.020597791134849025,0.01584849570254354,-1.2996685314142,0.10565663801695696,H1,-8.034965207855505,False,False,6,0.15000000000000002
U56,EWALL,gross,10.0,FINE,0.15,False,False,False,CAGR,-0.09980661539131827,0.00792424785127177,-12.595090065904515,0.10565663801695696,H1,-25.954381443058452,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.22499999999999998,False,False,False,CAGR,-0.09195009897002512,0.00792424785127177,-11.603637429799468,0.10565663801695696,H1,-24.76677099008419,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.3,False,False,False,CAGR,-0.08407716285395991,0.00792424785127177,-10.610112711260827,0.10565663801695696,H1,-23.621323673595672,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.375,False,False,False,CAGR,-0.07618856607274802,0.00792424785127177,-9.614611695988337,0.10565663801695696,H1,-22.51599630592591,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.45,False,False,False,CAGR,-0.06828507150878135,0.00792424785127177,-8.617230655881393,0.10565663801695696,H1,-21.45209892694319,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.525,False,False,False,CAGR,-0.06036746205694085,0.00792424785127177,-7.618068388314282,0.10565663801695696,H1,-20.42973629543058,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.6,False,False,False,CAGR,-0.05243657580623781,0.00792424785127177,-6.617230655881392,0.10565663801695696,H1,-19.45209892694319,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.675,False,False,False,CAGR,-0.044493265587411596,0.00792424785127177,-5.614825081508629,0.10565663801695696,H1,-18.522635116538364,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.75,True,False,False,CAGR,-0.03653843561463707,0.00792424785127177,-4.610965772451575,0.10565663801695696,H1,-17.64974183972985,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.825,False,False,False,CAGR,-0.02857296146311214,0.00792424785127177,-3.6057632218717686,0.10565663801695696,H1,-16.83117113849186,False,False,11,0.07500000000000001
U56,EWALL,gross,10.0,FINE,0.9,False,False,False,CAGR,-0.020597791134849025,0.00792424785127177,-2.5993370628284,0.10565663801695696,H1,-16.06993041571101,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,COARSE,0.15,False,False,False,CAGR,-0.10042180580928392,0.015203120715120644,-6.605341606569427,0.10135413810080432,H1,-70.91267902632957,False,False,6,0.15000000000000002
U56,EWALL,gross,25.0,COARSE,0.3,False,False,False,CAGR,-0.08531561290432718,0.015203120715120644,-5.611717127226018,0.10135413810080432,H1,-69.67147115109456,False,False,6,0.15000000000000002
U56,EWALL,gross,25.0,COARSE,0.45,False,False,False,CAGR,-0.0701568206577626,0.015203120715120644,-4.6146328752087316,0.10135413810080432,H1,-68.54888452659627,False,False,6,0.15000000000000002
U56,EWALL,gross,25.0,COARSE,0.6,False,False,False,CAGR,-0.05495369994264196,0.015203120715120644,-3.6146328752087316,0.10135413810080432,H1,-67.54888452659627,False,False,6,0.15000000000000002
U56,EWALL,gross,25.0,COARSE,0.75,True,False,False,H1,-0.04736109650531528,0.0007101420885688992,-66.69242292167031,0.0047342805904593286,H1,-66.69242292167031,True,False,6,0.15000000000000002
U56,EWALL,gross,25.0,COARSE,0.9,False,False,False,H1,-0.04686781682943564,0.0007101420885688992,-65.99780182566724,0.0047342805904593286,H1,-65.99780182566724,True,False,6,0.15000000000000002
U56,EWALL,gross,25.0,FINE,0.15,False,False,False,CAGR,-0.10042180580928392,0.007601560357560322,-13.210683213138854,0.10135413810080432,H1,-141.82535805265914,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.22499999999999998,False,False,False,CAGR,-0.09287578579435149,0.007601560357560322,-12.21798965287167,0.10135413810080432,H1,-140.55360410362007,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.3,False,False,False,CAGR,-0.08531561290432718,0.007601560357560322,-11.223434254452036,0.10135413810080432,H1,-139.34294230218913,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.375,False,False,False,CAGR,-0.07774229124473128,0.007601560357560322,-10.227149109907513,0.10135413810080432,H1,-138.19036939637962,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.45,False,False,False,CAGR,-0.0701568206577626,0.007601560357560322,-9.229265750417463,0.10135413810080432,H1,-137.09776905319254,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.525,False,False,False,CAGR,-0.06256023702170585,0.007601560357560322,-8.229920447778198,0.10135413810080432,H1,-136.06534414732906,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.6,False,False,False,CAGR,-0.05495369994264196,0.007601560357560322,-7.229265750417463,0.10135413810080432,H1,-135.09776905319254,False,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.675,False,False,False,H1,-0.04765058838758063,0.0003550710442844496,-134.20015277113797,0.0047342805904593286,H1,-134.20015277113797,True,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.75,True,False,False,H1,-0.04736109650531528,0.0003550710442844496,-133.38484584334063,0.0047342805904593286,H1,-133.38484584334063,True,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.825,False,False,False,H1,-0.04709964981230552,0.0003550710442844496,-132.6485236418594,0.0047342805904593286,H1,-132.6485236418594,True,False,11,0.07500000000000001
U56,EWALL,gross,25.0,FINE,0.9,False,False,False,H1,-0.04686781682943564,0.0003550710442844496,-131.99560365133448,0.0047342805904593286,H1,-131.99560365133448,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,COARSE,0.15,False,False,False,CAGR,-0.08743559472847115,0.028676846160493152,-3.0489961915312493,0.19117897440328774,CAGR,-3.0489961915312493,True,False,6,0.15000000000000002
U56,TOPN,gross,0.0,COARSE,0.3,False,False,False,CAGR,-0.05916518518444511,0.028676846160493152,-2.0631691802271623,0.19117897440328774,CAGR,-2.0631691802271623,True,False,6,0.15000000000000002
U56,TOPN,gross,0.0,COARSE,0.45,False,False,False,CAGR,-0.030679372613686334,0.028676846160493152,-1.0698307771358755,0.19117897440328774,CAGR,-1.0698307771358755,True,False,6,0.15000000000000002
U56,TOPN,gross,0.0,COARSE,0.6,False,False,False,CAGR,-0.002002526453193182,0.028676846160493152,-0.06983077713587542,0.19117897440328774,CAGR,-0.06983077713587542,True,True,6,0.15000000000000002
U56,TOPN,gross,0.0,COARSE,0.75,True,True,False,DD,0.021573263695229522,0.0353987874433358,0.6094351036673975,0.2359919162889054,DD,0.6094351036673975,True,True,6,0.15000000000000002
U56,TOPN,gross,0.0,COARSE,0.9,False,False,False,DD,-0.01233989260008192,0.0353987874433358,-0.34859647720518283,0.2359919162889054,DD,-0.34859647720518283,True,True,6,0.15000000000000002
U56,TOPN,gross,0.0,FINE,0.15,False,False,False,CAGR,-0.08743559472847115,0.014338423080246576,-6.097992383062499,0.19117897440328774,CAGR,-6.097992383062499,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.22499999999999998,False,False,False,CAGR,-0.07332879325193295,0.014338423080246576,-5.114146293601481,0.19117897440328774,CAGR,-5.114146293601481,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.3,False,False,False,CAGR,-0.05916518518444511,0.014338423080246576,-4.126338360454325,0.19117897440328774,CAGR,-4.126338360454325,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.375,False,False,False,CAGR,-0.04494770829977432,0.014338423080246576,-3.1347734718259797,0.19117897440328774,CAGR,-3.1347734718259797,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.45,False,False,False,CAGR,-0.030679372613686334,0.014338423080246576,-2.139661554271751,0.19117897440328774,CAGR,-2.139661554271751,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.525,False,False,False,CAGR,-0.016363260445998756,0.014338423080246576,-1.1412175770250295,0.19117897440328774,CAGR,-1.1412175770250295,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.6,False,False,False,CAGR,-0.002002526453193182,0.014338423080246576,-0.13966155427175084,0.19117897440328774,CAGR,-0.13966155427175084,True,True,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.675,False,True,False,CAGR,0.012399602368690449,0.014338423080246576,0.864781454647746,0.19117897440328774,CAGR,0.864781454647746,True,True,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.75,True,True,False,DD,0.021573263695229522,0.0176993937216679,1.218870207334795,0.23599191628890537,DD,1.218870207334795,True,False,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.825,False,True,False,DD,0.004524060086017828,0.0176993937216679,0.2556053702833559,0.23599191628890537,DD,0.2556053702833559,True,True,11,0.07500000000000001
U56,TOPN,gross,0.0,FINE,0.9,False,False,False,DD,-0.01233989260008192,0.0176993937216679,-0.6971929544103657,0.23599191628890537,DD,-0.6971929544103657,True,True,11,0.07500000000000001
U56,TOPN,gross,10.0,COARSE,0.15,False,False,False,CAGR,-0.08930435827913294,0.026555656890836055,-3.362912792789942,0.17703771260557374,H1,-153.7154202304442,False,False,6,0.15000000000000002
U56,TOPN,gross,10.0,COARSE,0.3,False,False,False,CAGR,-0.06298254231379605,0.026555656890836055,-2.371718484415663,0.17703771260557374,H1,-152.34781833028785,False,False,6,0.15000000000000002
U56,TOPN,gross,10.0,COARSE,0.45,False,False,False,H1,-0.05804567021829743,0.0003840334921580979,-151.14741657584736,0.0025602232810539864,H1,-151.14741657584736,True,False,6,0.15000000000000002
U56,TOPN,gross,10.0,COARSE,0.6,False,False,False,H1,-0.05766163672613933,0.0003840334921580979,-150.14741657584736,0.0025602232810539864,H1,-150.14741657584736,True,False,6,0.15000000000000002
U56,TOPN,gross,10.0,COARSE,0.75,True,False,False,H1,-0.05736873229188699,0.0003840334921580979,-149.3847111341778,0.0025602232810539864,H1,-149.3847111341778,True,False,6,0.15000000000000002
U56,TOPN,gross,10.0,COARSE,0.9,False,False,False,H1,-0.057186272505937774,0.0003840334921580979,-148.90959688066863,0.0025602232810539864,H1,-148.90959688066863,True,False,6,0.15000000000000002
U56,TOPN,gross,10.0,FINE,0.15,False,False,False,CAGR,-0.08930435827913294,0.013277828445418027,-6.725825585579884,0.17703771260557372,H1,-307.4308404608884,False,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.22499999999999998,False,False,False,CAGR,-0.07616166248120324,0.013277828445418027,-5.736002900947665,0.17703771260557372,H1,-306.02669317414205,False,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.3,False,False,False,CAGR,-0.06298254231379605,0.013277828445418027,-4.743436968831326,0.17703771260557372,H1,-304.6956366605757,False,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.375,False,False,False,H1,-0.058266741225342145,0.00019201674607904895,-303.4461442303321,0.0025602232810539864,H1,-303.4461442303321,True,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.45,False,False,False,H1,-0.05804567021829743,0.00019201674607904895,-302.2948331516947,0.0025602232810539864,H1,-302.2948331516947,True,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.525,False,False,False,H1,-0.057843131603432685,0.00019201674607904895,-301.2400365310845,0.0025602232810539864,H1,-301.2400365310845,True,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.6,False,False,False,H1,-0.05766163672613933,0.00019201674607904895,-300.2948331516947,0.0025602232810539864,H1,-300.2948331516947,True,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.675,False,False,False,H1,-0.057502970978564605,0.00019201674607904895,-299.4685211199857,0.0025602232810539864,H1,-299.4685211199857,True,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.75,True,False,False,H1,-0.05736873229188699,0.00019201674607904895,-298.7694222683556,0.0025602232810539864,H1,-298.7694222683556,True,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.825,False,False,False,H1,-0.05726175005491285,0.00019201674607904895,-298.21227171165316,0.0025602232810539864,H1,-298.21227171165316,True,False,11,0.07500000000000001
U56,TOPN,gross,10.0,FINE,0.9,False,False,False,H1,-0.057186272505937774,0.00019201674607904895,-297.81919376133726,0.0025602232810539864,H1,-297.81919376133726,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,COARSE,0.15,False,False,False,H1,-0.1874173913044681,0.0008188801318760319,-228.87036088554257,0.005459200879173547,H1,-228.87036088554257,True,False,6,0.15000000000000002
U56,TOPN,gross,25.0,COARSE,0.3,False,False,False,H1,-0.18625645230095988,0.0008188801318760319,-227.4526454491593,0.005459200879173547,H1,-227.4526454491593,True,False,6,0.15000000000000002
U56,TOPN,gross,25.0,COARSE,0.45,False,False,False,H1,-0.18525051017962424,0.0008188801318760319,-226.22420909788153,0.005459200879173547,H1,-226.22420909788153,True,False,6,0.15000000000000002
U56,TOPN,gross,25.0,COARSE,0.6,False,False,False,H1,-0.1844316300477482,0.0008188801318760319,-225.22420909788153,0.005459200879173547,H1,-225.22420909788153,True,False,6,0.15000000000000002
U56,TOPN,gross,25.0,COARSE,0.75,True,False,False,H1,-0.18383522961940058,0.0008188801318760319,-224.49589685151977,0.005459200879173547,H1,-224.49589685151977,True,False,6,0.15000000000000002
U56,TOPN,gross,25.0,COARSE,0.9,False,False,False,H1,-0.1835100127558945,0.0008188801318760319,-224.09874853780872,0.005459200879173547,H1,-224.09874853780872,True,False,6,0.15000000000000002
U56,TOPN,gross,25.0,FINE,0.15,False,False,False,H1,-0.1874173913044681,0.00040944006593801596,-457.74072177108513,0.005459200879173547,H1,-457.74072177108513,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.22499999999999998,False,False,False,H1,-0.18682008579150433,0.00040944006593801596,-456.2818867359857,0.005459200879173547,H1,-456.2818867359857,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.3,False,False,False,H1,-0.18625645230095988,0.00040944006593801596,-454.9052908983186,0.005459200879173547,H1,-454.9052908983186,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.375,False,False,False,H1,-0.18573058170657009,0.00040944006593801596,-453.62092564406566,0.005459200879173547,H1,-453.62092564406566,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.45,False,False,False,H1,-0.18525051017962424,0.00040944006593801596,-452.44841819576305,0.005459200879173547,H1,-452.44841819576305,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.525,False,False,False,H1,-0.18481542455358202,0.00040944006593801596,-451.38578250805756,0.005459200879173547,H1,-451.38578250805756,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.6,False,False,False,H1,-0.1844316300477482,0.00040944006593801596,-450.44841819576305,0.005459200879173547,H1,-450.44841819576305,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.675,False,False,False,H1,-0.18410354016188224,0.00040944006593801596,-449.64710461372675,0.005459200879173547,H1,-449.64710461372675,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.75,True,False,False,H1,-0.18383522961940058,0.00040944006593801596,-448.99179370303955,0.005459200879173547,H1,-448.99179370303955,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.825,False,False,False,H1,-0.18363382530954864,0.00040944006593801596,-448.4998918922323,0.005459200879173547,H1,-448.4998918922323,True,False,11,0.07500000000000001
U56,TOPN,gross,25.0,FINE,0.9,False,False,False,H1,-0.1835100127558945,0.00040944006593801596,-448.19749707561743,0.005459200879173547,H1,-448.19749707561743,True,False,11,0.07500000000000001
B136,EWALL,band,0.0,COARSE,0.0,False,False,False,CAGR,-0.039058505495236526,0.00123004397231119,-31.753747324859926,0.07439182026682256,CAGR,-31.753747324859926,True,False,5,0.020000000000000004
B136,EWALL,band,0.0,COARSE,0.02,False,False,False,CAGR,-0.03711400241666467,0.00123004397231119,-30.17290702781084,0.07439182026682256,CAGR,-30.17290702781084,True,False,5,0.020000000000000004
B136,EWALL,band,0.0,COARSE,0.03,True,False,False,CAGR,-0.03762958728271519,0.00123004397231119,-30.592066730761758,0.07439182026682256,CAGR,-30.592066730761758,True,False,5,0.020000000000000004
B136,EWALL,band,0.0,COARSE,0.05,False,False,False,CAGR,-0.03807747997294124,0.00123004397231119,-30.956194111821542,0.07439182026682256,CAGR,-30.956194111821542,True,False,5,0.020000000000000004
B136,EWALL,band,0.0,COARSE,0.08,False,False,False,CAGR,-0.03297804536854747,0.00123004397231119,-26.810460528970683,0.07439182026682256,CAGR,-26.810460528970683,True,False,5,0.020000000000000004
B136,EWALL,band,0.0,FINE,0.0,False,False,False,CAGR,-0.039058505495236526,0.000648827991934553,-60.19855182076722,0.06941014003524205,CAGR,-60.19855182076722,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.01,False,False,False,CAGR,-0.038234493816039425,0.000648827991934553,-58.92855162126871,0.06941014003524205,CAGR,-58.92855162126871,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.02,False,False,False,CAGR,-0.03711400241666467,0.000648827991934553,-57.20160485987223,0.06941014003524205,CAGR,-57.20160485987223,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.025,False,False,False,CAGR,-0.03734749172196132,0.000648827991934553,-57.561468041176234,0.06941014003524205,CAGR,-57.561468041176234,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.03,True,False,False,CAGR,-0.03762958728271519,0.000648827991934553,-57.99624515353966,0.06941014003524205,CAGR,-57.99624515353966,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.04,False,False,False,CAGR,-0.037603835668269234,0.000648827991934553,-57.95655572156991,0.06941014003524205,CAGR,-57.95655572156991,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.05,False,False,False,CAGR,-0.03807747997294124,0.000648827991934553,-58.6865555220714,0.06941014003524205,CAGR,-58.6865555220714,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.065,False,False,False,CAGR,-0.03557460103918901,0.000648827991934553,-54.82901706062245,0.06941014003524205,CAGR,-54.82901706062245,True,False,9,0.010000000000000002
B136,EWALL,band,0.0,FINE,0.08,False,False,False,CAGR,-0.03297804536854747,0.000648827991934553,-50.827100215297044,0.06941014003524205,CAGR,-50.827100215297044,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,COARSE,0.0,False,False,False,CAGR,-0.042773335334337734,0.0015501044466897929,-27.5938408058109,0.08081821705984149,CAGR,-27.5938408058109,True,False,5,0.020000000000000004
B136,EWALL,band,10.0,COARSE,0.02,False,False,False,CAGR,-0.03980564622997222,0.0015501044466897929,-25.679331683085053,0.08081821705984149,CAGR,-25.679331683085053,True,False,5,0.020000000000000004
B136,EWALL,band,10.0,COARSE,0.03,True,False,False,CAGR,-0.039938166018986296,0.0015501044466897929,-25.764822560359203,0.08081821705984149,CAGR,-25.764822560359203,True,False,5,0.020000000000000004
B136,EWALL,band,10.0,COARSE,0.05,False,False,False,CAGR,-0.039941439116435815,0.0015501044466897929,-25.766934093847485,0.08081821705984149,CAGR,-25.766934093847485,True,False,5,0.020000000000000004
B136,EWALL,band,10.0,COARSE,0.08,False,False,False,CAGR,-0.034482862092501884,0.0015501044466897929,-22.24550878886847,0.08081821705984149,CAGR,-22.24550878886847,True,False,5,0.020000000000000004
B136,EWALL,band,10.0,FINE,0.0,False,False,False,CAGR,-0.042773335334337734,0.0008153854646234526,-52.45780945345964,0.08153854646234526,CAGR,-52.45780945345964,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.01,False,False,False,CAGR,-0.04144287778127602,0.0008153854646234526,-50.826117927444855,0.08153854646234526,CAGR,-50.826117927444855,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.02,False,False,False,CAGR,-0.03980564622997222,0.0008153854646234526,-48.81819453128783,0.08153854646234526,CAGR,-48.81819453128783,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.025,False,False,False,CAGR,-0.03981059312218253,0.0008153854646234526,-48.824261468245794,0.08153854646234526,CAGR,-48.824261468245794,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.03,True,False,False,CAGR,-0.039938166018986296,0.0008153854646234526,-48.9807186315614,0.08153854646234526,CAGR,-48.9807186315614,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.04,False,False,False,CAGR,-0.039641125740250624,0.0008153854646234526,-48.61642432951268,0.08153854646234526,CAGR,-48.61642432951268,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.05,False,False,False,CAGR,-0.039941439116435815,0.0008153854646234526,-48.9847328034979,0.08153854646234526,CAGR,-48.9847328034979,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.065,False,False,False,CAGR,-0.03722328034218807,0.0008153854646234526,-45.65114532594457,0.08153854646234526,CAGR,-45.65114532594457,True,False,9,0.010000000000000002
B136,EWALL,band,10.0,FINE,0.08,False,False,False,CAGR,-0.034482862092501884,0.0008153854646234526,-42.29025852015423,0.08153854646234526,CAGR,-42.29025852015423,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,COARSE,0.0,False,False,False,CAGR,-0.048322174305721985,0.0025759099072637515,-18.75926412234347,0.12186189598244838,CAGR,-18.75926412234347,True,False,5,0.020000000000000004
B136,EWALL,band,25.0,COARSE,0.02,False,False,False,CAGR,-0.04383086535230689,0.0025759099072637515,-17.015682586067626,0.12186189598244838,CAGR,-17.015682586067626,True,False,5,0.020000000000000004
B136,EWALL,band,25.0,COARSE,0.03,True,False,False,CAGR,-0.04339203454666134,0.0025759099072637515,-16.845323054312225,0.12186189598244838,CAGR,-16.845323054312225,True,False,5,0.020000000000000004
B136,EWALL,band,25.0,COARSE,0.05,False,False,False,CAGR,-0.04273152368554893,0.0025759099072637515,-16.58890459058807,0.12186189598244838,CAGR,-16.58890459058807,True,False,5,0.020000000000000004
B136,EWALL,band,25.0,COARSE,0.08,False,False,False,CAGR,-0.03673630234353868,0.0025759099072637515,-14.261485714211819,0.12186189598244838,CAGR,-14.261485714211819,True,False,5,0.020000000000000004
B136,EWALL,band,25.0,FINE,0.0,False,False,False,CAGR,-0.048322174305721985,0.0013930645929948193,-34.68767675864811,0.1336131689413267,CAGR,-34.68767675864811,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.01,False,False,False,CAGR,-0.04623801839824397,0.0013930645929948193,-33.19158252299068,0.1336131689413267,CAGR,-33.19158252299068,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.02,False,False,False,CAGR,-0.04383086535230689,0.0013930645929948193,-31.46362743889643,0.1336131689413267,CAGR,-31.46362743889643,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.025,False,False,False,CAGR,-0.043494994441266296,0.0013930645929948193,-31.22252525833025,0.1336131689413267,CAGR,-31.22252525833025,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.03,True,False,False,CAGR,-0.04339203454666134,0.0013930645929948193,-31.1486163418861,0.1336131689413267,CAGR,-31.1486163418861,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.04,False,False,False,CAGR,-0.04269006126814971,0.0013930645929948193,-30.64471057754353,0.1336131689413267,CAGR,-30.64471057754353,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.05,False,False,False,CAGR,-0.04273152368554893,0.0013930645929948193,-30.67447403403199,0.1336131689413267,CAGR,-30.67447403403199,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.065,False,False,False,CAGR,-0.039691737494011045,0.0013930645929948193,-28.4923884316674,0.1336131689413267,CAGR,-28.4923884316674,True,False,9,0.010000000000000002
B136,EWALL,band,25.0,FINE,0.08,False,False,False,CAGR,-0.03673630234353868,0.0013930645929948193,-26.370853532758836,0.1336131689413267,CAGR,-26.370853532758836,True,False,9,0.010000000000000002
B136,TOPN,band,0.0,COARSE,0.0,False,True,False,DD,0.0024641792983902677,3.3306690738754696e-16,7398451313336.333,2.220446049250313e-14,H1,12.781008727585702,False,False,5,0.020000000000000004
B136,TOPN,band,0.0,COARSE,0.02,False,True,False,DD,0.002464179298390712,3.3306690738754696e-16,7398451313337.667,2.220446049250313e-14,H1,12.115661152888261,False,False,5,0.020000000000000004
B136,TOPN,band,0.0,COARSE,0.03,True,True,False,DD,0.002464179298390934,3.3306690738754696e-16,7398451313338.333,2.220446049250313e-14,H1,12.267706461161914,False,False,5,0.020000000000000004
B136,TOPN,band,0.0,COARSE,0.05,False,True,False,DD,0.0024641792983904898,3.3306690738754696e-16,7398451313337.0,2.220446049250313e-14,H1,10.075810362938952,False,False,5,0.020000000000000004
B136,TOPN,band,0.0,COARSE,0.08,False,True,False,DD,0.0024641792983903787,3.3306690738754696e-16,7398451313336.667,2.220446049250313e-14,H1,11.41046278824151,False,False,5,0.020000000000000004
B136,TOPN,band,0.0,FINE,0.0,False,True,False,DD,0.0024641792983902677,2.220446049250313e-16,11097676970004.5,2.2204460492503128e-14,H1,18.970926902283058,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.01,False,True,False,DD,0.002464179298390601,2.220446049250313e-16,11097676970006.0,2.2204460492503128e-14,H1,17.71397927818801,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.02,False,True,False,DD,0.002464179298390712,2.220446049250313e-16,11097676970006.5,2.2204460492503128e-14,H1,17.983347559116392,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.025,False,True,False,DD,0.0024641792983902677,2.220446049250313e-16,11097676970004.5,2.2204460492503128e-14,H1,18.80351721486843,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.03,True,True,False,DD,0.002464179298390934,2.220446049250313e-16,11097676970007.5,2.2204460492503128e-14,H1,18.2090293101091,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.04,False,True,False,DD,0.002464179298390823,2.220446049250313e-16,11097676970007.0,2.2204460492503128e-14,H1,16.3134040392966,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.05,False,True,False,DD,0.0024641792983904898,2.220446049250313e-16,11097676970005.5,2.2204460492503128e-14,H1,14.955584958174756,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.065,False,True,False,DD,0.0024641792983904898,2.220446049250313e-16,11097676970005.5,2.2204460492503128e-14,H1,16.135415302422718,False,False,9,0.010000000000000002
B136,TOPN,band,0.0,FINE,0.08,False,True,False,DD,0.0024641792983903787,2.220446049250313e-16,11097676970005.0,2.2204460492503128e-14,H1,16.936617452560075,False,False,9,0.010000000000000002
B136,TOPN,band,10.0,COARSE,0.0,False,False,False,H2,-0.006511571168278829,0.003023525246699854,-2.1536354543049177,0.20425062511651157,H2,-2.1536354543049177,True,False,5,0.020000000000000004
B136,TOPN,band,10.0,COARSE,0.02,False,False,False,H2,-0.003056746401778776,0.003023525246699854,-1.0109875566989832,0.20425062511651157,H2,-1.0109875566989832,True,False,5,0.020000000000000004
B136,TOPN,band,10.0,COARSE,0.03,True,False,False,H2,-0.00046452067487912085,0.003023525246699854,-0.15363545430491785,0.20425062511651157,H2,-0.15363545430491785,True,False,5,0.020000000000000004
